EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,HeaveAttempts,PenaltyOffPossExcludingTakeFouls,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,PenaltyOffPossPct,Minutes,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FtPoints,Points,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Loose Ball Fouls,2pt And 1 Free Throw Trips,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,AtRimPctBlocked,LongMidRangePctBlocked,PenaltyArc3Accuracy,SecondChanceFtPoints,Blocked3s,BlockedArc3,3SecondViolations,SelfOReb,SelfORebPct,NonShootingPenaltyNonTakeFouls,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,PenaltyCorner3FGA,Defensive 3 Seconds Violations,PenaltyCorner3Frequency,PenaltyCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,DefensiveGoaltends,team_id,year,season,team_vs
101107-1710-2436-2585-2746,1610612737,"Marvin Williams, Mike Bibby, Flip Murray, Zaza Pachulia, Josh Smith","Williams, Bibby, Murray, Pachulia, Smith",101107-1710-2436-2585-2746,ATL,308.0,3,-1.0,10.0,10.0,2.0,3.0,20.0,1.0,,1.0,9.0,,,2.0,0.16666666666666666,93.5064935064935,16.3,14.5,16.3,13.5,0.16666666666666666,,0.5,24.9,0.2,5.0,,1.0,,1.0,5.0,3.0,8.0,,,1.0,,3.0,3.0,6.0,4.0,5.0,3.0,6.0,,,0.2,0.4166666666666667,0.5,0.16666666666666666,,,,,0.4916833333333333,0.375,0.42857142857142855,6.2,1.0,1.0,2.0,,,,,,2.0,1.0,,1.0,,,,2.0,,,1.0,1.0,2.0,3.0,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,2.0,2.0,5.0,1.0,6.0,,,,,1.0,,4.0,,,4.0,,2.0,2.0,,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,0.5,,,,1.0,0.6666666666666666,0.25,1.0,,0.75,0.25,,0.5,,,,,1.0,,1.0,,1.0,0.3333333333333333,0.5,0.5,,0.3333333333333333,,,,1.0,1.0,1.0,,,,,,,1.0,,,0.25,0.125,,1.0,,,,,,1.0,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
101107-201143-201238-2207-2436,1610612737,"Marvin Williams, Al Horford, Mario West, Joe Johnson, Flip Murray","Williams, Horford, West, Johnson, Murray",101107-201143-201238-2207-2436,ATL,45.0,1,-1.0,1.0,1.0,,1.0,2.0,,,,1.0,,,,,64.0,26.0,19.0,26.0,19.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,0.2892,,,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
101107-201143-2207-2436-2585,1610612737,"Marvin Williams, Al Horford, Joe Johnson, Flip Murray, Zaza Pachulia","Williams, Horford, Johnson, Murray, Pachulia",101107-201143-2207-2436-2585,ATL,283.0,3,-7.0,8.0,8.0,3.0,,16.0,,,,12.0,,,3.0,,81.41342756183745,17.25,18.125,17.25,16.0,,,,,0.375,5.0,2.0,5.0,,2.0,6.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,5.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.8333333333333334,0.4,0.4,0.5,,0.3954166666666667,0.14285714285714285,0.14285714285714285,16.666666666666668,,,,,,,,,1.0,,,,,,,,1.0,2.0,,2.0,2.0,,,,,,,,,,,,,,2.0,1.0,3.0,,3.0,,,,1.0,,,1.0,,1.0,2.0,,1.0,,,,,,1.0,,1.0,1.0,,2.0,,,,,,0.5,,0.5,,0.5,,,0.5,1.0,0.5,,,,0.5,,,,,,,,,1.0,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,0.38825,,0.4,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
101107-201143-2207-2436-2746,1610612737,"Marvin Williams, Al Horford, Joe Johnson, Flip Murray, Josh Smith","Williams, Horford, Johnson, Murray, Smith",101107-201143-2207-2436-2746,ATL,309.0,3,-6.0,9.0,8.0,4.0,3.0,17.0,1.0,1.0,1.0,11.0,1.0,,4.0,0.14285714285714285,79.22330097087378,16.555555555555557,20.0,16.333333333333332,17.125,0.14285714285714285,1.0,0.2857142857142857,28.7,0.4444444444444444,5.0,,3.0,,1.0,6.0,3.0,5.0,2.0,1.0,1.0,,2.0,3.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,0.16666666666666666,0.14285714285714285,0.2777777777777778,0.42857142857142855,,,,,0.38772142857142855,0.2222222222222222,0.25,11.216666666666667,1.0,,1.0,,1.0,,,1.0,2.0,,,,,1.0,,,,,3.0,3.0,,,,,1.0,,,,,,1.0,,1.0,1.0,1.0,,2.0,1.0,3.0,1.0,,1.0,,,,1.0,,,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,3.0,,,,,,,,,,0.5,,,,,0.5,0.2,0.3333333333333333,,0.4,0.2,,1.0,,,,0.5,,,0.3333333333333333,,1.0,0.14285714285714285,,,,0.2857142857142857,0.5,0.5,1.0,,,,1.0,,,,,,,0.5769,0.19335,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
101107-201143-2230-2436-2585,1610612737,"Marvin Williams, Al Horford, Maurice Evans, Flip Murray, Zaza Pachulia","Williams, Horford, Evans, Murray, Pachulia",101107-201143-2230-2436-2585,ATL,38.0,1,1.0,1.0,1.0,,,2.0,,,,1.0,,,,,75.78947368421053,17.0,21.0,17.0,21.0,,,,,,1.0,,,,,,2.0,2.0,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
101107-201238-2207-2436-2585,1610612737,"Marvin Williams, Mario West, Joe Johnson, Flip Murray, Zaza Pachulia","Williams, West, Johnson, Murray, Pachulia",101107-201238-2207-2436-2585,ATL,65.0,2,-2.0,3.0,2.0,1.0,2.0,5.0,,,,2.0,,,1.0,,110.76923076923077,16.666666666666668,7.5,16.0,2.0,,,0.6666666666666666,,0.3333333333333333,1.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,0.3864666666666667,,,6.2,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,0.3333333333333333,0.5,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,0.2624,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
101107-2207-2230-2436-2585,1610612737,"Marvin Williams, Joe Johnson, Maurice Evans, Flip Murray, Zaza Pachulia","Williams, Johnson, Evans, Murray, Pachulia",101107-2207-2230-2436-2585,ATL,62.0,1,,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,46.4516129032258,8.0,54.0,8.0,43.0,1.0,1.0,1.0,25.7,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.5598,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
101107-2207-2230-2436-2746,1610612737,"Marvin Williams, Joe Johnson, Maurice Evans, Flip Murray, Josh Smith","Williams, Johnson, Evans, Murray, Smith",101107-2207-2230-2436-2746,ATL,231.0,1,1.0,7.0,7.0,2.0,1.0,14.0,,,1.0,7.0,,,2.0,0.2,87.27272727272727,13.142857142857142,19.857142857142858,13.142857142857142,19.857142857142858,,,0.6,24.3,0.2857142857142857,4.0,,,1.0,3.0,4.0,2.0,8.0,2.0,1.0,1.0,,2.0,,,2.0,3.0,2.0,8.0,0.3333333333333333,0.3333333333333333,0.75,0.6,0.6666666666666666,,,,,0.2,0.42232000000000003,0.3333333333333333,0.4,3.925,,1.0,2.0,,,,,2.0,2.0,,,,,,,,1.0,1.0,1.0,3.0,4.0,,,,,,1.0,,,1.0,,,,2.0,1.0,,3.0,,3.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,3.0,,,,,,1.0,,1.0,,0.75,0.25,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,1.0,,0.4,0.5,1.0,1.0,0.4,1.0,1.0,,,,,,,,,,,,,0.2287,,0.375,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
101107-2207-2436-2585-2746,1610612737,"Marvin Williams, Joe Johnson, Flip Murray, Zaza Pachulia, Josh Smith","Williams, Johnson, Murray, Pachulia, Smith",101107-2207-2436-2585-2746,ATL,618.0,3,,18.0,15.0,2.0,3.0,33.0,2.0,,2.0,15.0,,,2.0,0.10526315789473684,76.89320388349515,19.5,17.8,17.055555555555557,15.0,0.10526315789473684,,0.42105263157894735,24.95,0.1111111111111111,10.0,1.0,5.0,,5.0,17.0,2.0,15.0,4.0,2.0,3.0,1.0,7.0,2.0,5.0,6.0,2.0,1.0,12.0,0.4,0.5,0.29411764705882354,0.34210526315789475,0.3684210526315789,0.2631578947368421,0.2,0.2,1.0,,0.4314421052631579,0.05263157894736842,0.058823529411764705,9.494117647058824,4.0,2.0,6.0,1.0,3.0,,1.0,2.0,6.0,1.0,,1.0,1.0,5.0,,3.0,,4.0,,,6.0,3.0,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,4.0,1.0,4.0,1.0,6.0,5.0,11.0,1.0,,1.0,2.0,,1.0,1.0,,1.0,3.0,,,1.0,,2.0,1.0,,,,,,,,,1.0,0.5,0.5,0.2,,0.2,,0.3,,0.11764705882352941,0.16666666666666666,0.6666666666666666,1.0,0.4,0.36363636363636365,1.0,1.0,0.45454545454545453,0.4166666666666667,0.5,0.3333333333333333,0.25,1.0,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,0.3157894736842105,0.3333333333333333,0.4,0.5,0.3157894736842105,0.3333333333333333,0.4,,0.5,0.5,1.0,0.6,0.3333333333333333,,,0.25,,0.5,0.498725,0.389325,0.2,,2.0,1.0,,,,,,,,,,0.16666666666666666,,,1.0,,,,2.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
101107-2230-2436-2585-2746,1610612737,"Marvin Williams, Maurice Evans, Flip Murray, Zaza Pachulia, Josh Smith","Williams, Evans, Murray, Pachulia, Smith",101107-2230-2436-2585-2746,ATL,122.0,1,2.0,4.0,3.0,,,7.0,,,,2.0,,,,,82.62295081967214,17.0,18.0,17.0,18.0,,,0.5,,,2.0,1.0,1.0,,1.0,2.0,2.0,4.0,,,,,,,1.0,2.0,2.0,1.0,4.0,,,0.5,0.5,0.6666666666666666,0.5,1.0,1.0,,,0.413,0.3333333333333333,0.3333333333333333,9.9,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,2.0,,,2.0,,2.0,,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
1710-200780-201143-201238-2436,1610612737,"Mike Bibby, Solomon Jones, Al Horford, Mario West, Flip Murray","Bibby, Jones, Horford, West, Murray",1710-200780-201143-201238-2436,ATL,9.0,1,-4.0,1.0,1.0,1.0,1.0,2.0,,,,4.0,,,1.0,,320.0,,9.0,,9.0,,,,,1.0,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
1710-200780-201143-2207-2436,1610612737,"Mike Bibby, Solomon Jones, Al Horford, Joe Johnson, Flip Murray","Bibby, Jones, Horford, Johnson, Murray",1710-200780-201143-2207-2436,ATL,11.0,1,-4.0,,1.0,,1.0,1.0,,,,4.0,,,,,130.9090909090909,,11.0,,11.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
1710-200780-201143-2230-2436,1610612737,"Mike Bibby, Solomon Jones, Al Horford, Maurice Evans, Flip Murray","Bibby, Jones, Horford, Evans, Murray",1710-200780-201143-2230-2436,ATL,51.0,1,-2.0,2.0,1.0,2.0,1.0,3.0,,,,2.0,,,2.0,,84.70588235294117,19.0,13.0,19.0,13.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,0.4009,,,7.6,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.4009,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
1710-200780-201238-2207-2436,1610612737,"Mike Bibby, Solomon Jones, Mario West, Joe Johnson, Flip Murray","Bibby, Jones, West, Johnson, Murray",1710-200780-201238-2207-2436,ATL,29.0,1,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,,,1.0,,99.3103448275862,15.0,14.0,15.0,14.0,,,,,1.0,,,,,1.0,1.0,,2.0,,,,,,,1.0,,,,2.0,,,1.0,1.0,1.0,,,,,,0.3158,,,4.9,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.3158,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
1710-200780-201238-2436-2746,1610612737,"Mike Bibby, Solomon Jones, Mario West, Flip Murray, Josh Smith","Bibby, Jones, West, Murray, Smith",1710-200780-201238-2436-2746,ATL,51.0,2,,3.0,3.0,1.0,3.0,6.0,,,,2.0,,,1.0,,169.41176470588235,10.333333333333334,6.666666666666667,9.666666666666666,6.666666666666667,,,0.5,,0.3333333333333333,1.0,,1.0,,1.0,2.0,,2.0,,,,,,,,,,,2.0,,,0.5,0.5,0.5,0.5,,,,,0.5594,,,11.4,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,2.0,1.0,,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,0.4121,0.7067,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
1710-200780-201242-2436-2585,1610612737,"Mike Bibby, Solomon Jones, Thomas Gardner, Flip Murray, Zaza Pachulia","Bibby, Jones, Gardner, Murray, Pachulia",1710-200780-201242-2436-2585,ATL,20.0,1,2.0,1.0,,1.0,,1.0,,,,,,,1.0,,72.0,20.0,,20.0,,,,,,1.0,,,,,,,2.0,2.0,,,,,,,,1.0,2.0,1.0,2.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
1710-200780-2207-2230-2436,1610612737,"Mike Bibby, Solomon Jones, Joe Johnson, Maurice Evans, Flip Murray","Bibby, Jones, Johnson, Evans, Murray",1710-200780-2207-2230-2436,ATL,150.0,1,2.0,5.0,5.0,4.0,5.0,10.0,,,,6.0,,,4.0,,96.0,10.6,19.4,10.6,19.4,,,0.3333333333333333,,0.8,2.0,1.0,2.0,,2.0,3.0,4.0,8.0,2.0,1.0,1.0,,2.0,1.0,1.0,2.0,4.0,1.0,8.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,0.5,0.5,,,0.45280000000000004,0.25,0.25,12.866666666666667,,1.0,1.0,,,1.0,1.0,,,,,,,,,,2.0,3.0,2.0,6.0,2.0,,,,,,,,,1.0,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,6.0,1.0,,,,,0.6666666666666666,,0.6666666666666666,,0.75,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,0.3333333333333333,1.0,,,0.45280000000000004,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
1710-200780-2207-2230-2746,1610612737,"Mike Bibby, Solomon Jones, Joe Johnson, Maurice Evans, Josh Smith","Bibby, Jones, Johnson, Evans, Smith",1710-200780-2207-2230-2746,ATL,484.0,1,-8.0,14.0,13.0,,2.0,27.0,1.0,,4.0,15.0,,,,0.3076923076923077,80.3305785123967,17.285714285714285,18.615384615384617,16.642857142857142,17.615384615384617,0.07692307692307693,,0.6153846153846154,24.475,,8.0,,1.0,3.0,2.0,9.0,,7.0,,,1.0,,3.0,1.0,4.0,,,,2.0,,,0.2222222222222222,0.2692307692307692,0.2692307692307692,0.07692307692307693,,,,0.23076923076923078,0.5096923076923077,,,5.677777777777778,3.0,1.0,4.0,1.0,1.0,,,1.0,4.0,,,1.0,1.0,1.0,1.0,5.0,,,,,4.0,3.0,,2.0,1.0,,1.0,1.0,,,,,3.0,2.0,5.0,,7.0,3.0,10.0,,,,1.0,,1.0,3.0,,,4.0,1.0,,1.0,,,,,1.0,1.0,,1.0,1.0,,,1.0,0.25,0.25,1.0,,1.25,,1.25,,0.1111111111111111,,0.25,,0.7142857142857143,0.42857142857142855,0.6666666666666666,,0.7,0.3,0.6666666666666666,,1.0,,,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,,1.0,0.3076923076923077,0.25,0.3333333333333333,,0.3076923076923077,0.25,0.25,,,,,0.5,1.0,,,,,,0.585775,,0.7142857142857143,,,,,1.0,1.0,,,1.0,,,,0.25,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,,,,,,,,,,,,,1610612737,2009,2008-09,False
1710-200780-2207-2436-2585,1610612737,"Mike Bibby, Solomon Jones, Joe Johnson, Flip Murray, Zaza Pachulia","Bibby, Jones, Johnson, Murray, Pachulia",1710-200780-2207-2436-2585,ATL,305.0,1,-3.0,9.0,7.0,2.0,6.0,16.0,1.0,1.0,2.0,9.0,1.0,,2.0,0.16666666666666666,75.54098360655738,18.333333333333332,20.0,17.11111111111111,18.714285714285715,0.08333333333333333,1.0,0.6666666666666666,24.1,0.2222222222222222,5.0,1.0,2.0,1.0,1.0,10.0,1.0,6.0,,,1.0,,3.0,,2.0,3.0,2.0,1.0,3.0,,,0.1,0.20833333333333334,0.23076923076923078,0.16666666666666666,0.5,1.0,,0.08333333333333333,0.5216083333333333,0.07692307692307693,0.09090909090909091,5.91,3.0,,6.0,,3.0,,,,2.0,1.0,1.0,1.0,,3.0,1.0,3.0,,,1.0,4.0,2.0,3.0,,,1.0,1.0,3.0,1.0,1.0,,,,5.0,,1.0,,1.0,5.0,6.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,4.0,,1.0,0.5,0.5,,,0.375,1.5,0.375,1.0,0.3,,,,0.25,0.5555555555555556,,,0.2,0.5,0.6666666666666666,0.5,,,,,1.0,,,,,0.5,,,,0.16666666666666666,,,,1.0,1.0,1.0,0.75,,,0.25,,,1.0,0.61125,0.5529,0.5,0.6666666666666666,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
1710-200780-2207-2436-2746,1610612737,"Mike Bibby, Solomon Jones, Joe Johnson, Flip Murray, Josh Smith","Bibby, Jones, Johnson, Murray, Smith",1710-200780-2207-2436-2746,ATL,214.0,2,4.0,5.0,6.0,1.0,4.0,11.0,1.0,,1.0,6.0,,,1.0,0.14285714285714285,74.01869158878505,23.6,16.0,20.8,15.5,0.14285714285714285,,0.7142857142857143,25.0,0.2,4.0,1.0,2.0,,2.0,6.0,3.0,10.0,,,1.0,,3.0,1.0,2.0,3.0,5.0,1.0,3.0,,,0.3333333333333333,0.5,0.5,0.2857142857142857,0.5,0.5,,,0.4627642857142857,0.125,0.14285714285714285,5.966666666666666,3.0,1.0,4.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,7.0,,,2.0,2.0,4.0,3.0,,2.0,1.0,1.0,2.0,1.0,1.0,,,,3.0,,3.0,,3.0,3.0,6.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.25,,1.1666666666666667,1.0,0.3333333333333333,,,,1.0,0.75,,,1.0,0.75,1.0,,,,,1.0,,1.0,,,1.0,0.5714285714285714,0.25,0.5,,,,,,1.0,1.0,1.0,0.5,1.0,,0.5,,,1.0,0.548375,,0.7,0.2,,,1.0,1.0,1.0,1.0,1.0,,,,,0.5,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
