EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Corner3Assists,Offensive Fouls Drawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyTurnovers,HeaveAttempts,LongMidRangeAssists,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3A,PtsPutbacks,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,DefFTReboundPct,OffFTReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyAtRimFGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,ShortMidRangeAssists,StepOutOfBoundsTurnovers,Loose Ball Fouls,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,Fg3aBlocked,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,OffensiveGoaltends,BlockedLongMidRange,Clear Path Fouls,BlockedCorner3,team_id,year,season,team_vs
101115-1885-200769-2575-2756,1610612747,"Andrew Bynum, Lamar Odom, Shannon Brown, Luke Walton, Sasha Vujacic","Bynum, Odom, Brown, Walton, Vujacic",101115-1885-200769-2575-2756,LAL,858.0,2,14.0,-13.0,23.0,23.0,5.0,46,3.0,6.0,2.0,3.0,1.0,4.0,5.0,1.0,4.0,4.0,15.0,1.0,4.0,4.0,15.0,28.0,2.0,5.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,2.0,3.0,1.0,6.0,7.0,5.0,12.0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,1.0,2.0,7.0,4.0,8.0,1.0,6.0,1.0,7.0,1.0,3.0,2.0,2.0,2.0,11.0,0.5,0.5,1.0,0.25,0.25,0.26666666666666666,0.4,0.2894736842105263,0.4,0.3181818181818182,0.4,0.21052631578947367,0.06666666666666667,0.16666666666666666,0.5714285714285714,0.75,0.2727272727272727,1.0,0.6666666666666666,0.7777777777777778,0.35714285714285715,0.3333333333333333,0.3333333333333333,0.2,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.15384615384615385,77.2027972027972,22.043478260869566,15.26086956521739,18.91304347826087,14.521739130434783,0.3157894736842105,0.5,0.6,0.6666666666666666,0.21052631578947367,0.25,0.25,0.2631578947368421,0.21052631578947367,0.25,0.25,1.0,0.6,0.6666666666666666,0.5,0.5263157894736842,0.25,0.4620222222222222,0.4537333333333333,0.13636363636363635,0.16666666666666666,0.26666666666666666,8.206666666666667,26.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,True
101115-1885-200769-2575-977,1610612747,"Andrew Bynum, Lamar Odom, Shannon Brown, Luke Walton, Kobe Bryant","Bynum, Odom, Brown, Walton, Bryant",101115-1885-200769-2575-977,LAL,211.0,2,4.0,1.0,8.0,7.0,,15,,1.0,,,,,2.0,,,1.0,3.0,1.0,2.0,4.0,9.0,8.0,,,,,2.0,3.0,,,,,1.0,1.0,,,3.0,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,5.0,,6.0,,2.0,,,,9.0,,,1.0,0.5,0.5,0.3333333333333333,,0.5,,0.5625,,0.4,,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,102.3696682464455,16.375,11.428571428571429,16.375,11.428571428571429,0.2,,,,,,,0.4,,,,,,,,0.6,,0.56362,,0.2857142857142857,0.4,,12.033333333333333,23.05,8.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,9.0,1.0,1.0,1.0,9.0,8.0,1.0,0.5,0.3333333333333333,0.5,0.5625,0.5,0.5,0.4,0.5,0.5,1.0,0.2,0.4,0.5,0.56362,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,True
101115-1885-200769-2772-977,1610612747,"Andrew Bynum, Lamar Odom, Shannon Brown, Trevor Ariza, Kobe Bryant","Bynum, Odom, Brown, Ariza, Bryant",101115-1885-200769-2772-977,LAL,57.0,1,1.0,,2.0,1.0,,3,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,2.0,,1.0,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,75.78947368421053,18.0,21.0,18.0,21.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,2.0,2.0,,,,2.0,2.0,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,True
101115-1885-200770-2209-2756,1610612747,"Andrew Bynum, Lamar Odom, Jordan Farmar, Vladimir Radmanovic, Sasha Vujacic","Bynum, Odom, Farmar, Radmanovic, Vujacic",101115-1885-200770-2209-2756,LAL,92.0,1,2.0,-4.0,3.0,3.0,,6,,,,,,,2.0,,,,2.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,93.91304347826086,13.666666666666666,17.0,13.666666666666666,16.0,,,,,,,,1.0,,,,,,,,,,0.4016,,,,,17.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,True
101115-1885-200770-2209-977,1610612747,"Andrew Bynum, Lamar Odom, Jordan Farmar, Vladimir Radmanovic, Kobe Bryant","Bynum, Odom, Farmar, Radmanovic, Bryant",101115-1885-200770-2209-977,LAL,243.0,2,4.0,-2.0,9.0,8.0,,17,3.0,3.0,,,,1.0,1.0,,1.0,4.0,5.0,,4.0,,8.0,10.0,,,,8.0,,,,,,4.0,,4.0,,3.0,8.0,1.0,,,3.0,3.0,1.0,4.0,,1.0,1.0,,2.0,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,8.0,1.0,1.0,,,,0.8,,0.4444444444444444,,0.4444444444444444,,0.4444444444444444,,,1.0,1.0,,,0.3333333333333333,1.0,0.25,,,,,1.0,1.0,,,,100.74074074074075,15.11111111111111,13.375,15.11111111111111,13.375,0.3333333333333333,1.0,1.0,1.0,0.1111111111111111,,,0.1111111111111111,0.1111111111111111,,,,,,,0.7777777777777778,,0.4896125,,,,,5.7,31.125,,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,True
101115-1885-200770-2575-2756,1610612747,"Andrew Bynum, Lamar Odom, Jordan Farmar, Luke Walton, Sasha Vujacic","Bynum, Odom, Farmar, Walton, Vujacic",101115-1885-200770-2575-2756,LAL,936.0,4,16.0,,32.0,32.0,4.0,64,4.0,6.0,1.0,3.0,2.0,3.0,5.0,3.0,6.0,9.0,14.0,4.0,11.0,7.0,37.0,37.0,1.0,3.0,2.0,4.0,14.0,12.0,6.0,3.0,1.0,2.0,4.0,6.0,3.0,2.0,16.0,2.0,2.0,2.0,10.0,13.0,6.0,19.0,,,,,5.0,2.0,3.0,,3.0,8.0,5.0,7.0,1.0,8.0,,9.0,,5.0,3.0,2.0,3.0,35.0,0.2222222222222222,0.25,1.0,0.36363636363636365,0.36363636363636365,0.6428571428571429,0.3333333333333333,0.6,0.25,0.6379310344827587,0.25,0.44,0.07142857142857142,0.16666666666666666,0.625,0.8333333333333334,0.4,0.6666666666666666,0.2857142857142857,0.8,0.3333333333333333,,1.0,0.5,0.3333333333333333,1.0,0.8571428571428571,0.6666666666666666,1.0,,98.46153846153847,14.90625,14.34375,13.5625,13.90625,0.24,0.6666666666666666,0.8,0.5,0.12,0.6666666666666666,0.6666666666666666,0.2,0.24,0.5,0.5,1.0,0.75,0.3333333333333333,,0.68,0.5,0.527602,0.5810666666666667,0.1724137931034483,0.2777777777777778,0.05405405405405406,8.442857142857143,24.372727272727275,3.0,4.0,,3.0,1.0,5.0,,,,,1.0,1.0,1.0,4.0,1.0,1.0,,4.0,3.0,,1.0,,1.5,1.0,0.6,0.6,0.2,0.2,0.2,1.0,,,,0.50565,0.10810810810810811,0.09375,1.0,,,0.25,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.5,1.0,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,True
101115-1885-200770-2756-2772,1610612747,"Andrew Bynum, Lamar Odom, Jordan Farmar, Sasha Vujacic, Trevor Ariza","Bynum, Odom, Farmar, Vujacic, Ariza",101115-1885-200770-2756-2772,LAL,9581.0,23,160.0,-46.0,318.0,321.0,33.0,639,57.0,94.0,14.0,23.0,11.0,42.0,82.0,11.0,29.0,97.0,218.0,16.0,46.0,58.0,300.0,346.0,17.0,27.0,47.0,110.0,84.0,42.0,28.0,11.0,20.0,55.0,14.0,69.0,10.0,31.0,152.0,6.0,33.0,19.0,83.0,113.0,39.0,152.0,6.0,23.0,16.0,7.0,41.0,30.0,21.0,6.0,11.0,62.0,38.0,70.0,4.0,85.0,2.0,77.0,3.0,40.0,16.0,15.0,16.0,253.0,0.5670103092783505,0.625,0.875,0.34782608695652173,0.35555555555555557,0.44495412844036697,0.6296296296296297,0.4583333333333333,0.6666666666666666,0.5,0.6911764705882353,0.17424242424242425,0.09174311926605505,0.1276595744680851,0.6612903225806451,0.7033898305084746,0.275,0.6129032258064516,0.20689655172413793,0.6845637583892618,0.26174496644295303,0.3783783783783784,0.25806451612903225,0.21153846153846154,0.17647058823529413,0.5454545454545454,0.7714285714285715,0.8205128205128205,0.5454545454545454,0.046511627906976744,96.04007932366142,15.283018867924529,14.707165109034268,14.761006289308176,13.881619937694705,0.3560606060606061,0.6063829787234043,0.6951219512195121,0.543859649122807,0.1590909090909091,0.2619047619047619,0.2894736842105263,0.3106060606060606,0.10984848484848485,0.3793103448275862,0.3793103448275862,0.9090909090909091,0.7666666666666667,0.6086956521739131,0.14285714285714285,0.5303030303030303,0.39285714285714285,0.4962173003802281,0.533923076923077,0.13513513513513514,0.16,0.15666666666666668,8.652293577981652,25.55217391304348,18.0,28.0,4.0,29.0,5.0,17.0,,,2.0,8.0,1.0,4.0,2.0,9.0,4.0,8.0,1.0,9.0,18.0,1.0,0.25,0.25,0.2916666666666667,0.34615384615384615,0.35365853658536583,0.3717948717948718,0.06439393939393939,0.29411764705882354,0.29411764705882354,0.8,0.3333333333333333,,,0.49947499999999995,0.03,0.05660377358490566,4.0,1.0,18.0,0.25,0.6206896551724138,2.0,1.0,4.0,3.0,18.0,,11.0,5.0,4.0,4.0,8.0,1.0,8.0,0.7857142857142857,,0.7777777777777778,0.5,0.06666666666666667,0.3333333333333333,0.25,1.0,1.0,2.0,2.0,7.0,6.0,6.0,2.0,4.0,2.0,2.0,0.6666666666666666,0.09523809523809523,0.04878048780487805,0.5454545454545454,0.03333333333333333,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,True
101115-1885-200770-2756-965,1610612747,"Andrew Bynum, Lamar Odom, Jordan Farmar, Sasha Vujacic, Derek Fisher","Bynum, Odom, Farmar, Vujacic, Fisher",101115-1885-200770-2756-965,LAL,275.0,1,5.0,6.0,8.0,7.0,2.0,15,1.0,4.0,1.0,1.0,1.0,2.0,2.0,,,3.0,8.0,1.0,1.0,4.0,13.0,7.0,1.0,3.0,2.0,4.0,2.0,3.0,,,3.0,2.0,1.0,3.0,,,7.0,,3.0,2.0,2.0,4.0,3.0,7.0,,,,,,,1.0,,,1.0,1.0,2.0,,4.0,1.0,4.0,,1.0,,,,11.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.375,0.3333333333333333,0.5,0.3333333333333333,0.5909090909090909,0.3333333333333333,0.1111111111111111,0.375,0.5,,1.0,0.75,1.0,,1.0,0.75,0.6666666666666666,1.0,,,1.0,,,1.0,,78.54545454545455,18.75,17.857142857142858,17.375,17.857142857142858,0.4444444444444444,0.25,0.5,,0.2222222222222222,0.5,0.5,0.2222222222222222,,,,,0.3333333333333333,1.0,,0.5555555555555556,,0.47018333333333334,0.4604333333333333,0.1,0.1111111111111111,0.15384615384615385,8.075,23.3,3.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,4.0,6.0,1.0,,1.0,6.0,3.0,1.0,,1.0,1.0,1.0,0.5,1.0,0.1111111111111111,1.0,1.0,1.0,,,,0.3581,0.46153846153846156,0.375,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,True
101115-1885-200770-2756-977,1610612747,"Andrew Bynum, Lamar Odom, Jordan Farmar, Sasha Vujacic, Kobe Bryant","Bynum, Odom, Farmar, Vujacic, Bryant",101115-1885-200770-2756-977,LAL,269.0,3,4.0,,9.0,9.0,,18,,1.0,,,1.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,3.0,2.0,9.0,9.0,,,,2.0,2.0,3.0,2.0,1.0,,1.0,1.0,2.0,1.0,,5.0,,,,3.0,4.0,,4.0,,,,,,,,,,,2.0,2.0,,4.0,,3.0,1.0,,2.0,2.0,2.0,9.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.4,,0.4375,,0.4444444444444444,,0.375,,,,0.6,,,,0.5,,,,,,0.6666666666666666,,0.5,,,96.35687732342008,18.555555555555557,11.333333333333334,18.555555555555557,10.222222222222221,0.125,,,,0.25,0.5,0.5,0.25,0.25,0.5,0.5,1.0,,,,0.5,0.5,0.45110625,,,,,10.78,24.333333333333332,4.0,,,1.0,,1.0,,,1.0,2.0,1.0,1.0,1.0,6.0,,,1.0,6.0,4.0,1.0,1.0,0.5,0.8333333333333334,0.75,0.5,0.5,0.125,,,,,,,0.3993166666666667,0.6666666666666666,0.4444444444444444,,,,,,,1.0,1.0,,,,1.0,,,,,,2.0,1.0,,,1.0,,0.3333333333333333,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,True
101115-1885-200770-2772-977,1610612747,"Andrew Bynum, Lamar Odom, Jordan Farmar, Trevor Ariza, Kobe Bryant","Bynum, Odom, Farmar, Ariza, Bryant",101115-1885-200770-2772-977,LAL,2782.0,21,46.0,-22.0,96.0,93.0,13.0,189,18.0,25.0,3.0,7.0,3.0,13.0,19.0,4.0,16.0,28.0,57.0,6.0,24.0,14.0,88.0,110.0,5.0,11.0,13.0,36.0,20.0,12.0,16.0,4.0,4.0,18.0,4.0,22.0,2.0,12.0,48.0,4.0,12.0,4.0,15.0,24.0,16.0,40.0,1.0,11.0,8.0,3.0,14.0,9.0,9.0,1.0,5.0,23.0,22.0,30.0,2.0,19.0,,24.0,1.0,7.0,3.0,3.0,3.0,75.0,0.6428571428571429,0.6666666666666666,0.6666666666666666,0.25,0.25,0.49122807017543857,0.45454545454545453,0.4567901234567901,0.40625,0.4782608695652174,0.40625,0.2962962962962963,0.07017543859649122,0.12,0.6086956521739131,0.6521739130434783,0.41379310344827586,0.5,0.25,0.6129032258064516,0.35555555555555557,0.42857142857142855,0.5,0.3333333333333333,0.2727272727272727,0.4166666666666667,0.6666666666666666,1.0,0.4,0.025,97.82890007189073,15.083333333333334,14.344086021505376,14.041666666666666,13.89247311827957,0.30864197530864196,0.72,0.8181818181818182,0.6666666666666666,0.16049382716049382,0.23076923076923078,0.25,0.2345679012345679,0.19753086419753085,0.25,0.26666666666666666,0.5,0.4375,0.42857142857142855,0.6666666666666666,0.6049382716049383,0.25,0.5042932098765431,0.5045192307692308,0.08045977011494253,0.1111111111111111,0.14772727272727273,8.273684210526316,25.0625,34.0,34.0,7.0,7.0,2.0,8.0,,3.0,10.0,18.0,2.0,10.0,7.0,33.0,2.0,3.0,5.0,33.0,34.0,5.0,0.2,0.5555555555555556,0.4642857142857143,0.4852941176470588,0.3684210526315789,0.3684210526315789,0.09876543209876543,0.25,0.2857142857142857,1.0,0.25,0.10714285714285714,,0.49885714285714283,0.375,0.3541666666666667,5.0,,4.0,0.2,0.5714285714285714,4.0,2.0,7.0,5.0,2.0,,5.0,1.0,,3.0,1.0,,1.0,1.0,,0.6666666666666666,0.3333333333333333,0.25,0.25,0.2857142857142857,6.0,1.0,1.0,1.0,,6.0,2.0,,,,2.0,0.2,0.07692307692307693,,0.6666666666666666,0.0625,0.25,1.0,0.8571428571428571,2.0,1.0,1.0,0.08333333333333333,0.125,0.0625,,,,,,,,,,,,,1610612747,2009,2008-09,True
