EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,Defensive 3 Seconds Violations,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,DefAtRimReboundPct,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,AtRimAssists,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,LiveBallTurnoverPct,DefShortMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFG3A,LongMidRangeAssists,LostBallSteals,Loose Ball Fouls Drawn,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFGA,SecondChanceFtPoints,DefCorner3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallTurnovers,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,PenaltyFg3Pct,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGA,PenaltyCorner3Frequency,BadPassOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3SecondViolations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,ShortMidRangePctBlocked,HeaveAttempts,PtsPutbacks,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101154-1712-201159-201187-2443,1610612764,"Andray Blatche, Antawn Jamison, Javaris Crittenton, Dominic McGuire, Darius Songaila","Blatche, Jamison, Crittenton, McGuire, Songaila",101154-1712-201159-201187-2443,WAS,126.0,2,2.0,3.0,6.0,4.0,2.0,10.0,1.0,1.0,,,4.0,,,1.0,5.0,,,5.0,2.0,,,2.0,2.0,,,,,,,,,,2.0,,2.0,2.0,2.0,4.0,,2.0,1.0,,,,2.0,,,3.0,,,,0.2,,0.2,,0.4166666666666667,1.0,,,,1.0,0.5,,,1.0,0.5,0.5,,,,114.28571428571428,16.0,7.5,15.333333333333334,7.5,0.2,1.0,1.0,0.8,,,,,,,0.2,,0.48518,,0.4,14.24,,1.0,,,,,,,3.0,,,,,,,,,,2.0,,,,,3.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2009,2008-09,True
101154-1712-201159-201580-2229,1610612764,"Andray Blatche, Antawn Jamison, Javaris Crittenton, JaVale McGee, Mike James","Blatche, Jamison, Crittenton, McGee, James",101154-1712-201159-201580-2229,WAS,269.0,2,4.0,7.0,8.0,6.0,1.0,14.0,3.0,3.0,1.0,1.0,,1.0,2.0,5.0,6.0,2.0,3.0,16.0,9.0,1.0,1.0,2.0,4.0,6.0,2.0,1.0,,2.0,5.0,1.0,12.0,1.0,,,2.0,2.0,1.0,3.0,,,,1.0,2.0,,,,,14.0,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,0.8888888888888888,1.0,0.8888888888888888,1.0,0.3333333333333333,,,0.6666666666666666,,,1.0,0.6666666666666666,0.5,,1.0,,,74.9442379182156,17.125,22.0,16.75,21.666666666666668,0.3333333333333333,1.0,1.0,,0.2222222222222222,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.5,0.5368666666666667,,0.125,5.583333333333333,25.133333333333336,0.5,,3.0,2.0,3.0,,1.0,,,,,,6.0,3.0,3.0,,,,,,,,,,,1.0,,1.0,,,,,,0.6,0.6,,,,,,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2009,2008-09,True
101154-1712-201159-2229-2406,1610612764,"Andray Blatche, Antawn Jamison, Javaris Crittenton, Mike James, Caron Butler","Blatche, Jamison, Crittenton, James, Butler",101154-1712-201159-2229-2406,WAS,802.0,7,13.0,4.0,22.0,23.0,4.0,45.0,3.0,4.0,,,7.0,1.0,4.0,7.0,15.0,3.0,6.0,28.0,24.0,1.0,3.0,3.0,10.0,6.0,4.0,1.0,1.0,2.0,4.0,,10.0,1.0,3.0,2.0,6.0,9.0,4.0,13.0,,3.0,,2.0,5.0,,6.0,1.0,,25.0,0.6666666666666666,0.5,0.5,0.4666666666666667,0.3333333333333333,0.5476190476190477,0.3333333333333333,0.5833333333333334,0.375,0.2857142857142857,0.06666666666666667,,0.6666666666666666,0.375,0.5,0.3333333333333333,0.6153846153846154,0.36363636363636365,0.4,0.3333333333333333,0.5,0.5,80.79800498753117,17.0,18.608695652173914,15.772727272727273,17.434782608695652,0.19047619047619047,0.75,0.75,0.3333333333333333,0.19047619047619047,0.25,0.25,,,,0.47619047619047616,0.25,0.4943880952380952,0.3503,0.10714285714285714,10.633333333333333,24.55,,5.0,11.0,2.0,4.0,2.0,2.0,5.0,3.0,4.0,3.0,12.0,4.0,2.0,,3.0,3.0,3.0,1.0,,,,8.0,4.0,1.0,1.0,,1.0,,12.0,5.0,2.0,1.0,0.2857142857142857,0.2857142857142857,0.75,0.9,0.8571428571428571,,1.0,0.8333333333333334,,0.19047619047619047,0.5,0.6666666666666666,0.2857142857142857,0.2857142857142857,0.09523809523809523,0.50022,0.17391304347826086,0.23529411764705882,0.42857142857142855,0.22727272727272727,,,1.0,,,,0.5,,1.0,1.0,,0.2,1.0,2.0,,,,1.0,1.0,3.0,2.0,1.0,,1.0,,2.0,,2.0,,,1.0,1.0,1.0,0.5,,,0.5,,1.0,0.5,1.0,1.0,1.0,,,1.0,,,1.0,0.2,,,,,,,,1.0,1.0,,,,0.25,,,,,,,,,,,,,,,,1610612764,2009,2008-09,True
101154-1712-201159-2229-2443,1610612764,"Andray Blatche, Antawn Jamison, Javaris Crittenton, Mike James, Darius Songaila","Blatche, Jamison, Crittenton, James, Songaila",101154-1712-201159-2229-2443,WAS,272.0,2,5.0,1.0,7.0,6.0,2.0,13.0,2.0,3.0,1.0,2.0,5.0,,1.0,4.0,9.0,,1.0,8.0,7.0,2.0,4.0,4.0,6.0,,1.0,,,,1.0,,2.0,1.0,3.0,,1.0,1.0,4.0,5.0,,,,,2.0,,2.0,,,4.0,,,,0.4444444444444444,0.5,0.4,0.5,0.4,0.5,0.1,,,0.5,0.6,,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,,68.82352941176471,25.857142857142858,15.166666666666666,14.571428571428571,15.166666666666666,0.3,0.6666666666666666,0.6666666666666666,0.5,0.1,,,,0.5,0.5,0.4,,0.45455500000000004,0.48183333333333334,0.5,11.2,25.1,,,,,1.0,2.0,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,0.25,0.25,,,,,,,,0.1,,,0.4,0.4,,,,,,,,,1.0,1.0,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2009,2008-09,True
101154-1712-201159-2406-2413,1610612764,"Andray Blatche, Antawn Jamison, Javaris Crittenton, Caron Butler, Juan Dixon","Blatche, Jamison, Crittenton, Butler, Dixon",101154-1712-201159-2406-2413,WAS,23.0,1,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.21739130434781,20.0,3.0,20.0,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2009,2008-09,True
101154-1712-201159-2406-2443,1610612764,"Andray Blatche, Antawn Jamison, Javaris Crittenton, Caron Butler, Darius Songaila","Blatche, Jamison, Crittenton, Butler, Songaila",101154-1712-201159-2406-2443,WAS,632.0,5,11.0,10.0,22.0,21.0,3.0,43.0,5.0,6.0,1.0,2.0,5.0,1.0,2.0,10.0,14.0,1.0,3.0,32.0,22.0,1.0,2.0,2.0,6.0,3.0,2.0,1.0,1.0,1.0,8.0,1.0,17.0,1.0,2.0,1.0,8.0,9.0,3.0,12.0,2.0,4.0,1.0,2.0,3.0,1.0,8.0,1.0,,30.0,1.0,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.5,0.6764705882352942,0.5,0.7619047619047619,0.5,0.17647058823529413,0.07142857142857142,,0.8,0.5,1.0,0.5,0.8181818181818182,0.5,0.5,1.0,0.75,1.0,97.9746835443038,13.818181818181818,15.619047619047619,13.227272727272727,15.476190476190476,0.35294117647058826,0.8333333333333334,0.8333333333333334,0.29411764705882354,0.11764705882352941,0.5,0.5,1.0,1.0,0.5,0.5294117647058824,0.5,0.5085147058823529,0.4866,0.0625,9.171428571428573,24.5,1.0,7.0,13.0,2.0,3.0,3.0,1.0,9.0,3.0,3.0,3.0,9.0,14.0,7.0,4.0,,,2.0,1.0,,1.0,,10.0,5.0,1.0,2.0,,2.0,,9.0,7.0,,1.0,0.7,0.7,1.0,0.75,0.75,,0.5,0.5,0.8,0.17647058823529413,0.6666666666666666,1.0,0.6,0.6,0.058823529411764705,0.4771125,0.25,0.29411764705882354,0.28125,0.3181818181818182,,,1.0,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,2.0,,,,1.0,,2.0,,1.0,1.0,2.0,,,,,1.0,,1.0,1.0,,,,1.0,,,,,1.0,0.25,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,1610612764,2009,2008-09,True
101154-1712-201187-201580-2229,1610612764,"Andray Blatche, Antawn Jamison, Dominic McGuire, JaVale McGee, Mike James","Blatche, Jamison, McGuire, McGee, James",101154-1712-201187-201580-2229,WAS,522.0,2,9.0,6.0,19.0,19.0,,38.0,5.0,6.0,,,3.0,1.0,2.0,7.0,11.0,1.0,4.0,22.0,16.0,,,,4.0,,2.0,1.0,,,5.0,,10.0,,,,9.0,9.0,,9.0,,1.0,,,1.0,,6.0,,,22.0,,0.25,0.25,0.6363636363636364,,0.5666666666666667,,0.6111111111111112,,0.26666666666666666,,,1.0,,,,0.9,,,,1.0,,104.82758620689656,13.105263157894736,14.368421052631579,13.105263157894736,13.842105263157896,0.4,0.8333333333333334,0.8333333333333334,0.2,0.13333333333333333,0.5,0.5,,,,0.6666666666666666,0.5,0.5421433333333333,,,6.872727272727272,24.725,1.0,1.0,,1.0,2.0,1.0,2.0,5.0,,,,,10.0,5.0,4.0,2.0,1.0,1.0,,,1.0,,7.0,4.0,,3.0,,3.0,,,1.0,,,0.7142857142857143,0.7142857142857143,,,,,1.0,1.0,0.8,0.13333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,0.13333333333333333,,0.2222222222222222,0.2857142857142857,,0.05263157894736842,,,1.0,1.0,,,1.0,,,,,,,,,,,,,3.0,,,,,,1.0,,1.0,,3.0,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2009,2008-09,True
101154-1712-201187-2041-2229,1610612764,"Andray Blatche, Antawn Jamison, Dominic McGuire, Etan Thomas, Mike James","Blatche, Jamison, McGuire, Thomas, James",101154-1712-201187-2041-2229,WAS,175.0,1,3.0,-3.0,7.0,6.0,,13.0,1.0,2.0,,,2.0,,1.0,1.0,4.0,,1.0,3.0,6.0,,,,2.0,,1.0,,,,,,,,,1.0,2.0,3.0,,3.0,,1.0,,,,,1.0,,,3.0,,,,0.25,,0.2,,0.25,,0.2,,,1.0,,1.0,,1.0,,,,,,106.97142857142858,13.428571428571429,13.5,13.428571428571429,13.5,0.4,0.5,0.5,0.4,0.2,,,,,,0.6,,0.5365,,,9.275,25.0,,4.0,,,,,,1.0,1.0,2.0,,2.0,,,,,,1.0,,,1.0,,2.0,1.0,,1.0,,1.0,,2.0,4.0,,,,,0.5,0.3333333333333333,0.3333333333333333,,1.0,1.0,,,,,,,,0.6222,0.16666666666666666,0.2,0.6666666666666666,0.5714285714285714,,,,,,,,,2.0,,1.0,0.6666666666666666,1.0,,,,1.0,,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2009,2008-09,True
101154-1712-201187-2052-2229,1610612764,"Andray Blatche, Antawn Jamison, Dominic McGuire, DeShawn Stevenson, Mike James","Blatche, Jamison, McGuire, Stevenson, James",101154-1712-201187-2052-2229,WAS,806.0,6,13.0,-7.0,22.0,24.0,4.0,46.0,1.0,5.0,,1.0,6.0,1.0,3.0,6.0,17.0,2.0,6.0,21.0,28.0,1.0,3.0,5.0,4.0,6.0,3.0,1.0,3.0,2.0,6.0,1.0,14.0,1.0,2.0,3.0,5.0,8.0,4.0,12.0,,1.0,,3.0,5.0,,6.0,,1.0,16.0,1.0,0.3333333333333333,0.3333333333333333,0.35294117647058826,0.3333333333333333,0.391304347826087,0.625,0.42,0.625,0.2608695652173913,0.17647058823529413,,0.4166666666666667,0.18181818181818182,1.0,0.25,0.5333333333333333,0.2,0.3333333333333333,,0.6666666666666666,1.0,82.18362282878412,15.363636363636363,19.5,13.954545454545455,18.333333333333332,0.21739130434782608,0.2,0.3333333333333333,0.2608695652173913,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.25,,0.4782608695652174,0.3333333333333333,0.49384999999999996,0.5237166666666667,0.23809523809523808,9.470588235294118,24.416666666666668,0.3333333333333333,14.0,15.0,2.0,6.0,3.0,3.0,3.0,4.0,13.0,,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,2.0,,2.0,,2.0,,8.0,14.0,,,0.6666666666666666,0.6666666666666666,0.3076923076923077,0.25,0.25,0.4,1.0,0.3333333333333333,1.0,0.2608695652173913,0.3333333333333333,0.4,0.5,0.5,0.13043478260869565,0.494540625,0.08,0.10526315789473684,0.38095238095238093,0.6363636363636364,1.0,1.0,2.0,,,0.5,0.6666666666666666,0.25,4.0,,,0.25,1.0,1.0,,,2.0,,3.0,,1.0,1.0,1.0,,,,,,,2.0,,,,,1.0,0.25,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,0.25,0.125,,1.0,0.0625,,1.0,1.0,1.0,1.0,1.0,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,1610612764,2009,2008-09,True
101154-1712-201187-2052-2443,1610612764,"Andray Blatche, Antawn Jamison, Dominic McGuire, DeShawn Stevenson, Darius Songaila","Blatche, Jamison, McGuire, Stevenson, Songaila",101154-1712-201187-2052-2443,WAS,25.0,1,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.599999999999994,25.0,,25.0,,,,,,,,,,,,,,0.2581,,,7.8,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,0.2581,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2009,2008-09,True
101154-1712-201187-2229-2406,1610612764,"Andray Blatche, Antawn Jamison, Dominic McGuire, Mike James, Caron Butler","Blatche, Jamison, McGuire, James, Butler",101154-1712-201187-2229-2406,WAS,16917.0,24,282.0,39.0,524.0,523.0,66.0,1047.0,99.0,155.0,20.0,35.0,116.0,41.0,77.0,171.0,332.0,60.0,118.0,617.0,578.0,25.0,47.0,72.0,144.0,165.0,77.0,41.0,26.0,55.0,154.0,36.0,363.0,19.0,49.0,39.0,131.0,181.0,72.0,253.0,50.0,95.0,9.0,46.0,103.0,13.0,107.0,10.0,1.0,545.0,0.9166666666666666,0.5084745762711864,0.5084745762711864,0.5150602409638554,0.5319148936170213,0.58,0.5344827586206896,0.6117764471057884,0.5714285714285714,0.26222222222222225,0.0783132530120482,0.017241379310344827,0.6858638743455497,0.30434782608695654,0.7358490566037735,0.3275862068965517,0.6967213114754098,0.3105022831050228,0.22857142857142856,0.3333333333333333,0.7428571428571429,0.7073170731707317,89.12218478453627,15.19083969465649,17.126195028680687,14.389312977099237,16.50095602294455,0.34444444444444444,0.6387096774193548,0.717391304347826,0.2577777777777778,0.1711111111111111,0.5324675324675324,0.5324675324675324,0.8780487804878049,0.603448275862069,0.5714285714285714,0.6066666666666667,0.5324675324675324,0.5246031111111111,0.5548692307692308,0.1166936790923825,8.441265060240964,24.66949152542373,0.5588235294117647,85.0,66.0,26.0,61.0,46.0,41.0,95.0,27.0,46.0,27.0,114.0,198.0,99.0,60.0,42.0,31.0,45.0,31.0,4.0,8.0,3.0,117.0,50.0,10.0,38.0,3.0,39.0,,114.0,85.0,7.0,7.0,0.5789473684210527,0.6073619631901841,0.5869565217391305,0.5723684210526315,0.6263736263736264,0.10967741935483871,0.47368421052631576,0.7735849056603774,0.6060606060606061,0.13555555555555557,0.4262295081967213,0.48148148148148145,0.39655172413793105,0.40350877192982454,0.09111111111111111,0.5246282894736842,0.10386965376782077,0.13440860215053763,0.1847649918962723,0.16221374045801526,7.0,11.0,26.0,11.0,6.0,0.3181818181818182,0.5652173913043478,0.1206896551724138,21.0,10.0,0.8333333333333334,0.27631578947368424,14.0,19.0,4.0,5.0,16.0,11.0,30.0,15.0,19.0,13.0,4.0,11.0,9.0,14.0,2.0,10.0,4.0,24.0,11.0,21.0,0.36666666666666664,1.0,0.36363636363636365,0.30357142857142855,0.45714285714285713,0.046632124352331605,0.5384615384615384,0.5,0.4634146341463415,0.4634146341463415,1.0,0.25,0.06896551724137931,0.6666666666666666,0.21052631578947367,0.3125,14.0,0.18421052631578946,14.0,3.0,4.0,0.36363636363636365,0.42857142857142855,1.0,6.0,6.0,0.42857142857142855,4.0,1.0,0.008403361344537815,0.11475409836065574,,16.0,1.0,0.25,1.0,1.0,1.0,,,,,,,,,1610612764,2009,2008-09,True
101154-1712-201187-2229-2413,1610612764,"Andray Blatche, Antawn Jamison, Dominic McGuire, Mike James, Juan Dixon","Blatche, Jamison, McGuire, James, Dixon",101154-1712-201187-2229-2413,WAS,1169.0,8,19.0,-1.0,36.0,37.0,4.0,73.0,6.0,12.0,2.0,3.0,11.0,1.0,6.0,10.0,23.0,1.0,7.0,33.0,34.0,2.0,3.0,4.0,14.0,3.0,6.0,1.0,1.0,1.0,4.0,1.0,9.0,2.0,2.0,5.0,10.0,16.0,4.0,20.0,2.0,5.0,1.0,2.0,9.0,,10.0,1.0,,29.0,1.0,0.14285714285714285,0.14285714285714285,0.43478260869565216,0.6666666666666666,0.38333333333333336,0.6666666666666666,0.4583333333333333,0.6666666666666666,0.23333333333333334,0.043478260869565216,,0.5882352941176471,0.15384615384615385,1.0,0.3333333333333333,0.6818181818181818,0.21052631578947367,0.14285714285714285,0.4,0.7142857142857143,1.0,89.92301112061591,15.944444444444445,16.08108108108108,15.61111111111111,15.567567567567568,0.4,0.5,0.5454545454545454,0.36666666666666664,0.2,0.16666666666666666,0.16666666666666666,1.0,1.0,0.6666666666666666,0.6333333333333333,0.16666666666666666,0.5403103448275862,0.5502,0.12121212121212122,9.134782608695652,27.314285714285713,0.5,15.0,9.0,,,4.0,1.0,10.0,5.0,11.0,4.0,17.0,6.0,3.0,2.0,5.0,4.0,3.0,1.0,,1.0,,12.0,5.0,1.0,1.0,,1.0,,17.0,15.0,2.0,1.0,0.3,0.375,0.45454545454545453,0.4642857142857143,0.5,0.08333333333333333,0.6,0.5,0.3333333333333333,,,,0.36363636363636365,0.36363636363636365,0.03333333333333333,0.5590321428571429,0.14285714285714285,0.17857142857142858,0.5151515151515151,0.4166666666666667,,,1.0,1.0,1.0,,0.25,,6.0,,,0.42857142857142855,3.0,,,1.0,3.0,1.0,3.0,,,,,1.0,,2.0,,,,1.0,,,0.3333333333333333,1.0,,0.16666666666666666,,,,,,,,,,0.5,0.21428571428571427,0.3333333333333333,,,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,1610612764,2009,2008-09,True
101154-1712-201187-2229-2443,1610612764,"Andray Blatche, Antawn Jamison, Dominic McGuire, Mike James, Darius Songaila","Blatche, Jamison, McGuire, James, Songaila",101154-1712-201187-2229-2443,WAS,6477.0,10,108.0,22.0,209.0,208.0,16.0,417.0,35.0,58.0,5.0,11.0,47.0,12.0,38.0,75.0,135.0,18.0,52.0,237.0,215.0,5.0,15.0,15.0,74.0,54.0,38.0,12.0,5.0,18.0,56.0,12.0,130.0,3.0,16.0,9.0,65.0,75.0,20.0,95.0,9.0,26.0,1.0,17.0,29.0,5.0,33.0,3.0,,222.0,1.0,0.34615384615384615,0.34615384615384615,0.5555555555555556,0.3333333333333333,0.5454545454545454,0.3611111111111111,0.5756097560975609,0.39473684210526316,0.27807486631016043,0.037037037037037035,,0.7926829268292683,0.26666666666666666,0.9,0.09375,0.8043478260869565,0.20652173913043478,0.19230769230769232,0.125,0.8,1.0,92.70958777211672,15.133971291866029,15.932692307692308,14.61244019138756,15.572115384615385,0.31016042780748665,0.603448275862069,0.6481481481481481,0.25133689839572193,0.20320855614973263,0.3157894736842105,0.3157894736842105,1.0,0.6111111111111112,0.45454545454545453,0.5882352941176471,0.3157894736842105,0.517903743315508,0.5041266666666666,0.06329113924050633,8.755555555555556,25.009615384615383,0.8,8.0,4.0,19.0,30.0,21.0,14.0,33.0,,5.0,3.0,6.0,76.0,38.0,16.0,15.0,12.0,17.0,9.0,,2.0,1.0,42.0,22.0,,12.0,,12.0,1.0,6.0,8.0,,,0.5066666666666667,0.5277777777777778,,0.21428571428571427,0.3333333333333333,0.06896551724137931,0.6538461538461539,0.78125,0.45714285714285713,0.16042780748663102,0.6333333333333333,0.6551724137931034,0.44680851063829785,0.44680851063829785,0.0748663101604278,0.43775,0.1073170731707317,0.1437908496732026,0.02531645569620253,0.03827751196172249,2.0,3.0,12.0,3.0,1.0,,0.5714285714285714,0.1111111111111111,2.0,2.0,,0.2857142857142857,,6.0,1.0,,1.0,1.0,2.0,,6.0,10.0,1.0,1.0,2.0,8.0,,4.0,2.0,6.0,6.0,8.0,0.5,1.0,0.25,0.2608695652173913,0.45454545454545453,0.022988505747126436,0.6666666666666666,0.5263157894736842,0.42857142857142855,0.42857142857142855,1.0,0.2,0.05555555555555555,,0.14285714285714285,,1.0,0.14285714285714285,,,1.0,0.3333333333333333,,,1.0,1.0,1.0,,,,0.03333333333333333,,6.0,1.0,1.0,1.0,,,,,,,,,,,1610612764,2009,2008-09,True
