EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG3M,FG3A,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Corner3Assists,LongMidRangeAssists,DefTwoPtRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,Fouls,Offensive Fouls,FoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGA,ShortMidRangeFGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Fg2aBlocked,ShootingFouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,BlocksRecoveredPct,DefCorner3ReboundPct,BadPassSteals,Travels,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceTurnovers,SecondChanceAtRimAccuracy,LostBallOutOfBoundsTurnovers,PenaltyArc3FGA,PenaltyFG3A,HeaveAttempts,FTDefRebounds,DefFTReboundPct,PenaltyArc3Frequency,BlockedLongMidRange,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,OffThreePtRebounds,BadPassTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,SelfOReb,SelfORebPct,SecondChanceArc3Frequency,SecondChanceCorner3FGA,Loose Ball Fouls Drawn,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,Arc3Assists,FTOffRebounds,Loose Ball Fouls,Defensive 3 Seconds Violations,SecondChanceFg3Pct,OffFTReboundPct,OffCorner3ReboundPct,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,DefensiveGoaltends,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,team_id,year,season,team_vs
101162-1499-1747-201584-2045,1610612753,"Marcin Gortat, Tony Battie, Rafer Alston, Courtney Lee, Hedo Turkoglu","Gortat, Battie, Alston, Lee, Turkoglu",101162-1499-1747-201584-2045,ORL,10.0,1,,-2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,,10.0,,10.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1499-1747-201584-2554,1610612753,"Marcin Gortat, Tony Battie, Rafer Alston, Courtney Lee, Mickael Pietrus","Gortat, Battie, Alston, Lee, Pietrus",101162-1499-1747-201584-2554,ORL,62.0,1,1.0,-2.0,3.0,3.0,3.0,2.0,6.0,,,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,3.0,,,,,,,,,,,,139.3548387096774,11.333333333333334,9.333333333333334,11.333333333333334,9.333333333333334,,,,,,,0.5,0.4057,0.4057,,1.0,,,1.0,,,1.0,,1.0,2.0,,,,,,,,,1.0,,1.0,2.0,1.0,,,,,0.5,,,,,0.5,,,,,,,,0.5,18.5,44.3,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1499-200755-2554-2749,1610612753,"Marcin Gortat, Tony Battie, JJ Redick, Mickael Pietrus, Jameer Nelson","Gortat, Battie, Redick, Pietrus, Nelson",101162-1499-200755-2554-2749,ORL,63.0,1,1.0,-3.0,2.0,2.0,2.0,2.0,4.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,91.42857142857143,7.5,24.0,7.5,24.0,,,,,,,,0.3524,0.3524,,1.0,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1499-201584-2045-2749,1610612753,"Marcin Gortat, Tony Battie, Courtney Lee, Hedo Turkoglu, Jameer Nelson","Gortat, Battie, Lee, Turkoglu, Nelson",101162-1499-201584-2045-2749,ORL,60.0,1,1.0,-2.0,2.0,2.0,1.0,,4.0,,,,,,,2.0,,,,,,,,,,,,,,2.0,,1.0,,,,,,,1.0,,,,,96.0,13.0,17.0,13.0,14.0,,,,,,,,,,,0.5,,,,,,,,,4.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1502-1731-200755-2554,1610612753,"Marcin Gortat, Adonal Foyle, Tyronn Lue, JJ Redick, Mickael Pietrus","Gortat, Foyle, Lue, Redick, Pietrus",101162-1502-1731-200755-2554,ORL,182.0,1,3.0,1.0,8.0,7.0,8.0,7.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,2.0,8.0,,,,,,,2.0,2.0,2.0,,8.0,8.0,8.0,,,0.5,0.5,0.625,0.625,0.6666666666666666,0.6666666666666666,,1.0,,118.68131868131869,12.5,11.714285714285714,12.5,11.714285714285714,0.25,1.0,1.0,,0.25,1.0,0.75,0.5911375,0.5911375,1.0,1.0,1.0,,,,,2.0,1.0,2.0,7.0,,2.0,,,,2.0,1.0,,2.0,1.0,3.0,2.0,1.0,2.0,,0.5,0.5,0.5,0.3333333333333333,1.0,1.0,0.25,,,,,,,,,0.5,5.75,27.05,,,,3.0,,,,3.0,2.0,,,,,3.0,3.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,0.2,0.3333333333333333,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,2.0,2.0,,,,0.5,,1.0,1.0,1.0,3.0,1.0,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1533-1740-1747-2554,1610612753,"Marcin Gortat, Anthony Johnson, Rashard Lewis, Rafer Alston, Mickael Pietrus","Gortat, Johnson, Lewis, Alston, Pietrus",101162-1533-1740-1747-2554,ORL,178.0,1,3.0,-6.0,7.0,7.0,5.0,4.0,14.0,,1.0,,,,2.0,6.0,,,6.0,,,1.0,,3.0,2.0,2.0,4.0,1.0,,5.0,6.0,5.0,,,,,0.3,0.5,0.42857142857142855,0.6,1.0,1.0,1.0,113.25842696629213,15.0,10.428571428571429,14.571428571428571,10.428571428571429,0.2,,,,,,0.8,0.52762,0.5462,1.0,0.7142857142857143,1.0,,,1.0,1.0,2.0,1.0,3.0,12.0,3.0,2.0,1.0,1.0,,,1.0,,1.0,,2.0,1.0,,2.0,1.0,0.3333333333333333,0.3333333333333333,0.6,0.5,,,0.2,,,,,0.2,1.0,1.0,1.0,0.4,3.65,24.833333333333332,2.0,,,3.0,,1.0,1.0,3.0,,,,1.0,2.0,1.0,4.0,,2.0,,2.0,,,0.25,0.5,0.5,1.0,,,,,,,,0.4016,,,0.16666666666666666,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,2.0,3.0,,,,0.6666666666666666,,,,1.0,,,0.3333333333333333,,,,,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1533-1740-200755-2045,1610612753,"Marcin Gortat, Anthony Johnson, Rashard Lewis, JJ Redick, Hedo Turkoglu","Gortat, Johnson, Lewis, Redick, Turkoglu",101162-1533-1740-200755-2045,ORL,243.0,1,4.0,,8.0,9.0,,,17.0,3.0,4.0,,,3.0,6.0,6.0,,,,2.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,,,6.0,,,0.3333333333333333,0.3333333333333333,0.5,,0.375,,0.375,,1.0,1.0,,100.74074074074075,14.75,13.88888888888889,14.75,13.88888888888889,0.5,0.75,0.75,0.3333333333333333,,,0.75,0.54344375,,,,1.0,,1.0,,,2.0,,2.0,6.0,,2.0,,,,3.0,,,,,,,,1.0,,,,0.25,,1.0,1.0,0.125,0.125,,,,,,,,0.25,3.966666666666667,25.35,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,2.0,,2.0,2.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1533-1740-200755-2554,1610612753,"Marcin Gortat, Anthony Johnson, Rashard Lewis, JJ Redick, Mickael Pietrus","Gortat, Johnson, Lewis, Redick, Pietrus",101162-1533-1740-200755-2554,ORL,125.0,1,2.0,-3.0,3.0,4.0,3.0,,7.0,,,,,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,2.0,2.0,,,2.0,2.0,3.0,,,1.0,1.0,0.5,0.5,0.5,0.5,,1.0,,80.64,16.0,19.25,16.0,19.25,,,,,,,0.5,0.48735,0.48735,1.0,1.0,,1.0,1.0,,,1.0,,1.0,5.0,,1.0,,,,2.0,1.0,,,,1.0,1.0,,,,,,0.5,1.0,1.0,,,0.5,1.0,1.0,,,,,,0.5,17.6,24.3,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1533-1740-201584-2045,1610612753,"Marcin Gortat, Anthony Johnson, Rashard Lewis, Courtney Lee, Hedo Turkoglu","Gortat, Johnson, Lewis, Lee, Turkoglu",101162-1533-1740-201584-2045,ORL,1233.0,6,21.0,6.0,37.0,37.0,18.0,4.0,74.0,6.0,8.0,2.0,4.0,14.0,28.0,49.0,6.0,17.0,24.0,14.0,7.0,9.0,5.0,20.0,6.0,12.0,20.0,3.0,1.0,41.0,24.0,18.0,0.5,0.5833333333333334,0.5,0.35294117647058826,0.5151515151515151,0.45,0.5833333333333334,0.5217391304347826,1.0,0.6111111111111112,1.0,86.42335766423358,17.027027027027028,16.2972972972973,15.486486486486486,15.54054054054054,0.24242424242424243,0.75,0.75,0.8333333333333334,0.2,0.5,0.3939393939393939,0.4674530303030303,0.4564325,0.4897959183673469,0.4864864864864865,13.0,1.0,7.0,2.0,2.0,3.0,2.0,5.0,43.0,6.0,3.0,2.0,2.0,,5.0,2.0,,,1.0,2.0,9.0,,12.0,1.0,0.4,0.4,0.15151515151515152,1.0,0.4166666666666667,0.75,0.3939393939393939,0.21212121212121213,0.14285714285714285,0.14285714285714285,,0.06060606060606061,1.0,1.0,1.0,0.09090909090909091,9.867857142857144,24.380000000000003,7.0,2.0,7.0,15.0,4.0,7.0,8.0,6.0,14.0,4.0,2.0,6.0,8.0,1.0,19.0,6.0,2.0,,2.0,0.5714285714285714,0.5,0.5,0.42857142857142855,0.47058823529411764,,0.3333333333333333,0.25,0.25,0.5384615384615384,0.5384615384615384,0.2857142857142857,0.25,0.48674999999999996,0.175,0.17647058823529413,0.16326530612244897,,4.0,,,,,,,,,,0.6666666666666666,,1.0,2.0,,,1.0,0.16666666666666666,1.0,1.0,0.5,,1.0,3.0,,1.0,1.0,0.05,,,,2.0,,,0.6666666666666666,,,,,2.0,2.0,,2.0,1.0,0.6666666666666666,0.6666666666666666,0.1,1.0,1.0,1.0,2.0,0.11764705882352941,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1533-1740-201584-2554,1610612753,"Marcin Gortat, Anthony Johnson, Rashard Lewis, Courtney Lee, Mickael Pietrus","Gortat, Johnson, Lewis, Lee, Pietrus",101162-1533-1740-201584-2554,ORL,458.0,4,8.0,-11.0,18.0,17.0,12.0,14.0,35.0,3.0,6.0,3.0,5.0,4.0,9.0,14.0,4.0,7.0,14.0,4.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,,14.0,14.0,12.0,0.5,0.5,0.4444444444444444,0.5714285714285714,0.36666666666666664,0.6111111111111112,0.4117647058823529,0.7,1.0,1.0,1.0,110.04366812227073,14.833333333333334,11.235294117647058,14.055555555555555,11.235294117647058,0.4,0.5,0.75,0.6666666666666666,0.5555555555555556,0.6,0.8,0.5449607142857144,0.55594375,1.0,0.6666666666666666,2.0,,1.0,1.0,4.0,2.0,1.0,6.0,25.0,,2.0,,,,1.0,2.0,,,1.0,2.0,3.0,,5.0,,0.16666666666666666,0.16666666666666666,0.4,1.0,1.0,1.0,0.13333333333333333,0.06666666666666667,,,,0.26666666666666666,0.25,0.25,,0.13333333333333333,3.688888888888889,25.616666666666664,1.0,,1.0,3.0,,,,3.0,4.0,,,1.0,1.0,2.0,5.0,2.0,1.0,,1.0,,,,0.2,0.1111111111111111,,,,,0.5,0.5,,,0.6207,0.125,0.2,,2.0,2.0,1.0,,,,,,0.2222222222222222,0.3333333333333333,,1.0,,,2.0,,,,,,,,,1.0,2.0,,,,0.1111111111111111,,,,1.0,3.0,,0.5,,,,,1.0,1.0,,,1.0,,,0.1111111111111111,1.0,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1533-1740-2045-2554,1610612753,"Marcin Gortat, Anthony Johnson, Rashard Lewis, Hedo Turkoglu, Mickael Pietrus","Gortat, Johnson, Lewis, Turkoglu, Pietrus",101162-1533-1740-2045-2554,ORL,2071.0,10,35.0,32.0,53.0,61.0,8.0,9.0,114.0,11.0,16.0,1.0,3.0,21.0,32.0,84.0,2.0,6.0,13.0,24.0,12.0,22.0,7.0,54.0,9.0,27.0,33.0,4.0,2.0,72.0,13.0,8.0,0.5714285714285714,0.6,0.65625,0.3333333333333333,0.7211538461538461,0.625,0.7368421052631579,0.65,0.75,0.7666666666666667,0.75,79.26605504587157,18.132075471698112,18.19672131147541,17.20754716981132,17.24590163934426,0.3076923076923077,0.6875,0.6875,0.6363636363636364,0.375,0.3333333333333333,0.6923076923076923,0.5126490384615384,0.428325,0.15476190476190477,0.1509433962264151,9.0,4.0,7.0,5.0,9.0,11.0,11.0,20.0,52.0,30.0,11.0,10.0,5.0,2.0,14.0,,,2.0,,2.0,12.0,1.0,17.0,0.9090909090909091,0.55,0.55,0.38461538461538464,,0.7777777777777778,1.0,0.17307692307692307,0.1346153846153846,0.5714285714285714,0.5714285714285714,0.5,0.17307692307692307,0.5555555555555556,0.5555555555555556,1.0,0.21153846153846154,6.38125,24.615000000000002,6.0,3.0,6.0,9.0,3.0,4.0,12.0,3.0,18.0,2.0,3.0,3.0,6.0,,12.0,5.0,2.0,,2.0,0.75,1.0,1.0,0.2727272727272727,0.25,0.4,,0.6,0.8333333333333334,0.6666666666666666,0.75,0.5,0.5,0.52772,0.09090909090909091,0.14285714285714285,0.14285714285714285,1.0,9.0,2.0,3.0,1.0,2.0,3.0,2.0,0.03125,,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.75,2.0,,3.0,,,2.0,,0.6666666666666666,1.0,2.0,2.0,,4.0,1.0,0.25,,6.0,2.0,2.0,3.0,6.0,1.0,0.5454545454545454,0.5454545454545454,1.0,0.5454545454545454,,,,2.0,,0.2222222222222222,0.2,,,2.0,2.0,1.0,0.05263157894736842,0.3333333333333333,,,,2.0,2.0,5.0,1.0,2.0,1.0,1.0,0.5,0.25,0.8333333333333334,1.0,1.0,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1533-200755-2045-2554,1610612753,"Marcin Gortat, Anthony Johnson, JJ Redick, Hedo Turkoglu, Mickael Pietrus","Gortat, Johnson, Redick, Turkoglu, Pietrus",101162-1533-200755-2045-2554,ORL,197.0,1,3.0,2.0,6.0,5.0,,,11.0,1.0,1.0,,,2.0,5.0,7.0,,,,,,1.0,,3.0,,1.0,2.0,,,7.0,,,,,0.4,,0.5,,0.5,,,1.0,,80.40609137055837,18.833333333333332,16.8,17.833333333333332,16.8,0.14285714285714285,1.0,1.0,,,,0.42857142857142855,0.48336428571428575,,,,3.0,,1.0,1.0,2.0,,1.0,2.0,5.0,3.0,,1.0,1.0,,1.0,,,,,,1.0,,2.0,1.0,0.5,0.5,0.2857142857142857,,1.0,1.0,0.42857142857142855,0.14285714285714285,,,,0.2857142857142857,0.5,0.5,1.0,,8.98,24.1,1.0,,1.0,,,,,,4.0,,,1.0,1.0,,,,,,,,,,0.3333333333333333,0.25,,1.0,,,0.3333333333333333,0.3333333333333333,,,0.61995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1533-201584-2045-2554,1610612753,"Marcin Gortat, Anthony Johnson, Courtney Lee, Hedo Turkoglu, Mickael Pietrus","Gortat, Johnson, Lee, Turkoglu, Pietrus",101162-1533-201584-2045-2554,ORL,211.0,2,4.0,-9.0,5.0,6.0,,,11.0,,,,,,3.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,0.125,,,0.3333333333333333,,75.07109004739337,22.4,16.5,22.4,14.833333333333334,,,,,,,,0.3648666666666667,,,,,,3.0,,,,,,10.0,,,,,,1.0,1.0,,1.0,1.0,2.0,4.0,,2.0,,,,,0.5,0.3333333333333333,,,1.0,,,,,,,,,17.7,,,,,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,0.25,0.25,,1.0,1.0,,1.0,1.0,,1.0,,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1533-2045-2554-2730,1610612753,"Marcin Gortat, Anthony Johnson, Hedo Turkoglu, Mickael Pietrus, Dwight Howard","Gortat, Johnson, Turkoglu, Pietrus, Howard",101162-1533-2045-2554-2730,ORL,211.0,1,4.0,-3.0,5.0,6.0,,,11.0,,1.0,,,,2.0,3.0,,,,,,1.0,,3.0,,,1.0,2.0,2.0,3.0,,,,,,,0.375,,0.375,,,,,75.07109004739337,18.6,19.666666666666668,18.2,16.666666666666668,0.25,,,,,,0.75,0.470075,,,,1.0,,,1.0,1.0,1.0,1.0,2.0,6.0,3.0,1.0,1.0,1.0,,,1.0,,1.0,,2.0,1.0,,1.0,1.0,0.5,0.5,0.5,0.5,,,0.25,,,,,0.25,1.0,1.0,1.0,0.25,5.55,24.65,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,0.5,0.3333333333333333,,,,,,,,1.0,0.5439,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1731-1740-201584-2554,1610612753,"Marcin Gortat, Tyronn Lue, Rashard Lewis, Courtney Lee, Mickael Pietrus","Gortat, Lue, Lewis, Lee, Pietrus",101162-1731-1740-201584-2554,ORL,49.0,1,1.0,-2.0,2.0,2.0,2.0,2.0,4.0,,,,,1.0,1.0,3.0,1.0,1.0,3.0,,,,,,,,,,,3.0,3.0,2.0,,,1.0,1.0,1.0,1.0,0.75,0.75,,,,117.55102040816327,10.5,14.0,10.5,14.0,,,,,,,,0.3001,0.3001,1.0,1.0,,1.0,1.0,,,,,,5.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,19.4,,,,,1.0,,,,1.0,2.0,,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1740-1747-200755-201584,1610612753,"Marcin Gortat, Rashard Lewis, Rafer Alston, JJ Redick, Courtney Lee","Gortat, Lewis, Alston, Redick, Lee",101162-1740-1747-200755-201584,ORL,88.0,1,1.0,-2.0,2.0,2.0,2.0,,4.0,,,,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,,2.0,,,,,,2.0,2.0,2.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,,,,65.45454545454545,20.5,23.5,20.5,23.5,,,,,,,,0.39595,0.39595,1.0,1.0,2.0,,,,,,,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,10.45,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1740-1747-200755-2045,1610612753,"Marcin Gortat, Rashard Lewis, Rafer Alston, JJ Redick, Hedo Turkoglu","Gortat, Lewis, Alston, Redick, Turkoglu",101162-1740-1747-200755-2045,ORL,1823.0,5,30.0,18.0,57.0,58.0,22.0,15.0,115.0,9.0,11.0,2.0,3.0,15.0,25.0,70.0,4.0,8.0,24.0,18.0,9.0,18.0,5.0,45.0,4.0,23.0,29.0,7.0,4.0,57.0,24.0,22.0,0.6,0.6,0.6,0.5,0.65625,0.5666666666666667,0.660377358490566,0.6,0.6666666666666666,0.7586206896551724,0.75,90.83927591881515,15.526315789473685,16.17241379310345,14.75438596491228,15.913793103448276,0.22916666666666666,0.8181818181818182,0.8181818181818182,0.5555555555555556,0.2,0.6666666666666666,0.7083333333333334,0.5326572916666666,0.5182266666666666,0.34285714285714286,0.38596491228070173,7.0,3.0,7.0,1.0,4.0,19.0,11.0,23.0,52.0,27.0,19.0,9.0,1.0,1.0,18.0,4.0,4.0,5.0,1.0,9.0,13.0,1.0,11.0,0.8181818181818182,0.4782608695652174,0.4782608695652174,0.4791666666666667,0.4444444444444444,0.782608695652174,0.5714285714285714,0.14583333333333334,0.14583333333333334,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.08333333333333333,0.25,0.25,1.0,0.3958333333333333,7.9479999999999995,25.03478260869565,6.0,1.0,3.0,7.0,2.0,3.0,13.0,7.0,12.0,,3.0,2.0,6.0,4.0,10.0,2.0,3.0,,3.0,0.6666666666666666,1.0833333333333333,1.0833333333333333,0.2,0.22727272727272727,,,0.8,0.9090909090909091,0.42857142857142855,0.42857142857142855,1.0,0.16666666666666666,0.4841875,0.04,0.07407407407407407,0.18571428571428572,,6.0,,2.0,2.0,,2.0,2.0,,,,0.5,1.0,0.5,3.0,,1.0,,,,,,,6.0,7.0,,1.0,1.0,0.4,,10.0,3.0,3.0,6.0,10.0,0.42857142857142855,0.5263157894736842,0.5263157894736842,0.5,0.5263157894736842,,1.0,,3.0,3.0,0.25,0.3333333333333333,0.06666666666666667,,3.0,3.0,,,0.5,,3.0,,3.0,3.0,8.0,1.0,,,1.0,1.0,,0.8,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
