EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,FG2A,FtPoints,Points,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,OffTwoPtRebounds,OffRebounds,Rebounds,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,SecondChanceAtRimFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG3A,OpponentPoints,SecondChanceFG2M,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,Avg3ptShotDistance,ShortMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG3A,ShortMidRangeAssists,OffThreePtRebounds,BadPassTurnovers,Technical Free Throw Trips,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Frequency,LongMidRangeFGM,PtsPutbacks,LongMidRangeAssists,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Loose Ball Fouls,SecondChanceFg3Pct,SecondChanceArc3Accuracy,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG2M,Corner3Assists,FTDefRebounds,PenaltyFg2Pct,DefFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,Offensive Fouls,OffCorner3ReboundPct,HeaveAttempts,LostBallSteals,LostBallOutOfBoundsTurnovers,SelfOReb,ThreePtShootingFoulsDrawn,SelfORebPct,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,DefCorner3ReboundPct,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceTurnovers,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,3SecondViolations,LongMidRangePctBlocked,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,Clear Path Fouls,Blocked3s,BlockedCorner3,Corner3PctBlocked,3pt And 1 Free Throw Trips,OffensiveGoaltends,BlockedArc3,team_id,year,season,team_vs
101128-1517-1802-201150-2755,1610612758,"Francisco Garcia, Bobby Jackson, Brad Miller, Spencer Hawes, Kevin Martin","Garcia, Jackson, Miller, Hawes, Martin",101128-1517-1802-201150-2755,SAC,411.0,3,7.0,1.0,17.0,17.0,4.0,3.0,34.0,4.0,2.0,1.0,2.0,11.0,6.0,16.0,4.0,1.0,1.0,5.0,2.0,4.0,5.0,5.0,12.0,4.0,,8.0,3.0,4.0,4.0,0.4444444444444444,0.08333333333333333,0.2857142857142857,0.8333333333333334,0.5555555555555556,1.0,0.5,119.12408759124088,12.117647058823529,12.058823529411764,9.882352941176471,11.941176470588236,0.2857142857142857,0.14285714285714285,0.4,0.16666666666666666,0.5,0.5260071428571428,0.5522,0.5104833333333333,0.17647058823529413,0.21428571428571427,0.0625,0.25,9.736363636363636,0.23529411764705882,5.0,1.0,,5.0,2.0,,5.0,3.0,15.0,,1.0,6.0,4.0,2.0,2.0,,3.0,3.0,,6.0,3.0,4.0,7.0,1.0,1.0,3.0,1.0,1.0,,4.0,,3.0,7.0,,,15.0,1.0,0.6,0.6,0.45454545454545453,,0.35714285714285715,,0.21428571428571427,,0.18181818181818182,,,0.75,0.8,1.0,0.875,1.0,1.0,0.5,1.0,0.25,0.25,,0.35714285714285715,0.14285714285714285,,,,23.96666666666667,,,1.0,,,2.0,,0.5,,,1.0,,,,,4.0,,3.0,0.8,1.0,0.75,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,1.0,,,,,1.0,,,,,1.0,,1.0,1.0,,,0.2,,0.07142857142857142,,,,,0.16666666666666666,,,1.0,,,,,2.0,,0.2857142857142857,,,1.0,,,1.0,,0.2,,,,,,,0.2,,,1.0,,,,,,,1610612758,2009,2008-09,True
101128-1517-1802-201150-2757,1610612758,"Francisco Garcia, Bobby Jackson, Brad Miller, Spencer Hawes, Beno Udrih","Garcia, Jackson, Miller, Hawes, Udrih",101128-1517-1802-201150-2757,SAC,957.0,3,16.0,-3.0,31.0,30.0,1.0,3.0,61.0,8.0,1.0,,9.0,24.0,5.0,32.0,3.0,1.0,6.0,1.0,,2.0,5.0,5.0,13.0,5.0,,6.0,4.0,2.0,1.0,0.5161290322580645,0.75,1.0,0.4166666666666667,0.3125,0.5,0.4,91.78683385579937,16.387096774193548,14.966666666666667,15.612903225806452,13.2,0.27586206896551724,0.3103448275862069,0.25,,0.4482758620689655,0.49655344827586206,0.5218375,0.298,0.12903225806451613,0.15384615384615385,0.1875,0.0625,9.016666666666667,0.03225806451612903,1.0,4.0,1.0,7.0,5.0,,12.0,5.0,35.0,1.0,,10.0,14.0,5.0,3.0,,5.0,6.0,2.0,13.0,2.0,5.0,8.0,3.0,3.0,3.0,2.0,1.0,1.0,5.0,,3.0,3.0,,2.0,26.0,,0.4166666666666667,0.45454545454545453,0.5,0.3333333333333333,0.46551724137931033,0.625,0.1724137931034483,,0.125,0.25,,0.6,0.7142857142857143,0.5,0.6363636363636364,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,0.6666666666666666,0.5,0.2413793103448276,0.1724137931034483,1.0,,,24.96,4.0,1.0,1.0,1.0,,2.0,,0.1111111111111111,,,1.0,0.4444444444444444,0.5,0.25,0.25,4.0,2.0,2.0,0.5714285714285714,0.5714285714285714,0.5,1.0,,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.2,,0.2,1.0,1.0,0.2,0.2,1.0,,0.2,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,1610612758,2009,2008-09,True
101128-1517-1802-201574-201628,1610612758,"Francisco Garcia, Bobby Jackson, Brad Miller, Jason Thompson, Bobby Brown","Garcia, Jackson, Miller, Thompson, Brown",101128-1517-1802-201574-201628,SAC,584.0,6,10.0,-7.0,17.0,20.0,6.0,3.0,37.0,5.0,,2.0,3.0,12.0,,13.0,1.0,,,4.0,,2.0,2.0,3.0,12.0,3.0,1.0,,,2.0,6.0,0.43333333333333335,,0.16666666666666666,0.2857142857142857,0.3333333333333333,0.25,0.5,91.23287671232877,15.352941176470589,16.15,14.705882352941176,14.45,0.3333333333333333,0.2,,0.3333333333333333,0.5333333333333333,0.48800333333333334,0.3599,0.49651666666666666,,,,0.15384615384615385,7.95,0.35294117647058826,10.0,1.0,,4.0,3.0,2.0,5.0,3.0,20.0,,2.0,4.0,6.0,3.0,3.0,,2.0,3.0,1.0,7.0,6.0,3.0,9.0,,,3.0,1.0,1.0,,4.0,,2.0,4.0,1.0,,13.0,1.0,0.4,0.4,0.4166666666666667,,0.43333333333333335,,0.2,,0.25,0.4,,0.75,0.42857142857142855,0.75,0.6,,0.3333333333333333,0.5,0.7142857142857143,0.2,0.3333333333333333,1.0,0.26666666666666666,0.2,,,0.3333333333333333,25.099999999999998,1.0,,,,1.0,2.0,,0.3333333333333333,0.5,0.5,0.5,0.3333333333333333,0.5,,,3.0,,1.0,0.75,0.75,0.3333333333333333,1.0,,1.0,,3.0,1.0,1.0,1.0,,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.16666666666666666,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,,,,1.0,,,,,,,,1.0,,,0.25,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1610612758,2009,2008-09,True
101128-1517-1802-201574-2422,1610612758,"Francisco Garcia, Bobby Jackson, Brad Miller, Jason Thompson, John Salmons","Garcia, Jackson, Miller, Thompson, Salmons",101128-1517-1802-201574-2422,SAC,238.0,2,4.0,-4.0,11.0,10.0,9.0,1.0,21.0,2.0,,2.0,,2.0,6.0,11.0,,,,2.0,6.0,11.0,,,2.0,4.0,,8.0,,11.0,9.0,0.6875,,0.6875,,,,,127.05882352941175,10.545454545454545,12.2,10.363636363636363,12.2,0.5,,,0.5,1.0,0.6642125,,0.6642125,,,,1.0,,0.8181818181818182,4.0,1.0,,,1.0,1.0,1.0,2.0,15.0,,2.0,2.0,,1.0,,,1.0,1.0,1.0,2.0,2.0,,2.0,1.0,1.0,,2.0,,,2.0,2.0,4.0,5.0,,,11.0,1.0,1.0,1.0,0.5,,0.625,,0.5,,,,,,,1.0,1.0,,,,1.0,0.5,0.5,1.0,,0.25,,,0.25,24.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,0.5,0.5,0.5,0.625,,1.0,1.0,,1.0,1.0,4.0,4.0,,,3.0,,,,1.0,,1.0,,1.0,1.0,,,0.5,,0.25,,,,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2009,2008-09,True
101128-1517-1802-201574-2755,1610612758,"Francisco Garcia, Bobby Jackson, Brad Miller, Jason Thompson, Kevin Martin","Garcia, Jackson, Miller, Thompson, Martin",101128-1517-1802-201574-2755,SAC,544.0,4,9.0,,18.0,17.0,9.0,2.0,35.0,2.0,,1.0,,9.0,6.0,20.0,,2.0,2.0,4.0,4.0,11.0,1.0,2.0,8.0,7.0,,6.0,2.0,11.0,9.0,0.6666666666666666,1.0,0.6875,0.2,0.3333333333333333,,,92.64705882352942,15.444444444444445,15.647058823529411,15.277777777777779,15.647058823529411,0.16666666666666666,,,0.16666666666666666,0.4166666666666667,0.4837666666666667,,0.5003416666666667,0.14285714285714285,0.18181818181818182,0.1,0.55,14.52222222222222,0.5,,1.0,,7.0,2.0,2.0,4.0,3.0,20.0,,2.0,2.0,6.0,2.0,,,1.0,3.0,,8.0,1.0,5.0,6.0,2.0,1.0,3.0,2.0,1.0,,5.0,2.0,2.0,6.0,1.0,,18.0,,0.25,0.25,0.4444444444444444,,0.5833333333333334,,0.25,,,,,0.6,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.5,0.5,,0.5833333333333334,0.16666666666666666,,,0.3333333333333333,24.833333333333332,,,,,1.0,2.0,,,1.0,1.0,1.0,,,,,3.0,,1.0,0.42857142857142855,0.42857142857142855,0.3333333333333333,1.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,,,,,,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5833333333333334,,0.5,0.5,1.0,0.5,0.5,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,2.0,1.0,,0.5,,0.08333333333333333,1.0,1.0,1.0,1.0,,,,2.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612758,2009,2008-09,True
101128-1517-1802-201574-2757,1610612758,"Francisco Garcia, Bobby Jackson, Brad Miller, Jason Thompson, Beno Udrih","Garcia, Jackson, Miller, Thompson, Udrih",101128-1517-1802-201574-2757,SAC,102.0,1,2.0,1.0,4.0,4.0,4.0,1.0,8.0,,,,2.0,3.0,,3.0,1.0,,,3.0,,3.0,1.0,1.0,1.0,,,,,3.0,4.0,0.375,,0.375,0.3333333333333333,0.3333333333333333,,0.5,112.94117647058823,11.75,13.75,9.0,13.75,,0.5,,,0.25,0.38405,0.3813,0.38405,,,,1.0,11.200000000000001,1.0,4.0,,,1.0,1.0,1.0,,1.0,2.0,,1.0,,,1.0,,,,1.0,,3.0,,,,,,,1.0,,,1.0,1.0,,1.0,,,3.0,1.0,,,,,0.375,,0.25,,,,,,,,,,,,,,,,0.25,0.25,,,0.25,24.7,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,0.375,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2009,2008-09,True
101128-1517-1802-201628-2755,1610612758,"Francisco Garcia, Bobby Jackson, Brad Miller, Bobby Brown, Kevin Martin","Garcia, Jackson, Miller, Brown, Martin",101128-1517-1802-201628-2755,SAC,36.0,1,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,1.0,1.0,3.0,,,,1.0,1.0,3.0,,,,1.0,,1.0,1.0,3.0,1.0,1.5,,1.5,,,,,80.0,17.0,19.0,17.0,19.0,1.0,,,1.0,1.0,0.5745,,0.5745,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,1.0,,2.0,,,2.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0,3.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2009,2008-09,True
101128-1517-1802-2422-2755,1610612758,"Francisco Garcia, Bobby Jackson, Brad Miller, John Salmons, Kevin Martin","Garcia, Jackson, Miller, Salmons, Martin",101128-1517-1802-2422-2755,SAC,735.0,4,12.0,10.0,27.0,29.0,22.0,1.0,56.0,6.0,1.0,4.0,4.0,19.0,10.0,36.0,2.0,,2.0,15.0,10.0,32.0,2.0,3.0,14.0,8.0,,12.0,3.0,32.0,22.0,0.72,0.5,0.8,0.3333333333333333,0.42857142857142855,0.5,,109.71428571428571,11.777777777777779,14.379310344827585,11.37037037037037,13.344827586206897,0.3,0.2,0.5,0.26666666666666666,0.35,0.4481725,0.5184,0.44816666666666666,0.17391304347826086,0.14285714285714285,0.05555555555555555,0.8888888888888888,10.857894736842105,0.8148148148148148,22.0,2.0,,9.0,1.0,,13.0,1.0,26.0,1.0,,8.0,18.0,1.0,1.0,,4.0,4.0,1.0,8.0,3.0,8.0,11.0,1.0,,2.0,2.0,1.0,1.0,4.0,3.0,4.0,8.0,,1.0,34.0,2.0,0.3076923076923077,0.3076923076923077,0.6842105263157895,0.5,0.65,0.5,0.05,,0.05263157894736842,0.16666666666666666,,0.5,0.7272727272727273,0.5,0.6470588235294118,,0.6,0.75,0.5,0.3333333333333333,0.4,0.5,0.45,0.05,,,,25.3,3.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,0.75,0.75,0.3333333333333333,,8.0,,2.0,0.8888888888888888,0.8888888888888888,0.25,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,0.7333333333333333,1.0,,,,,,2.0,2.0,,,,1.0,,,1.0,,,,,11.0,,,0.7333333333333333,,,,,,0.25,,,,,,,1.0,,1.0,1.0,0.16666666666666666,,0.5,0.5,,,,,,,,,,,,,,1.0,,,,,,,,1610612758,2009,2008-09,True
101128-1517-1802-2422-2757,1610612758,"Francisco Garcia, Bobby Jackson, Brad Miller, John Salmons, Beno Udrih","Garcia, Jackson, Miller, Salmons, Udrih",101128-1517-1802-2422-2757,SAC,142.0,2,2.0,,4.0,5.0,3.0,1.0,9.0,3.0,1.0,1.0,1.0,5.0,,4.0,1.0,,2.0,3.0,,2.0,1.0,1.0,2.0,,,,,2.0,3.0,0.3333333333333333,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,,91.26760563380282,18.25,13.8,18.25,13.8,0.5,0.16666666666666666,1.0,0.25,0.6666666666666666,0.5163,0.5654,0.5139,,,0.5,0.5,5.5600000000000005,0.75,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,,,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,2.0,,0.5,1.0,0.4,1.0,0.3333333333333333,1.0,0.16666666666666666,,,,,,1.0,,1.0,,,,,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666,1.0,,0.25,69.9,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,1.0,,,,,1.0,,,0.3333333333333333,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2009,2008-09,True
101128-1517-1802-2755-2757,1610612758,"Francisco Garcia, Bobby Jackson, Brad Miller, Kevin Martin, Beno Udrih","Garcia, Jackson, Miller, Martin, Udrih",101128-1517-1802-2755-2757,SAC,514.0,2,9.0,5.0,16.0,16.0,1.0,1.0,32.0,5.0,,,4.0,13.0,2.0,22.0,1.0,,,2.0,,,2.0,2.0,9.0,4.0,,4.0,1.0,,1.0,0.6111111111111112,,,0.3333333333333333,0.2857142857142857,,0.3333333333333333,89.64980544747083,16.0625,16.0625,15.1875,15.4375,0.3125,0.25,,,0.5,0.460325,0.4131,0.3916,0.058823529411764705,0.07142857142857142,,,8.892307692307693,0.0625,9.0,4.0,,4.0,3.0,,7.0,3.0,17.0,,,8.0,6.0,3.0,,,4.0,6.0,3.0,14.0,1.0,4.0,7.0,2.0,1.0,,1.0,,,1.0,,2.0,6.0,,,22.0,3.0,0.5714285714285714,0.5714285714285714,0.5384615384615384,,0.625,,0.1875,,,,,,0.8,0.3333333333333333,0.625,0.5,1.0,0.5,1.0,0.8,0.8,0.75,0.25,0.1875,,,,25.366666666666664,1.0,,,1.0,,,,,,,1.0,0.25,0.25,1.0,,2.0,,,0.5,0.5,,2.0,,2.0,,6.0,2.0,2.0,2.0,,,,1.0,,1.0,0.6666666666666666,,0.6666666666666666,,,0.6666666666666666,0.6666666666666666,1.0,,0.6666666666666666,1.0,1.0,,,,1.0,,,,,,,,,,2.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1610612758,2009,2008-09,True
101128-1517-1903-201150-201628,1610612758,"Francisco Garcia, Bobby Jackson, Kenny Thomas, Spencer Hawes, Bobby Brown","Garcia, Jackson, Thomas, Hawes, Brown",101128-1517-1903-201150-201628,SAC,224.0,1,4.0,-2.0,7.0,7.0,,,14.0,,,,,2.0,1.0,9.0,,,,,,,,,1.0,1.0,,2.0,1.0,,,0.9,,,,,,,90.0,15.571428571428571,16.428571428571427,15.571428571428571,16.428571428571427,,,,,0.5,0.488325,,,0.2,0.3333333333333333,,,16.25,,,,,2.0,1.0,,1.0,2.0,11.0,,,2.0,,1.0,,,1.0,3.0,,8.0,,1.0,1.0,1.0,1.0,,2.0,,,2.0,,1.0,4.0,,,9.0,,1.0,1.0,0.5,,1.0,,0.5,,,,,,1.0,,1.0,,,1.0,,,,,0.5,0.25,,,,23.45,,,,,,,,,,,,,,,,1.0,,1.0,0.5,0.5,1.0,1.0,,2.0,,6.0,1.0,2.0,1.0,,,,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,0.25,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2009,2008-09,True
101128-1517-1903-201574-201628,1610612758,"Francisco Garcia, Bobby Jackson, Kenny Thomas, Jason Thompson, Bobby Brown","Garcia, Jackson, Thomas, Thompson, Brown",101128-1517-1903-201574-201628,SAC,102.0,1,2.0,2.0,3.0,3.0,,1.0,6.0,1.0,1.0,,,2.0,2.0,4.0,1.0,,2.0,,,,1.0,1.0,3.0,1.0,,2.0,1.0,,,0.6666666666666666,1.0,,1.0,1.0,,,84.70588235294117,13.666666666666666,20.333333333333332,13.333333333333334,20.333333333333332,0.5,,1.0,,0.5,0.47685,0.5139,,0.3333333333333333,0.3333333333333333,0.5,,9.4,,,1.0,1.0,1.0,,,1.0,,2.0,1.0,,,2.0,,,,,,,,1.0,1.0,2.0,,,1.0,,1.0,,1.0,,,,,,2.0,,,,0.5,1.0,0.5,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2009,2008-09,True
101128-1517-1903-201574-2755,1610612758,"Francisco Garcia, Bobby Jackson, Kenny Thomas, Jason Thompson, Kevin Martin","Garcia, Jackson, Thomas, Thompson, Martin",101128-1517-1903-201574-2755,SAC,227.0,1,4.0,-2.0,7.0,8.0,,1.0,15.0,2.0,,,1.0,3.0,1.0,3.0,,,,,,,1.0,1.0,4.0,2.0,,1.0,1.0,,,0.3,,,0.5,0.25,1.0,,95.15418502202644,15.714285714285714,14.625,14.428571428571429,12.375,0.4,0.2,,,0.8,0.5484899999999999,0.621,,0.2,0.3333333333333333,,,2.6333333333333333,,2.0,1.0,,,1.0,,1.0,2.0,5.0,,,2.0,,1.0,,,1.0,1.0,1.0,2.0,,3.0,3.0,1.0,1.0,2.0,1.0,,,3.0,,1.0,2.0,,1.0,3.0,,1.0,1.0,0.3333333333333333,,0.2,,0.4,,,,,0.6666666666666666,0.75,,0.75,,,0.6666666666666666,,0.5,0.5,1.0,,0.2,,,,24.0,,,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.2,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1610612758,2009,2008-09,True
101128-1517-1903-201590-2755,1610612758,"Francisco Garcia, Bobby Jackson, Kenny Thomas, Donte Greene, Kevin Martin","Garcia, Jackson, Thomas, Greene, Martin",101128-1517-1903-201590-2755,SAC,217.0,1,4.0,-3.0,8.0,7.0,,2.0,15.0,5.0,2.0,,1.0,6.0,2.0,8.0,2.0,,2.0,,,,2.0,2.0,3.0,1.0,,2.0,1.0,,,0.5,0.5,,0.6666666666666666,0.5,0.5,1.0,99.53917050691244,13.5,15.571428571428571,12.5,15.571428571428571,0.7142857142857143,0.14285714285714285,1.0,,0.8571428571428571,0.5623214285714285,0.59625,,0.125,0.14285714285714285,0.25,,1.1833333333333333,,3.0,3.0,1.0,,,,3.0,1.0,11.0,1.0,,4.0,2.0,,2.0,,2.0,2.0,2.0,4.0,1.0,,1.0,1.0,,1.0,1.0,,,2.0,,1.0,1.0,,,6.0,,0.6666666666666666,1.0,0.5,0.5,0.42857142857142855,0.5,0.14285714285714285,,0.3333333333333333,0.4,,0.5,,1.0,1.0,,,,1.0,0.6,1.0,0.6666666666666666,,,0.5,,,22.7,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.14285714285714285,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2009,2008-09,True
101128-1517-1903-201590-2757,1610612758,"Francisco Garcia, Bobby Jackson, Kenny Thomas, Donte Greene, Beno Udrih","Garcia, Jackson, Thomas, Greene, Udrih",101128-1517-1903-201590-2757,SAC,95.0,1,2.0,4.0,4.0,4.0,,,8.0,,,,,1.0,2.0,4.0,,,,,,,,,3.0,2.0,,2.0,1.0,,,1.0,,,,,,,121.26315789473685,6.25,17.5,6.25,17.5,,,,,,0.4257,,,0.5,0.5,,,17.9,,,,,1.0,,,1.0,,,,,,2.0,,,,,,,,1.0,2.0,3.0,,,2.0,,,,2.0,,,,,,4.0,,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,2.0,,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2009,2008-09,True
