EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefTwoPtRebounds,Offensive Fouls Drawn,DefTwoPtReboundPct,DefShortMidRangeReboundPct,LongMidRangeFGM,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,Offensive Fouls,TwoPtShootingFoulsDrawn,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGA,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,LostBallTurnovers,2pt And 1 Free Throw Trips,LiveBallTurnoverPct,Corner3Frequency,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,Fg2aBlocked,OffThreePtRebounds,BadPassTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,PenaltyArc3Accuracy,FTDefRebounds,DefFTReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,Corner3Assists,PenaltyTurnovers,Loose Ball Fouls Drawn,SecondChanceFg2Pct,OffAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangeAssists,LongMidRangePctAssisted,Travels,PenaltyAtRimFGA,Technical Free Throw Trips,PenaltyAtRimFrequency,PenaltyAtRimFGM,PtsUnassisted3s,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,PenaltyAtRimAccuracy,ShortMidRangeAssists,ShortMidRangePctAssisted,SelfOReb,BlockedShortMidRange,OffLongMidRangeReboundPct,SelfORebPct,BlockedLongMidRange,FTOffRebounds,SecondChanceTurnovers,OffFTReboundPct,SecondChanceAtRimPctAssisted,Loose Ball Fouls,3SecondViolations,OffensiveGoaltends,OffCorner3ReboundPct,LongMidRangePctBlocked,Blocked3s,BlockedCorner3,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,BlockedArc3,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101119-101155-1563-200751-200783,1610612750,"Rashad McCants, Ryan Gomes, Kevin Ollie, Randy Foye, Craig Smith","McCants, Gomes, Ollie, Foye, Smith",101119-101155-1563-200751-200783,MIN,236.0,2,4.0,3.0,8.0,9.0,4.0,4.0,1.0,17.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,5.0,1.0,4.0,2.0,11.0,8.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,4.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,8.0,4.0,4.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,0.3333333333333333,0.6,0.5,0.5,1.5,0.25,0.55,1.5,0.4,0.4444444444444444,0.5,0.8,0.8,0.25,1.0,0.8,103.72881355932203,16.5,11.555555555555555,15.625,11.555555555555555,0.2222222222222222,1.0,1.0,0.5,0.2222222222222222,0.5,0.5,0.1111111111111111,0.4444444444444444,0.25,0.25,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.3333333333333333,0.49581875,0.56685,0.4242666666666666,0.2727272727272727,0.36363636363636365,7.3,31.15,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2009,2008-09,True
101119-101155-1563-200751-201567,1610612750,"Rashad McCants, Ryan Gomes, Kevin Ollie, Randy Foye, Kevin Love","McCants, Gomes, Ollie, Foye, Love",101119-101155-1563-200751-201567,MIN,45.0,1,1.0,,1.0,2.0,,,,3.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,96.0,25.0,10.0,25.0,10.0,,,,,1.0,,,,,,,,,,,,,,0.322,,,,,12.2,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2009,2008-09,True
101119-101155-1563-200751-2215,1610612750,"Rashad McCants, Ryan Gomes, Kevin Ollie, Randy Foye, Jason Collins","McCants, Gomes, Ollie, Foye, Collins",101119-101155-1563-200751-2215,MIN,111.0,1,2.0,2.0,5.0,4.0,,,,9.0,,,,,1.0,,,,,,1.0,1.0,,,2.0,4.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,2.0,1.0,,1.0,2.0,1.0,2.0,,4.0,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,1.0,,,,116.75675675675676,9.6,15.75,9.6,15.75,,,,,,,,1.0,,,,,,,,,,,0.3915,,,,,17.4,,,2.0,,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2009,2008-09,True
101119-101155-1563-200751-2744,1610612750,"Rashad McCants, Ryan Gomes, Kevin Ollie, Randy Foye, Al Jefferson","McCants, Gomes, Ollie, Foye, Jefferson",101119-101155-1563-200751-2744,MIN,328.0,2,5.0,6.0,8.0,9.0,,,,17.0,3.0,3.0,,,,2.0,2.0,,,,3.0,3.0,2.0,3.0,1.0,13.0,7.0,,,,,,,,,,6.0,6.0,,2.0,2.0,,2.0,2.0,2.0,,6.0,,1.0,3.0,,3.0,,,,2.0,2.0,3.0,,13.0,,,,,,,1.0,0.6666666666666666,,0.6666666666666666,1.0,,1.0,,,0.9285714285714286,,,0.5,,1.0,1.0,,,1.0,74.6341463414634,18.125,20.333333333333332,18.125,20.333333333333332,0.5,1.0,1.0,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,1.0,1.0,0.5832,,,,,,24.366666666666664,,2.0,,1.0,1.0,,,1.0,,2.0,,2.0,1.0,,,0.2857142857142857,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2009,2008-09,True
101119-101155-1563-200783-201567,1610612750,"Rashad McCants, Ryan Gomes, Kevin Ollie, Craig Smith, Kevin Love","McCants, Gomes, Ollie, Smith, Love",101119-101155-1563-200783-201567,MIN,285.0,2,5.0,6.0,10.0,10.0,3.0,3.0,1.0,20.0,4.0,5.0,,1.0,,1.0,2.0,,,2.0,4.0,6.0,1.0,2.0,3.0,14.0,8.0,,,2.0,,,2.0,3.0,6.0,2.0,6.0,3.0,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,,5.0,1.0,6.0,1.0,,1.0,2.0,2.0,4.0,,12.0,6.0,3.0,,,0.25,0.25,1.0,0.5,,0.5,0.6666666666666666,,0.6875,,0.75,0.7,1.0,0.75,0.25,,,1.0,0.3333333333333333,,,101.05263157894737,14.4,14.1,14.3,13.6,0.625,0.8,1.0,0.25,0.125,,,,0.25,0.5,0.5,1.0,,,,1.0,0.875,0.5,0.52540625,,0.537075,0.14285714285714285,0.42857142857142855,2.8000000000000003,25.75,0.3,5.0,,1.0,1.0,,1.0,,,1.0,,2.0,,,,0.2,0.25,,1.0,,,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.16666666666666666,0.2,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2009,2008-09,True
101119-101155-1563-200783-2034,1610612750,"Rashad McCants, Ryan Gomes, Kevin Ollie, Craig Smith, Mike Miller","McCants, Gomes, Ollie, Smith, Miller",101119-101155-1563-200783-2034,MIN,97.0,1,2.0,1.0,4.0,3.0,,,,7.0,1.0,1.0,,,,,,,,,1.0,1.0,,,2.0,4.0,3.0,,,,,,,,,,2.0,,,,,,,,,,,,1.0,2.0,,2.0,,,1.0,1.0,1.0,2.0,1.0,4.0,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,103.91752577319588,14.5,13.0,14.5,13.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,0.6145,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2009,2008-09,True
101119-101155-1563-200783-2744,1610612750,"Rashad McCants, Ryan Gomes, Kevin Ollie, Craig Smith, Al Jefferson","McCants, Gomes, Ollie, Smith, Jefferson",101119-101155-1563-200783-2744,MIN,600.0,3,10.0,1.0,20.0,20.0,6.0,8.0,1.0,40.0,4.0,5.0,1.0,1.0,3.0,1.0,3.0,,1.0,,6.0,9.0,3.0,5.0,4.0,25.0,24.0,,1.0,2.0,,,1.0,4.0,7.0,4.0,8.0,9.0,,3.0,1.0,2.0,3.0,5.0,1.0,2.0,13.0,1.0,,6.0,2.0,8.0,2.0,1.0,4.0,6.0,7.0,4.0,1.0,23.0,7.0,6.0,,1.0,0.3333333333333333,0.4,1.0,0.6,,0.6,0.6666666666666666,,0.75,0.3333333333333333,1.5,0.78125,0.3333333333333333,1.1666666666666667,0.35714285714285715,0.3333333333333333,,0.75,0.4,,,96.0,13.4,16.6,12.65,16.0,0.35714285714285715,0.8,1.0,0.5,0.07142857142857142,1.0,1.0,0.21428571428571427,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,0.7142857142857143,0.3333333333333333,0.5177571428571428,0.571325,0.4719,0.08,0.28,7.355555555555556,24.580000000000002,0.3,6.0,,0.75,0.75,1.0,1.0,2.0,1.0,5.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.1,2.0,3.0,,,,0.6,0.14285714285714285,,,1.0,1.0,1.0,3.0,,,,,1.0,0.1111111111111111,0.2,0.5,0.5,1.0,,,,,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2009,2008-09,True
101119-101155-1563-201147-2744,1610612750,"Rashad McCants, Ryan Gomes, Kevin Ollie, Corey Brewer, Al Jefferson","McCants, Gomes, Ollie, Brewer, Jefferson",101119-101155-1563-201147-2744,MIN,82.0,1,1.0,-5.0,2.0,3.0,2.0,2.0,,5.0,,,,,2.0,,,,,,1.0,2.0,,,,2.0,7.0,,,,1.0,2.0,,,2.0,2.0,,,,,,1.0,,1.0,,,2.0,,,,,,,,1.0,2.0,,,,2.0,2.0,2.0,1.0,,1.0,1.0,,,,,0.5,0.5,0.5,,0.5,0.5,,0.5,,,,,,,,87.80487804878048,19.0,14.666666666666666,19.0,14.666666666666666,,,,,,,,1.0,,,,,,,,,,,0.39545,,0.39545,,1.0,18.2,,1.0,,,,,1.0,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2009,2008-09,True
101119-101155-1563-201567-2034,1610612750,"Rashad McCants, Ryan Gomes, Kevin Ollie, Kevin Love, Mike Miller","McCants, Gomes, Ollie, Love, Miller",101119-101155-1563-201567-2034,MIN,166.0,1,3.0,2.0,5.0,4.0,,,,9.0,,1.0,1.0,1.0,1.0,,,,,,1.0,3.0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,4.0,,4.0,,,,2.0,2.0,,,2.0,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,,,,,,0.8,,,,78.07228915662651,14.2,23.75,14.2,23.0,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,,,0.3333333333333333,,0.4767666666666666,,,,,10.766666666666666,,,4.0,,0.8,1.0,,,1.0,,2.0,,,1.0,,,,,,1.0,,1.0,,0.5,,,,,1.0,,,1.0,1.0,1.0,,,0.3333333333333333,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2009,2008-09,True
101119-101155-1563-201567-2073,1610612750,"Rashad McCants, Ryan Gomes, Kevin Ollie, Kevin Love, Brian Cardinal","McCants, Gomes, Ollie, Love, Cardinal",101119-101155-1563-201567-2073,MIN,328.0,2,5.0,,11.0,10.0,8.0,8.0,,21.0,,2.0,,,4.0,,1.0,,,1.0,2.0,6.0,,1.0,1.0,5.0,5.0,,,,1.0,4.0,1.0,,2.0,4.0,,,,1.0,,2.0,,2.0,,,4.0,,1.0,3.0,,3.0,1.0,1.0,1.0,6.0,1.0,1.0,,5.0,2.0,8.0,2.0,,1.0,1.0,,,,,0.3333333333333333,0.25,0.2857142857142857,,0.2,0.2857142857142857,,0.2,0.14285714285714285,,1.0,1.0,,,1.0,92.1951219512195,14.272727272727273,17.1,14.272727272727273,17.1,0.2857142857142857,,,,,,,0.5714285714285714,0.14285714285714285,,,,,,,0.2,0.42857142857142855,,0.41031666666666666,,0.39995,,0.4,12.466666666666667,35.6,0.7272727272727273,1.0,1.0,1.0,,2.0,,3.0,1.0,4.0,2.0,,,0.5,0.5,,,,1.0,,1.0,,0.25,,,,,2.0,,,1.0,1.0,1.0,1.0,,0.3333333333333333,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,3.0,,,,,,,,,,,2.0,1.0,,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2009,2008-09,True
