EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceAtRimFGA,LongMidRangeFGA,SecondChanceFG2A,PtsUnassisted2s,OffTwoPtRebounds,Steals,BadPassSteals,Loose Ball Fouls Drawn,OffTwoPtReboundPct,OffAtRimReboundPct,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,LongMidRangeFGM,LostBallSteals,Loose Ball Fouls,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyDefPoss,SecondChanceAtRimFGM,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,Offensive Fouls,BlockedAtRim,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,ShortMidRangePctBlocked,OffFTReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LostBallOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceArc3FGA,PtsUnassisted3s,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,LostBallTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,OffCorner3ReboundPct,Travels,Blocked3s,BlockedArc3,DefCorner3ReboundPct,Technical Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,NonShootingPenaltyNonTakeFoulsDrawn,OffensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,HeaveAttempts,BlockedCorner3,Arc3PctBlocked,team_id,year,season,team_vs
101115-1885-200769-200770-2575,1610612747,"Andrew Bynum, Lamar Odom, Shannon Brown, Jordan Farmar, Luke Walton","Bynum, Odom, Brown, Farmar, Walton",101115-1885-200769-200770-2575,LAL,335.0,2,6.0,11.0,11.0,3.0,1.0,22.0,4.0,6.0,1.0,1.0,1.0,2.0,1.0,5.0,7.0,2.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,2.0,1.0,5.0,5.0,4.0,1.0,10.0,1.0,1.0,3.0,1.0,5.0,1.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,10.0,1.0,3.0,1.0,1.0,0.7142857142857143,0.5555555555555556,0.55,0.5,0.16666666666666666,0.2222222222222222,0.14285714285714285,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.5,0.6666666666666666,0.25,0.5,1.0,0.5,94.56716417910448,17.09090909090909,13.363636363636363,17.0,11.181818181818182,0.6666666666666666,0.6666666666666666,0.8,1.0,0.1111111111111111,1.0,1.0,1.0,0.2222222222222222,0.5,0.5,0.8888888888888888,0.5288833333333334,0.48585,0.1,0.125,0.09090909090909091,0.09090909090909091,1.3142857142857143,26.85,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
101115-1885-200769-200770-2756,1610612747,"Andrew Bynum, Lamar Odom, Shannon Brown, Jordan Farmar, Sasha Vujacic","Bynum, Odom, Brown, Farmar, Vujacic",101115-1885-200769-200770-2756,LAL,216.0,2,4.0,6.0,7.0,,1.0,13.0,2.0,4.0,,1.0,2.0,,,3.0,7.0,,,6.0,11.0,,,,,,,4.0,,,2.0,2.0,1.0,1.0,4.0,,,1.0,,1.0,1.0,2.0,,,,,2.0,3.0,1.0,,,6.0,,,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.42857142857142855,,,,,,,,0.3333333333333333,,,0.3333333333333333,0.25,,1.0,,86.66666666666667,15.0,18.0,14.666666666666666,17.428571428571427,0.5714285714285714,0.5,0.5,0.5,0.2857142857142857,0.5,0.5,1.0,,,,0.5714285714285714,0.5469142857142857,,,,,,4.457142857142857,,,-5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.25,0.5,0.14285714285714285,1.0,0.5712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
101115-1885-200769-200770-977,1610612747,"Andrew Bynum, Lamar Odom, Shannon Brown, Jordan Farmar, Kobe Bryant","Bynum, Odom, Brown, Farmar, Bryant",101115-1885-200769-200770-977,LAL,154.0,1,3.0,5.0,4.0,,2.0,9.0,,2.0,,,1.0,,,1.0,6.0,,2.0,4.0,6.0,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,3.0,,,,,,1.0,1.0,2.0,1.0,4.0,,,,,0.16666666666666666,0.16666666666666666,0.2857142857142857,,,,,,,,1.0,,,1.0,0.4,,1.0,,84.15584415584415,16.4,18.0,14.6,18.0,0.3333333333333333,,,,0.16666666666666666,,,,,,,0.3333333333333333,0.4587333333333334,,0.14285714285714285,0.14285714285714285,,,10.200000000000001,,,-2.0,2.0,3.0,2.0,2.0,2.0,1.0,,,0.4,,0.5,1.0,0.57535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
101115-1885-200769-2575-2756,1610612747,"Andrew Bynum, Lamar Odom, Shannon Brown, Luke Walton, Sasha Vujacic","Bynum, Odom, Brown, Walton, Vujacic",101115-1885-200769-2575-2756,LAL,842.0,5,14.0,28.0,28.0,13.0,5.0,56.0,5.0,8.0,3.0,3.0,6.0,3.0,2.0,10.0,20.0,5.0,1.0,30.0,32.0,,9.0,8.0,3.0,,14.0,10.0,3.0,3.0,5.0,8.0,3.0,,19.0,2.0,1.0,6.0,,7.0,6.0,13.0,2.0,2.0,7.0,3.0,6.0,9.0,5.0,4.0,2.0,21.0,14.0,13.0,0.5,0.5555555555555556,0.5,0.58,0.5555555555555556,0.9,0.5833333333333334,0.2,0.15,0.125,0.2857142857142857,,0.6,0.5,1.0,0.5833333333333334,0.4166666666666667,1.0,0.5,0.5,95.77197149643706,15.535714285714286,14.535714285714286,14.25,13.5,0.32,0.625,0.7142857142857143,0.6,0.24,0.5,0.75,,0.12,0.2727272727272727,0.18181818181818182,0.52,0.49533,0.5099090909090909,0.07407407407407407,0.09090909090909091,0.3,0.4666666666666667,8.03,24.66,0.4642857142857143,-2.0,3.0,6.0,4.0,10.0,3.0,3.0,,,0.3,0.3333333333333333,0.24,0.6,0.5689666666666667,2.0,3.0,,2.0,,2.0,2.0,,0.5,1.0,0.3333333333333333,0.3333333333333333,12.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,2.0,9.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.6666666666666666,0.6,0.75,0.5,0.9,0.6363636363636364,0.3333333333333333,1.0,0.75,0.5,0.1111111111111111,1.0,0.08,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.2,1.0,1.0,0.6666666666666666,0.09090909090909091,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
101115-1885-200769-2575-977,1610612747,"Andrew Bynum, Lamar Odom, Shannon Brown, Luke Walton, Kobe Bryant","Bynum, Odom, Brown, Walton, Bryant",101115-1885-200769-2575-977,LAL,410.0,3,7.0,13.0,13.0,,1.0,26.0,2.0,3.0,,2.0,3.0,,,5.0,9.0,1.0,3.0,16.0,7.0,,2.0,,,,,,,,,1.0,,,3.0,,2.0,5.0,1.0,8.0,1.0,9.0,,,2.0,,2.0,4.0,2.0,4.0,2.0,14.0,,,,,0.5555555555555556,0.65,0.6666666666666666,1.0,,0.1,,,,1.0,0.7142857142857143,0.6666666666666666,,0.7,0.25,,0.5,0.6666666666666666,91.31707317073172,12.307692307692308,19.23076923076923,12.307692307692308,17.23076923076923,0.3,0.6666666666666666,0.6666666666666666,,0.3,0.6666666666666666,0.6666666666666666,,,,,0.4,0.498055,,0.16666666666666666,0.18181818181818182,0.125,,9.11111111111111,23.2,,9.0,1.0,3.0,1.0,10.0,1.0,1.0,,,0.25,,0.3,1.0,0.5463,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,5.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,3.0,2.0,,1.0,,1.0,,,1.0,1.0,2.0,,,,1.0,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,0.6666666666666666,1.0,0.25,,0.1,1.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
101115-1885-200769-2756-977,1610612747,"Andrew Bynum, Lamar Odom, Shannon Brown, Sasha Vujacic, Kobe Bryant","Bynum, Odom, Brown, Vujacic, Bryant",101115-1885-200769-2756-977,LAL,277.0,2,5.0,8.0,7.0,1.0,2.0,15.0,,1.0,,2.0,2.0,3.0,,2.0,6.0,3.0,5.0,15.0,8.0,2.0,5.0,1.0,,,,,3.0,,,1.0,,,3.0,,,3.0,1.0,4.0,3.0,7.0,,,,,2.0,4.0,5.0,5.0,2.0,10.0,,1.0,,,0.3333333333333333,0.5555555555555556,0.6818181818181818,0.8333333333333334,,0.3333333333333333,,,,1.0,1.0,,,1.0,0.6,,1.0,,77.97833935018052,19.375,17.428571428571427,15.375,17.428571428571427,0.1111111111111111,,,,0.2222222222222222,1.0,1.0,,0.3333333333333333,,,0.4444444444444444,0.4411611111111111,0.4082,0.2,0.2857142857142857,0.3333333333333333,,12.950000000000001,25.933333333333334,0.125,7.0,1.0,3.0,1.0,4.0,3.0,,,,0.75,1.0,0.3333333333333333,0.5,0.487025,,,,,,,,,0.6666666666666666,,,,2.0,,,,,,,,,2.0,,2.0,,1.0,1.0,,,3.0,,2.0,1.0,1.0,,,,,,,,,,,,,,0.5,0.6666666666666666,1.0,,0.6666666666666666,,,0.75,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,0.6666666666666666,,1.0,1.0,3.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
101115-1885-200769-2772-977,1610612747,"Andrew Bynum, Lamar Odom, Shannon Brown, Trevor Ariza, Kobe Bryant","Bynum, Odom, Brown, Ariza, Bryant",101115-1885-200769-2772-977,LAL,116.0,1,2.0,3.0,3.0,1.0,,6.0,,,,,,1.0,1.0,1.0,2.0,1.0,,5.0,6.0,,,,1.0,,3.0,,1.0,,,1.0,,,3.0,,,,,,,,,,,,1.0,2.0,,,,5.0,3.0,1.0,,,0.5,0.8333333333333334,0.8333333333333334,,1.5,0.3333333333333333,,,,,,,,,,,,,74.48275862068965,23.333333333333332,15.333333333333334,23.333333333333332,14.666666666666666,,,,,,,,,0.3333333333333333,,1.0,0.3333333333333333,0.42845,0.57555,,,,0.6,21.25,24.5,0.3333333333333333,-1.0,,2.0,,2.0,,,,,,,0.6666666666666666,,,1.0,,,,,,,,,,0.5,0.5,3.0,,,,,,,,,1.0,1.0,1.0,,,,,1.0,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,1.5,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
101115-1885-200770-2575-2756,1610612747,"Andrew Bynum, Lamar Odom, Jordan Farmar, Luke Walton, Sasha Vujacic","Bynum, Odom, Farmar, Walton, Vujacic",101115-1885-200770-2575-2756,LAL,1869.0,10,31.0,61.0,59.0,,6.0,120.0,11.0,16.0,,7.0,17.0,9.0,,22.0,41.0,13.0,8.0,58.0,55.0,2.0,6.0,,,,,26.0,9.0,3.0,13.0,15.0,8.0,2.0,32.0,4.0,5.0,11.0,2.0,18.0,7.0,25.0,9.0,4.0,13.0,,7.0,24.0,13.0,9.0,7.0,52.0,,,0.5909090909090909,0.5909090909090909,0.5365853658536586,0.46296296296296297,0.5178571428571429,0.5,,0.24074074074074073,0.07317073170731707,0.125,0.6923076923076923,1.0,0.55,0.7142857142857143,0.36363636363636365,0.5925925925925926,0.23333333333333334,0.375,0.5714285714285714,1.0,92.45585874799359,14.950819672131148,16.220338983050848,14.19672131147541,15.779661016949152,0.2962962962962963,0.6875,0.7857142857142857,0.7272727272727273,0.3148148148148148,0.4117647058823529,0.4375,0.2857142857142857,0.16666666666666666,,,0.5370370370370371,0.5184574074074074,,0.125,0.16279069767441862,0.10344827586206896,,7.763414634146342,25.200000000000003,,3.0,3.0,8.0,5.0,18.0,3.0,8.0,4.0,2.0,0.15789473684210525,,0.14814814814814814,0.6,0.5619666666666666,4.0,4.0,2.0,8.0,1.0,8.0,3.0,0.2,0.25,0.375,0.5,0.5,,1.0,,1.0,4.0,,,,,1.0,,2.0,2.0,,,,,6.0,,1.0,2.0,1.0,1.0,3.0,,,1.0,4.0,1.0,1.0,4.0,3.0,,1.0,,1.0,0.15384615384615385,,,0.15384615384615385,0.4,,0.4,,0.058823529411764705,,0.5,0.6666666666666666,,0.75,0.07407407407407407,0.25,0.25,1.0,0.1111111111111111,0.1111111111111111,1.0,0.3333333333333333,,,,,,,,,0.1111111111111111,,,,,5.0,,,,5.0,1.0,2.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
101115-1885-200770-2575-977,1610612747,"Andrew Bynum, Lamar Odom, Jordan Farmar, Luke Walton, Kobe Bryant","Bynum, Odom, Farmar, Walton, Bryant",101115-1885-200770-2575-977,LAL,810.0,6,14.0,28.0,25.0,1.0,1.0,53.0,4.0,6.0,,5.0,8.0,4.0,,11.0,17.0,4.0,4.0,29.0,22.0,,,1.0,,,,14.0,4.0,1.0,7.0,8.0,2.0,4.0,17.0,,4.0,7.0,,11.0,1.0,12.0,4.0,2.0,5.0,,1.0,5.0,4.0,4.0,2.0,29.0,,1.0,0.6363636363636364,0.6363636363636364,0.6470588235294118,0.5952380952380952,0.6304347826086957,,,0.19047619047619047,0.058823529411764705,0.16666666666666666,0.8,,0.7777777777777778,0.8,,0.7857142857142857,0.1111111111111111,,1.0,0.6666666666666666,94.22222222222223,13.964285714285714,16.76,13.857142857142858,15.8,0.2857142857142857,0.6666666666666666,0.8,0.5,0.38095238095238093,0.625,0.625,0.8,0.19047619047619047,,,0.47619047619047616,0.47427142857142857,0.4008,0.08695652173913043,0.10526315789473684,,,7.782352941176471,25.425,0.03571428571428571,7.0,,3.0,1.0,8.0,1.0,4.0,4.0,,0.16666666666666666,0.5,0.14285714285714285,,0.438,2.0,,1.0,,,1.0,1.0,,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,1.0,,1.0,,,,,,3.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,1.0,0.25,,,0.25,,,,,,,0.75,0.75,0.125,0.5,,,,,0.25,0.25,1.0,,,,,,,,,,0.25,,,,,,,,,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
101115-1885-200770-2756-2772,1610612747,"Andrew Bynum, Lamar Odom, Jordan Farmar, Sasha Vujacic, Trevor Ariza","Bynum, Odom, Farmar, Vujacic, Ariza",101115-1885-200770-2756-2772,LAL,202.0,2,3.0,5.0,6.0,5.0,1.0,11.0,1.0,1.0,1.0,,,2.0,2.0,1.0,1.0,3.0,1.0,9.0,4.0,,,1.0,3.0,1.0,9.0,,2.0,,,2.0,,,6.0,1.0,1.0,3.0,,4.0,1.0,5.0,,,,,1.0,2.0,2.0,4.0,2.0,9.0,9.0,5.0,,,1.0,1.0,0.9,,0.9,0.75,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,78.41584158415841,19.8,17.166666666666668,15.0,17.166666666666668,0.25,1.0,1.0,,,,,,0.5,0.25,0.5,1.0,0.6230875,0.6230875,0.4,1.0,,1.0,,24.53333333333333,1.0,5.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,,,,1.0,2.0,6.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,1.0,,1.0,,,1.0,,,,0.25,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,1.0,0.25,1.0,0.5,0.5,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
