EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,HeaveAttempts,Steals,BadPassSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceOffPoss,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,SecondChanceAtRimFGM,SecondChanceFG2M,PtsAssisted2s,PtsPutbacks,TwoPtAssists,AtRimAssists,LostBallSteals,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,AtRimPctAssisted,SecondChanceAtRimAccuracy,ShortMidRangeFGM,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,DefTwoPtRebounds,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,RecoveredBlocks,OffShortMidRangeReboundPct,BlocksRecoveredPct,Offensive Fouls Drawn,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,BadPassOutOfBoundsTurnovers,PtsUnassisted3s,Fg3aBlocked,DefensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
101150-1889-201152-201578-2584,1610612755,"Lou Williams, Andre Miller, Thaddeus Young, Marreese Speights, Willie Green","Williams, Miller, Young, Speights, Green",101150-1889-201152-201578-2584,PHI,71.0,1,1.0,3.0,3.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,121.69014084507042,5.0,18.666666666666668,5.0,18.666666666666668,0.5,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.8652,0.8652,0.3333333333333333,0.5,1.0,60.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2009,2008-09,True
101150-1889-201152-201578-2738,1610612755,"Lou Williams, Andre Miller, Thaddeus Young, Marreese Speights, Andre Iguodala","Williams, Miller, Young, Speights, Iguodala",101150-1889-201152-201578-2738,PHI,486.0,2,8.0,15.0,13.0,8.0,7.0,28.0,,2.0,,,4.0,3.0,1.0,6.0,6.0,7.0,15.0,18.0,,1.0,4.0,6.0,12.0,2.0,,1.0,1.0,8.0,10.0,2.0,11.0,12.0,8.0,0.16666666666666666,,0.3333333333333333,0.6,0.4411764705882353,0.6666666666666666,0.5,82.96296296296296,20.733333333333334,13.461538461538462,18.066666666666666,12.692307692307692,0.16666666666666666,,,0.3333333333333333,,,0.6,0.6666666666666666,0.4932083333333333,0.4951,0.15384615384615385,0.2857142857142857,0.8,24.95,0.5333333333333333,-3.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,6.0,4.0,1.0,2.0,2.0,1.0,1.0,6.0,2.0,2.0,1.0,4.0,1.0,5.0,5.0,10.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,4.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.375,0.4,0.4,1.0,1.0,0.4,1.0,0.6666666666666666,0.5714285714285714,0.5,1.0,0.6666666666666666,1.0,1.0,0.125,0.08333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.5,1.0,0.25,0.25,1.0,0.25,0.25,0.25,1.0,1.0,0.2,1.0,0.3333333333333333,0.25,0.47511666666666663,0.26666666666666666,10.566666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2009,2008-09,True
101150-1889-201152-201578-2767,1610612755,"Lou Williams, Andre Miller, Thaddeus Young, Marreese Speights, Royal Ivey","Williams, Miller, Young, Speights, Ivey",101150-1889-201152-201578-2767,PHI,132.0,1,2.0,4.0,3.0,2.0,,7.0,3.0,4.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,10.0,5.0,1.0,2.0,1.0,,5.0,2.0,,1.0,,1.0,1.0,1.0,8.0,5.0,2.0,0.75,0.5,0.9,0.8333333333333334,1.0,0.8333333333333334,0.2,76.36363636363636,18.0,20.0,18.0,20.0,0.8,0.75,0.75,0.2,0.6666666666666666,0.5,0.3333333333333333,1.0,0.51616,0.4941,0.2,0.25,0.5,26.1,0.5,5.0,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,,7.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,0.5757,0.2,1.775,1.0,1.0,4.0,2.0,2.0,2.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2009,2008-09,True
101150-1889-201152-2223-2738,1610612755,"Lou Williams, Andre Miller, Thaddeus Young, Samuel Dalembert, Andre Iguodala","Williams, Miller, Young, Dalembert, Iguodala",101150-1889-201152-2223-2738,PHI,1579.0,6,26.0,49.0,52.0,23.0,29.0,101.0,8.0,15.0,5.0,8.0,12.0,4.0,19.0,30.0,13.0,5.0,55.0,42.0,9.0,16.0,4.0,3.0,27.0,14.0,,5.0,2.0,12.0,8.0,2.0,51.0,27.0,23.0,0.6333333333333333,0.5625,0.5813953488372093,0.6,0.5869565217391305,0.6136363636363636,0.3023255813953488,92.10892970234326,16.122448979591837,15.173076923076923,15.795918367346939,14.596153846153847,0.3488372093023256,0.5333333333333333,0.6153846153846154,0.27906976744186046,0.4,0.625,0.2,0.6511627906976745,0.49887906976744184,0.4831275,0.046511627906976744,0.06666666666666667,0.4909090909090909,25.6,0.46938775510204084,13.0,3.0,2.0,10.0,3.0,5.0,,1.0,,,,4.0,,,2.0,4.0,3.0,,,,4.0,2.0,12.0,12.0,4.0,4.0,16.0,4.0,,36.0,1.0,2.0,,3.0,7.0,22.0,3.0,25.0,1.0,2.0,1.0,5.0,1.0,7.0,,2.0,8.0,15.0,2.0,3.0,1.0,,1.0,2.0,1.0,0.3076923076923077,,0.5,0.3076923076923077,0.6666666666666666,0.6666666666666666,0.2857142857142857,1.0,,0.18181818181818182,0.75,0.1111111111111111,0.7894736842105263,0.15,0.2857142857142857,0.125,0.6666666666666666,1.0,0.05555555555555555,0.23255813953488372,0.11627906976744186,0.6,0.6,0.023255813953488372,,,,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,,,,,,,0.5,0.3333333333333333,0.57535,0.07272727272727272,6.78,1.0,2.0,24.0,2.0,12.0,4.0,3.0,0.631578947368421,0.6666666666666666,0.6666666666666666,0.5,0.5,8.0,2.0,6.0,2.0,12.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,0.06666666666666667,0.13333333333333333,0.8,1.0,0.8333333333333334,0.6,0.8,0.8,0.75,0.6666666666666666,,,,,,,,,,,,,,,,,,1610612755,2009,2008-09,True
101150-1889-201152-2223-923,1610612755,"Lou Williams, Andre Miller, Thaddeus Young, Samuel Dalembert, Donyell Marshall","Williams, Miller, Young, Dalembert, Marshall",101150-1889-201152-2223-923,PHI,79.0,1,1.0,2.0,2.0,2.0,,4.0,,1.0,,1.0,,,,1.0,,2.0,2.0,2.0,,1.0,,2.0,2.0,,,,,3.0,4.0,,2.0,2.0,2.0,,,,,0.3333333333333333,0.3333333333333333,,72.9113924050633,14.0,25.5,12.0,17.5,1.0,,,,1.0,,,1.0,0.5653,0.5653,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,1.0,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2009,2008-09,True
101150-1889-201152-2501-2738,1610612755,"Lou Williams, Andre Miller, Thaddeus Young, Reggie Evans, Andre Iguodala","Williams, Miller, Young, Evans, Iguodala",101150-1889-201152-2501-2738,PHI,466.0,3,8.0,15.0,16.0,11.0,4.0,31.0,4.0,5.0,2.0,3.0,3.0,1.0,5.0,7.0,3.0,,10.0,10.0,3.0,5.0,1.0,,6.0,6.0,,1.0,1.0,1.0,2.0,1.0,10.0,6.0,11.0,0.7142857142857143,0.6,0.5,0.5,0.45454545454545453,0.42857142857142855,0.3,95.79399141630901,13.466666666666667,16.5,12.666666666666666,14.9375,0.5,0.8,0.8,0.3,0.5,0.6666666666666666,0.16666666666666666,0.8,0.569645,0.5445833333333333,0.09090909090909091,0.125,0.6,25.333333333333332,0.7333333333333333,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,,,4.0,,1.0,,2.0,,8.0,1.0,9.0,,4.0,3.0,1.0,1.0,5.0,1.0,5.0,1.0,2.0,,,2.0,2.0,2.0,,,,,,,,,0.8,,,0.5,1.0,,0.8,0.2,,,1.0,1.0,,0.2,,,,,,,,,,,,,,,,,,,,,,2.2857142857142856,,,4.0,,2.0,2.0,,0.4,0.4,,0.5,,1.0,,,,6.0,,,,,,,,,,,0.75,1.0,0.5,0.75,0.5,0.5,,,2.0,1.0,1.0,,,,,,,,,,,,,,,1610612755,2009,2008-09,True
101150-1889-201152-2501-923,1610612755,"Lou Williams, Andre Miller, Thaddeus Young, Reggie Evans, Donyell Marshall","Williams, Miller, Young, Evans, Marshall",101150-1889-201152-2501-923,PHI,170.0,1,3.0,6.0,6.0,3.0,,12.0,1.0,1.0,,,2.0,2.0,1.0,3.0,2.0,,2.0,4.0,,,2.0,,,2.0,,,,2.0,,,2.0,,3.0,0.3333333333333333,,0.2,,0.2,,0.4,101.6470588235294,16.666666666666668,11.666666666666666,16.666666666666668,11.666666666666666,0.2,1.0,1.0,0.4,,,1.0,0.6,0.47347,0.485775,,,,26.3,0.5,-2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,2.0,,1.0,,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,0.6666666666666666,,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,7.933333333333334,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,0.6666666666666666,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1610612755,2009,2008-09,True
101150-1889-201152-2738-689,1610612755,"Lou Williams, Andre Miller, Thaddeus Young, Andre Iguodala, Theo Ratliff","Williams, Miller, Young, Iguodala, Ratliff",101150-1889-201152-2738-689,PHI,1477.0,5,25.0,43.0,46.0,27.0,14.0,89.0,5.0,14.0,1.0,7.0,3.0,2.0,14.0,34.0,7.0,12.0,46.0,51.0,6.0,19.0,5.0,10.0,28.0,12.0,,3.0,1.0,13.0,17.0,2.0,33.0,28.0,27.0,0.4117647058823529,0.3157894736842105,0.4146341463414634,0.375,0.45918367346938777,0.45,0.17073170731707318,86.77048070413,18.13953488372093,15.152173913043478,17.86046511627907,13.978260869565217,0.34146341463414637,0.35714285714285715,0.5,0.07317073170731707,0.2916666666666667,0.14285714285714285,0.08333333333333333,0.5121951219512195,0.47866341463414636,0.48073125,0.046511627906976744,0.05555555555555555,0.6086956521739131,24.314285714285713,0.627906976744186,-5.0,8.0,3.0,13.0,2.0,7.0,2.0,4.0,,2.0,3.0,,,,,2.0,6.0,,,3.0,13.0,2.0,6.0,3.0,,2.0,10.0,,2.0,22.0,1.0,7.0,,7.0,,15.0,8.0,23.0,1.0,1.0,1.0,1.0,,2.0,,2.0,6.0,14.0,,6.0,2.0,1.0,2.0,6.0,1.0,0.2857142857142857,,0.4,0.2857142857142857,0.8333333333333334,0.8125,0.5,,,0.35,0.7777777777777778,0.2,0.7142857142857143,0.32,0.3333333333333333,0.3333333333333333,0.8,0.75,0.047619047619047616,0.3170731707317073,0.17073170731707318,0.2857142857142857,0.2857142857142857,0.0975609756097561,0.5,0.5,1.0,,,,0.5,,,,,0.125,0.6666666666666666,,,0.5027333333333334,0.2826086956521739,7.752941176470589,2.0,5.0,16.0,8.0,8.0,3.0,2.0,0.5714285714285714,0.8,0.8333333333333334,0.6,0.6666666666666666,7.0,4.0,3.0,2.0,8.0,,,2.0,1.0,1.0,1.0,1.0,,0.11764705882352941,0.2857142857142857,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5384615384615384,0.5384615384615384,0.42857142857142855,1.0,1.0,0.3333333333333333,0.5,,0.4,,,,,,,,,,,,,1610612755,2009,2008-09,True
101150-1889-201152-2738-923,1610612755,"Lou Williams, Andre Miller, Thaddeus Young, Andre Iguodala, Donyell Marshall","Williams, Miller, Young, Iguodala, Marshall",101150-1889-201152-2738-923,PHI,148.0,3,2.0,5.0,5.0,2.0,3.0,10.0,1.0,2.0,,1.0,2.0,1.0,1.0,4.0,2.0,,5.0,6.0,,2.0,1.0,,,,,1.0,1.0,,,,5.0,,2.0,0.25,,0.4166666666666667,,0.4166666666666667,,0.3333333333333333,97.29729729729729,15.6,14.0,14.2,14.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.6666666666666666,0.500425,0.5082,,,,24.8,0.4,-1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,1.0,,,1.0,,,,3.0,2.0,1.0,1.0,2.0,1.0,,5.0,,1.0,,,,,1.0,1.0,,,,,,,,,2.0,3.0,,,,,,,1.0,0.5,,,0.5,,,,,,0.3333333333333333,,,,0.25,1.0,,,,,0.16666666666666666,0.16666666666666666,,,,,,,0.5,0.5,1.0,,,1.0,,,,,,0.5,0.5844,,8.175,,,2.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2009,2008-09,True
101150-1889-201152-2767-689,1610612755,"Lou Williams, Andre Miller, Thaddeus Young, Royal Ivey, Theo Ratliff","Williams, Miller, Young, Ivey, Ratliff",101150-1889-201152-2767-689,PHI,203.0,1,3.0,5.0,5.0,,,10.0,1.0,1.0,,,3.0,,2.0,3.0,3.0,,4.0,6.0,,,,,,2.0,,,,,,,4.0,,,0.6666666666666666,,0.3333333333333333,,0.3333333333333333,,0.5,70.93596059113301,21.2,19.4,20.0,19.4,0.16666666666666666,1.0,1.0,0.5,,,,0.6666666666666666,0.5094166666666667,,,,,25.433333333333334,,-2.0,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,3.0,,,1.0,,,2.0,1.0,,,,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,0.25,,0.3333333333333333,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,9.366666666666667,,,2.0,,1.0,,,0.5,0.5,,,,1.0,,1.0,,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612755,2009,2008-09,True
