EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,Avg2ptShotDistance,PenaltyDefPoss,Corner3FGM,Corner3FGA,FG3M,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,FTDefRebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,Blocked2s,BlockedAtRim,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefFTReboundPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceOffPoss,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,OffThreePtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeAssists,DefThreePtRebounds,DefThreePtReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,OffTwoPtRebounds,FoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,Offensive Fouls Drawn,PenaltyArc3FGM,FtPoints,PenaltyFG3M,PenaltyFtPoints,Fg2aBlocked,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefArc3ReboundPct,PenaltyArc3Accuracy,ShortMidRangeAssists,LostBallTurnovers,PenaltyTurnovers,AtRimPctBlocked,OffAtRimReboundPct,ShortMidRangePctAssisted,OffCorner3ReboundPct,PtsUnassisted3s,PtsPutbacks,DefShortMidRangeReboundPct,Fg3aBlocked,Loose Ball Fouls,Offensive Fouls,FG3APctBlocked,Corner3PctBlocked,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LostBallSteals,StepOutOfBoundsTurnovers,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,PenaltyCorner3FGM,PenaltyCorner3FGA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,FTOffRebounds,SelfOReb,Loose Ball Fouls Drawn,OffFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,HeaveAttempts,Travels,DefensiveGoaltends,BadPassOutOfBoundsTurnovers,SecondChanceCorner3FGA,3SecondViolations,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,OffensiveGoaltends,Clear Path Fouls,BlockedCorner3,Arc3PctBlocked,team_id,year,season,team_vs
1112-2544-2562-2590-2753,1610612739,"Ben Wallace, LeBron James, Sasha Pavlovic, Mo Williams, Delonte West","Wallace, James, Pavlovic, Williams, West",1112-2544-2562-2590-2753,CLE,339.0,5,6.0,-5.0,10.0,11.0,2.0,21.0,3.0,1.0,4.0,16.0,1.0,3.0,,2.0,4.0,2.0,2.0,2.0,0.4444444444444444,,0.25,,89.20353982300884,19.4,13.181818181818182,16.7,12.181818181818182,0.3333333333333333,0.5,0.6666666666666666,0.4970666666666667,0.295975,25.825,0.2,,2.0,,,1.0,5.0,11.0,1.0,1.0,5.0,2.0,11.0,5.0,,0.2,1.0,0.6111111111111112,1.25,0.6111111111111112,1.25,0.2222222222222222,,,,,0.45454545454545453,12.9,11.0,,1.0,3.0,,6.0,,2.0,2.0,,,6.0,1.0,1.0,,1.0,,3.0,,,,,,0.6666666666666666,0.75,0.75,1.0,,0.1111111111111111,,,,2.0,3.0,3.0,2.0,1.0,2.0,2.0,,1.0,0.6666666666666666,1.0,0.4,,1.0,1.0,0.6666666666666666,1.0,,,1.0,3.0,,1.0,0.5,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,1.0,,1.0,,1.0,,,,,0.25,,1.0,,,,,,1.0,,1.0,,,,,,1.0,,,1.0,1.0,,2.0,,,0.5,,1.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2009,2008-09,False
1112-2544-2562-2590-2760,1610612739,"Ben Wallace, LeBron James, Sasha Pavlovic, Mo Williams, Anderson Varejao","Wallace, James, Pavlovic, Williams, Varejao",1112-2544-2562-2590-2760,CLE,7329.0,10,122.0,13.0,230.0,228.0,24.0,458.0,30.0,2.0,50.0,251.0,4.0,30.0,53.0,83.0,119.0,17.0,39.0,24.0,0.2347417840375587,0.6883116883116883,0.7272727272727273,0.6875,89.9877200163733,17.23913043478261,14.75438596491228,16.091304347826085,14.293859649122806,0.14084507042253522,0.125,0.5070422535211268,0.5050302816901409,0.48278125,24.3,0.10434782608695652,39.0,58.0,3.0,3.0,81.0,163.0,264.0,7.0,12.0,32.0,74.0,212.0,32.0,4.0,0.49693251533742333,0.5833333333333334,0.5352112676056338,0.625,0.5574468085106383,0.6739130434782609,0.27230046948356806,0.6724137931034483,0.8125,0.1875,1.0,0.12121212121212122,10.100613496932516,21.0,8.0,20.0,22.0,88.0,63.0,44.0,21.0,65.0,8.0,20.0,151.0,3.0,16.0,12.0,15.0,3.0,31.0,7.0,3.0,8.0,0.5432098765432098,0.5789473684210527,0.9545454545454546,0.44,0.44,1.0,0.5128205128205128,0.09389671361502347,0.4,0.4,1.0,29.0,14.0,14.0,13.0,6.0,36.0,16.0,8.0,2.0,0.5161290322580645,0.21428571428571427,0.3,0.25,0.4666666666666667,0.4666666666666667,0.9285714285714286,0.4666666666666667,12.0,33.0,30.0,72.0,18.0,27.0,0.8181818181818182,0.8,0.15492957746478872,0.36363636363636365,0.4444444444444444,0.3380281690140845,0.4166666666666667,0.4225352112676056,0.6,10.0,12.0,17.0,25.0,52.0,27.0,50.0,0.68,0.6935483870967742,0.75,0.32926829268292684,0.21428571428571427,0.3870967741935484,0.8333333333333334,0.4,0.48101799999999995,0.19696969696969696,8.0,1.0,36.0,2.0,12.0,17.0,52.0,4.0,3.0,0.5,0.10429447852760736,0.18181818181818182,0.8260869565217391,0.5,6.0,8.0,3.0,0.1724137931034483,0.3684210526315789,0.5,0.16666666666666666,3.0,10.0,0.7,,3.0,1.0,,,24.0,0.1038961038961039,0.13259668508287292,4.0,1.0,5.0,0.68,0.625,1.0,2.0,6.0,2.0,1.0,3.0,0.125,0.5,4.0,6.0,9.0,3.0,1.0,3.0,0.42857142857142855,0.5238095238095238,0.010752688172043012,0.12903225806451613,3.0,3.0,0.5,0.75,1.0,0.013888888888888888,,2.0,,2.0,2.0,1.0,0.06451612903225806,,,,,,,,1.0,1.0,1.0,,,,1610612739,2009,2008-09,False
1112-2544-2562-2590-953,1610612739,"Ben Wallace, LeBron James, Sasha Pavlovic, Mo Williams, Lorenzen Wright","Wallace, James, Pavlovic, Williams, Wright",1112-2544-2562-2590-953,CLE,14.0,1,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,102.85714285714286,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2009,2008-09,False
1112-2544-2562-2590-980,1610612739,"Ben Wallace, LeBron James, Sasha Pavlovic, Mo Williams, Zydrunas Ilgauskas","Wallace, James, Pavlovic, Williams, Ilgauskas",1112-2544-2562-2590-980,CLE,3502.0,9,58.0,18.0,102.0,103.0,5.0,205.0,14.0,1.0,22.0,111.0,1.0,14.0,30.0,38.0,59.0,5.0,16.0,5.0,0.21359223300970873,0.7317073170731707,0.7450980392156863,0.85,84.29468874928612,17.19607843137255,16.97087378640777,15.823529411764707,16.42718446601942,0.13592233009708737,0.5,0.5533980582524272,0.53946213592233,0.480275,24.85,0.049019607843137254,20.0,35.0,,,42.0,81.0,129.0,,1.0,4.0,36.0,104.0,4.0,1.0,0.5185185185185185,,0.5679611650485437,0.75,0.5925925925925926,0.75,0.33980582524271846,0.5714285714285714,0.625,,,0.031007751937984496,10.533333333333333,4.0,4.0,8.0,11.0,48.0,27.0,24.0,9.0,33.0,4.0,11.0,75.0,,11.0,8.0,9.0,1.0,16.0,4.0,4.0,4.0,0.5714285714285714,0.6,0.8181818181818182,0.5,0.5,,0.55,0.07766990291262135,0.5,0.5,1.0,17.0,7.0,7.0,5.0,6.0,21.0,7.0,5.0,2.0,0.4375,0.6,0.4166666666666667,0.6666666666666666,0.5,0.5,0.7142857142857143,0.5,3.0,6.0,19.0,40.0,12.0,8.0,0.8,1.0,0.05825242718446602,0.5,0.5,0.3883495145631068,0.475,0.475,0.631578947368421,6.0,8.0,9.0,14.0,25.0,14.0,17.0,0.6428571428571429,0.6176470588235294,0.6578947368421053,0.3684210526315789,0.3333333333333333,0.47058823529411764,0.75,0.5,0.5411791666666667,0.1937984496124031,2.0,1.0,12.0,1.0,1.0,3.0,15.0,,,1.0,0.037037037037037035,,0.6666666666666666,1.0,1.0,2.0,3.0,0.08571428571428572,0.42857142857142855,0.3333333333333333,0.5,6.0,4.0,0.7142857142857143,,1.0,3.0,,,9.0,0.08333333333333333,0.10465116279069768,3.0,,2.0,0.5714285714285714,0.5,,,4.0,1.0,,,,,2.0,3.0,4.0,1.0,4.0,2.0,0.5,0.3333333333333333,0.08888888888888889,0.11764705882352941,,1.0,0.3333333333333333,,,,,1.0,1.0,2.0,1.0,,0.058823529411764705,,,,1.0,1.0,1.0,,,,,,,,1610612739,2009,2008-09,False
1112-2544-2562-2753-2760,1610612739,"Ben Wallace, LeBron James, Sasha Pavlovic, Delonte West, Anderson Varejao","Wallace, James, Pavlovic, West, Varejao",1112-2544-2562-2753-2760,CLE,409.0,3,7.0,8.0,12.0,12.0,1.0,24.0,1.0,,2.0,4.0,,1.0,5.0,8.0,10.0,,,1.0,0.18181818181818182,0.7142857142857143,0.7777777777777778,0.75,84.49877750611248,18.25,15.833333333333334,16.916666666666668,15.333333333333334,0.09090909090909091,,0.6363636363636364,0.5412727272727272,,24.35,0.08333333333333333,4.0,5.0,,,4.0,9.0,12.0,,,,2.0,12.0,,,0.4444444444444444,,0.5,,0.5454545454545454,,0.45454545454545453,0.8,1.0,,,,6.011111111111111,12.0,1.0,1.0,1.0,6.0,3.0,3.0,1.0,4.0,1.0,3.0,9.0,1.0,1.0,1.0,1.0,,4.0,1.0,1.0,1.0,0.75,0.75,1.0,0.5,0.5,1.0,0.75,0.09090909090909091,1.0,1.0,1.0,1.0,,,,1.0,2.0,3.0,2.0,1.0,0.75,1.0,0.3333333333333333,1.0,,,,,,2.0,,2.0,,2.0,1.0,,0.18181818181818182,,,0.18181818181818182,,,,,,,,,1.0,3.0,,,,0.2,,,,,0.4965,,1.0,,1.0,,,1.0,2.0,,,,0.1111111111111111,,1.0,,,1.0,1.0,0.2,1.0,,,,,,,,,,,2.0,0.18181818181818182,0.2222222222222222,,1.0,1.0,0.6666666666666666,1.0,,,2.0,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2009,2008-09,False
1112-2544-2562-2753-980,1610612739,"Ben Wallace, LeBron James, Sasha Pavlovic, Delonte West, Zydrunas Ilgauskas","Wallace, James, Pavlovic, West, Ilgauskas",1112-2544-2562-2753-980,CLE,208.0,2,3.0,-3.0,8.0,8.0,,16.0,,,,9.0,,,1.0,2.0,3.0,1.0,2.0,,,1.0,1.0,,110.76923076923076,13.75,12.25,13.75,12.25,,,0.4,0.5501400000000001,,,,1.0,2.0,,,2.0,5.0,6.0,,,,2.0,6.0,,,0.4,,0.4,,0.5,,0.4,0.5,0.5,,,,9.120000000000001,7.0,,,,2.0,,1.0,,1.0,,1.0,2.0,1.0,2.0,1.0,1.0,,2.0,,,,0.5,0.5,,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,0.5,,0.3333333333333333,,,,,,,1.0,1.0,2.0,,,,,0.2,,,0.4,0.5,0.5,,,,,,,1.0,2.0,,,,0.3333333333333333,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2009,2008-09,False
1112-2544-2590-2753-2760,1610612739,"Ben Wallace, LeBron James, Mo Williams, Delonte West, Anderson Varejao","Wallace, James, Williams, West, Varejao",1112-2544-2590-2753-2760,CLE,10297.0,19,172.0,36.0,307.0,313.0,72.0,620.0,41.0,11.0,68.0,305.0,21.0,41.0,73.0,101.0,144.0,34.0,63.0,72.0,0.2446043165467626,0.7156862745098039,0.7441860465116279,0.8222222222222222,86.70486549480431,17.807817589576548,15.431309904153355,16.846905537459282,14.766773162939296,0.1474820143884892,0.2,0.579136690647482,0.5196420863309352,0.53323,24.87794117647059,0.23452768729641693,57.0,93.0,10.0,15.0,107.0,210.0,341.0,20.0,34.0,84.0,124.0,295.0,84.0,7.0,0.5095238095238095,0.5882352941176471,0.48741007194244607,0.5272727272727272,0.5333333333333333,0.5785714285714286,0.3345323741007194,0.6129032258064516,0.6333333333333333,0.2727272727272727,0.6666666666666666,0.24633431085043989,8.888095238095238,70.0,8.0,27.0,19.0,90.0,36.0,45.0,12.0,57.0,8.0,22.0,126.0,5.0,40.0,22.0,16.0,4.0,35.0,21.0,14.0,21.0,0.4205607476635514,0.45454545454545453,0.631578947368421,0.27941176470588236,0.27941176470588236,0.8333333333333334,0.38596491228070173,0.09712230215827339,0.2962962962962963,0.2962962962962963,1.0,39.0,11.0,11.0,4.0,11.0,43.0,19.0,13.0,3.0,0.5428571428571428,0.22448979591836735,0.26490066225165565,0.16666666666666666,0.2682926829268293,0.2682926829268293,0.36363636363636365,0.2682926829268293,19.0,38.0,31.0,79.0,15.0,23.0,0.8518518518518519,0.6666666666666666,0.1366906474820144,0.5,0.5428571428571428,0.2841726618705036,0.3924050632911392,0.4025974025974026,0.4838709677419355,11.0,18.0,16.0,30.0,46.0,29.0,74.0,0.5333333333333333,0.5303030303030303,0.575,0.28431372549019607,0.20833333333333334,0.5454545454545454,0.6111111111111112,0.09090909090909091,0.5252875,0.1348973607038123,9.0,3.0,70.0,6.0,26.0,8.0,87.0,10.0,7.0,0.2857142857142857,0.0380952380952381,0.07894736842105263,0.9047619047619048,0.2727272727272727,8.0,6.0,10.0,0.03225806451612903,0.3333333333333333,0.42105263157894735,0.3157894736842105,21.0,16.0,0.7391304347826086,,3.0,2.0,,,35.0,0.1180327868852459,0.14767932489451477,18.0,1.0,13.0,0.5588235294117647,0.6190476190476191,3.0,10.0,8.0,5.0,3.0,4.0,0.18181818181818182,0.3,2.0,3.0,11.0,3.0,7.0,4.0,0.42857142857142855,0.3888888888888889,0.04895104895104895,0.06060606060606061,,1.0,0.3333333333333333,,,0.02531645569620253,,3.0,2.0,3.0,1.0,,0.030303030303030304,1.0,0.014705882352941176,1.0,1.0,1.0,1.0,,,,,1.0,,,1610612739,2009,2008-09,False
1112-2544-2590-2753-980,1610612739,"Ben Wallace, LeBron James, Mo Williams, Delonte West, Zydrunas Ilgauskas","Wallace, James, Williams, West, Ilgauskas",1112-2544-2590-2753-980,CLE,29170.0,30,486.0,187.0,901.0,889.0,98.0,1790.0,106.0,11.0,189.0,854.0,24.0,104.0,262.0,340.0,474.0,71.0,162.0,98.0,0.23275862068965517,0.7138964577656676,0.7139689578713969,0.84375,88.36475831333561,16.9023307436182,15.681664791901012,15.934517203107658,14.878515185601799,0.13054187192118227,0.13414634146341464,0.5406403940886699,0.5258370828182942,0.5330955696202532,24.77883597883598,0.10876803551609324,162.0,250.0,20.0,27.0,324.0,623.0,1041.0,31.0,58.0,116.0,314.0,911.0,116.0,12.0,0.5200642054574639,0.5344827586206896,0.5375615763546798,0.4695121951219512,0.569060773480663,0.5594059405940595,0.3078817733990148,0.648,0.7074235807860262,0.32926829268292684,0.7407407407407407,0.11143131604226705,9.644301765650079,89.0,34.0,83.0,75.0,334.0,204.0,167.0,68.0,235.0,33.0,82.0,538.0,18.0,84.0,56.0,78.0,11.0,134.0,77.0,60.0,78.0,0.5154320987654321,0.5585284280936454,0.9066666666666666,0.3968253968253968,0.40106951871657753,0.75,0.5061728395061729,0.1022167487684729,0.40963855421686746,0.4146341463414634,0.9705882352941176,111.0,41.0,41.0,35.0,32.0,134.0,56.0,43.0,12.0,0.417910447761194,0.2909090909090909,0.3202933985330073,0.3114754098360656,0.3867924528301887,0.3867924528301887,0.8536585365853658,0.3942307692307692,52.0,112.0,110.0,261.0,63.0,60.0,0.7142857142857143,0.47619047619047616,0.13793103448275862,0.4642857142857143,0.49056603773584906,0.32142857142857145,0.421455938697318,0.4247104247104247,0.5727272727272728,33.0,64.0,46.0,96.0,130.0,99.0,174.0,0.4791666666666667,0.5043478260869565,0.5203252032520326,0.3311036789297659,0.2582781456953642,0.5565217391304348,0.515625,0.15151515151515152,0.5508711111111111,0.12487992315081652,22.0,2.0,168.0,5.0,39.0,29.0,218.0,6.0,5.0,0.20833333333333334,0.04654895666131621,0.05357142857142857,0.7936507936507936,0.18181818181818182,22.0,13.0,13.0,0.084,0.4659090909090909,0.4230769230769231,0.2653061224489796,21.0,50.0,0.6438356164383562,1.0,3.0,21.0,0.005291005291005291,0.012048192771084338,105.0,0.11790878754171301,0.14809590973201692,28.0,,44.0,0.5970149253731343,0.5641025641025641,3.0,13.0,19.0,12.0,9.0,8.0,0.15853658536585366,0.23076923076923078,12.0,19.0,14.0,3.0,14.0,8.0,0.14285714285714285,0.31666666666666665,0.036939313984168866,0.10434782608695652,4.0,8.0,0.42105263157894735,0.3333333333333333,0.75,0.007662835249042145,2.0,12.0,2.0,17.0,7.0,4.0,0.06086956521739131,1.0,0.005263157894736842,,4.0,0.5714285714285714,1.0,2.0,1.0,1.0,1.0,,,,1610612739,2009,2008-09,False
1887-200789-200814-201581-201616,1610612739,"Wally Szczerbiak, Daniel Gibson, Tarence Kinsey, JJ Hickson, Darnell Jackson","Szczerbiak, Gibson, Kinsey, Hickson, Jackson",1887-200789-200814-201581-201616,CLE,973.0,6,16.0,-21.0,31.0,29.0,13.0,60.0,3.0,1.0,5.0,38.0,2.0,3.0,5.0,10.0,13.0,4.0,4.0,13.0,0.21739130434782608,0.4166666666666667,0.5,0.6666666666666666,88.79753340184996,18.322580645161292,13.96551724137931,17.64516129032258,12.620689655172415,0.13043478260869565,0.1111111111111111,0.30434782608695654,0.4159195652173913,0.4151944444444444,24.4,0.41935483870967744,,2.0,,1.0,4.0,18.0,17.0,1.0,7.0,9.0,8.0,14.0,9.0,,0.2222222222222222,0.14285714285714285,0.2391304347826087,0.2777777777777778,0.30357142857142855,0.375,0.08695652173913043,,,0.1111111111111111,,0.5294117647058824,12.894444444444444,11.0,1.0,2.0,1.0,,3.0,,1.0,1.0,1.0,,3.0,1.0,1.0,,3.0,,4.0,2.0,2.0,2.0,,,1.0,0.2,0.2,1.0,,0.08695652173913043,0.5,0.5,1.0,3.0,,,,1.0,3.0,1.0,1.0,,0.25,0.25,0.17647058823529413,0.3333333333333333,,,,,2.0,7.0,2.0,9.0,,4.0,0.6666666666666666,0.5,0.30434782608695654,0.2857142857142857,0.4,0.391304347826087,0.2222222222222222,0.25,,,1.0,,1.0,3.0,2.0,5.0,,0.75,0.75,0.15384615384615385,0.3333333333333333,0.5,,,0.5919,0.17647058823529413,,,6.0,1.0,4.0,3.0,10.0,1.0,1.0,0.5,0.16666666666666666,0.2857142857142857,0.75,,,,2.0,,,,,,,0.5,,,,,,4.0,0.14814814814814814,0.18181818181818182,1.0,,1.0,0.2857142857142857,0.5,1.0,1.0,,,,,0.1111111111111111,1.0,,1.0,,,,,,,,,,1.0,1.0,,,0.1111111111111111,,,,,1.0,,0.5,,,,1.0,1.0,1.0,,,,,,,,1610612739,2009,2008-09,False
1887-200789-200814-201581-2544,1610612739,"Wally Szczerbiak, Daniel Gibson, Tarence Kinsey, JJ Hickson, LeBron James","Szczerbiak, Gibson, Kinsey, Hickson, James",1887-200789-200814-201581-2544,CLE,767.0,3,13.0,9.0,26.0,28.0,8.0,54.0,3.0,2.0,4.0,21.0,3.0,2.0,10.0,13.0,17.0,2.0,6.0,8.0,0.16666666666666666,0.8333333333333334,0.8,0.75,101.3820078226858,15.461538461538462,13.035714285714286,15.26923076923077,12.607142857142858,0.125,0.25,0.5,0.48760652173913044,0.48974285714285715,35.825,0.3076923076923077,6.0,8.0,1.0,1.0,10.0,20.0,30.0,2.0,5.0,8.0,14.0,22.0,8.0,2.0,0.5,0.4,0.4791666666666667,0.25,0.5370370370370371,0.4,0.3333333333333333,0.75,0.8571428571428571,0.125,1.0,0.26666666666666666,9.18,8.0,,1.0,1.0,6.0,3.0,3.0,1.0,4.0,,3.0,9.0,1.0,1.0,,4.0,,4.0,3.0,3.0,3.0,0.3,0.375,1.0,0.25,0.3333333333333333,1.0,0.5,0.041666666666666664,,,,4.0,1.0,1.0,1.0,1.0,4.0,,,,,0.5,0.36363636363636365,,0.3333333333333333,0.3333333333333333,1.0,0.5,3.0,4.0,1.0,8.0,,2.0,0.6666666666666666,1.0,0.16666666666666666,0.75,1.0,0.3333333333333333,0.125,0.125,,2.0,2.0,3.0,3.0,8.0,3.0,5.0,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.6666666666666666,1.0,,0.5453333333333333,0.26666666666666666,,,7.0,,4.0,2.0,8.0,1.0,1.0,,0.1,0.25,,,,,1.0,0.125,0.5,,1.0,,4.0,1.0,,,1.0,,,3.0,0.11538461538461539,0.13636363636363635,1.0,,2.0,0.75,0.6666666666666666,,1.0,1.0,1.0,,,0.125,,,,2.0,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612739,2009,2008-09,False
1887-200789-200814-201581-2562,1610612739,"Wally Szczerbiak, Daniel Gibson, Tarence Kinsey, JJ Hickson, Sasha Pavlovic","Szczerbiak, Gibson, Kinsey, Hickson, Pavlovic",1887-200789-200814-201581-2562,CLE,47.0,1,1.0,,2.0,1.0,2.0,3.0,,,,,,,1.0,1.0,1.0,,,2.0,,1.0,1.0,1.0,91.91489361702128,17.0,13.0,17.0,13.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2009,2008-09,False
1887-200789-200814-201581-2590,1610612739,"Wally Szczerbiak, Daniel Gibson, Tarence Kinsey, JJ Hickson, Mo Williams","Szczerbiak, Gibson, Kinsey, Hickson, Williams",1887-200789-200814-201581-2590,CLE,45.0,1,1.0,-3.0,,1.0,,1.0,,,,3.0,,,,,,1.0,2.0,,,,,,32.0,,45.0,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2009,2008-09,False
1887-200789-200814-201581-2760,1610612739,"Wally Szczerbiak, Daniel Gibson, Tarence Kinsey, JJ Hickson, Anderson Varejao","Szczerbiak, Gibson, Kinsey, Hickson, Varejao",1887-200789-200814-201581-2760,CLE,65.0,1,1.0,-1.0,2.0,2.0,,4.0,1.0,,1.0,3.0,,1.0,1.0,1.0,1.0,,,,0.5,1.0,1.0,,88.61538461538463,20.0,12.5,20.0,12.5,0.5,,0.5,0.45895,,25.6,,,,,,1.0,1.0,2.0,,,,2.0,2.0,,,1.0,,0.5,,0.5,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2009,2008-09,False
