Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Date,GameId,Opponent,PenaltyAtRimFGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,ShortMidRangeAssists,Loose Ball Fouls Drawn,Technical Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceFg3Pct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyFG3M,OffThreePtRebounds,PenaltyFg3Pct,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,PenaltyCorner3Accuracy,PenaltyArc3FGM,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,OffensiveGoaltends,PtsUnassisted3s,Blocked3s,BlockedArc3,HeaveAttempts,DefensiveGoaltends,StepOutOfBoundsTurnovers,Fg3aBlocked,ThreePtShootingFoulsDrawn,3SecondViolations,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,BlockedCorner3,Season,year,SeasonType,3pt And 1 Free Throw Trips
48:00,91.0,90.0,27.0,20.0,10.0,181.0,17.0,33.0,3.0,5.0,7.0,5.0,14.0,7.0,16.0,,1.0,3.0,15.0,1.0,9.0,29.0,63.0,3.0,16.0,22.0,89.0,5.0,8.0,1.0,12.0,5.0,17.0,9.0,8.0,21.0,22.0,36.0,6.0,6.0,15.0,3.0,6.0,11.0,2.0,13.0,2.0,,6.0,4.0,28.0,8.0,5.0,23.0,1.0,29.0,12.0,41.0,1.0,6.0,4.0,2.0,4.0,2.0,4.0,8.0,,,,12.0,1.0,2.0,10.0,23.0,1.0,5.0,19.0,1.0,28.0,3.0,14.0,1.0,5.0,3.0,,2.0,5.0,5.0,77.0,21.0,27.0,1.0,1.0,0.3793103448275862,0.4230769230769231,0.6666666666666666,0.1875,0.1875,0.4603174603174603,0.625,0.29411764705882354,0.4240506329113924,0.5555555555555556,0.25,0.4835164835164835,0.5454545454545454,0.3387096774193548,0.20253164556962025,0.09523809523809523,0.15151515151515152,,0.3333333333333333,1.0,0.7666666666666667,0.25,0.8333333333333334,0.7777777777777778,0.2727272727272727,0.4375,0.1111111111111111,,0.6666666666666666,0.7272727272727273,0.9,0.8333333333333334,,0.02631578947368421,90.5,1.0,15.043956043956044,16.788888888888888,14.67032967032967,16.3,0.4177215189873418,0.5151515151515151,0.6071428571428571,0.35294117647058826,0.17721518987341772,0.35714285714285715,0.35714285714285715,0.20253164556962025,0.4375,0.4666666666666667,0.5714285714285714,0.012658227848101266,,,,0.189873417721519,0.2,0.2,0.6666666666666666,0.5555555555555556,0.6,0.1111111111111111,0.2692307692307692,0.34615384615384615,0.620253164556962,0.2,0.4969582278481013,0.5338142857142857,0.4830192307692308,0.15555555555555556,0.1891891891891892,0.1348314606741573,0.23595505617977527,6.377777777777778,24.6,0.2967032967032967,2009-10-28,0020900012,OKC,2.0,,,,2.0,1.0,,1.0,,,0.2,,,,0.2857142857142857,,,1.0,4.0,0.1111111111111111,0.0625,0.3333333333333333,0.2727272727272727,1.0,,1.0,0.1111111111111111,,,,,,,,,,3.0,,,,,,,,,,,,,,2009-10,2010,Regular Season,
48:00,88.0,88.0,20.0,31.0,17.0,176.0,12.0,32.0,2.0,10.0,7.0,3.0,13.0,14.0,27.0,,4.0,7.0,20.0,1.0,3.0,29.0,72.0,7.0,24.0,13.0,92.0,3.0,21.0,1.0,10.0,5.0,17.0,5.0,2.0,15.0,28.0,30.0,21.0,6.0,19.0,7.0,8.0,14.0,7.0,21.0,7.0,,6.0,7.0,49.0,17.0,8.0,22.0,2.0,32.0,26.0,58.0,2.0,7.0,6.0,1.0,6.0,2.0,3.0,6.0,,3.0,1.0,12.0,2.0,6.0,12.0,24.0,3.0,1.0,21.0,3.0,20.0,2.0,9.0,2.0,3.0,2.0,,1.0,3.0,1.0,82.0,15.0,20.0,5.0,2.0,0.4827586206896552,0.5384615384615384,1.0,0.2916666666666667,0.30434782608695654,0.4027777777777778,0.14285714285714285,0.29411764705882354,0.4114583333333333,0.20454545454545456,0.29545454545454547,0.4380952380952381,0.20833333333333334,0.3,0.25,0.1111111111111111,0.21875,0.07692307692307693,0.5,0.6666666666666666,0.7586206896551724,0.4146341463414634,0.7272727272727273,0.75,0.41818181818181815,0.42105263157894735,0.2,0.5833333333333334,0.625,0.5555555555555556,1.0,0.75,0.7142857142857143,0.043478260869565216,88.0,0.3333333333333333,18.454545454545453,14.272727272727273,16.53409090909091,13.693181818181818,0.3333333333333333,0.375,0.48,0.5,0.13541666666666666,0.23076923076923078,0.25,0.28125,0.5185185185185185,0.5185185185185185,0.5,0.041666666666666664,,,,0.20833333333333334,0.35,0.35,1.0,0.45454545454545453,0.2,0.045454545454545456,0.3181818181818182,0.13636363636363635,0.5833333333333334,0.3684210526315789,0.4879210526315789,0.4611166666666667,0.4372022727272727,0.08737864077669903,0.11392405063291139,0.10869565217391304,0.16304347826086957,8.348611111111111,26.554166666666664,0.22727272727272727,2009-10-30,0020900028,NOH,2.0,2.0,1.0,1.0,1.0,1.0,4.0,,,1.0,0.3333333333333333,,1.0,1.0,0.2857142857142857,0.09090909090909091,,1.0,6.0,0.2,,0.42857142857142855,0.5454545454545454,,,1.0,0.3333333333333333,,,3.0,0.6,,,,,,,,,1.0,,,1.0,,,0.041666666666666664,0.25,,,,2009-10,2010,Regular Season,
48:00,93.0,94.0,19.0,17.0,13.0,187.0,14.0,25.0,4.0,6.0,5.0,8.0,15.0,5.0,17.0,4.0,8.0,2.0,9.0,1.0,2.0,27.0,57.0,6.0,17.0,22.0,94.0,6.0,9.0,1.0,15.0,6.0,13.0,2.0,6.0,21.0,24.0,30.0,12.0,12.0,9.0,2.0,7.0,12.0,4.0,16.0,1.0,3.0,8.0,3.0,36.0,12.0,5.0,17.0,2.0,24.0,15.0,39.0,1.0,9.0,6.0,3.0,10.0,,6.0,10.0,3.0,4.0,2.0,20.0,3.0,2.0,8.0,22.0,,1.0,23.0,3.0,33.0,4.0,14.0,4.0,3.0,2.0,,1.0,3.0,1.0,79.0,21.0,19.0,4.0,3.0,0.4444444444444444,0.5714285714285714,0.6666666666666666,0.35294117647058826,0.35294117647058826,0.47368421052631576,0.6666666666666666,0.46153846153846156,0.4864864864864865,0.6,0.5,0.5340909090909091,0.6818181818181818,0.5,0.22972972972972974,0.12280701754385964,0.2,0.13333333333333333,0.5,0.6666666666666666,0.7391304347826086,0.41379310344827586,0.625,0.7096774193548387,0.375,0.5454545454545454,0.2857142857142857,0.36363636363636365,0.6666666666666666,0.8333333333333334,0.625,0.625,,0.030303030303030304,93.5,0.3333333333333333,15.795698924731182,15.01063829787234,15.268817204301076,13.936170212765957,0.33783783783783783,0.56,0.7,0.5714285714285714,0.20270270270270271,0.5333333333333333,0.6153846153846154,0.22972972972972974,0.29411764705882354,0.29411764705882354,0.6,0.10810810810810811,0.5,0.5,0.75,0.12162162162162163,0.2222222222222222,0.2222222222222222,0.5,0.6,0.6666666666666666,0.1,0.3333333333333333,0.13333333333333333,0.5675675675675675,0.2222222222222222,0.5234716216216216,0.59430625,0.50412,0.16666666666666666,0.208955223880597,0.1595744680851064,0.22340425531914893,8.321052631578947,24.394117647058824,0.20430107526881722,2009-10-31,0020900037,SAS,2.0,,,,3.0,1.0,1.0,1.0,,,0.125,,,,0.4,,,1.0,3.0,0.5,,0.2727272727272727,0.14285714285714285,0.5,,1.0,0.5,,,,,,,,,1.0,6.0,,,,,,,,1.0,,,,,,2009-10,2010,Regular Season,
53:00,109.0,107.0,42.0,30.0,12.0,216.0,10.0,21.0,,3.0,10.0,12.0,21.0,9.0,26.0,5.0,7.0,9.0,18.0,1.0,6.0,31.0,68.0,14.0,25.0,23.0,127.0,2.0,7.0,3.0,14.0,13.0,29.0,10.0,12.0,59.0,30.0,32.0,33.0,4.0,17.0,9.0,4.0,15.0,11.0,26.0,6.0,5.0,7.0,5.0,63.0,9.0,2.0,29.0,2.0,33.0,14.0,47.0,,8.0,5.0,3.0,6.0,3.0,6.0,7.0,1.0,,,13.0,1.0,2.0,12.0,22.0,2.0,,27.0,1.0,36.0,2.0,13.0,6.0,10.0,5.0,,5.0,10.0,5.0,113.0,59.0,42.0,3.0,6.0,0.4838709677419355,0.5172413793103449,0.7857142857142857,0.56,0.5833333333333334,0.45588235294117646,0.2857142857142857,0.4482758620689655,0.5591397849462365,0.5,0.6025641025641025,0.5772727272727273,0.5384615384615384,0.6145833333333334,0.26881720430107525,0.058823529411764705,0.14285714285714285,0.047619047619047616,0.46153846153846156,0.6666666666666666,0.58,0.24324324324324326,0.6666666666666666,0.5849056603773585,0.2765957446808511,0.45454545454545453,,0.23529411764705882,0.45454545454545453,0.5454545454545454,0.7058823529411765,0.6666666666666666,,,97.81132075471699,0.5,14.926605504587156,14.514018691588785,14.394495412844037,13.457943925233645,0.22580645161290322,0.47619047619047616,0.5555555555555556,0.7,0.22580645161290322,0.5714285714285714,0.6,0.27956989247311825,0.34615384615384615,0.34615384615384615,0.5555555555555556,0.07526881720430108,0.7142857142857143,0.7142857142857143,1.0,0.1935483870967742,0.5,0.5,0.6666666666666666,0.3,,0.1,0.2564102564102564,0.15384615384615385,0.4946236559139785,0.5294117647058824,0.4854538043478261,0.49675,0.47748684210526315,0.125,0.16455696202531644,0.11023622047244094,0.4645669291338583,9.304411764705883,25.944000000000003,0.3853211009174312,2009-11-02,0020900049,MEM,4.0,4.0,,2.0,4.0,3.0,5.0,,,0.6666666666666666,0.25,,,,0.4,0.10256410256410256,4.0,7.0,4.0,0.7,,0.4,0.5,,1.0,3.0,0.5,2.0,2.0,1.0,0.16666666666666666,0.2,1.0,1.0,,1.0,9.0,,,1.0,,1.0,,,,,,,,,2009-10,2010,Regular Season,
48:00,94.0,95.0,33.0,34.0,16.0,189.0,15.0,32.0,4.0,9.0,14.0,9.0,24.0,11.0,25.0,2.0,3.0,3.0,12.0,1.0,4.0,35.0,81.0,5.0,15.0,20.0,105.0,10.0,19.0,1.0,21.0,9.0,22.0,6.0,7.0,31.0,28.0,42.0,12.0,6.0,12.0,3.0,10.0,14.0,4.0,18.0,2.0,2.0,7.0,5.0,40.0,20.0,6.0,17.0,2.0,25.0,21.0,46.0,2.0,11.0,6.0,5.0,2.0,,2.0,6.0,,,2.0,8.0,1.0,4.0,10.0,19.0,1.0,,20.0,,27.0,5.0,15.0,1.0,2.0,1.0,,1.0,2.0,,84.0,31.0,33.0,1.0,1.0,0.4,0.4375,0.8,0.3333333333333333,0.3333333333333333,0.43209876543209874,0.5263157894736842,0.4090909090909091,0.4427083333333333,0.5,0.42857142857142855,0.49065420560747663,0.525,0.4696969696969697,0.15625,0.12345679012345678,0.09375,0.2916666666666667,0.25,0.6666666666666666,0.6296296296296297,0.43478260869565216,0.6666666666666666,0.6388888888888888,0.38181818181818183,0.5294117647058824,0.4666666666666667,0.2857142857142857,0.3333333333333333,0.6363636363636364,0.6923076923076923,0.6666666666666666,0.6666666666666666,0.044444444444444446,94.5,,15.648936170212766,14.83157894736842,14.691489361702128,14.2,0.3333333333333333,0.46875,0.5172413793103449,0.4666666666666667,0.25,0.375,0.5294117647058824,0.2604166666666667,0.44,0.44,0.45454545454545453,0.03125,0.6666666666666666,0.6666666666666666,1.0,0.125,0.25,0.25,0.6666666666666666,0.45,0.4444444444444444,0.05,0.5,0.14285714285714285,0.4895833333333333,0.25,0.5065984375,0.513921052631579,0.5453160714285714,0.14150943396226415,0.16483516483516483,0.2,0.29523809523809524,7.974074074074074,24.946666666666665,0.35106382978723405,2009-11-04,0020900068,ATL,7.0,2.0,,,1.0,2.0,1.0,,1.0,,0.2222222222222222,0.5,,,0.5,0.07142857142857142,1.0,2.0,1.0,0.3333333333333333,,0.1111111111111111,0.125,,0.5,1.0,0.25,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,2009-10,2010,Regular Season,
48:00,90.0,90.0,34.0,35.0,5.0,180.0,14.0,22.0,3.0,3.0,12.0,2.0,6.0,6.0,20.0,3.0,4.0,8.0,15.0,,5.0,22.0,48.0,11.0,19.0,27.0,104.0,3.0,3.0,,7.0,12.0,21.0,6.0,13.0,49.0,18.0,26.0,30.0,2.0,14.0,8.0,4.0,9.0,10.0,19.0,7.0,3.0,7.0,1.0,48.0,4.0,8.0,22.0,5.0,35.0,5.0,40.0,,7.0,4.0,3.0,3.0,1.0,1.0,10.0,,2.0,1.0,13.0,1.0,2.0,16.0,24.0,,2.0,25.0,1.0,32.0,2.0,11.0,6.0,3.0,3.0,,,3.0,3.0,97.0,49.0,34.0,,6.0,0.4090909090909091,0.42857142857142855,0.9090909090909091,0.5789473684210527,0.6111111111111112,0.4583333333333333,1.0,0.5714285714285714,0.5746268656716418,1.0,0.6666666666666666,0.6341463414634146,0.875,0.7,0.2835820895522388,0.08333333333333333,0.13636363636363635,0.16666666666666666,0.23076923076923078,1.0,0.7586206896551724,0.15384615384615385,0.8888888888888888,0.7894736842105263,0.12121212121212122,0.125,,0.21428571428571427,0.8,0.6,0.8888888888888888,0.8571428571428571,1.0,,90.0,1.0,16.877777777777776,15.122222222222222,16.533333333333335,14.866666666666667,0.3283582089552239,0.6363636363636364,0.7368421052631579,0.5,0.08955223880597014,0.3333333333333333,0.4,0.29850746268656714,0.3,0.3,0.16666666666666666,0.05970149253731343,0.75,0.75,1.0,0.22388059701492538,0.5333333333333333,0.5333333333333333,0.875,1.0,1.0,,0.4444444444444444,0.18518518518518517,0.6119402985074627,0.5714285714285714,0.5026833333333334,0.5485666666666666,0.5278576923076923,0.14473684210526316,0.19298245614035087,0.0673076923076923,0.47115384615384615,9.0,25.857894736842105,0.37777777777777777,2009-11-07,0020900090,UTA,8.0,1.0,,,1.0,1.0,,,,,0.5,,,,0.6666666666666666,0.037037037037037035,1.0,4.0,,0.6666666666666666,,,,,1.0,3.0,0.6,,,1.0,0.25,,,,,,3.0,,,1.0,,,,,1.0,,,,,,2009-10,2010,Regular Season,
48:00,102.0,100.0,56.0,27.0,16.0,202.0,27.0,34.0,7.0,7.0,21.0,7.0,21.0,4.0,14.0,4.0,9.0,1.0,9.0,,3.0,38.0,69.0,5.0,18.0,29.0,120.0,8.0,10.0,,29.0,23.0,39.0,9.0,16.0,68.0,34.0,42.0,12.0,10.0,9.0,1.0,6.0,17.0,4.0,21.0,,4.0,12.0,2.0,46.0,9.0,9.0,23.0,5.0,37.0,17.0,54.0,2.0,8.0,7.0,1.0,4.0,1.0,3.0,10.0,2.0,1.0,2.0,14.0,1.0,8.0,13.0,22.0,1.0,2.0,28.0,1.0,38.0,3.0,17.0,3.0,4.0,1.0,,3.0,4.0,3.0,91.0,68.0,56.0,1.0,3.0,0.4473684210526316,0.5151515151515151,0.8,0.2777777777777778,0.2777777777777778,0.5507246376811594,0.8,0.5897435897435898,0.5229885057471264,0.8,0.5416666666666666,0.5769230769230769,0.90625,0.5964912280701754,0.20689655172413793,0.08695652173913043,0.058823529411764705,0.19047619047619047,0.2857142857142857,0.8333333333333334,0.7931034482758621,0.3,0.8181818181818182,0.8,0.3953488372093023,0.42857142857142855,0.2857142857142857,0.2222222222222222,1.0,0.7142857142857143,0.8181818181818182,0.8181818181818182,,0.05405405405405406,101.0,0.75,14.735294117647058,13.77,14.284313725490197,13.25,0.39080459770114945,0.7941176470588235,0.84375,0.4444444444444444,0.2413793103448276,0.3333333333333333,0.4117647058823529,0.16091954022988506,0.2857142857142857,0.2857142857142857,0.5,0.10344827586206896,0.4444444444444444,0.4444444444444444,1.0,0.10344827586206896,0.1111111111111111,0.1111111111111111,,0.7,1.0,,0.4375,0.0625,0.5977011494252874,0.1111111111111111,0.5244126436781609,0.5277000000000001,0.5236760416666667,0.16831683168316833,0.20481927710843373,0.24166666666666667,0.5666666666666667,5.939130434782609,24.23888888888889,0.5490196078431373,2009-11-08,0020900096,GSW,16.0,6.0,,,13.0,3.0,1.0,1.0,2.0,,0.42857142857142855,0.2857142857142857,,,0.7619047619047619,0.125,2.0,2.0,8.0,0.2222222222222222,,0.6153846153846154,0.375,1.0,0.3333333333333333,,,,,,,,,,,,3.0,,,,,,,,1.0,,,,,,2009-10,2010,Regular Season,
48:00,97.0,98.0,37.0,38.0,14.0,195.0,19.0,33.0,5.0,10.0,9.0,4.0,12.0,9.0,17.0,,,2.0,14.0,2.0,8.0,32.0,62.0,2.0,14.0,31.0,101.0,7.0,12.0,2.0,18.0,8.0,19.0,8.0,17.0,39.0,30.0,34.0,6.0,8.0,14.0,2.0,6.0,15.0,2.0,17.0,2.0,,10.0,3.0,36.0,14.0,8.0,29.0,2.0,39.0,17.0,56.0,2.0,10.0,6.0,4.0,12.0,3.0,7.0,10.0,1.0,5.0,1.0,22.0,1.0,8.0,16.0,27.0,3.0,2.0,28.0,2.0,36.0,,12.0,5.0,5.0,2.0,,3.0,5.0,4.0,83.0,39.0,37.0,4.0,5.0,0.46875,0.5357142857142857,1.0,0.14285714285714285,0.14285714285714285,0.5161290322580645,0.5833333333333334,0.42105263157894735,0.4605263157894737,0.5,0.4074074074074074,0.5376344086021505,0.5625,0.527027027027027,0.18421052631578946,0.0967741935483871,0.09090909090909091,0.25,0.5454545454545454,0.6666666666666666,0.8055555555555556,0.4666666666666667,0.7272727272727273,0.7872340425531915,0.38095238095238093,0.5714285714285714,0.5,0.25,0.5,0.8333333333333334,0.85,0.625,1.0,0.05714285714285714,97.5,0.8,15.371134020618557,14.173469387755102,14.649484536082474,13.642857142857142,0.4342105263157895,0.5757575757575758,0.6333333333333333,0.5263157894736842,0.15789473684210525,0.3333333333333333,0.4444444444444444,0.2236842105263158,0.5294117647058824,0.5294117647058824,0.3333333333333333,,,,,0.18421052631578946,0.14285714285714285,0.15384615384615385,1.0,0.7142857142857143,0.5,0.14285714285714285,0.3333333333333333,0.2962962962962963,0.618421052631579,0.14285714285714285,0.5186513157894737,0.5271607142857143,0.5274888888888889,0.14772727272727273,0.16216216216216217,0.1782178217821782,0.38613861386138615,6.348387096774194,24.814285714285713,0.38144329896907214,2009-11-10,0020900108,OKC,3.0,,,,4.0,2.0,2.0,1.0,,,0.5,,,,0.3333333333333333,,,2.0,2.0,0.25,,0.16666666666666666,0.16666666666666666,,,2.0,0.25,,,1.0,0.3333333333333333,,,,,,,,,,,1.0,1.0,1.0,1.0,0.07142857142857142,,0.07142857142857142,0.07142857142857142,,2009-10,2010,Regular Season,1.0
48:00,97.0,97.0,23.0,16.0,14.0,194.0,13.0,23.0,3.0,7.0,3.0,8.0,19.0,10.0,24.0,2.0,3.0,6.0,12.0,1.0,4.0,31.0,66.0,8.0,15.0,23.0,109.0,7.0,11.0,2.0,21.0,5.0,11.0,6.0,8.0,27.0,26.0,36.0,12.0,10.0,12.0,6.0,6.0,13.0,4.0,17.0,3.0,1.0,6.0,5.0,38.0,16.0,16.0,25.0,1.0,42.0,17.0,59.0,6.0,6.0,4.0,2.0,9.0,,4.0,10.0,1.0,5.0,1.0,19.0,1.0,3.0,9.0,22.0,,6.0,19.0,,29.0,1.0,12.0,3.0,5.0,1.0,1.0,3.0,5.0,4.0,88.0,27.0,23.0,,3.0,0.41935483870967744,0.5,0.5,0.5333333333333333,0.5333333333333333,0.4696969696969697,0.6363636363636364,0.45454545454545453,0.5308641975308642,0.6538461538461539,0.5588235294117647,0.5736842105263158,0.65625,0.6136363636363636,0.18518518518518517,0.09090909090909091,0.13043478260869565,0.10526315789473684,0.47368421052631576,1.0,0.78125,0.45714285714285713,0.8888888888888888,0.82,0.4146341463414634,0.4,0.7272727272727273,0.2857142857142857,1.0,0.7142857142857143,0.625,0.8823529411764706,1.0,0.17142857142857143,97.0,0.8,15.556701030927835,14.1340206185567,14.927835051546392,13.855670103092784,0.2839506172839506,0.5652173913043478,0.65,0.46153846153846156,0.2345679012345679,0.42105263157894735,0.47058823529411764,0.2962962962962963,0.4166666666666667,0.43478260869565216,0.5,0.037037037037037035,0.6666666666666666,0.6666666666666666,0.5,0.14814814814814814,0.5,0.5,0.5,0.5384615384615384,0.42857142857142855,0.07692307692307693,0.17647058823529413,0.23529411764705882,0.4691358024691358,0.5,0.4793641975308642,0.5294615384615384,0.4605441176470588,0.13043478260869565,0.15584415584415584,0.1926605504587156,0.24770642201834864,9.336363636363638,24.533333333333335,0.23711340206185566,2009-11-13,0020900130,HOU,1.0,2.0,,1.0,4.0,2.0,1.0,,1.0,0.5,0.25,,,,0.3333333333333333,0.11764705882352941,1.0,3.0,1.0,0.5,0.041666666666666664,0.16666666666666666,0.16666666666666666,,0.5,2.0,0.5,1.0,1.0,,,0.07692307692307693,1.0,1.0,,,12.0,,,,,,,,,,,,,,2009-10,2010,Regular Season,
48:00,94.0,95.0,12.0,13.0,14.0,189.0,16.0,24.0,3.0,6.0,3.0,12.0,22.0,3.0,14.0,,4.0,4.0,17.0,,1.0,31.0,60.0,4.0,21.0,13.0,87.0,4.0,10.0,,12.0,3.0,6.0,2.0,5.0,11.0,26.0,36.0,12.0,8.0,16.0,4.0,6.0,13.0,4.0,17.0,4.0,,8.0,2.0,38.0,11.0,2.0,27.0,2.0,31.0,15.0,46.0,2.0,8.0,7.0,1.0,12.0,3.0,8.0,9.0,,4.0,3.0,21.0,3.0,3.0,12.0,20.0,2.0,2.0,16.0,1.0,18.0,2.0,9.0,1.0,7.0,4.0,,3.0,7.0,3.0,75.0,11.0,12.0,,1.0,0.41935483870967744,0.48148148148148145,1.0,0.19047619047619047,0.2,0.5166666666666667,0.4,0.5,0.4567901234567901,0.4,0.375,0.4887640449438202,0.5,0.55,0.25925925925925924,0.1,0.08333333333333333,0.18181818181818182,0.5714285714285714,1.0,0.6923076923076923,0.3793103448275862,0.6666666666666666,0.6904761904761905,0.3333333333333333,0.25,0.6,0.2727272727272727,0.7142857142857143,0.5333333333333333,0.8235294117647058,1.0,,0.05263157894736842,94.5,0.42857142857142855,15.840425531914894,14.642105263157895,14.861702127659575,14.221052631578948,0.2962962962962963,0.6666666666666666,0.7272727272727273,0.5,0.2716049382716049,0.5454545454545454,0.6666666666666666,0.1728395061728395,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.04938271604938271,,,,0.20987654320987653,0.23529411764705882,0.25,1.0,0.6,0.5,,0.375,0.125,0.5555555555555556,0.25,0.5109675,0.5375125,0.53325,0.10227272727272728,0.13432835820895522,0.13793103448275862,0.12643678160919541,6.489999999999999,25.79047619047619,0.1276595744680851,2009-11-17,0020900156,CHI,2.0,1.0,,,4.0,3.0,2.0,,,,0.25,,,,0.6666666666666666,0.125,,,4.0,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,1.0,,,0.047619047619047616,,,0.058823529411764705,,2009-10,2010,Regular Season,
