index,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Date,GameId,Opponent,SecondChanceArc3FGA,SecondChanceFG3A,LostBallTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,OffArc3ReboundPct,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,StepOutOfBoundsTurnovers,DefensiveGoaltends,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceArc3Accuracy,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGA,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,OffensiveGoaltends,HeaveMakes,BlockedCorner3,Season,year,SeasonType,3pt And 1 Free Throw Trips
19,48:00,99.0,100.0,26.0,13.0,15.0,199.0,21.0,36.0,6.0,11.0,6.0,11.0,8.0,21.0,6.0,17.0,,3.0,1.0,2.0,17.0,,1.0,35.0,74.0,2.0,20.0,15.0,91.0,8.0,14.0,2.0,18.0,9.0,20.0,,2.0,7.0,25.0,22.0,48.0,3.0,3.0,6.0,1.0,16.0,2.0,4.0,11.0,1.0,12.0,1.0,,10.0,1.0,,25.0,3.0,14.0,12.0,16.0,5.0,33.0,18.0,51.0,2.0,9.0,4.0,5.0,10.0,2.0,4.0,7.0,1.0,,17.0,2.0,5.0,9.0,1.0,18.0,1.0,1.0,18.0,,1.0,1.0,18.0,3.0,8.0,2.0,5.0,5.0,,,6.0,2.0,,,73.0,25.0,26.0,2.0,3.0,0.3142857142857143,0.34375,0.5,0.1,,0.1052631578947368,0.4729729729729729,0.5714285714285714,0.45,0.4042553191489361,0.5333333333333333,0.4090909090909091,0.4455445544554455,0.5625,0.4807692307692308,0.2127659574468085,0.054054054054054,0.0555555555555555,0.0952380952380952,0.5882352941176471,1.0,0.5714285714285714,0.358974358974359,0.75,0.1764705882352941,0.6363636363636364,0.3035714285714285,0.2666666666666666,0.6153846153846154,0.1818181818181818,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.7333333333333333,1.0,0.0384615384615384,99.5,0.3333333333333333,14.131313131313131,14.81,13.464646464646464,14.0,0.3829787234042553,0.5833333333333334,0.6176470588235294,0.4761904761904761,0.2234042553191489,0.3809523809523809,0.4210526315789473,0.125,0.1808510638297872,0.3529411764705882,0.3529411764705882,,0.0319148936170212,,,,0.1808510638297872,0.1176470588235294,0.1176470588235294,0.5,0.7333333333333333,0.5454545454545454,0.3333333333333333,0.5,0.5454545454545454,0.0454545454545454,0.0454545454545454,,0.5957446808510638,0.125,0.5510736559139785,0.6076125,0.5828045454545454,0.0808080808080808,0.1012658227848101,0.1978021978021978,0.2747252747252747,7.525675675675675,26.175,0.2626262626262626,2017-11-24,21700275.0,NOP,1.0,1.0,6.0,2.0,1.0,,0.1428571428571428,0.0666666666666666,,,,,,1.0,,,,0.3333333333333333,,,,,,,,,,,1.0,1.0,,,,1.0,,,,2017-18,2018,Regular Season,
61,48:00,108.0,108.0,43.0,51.0,11.0,216.0,25.0,44.0,6.0,12.0,9.0,16.0,4.0,15.0,6.0,14.0,1.0,6.0,3.0,6.0,18.0,,7.0,35.0,73.0,7.0,24.0,25.0,116.0,7.0,13.0,,14.0,11.0,28.0,1.0,10.0,13.0,38.0,32.0,38.0,21.0,,6.0,,18.0,6.0,8.0,16.0,7.0,23.0,6.0,1.0,9.0,2.0,5.0,53.0,4.0,11.0,18.0,18.0,3.0,39.0,16.0,55.0,4.0,9.0,7.0,2.0,7.0,,5.0,7.0,,1.0,14.0,,4.0,15.0,,33.0,1.0,4.0,22.0,,,,32.0,2.0,13.0,3.0,4.0,4.0,,,5.0,3.0,,,102.0,38.0,43.0,5.0,3.0,0.4571428571428571,0.5,1.0,0.2916666666666667,0.1,0.2916666666666667,0.4794520547945205,0.5384615384615384,0.3928571428571428,0.4690721649484536,0.4375,0.3289473684210526,0.5180180180180181,0.4375,0.4111111111111111,0.2474226804123711,0.1095890410958904,0.1363636363636363,0.1333333333333333,0.5,0.75,0.6428571428571429,0.2972972972972973,0.9,0.2352941176470588,0.75,0.2777777777777778,0.4736842105263157,0.0909090909090909,0.1428571428571428,,0.3636363636363636,0.7142857142857143,0.9,0.8,1.0,0.0869565217391304,108.0,0.6,13.88888888888889,12.77777777777778,13.38888888888889,12.61111111111111,0.4536082474226804,0.5681818181818182,0.6578947368421053,0.36,0.1546391752577319,0.2666666666666666,0.3076923076923077,0.5,0.1443298969072164,0.4285714285714285,0.4285714285714285,0.8333333333333334,0.0618556701030927,0.1666666666666666,0.1666666666666666,1.0,0.1855670103092783,0.3333333333333333,0.3333333333333333,1.0,0.75,0.5,0.3333333333333333,0.4210526315789473,0.5625,0.0789473684210526,0.1842105263157894,,0.7010309278350515,0.3333333333333333,0.5340530927835052,0.5940625,0.5299644736842105,0.1296296296296296,0.1547619047619047,0.1206896551724138,0.3275862068965517,6.515068493150685,25.504166666666663,0.3981481481481481,2018-02-26,21700902.0,NOP,1.0,3.0,2.0,3.0,1.0,1.0,0.3333333333333333,0.0625,0.0416666666666666,1.0,1.0,,,1.0,,,,0.5,,0.3333333333333333,,,,2.0,,,0.125,,1.0,1.0,,,,1.0,,,,2017-18,2018,Regular Season,1.0
79,48:00,105.0,106.0,31.0,27.0,13.0,211.0,16.0,33.0,3.0,6.0,4.0,9.0,3.0,7.0,9.0,21.0,1.0,6.0,2.0,8.0,27.0,3.0,6.0,28.0,61.0,9.0,33.0,20.0,103.0,5.0,10.0,3.0,13.0,7.0,17.0,4.0,8.0,8.0,34.0,24.0,32.0,24.0,3.0,2.0,,27.0,8.0,7.0,12.0,8.0,20.0,7.0,1.0,6.0,,6.0,48.0,9.0,6.0,11.0,25.0,2.0,38.0,16.0,54.0,4.0,8.0,4.0,4.0,9.0,2.0,5.0,5.0,1.0,,14.0,2.0,3.0,10.0,2.0,18.0,,2.0,22.0,1.0,2.0,1.0,26.0,,11.0,2.0,3.0,2.0,,1.0,4.0,2.0,,,90.0,34.0,31.0,1.0,2.0,0.4285714285714285,0.4444444444444444,0.8888888888888888,0.2727272727272727,0.5,0.2727272727272727,0.4590163934426229,0.5,0.4117647058823529,0.4414893617021276,0.4166666666666667,0.52,0.4813084112149532,0.4642857142857143,0.5483870967741935,0.351063829787234,0.1147540983606557,0.1818181818181818,0.1428571428571428,0.6428571428571429,0.6666666666666666,0.78125,0.1818181818181818,0.55,0.375,0.6923076923076923,0.2631578947368421,0.1764705882352941,0.5,0.0833333333333333,0.6,0.7,0.75,0.9,0.5555555555555556,0.5,0.08,105.5,0.5,14.219047619047618,13.08490566037736,13.552380952380952,12.367924528301886,0.351063829787234,0.4848484848484848,0.5925925925925926,0.375,0.0744680851063829,0.4285714285714285,0.5,,0.2234042553191489,0.4285714285714285,0.4285714285714285,0.6666666666666666,0.0638297872340425,0.1666666666666666,0.1666666666666666,1.0,0.2872340425531915,0.2962962962962963,0.2962962962962963,0.875,0.5,0.5,0.3333333333333333,0.36,0.4444444444444444,0.08,0.24,0.5,0.7021276595744681,0.2962962962962963,0.5606941489361702,0.5667375,0.5507,0.1047619047619047,0.1527777777777778,0.1262135922330097,0.3300970873786408,7.642622950819672,24.824242424242424,0.2952380952380952,2018-04-06,21701189.0,NOP,1.0,2.0,4.0,,2.0,,0.3157894736842105,0.0833333333333333,,,1.0,,,1.0,,,,0.25,,0.5,,,,1.0,,,0.0833333333333333,,1.0,1.0,,,,,,,,2017-18,2018,Regular Season,
38,48:00,99.0,99.0,21.0,19.0,13.0,198.0,21.0,36.0,4.0,9.0,8.0,13.0,6.0,13.0,6.0,17.0,2.0,8.0,4.0,6.0,19.0,1.0,3.0,33.0,66.0,8.0,27.0,19.0,109.0,6.0,12.0,4.0,16.0,9.0,18.0,2.0,7.0,3.0,27.0,28.0,38.0,24.0,,,,19.0,6.0,8.0,14.0,8.0,22.0,6.0,2.0,10.0,2.0,2.0,52.0,2.0,13.0,13.0,14.0,1.0,28.0,15.0,43.0,2.0,5.0,2.0,3.0,7.0,3.0,6.0,5.0,,1.0,12.0,1.0,1.0,9.0,1.0,18.0,,1.0,18.0,3.0,,1.0,22.0,,9.0,1.0,4.0,3.0,,1.0,4.0,3.0,,,93.0,27.0,21.0,1.0,1.0,0.4242424242424242,0.4242424242424242,1.0,0.2962962962962963,0.2857142857142857,0.2962962962962963,0.5,0.5,0.5,0.4838709677419355,0.4615384615384615,0.48,0.5194174757281553,0.5,0.5,0.2903225806451613,0.1212121212121212,0.1944444444444444,0.0769230769230769,0.5833333333333334,0.5,0.7368421052631579,0.3939393939393939,0.8125,0.1111111111111111,0.7714285714285715,0.2941176470588235,0.6666666666666666,0.2857142857142857,0.0909090909090909,0.1666666666666666,0.6666666666666666,0.8333333333333334,1.0,0.8181818181818182,0.8,0.0476190476190476,99.0,0.75,15.616161616161616,13.474747474747474,14.969696969696969,12.91919191919192,0.3870967741935484,0.5833333333333334,0.7241379310344828,0.4761904761904761,0.1397849462365591,0.4615384615384615,0.5,0.3333333333333333,0.1827956989247312,0.3529411764705882,0.3529411764705882,0.3333333333333333,0.086021505376344,0.25,0.25,1.0,0.2043010752688172,0.3157894736842105,0.3333333333333333,1.0,0.6923076923076923,0.4444444444444444,0.25,0.52,0.6153846153846154,0.16,0.12,0.3333333333333333,0.6774193548387096,0.3157894736842105,0.5043430107526882,0.5497208333333333,0.526648,0.088235294117647,0.12,0.146788990825688,0.2477064220183486,7.518181818181818,24.85925925925926,0.2121212121212121,2018-01-08,21700595.0,NOP,,1.0,1.0,2.0,,,0.0833333333333333,,,,1.0,,,,,,,,,0.25,1.0,0.037037037037037,0.0526315789473684,1.0,,,0.0769230769230769,,,,,,,2.0,,,,2017-18,2018,Regular Season,
55,48:00,105.0,104.0,40.0,17.0,14.0,209.0,14.0,22.0,3.0,6.0,5.0,7.0,9.0,29.0,3.0,9.0,4.0,8.0,3.0,5.0,27.0,1.0,10.0,26.0,60.0,9.0,35.0,24.0,103.0,4.0,9.0,4.0,12.0,10.0,23.0,2.0,13.0,9.0,35.0,20.0,32.0,24.0,3.0,6.0,,27.0,5.0,6.0,10.0,8.0,18.0,4.0,4.0,3.0,5.0,2.0,44.0,6.0,11.0,15.0,27.0,,42.0,18.0,60.0,2.0,5.0,4.0,1.0,6.0,3.0,2.0,8.0,1.0,,14.0,2.0,4.0,6.0,,19.0,1.0,3.0,25.0,1.0,,,32.0,2.0,11.0,6.0,3.0,1.0,,2.0,3.0,3.0,,1.0,91.0,35.0,40.0,2.0,5.0,0.3846153846153846,0.4347826086956521,0.8888888888888888,0.2571428571428571,0.1538461538461538,0.2571428571428571,0.4333333333333333,0.4444444444444444,0.4347826086956521,0.4157894736842105,0.3333333333333333,0.3611111111111111,0.4681818181818182,0.375,0.4069767441860465,0.3684210526315789,0.1,0.0909090909090909,0.1379310344827586,0.4285714285714285,,0.75,0.3235294117647059,0.8823529411764706,0.2307692307692307,0.7924528301886793,0.2833333333333333,0.5,0.25,0.3333333333333333,0.5,0.6,0.6666666666666666,1.0,0.9166666666666666,0.8,0.0377358490566037,104.5,1.0,14.857142857142858,12.692307692307692,14.076190476190476,12.076923076923077,0.231578947368421,0.6363636363636364,0.7,0.2142857142857142,0.3052631578947368,0.3103448275862069,0.36,0.5555555555555556,0.0947368421052631,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0842105263157894,0.5,0.5,1.0,0.2842105263157894,0.1851851851851851,0.1923076923076923,0.8,0.5,0.5,,0.1944444444444444,0.7142857142857143,0.0833333333333333,0.2777777777777778,0.1,0.6,0.1851851851851851,0.4858957894736842,0.516275,0.4836930555555555,0.1057692307692307,0.1594202898550724,0.116504854368932,0.3398058252427184,7.4766666666666675,25.268571428571427,0.3809523809523809,2018-02-12,21700841.0,NOP,3.0,3.0,4.0,2.0,1.0,,0.1818181818181818,0.25,,,1.0,,,1.0,,1.0,,0.2,,0.3333333333333333,1.0,0.0285714285714285,0.037037037037037,,,,,,,,,,,,,,,2017-18,2018,Regular Season,
3,48:00,101.0,103.0,28.0,29.0,16.0,204.0,13.0,30.0,7.0,13.0,4.0,8.0,5.0,12.0,5.0,16.0,,5.0,1.0,10.0,24.0,1.0,4.0,23.0,58.0,10.0,29.0,27.0,103.0,8.0,14.0,5.0,24.0,8.0,15.0,1.0,5.0,14.0,33.0,20.0,26.0,21.0,9.0,10.0,,24.0,10.0,7.0,10.0,7.0,17.0,7.0,,5.0,2.0,3.0,41.0,4.0,14.0,20.0,21.0,5.0,46.0,18.0,64.0,2.0,7.0,5.0,2.0,5.0,2.0,4.0,13.0,4.0,3.0,18.0,1.0,5.0,13.0,1.0,22.0,,2.0,26.0,,3.0,1.0,33.0,3.0,13.0,3.0,6.0,5.0,,1.0,7.0,6.0,,1.0,79.0,31.0,27.0,2.0,2.0,0.4347826086956521,0.5555555555555556,0.7,0.3448275862068966,0.2,0.3448275862068966,0.396551724137931,0.5714285714285714,0.5333333333333333,0.4367816091954023,0.6333333333333333,0.475,0.504950495049505,0.7058823529411765,0.6111111111111112,0.3333333333333333,0.1206896551724138,0.1333333333333333,0.0833333333333333,0.2777777777777778,1.0,0.84,0.4,0.9523809523809524,0.2105263157894736,0.8913043478260869,0.3333333333333333,0.3529411764705882,0.7142857142857143,0.2727272727272727,0.2,0.75,0.9,1.0,0.9375,1.0,0.0425531914893617,102.0,0.8571428571428571,15.198019801980198,13.058252427184469,14.673267326732674,12.980582524271844,0.3448275862068966,0.4333333333333333,0.5,0.3846153846153846,0.1379310344827586,0.4166666666666667,0.4545454545454545,0.4,0.1839080459770115,0.3125,0.3571428571428571,0.6,0.057471264367816,,,,0.2758620689655172,0.4166666666666667,0.4166666666666667,0.7,0.8666666666666667,0.5384615384615384,0.1428571428571428,0.4,0.5,0.05,0.2,0.25,0.6781609195402298,0.4166666666666667,0.518583908045977,0.6013000000000001,0.518485,0.1428571428571428,0.1911764705882352,0.233009708737864,0.3203883495145631,7.663793103448276,25.55172413793104,0.2772277227722772,2017-10-24,21700053.0,NOP,1.0,1.0,1.0,,1.0,1.0,0.2142857142857142,0.0666666666666666,0.0333333333333333,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,0.125,,,1.0,1.0,1.0,,,,1.0,,,,2017-18,2018,Regular Season,
22,48:00,102.0,99.0,13.0,21.0,9.0,201.0,22.0,35.0,5.0,8.0,4.0,7.0,6.0,14.0,8.0,21.0,1.0,8.0,1.0,10.0,27.0,2.0,2.0,36.0,70.0,11.0,35.0,11.0,116.0,5.0,9.0,,13.0,4.0,9.0,2.0,3.0,5.0,19.0,26.0,46.0,21.0,12.0,6.0,,27.0,10.0,3.0,13.0,7.0,20.0,6.0,1.0,9.0,1.0,3.0,47.0,3.0,8.0,16.0,18.0,4.0,38.0,11.0,49.0,1.0,6.0,5.0,1.0,2.0,1.0,,2.0,,1.0,4.0,,,9.0,,17.0,,,16.0,,,,11.0,2.0,3.0,2.0,3.0,3.0,,,3.0,2.0,,,103.0,19.0,13.0,,2.0,0.3611111111111111,0.3939393939393939,0.6363636363636364,0.3142857142857143,0.6666666666666666,0.3142857142857143,0.5142857142857142,0.5555555555555556,0.4444444444444444,0.5,0.5909090909090909,0.5833333333333334,0.5321100917431193,0.5909090909090909,0.6785714285714286,0.3333333333333333,0.0428571428571428,0.0857142857142857,,0.5,1.0,0.75,0.25,1.0,0.1304347826086956,0.85,0.2,0.3076923076923077,0.25,0.1818181818181818,0.3333333333333333,0.7647058823529411,0.5,0.8,1.0,1.0,0.0192307692307692,100.5,0.6666666666666666,14.72549019607843,13.91919191919192,14.22549019607843,13.666666666666666,0.3333333333333333,0.6285714285714286,0.6875,0.4090909090909091,0.1333333333333333,0.4285714285714285,0.4285714285714285,0.1666666666666666,0.2,0.3809523809523809,0.3809523809523809,0.375,0.0761904761904762,0.125,0.125,1.0,0.2571428571428571,0.3703703703703703,0.3703703703703703,0.6,0.7272727272727273,0.625,0.2,0.5833333333333334,0.5714285714285714,0.0833333333333333,0.1666666666666666,1.0,0.6666666666666666,0.3703703703703703,0.5386052380952381,0.60601875,0.5721083333333333,0.0373831775700934,0.0422535211267605,0.1120689655172413,0.1637931034482758,7.781428571428572,25.185714285714287,0.1274509803921568,2017-12-02,21700333.0,NOP,2.0,2.0,2.0,,1.0,1.0,0.0588235294117647,0.1818181818181818,0.0277777777777777,,,1.0,1.0,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,2017-18,2018,Regular Season,
41,48:00,99.0,99.0,27.0,21.0,16.0,198.0,20.0,27.0,5.0,5.0,11.0,14.0,8.0,21.0,5.0,11.0,5.0,12.0,3.0,7.0,30.0,4.0,8.0,33.0,59.0,12.0,42.0,11.0,113.0,6.0,9.0,,21.0,15.0,20.0,4.0,11.0,2.0,44.0,28.0,38.0,30.0,6.0,6.0,,30.0,7.0,5.0,14.0,10.0,24.0,5.0,5.0,9.0,5.0,,58.0,8.0,11.0,8.0,18.0,1.0,27.0,19.0,46.0,2.0,13.0,10.0,3.0,7.0,1.0,4.0,4.0,1.0,1.0,11.0,1.0,,10.0,1.0,22.0,,1.0,16.0,,,,14.0,4.0,8.0,1.0,5.0,4.0,,1.0,6.0,4.0,,,92.0,44.0,27.0,2.0,1.0,0.4242424242424242,0.4666666666666667,0.8333333333333334,0.2857142857142857,0.3636363636363636,0.2857142857142857,0.559322033898305,0.6666666666666666,0.75,0.504950495049505,0.5833333333333334,0.6774193548387096,0.5330188679245284,0.5833333333333334,0.6875,0.4158415841584158,0.0847457627118644,0.1481481481481481,0.0476190476190476,0.6363636363636364,1.0,0.72,0.4230769230769231,0.6666666666666666,0.2758620689655172,0.7027027027027027,0.3454545454545454,0.5714285714285714,0.4615384615384615,0.1666666666666666,0.2857142857142857,0.5333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0408163265306122,99.0,0.6666666666666666,15.535353535353536,13.555555555555555,14.686868686868689,13.282828282828282,0.2673267326732673,0.7407407407407407,0.8695652173913043,0.45,0.2079207920792079,0.3809523809523809,0.4,0.625,0.1089108910891089,0.4545454545454545,0.4545454545454545,,0.1188118811881188,0.4166666666666667,0.4545454545454545,1.0,0.297029702970297,0.2333333333333333,0.2333333333333333,0.7142857142857143,0.2777777777777778,1.0,0.2,0.4516129032258064,0.7857142857142857,0.0967741935483871,0.2580645161290322,0.5,0.6831683168316832,0.2333333333333333,0.5235064356435644,0.5896772727272727,0.5574112903225806,0.0761904761904762,0.1269841269841269,0.1858407079646017,0.3893805309734513,7.3,25.3,0.2727272727272727,2018-01-12,21700624.0,NOP,5.0,9.0,3.0,3.0,1.0,,0.2727272727272727,0.2777777777777778,,,,1.0,3.0,,,,0.3333333333333333,,0.2,,1.0,0.0238095238095238,,4.0,,0.0833333333333333,0.2222222222222222,1.0,1.0,1.0,2.0,0.5,1.0,,,,,2017-18,2018,Regular Season,
73,48:00,101.0,100.0,4.0,16.0,16.0,201.0,7.0,14.0,4.0,4.0,,,22.0,44.0,5.0,15.0,4.0,6.0,,6.0,26.0,1.0,1.0,34.0,73.0,10.0,32.0,9.0,107.0,9.0,11.0,3.0,27.0,,1.0,1.0,1.0,4.0,7.0,26.0,42.0,21.0,9.0,10.0,,26.0,6.0,10.0,13.0,7.0,20.0,4.0,3.0,4.0,8.0,1.0,47.0,6.0,12.0,15.0,19.0,,34.0,18.0,52.0,2.0,11.0,6.0,5.0,3.0,3.0,2.0,7.0,1.0,2.0,10.0,1.0,1.0,7.0,,17.0,,1.0,19.0,,3.0,,10.0,2.0,5.0,1.0,6.0,1.0,,5.0,7.0,4.0,,,80.0,7.0,4.0,1.0,1.0,0.3823529411764705,0.4482758620689655,0.7,0.3125,1.0,0.3125,0.4657534246575342,0.8181818181818182,,0.4666666666666667,0.75,0.75,0.4908256880733945,0.7941176470588235,0.875,0.3047619047619048,0.136986301369863,0.2142857142857142,0.1363636363636363,0.3,,0.6333333333333333,0.3076923076923077,0.8333333333333334,0.2727272727272727,0.7083333333333334,0.2950819672131147,0.1428571428571428,0.3181818181818182,0.4,0.5,0.6,0.6818181818181818,0.3333333333333333,0.8333333333333334,,0.0392156862745098,100.5,0.5714285714285714,14.801980198019802,13.85,14.13861386138614,12.94,0.1333333333333333,0.5,0.6363636363636364,0.5714285714285714,0.419047619047619,0.5,0.5789473684210527,0.3636363636363636,0.1428571428571428,0.3333333333333333,0.3571428571428571,0.2,0.0571428571428571,0.6666666666666666,0.6666666666666666,0.75,0.2476190476190476,0.2307692307692307,0.2307692307692307,0.6666666666666666,0.25,1.0,0.25,,,,0.5,1.0,0.4380952380952381,0.2307692307692307,0.4580157142857143,0.4828363636363637,0.389875,0.0462962962962962,0.0657894736842105,0.2523364485981308,0.0654205607476635,8.07123287671233,26.6625,0.0396039603960396,2018-03-27,21701112.0,NOP,4.0,5.0,1.0,1.0,1.0,,0.25,0.25,,,,1.0,2.0,,,,0.4,,0.25,,,,,1.0,0.0666666666666666,,0.0625,1.0,1.0,1.0,1.0,1.0,,,,,,2017-18,2018,Regular Season,
82,48:00,97.0,97.0,27.0,7.0,14.0,194.0,21.0,37.0,5.0,8.0,3.0,8.0,3.0,14.0,1.0,8.0,4.0,10.0,5.0,8.0,29.0,3.0,7.0,25.0,59.0,12.0,39.0,9.0,95.0,5.0,11.0,2.0,21.0,5.0,14.0,5.0,12.0,6.0,31.0,16.0,34.0,27.0,9.0,10.0,,29.0,8.0,12.0,8.0,9.0,17.0,5.0,4.0,7.0,1.0,,43.0,4.0,14.0,14.0,23.0,2.0,39.0,18.0,57.0,3.0,10.0,8.0,2.0,8.0,2.0,6.0,4.0,1.0,,12.0,1.0,4.0,4.0,,15.0,,1.0,17.0,,,,12.0,2.0,5.0,2.0,6.0,5.0,,1.0,6.0,3.0,,,74.0,31.0,27.0,2.0,2.0,0.32,0.4,0.75,0.3076923076923077,0.4166666666666667,0.3076923076923077,0.423728813559322,0.4545454545454545,0.3571428571428571,0.4387755102040816,0.6333333333333333,0.4807692307692308,0.4611650485436893,0.6176470588235294,0.5166666666666667,0.3979591836734694,0.2033898305084746,0.2162162162162162,0.2142857142857142,0.6666666666666666,1.0,0.7931034482758621,0.4117647058823529,0.875,0.1481481481481481,0.8222222222222222,0.2950819672131147,0.5,0.4545454545454545,0.1428571428571428,0.3333333333333333,0.7272727272727273,0.6666666666666666,1.0,0.8666666666666667,1.0,0.0612244897959183,97.0,0.5,15.804123711340209,13.88659793814433,14.896907216494846,13.690721649484535,0.3775510204081632,0.5675675675675675,0.7241379310344828,0.3333333333333333,0.1428571428571428,0.2142857142857142,0.2727272727272727,0.3333333333333333,0.0816326530612244,0.125,0.1428571428571428,,0.1020408163265306,0.4,0.4,1.0,0.2959183673469387,0.2758620689655172,0.2758620689655172,0.625,0.5333333333333333,0.625,,0.3076923076923077,0.375,0.1923076923076923,0.2692307692307692,0.4285714285714285,0.7755102040816326,0.2758620689655172,0.5343163265306122,0.5299923076923077,0.5212884615384615,0.0495049504950495,0.0806451612903225,0.2210526315789473,0.3263157894736842,5.523728813559321,25.056410256410256,0.2783505154639175,2018-04-14,41700161.0,NOP,3.0,4.0,2.0,,2.0,,0.0952380952380952,0.2,,,2.0,2.0,3.0,,,,0.75,,0.6666666666666666,0.4,,,,1.0,0.125,,0.0666666666666666,1.0,,,1.0,1.0,1.0,,,,,2017-18,2018,Playoffs,
