Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Date,GameId,Opponent,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,Technical Free Throw Trips,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockingFoulsDrawn,OffCorner3ReboundPct,BlockedLongMidRange,DefensiveGoaltends,SecondChanceAtRimPctAssisted,Blocked3s,BlockedCorner3,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,BlockedArc3,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,OffensiveGoaltends,Season,year,SeasonType,HeaveMakes,Transition Take Fouls,Transition Take Fouls Drawn
48:00,98,98,32.0,32.0,11,196,21,30,5.0,6.0,5.0,9.0,5.0,13,7.0,18.0,3.0,7.0,2.0,2.0,2.0,15,1.0,4.0,33,61,5,22,21,102,5.0,6.0,6.0,16.0,9.0,20.0,3.0,6.0,8.0,35.0,30,36,12,3.0,2.0,,15,2.0,4.0,15,4,19,1.0,3.0,11,1.0,3.0,42,3.0,8,,20,19,4.0,43,11,54,4.0,3.0,2.0,1.0,11,9.0,6.0,2.0,,1.0,17,1.0,4.0,10,25,1.0,1.0,24,1.0,3.0,1.0,25,4.0,9,4.0,4.0,3.0,1.0,4.0,2.0,2.0,86,35.0,32.0,3.0,4.0,0.45454545454545453,0.46875,0.8,0.22727272727272727,0.5,0.22727272727272727,0.5409836065573771,0.8333333333333334,0.45,0.4879518072289157,0.7142857142857143,0.5192307692307693,0.5380434782608695,0.8,0.5645161290322581,0.26506024096385544,0.06557377049180328,0.1,0.07692307692307693,0.6470588235294118,1.0,,0.7037037037037037,0.2857142857142857,0.8695652173913043,0.17647058823529413,0.78,0.24444444444444444,0.3333333333333333,0.375,0.18181818181818182,0.15384615384615385,0.6153846153846154,0.875,0.6666666666666666,0.8571428571428571,1.0,0.0975609756097561,98.0,0.5,15.183673469387756,14.204081632653061,14.66326530612245,13.816326530612244,0.3614457831325301,0.7,0.7777777777777778,0.5238095238095238,0.1566265060240964,0.38461538461538464,0.4166666666666667,0.2,0.21686746987951808,0.3888888888888889,0.3888888888888889,0.42857142857142855,0.08433734939759036,0.42857142857142855,0.42857142857142855,1.0,0.18072289156626506,0.13333333333333333,0.13333333333333333,0.5,0.8571428571428571,0.8333333333333334,0.34615384615384615,0.5555555555555556,0.07692307692307693,1.0,0.15384615384615385,0.25,0.6265060240963856,0.13333333333333333,0.5146475903614458,0.6467833333333334,0.463425,0.10227272727272728,0.13636363636363635,0.1568627450980392,0.3431372549019608,8.239344262295083,25.231818181818184,0.32653061224489793,2017-10-17,0021700001,BOS,1.0,,,,1.0,,2.0,,2.0,3.0,,,0.14285714285714285,,,,,0.25,,,0.4,,,,,,,,,,,,,,,,,2017-18,2018,Regular Season,,,
48:00,95,92,10.0,,10,187,30,38,5.0,6.0,3.0,3.0,2.0,7,1.0,10.0,1.0,6.0,,1.0,10.0,20,1.0,2.0,33,55,11,26,17,116,5.0,6.0,2.0,18.0,3.0,4.0,1.0,3.0,4.0,13.0,30,36,30,3.0,8.0,,20,10.0,2.0,15,10,25,9.0,1.0,15,,,60,3.0,9,,19,15,2.0,36,12,48,1.0,8.0,4.0,4.0,8,8.0,9.0,,1.0,,17,,1.0,7,11,1.0,1.0,17,2.0,,,17,,7,1.0,3.0,2.0,1.0,3.0,3.0,,98,13.0,10.0,,,0.45454545454545453,0.5172413793103449,0.9090909090909091,0.4230769230769231,0.3333333333333333,0.4230769230769231,0.6,0.8333333333333334,0.75,0.6111111111111112,0.8,0.6428571428571429,0.6460674157303371,0.8181818181818182,0.7222222222222222,0.32098765432098764,0.03636363636363636,0.05263157894736842,,0.47058823529411764,1.0,,0.75,0.4090909090909091,0.8260869565217391,0.21428571428571427,0.7906976744186046,0.3333333333333333,0.375,0.6,0.3333333333333333,0.1,0.6923076923076923,0.75,1.0,0.8888888888888888,0.6,0.029411764705882353,93.5,1.0,15.357894736842105,15.445652173913043,14.905263157894737,14.934782608695652,0.4691358024691358,0.7894736842105263,0.8333333333333334,0.5,0.08641975308641975,0.2857142857142857,0.2857142857142857,,0.12345679012345678,0.1,0.1,,0.07407407407407407,0.16666666666666666,0.16666666666666666,1.0,0.24691358024691357,0.5,0.5,0.9,0.6,0.8333333333333334,0.42857142857142855,1.0,0.14285714285714285,,0.2857142857142857,0.5,0.7901234567901234,0.5,0.5229364197530864,0.56504375,0.49415714285714285,0.07954545454545454,0.11290322580645161,0.15517241379310345,0.11206896551724138,5.407272727272727,25.98846153846154,0.10526315789473684,2017-10-20,0021700021,MIL,1.0,2.0,3.0,2.0,4.0,4.0,1.0,,,1.0,0.5,,0.1,0.3,0.6666666666666666,1.0,,0.5,,,,,,,,,,,,,,,,,,,,2017-18,2018,Regular Season,,,
48:00,97,97,23.0,6.0,14,194,14,23,3.0,4.0,5.0,7.0,6.0,14,6.0,24.0,2.0,6.0,1.0,1.0,5.0,19,1.0,5.0,26,61,7,25,20,93,8.0,11.0,3.0,22.0,7.0,13.0,2.0,6.0,13.0,33.0,22,30,12,9.0,4.0,,19,5.0,5.0,11,4,15,2.0,2.0,5,2.0,4.0,34,4.0,11,1.0,14,21,,35,16,51,1.0,4.0,3.0,1.0,7,5.0,9.0,2.0,,1.0,16,1.0,1.0,10,14,2.0,1.0,28,,3.0,2.0,27,2.0,11,4.0,7.0,2.0,5.0,7.0,6.0,,71,33.0,23.0,,3.0,0.4230769230769231,0.4583333333333333,0.5714285714285714,0.28,0.3333333333333333,0.28,0.4262295081967213,0.7272727272727273,0.5384615384615384,0.42441860465116277,0.7307692307692307,0.5263157894736842,0.4696969696969697,0.7333333333333333,0.6111111111111112,0.29069767441860467,0.08196721311475409,0.08695652173913043,0.21428571428571427,0.4375,,0.25,0.65625,0.3142857142857143,0.8235294117647058,0.23529411764705882,0.7142857142857143,0.28846153846153844,0.4444444444444444,0.25,0.2777777777777778,0.3076923076923077,0.375,0.7333333333333333,0.7777777777777778,0.8333333333333334,0.8,0.021739130434782608,97.0,0.8571428571428571,14.845360824742269,14.845360824742269,14.123711340206185,14.11340206185567,0.26744186046511625,0.6086956521739131,0.6666666666666666,0.35714285714285715,0.16279069767441862,0.42857142857142855,0.5454545454545454,0.3333333333333333,0.27906976744186046,0.25,0.25,0.6666666666666666,0.06976744186046512,0.3333333333333333,0.3333333333333333,1.0,0.22093023255813954,0.2631578947368421,0.2777777777777778,0.4,0.3076923076923077,0.75,0.3684210526315789,0.7142857142857143,0.05263157894736842,1.0,0.2631578947368421,0.2,0.5581395348837209,0.2631578947368421,0.4961011764705882,0.5235124999999999,0.5069222222222222,0.11578947368421053,0.15714285714285714,0.23655913978494625,0.3548387096774194,10.173770491803278,25.64,0.23711340206185566,2017-10-21,0021700028,ORL,1.0,,1.0,1.0,2.0,4.0,1.0,1.0,,,0.5,,0.07692307692307693,0.07692307692307693,,,1.0,,,,,,,1.0,1.0,0.04,0.05263157894736842,1.0,1.0,1.0,,,,,,,,2017-18,2018,Regular Season,,,
48:00,92,93,25.0,11.0,8,185,18,23,3.0,4.0,2.0,3.0,3.0,6,6.0,16.0,4.0,9.0,1.0,3.0,12.0,29,,6.0,27,45,16,38,17,119,4.0,6.0,2.0,13.0,5.0,11.0,1.0,9.0,6.0,19.0,26,28,45,3.0,4.0,1.0,28,12.0,3.0,13,15,28,11.0,4.0,12,,1.0,71,6.0,4,,13,21,,34,10,44,1.0,5.0,4.0,1.0,3,3.0,6.0,,,,9,1.0,3.0,7,14,1.0,3.0,20,,,1.0,22,2.0,9,3.0,3.0,2.0,1.0,3.0,2.0,,106,19.0,25.0,,3.0,0.48148148148148145,0.52,0.9375,0.42105263157894735,0.1111111111111111,0.43243243243243246,0.6,0.6666666666666666,0.45454545454545453,0.6144578313253012,0.6875,0.325,0.6397849462365591,0.7222222222222222,0.38,0.4578313253012048,0.06666666666666667,0.13043478260869565,,0.3333333333333333,,,0.7241379310344828,0.2222222222222222,0.8125,0.2857142857142857,0.7555555555555555,0.2564102564102564,0.2,0.3333333333333333,0.2,0.3125,0.6428571428571429,0.8333333333333334,0.7777777777777778,0.8,1.0,0.027777777777777776,92.5,0.6666666666666666,15.684782608695652,15.451612903225806,14.782608695652174,14.75268817204301,0.27710843373493976,0.782608695652174,0.9,0.6666666666666666,0.07228915662650602,0.5,0.5,,0.1927710843373494,0.375,0.375,0.16666666666666666,0.10843373493975904,0.4444444444444444,0.4444444444444444,1.0,0.3493975903614458,0.41379310344827586,0.41379310344827586,0.9166666666666666,0.5,0.75,0.15,0.6666666666666666,0.15,0.3333333333333333,0.3,,0.7349397590361446,0.42857142857142855,0.5287573170731708,0.5236500000000001,0.49368947368421057,0.1,0.17307692307692307,0.1092436974789916,0.15966386554621848,8.651111111111112,25.93421052631579,0.2717391304347826,2017-10-24,0021700049,CHI,2.0,,,1.0,2.0,2.0,,,1.0,,0.5,,0.25,,,,,0.2,,,0.3333333333333333,,,,,,,1.0,0.5,1.0,,,,,,,,2017-18,2018,Regular Season,,,
48:00,101,103,34.0,9.0,12,204,10,12,1.0,2.0,5.0,7.0,11.0,22,6.0,12.0,2.0,7.0,,1.0,10.0,28,3.0,10.0,27,46,12,35,17,107,3.0,5.0,2.0,11.0,9.0,13.0,3.0,11.0,10.0,37.0,22,32,30,6.0,2.0,1.0,27,10.0,3.0,11,10,21,8.0,2.0,7,3.0,1.0,52,3.0,9,1.0,23,16,2.0,41,13,54,2.0,5.0,4.0,1.0,11,5.0,11.0,6.0,,1.0,22,2.0,8.0,8,17,1.0,3.0,22,,2.0,,26,,9,2.0,6.0,,5.0,7.0,3.0,,96,37.0,34.0,2.0,2.0,0.4074074074074074,0.4230769230769231,0.8333333333333334,0.34285714285714286,0.2727272727272727,0.35294117647058826,0.5869565217391305,0.6,0.6923076923076923,0.5555555555555556,0.45,0.5625,0.5752688172043011,0.5,0.5967741935483871,0.43209876543209874,0.06521739130434782,,0.13636363636363635,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.47368421052631576,0.8214285714285714,0.13636363636363635,0.75,0.2926829268292683,0.5,0.45454545454545453,0.5,0.058823529411764705,1.0,0.5625,0.8333333333333334,0.8181818181818182,0.8333333333333334,0.05263157894736842,102.0,0.42857142857142855,14.465346534653465,13.776699029126213,13.702970297029703,13.155339805825243,0.14814814814814814,0.8333333333333334,0.8333333333333334,0.7,0.2716049382716049,0.5,0.5789473684210527,0.2727272727272727,0.14814814814814814,0.5,0.5,0.16666666666666666,0.08641975308641975,0.2857142857142857,0.2857142857142857,1.0,0.345679012345679,0.35714285714285715,0.35714285714285715,0.8,0.2,0.5,0.2916666666666667,0.7142857142857143,0.041666666666666664,,0.4166666666666667,0.3,0.5802469135802469,0.37037037037037035,0.47113187500000003,0.5330625,0.4710152173913043,0.12087912087912088,0.16363636363636364,0.102803738317757,0.34579439252336447,8.915217391304349,26.7,0.33663366336633666,2017-10-25,0021700058,BKN,2.0,,3.0,1.0,5.0,4.0,2.0,,,,0.2,,0.2,0.3,,,,0.4,1.0,,,1.0,,,,,,1.0,0.5,1.0,,1.0,,2.0,0.05555555555555555,1.0,,2017-18,2018,Regular Season,,,
48:00,101,101,28.0,15.0,6,202,9,11,1.0,1.0,2.0,2.0,9.0,21,6.0,14.0,4.0,9.0,,,8.0,24,1.0,7.0,24,46,12,33,17,101,1.0,1.0,,5.0,4.0,11.0,1.0,7.0,10.0,21.0,18,30,30,6.0,,,24,8.0,4.0,9,10,19,7.0,3.0,6,1.0,2.0,48,2.0,4,,14,19,1.0,34,6,40,,9.0,8.0,1.0,10,5.0,8.0,5.0,,1.0,18,2.0,6.0,10,19,,,20,1.0,2.0,,23,2.0,12,,2.0,,2.0,2.0,1.0,,96,21.0,28.0,,,0.375,0.375,0.8333333333333334,0.36363636363636365,0.14285714285714285,0.36363636363636365,0.5217391304347826,1.0,0.36363636363636365,0.5316455696202531,0.625,0.3055555555555556,0.5617977528089888,0.625,0.4375,0.4177215189873418,0.08695652173913043,,0.19047619047619047,0.5555555555555556,0.5,,0.7307692307692307,0.18181818181818182,0.7368421052631579,0.1,0.7333333333333333,0.14285714285714285,0.5,0.16666666666666666,0.125,,0.4,0.6666666666666666,1.0,0.75,0.6666666666666666,,101.0,0.5,14.485148514851485,14.029702970297029,13.990099009900991,13.504950495049505,0.13924050632911392,0.8181818181818182,0.8181818181818182,0.6666666666666666,0.26582278481012656,0.42857142857142855,0.5294117647058824,0.1111111111111111,0.17721518987341772,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.11392405063291139,0.4444444444444444,0.4444444444444444,0.75,0.3037974683544304,0.3333333333333333,0.3333333333333333,0.875,0.25,1.0,0.1111111111111111,1.0,,,0.3888888888888889,0.14285714285714285,0.5569620253164557,0.3333333333333333,0.4825301282051282,0.4988,0.47417777777777775,0.1348314606741573,0.21428571428571427,0.04950495049504951,0.2079207920792079,8.71304347826087,26.209375,0.27722772277227725,2017-10-28,0021700077,NOP,1.0,,2.0,1.0,3.0,5.0,1.0,,1.0,1.0,0.3333333333333333,,0.25,0.5,,,,0.4,,,,,,,,,,1.0,1.0,,,,,,,,,2017-18,2018,Regular Season,,,
48:00,99,98,41.0,37.0,8,197,16,26,1.0,4.0,6.0,11.0,3.0,10,2.0,12.0,2.0,8.0,,4.0,8.0,25,3.0,12.0,21,48,10,33,23,95,1.0,5.0,4.0,9.0,7.0,18.0,3.0,16.0,13.0,36.0,22,20,27,3.0,2.0,,25,8.0,5.0,11,9,20,7.0,2.0,10,,1.0,49,3.0,7,,9,23,3.0,35,10,45,1.0,5.0,4.0,1.0,9,6.0,6.0,3.0,,1.0,15,1.0,5.0,9,23,1.0,3.0,26,,1.0,3.0,27,3.0,10,5.0,4.0,4.0,,5.0,3.0,,86,36.0,41.0,2.0,5.0,0.5238095238095238,0.55,0.9,0.30303030303030304,0.1875,0.30303030303030304,0.4375,0.2,0.3888888888888889,0.4444444444444444,0.35714285714285715,0.3382352941176471,0.510752688172043,0.5,0.43902439024390244,0.4074074074074074,0.10416666666666667,0.15384615384615385,0.1,0.6,1.0,,0.71875,0.25925925925925924,0.6428571428571429,0.13043478260869565,0.6956521739130435,0.2,0.3,0.2857142857142857,0.2,0.17647058823529413,0.6363636363636364,1.0,0.7058823529411765,0.7272727272727273,0.3333333333333333,0.022727272727272728,98.5,0.6,14.01010101010101,15.23469387755102,13.545454545454545,14.377551020408163,0.32098765432098764,0.6153846153846154,0.7272727272727273,0.625,0.12345679012345678,0.3,0.3333333333333333,,0.14814814814814814,0.16666666666666666,0.16666666666666666,0.5,0.09876543209876543,0.25,0.25,1.0,0.30864197530864196,0.32,0.3333333333333333,0.875,0.5714285714285714,0.25,0.3235294117647059,0.5454545454545454,0.11764705882352941,,0.35294117647058826,0.25,0.7283950617283951,0.32,0.5263154320987654,0.534975,0.5268470588235294,0.11363636363636363,0.18181818181818182,0.09473684210526316,0.37894736842105264,7.6187499999999995,25.60909090909091,0.41414141414141414,2017-10-29,0021700090,NYK,1.0,1.0,1.0,1.0,2.0,,2.0,,,,0.5,,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,,,,,1.0,,,1.0,0.030303030303030304,0.04,,,,,1.0,,,,,,2017-18,2018,Regular Season,,,
48:00,101,100,26.0,31.0,8,201,24,29,3.0,3.0,3.0,5.0,4.0,12,8.0,14.0,2.0,7.0,1.0,2.0,5.0,24,1.0,7.0,36,55,7,31,14,107,4.0,5.0,6.0,14.0,6.0,11.0,2.0,9.0,6.0,24.0,36,36,21,,2.0,,24,5.0,1.0,18,7,25,5.0,2.0,14,2.0,2.0,57,4.0,5,,10,22,1.0,33,9,42,,6.0,3.0,3.0,9,5.0,7.0,4.0,,,16,,5.0,6,19,1.0,2.0,23,1.0,1.0,3.0,20,4.0,9,3.0,3.0,1.0,2.0,3.0,2.0,,93,24.0,26.0,2.0,2.0,0.5,0.5142857142857142,1.0,0.22580645161290322,0.2222222222222222,0.22580645161290322,0.6545454545454545,0.8,0.5454545454545454,0.5406976744186046,0.6666666666666666,0.45,0.5691489361702128,0.7777777777777778,0.5217391304347826,0.36046511627906974,0.01818181818181818,,0.08333333333333333,0.5625,1.0,,0.7096774193548387,0.2631578947368421,1.0,0.16666666666666666,0.7804878048780488,0.20930232558139536,0.4,0.375,,0.15789473684210525,0.8888888888888888,0.75,0.5714285714285714,1.0,1.0,,100.5,0.6666666666666666,13.683168316831683,14.98,13.257425742574258,14.45,0.3372093023255814,0.8275862068965517,0.8275862068965517,0.5833333333333334,0.13953488372093023,0.3333333333333333,0.36363636363636365,0.5,0.16279069767441862,0.5714285714285714,0.5714285714285714,0.25,0.08139534883720931,0.2857142857142857,0.2857142857142857,1.0,0.27906976744186046,0.20833333333333334,0.20833333333333334,1.0,0.5,1.0,0.25,0.6,0.1,0.5,0.35,0.14285714285714285,0.6976744186046512,0.20833333333333334,0.5415459302325581,0.51685,0.49821,0.0989010989010989,0.15,0.1308411214953271,0.22429906542056074,7.485454545454545,25.612903225806452,0.25742574257425743,2017-11-01,0021700106,IND,,,1.0,,1.0,3.0,2.0,,,,,,,0.16666666666666666,,,1.0,0.2,,,0.3333333333333333,,,,,,,,,,,,,,,,,2017-18,2018,Regular Season,,,
48:00,101,100,35.0,32.0,7,201,23,27,4.0,5.0,5.0,5.0,4.0,9,7.0,19.0,2.0,8.0,1.0,2.0,10.0,19,5.0,6.0,34,55,12,27,26,130,4.0,5.0,3.0,14.0,10.0,16.0,6.0,8.0,10.0,48.0,24,44,24,12.0,4.0,,19,10.0,2.0,12,8,20,6.0,2.0,9,1.0,2.0,48,3.0,5,,8,16,4.0,28,8,36,1.0,11.0,7.0,4.0,5,3.0,10.0,2.0,,,15,,6.0,12,27,,,24,2.0,,1.0,28,3.0,11,4.0,4.0,4.0,,4.0,2.0,,116,48.0,35.0,6.0,3.0,0.35294117647058826,0.375,0.6666666666666666,0.4444444444444444,0.75,0.4444444444444444,0.6181818181818182,0.8,0.625,0.6341463414634146,0.7857142857142857,0.7916666666666666,0.6861702127659575,0.875,0.8275862068965517,0.32926829268292684,0.03636363636363636,0.07407407407407407,,0.3333333333333333,1.0,,0.7272727272727273,0.25,0.5,0.2,0.631578947368421,0.22857142857142856,0.75,0.25,0.08333333333333333,0.1111111111111111,0.5833333333333334,0.8571428571428571,1.0,0.45454545454545453,0.6,0.030303030303030304,100.5,0.5,14.663366336633663,13.99,14.108910891089108,13.14,0.32926829268292684,0.8518518518518519,0.92,0.391304347826087,0.10975609756097561,0.4444444444444444,0.4444444444444444,0.25,0.23170731707317074,0.3684210526315789,0.3684210526315789,0.2857142857142857,0.0975609756097561,0.25,0.25,1.0,0.23170731707317074,0.5263157894736842,0.5263157894736842,0.6,0.7142857142857143,0.8,0.20833333333333334,1.0,0.08333333333333333,0.5,0.25,0.8333333333333334,0.6585365853658537,0.5263157894736842,0.5387134146341463,0.685375,0.5201979166666667,0.12222222222222222,0.1746031746031746,0.1076923076923077,0.36923076923076925,8.374545454545455,25.066666666666666,0.3465346534653465,2017-11-03,0021700122,WAS,,1.0,2.0,1.0,2.0,4.0,3.0,,1.0,1.0,0.5,,,0.2857142857142857,0.5,,,0.3333333333333333,,,0.25,,,,,,,,,,,,,,,,,2017-18,2018,Regular Season,,,
48:00,101,101,16.0,43.0,16,202,20,30,4.0,6.0,4.0,7.0,4.0,15,8.0,15.0,3.0,7.0,,1.0,7.0,29,1.0,4.0,32,60,10,36,21,115,6.0,12.0,4.0,16.0,7.0,10.0,1.0,5.0,8.0,25.0,38,26,24,6.0,2.0,,29,7.0,6.0,19,8,27,6.0,2.0,11,3.0,5.0,62,7.0,12,,7,24,3.0,34,19,53,4.0,6.0,5.0,1.0,4,3.0,9.0,1.0,,2.0,13,2.0,,12,29,2.0,2.0,20,1.0,1.0,3.0,23,,7,4.0,5.0,3.0,1.0,6.0,5.0,,99,25.0,16.0,6.0,3.0,0.59375,0.6129032258064516,0.8,0.2777777777777778,0.2,0.2777777777777778,0.5333333333333333,0.5,0.7,0.4895833333333333,0.42857142857142855,0.5666666666666667,0.5373831775700935,0.5,0.6578947368421053,0.375,0.1,0.13333333333333333,0.13333333333333333,0.3076923076923077,0.6,,0.7741935483870968,0.42857142857142855,0.5,0.2692307692307692,0.6888888888888889,0.35185185185185186,0.4,0.45454545454545453,0.42857142857142855,0.2727272727272727,0.8,0.42857142857142855,1.0,0.625,0.3333333333333333,0.08333333333333333,101.0,0.8333333333333334,13.455445544554456,15.05940594059406,12.405940594059405,14.118811881188119,0.3125,0.6666666666666666,0.7692307692307693,0.55,0.15625,0.26666666666666666,0.3076923076923077,0.75,0.15625,0.5333333333333333,0.5333333333333333,0.625,0.07291666666666667,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.3020833333333333,0.2413793103448276,0.2413793103448276,0.8571428571428571,0.42857142857142855,0.6666666666666666,0.4666666666666667,0.5714285714285714,0.06666666666666667,,0.26666666666666666,0.25,0.6875,0.2413793103448276,0.5102375,0.5272666666666667,0.50904,0.06796116504854369,0.1044776119402985,0.1391304347826087,0.21739130434782608,7.8983333333333325,25.302777777777777,0.15841584158415842,2017-11-05,0021700136,ATL,,,2.0,,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.14285714285714285,,,1.0,0.25,1.0,,0.25,1.0,,,,,,,,,,1.0,,,,,,2017-18,2018,Regular Season,,,
