EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Fg3aBlocked,Charge Fouls Drawn,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,Transition Take Fouls,Corner3PctBlocked,OffensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
1627742-1629627-1630529-202685-203468,1610612740,"Brandon Ingram, Zion Williamson, Herbert Jones, Jonas Valanciunas, CJ McCollum","Ingram, Williamson, Jones, Valanciunas, McCollum",1627742-1629627-1630529-202685-203468,NOP,25416.0,41,424.0,-5.0,875.0,887,65.0,55.0,93.0,1762,195.0,289.0,29.0,52.0,18.0,24.0,78.0,179.0,30.0,67.0,25.0,65.0,3.0,5.0,1.0,3.0,80.0,202.0,8.0,15.0,1.0,12.0,303.0,535.0,105.0,267.0,126.0,1047.0,1052.0,37.0,68.0,11.0,20.0,23.0,130.0,22.0,36.0,2.0,15.0,14.0,64.0,336.0,270.0,288.0,27.0,44.0,202.0,80.0,54.0,168.0,96.0,264.0,71.0,25.0,114.0,35.0,19.0,624.0,40.0,73.0,1.0,175.0,138.0,17.0,330.0,114.0,444.0,20.0,67.0,40.0,27.0,70.0,10.0,41.0,56.0,4.0,29.0,2.0,7.0,126.0,10.0,12.0,92.0,159.0,5.0,8.0,17.0,149.0,5.0,4.0,1.0,163.0,25.0,1.0,86.0,2.0,6.0,50.0,4.0,3.0,18.0,1.0,1.0,31.0,54.0,32.0,1.0,1.0,917.0,64.0,65.0,6.0,4.0,0.5544554455445545,0.597864768683274,0.9142857142857143,0.39325842696629215,0.55,0.13333333333333333,0.39325842696629215,0.5663551401869159,0.5441176470588235,0.6111111111111112,0.5741895261845387,0.6079545454545454,0.49019607843137253,0.6017241379310345,0.6435643564356436,0.5423728813559322,0.3329177057356609,0.10093457943925234,0.10380622837370242,0.12849162011173185,0.014925373134328358,0.5555555555555556,0.85,0.05555555555555555,0.6699029126213593,0.31601731601731603,0.8454106280193237,0.2484472049689441,0.7578692493946732,0.288265306122449,0.3829787234042553,0.26,0.2972972972972973,0.23770491803278687,0.28205128205128205,0.59375,0.6699029126213593,0.7948717948717948,0.8343558282208589,0.8863636363636364,0.05917159763313609,99.83002832861189,0.5925925925925926,14.486857142857144,14.363021420518603,14.005714285714285,13.835400225479143,0.36034912718204487,0.6747404844290658,0.752895752895753,0.5846153846153846,0.2231920199501247,0.43575418994413406,0.5,0.44871794871794873,0.08354114713216958,0.44776119402985076,0.45454545454545453,0.6333333333333333,0.08104738154613467,0.38461538461538464,0.38461538461538464,1.0,0.2518703241895262,0.39603960396039606,0.39603960396039606,0.8875,0.5909090909090909,0.5576923076923077,0.13793103448275862,0.056818181818181816,0.6,1.0,0.17045454545454544,0.5333333333333333,1.0,0.47058823529411764,0.75,0.058823529411764705,0.3333333333333333,0.23529411764705882,0.08333333333333333,0.6932668329177057,0.39603960396039606,0.5508404613466334,0.5760184615384616,0.5595696078431373,0.10185185185185185,0.14429530201342283,0.007462686567164179,0.12416427889207259,0.061127029608404965,5.899626168224299,25.273782771535583,0.07428571428571429,,,,,,,,,,,,1610612740,2024,2023-24,False
1626204-1627742-1629627-1630529-203468,1610612740,"Larry Nance Jr., Brandon Ingram, Zion Williamson, Herbert Jones, CJ McCollum","Nance Jr., Ingram, Williamson, Jones, McCollum",1626204-1627742-1629627-1630529-203468,NOP,8996.0,25,150.0,-17.0,299.0,301,80.0,65.0,34.0,600,58.0,89.0,14.0,17.0,16.0,23.0,31.0,62.0,15.0,31.0,6.0,22.0,1.0,3.0,1.0,6.0,15.0,53.0,3.0,4.0,1.0,11.0,104.0,182.0,21.0,75.0,59.0,330.0,347.0,18.0,24.0,4.0,7.0,4.0,52.0,27.0,47.0,2.0,17.0,21.0,81.0,124.0,84.0,51.0,12.0,18.0,52.0,15.0,12.0,62.0,17.0,79.0,11.0,6.0,34.0,21.0,7.0,175.0,11.0,22.0,2.0,61.0,35.0,5.0,101.0,35.0,136.0,7.0,22.0,12.0,10.0,17.0,8.0,10.0,26.0,3.0,7.0,1.0,2.0,43.0,1.0,12.0,24.0,49.0,2.0,4.0,5.0,56.0,1.0,1.0,,76.0,8.0,2.0,37.0,2.0,2.0,11.0,2.0,2.0,9.0,,,2.0,13.0,7.0,2.0,,278.0,81.0,80.0,3.0,2.0,0.5961538461538461,0.6526315789473685,0.8095238095238095,0.28,0.5714285714285714,0.11764705882352941,0.28378378378378377,0.5714285714285714,0.75,0.574468085106383,0.5272373540856031,0.7741935483870968,0.46875,0.5677083333333334,0.7647058823529411,0.525974025974026,0.2918287937743191,0.06593406593406594,0.0898876404494382,0.06451612903225806,,0.3953488372093023,1.0,0.15384615384615385,0.6730769230769231,0.2857142857142857,0.782051282051282,0.20754716981132076,0.7384615384615385,0.25384615384615383,0.3225806451612903,0.23333333333333334,0.3125,0.16216216216216217,0.3125,0.5454545454545454,0.7391304347826086,0.8571428571428571,0.796875,0.7142857142857143,0.05982905982905983,96.04268563806136,0.5384615384615384,15.133779264214047,14.853820598006644,14.665551839464882,14.471760797342192,0.3463035019455253,0.651685393258427,0.7160493827160493,0.5862068965517241,0.24124513618677043,0.5,0.5344827586206896,0.6774193548387096,0.12062256809338522,0.4838709677419355,0.4838709677419355,0.4666666666666667,0.08560311284046693,0.2727272727272727,0.2727272727272727,1.0,0.20622568093385213,0.2830188679245283,0.28846153846153844,0.7333333333333333,0.5483870967741935,0.8235294117647058,0.35714285714285715,0.0967741935483871,0.3333333333333333,1.0,0.12903225806451613,0.75,0.6666666666666666,0.359375,0.6956521739130435,0.09375,0.16666666666666666,0.171875,0.09090909090909091,0.6381322957198443,0.28846153846153844,0.53598046875,0.5777431818181819,0.5276587301587301,0.13636363636363635,0.17535545023696683,0.02666666666666667,0.15757575757575756,0.24545454545454545,6.777472527472527,25.642666666666667,0.26755852842809363,1.0,1.0,2.0,4.0,0.013333333333333334,0.018867924528301886,,,,,,1610612740,2024,2023-24,False
1629627-1630529-1630530-202685-203468,1610612740,"Zion Williamson, Herbert Jones, Trey Murphy III, Jonas Valanciunas, CJ McCollum","Williamson, Jones, Murphy III, Valanciunas, McCollum",1629627-1630529-1630530-202685-203468,NOP,8864.0,21,148.0,,311.0,312,25.0,12.0,31.0,623,67.0,91.0,11.0,19.0,7.0,9.0,34.0,87.0,5.0,14.0,9.0,23.0,1.0,2.0,1.0,1.0,24.0,79.0,2.0,6.0,2.0,6.0,106.0,192.0,33.0,102.0,38.0,349.0,349.0,14.0,25.0,3.0,8.0,6.0,43.0,10.0,18.0,3.0,7.0,4.0,33.0,110.0,102.0,81.0,18.0,22.0,79.0,24.0,7.0,55.0,27.0,82.0,19.0,8.0,33.0,19.0,3.0,191.0,13.0,24.0,,54.0,51.0,6.0,111.0,37.0,148.0,9.0,32.0,23.0,9.0,20.0,4.0,9.0,14.0,5.0,11.0,1.0,1.0,34.0,,,29.0,50.0,,7.0,3.0,49.0,2.0,4.0,,54.0,9.0,,27.0,1.0,2.0,14.0,,,9.0,,1.0,4.0,14.0,9.0,1.0,1.0,306.0,33.0,25.0,1.0,2.0,0.5188679245283019,0.5789473684210527,0.8181818181818182,0.3235294117647059,0.375,0.42857142857142855,0.3235294117647059,0.5520833333333334,0.56,0.5555555555555556,0.5289115646258503,0.5606060606060606,0.58,0.5507936507936508,0.581081081081081,0.5517241379310345,0.3469387755102041,0.036458333333333336,0.03296703296703297,0.04597701149425287,,0.5882352941176471,1.0,,0.7391304347826086,0.27906976744186046,0.7941176470588235,0.18840579710144928,0.7664233576642335,0.23870967741935484,0.4166666666666667,0.24528301886792453,0.1111111111111111,0.23636363636363636,,0.7666666666666667,0.6923076923076923,0.7692307692307693,0.7735849056603774,0.8666666666666667,0.060810810810810814,101.20938628158845,0.6428571428571429,14.045016077170418,14.41025641025641,13.572347266881028,14.006410256410257,0.30952380952380953,0.7362637362637363,0.7613636363636364,0.4925373134328358,0.29591836734693877,0.39080459770114945,0.40963855421686746,0.5588235294117647,0.047619047619047616,0.35714285714285715,0.35714285714285715,0.6,0.0782312925170068,0.391304347826087,0.391304347826087,0.8888888888888888,0.2687074829931973,0.3037974683544304,0.3037974683544304,0.7916666666666666,0.5757575757575758,0.5789473684210527,,0.06060606060606061,0.5,1.0,0.18181818181818182,0.3333333333333333,1.0,0.36,0.7777777777777778,0.04,1.0,0.24,0.3333333333333333,0.6564625850340136,0.3037974683544304,0.5432321428571428,0.5634565217391304,0.57904,0.08945686900958466,0.12857142857142856,0.009708737864077669,0.12320916905444126,0.09455587392550144,5.565104166666667,25.74019607843137,0.08038585209003216,,,,2.0,,,,,,,,1610612740,2024,2023-24,False
1627742-1630529-1630530-202685-203468,1610612740,"Brandon Ingram, Herbert Jones, Trey Murphy III, Jonas Valanciunas, CJ McCollum","Ingram, Jones, Murphy III, Valanciunas, McCollum",1627742-1630529-1630530-202685-203468,NOP,6505.0,28,108.0,42.0,215.0,213,21.0,20.0,22.0,428,34.0,57.0,5.0,10.0,2.0,4.0,20.0,49.0,8.0,18.0,11.0,22.0,3.0,3.0,,1.0,24.0,55.0,1.0,6.0,3.0,6.0,62.0,124.0,35.0,77.0,29.0,258.0,216.0,6.0,13.0,4.0,9.0,1.0,25.0,3.0,10.0,3.0,7.0,5.0,20.0,82.0,42.0,84.0,21.0,10.0,55.0,24.0,15.0,41.0,28.0,69.0,17.0,11.0,23.0,14.0,4.0,166.0,10.0,14.0,,59.0,30.0,8.0,97.0,24.0,121.0,3.0,16.0,12.0,4.0,11.0,3.0,7.0,13.0,1.0,4.0,1.0,1.0,24.0,1.0,3.0,19.0,43.0,1.0,5.0,5.0,36.0,4.0,2.0,,37.0,2.0,,16.0,,3.0,8.0,2.0,2.0,4.0,,,4.0,10.0,5.0,,1.0,233.0,17.0,19.0,1.0,1.0,0.6612903225806451,0.7192982456140351,0.8,0.45454545454545453,0.4444444444444444,0.42857142857142855,0.45454545454545453,0.5,0.46153846153846156,0.3,0.5696517412935324,0.5454545454545454,0.4411764705882353,0.5894495412844036,0.5208333333333334,0.5,0.38308457711442784,0.12096774193548387,0.17543859649122806,0.10204081632653061,,0.4583333333333333,0.8888888888888888,,0.7317073170731707,0.22580645161290322,0.855072463768116,0.23809523809523808,0.8090909090909091,0.23076923076923078,0.34782608695652173,0.13793103448275862,0.2,0.1935483870967742,0.36363636363636365,0.6666666666666666,0.7391304347826086,0.8333333333333334,0.8888888888888888,0.7333333333333333,0.033707865168539325,94.74558032282859,0.5,15.237209302325581,15.15962441314554,14.544186046511628,14.5962441314554,0.2835820895522388,0.5964912280701754,0.723404255319149,0.6764705882352942,0.24378109452736318,0.40816326530612246,0.45454545454545453,0.7,0.08955223880597014,0.4444444444444444,0.4444444444444444,0.5,0.10945273631840796,0.5,0.5,1.0,0.2736318407960199,0.43636363636363634,0.43636363636363634,0.7083333333333334,0.45454545454545453,0.5,,0.13636363636363635,1.0,1.0,0.2727272727272727,0.16666666666666666,1.0,0.23529411764705882,0.5,0.058823529411764705,,0.35294117647058826,0.5,0.6666666666666666,0.43636363636363634,0.5472746268656716,0.5380392857142857,0.5467941176470589,0.07441860465116279,0.11594202898550725,,0.09689922480620156,0.07751937984496124,6.690322580645161,25.4,0.09767441860465116,,,1.0,1.0,,,1.0,,,,,1610612740,2024,2023-24,False
1626204-1629627-1630529-1630530-203468,1610612740,"Larry Nance Jr., Zion Williamson, Herbert Jones, Trey Murphy III, CJ McCollum","Nance Jr., Williamson, Jones, Murphy III, McCollum",1626204-1629627-1630529-1630530-203468,NOP,6017.0,15,100.0,23.0,195.0,194,50.0,47.0,17.0,389,34.0,59.0,3.0,5.0,13.0,17.0,19.0,31.0,7.0,14.0,6.0,17.0,,2.0,1.0,2.0,20.0,51.0,3.0,3.0,4.0,12.0,60.0,104.0,26.0,68.0,48.0,246.0,223.0,5.0,12.0,3.0,5.0,4.0,23.0,17.0,28.0,5.0,14.0,16.0,65.0,62.0,58.0,66.0,12.0,4.0,51.0,20.0,11.0,31.0,22.0,53.0,16.0,6.0,20.0,8.0,3.0,128.0,10.0,11.0,,30.0,32.0,1.0,63.0,21.0,84.0,3.0,24.0,15.0,9.0,7.0,4.0,5.0,12.0,1.0,2.0,,1.0,19.0,1.0,3.0,28.0,43.0,,1.0,3.0,40.0,1.0,2.0,,64.0,6.0,,32.0,,2.0,9.0,1.0,1.0,5.0,,,4.0,10.0,8.0,1.0,,223.0,65.0,50.0,1.0,2.0,0.5166666666666667,0.5344827586206896,0.8461538461538461,0.38235294117647056,0.6,0.35714285714285715,0.38235294117647056,0.5769230769230769,0.4166666666666667,0.6071428571428571,0.5755813953488372,0.5588235294117647,0.5833333333333334,0.61,0.575,0.6153846153846154,0.3953488372093023,0.10576923076923077,0.1016949152542373,0.16129032258064516,,0.3684210526315789,1.0,,0.8205128205128205,0.2558139534883721,0.75,0.24390243902439024,0.7848101265822784,0.25,0.32,0.2727272727272727,,0.23333333333333334,0.2727272727272727,0.8571428571428571,0.7,0.8666666666666667,0.75,0.75,0.04054054054054054,93.09622735582516,0.8,14.338461538461539,16.603092783505154,13.8,16.262886597938145,0.3430232558139535,0.576271186440678,0.6415094339622641,0.5882352941176471,0.18023255813953487,0.6129032258064516,0.7307692307692307,0.42105263157894735,0.08139534883720931,0.5,0.5,0.42857142857142855,0.09883720930232558,0.35294117647058826,0.35294117647058826,1.0,0.29651162790697677,0.39215686274509803,0.39215686274509803,0.8,0.29411764705882354,0.6,0.3333333333333333,0.11764705882352941,,,0.17647058823529413,1.0,0.6666666666666666,0.40476190476190477,0.7647058823529411,0.047619047619047616,0.5,0.2857142857142857,0.3333333333333333,0.7383720930232558,0.39215686274509803,0.5371488372093023,0.5133681818181818,0.5236011904761905,0.16161616161616163,0.24615384615384617,,0.09349593495934959,0.26422764227642276,5.672115384615385,25.610294117647058,0.2564102564102564,,,,2.0,,,,1.0,,,,1610612740,2024,2023-24,False
1627742-1629627-1630529-1630700-202685,1610612740,"Brandon Ingram, Zion Williamson, Herbert Jones, Dyson Daniels, Jonas Valanciunas","Ingram, Williamson, Jones, Daniels, Valanciunas",1627742-1629627-1630529-1630700-202685,NOP,5366.0,11,89.0,36.0,178.0,179,15.0,9.0,19.0,357,49.0,64.0,5.0,11.0,2.0,4.0,23.0,41.0,14.0,22.0,3.0,11.0,,1.0,,,13.0,29.0,,1.0,1.0,1.0,86.0,127.0,16.0,40.0,29.0,249.0,213.0,8.0,15.0,,2.0,5.0,21.0,5.0,9.0,1.0,1.0,5.0,18.0,104.0,68.0,48.0,,8.0,29.0,13.0,6.0,52.0,16.0,68.0,13.0,3.0,31.0,11.0,10.0,152.0,7.0,14.0,1.0,40.0,17.0,6.0,63.0,22.0,85.0,3.0,23.0,14.0,9.0,6.0,4.0,5.0,12.0,1.0,1.0,,4.0,18.0,2.0,3.0,18.0,36.0,1.0,2.0,1.0,31.0,,1.0,,36.0,6.0,,19.0,,2.0,2.0,2.0,2.0,1.0,,,1.0,4.0,3.0,,,228.0,18.0,15.0,1.0,2.0,0.6046511627906976,0.6341463414634146,1.0,0.4,,1.0,0.4,0.6771653543307087,0.5333333333333333,0.5555555555555556,0.6586826347305389,0.47058823529411764,0.65,0.6840659340659341,0.525,0.6923076923076923,0.23952095808383234,0.047244094488188976,0.03125,0.0975609756097561,,0.3333333333333333,1.0,0.14285714285714285,0.7083333333333334,0.34146341463414637,0.7272727272727273,0.2916666666666667,0.7215189873417721,0.3230769230769231,0.4,0.3888888888888889,0.125,0.375,0.125,0.42857142857142855,0.8333333333333334,0.8181818181818182,0.7441860465116279,0.6666666666666666,0.05084745762711865,95.80320536712635,0.75,14.584269662921349,15.474860335195531,14.241573033707866,14.972067039106145,0.38323353293413176,0.765625,0.7903225806451613,0.6326530612244898,0.24550898203592814,0.5609756097560976,0.6216216216216216,0.4782608695652174,0.1317365269461078,0.6363636363636364,0.6363636363636364,0.7142857142857143,0.0658682634730539,0.2727272727272727,0.2727272727272727,1.0,0.17365269461077845,0.4482758620689655,0.4482758620689655,1.0,0.6470588235294118,0.45454545454545453,0.2,0.058823529411764705,,,0.058823529411764705,,,0.4,0.5,,,0.1,1.0,0.6227544910179641,0.4482758620689655,0.5529206586826347,0.4985636363636364,0.5129349999999999,0.10555555555555556,0.1357142857142857,,0.08433734939759036,0.07228915662650602,6.216535433070866,25.0,0.08426966292134831,,,1.0,,,,,,,,,1610612740,2024,2023-24,False
1626204-1629627-1630230-1630530-1630631,1610612740,"Larry Nance Jr., Zion Williamson, Naji Marshall, Trey Murphy III, Jose Alvarado","Nance Jr., Williamson, Marshall, Murphy III, Alvarado",1626204-1629627-1630230-1630530-1630631,NOP,4695.0,15,78.0,53.0,161.0,160,45.0,36.0,14.0,321,36.0,61.0,2.0,6.0,10.0,18.0,7.0,18.0,1.0,3.0,10.0,21.0,,1.0,3.0,6.0,21.0,46.0,2.0,5.0,3.0,9.0,44.0,82.0,31.0,67.0,23.0,204.0,151.0,3.0,9.0,2.0,6.0,2.0,14.0,14.0,25.0,6.0,15.0,3.0,49.0,52.0,36.0,84.0,9.0,4.0,45.0,21.0,11.0,26.0,28.0,54.0,18.0,10.0,21.0,4.0,1.0,136.0,6.0,12.0,,36.0,18.0,2.0,56.0,18.0,74.0,4.0,21.0,15.0,6.0,10.0,3.0,5.0,9.0,,5.0,,,19.0,1.0,6.0,10.0,24.0,3.0,1.0,1.0,26.0,1.0,1.0,,30.0,3.0,,16.0,,,3.0,1.0,,1.0,1.0,,2.0,4.0,3.0,,,190.0,49.0,45.0,2.0,,0.5909090909090909,0.6190476190476191,0.9032258064516129,0.4626865671641791,0.3333333333333333,0.4,0.4696969696969697,0.5365853658536586,0.3333333333333333,0.56,0.6073825503355704,0.4,0.575,0.6265432098765432,0.4375,0.5714285714285714,0.44966442953020136,0.13414634146341464,0.16393442622950818,0.05555555555555555,,0.5263157894736842,1.0,,0.75,0.3333333333333333,0.8181818181818182,0.17142857142857143,0.7941176470588235,0.2535211267605634,0.391304347826087,0.18181818181818182,0.5,0.20833333333333334,0.09090909090909091,0.75,0.6923076923076923,1.0,0.8181818181818182,0.8181818181818182,0.06557377049180328,98.45367412140575,0.75,14.15527950310559,15.1,13.559006211180124,14.6,0.40939597315436244,0.5901639344262295,0.7058823529411765,0.5833333333333334,0.12080536912751678,0.3888888888888889,0.4117647058823529,0.5714285714285714,0.020134228187919462,0.3333333333333333,0.3333333333333333,1.0,0.14093959731543623,0.47619047619047616,0.47619047619047616,1.0,0.3087248322147651,0.45652173913043476,0.4666666666666667,0.8571428571428571,0.4,0.3333333333333333,,0.06666666666666667,,,0.3333333333333333,0.4,1.0,0.45,0.5555555555555556,0.15,0.5,0.225,0.3333333333333333,0.8590604026845637,0.4666666666666667,0.5748135135135135,0.5369900000000001,0.5243538461538462,0.09876543209876543,0.16842105263157894,,0.06862745098039216,0.24019607843137256,3.968292682926829,25.849253731343286,0.2795031055900621,1.0,1.0,1.0,1.0,0.014925373134328358,0.021739130434782608,,,,,,1610612740,2024,2023-24,False
1626204-1627742-1630529-1630530-203468,1610612740,"Larry Nance Jr., Brandon Ingram, Herbert Jones, Trey Murphy III, CJ McCollum","Nance Jr., Ingram, Jones, Murphy III, McCollum",1626204-1627742-1630529-1630530-203468,NOP,4123.0,17,69.0,43.0,138.0,131,22.0,28.0,4.0,269,30.0,35.0,3.0,3.0,5.0,6.0,9.0,23.0,4.0,6.0,10.0,19.0,,,2.0,2.0,12.0,24.0,1.0,1.0,3.0,4.0,43.0,64.0,22.0,43.0,20.0,172.0,129.0,3.0,3.0,1.0,1.0,,9.0,8.0,10.0,5.0,6.0,3.0,34.0,50.0,36.0,60.0,6.0,6.0,24.0,12.0,5.0,25.0,20.0,45.0,10.0,10.0,19.0,3.0,3.0,110.0,2.0,2.0,,33.0,20.0,2.0,55.0,4.0,59.0,1.0,13.0,9.0,4.0,11.0,2.0,7.0,9.0,1.0,4.0,,1.0,20.0,,5.0,13.0,25.0,2.0,,2.0,22.0,,,,30.0,2.0,,13.0,1.0,1.0,3.0,1.0,1.0,2.0,,,1.0,4.0,2.0,,,163.0,34.0,22.0,1.0,1.0,0.5813953488372093,0.625,0.9090909090909091,0.5116279069767442,1.0,0.8333333333333334,0.5116279069767442,0.671875,1.0,0.8,0.7102803738317757,1.125,0.96875,0.7166666666666667,1.125,0.9444444444444444,0.40186915887850466,0.078125,,0.21739130434782608,,0.55,1.0,,0.5882352941176471,0.09523809523809523,0.8461538461538461,0.09523809523809523,0.726027397260274,0.09523809523809523,0.2,0.07142857142857142,,0.08333333333333333,0.1111111111111111,0.5,0.5333333333333333,0.7777777777777778,0.8181818181818182,1.0,0.02702702702702703,93.95100654862964,0.5,13.927536231884059,16.801526717557252,13.905797101449275,16.259541984732824,0.32710280373831774,0.8571428571428571,0.8571428571428571,0.6333333333333333,0.21495327102803738,0.391304347826087,0.5,0.3333333333333333,0.056074766355140186,0.6666666666666666,0.6666666666666666,0.75,0.17757009345794392,0.5263157894736842,0.5263157894736842,1.0,0.22429906542056074,0.5,0.5,0.8333333333333334,0.75,1.0,,,,,0.25,1.0,1.0,0.375,0.8333333333333334,0.125,1.0,0.25,0.75,0.7289719626168224,0.5,0.5626149532710281,0.61665,0.567396875,0.11764705882352941,0.17333333333333334,0.022727272727272728,0.05232558139534884,0.19767441860465115,5.6234375,24.93720930232558,0.15942028985507245,,,,1.0,,,,,,,,1610612740,2024,2023-24,False
