EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFtPoints,Charge Fouls,Transition Take Fouls,ThreePtShootingFoulsDrawn,DefensiveGoaltends,OffCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Offensive Fouls,NonShootingPenaltyNonTakeFoulsDrawn,BlockedLongMidRange,Blocked3s,BlockedArc3,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,BlockedCorner3,OffensiveGoaltends,HeaveAttempts,Clear Path Fouls,3pt And 1 Free Throw Trips,3SecondViolations,team_id,year,season,team_vs
1626179-1628389-1629130-1631107-202710,1610612748,"Terry Rozier, Bam Adebayo, Duncan Robinson, Nikola Jovic, Jimmy Butler","Rozier, Adebayo, Robinson, Jovic, Butler",1626179-1628389-1629130-1631107-202710,MIA,10847.0,14,181,23.0,366.0,366.0,7.0,7.0,35.0,732,62.0,81.0,12.0,14.0,1.0,1.0,37.0,85.0,14.0,26.0,5.0,22.0,1.0,4.0,47.0,120.0,6.0,9.0,2.0,3.0,113.0,192.0,52.0,142.0,50.0,432.0,409.0,12.0,17.0,7.0,13.0,5.0,50.0,2.0,3.0,2.0,3.0,10.0,144.0,82.0,126.0,30.0,16.0,120.0,47.0,17.0,2.0,72.0,42.0,114.0,38.0,4.0,43.0,22.0,7.0,270.0,13.0,23.0,65.0,78.0,4.0,147.0,36.0,183.0,9.0,26.0,17.0,9.0,34.0,1.0,16.0,7.0,1.0,18.0,1.0,1.0,41.0,3.0,1.0,28.0,44.0,1.0,54.0,1.0,2.0,4.0,1.0,62.0,2.0,1.0,31.0,1.0,14.0,6.0,8.0,14.0,11.0,2.0,382.0,10.0,7.0,1.0,0.6371681415929203,0.6857142857142857,0.8076923076923077,0.36619718309859156,0.5384615384615384,0.6666666666666666,0.36619718309859156,0.5885416666666666,0.7058823529411765,0.6666666666666666,0.5718562874251497,0.75,0.8333333333333334,0.592032967032967,0.765625,0.8333333333333334,0.4251497005988024,0.014084507042253521,0.08854166666666667,0.06172839506172839,0.12941176470588237,0.038461538461538464,0.045454545454545456,0.008333333333333333,0.8292682926829268,1.0,0.8387096774193549,0.2948717948717949,0.8783783783783784,0.14444444444444443,0.8562874251497006,0.21428571428571427,0.3157894736842105,0.3191489361702128,0.16666666666666666,0.1780821917808219,0.7692307692307693,0.847457627118644,1.0,0.9038461538461539,0.8181818181818182,0.06,97.17709965889186,0.7857142857142857,14.819672131147541,14.816939890710383,14.379781420765028,14.497267759562842,0.24251497005988024,0.7654320987654321,0.8157894736842105,0.6935483870967742,0.25449101796407186,0.43529411764705883,0.5,0.5945945945945946,0.07784431137724551,0.5384615384615384,0.56,0.5,0.0658682634730539,0.22727272727272727,0.23809523809523808,0.8,0.3592814371257485,0.39166666666666666,0.3949579831932773,0.8085106382978723,0.4666666666666667,0.8571428571428571,0.25,0.13333333333333333,0.25,0.3,0.6666666666666666,0.8333333333333334,0.16666666666666666,1.0,0.5,0.6666666666666666,0.6676646706586826,0.39166666666666666,0.5360347305389221,0.5962071428571429,0.49850833333333333,0.08539944903581267,0.14027149321266968,0.11574074074074074,0.023148148148148147,6.8078125,25.527464788732395,0.01912568306010929,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628389-1628997-1629639-1631107-202710,1610612748,"Bam Adebayo, Caleb Martin, Tyler Herro, Nikola Jovic, Jimmy Butler","Adebayo, Martin, Herro, Jovic, Butler",1628389-1628997-1629639-1631107-202710,MIA,6563.0,8,109,-11.0,210.0,211.0,18.0,30.0,26.0,421,50.0,73.0,13.0,19.0,4.0,4.0,21.0,44.0,6.0,15.0,3.0,18.0,,1.0,19.0,58.0,2.0,4.0,2.0,4.0,77.0,132.0,22.0,76.0,24.0,244.0,255.0,17.0,26.0,2.0,5.0,3.0,43.0,6.0,9.0,3.0,6.0,29.0,84.0,70.0,48.0,18.0,16.0,58.0,19.0,7.0,,42.0,16.0,58.0,13.0,3.0,27.0,13.0,2.0,132.0,12.0,22.0,33.0,42.0,3.0,78.0,34.0,112.0,8.0,13.0,8.0,5.0,14.0,6.0,10.0,11.0,2.0,4.0,,2.0,25.0,1.0,,24.0,42.0,3.0,28.0,,2.0,1.0,,26.0,5.0,,13.0,1.0,10.0,3.0,7.0,10.0,5.0,4.0,201.0,27.0,17.0,2.0,0.5454545454545454,0.6086956521739131,0.7272727272727273,0.2894736842105263,0.4,0.5,0.2894736842105263,0.5833333333333334,0.6538461538461539,0.6666666666666666,0.5288461538461539,0.6451612903225806,0.7,0.5596330275229358,0.671875,0.8055555555555556,0.36538461538461536,,0.05303030303030303,0.0410958904109589,0.09090909090909091,,,,0.56,1.0,0.7368421052631579,0.4,0.825,0.2222222222222222,0.7731958762886598,0.3119266055045872,0.5652173913043478,0.30434782608695654,0.2222222222222222,0.1794871794871795,0.5909090909090909,0.7692307692307693,1.0,0.7931034482758621,0.9090909090909091,0.0784313725490196,92.37239067499618,0.5,15.323809523809524,15.85308056872038,14.719047619047618,15.540284360189574,0.35096153846153844,0.684931506849315,0.7142857142857143,0.54,0.21153846153846154,0.4772727272727273,0.525,0.6190476190476191,0.07211538461538461,0.4,0.4,0.3333333333333333,0.08653846153846154,0.16666666666666666,0.16666666666666666,1.0,0.27884615384615385,0.3275862068965517,0.3275862068965517,0.6842105263157895,0.6129032258064516,0.6842105263157895,0.23076923076923078,0.03225806451612903,,0.12903225806451613,0.5,1.0,0.26666666666666666,1.0,0.26666666666666666,0.5,0.7163461538461539,0.3275862068965517,0.5516173076923077,0.5972304347826087,0.5167033333333333,0.06451612903225806,0.09285714285714286,0.1762295081967213,0.11885245901639344,5.768181818181818,25.54342105263158,0.08571428571428572,1.0,2.0,8.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.13333333333333333,0.5,0.012987012987012988,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628389-1629130-1629312-200768-202710,1610612748,"Bam Adebayo, Duncan Robinson, Haywood Highsmith, Kyle Lowry, Jimmy Butler","Adebayo, Robinson, Highsmith, Lowry, Butler",1628389-1629130-1629312-200768-202710,MIA,4761.0,9,79,-20.0,159.0,161.0,9.0,19.0,11.0,320,20.0,28.0,6.0,8.0,1.0,2.0,10.0,27.0,6.0,14.0,6.0,13.0,,,21.0,50.0,2.0,4.0,,5.0,36.0,69.0,27.0,63.0,27.0,180.0,200.0,7.0,9.0,2.0,4.0,,20.0,1.0,3.0,,5.0,4.0,36.0,36.0,63.0,18.0,8.0,50.0,21.0,4.0,1.0,18.0,21.0,39.0,15.0,6.0,10.0,3.0,5.0,99.0,5.0,8.0,24.0,26.0,1.0,51.0,13.0,64.0,2.0,8.0,6.0,2.0,17.0,2.0,7.0,9.0,2.0,10.0,,1.0,26.0,,1.0,20.0,36.0,4.0,33.0,,2.0,5.0,,39.0,5.0,1.0,19.0,1.0,8.0,4.0,4.0,8.0,3.0,2.0,160.0,4.0,9.0,2.0,0.5,0.5625,0.7777777777777778,0.42857142857142855,0.5,,0.42857142857142855,0.5217391304347826,0.7777777777777778,0.3333333333333333,0.5795454545454546,0.7692307692307693,0.125,0.6047297297297297,0.7142857142857143,0.2222222222222222,0.4772727272727273,0.015873015873015872,0.057971014492753624,0.07142857142857142,0.07407407407407407,,0.07692307692307693,,0.6538461538461539,1.0,0.6842105263157895,0.25,0.8275862068965517,0.14705882352941177,0.746268656716418,0.19696969696969696,0.5,0.1875,0.125,0.1111111111111111,0.42857142857142855,0.7,0.8181818181818182,0.8,0.8888888888888888,0.03225806451612903,96.78638941398866,0.375,14.937106918238994,14.819875776397515,14.559748427672956,14.248447204968944,0.21212121212121213,0.7142857142857143,0.7692307692307693,0.5,0.20454545454545456,0.37037037037037035,0.4,0.3,0.10606060606060606,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.09848484848484848,0.46153846153846156,0.5,1.0,0.3787878787878788,0.42,0.42,0.7142857142857143,0.6153846153846154,0.75,0.16666666666666666,,,0.3076923076923077,0.5,0.5,0.25,0.5,0.625,,0.6893939393939394,0.42,0.5154863636363637,0.54146,0.46231875,0.1360544217687075,0.2289156626506024,0.1111111111111111,0.022222222222222223,8.004347826086956,26.055555555555557,0.05660377358490566,,,2.0,2.0,,1.0,,0.2857142857142857,,,0.015625,1.0,1.0,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628997-1629130-1631115-200768-202710,1610612748,"Caleb Martin, Duncan Robinson, Orlando Robinson, Kyle Lowry, Jimmy Butler","Martin, Robinson, Robinson, Lowry, Butler",1628997-1629130-1631115-200768-202710,MIA,4691.0,7,78,-2.0,147.0,151.0,,,16.0,298,25.0,39.0,5.0,8.0,,,13.0,31.0,1.0,7.0,5.0,11.0,,,18.0,38.0,1.0,4.0,,,39.0,77.0,23.0,49.0,22.0,169.0,171.0,6.0,13.0,1.0,4.0,1.0,16.0,,,,,,54.0,24.0,54.0,15.0,8.0,38.0,18.0,5.0,,27.0,18.0,45.0,14.0,4.0,18.0,8.0,1.0,108.0,6.0,12.0,26.0,23.0,2.0,51.0,18.0,69.0,2.0,15.0,12.0,3.0,10.0,6.0,7.0,19.0,1.0,3.0,,3.0,29.0,1.0,,14.0,32.0,2.0,36.0,2.0,1.0,3.0,,27.0,4.0,1.0,15.0,,11.0,3.0,7.0,11.0,4.0,2.0,153.0,,,,0.6923076923076923,0.7714285714285715,0.782608695652174,0.46938775510204084,0.25,,0.46938775510204084,0.5064935064935064,0.46153846153846156,,0.5833333333333334,0.4411764705882353,,0.6131386861313869,0.47058823529411764,,0.3888888888888889,,0.06493506493506493,0.07692307692307693,0.06451612903225806,,,,0.3448275862068966,1.0,0.48936170212765956,0.32432432432432434,0.8666666666666667,0.23076923076923078,0.6363636363636364,0.2857142857142857,0.35714285714285715,0.3333333333333333,0.2,0.15,0.3181818181818182,0.6190476190476191,0.75,0.9,0.8,0.034482758620689655,91.47729695160946,0.36363636363636365,14.639455782312925,16.814569536423843,13.986394557823129,15.980132450331126,0.30952380952380953,0.6410256410256411,0.6944444444444444,0.72,0.24603174603174602,0.41935483870967744,0.4482758620689655,0.6153846153846154,0.05555555555555555,0.14285714285714285,0.14285714285714285,1.0,0.0873015873015873,0.45454545454545453,0.45454545454545453,0.8,0.30158730158730157,0.47368421052631576,0.47368421052631576,0.7777777777777778,0.47058823529411764,0.625,0.4,,,0.23529411764705882,0.25,1.0,,,,,0.6984126984126984,0.47368421052631576,0.5415436507936507,0.5079769230769231,,0.10948905109489052,0.17045454545454544,0.09467455621301775,,5.554545454545455,25.516326530612243,,,,,4.0,,,1.0,0.5,,,,4.0,,1.0,,,,,,,,,,,,1610612748,2024,2023-24,True
1626196-1628389-1628997-1629130-1631170,1610612748,"Josh Richardson, Bam Adebayo, Caleb Martin, Duncan Robinson, Jaime Jaquez Jr.","Richardson, Adebayo, Martin, Robinson, Jaquez Jr.",1626196-1628389-1628997-1629130-1631170,MIA,3737.0,7,62,8.0,119.0,118.0,32.0,12.0,15.0,237,20.0,27.0,4.0,6.0,7.0,9.0,8.0,23.0,5.0,10.0,4.0,11.0,,,18.0,45.0,4.0,5.0,,9.0,33.0,60.0,22.0,56.0,17.0,149.0,141.0,4.0,10.0,4.0,5.0,2.0,22.0,13.0,19.0,,12.0,28.0,38.0,28.0,57.0,9.0,4.0,45.0,18.0,1.0,,19.0,19.0,38.0,15.0,4.0,14.0,4.0,1.0,95.0,8.0,10.0,13.0,27.0,1.0,41.0,18.0,59.0,4.0,4.0,2.0,2.0,10.0,1.0,7.0,6.0,3.0,3.0,,1.0,16.0,4.0,4.0,10.0,22.0,3.0,24.0,2.0,3.0,3.0,,20.0,2.0,3.0,8.0,,7.0,5.0,2.0,8.0,6.0,,127.0,28.0,32.0,1.0,0.5757575757575758,0.6129032258064516,0.8636363636363636,0.39285714285714285,0.8,,0.39285714285714285,0.55,0.4,0.6842105263157895,0.5689655172413793,0.6666666666666666,0.41935483870967744,0.5975609756097561,0.6875,0.4375,0.4827586206896552,,0.016666666666666666,,0.043478260869565216,,,,0.625,0.5,0.7714285714285715,0.38461538461538464,0.8666666666666667,0.23529411764705882,0.8,0.3,0.5714285714285714,0.2857142857142857,0.4,0.2222222222222222,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.9090909090909091,0.75,0.06779661016949153,91.32459191865132,0.75,15.512605042016807,16.02542372881356,14.84873949579832,15.677966101694915,0.23275862068965517,0.7407407407407407,0.7407407407407407,0.7,0.19827586206896552,0.34782608695652173,0.36363636363636365,0.5,0.08620689655172414,0.5,0.5,0.2,0.09482758620689655,0.36363636363636365,0.36363636363636365,1.0,0.3879310344827586,0.4,0.4,0.8333333333333334,0.4,0.6666666666666666,0.5,,,0.3333333333333333,0.8,0.75,0.2903225806451613,0.7777777777777778,0.2903225806451613,,0.7155172413793104,0.4,0.5237073275862069,0.5191388888888889,0.5300338709677419,0.07317073170731707,0.12121212121212122,0.1476510067114094,0.18791946308724833,6.431666666666667,25.6125,0.2689075630252101,,3.0,2.0,,,1.0,,0.2857142857142857,0.0967741935483871,,0.017543859649122806,,,,1.0,1.0,,,,,,,,,,1610612748,2024,2023-24,True
1628997-1631170-200768-201567-202710,1610612748,"Caleb Martin, Jaime Jaquez Jr., Kyle Lowry, Kevin Love, Jimmy Butler","Martin, Jaquez Jr., Lowry, Love, Butler",1628997-1631170-200768-201567-202710,MIA,3560.0,9,59,-7.0,119.0,116.0,73.0,53.0,17.0,235,18.0,23.0,3.0,4.0,12.0,16.0,5.0,16.0,5.0,10.0,7.0,25.0,,2.0,13.0,31.0,,4.0,7.0,20.0,28.0,49.0,20.0,56.0,28.0,144.0,151.0,5.0,7.0,,6.0,3.0,13.0,15.0,29.0,12.0,34.0,83.0,28.0,28.0,51.0,9.0,,31.0,13.0,2.0,1.0,14.0,17.0,31.0,10.0,7.0,11.0,1.0,2.0,79.0,8.0,9.0,21.0,15.0,2.0,38.0,17.0,55.0,2.0,7.0,6.0,1.0,9.0,,4.0,4.0,2.0,5.0,,1.0,13.0,2.0,8.0,15.0,24.0,,23.0,,3.0,1.0,,39.0,3.0,,12.0,9.0,4.0,2.0,2.0,4.0,3.0,,131.0,77.0,69.0,2.0,0.5,0.5,0.85,0.35714285714285715,,0.35294117647058826,0.35714285714285715,0.5714285714285714,0.7142857142857143,0.5172413793103449,0.5523809523809524,0.38461538461538464,0.5238095238095238,0.5853658536585366,0.43333333333333335,0.5533333333333333,0.5333333333333333,0.017857142857142856,0.04081632653061224,0.043478260869565216,0.0625,,,0.03225806451612903,0.6923076923076923,1.0,0.625,0.42857142857142855,0.7777777777777778,0.22857142857142856,0.7058823529411765,0.30357142857142855,0.2,0.45454545454545453,0.6,0.17647058823529413,0.5833333333333334,0.7,0.5,0.7368421052631579,0.875,0.037037037037037035,95.0561797752809,0.75,15.344537815126051,14.948275862068966,14.302521008403362,14.517241379310345,0.21904761904761905,0.782608695652174,0.8181818181818182,0.6111111111111112,0.1523809523809524,0.3125,0.3333333333333333,0.2,0.09523809523809523,0.5,0.5,0.4,0.23809523809523808,0.28,0.28,1.0,0.29523809523809524,0.41935483870967744,0.43333333333333335,0.7692307692307693,0.3076923076923077,0.75,0.3333333333333333,0.15384615384615385,,0.3076923076923077,,,0.25396825396825395,0.75,0.31746031746031744,0.35,0.7523809523809524,0.41935483870967744,0.5347157142857143,0.4954055555555555,0.52715,0.10526315789473684,0.20689655172413793,0.09027777777777778,0.5763888888888888,7.236734693877551,25.25357142857143,0.6134453781512605,5.0,14.0,17.0,1.0,,,,0.2777777777777778,0.2222222222222222,0.35714285714285715,,,5.0,,,,,,,,,,,,,1610612748,2024,2023-24,True
1626179-1628389-1629312-1629639-202710,1610612748,"Terry Rozier, Bam Adebayo, Haywood Highsmith, Tyler Herro, Jimmy Butler","Rozier, Adebayo, Highsmith, Herro, Butler",1626179-1628389-1629312-1629639-202710,MIA,3544.0,5,59,8.0,116.0,119.0,6.0,7.0,11.0,235,16.0,22.0,3.0,4.0,,,13.0,25.0,6.0,12.0,6.0,13.0,,2.0,13.0,38.0,1.0,2.0,3.0,3.0,35.0,59.0,19.0,51.0,19.0,146.0,138.0,6.0,9.0,1.0,4.0,2.0,17.0,,,3.0,4.0,11.0,44.0,26.0,48.0,9.0,8.0,38.0,13.0,4.0,,22.0,16.0,38.0,11.0,5.0,10.0,6.0,6.0,92.0,4.0,10.0,20.0,26.0,1.0,47.0,14.0,61.0,4.0,8.0,6.0,2.0,7.0,1.0,3.0,3.0,,4.0,,,10.0,,1.0,14.0,18.0,1.0,18.0,,1.0,,,23.0,1.0,,12.0,,,,,,,1.0,129.0,11.0,6.0,,0.6285714285714286,0.7096774193548387,0.8421052631578947,0.37254901960784315,0.25,0.75,0.37254901960784315,0.5932203389830508,0.6666666666666666,,0.5772727272727273,0.5769230769230769,1.125,0.6033057851239669,0.6071428571428571,1.1,0.4636363636363636,,0.06779661016949153,0.045454545454545456,0.08,0.08333333333333333,,,0.7,1.0,0.8666666666666667,0.4166666666666667,0.7692307692307693,0.125,0.8214285714285714,0.25,0.5,0.5,0.16666666666666666,0.12,0.5,0.8571428571428571,1.0,0.875,0.6,0.07692307692307693,95.48532731376974,,15.051724137931034,15.109243697478991,14.448275862068966,14.680672268907562,0.2,0.7272727272727273,0.7619047619047619,0.625,0.22727272727272727,0.52,0.5652173913043478,0.46153846153846156,0.10909090909090909,0.5,0.5454545454545454,1.0,0.11818181818181818,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.34545454545454546,0.34210526315789475,0.34210526315789475,0.8461538461538461,0.3076923076923077,0.75,,0.15384615384615385,,0.15384615384615385,0.5,1.0,,,0.75,1.0,0.6636363636363637,0.34210526315789475,0.5382095454545455,0.5147416666666667,0.5475375,0.09917355371900827,0.17142857142857143,0.11643835616438356,0.07534246575342465,7.34406779661017,25.672549019607843,0.05172413793103448,,1.0,2.0,,,,,0.14285714285714285,0.25,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628389-1629639-1631107-1631170-200768,1610612748,"Bam Adebayo, Tyler Herro, Nikola Jovic, Jaime Jaquez Jr., Kyle Lowry","Adebayo, Herro, Jovic, Jaquez Jr., Lowry",1628389-1629639-1631107-1631170-200768,MIA,3311.0,5,55,-4.0,111.0,114.0,,3.0,11.0,225,17.0,21.0,4.0,4.0,,,15.0,25.0,5.0,13.0,5.0,9.0,,1.0,6.0,30.0,,2.0,,,37.0,59.0,11.0,39.0,7.0,114.0,118.0,5.0,6.0,,3.0,3.0,13.0,,,,,,42.0,32.0,27.0,6.0,8.0,30.0,6.0,5.0,,21.0,9.0,30.0,4.0,5.0,10.0,10.0,1.0,69.0,4.0,7.0,23.0,24.0,,47.0,11.0,58.0,1.0,8.0,5.0,3.0,10.0,2.0,6.0,11.0,,4.0,2.0,3.0,21.0,1.0,,6.0,17.0,,15.0,1.0,,1.0,,8.0,1.0,,3.0,,7.0,2.0,4.0,7.0,3.0,1.0,101.0,,,,0.5675675675675675,0.6363636363636364,0.8181818181818182,0.28205128205128205,,,0.28205128205128205,0.6271186440677966,0.8333333333333334,,0.5459183673469388,0.5555555555555556,,0.5643564356435643,0.65,,0.3979591836734694,,0.0847457627118644,0.09523809523809523,0.04,0.15384615384615385,,,0.47619047619047616,,0.7058823529411765,0.3181818181818182,0.8518518518518519,0.14285714285714285,0.7704918032786885,0.22,0.5,0.4,0.125,0.16666666666666666,0.5454545454545454,0.8235294117647058,0.6666666666666666,0.9,0.7142857142857143,0.022222222222222223,97.85563273935368,0.42857142857142855,15.27027027027027,14.175438596491228,14.711711711711711,13.464912280701755,0.21428571428571427,0.8095238095238095,0.8947368421052632,0.5882352941176471,0.25510204081632654,0.6,0.625,0.6666666666666666,0.1326530612244898,0.38461538461538464,0.45454545454545453,0.2,0.09183673469387756,0.5555555555555556,0.5555555555555556,1.0,0.30612244897959184,0.2,0.2,0.6666666666666666,0.4444444444444444,1.0,,0.1111111111111111,,0.2222222222222222,,,,,,,0.6122448979591837,0.2,0.5205806122448979,0.5384357142857142,,0.039603960396039604,0.04918032786885246,0.11403508771929824,,7.816949152542373,25.641025641025642,,,,,1.0,,1.0,,,,,0.025,2.0,,1.0,,,,,,,,,,,,1610612748,2024,2023-24,True
1626179-1628389-1628997-1629130-202710,1610612748,"Terry Rozier, Bam Adebayo, Caleb Martin, Duncan Robinson, Jimmy Butler","Rozier, Adebayo, Martin, Robinson, Butler",1626179-1628389-1628997-1629130-202710,MIA,2906.0,12,48,-9.0,91.0,100.0,35.0,42.0,7.0,191,6.0,10.0,1.0,3.0,4.0,5.0,11.0,23.0,2.0,4.0,4.0,10.0,1.0,1.0,8.0,22.0,,,3.0,8.0,19.0,37.0,12.0,32.0,26.0,100.0,109.0,2.0,5.0,1.0,1.0,3.0,10.0,9.0,15.0,5.0,10.0,46.0,24.0,14.0,33.0,3.0,4.0,22.0,8.0,2.0,1.0,12.0,11.0,23.0,7.0,4.0,4.0,7.0,1.0,57.0,2.0,7.0,18.0,16.0,1.0,35.0,9.0,44.0,2.0,2.0,1.0,1.0,8.0,1.0,1.0,10.0,,7.0,1.0,2.0,18.0,,7.0,10.0,19.0,2.0,22.0,,2.0,,,29.0,1.0,,11.0,4.0,4.0,2.0,2.0,4.0,2.0,,90.0,42.0,33.0,1.0,0.631578947368421,0.7058823529411765,0.9166666666666666,0.375,1.0,0.5,0.375,0.5135135135135135,0.4,0.6,0.5362318840579711,0.5833333333333334,0.66,0.6024096385542169,0.625,0.71875,0.463768115942029,0.03125,0.05405405405405406,,0.08695652173913043,,,0.045454545454545456,0.4444444444444444,1.0,0.7272727272727273,0.3888888888888889,0.6428571428571429,0.1,0.68,0.23684210526315788,0.5,0.3333333333333333,0.5,0.14285714285714285,0.8181818181818182,0.5555555555555556,1.0,0.625,0.6666666666666666,0.05714285714285714,94.64556090846526,0.5,15.835164835164836,14.65,15.340659340659341,14.05,0.14492753623188406,0.6,0.6,0.6666666666666666,0.3333333333333333,0.4782608695652174,0.5238095238095238,0.6363636363636364,0.057971014492753624,0.5,0.5,0.5,0.14492753623188406,0.4,0.4,1.0,0.3188405797101449,0.36363636363636365,0.38095238095238093,0.875,0.5,0.3333333333333333,,0.16666666666666666,1.0,,,,0.2,0.8,0.32,0.375,0.6086956521739131,0.36363636363636365,0.4922405797101449,0.53402,0.516396,0.13924050632911392,0.23404255319148937,0.1,0.46,7.081081081081081,25.34375,0.38461538461538464,2.0,2.0,13.0,,,,,,0.08,1.0,,4.0,2.0,,,,1.0,,,,,,,,,1610612748,2024,2023-24,True
