EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,PtsPutbacks,ShortMidRangeAssists,ShootingFouls,OffAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,2pt And 1 Free Throw Trips,BadPassTurnovers,Arc3FGM,PenaltyArc3FGM,NonHeaveArc3FGM,Arc3Assists,Offensive Fouls,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsUnassisted3s,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,LongMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG3A,LongMidRangeAssists,OffThreePtRebounds,Travels,SecondChanceTurnovers,Loose Ball Fouls,Technical Free Throw Trips,BlockedAtRim,LongMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,HeaveAttempts,LostBallOutOfBoundsTurnovers,FTDefRebounds,DefFTReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Blocked3s,BlockedCorner3,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,BlockedLongMidRange,SecondChanceFtPoints,OffensiveGoaltends,SecondChanceCorner3FGA,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,SecondChanceCorner3FGM,Charge Fouls,Transition Take Fouls Drawn,BlockedArc3,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,team_id,year,season,team_vs
1626157-1629162-1630162-203497-203937,1610612750,"Karl-Anthony Towns, Jordan McLaughlin, Anthony Edwards, Rudy Gobert, Kyle Anderson","Towns, McLaughlin, Edwards, Gobert, Anderson",1626157-1629162-1630162-203497-203937,MIN,144.0,1,2.0,8.0,5.0,4.0,5.0,4.0,,9,,,,,,,1.0,,,,,,3.0,3.0,1.0,1.0,2.0,3.0,2.0,10.0,2.0,,,,1.0,1.0,2.0,3.0,2.0,10.0,,2.0,3.0,3.0,,,1.0,1.0,,,3.0,,,2.0,2.0,,2.0,,,,,,,,,,1.0,,,2.0,1.0,,10.0,10.0,5.0,,,,,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,,1.0,1.0,,1.0,1.0,,1.0,0.75,,,,,1.0,,,0.6666666666666666,,,,1.0,,,,,90.0,12.0,21.0,12.0,20.75,,,,,0.25,,,,,,0.75,,,,,,,,0.75,0.75,0.5126333333333334,,0.5126333333333334,0.2,0.5,,1.0,8.6,30.166666666666668,1.0,1.0,,,,,1.0,1.0,,,,,,2.0,2.0,2.0,1.0,,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629638-1629675-1630162-1630183,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Naz Reid, Anthony Edwards, Jaden McDaniels","Towns, Alexander-Walker, Reid, Edwards, McDaniels",1626157-1629638-1629675-1630162-1630183,MIN,2340.0,12,39.0,4.0,75.0,78.0,19.0,22.0,9.0,153,9.0,17.0,2.0,3.0,2.0,5.0,17.0,7.0,6.0,11.0,,1.0,18.0,3.0,17.0,41.0,11.0,29.0,16.0,83.0,79.0,2.0,6.0,4.0,3.0,11.0,1.0,4.0,7.0,16.0,16.0,18.0,33.0,18.0,4.0,8.0,11.0,19.0,6.0,5.0,49.0,6.0,22.0,11.0,33.0,9.0,42.0,3.0,3.0,1.0,2.0,6.0,2.0,8.0,1.0,19.0,15.0,,3.0,17.0,5.0,3.0,79.0,16.0,19.0,3.0,3.0,0.47058823529411764,0.5333333333333333,1.0,0.3793103448275862,0.25,0.3793103448275862,0.4146341463414634,0.3333333333333333,0.2727272727272727,0.4785714285714286,0.25,0.3,0.525974025974026,0.25,0.42105263157894735,0.4142857142857143,0.0975609756097561,0.058823529411764705,0.11764705882352941,0.75,0.6875,0.2608695652173913,0.88,0.8048780487804879,0.21951219512195122,,0.5714285714285714,0.6666666666666666,1.0,0.8888888888888888,0.8571428571428571,0.07894736842105263,94.15384615384616,15.426666666666666,15.166666666666666,14.6,14.615384615384615,0.24285714285714285,0.5294117647058824,0.5625,0.5555555555555556,0.24285714285714285,0.1,0.15714285714285714,0.5454545454545454,0.5454545454545454,1.0,0.2571428571428571,0.375,0.6666666666666666,,0.3333333333333333,0.4,0.06666666666666667,,0.2,0.6571428571428571,0.5362592857142857,0.4788333333333334,0.54209,0.06756756756756757,0.1111111111111111,0.04819277108433735,0.1927710843373494,7.1000000000000005,25.06206896551724,0.25333333333333335,6.0,4.0,2.0,7.0,0.5,0.35294117647058826,0.4,0.3333333333333333,,2.0,1.0,4.0,5.0,1.0,5.0,5.0,,0.2777777777777778,0.2777777777777778,1.0,0.3333333333333333,0.2777777777777778,,3.0,1.0,3.0,1.0,0.3333333333333333,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,0.14285714285714285,0.16666666666666666,0.2,0.15384615384615385,0.2,0.2857142857142857,0.3333333333333333,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629638-1629675-1630162-201144,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Naz Reid, Anthony Edwards, Mike Conley","Towns, Alexander-Walker, Reid, Edwards, Conley",1626157-1629638-1629675-1630162-201144,MIN,558.0,4,9.0,-5.0,19.0,21.0,13.0,17.0,2.0,40,,2.0,,,,1.0,8.0,2.0,,,,,3.0,2.0,3.0,12.0,1.0,3.0,6.0,15.0,20.0,,3.0,,2.0,8.0,1.0,2.0,3.0,10.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,,,7.0,3.0,4.0,6.0,10.0,3.0,13.0,,,,,4.0,3.0,5.0,4.0,5.0,5.0,,,7.0,3.0,1.0,15.0,10.0,13.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.5,0.5,0.25,,0.25,0.3,,0.35,0.4166666666666667,,0.4166666666666667,0.2,0.16666666666666666,,0.25,0.8,0.8571428571428571,0.3333333333333333,0.8,0.8333333333333334,0.3,0.5,0.75,1.0,,0.6666666666666666,1.0,,103.2258064516129,13.68421052631579,14.19047619047619,13.31578947368421,13.619047619047619,0.13333333333333333,,,,0.5333333333333333,0.13333333333333333,,,,,0.2,,,,0.1,,,,0.2,0.3333333333333333,0.4570607142857143,0.40473333333333333,0.42314444444444443,0.17647058823529413,0.21428571428571427,,0.6666666666666666,8.85,34.63333333333333,0.6842105263157895,3.0,,2.0,2.0,,0.375,0.5,0.6666666666666666,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,,2.0,1.0,2.0,1.0,0.5,,,,,,,,,,1.0,,,0.4,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629638-1629675-1630162-203497,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Naz Reid, Anthony Edwards, Rudy Gobert","Towns, Alexander-Walker, Reid, Edwards, Gobert",1626157-1629638-1629675-1630162-203497,MIN,472.0,2,8.0,-2.0,15.0,14.0,2.0,14.0,,29,2.0,2.0,,,1.0,1.0,2.0,4.0,,1.0,,,2.0,,5.0,8.0,2.0,3.0,1.0,17.0,19.0,,,,1.0,1.0,,,1.0,3.0,8.0,2.0,3.0,2.0,,4.0,1.0,5.0,,2.0,11.0,,3.0,1.0,5.0,,5.0,,,,,1.0,,2.0,,4.0,2.0,,,2.0,1.0,,17.0,3.0,2.0,,,0.8,0.8,0.5,0.6666666666666666,,0.6666666666666666,0.625,,1.0,0.7272727272727273,,1.0,0.7083333333333334,,0.75,0.2727272727272727,,,,0.5,1.0,,1.0,1.0,,,,1.0,,1.0,,,88.47457627118645,20.333333333333332,11.928571428571429,20.333333333333332,11.928571428571429,0.18181818181818182,1.0,1.0,1.0,0.18181818181818182,0.36363636363636365,0.09090909090909091,,,,0.18181818181818182,,,,1.0,1.0,,,,0.45454545454545453,0.4913363636363636,,0.7458,0.08333333333333333,0.1111111111111111,,0.17647058823529413,10.1,24.8,0.13333333333333333,1.0,,,3.0,,0.5,0.5,,,1.0,,1.0,2.0,,2.0,1.0,,1.0,1.0,0.5,,1.0,3.0,,,,,,2.0,,,2.0,,,,,,,,,,,,0.5,0.5,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629638-1629675-1630162-203937,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Naz Reid, Anthony Edwards, Kyle Anderson","Towns, Alexander-Walker, Reid, Edwards, Anderson",1626157-1629638-1629675-1630162-203937,MIN,1776.0,10,30.0,22.0,61.0,62.0,47.0,33.0,3.0,123,12.0,14.0,1.0,1.0,10.0,11.0,9.0,3.0,3.0,6.0,3.0,6.0,17.0,13.0,21.0,26.0,11.0,23.0,8.0,83.0,61.0,1.0,2.0,5.0,16.0,20.0,10.0,19.0,6.0,68.0,18.0,24.0,33.0,16.0,1.0,9.0,11.0,20.0,3.0,4.0,51.0,1.0,12.0,11.0,23.0,3.0,26.0,,7.0,4.0,3.0,7.0,5.0,10.0,7.0,14.0,10.0,,,10.0,3.0,2.0,78.0,68.0,47.0,3.0,2.0,0.42857142857142855,0.45,1.0,0.4782608695652174,0.5263157894736842,0.5,0.8076923076923077,0.5,0.8,0.7653061224489796,0.8333333333333334,0.7948717948717948,0.7735849056603774,0.8333333333333334,0.7976190476190477,0.46938775510204084,0.038461538461538464,,0.1111111111111111,0.7,0.6875,0.2,0.9230769230769231,0.7931034482758621,0.2,,0.5,0.8888888888888888,,0.8571428571428571,1.0,,99.72972972972973,13.78688524590164,15.080645161290322,13.524590163934427,14.419354838709678,0.2857142857142857,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.1836734693877551,0.061224489795918366,0.12244897959183673,0.5,0.5,1.0,0.3469387755102041,0.3333333333333333,1.0,,0.28205128205128205,0.9090909090909091,0.15384615384615385,0.5,0.3333333333333333,0.7551020408163265,0.5385489583333333,0.456,0.5334421052631579,0.058823529411764705,0.10714285714285714,0.060240963855421686,0.8192771084337349,6.126923076923077,26.230434782608693,0.7704918032786885,7.0,2.0,5.0,8.0,0.5,0.7777777777777778,0.875,0.7142857142857143,,3.0,1.0,2.0,8.0,7.0,8.0,8.0,1.0,0.47058823529411764,0.47058823529411764,1.0,0.5384615384615384,0.5,,4.0,2.0,5.0,4.0,0.8,2.0,1.0,1.0,,2.0,,,2.0,1.0,2.0,,0.2,,0.14285714285714285,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.3333333333333333,1.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629638-1629675-1630183-201144,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Naz Reid, Jaden McDaniels, Mike Conley","Towns, Alexander-Walker, Reid, McDaniels, Conley",1626157-1629638-1629675-1630183-201144,MIN,722.0,5,12.0,2.0,21.0,21.0,,6.0,4.0,42,6.0,11.0,2.0,4.0,,,5.0,3.0,1.0,3.0,,,3.0,,8.0,19.0,2.0,6.0,4.0,26.0,24.0,2.0,4.0,4.0,,,,,,,6.0,10.0,3.0,3.0,4.0,3.0,1.0,4.0,1.0,3.0,9.0,5.0,3.0,7.0,10.0,6.0,16.0,1.0,1.0,1.0,,1.0,,2.0,,4.0,5.0,,,5.0,3.0,,22.0,,,,,0.375,0.5,0.5,0.3333333333333333,,0.3333333333333333,0.42105263157894735,0.5,,0.44,0.4,,0.48148148148148145,0.4,,0.24,0.21052631578947367,0.2727272727272727,0.2,0.5,1.0,0.45454545454545453,1.0,1.0,0.42857142857142855,0.3333333333333333,1.0,1.0,,1.0,1.0,0.1111111111111111,83.76731301939058,18.761904761904763,15.619047619047619,17.61904761904762,15.619047619047619,0.44,0.5454545454545454,0.75,0.5,0.2,0.12,0.12,0.3333333333333333,0.3333333333333333,1.0,0.12,0.8,0.5,,,,,,,0.68,0.554208,0.6115999999999999,,0.1111111111111111,0.14285714285714285,0.15384615384615385,,5.515789473684211,24.150000000000002,,2.0,4.0,,,0.6,0.4,0.5,,,1.0,1.0,1.0,1.0,,1.0,,,0.3333333333333333,0.5,,,0.3333333333333333,3.0,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,,0.3333333333333333,0.3333333333333333,0.5,,,,,0.2,,,,,,,,,,,,,,,1.0,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629638-1629675-1630183-203937,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Naz Reid, Jaden McDaniels, Kyle Anderson","Towns, Alexander-Walker, Reid, McDaniels, Anderson",1626157-1629638-1629675-1630183-203937,MIN,27.0,1,,-2.0,1.0,1.0,,,,2,,1.0,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.66666666666666,18.0,9.0,18.0,9.0,1.0,,,,,,,,,,,,,,,,,,,1.0,0.4396,,,,,,,3.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629638-1629675-201144-203937,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Naz Reid, Mike Conley, Kyle Anderson","Towns, Alexander-Walker, Reid, Conley, Anderson",1626157-1629638-1629675-201144-203937,MIN,659.0,5,11.0,-4.0,19.0,18.0,,,2.0,37,2.0,3.0,,,,,1.0,1.0,,2.0,,,7.0,,4.0,5.0,3.0,9.0,6.0,23.0,27.0,1.0,1.0,2.0,,,,,,,4.0,4.0,3.0,7.0,,2.0,1.0,3.0,,1.0,7.0,,2.0,2.0,4.0,2.0,6.0,,2.0,,2.0,,,4.0,,4.0,3.0,,,6.0,3.0,,21.0,,,,,0.5,0.5,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.8,1.0,,0.6071428571428571,0.5,,0.6764705882352942,0.5,,0.6428571428571429,,,,,0.4,,1.0,0.5714285714285714,0.2857142857142857,,,0.4,,1.0,,,80.84977238239757,16.0,19.72222222222222,14.947368421052632,18.666666666666668,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.07142857142857142,0.07142857142857142,0.14285714285714285,,,,0.5,,,,,,,,,0.8571428571428571,0.5493571428571429,,,0.17647058823529413,0.375,0.08695652173913043,,6.68,25.211111111111112,,1.0,,1.0,2.0,,1.0,1.0,1.0,1.0,4.0,,,3.0,,3.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.3333333333333333,,0.42857142857142855,6.0,2.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,,2.0,,,,,,,0.3333333333333333,,,1.0,1.0,1.0,,0.5,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629638-1630162-1630183-201144,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Anthony Edwards, Jaden McDaniels, Mike Conley","Towns, Alexander-Walker, Edwards, McDaniels, Conley",1626157-1629638-1630162-1630183-201144,MIN,135.0,2,2.0,,4.0,4.0,4.0,3.0,,8,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,1.0,,2.0,2.0,,1.0,,,2.0,1.0,,2.0,2.0,4.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,0.5,0.5,,0.5,0.5,,,1.0,,,0.5,,,85.33333333333333,7.0,26.75,7.0,22.75,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629638-1630162-1630183-203497,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Anthony Edwards, Jaden McDaniels, Rudy Gobert","Towns, Alexander-Walker, Edwards, McDaniels, Gobert",1626157-1629638-1630162-1630183-203497,MIN,2133.0,12,36.0,,72.0,68.0,10.0,22.0,5.0,140,18.0,24.0,4.0,5.0,2.0,2.0,14.0,6.0,2.0,2.0,,,20.0,6.0,27.0,44.0,14.0,22.0,6.0,102.0,102.0,4.0,7.0,8.0,3.0,4.0,5.0,6.0,2.0,23.0,26.0,28.0,30.0,18.0,4.0,13.0,10.0,23.0,2.0,10.0,56.0,7.0,5.0,11.0,19.0,9.0,28.0,4.0,4.0,3.0,1.0,5.0,,10.0,,14.0,12.0,1.0,1.0,7.0,2.0,2.0,94.0,23.0,10.0,3.0,1.0,0.48148148148148145,0.52,0.7142857142857143,0.6363636363636364,0.8333333333333334,0.6190476190476191,0.6136363636363636,0.5714285714285714,0.75,0.7272727272727273,0.5714285714285714,1.05,0.7285714285714285,0.5714285714285714,1.0454545454545454,0.3333333333333333,0.09090909090909091,0.041666666666666664,0.21428571428571427,0.5,0.6111111111111112,0.4117647058823529,0.5555555555555556,0.5925925925925926,0.36,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2,94.51476793248946,15.86111111111111,14.573529411764707,15.402777777777779,14.25,0.36363636363636365,0.75,0.782608695652174,0.5555555555555556,0.21212121212121213,0.09090909090909091,0.030303030303030304,1.0,1.0,1.0,0.30303030303030304,0.7142857142857143,0.8,0.25,0.2,1.0,,,0.6,0.696969696969697,0.5583623076923078,0.6009142857142857,0.5573388888888888,0.029411764705882353,0.043478260869565216,0.0784313725490196,0.22549019607843138,6.109090909090909,27.254545454545454,0.1388888888888889,6.0,4.0,1.0,8.0,0.6666666666666666,0.42857142857142855,0.5454545454545454,0.16666666666666666,2.0,5.0,,5.0,12.0,5.0,11.0,8.0,2.0,0.6,0.631578947368421,0.6666666666666666,0.8333333333333334,0.6111111111111112,12.0,5.0,3.0,5.0,2.0,0.4,3.0,,,2.0,2.0,1.0,1.0,1.0,,2.0,,0.25,0.25,0.25,,0.5,0.5,0.6666666666666666,,1.0,,3.0,1.0,,,,,,,,,,,1.0,0.045454545454545456,0.05,1.0,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629638-1630162-1630183-203937,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Anthony Edwards, Jaden McDaniels, Kyle Anderson","Towns, Alexander-Walker, Edwards, McDaniels, Anderson",1626157-1629638-1630162-1630183-203937,MIN,455.0,4,8.0,5.0,14.0,11.0,7.0,4.0,1.0,25,5.0,6.0,,1.0,2.0,3.0,,1.0,,,,,1.0,1.0,5.0,7.0,,1.0,9.0,19.0,14.0,,1.0,,2.0,4.0,,1.0,6.0,10.0,10.0,,,1.0,,5.0,,5.0,,5.0,10.0,1.0,1.0,2.0,3.0,1.0,4.0,,,,,2.0,1.0,2.0,,3.0,6.0,1.0,,10.0,3.0,2.0,19.0,10.0,7.0,1.0,2.0,1.0,1.0,,,,,0.7142857142857143,,0.5,0.625,,0.4,0.7307692307692307,,0.625,0.125,,,,1.0,0.25,0.5,0.5,0.3,0.5,1.0,,0.3333333333333333,0.5,1.0,,,79.12087912087912,14.714285714285714,22.636363636363637,14.0,20.818181818181817,0.75,0.8333333333333334,0.8333333333333334,1.0,,0.125,,,,,0.125,1.0,,,0.6,0.6666666666666666,,,0.2,0.875,0.653375,0.7458,0.55192,0.2727272727272727,0.3,,0.5263157894736842,3.6571428571428575,31.6,0.5,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,3.0,1.0,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629638-1630162-201144-203497,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Anthony Edwards, Mike Conley, Rudy Gobert","Towns, Alexander-Walker, Edwards, Conley, Gobert",1626157-1629638-1630162-201144-203497,MIN,946.0,5,16.0,-13.0,29.0,31.0,14.0,12.0,5.0,60,5.0,9.0,3.0,4.0,4.0,7.0,9.0,4.0,,3.0,,2.0,4.0,1.0,8.0,22.0,1.0,7.0,7.0,26.0,39.0,3.0,5.0,9.0,5.0,13.0,,3.0,2.0,12.0,6.0,10.0,3.0,4.0,2.0,3.0,1.0,4.0,,3.0,9.0,6.0,5.0,6.0,12.0,6.0,18.0,3.0,2.0,2.0,,2.0,,4.0,1.0,8.0,7.0,,1.0,8.0,5.0,,17.0,12.0,14.0,,,0.375,0.5,1.0,0.14285714285714285,,0.14285714285714285,0.36363636363636365,0.6,0.38461538461538464,0.3275862068965517,0.6,0.3125,0.40625,0.75,0.35294117647058826,0.2413793103448276,0.09090909090909091,0.1111111111111111,0.1111111111111111,0.5,0.8571428571428571,0.46153846153846156,0.7142857142857143,0.7857142857142857,0.3157894736842105,0.3333333333333333,1.0,0.75,,0.8333333333333334,,0.17647058823529413,91.33192389006342,16.620689655172413,14.96774193548387,16.448275862068964,14.258064516129032,0.3103448275862069,0.5555555555555556,0.625,0.6,0.3103448275862069,0.13793103448275862,0.10344827586206896,,,,0.13793103448275862,0.8,0.75,0.3333333333333333,0.4375,0.5714285714285714,0.125,,0.0625,0.5517241379310345,0.5508,0.63098,0.584128125,0.15625,0.2,0.34615384615384615,0.46153846153846156,6.968181818181819,25.24285714285714,0.4827586206896552,3.0,4.0,,4.0,0.75,0.3333333333333333,0.375,,,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,0.25,0.25,1.0,,0.25,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,,0.3333333333333333,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629638-1630162-201144-203937,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Anthony Edwards, Mike Conley, Kyle Anderson","Towns, Alexander-Walker, Edwards, Conley, Anderson",1626157-1629638-1630162-201144-203937,MIN,409.0,3,7.0,2.0,13.0,14.0,5.0,6.0,2.0,27,5.0,7.0,2.0,3.0,1.0,2.0,3.0,,,1.0,,,1.0,,7.0,10.0,,2.0,4.0,18.0,16.0,2.0,3.0,4.0,2.0,4.0,,,2.0,6.0,6.0,8.0,,1.0,,3.0,,3.0,,1.0,6.0,2.0,4.0,1.0,5.0,3.0,8.0,2.0,,,,,,2.0,1.0,3.0,2.0,,,4.0,2.0,,14.0,6.0,5.0,,,0.42857142857142855,0.6,,,,,0.7,0.6666666666666666,0.5,0.5833333333333334,0.6666666666666666,0.5,0.6428571428571429,0.6666666666666666,0.6,0.16666666666666666,,,,,1.0,0.6666666666666666,0.8,0.8333333333333334,0.6,,,1.0,,,1.0,0.4,95.06112469437653,12.076923076923077,18.0,11.615384615384615,17.785714285714285,0.5833333333333334,0.7142857142857143,0.7142857142857143,0.2,0.25,,0.08333333333333333,,,,0.08333333333333333,1.0,0.6666666666666666,,0.5,0.5,,,,0.75,0.5672458333333333,0.61335,0.445225,0.14285714285714285,0.16666666666666666,0.2222222222222222,0.3333333333333333,4.529999999999999,24.05,0.38461538461538464,2.0,4.0,2.0,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,1.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
