EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,DefThreePtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,OffThreePtRebounds,OffRebounds,LostBallOutOfBoundsTurnovers,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Loose Ball Fouls,Loose Ball Fouls Drawn,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,LongMidRangeAssists,FTDefRebounds,LostBallSteals,Travels,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedAtRim,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,DefFTReboundPct,DefAtRimReboundPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,Blocked3s,BlockedCorner3,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGM,FTOffRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Transition Take Fouls Drawn,DefensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,SecondChanceArc3PctAssisted,3SecondViolations,HeaveAttempts,BlockedArc3,Transition Take Fouls,Corner3PctBlocked,OffensiveGoaltends,team_id,year,season,team_vs
1627749-1629027-1630168-1630180-1630552,1610612737,"Dejounte Murray, Trae Young, Onyeka Okongwu, Saddiq Bey, Jalen Johnson","Murray, Young, Okongwu, Bey, Johnson",1627749-1629027-1630168-1630180-1630552,ATL,6207.0,14,103.0,,219.0,221.0,82.0,68.0,440.0,3.0,11.0,65.0,121.0,63.0,271.0,271.0,20.0,35.0,39.0,103.0,44.0,31.0,81.0,114.0,48.0,76.0,3.0,11.0,237.0,101.0,81.0,0.5371900826446281,0.5714285714285714,0.5360824742268041,0.5245901639344263,0.5955555555555555,0.6455696202531646,0.7209302325581395,0.7169811320754716,0.7333333333333333,102.07829869502174,13.831050228310502,14.380090497737557,13.374429223744292,13.714932126696832,0.05670103092783505,0.2727272727272727,0.3,0.5785103626943006,0.5605891666666667,0.1308411214953271,0.04,0.3800738007380074,4.825619834710744,0.3744292237442922,45.0,71.0,13.0,21.0,17.0,39.0,24.0,19.0,49.0,26.0,73.0,86.0,57.0,48.0,19.0,16.0,43.0,19.0,62.0,12.0,36.0,6.0,143.0,45.0,8.0,6.0,16.0,10.0,11.0,6.0,27.0,14.0,24.0,39.0,2.0,6.0,25.0,10.0,0.6615384615384615,0.7413793103448276,0.7307692307692307,0.3561643835616438,0.3611111111111111,0.37628865979381443,0.1322314049586777,0.1267605633802817,0.15384615384615385,0.5925925925925926,0.7142857142857143,0.6363636363636364,0.6923076923076923,0.36597938144329895,0.6338028169014085,0.7258064516129032,0.8,0.20103092783505155,0.4358974358974359,0.5151515151515151,0.35294117647058826,0.12371134020618557,0.25257731958762886,0.3877551020408163,0.3877551020408163,0.631578947368421,0.3442622950819672,0.6190476190476191,0.7422680412371134,0.3958333333333333,0.17985611510791366,26.021917808219175,7.0,7.0,0.2916666666666667,0.2916666666666667,1.0,13.0,33.0,4.0,0.28888888888888886,0.32673267326732675,0.2857142857142857,25.0,8.0,15.0,3.0,10.0,21.0,4.0,8.0,34.0,14.0,20.0,4.0,3.0,12.0,,4.0,12.0,7.0,0.47619047619047616,0.52,0.5862068965517241,0.35714285714285715,0.4230769230769231,0.3181818181818182,0.29411764705882354,0.8333333333333334,0.047058823529411764,0.5833333333333334,0.6,0.5333333333333333,0.25,0.12,0.60880625,0.12546125461254612,1.0,1.0,1.0,1.0,2.0,21.0,1.0,5.0,2.0,1.0,7.0,4.0,8.0,4.0,0.5,0.7142857142857143,0.7241379310344828,0.3333333333333333,0.04,1.0,3.0,10.0,5.0,16.0,8.0,26.0,,,0.3076923076923077,0.16393442622950818,0.3,0.26229508196721313,0.3125,1.0,,,2.0,,,,1.0,,,0.25,0.3333333333333333,1.0,,,0.09090909090909091,,1.0,1.0,,1.0,,1.0,,,1610612737,2024,2023-24,False
1627749-1629027-1630168-1630180-1641754,1610612737,"Dejounte Murray, Trae Young, Onyeka Okongwu, Saddiq Bey, Seth Lundy","Murray, Young, Okongwu, Bey, Lundy",1627749-1629027-1630168-1630180-1641754,ATL,123.0,1,2.0,3.0,4.0,5.0,,,9.0,,,2.0,2.0,,7.0,4.0,,,,,2.0,1.0,3.0,3.0,1.0,,,,7.0,,,1.0,,0.875,,0.875,,1.0,1.0,1.0,105.3658536585366,9.25,17.2,9.25,17.2,,,,0.5512625,,,,,6.6,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,3.0,1.0,,,1.0,1.0,2.0,,1.0,,5.0,2.0,,,,,,,,,,,,,,,0.5,0.5,1.0,0.5,0.5,0.5,,,,,1.0,,,0.25,1.0,1.0,1.0,0.25,1.0,1.0,,0.25,0.25,,,,,,0.75,,,24.85,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2024,2023-24,False
1627749-1629027-1630168-1630180-202083,1610612737,"Dejounte Murray, Trae Young, Onyeka Okongwu, Saddiq Bey, Wesley Matthews","Murray, Young, Okongwu, Bey, Matthews",1627749-1629027-1630168-1630180-202083,ATL,613.0,2,10.0,-4.0,22.0,23.0,11.0,9.0,45.0,1.0,1.0,5.0,11.0,10.0,29.0,33.0,3.0,6.0,5.0,17.0,6.0,2.0,3.0,4.0,6.0,10.0,,1.0,29.0,17.0,11.0,0.45454545454545453,0.5,0.5277777777777778,0.6666666666666666,0.6590909090909091,0.7727272727272727,0.5,0.3333333333333333,0.3333333333333333,105.70962479608482,12.727272727272727,14.478260869565217,11.863636363636363,13.652173913043478,0.05555555555555555,1.0,1.0,0.5132277777777777,0.5564555555555555,0.23809523809523808,,0.5862068965517241,9.10909090909091,0.5,2.0,3.0,2.0,3.0,2.0,7.0,3.0,2.0,4.0,3.0,7.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,3.0,,2.0,,7.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,4.0,6.0,,,5.0,1.0,0.4,0.4,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.3888888888888889,0.18181818181818182,,0.2857142857142857,1.0,0.2,1.0,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3888888888888889,0.2857142857142857,0.4,,0.16666666666666666,0.2222222222222222,0.5,0.5,,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.5,0.35714285714285715,26.02857142857143,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,1.0,,,0.1,,2.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,2.0,,,2.0,,,,,0.16666666666666666,,0.2,,,,,0.5,,,0.5,0.48735,,,,,,,6.0,,,,,2.0,,2.0,1.0,,,,,,,1.0,2.0,1.0,1.0,2.0,3.0,,,0.6666666666666666,0.2222222222222222,0.5,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2024,2023-24,False
1627749-1629027-1630168-1630180-203991,1610612737,"Dejounte Murray, Trae Young, Onyeka Okongwu, Saddiq Bey, Clint Capela","Murray, Young, Okongwu, Bey, Capela",1627749-1629027-1630168-1630180-203991,ATL,1308.0,3,22.0,11.0,45.0,44.0,9.0,18.0,89.0,2.0,3.0,18.0,26.0,5.0,53.0,42.0,2.0,2.0,3.0,7.0,16.0,11.0,23.0,34.0,12.0,6.0,,1.0,43.0,7.0,9.0,0.6923076923076923,1.0,0.5454545454545454,0.4,0.5760869565217391,0.5833333333333334,0.7857142857142857,0.875,1.0,97.98165137614679,16.333333333333332,13.022727272727273,14.555555555555555,12.795454545454545,0.06818181818181818,0.6666666666666666,0.6666666666666666,0.5380738636363636,0.54879,0.06666666666666667,,0.1320754716981132,6.619230769230769,0.2,8.0,12.0,1.0,1.0,8.0,11.0,6.0,2.0,12.0,4.0,18.0,20.0,12.0,12.0,2.0,,10.0,4.0,14.0,2.0,5.0,5.0,32.0,10.0,,,6.0,5.0,4.0,1.0,10.0,4.0,5.0,6.0,,,3.0,1.0,0.5555555555555556,0.5882352941176471,1.0,0.2222222222222222,0.2222222222222222,0.4090909090909091,,,,0.6,1.0,1.0,0.4,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.625,0.25,0.7272727272727273,0.7272727272727273,0.625,0.13636363636363635,0.2727272727272727,0.16666666666666666,0.16666666666666666,1.0,0.2,1.0,0.6818181818181818,0.16666666666666666,0.1111111111111111,25.177777777777777,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,6.0,11.0,,0.42857142857142855,0.5,0.6,10.0,1.0,3.0,2.0,5.0,7.0,3.0,,10.0,2.0,5.0,,1.0,2.0,,,2.0,2.0,0.7142857142857143,0.5,0.5,0.625,0.75,0.6666666666666666,,1.0,,1.0,0.3,0.3333333333333333,,0.2,0.57331,0.18867924528301888,,,,1.0,,,,2.0,,1.0,2.0,,2.0,,,1.0,1.0,,0.1,,,,,3.0,,3.0,,,,,,0.6,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612737,2024,2023-24,False
1627749-1629027-1630168-1630180-203992,1610612737,"Dejounte Murray, Trae Young, Onyeka Okongwu, Saddiq Bey, Bogdan Bogdanovic","Murray, Young, Okongwu, Bey, Bogdanovic",1627749-1629027-1630168-1630180-203992,ATL,1362.0,14,23.0,-4.0,50.0,50.0,14.0,13.0,100.0,1.0,1.0,13.0,22.0,8.0,67.0,71.0,1.0,5.0,5.0,13.0,12.0,4.0,11.0,22.0,10.0,9.0,,2.0,54.0,10.0,12.0,0.5909090909090909,0.2,0.5462962962962963,0.3076923076923077,0.5877192982456141,0.40625,0.6666666666666666,0.6470588235294118,0.3333333333333333,105.72687224669603,13.6,13.64,13.22,13.5,0.018518518518518517,1.0,1.0,0.5225342592592592,0.46421153846153845,0.03636363636363636,,0.19402985074626866,5.781818181818182,0.28,8.0,11.0,,2.0,4.0,10.0,9.0,6.0,23.0,11.0,32.0,14.0,27.0,23.0,6.0,2.0,7.0,9.0,16.0,4.0,6.0,1.0,41.0,7.0,5.0,3.0,3.0,1.0,1.0,2.0,4.0,2.0,4.0,12.0,,1.0,2.0,,0.5384615384615384,0.6363636363636364,0.8181818181818182,0.34375,0.34375,0.5925925925925926,0.09090909090909091,,0.2,0.75,0.6363636363636364,0.5714285714285714,1.0,0.2037037037037037,0.7272727272727273,0.7272727272727273,0.75,0.18518518518518517,0.4,0.5,0.25,0.16666666666666666,0.42592592592592593,0.2608695652173913,0.2608695652173913,0.6666666666666666,0.15384615384615385,,0.7962962962962963,0.2608695652173913,0.08695652173913043,25.840625,5.0,5.0,0.5555555555555556,0.5555555555555556,1.0,7.0,11.0,,0.35,0.3793103448275862,0.25,10.0,3.0,4.0,1.0,4.0,5.0,2.0,2.0,13.0,4.0,4.0,,1.0,2.0,,1.0,2.0,2.0,0.8,0.7857142857142857,0.8125,0.4444444444444444,0.3333333333333333,0.5,0.75,0.5,,1.0,0.5714285714285714,0.75,0.3333333333333333,0.14285714285714285,0.540575,0.19402985074626866,1.0,1.0,,1.0,1.0,6.0,,,2.0,,1.0,,1.0,,0.5,,1.0,,0.14285714285714285,,1.0,3.0,1.0,5.0,2.0,8.0,,,0.25,0.23076923076923078,0.3333333333333333,0.38461538461538464,0.2,1.0,,,2.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,1610612737,2024,2023-24,False
1627749-1629027-1630168-1630235-203992,1610612737,"Dejounte Murray, Trae Young, Onyeka Okongwu, Trent Forrest, Bogdan Bogdanovic","Murray, Young, Okongwu, Forrest, Bogdanovic",1627749-1629027-1630168-1630235-203992,ATL,4.0,1,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2024,2023-24,False
1627749-1629027-1630168-1630552-203991,1610612737,"Dejounte Murray, Trae Young, Onyeka Okongwu, Jalen Johnson, Clint Capela","Murray, Young, Okongwu, Johnson, Capela",1627749-1629027-1630168-1630552-203991,ATL,146.0,1,2.0,,4.0,4.0,,,8.0,,2.0,,4.0,,3.0,3.0,,,,,,1.0,3.0,4.0,1.0,,,,3.0,,,,,0.3,,0.3,,1.0,1.0,1.0,78.9041095890411,15.5,21.0,15.5,21.0,0.4,,,0.50217,,,,,12.325,,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,1.0,1.0,0.2,0.25,,1.0,,1.0,1.0,,0.2,,,,0.2,,,,,0.2,1.0,1.0,,,,0.4,1.0,,25.4,,,,,,,1.0,,,0.25,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,0.25,,1.0,,,,,,,,,0.2957,,,,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2024,2023-24,False
1627749-1629027-1630168-1630552-203992,1610612737,"Dejounte Murray, Trae Young, Onyeka Okongwu, Jalen Johnson, Bogdan Bogdanovic","Murray, Young, Okongwu, Johnson, Bogdanovic",1627749-1629027-1630168-1630552-203992,ATL,1668.0,9,28.0,8.0,65.0,64.0,22.0,24.0,129.0,2.0,6.0,22.0,34.0,18.0,80.0,72.0,4.0,8.0,10.0,24.0,22.0,12.0,20.0,25.0,17.0,22.0,,2.0,72.0,24.0,22.0,0.6470588235294118,0.5,0.6595744680851063,0.5833333333333334,0.7142857142857143,0.6666666666666666,1.0,0.8421052631578947,1.0,111.36690647482014,14.169230769230769,11.671875,13.76923076923077,11.5,0.1276595744680851,0.3333333333333333,0.3333333333333333,0.5440010638297872,0.527975,0.2037037037037037,,0.3,6.738235294117647,0.3384615384615385,10.0,15.0,1.0,3.0,10.0,13.0,3.0,4.0,10.0,6.0,13.0,22.0,15.0,10.0,4.0,3.0,11.0,5.0,16.0,3.0,5.0,5.0,37.0,4.0,8.0,6.0,8.0,5.0,3.0,3.0,11.0,3.0,7.0,12.0,,,11.0,2.0,0.5,0.5238095238095238,0.8333333333333334,0.46153846153846156,0.46153846153846156,0.2765957446808511,0.08823529411764706,0.06666666666666667,0.15384615384615385,0.7272727272727273,0.5714285714285714,0.75,1.0,0.3191489361702128,0.6666666666666666,0.7142857142857143,0.5,0.2765957446808511,0.7692307692307693,0.9090909090909091,0.5,0.06382978723404255,0.2127659574468085,0.4,0.4,0.75,0.25,0.3333333333333333,0.5957446808510638,0.4,0.2682926829268293,25.138461538461538,2.0,2.0,0.6666666666666666,0.6666666666666666,1.0,3.0,5.0,1.0,0.42857142857142855,0.2631578947368421,0.3333333333333333,5.0,2.0,2.0,,3.0,3.0,,2.0,8.0,2.0,2.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,0.16666666666666666,0.2,0.3333333333333333,1.0,,,,0.6666666666666666,1.0,0.5,,0.5061,0.1,1.0,,,,,3.0,1.0,4.0,2.0,,4.0,,1.0,1.0,,1.0,0.3333333333333333,0.5,,,,,2.0,4.0,2.0,4.0,,,0.5,,,0.3333333333333333,0.5,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1610612737,2024,2023-24,False
1627749-1629027-1630168-203991-203992,1610612737,"Dejounte Murray, Trae Young, Onyeka Okongwu, Clint Capela, Bogdan Bogdanovic","Murray, Young, Okongwu, Capela, Bogdanovic",1627749-1629027-1630168-203991-203992,ATL,606.0,3,10.0,2.0,22.0,22.0,,4.0,44.0,1.0,1.0,7.0,14.0,2.0,28.0,26.0,,,,,8.0,1.0,6.0,12.0,6.0,4.0,,,21.0,,,0.5,,0.52,,0.5384615384615384,,0.5,0.5555555555555556,,104.55445544554456,15.454545454545455,12.090909090909092,14.454545454545455,11.136363636363637,0.04,1.0,1.0,0.577648,,0.11538461538461539,,,4.357142857142857,,5.0,10.0,,,1.0,3.0,5.0,2.0,6.0,4.0,11.0,6.0,12.0,6.0,2.0,5.0,3.0,4.0,7.0,2.0,3.0,,18.0,4.0,4.0,3.0,1.0,1.0,2.0,,3.0,,3.0,3.0,,,3.0,,0.42857142857142855,0.6,1.0,0.36363636363636365,0.36363636363636365,0.44,0.35714285714285715,0.3,0.6666666666666666,0.3333333333333333,0.5714285714285714,0.5,0.5,0.4,0.5,0.7142857142857143,0.6,0.12,0.3333333333333333,1.0,,0.2,0.24,0.3333333333333333,0.3333333333333333,1.0,,,0.84,0.3333333333333333,0.2,25.372727272727275,2.0,2.0,0.4,0.4,1.0,2.0,6.0,1.0,0.2857142857142857,0.42857142857142855,0.25,5.0,2.0,3.0,2.0,2.0,3.0,2.0,,7.0,4.0,4.0,,,,,,,,0.6666666666666666,0.7,0.7,0.5714285714285714,0.8,,0.3333333333333333,,,,0.6,0.6666666666666666,,0.4,0.6578499999999999,0.25,,,,,1.0,,,1.0,1.0,1.0,2.0,,,,0.5,1.0,0.6,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,0.5,1.0,,,,,,,,,,,,,1610612737,2024,2023-24,False
1627749-1629027-1630180-1630235-1630552,1610612737,"Dejounte Murray, Trae Young, Saddiq Bey, Trent Forrest, Jalen Johnson","Murray, Young, Bey, Forrest, Johnson",1627749-1629027-1630180-1630235-1630552,ATL,3.0,1,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2024,2023-24,False
1627749-1629027-1630180-1630235-203991,1610612737,"Dejounte Murray, Trae Young, Saddiq Bey, Trent Forrest, Clint Capela","Murray, Young, Bey, Forrest, Capela",1627749-1629027-1630180-1630235-203991,ATL,81.0,1,1.0,-5.0,3.0,3.0,1.0,1.0,6.0,,,1.0,1.0,,2.0,7.0,,,,,,,1.0,1.0,,,,,2.0,,1.0,1.0,,0.3333333333333333,,0.3333333333333333,,,,,106.66666666666666,10.666666666666666,16.333333333333332,10.666666666666666,15.666666666666666,,,,0.37799999999999995,0.135,,,,10.7,0.3333333333333333,,,,,1.0,1.0,,,2.0,,2.0,2.0,,2.0,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,0.6666666666666666,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,0.6666666666666666,,,,,,0.6666666666666666,,,30.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2024,2023-24,False
1627749-1629027-1630180-1630552-203991,1610612737,"Dejounte Murray, Trae Young, Saddiq Bey, Jalen Johnson, Clint Capela","Murray, Young, Bey, Johnson, Capela",1627749-1629027-1630180-1630552-203991,ATL,17322.0,21,289.0,-88.0,617.0,624.0,102.0,160.0,1241.0,10.0,26.0,190.0,364.0,114.0,686.0,774.0,28.0,47.0,41.0,130.0,174.0,92.0,202.0,314.0,130.0,158.0,3.0,15.0,566.0,130.0,102.0,0.521978021978022,0.5957446808510638,0.5026362038664324,0.577922077922078,0.5384615384615384,0.65,0.7419354838709677,0.7245283018867924,0.788235294117647,103.16591617596121,14.236628849270664,13.682692307692308,13.724473257698541,13.169871794871796,0.04569420035149385,0.38461538461538464,0.4,0.5619420913884007,0.5312292207792207,0.1157556270096463,0.014492753623188406,0.18950437317784258,5.297252747252747,0.16531604538087522,122.0,201.0,16.0,22.0,58.0,137.0,57.0,43.0,148.0,64.0,205.0,206.0,159.0,148.0,43.0,33.0,103.0,53.0,156.0,32.0,71.0,27.0,365.0,100.0,42.0,27.0,63.0,45.0,33.0,18.0,96.0,18.0,57.0,113.0,6.0,7.0,69.0,15.0,0.5421052631578948,0.6204819277108434,0.828125,0.3121951219512195,0.3121951219512195,0.3602811950790861,0.09065934065934066,0.08955223880597014,0.10218978102189781,0.65625,0.7092198581560284,0.7719298245614035,0.6410256410256411,0.3532513181019332,0.6069651741293532,0.6666666666666666,0.5819672131147541,0.24077328646748683,0.4233576642335766,0.4715447154471545,0.46551724137931033,0.10017574692442882,0.2601054481546573,0.2905405405405405,0.296551724137931,0.7441860465116279,0.2857142857142857,0.7272727272727273,0.7135325131810193,0.2905405405405405,0.16626506024096385,25.41951219512195,21.0,21.0,0.3684210526315789,0.3684210526315789,1.0,40.0,112.0,4.0,0.2857142857142857,0.3546325878594249,0.28846153846153844,87.0,34.0,66.0,7.0,40.0,78.0,21.0,16.0,120.0,48.0,71.0,16.0,6.0,31.0,1.0,7.0,32.0,22.0,0.5128205128205128,0.5252525252525253,0.5607476635514018,0.41040462427745666,0.4050632911392405,0.4430379746835443,0.2777777777777778,0.631578947368421,0.05776173285198556,0.6875,0.6666666666666666,0.5151515151515151,0.11764705882352941,0.0707070707070707,0.6040941176470589,0.1749271137026239,9.0,4.0,6.0,14.0,8.0,33.0,5.0,10.0,15.0,7.0,18.0,1.0,23.0,10.0,0.38095238095238093,0.9090909090909091,0.676923076923077,0.5,0.1414141414141414,0.42857142857142855,4.0,8.0,7.0,22.0,11.0,30.0,1.0,,0.36666666666666664,0.1038961038961039,0.5,0.2857142857142857,0.3181818181818182,2.0,1.0,1.0,4.0,3.0,6.0,,3.0,1.0,0.0625,0.26666666666666666,0.2857142857142857,1.0,3.0,0.014634146341463415,0.038461538461538464,0.02027027027027027,1.0,0.8333333333333334,,,1.0,1.0,,,1610612737,2024,2023-24,False
