EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceCorner3FGM,Transition Take Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,FTOffRebounds,OffFTReboundPct,PenaltyCorner3Accuracy,Arc3PctBlocked,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,HeaveAttempts,Clear Path Fouls,team_id,year,season,team_vs
1627763-1629028-1631101-1641739-203924,1610612757,"Malcolm Brogdon, Deandre Ayton, Shaedon Sharpe, Toumani Camara, Jerami Grant","Brogdon, Ayton, Sharpe, Camara, Grant",1627763-1629028-1631101-1641739-203924,POR,6755.0,10,113,18.0,235,232,30.0,55.0,25.0,467,55.0,81.0,7.0,12.0,5.0,9.0,19.0,36.0,8.0,22.0,2.0,11.0,1.0,1.0,20.0,52.0,2.0,4.0,4.0,9.0,82.0,139.0,22.0,63.0,40.0,270.0,252.0,9.0,16.0,2.0,5.0,7.0,31.0,6.0,14.0,4.0,10.0,8.0,32.0,94.0,70.0,51.0,15.0,8.0,52.0,20.0,5.0,2.0,47.0,17.0,64.0,15.0,2.0,37.0,5.0,5.0,145.0,9.0,19.0,30.0,50.0,4.0,84.0,28.0,112.0,2.0,22.0,14.0,8.0,22.0,6.0,12.0,21.0,10.0,3.0,1.0,43.0,4.0,3.0,26.0,52.0,1.0,2.0,5.0,43.0,2.0,2.0,1.0,46.0,7.0,1.0,25.0,1.0,16.0,10.0,6.0,16.0,8.0,1.0,2.0,239.0,32.0,30.0,7.0,1.0,0.573170731707317,0.6025641025641025,0.7727272727272727,0.3492063492063492,0.4,0.4,0.3492063492063492,0.5899280575539568,0.5625,0.42857142857142855,0.5693069306930693,0.5714285714285714,0.5,0.6085972850678733,0.6458333333333334,0.5714285714285714,0.3118811881188119,0.031746031746031744,0.03597122302158273,0.04938271604938271,0.027777777777777776,0.18181818181818182,0.5116279069767442,1.0,0.6756756756756757,0.3392857142857143,0.75,0.23684210526315788,0.7017543859649122,0.2978723404255319,0.3076923076923077,0.23529411764705882,0.5384615384615384,0.13333333333333333,0.625,0.72,0.4782608695652174,0.8076923076923077,0.7333333333333333,0.8,0.022727272727272728,99.55292376017765,0.5,14.280851063829788,14.650862068965518,13.859574468085107,13.931034482758621,0.400990099009901,0.6790123456790124,0.7142857142857143,0.6727272727272727,0.1782178217821782,0.5277777777777778,0.5428571428571428,0.2631578947368421,0.10891089108910891,0.36363636363636365,0.36363636363636365,0.625,0.054455445544554455,0.18181818181818182,0.2222222222222222,1.0,0.25742574257425743,0.38461538461538464,0.38461538461538464,0.75,0.5714285714285714,0.5833333333333334,0.42857142857142855,0.047619047619047616,0.19047619047619047,0.5,0.5,0.375,0.5555555555555556,0.041666666666666664,0.375,0.4444444444444444,0.7128712871287128,0.38461538461538464,0.5574839108910891,0.5375928571428571,0.5438083333333333,0.11363636363636363,0.1592356687898089,0.11481481481481481,0.11851851851851852,5.756115107913669,25.965079365079365,0.1276595744680851,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2024,2023-24,True
1629028-1630703-1631133-1631200-1641712,1610612757,"Deandre Ayton, Scoot Henderson, Jabari Walker, Kris Murray, Rayan Rupert","Ayton, Henderson, Walker, Murray, Rupert",1629028-1630703-1631133-1631200-1641712,POR,5797.0,8,97,27.0,191,193,12.0,22.0,14.0,384,35.0,49.0,4.0,9.0,3.0,5.0,20.0,38.0,10.0,16.0,8.0,17.0,,1.0,16.0,52.0,2.0,5.0,,4.0,65.0,103.0,24.0,69.0,24.0,226.0,199.0,5.0,11.0,2.0,5.0,2.0,18.0,3.0,6.0,,5.0,4.0,10.0,86.0,44.0,63.0,9.0,8.0,52.0,16.0,5.0,,43.0,21.0,64.0,15.0,6.0,21.0,15.0,7.0,149.0,11.0,7.0,24.0,52.0,1.0,77.0,18.0,95.0,2.0,22.0,17.0,5.0,18.0,1.0,12.0,11.0,6.0,1.0,1.0,29.0,1.0,1.0,13.0,26.0,1.0,1.0,2.0,33.0,,4.0,2.0,31.0,5.0,3.0,15.0,,11.0,3.0,6.0,11.0,8.0,,,208.0,10.0,12.0,,,0.6615384615384615,0.7049180327868853,0.875,0.34782608695652173,0.4,,0.34782608695652173,0.6310679611650486,0.45454545454545453,0.5,0.5872093023255814,0.5,0.2727272727272727,0.6120218579234973,0.5294117647058824,0.38461538461538464,0.4011627906976744,,0.04854368932038835,0.02040816326530612,0.10526315789473684,,0.6206896551724138,1.0,0.6933333333333334,0.18421052631578946,0.7058823529411765,0.25,0.6972477064220184,0.21951219512195122,0.35714285714285715,0.05555555555555555,0.16666666666666666,0.1388888888888889,0.75,0.6666666666666666,0.6666666666666666,0.7619047619047619,0.7083333333333334,0.7,0.025974025974025976,95.38726927721235,0.7272727272727273,14.225130890052355,15.958549222797927,13.790575916230367,15.362694300518134,0.28488372093023256,0.7142857142857143,0.7291666666666666,0.6,0.22093023255813954,0.5263157894736842,0.5882352941176471,0.75,0.09302325581395349,0.625,0.625,0.7,0.09883720930232558,0.47058823529411764,0.47058823529411764,0.75,0.3023255813953488,0.3076923076923077,0.3076923076923077,0.9375,0.5625,0.4444444444444444,,,0.3125,0.4,1.0,0.45454545454545453,0.6,0.09090909090909091,0.36363636363636365,,0.686046511627907,0.3076923076923077,0.5286186046511627,0.5740333333333333,0.5987636363636364,0.08743169398907104,0.13274336283185842,0.07964601769911504,0.04424778761061947,6.759223300970874,25.71014492753623,0.06282722513089005,4.0,1.0,2.0,0.014285714285714285,,,,,,,,,,,,,,,,,,,,1610612757,2024,2023-24,True
1627763-1629014-1629028-1631133-203924,1610612757,"Malcolm Brogdon, Anfernee Simons, Deandre Ayton, Jabari Walker, Jerami Grant","Brogdon, Simons, Ayton, Walker, Grant",1627763-1629014-1629028-1631133-203924,POR,5316.0,6,89,9.0,173,174,23.0,27.0,18.0,347,42.0,57.0,5.0,9.0,5.0,7.0,16.0,30.0,11.0,23.0,5.0,12.0,2.0,,9.0,51.0,1.0,5.0,2.0,13.0,69.0,110.0,14.0,63.0,23.0,203.0,194.0,6.0,13.0,1.0,7.0,2.0,17.0,8.0,13.0,2.0,13.0,4.0,26.0,66.0,72.0,33.0,9.0,8.0,51.0,9.0,13.0,,33.0,11.0,44.0,6.0,5.0,20.0,8.0,5.0,99.0,10.0,14.0,23.0,37.0,2.0,62.0,24.0,86.0,3.0,11.0,5.0,6.0,6.0,1.0,5.0,6.0,1.0,,1.0,12.0,2.0,,12.0,27.0,,,2.0,28.0,2.0,1.0,2.0,32.0,4.0,2.0,16.0,1.0,7.0,6.0,1.0,9.0,5.0,1.0,,186.0,24.0,22.0,2.0,,0.4782608695652174,0.5076923076923077,0.7857142857142857,0.2222222222222222,0.14285714285714285,0.15384615384615385,0.2222222222222222,0.6272727272727273,0.46153846153846156,0.6153846153846154,0.5202312138728323,0.375,0.4230769230769231,0.543010752688172,0.38636363636363635,0.4642857142857143,0.36416184971098264,,0.11818181818181818,0.12280701754385964,0.2,,0.5,1.0,0.74,0.34146341463414637,0.696969696969697,0.20833333333333334,0.7228915662650602,0.2696629213483146,0.6666666666666666,0.07142857142857142,0.25,0.1951219512195122,0.2857142857142857,0.5652173913043478,0.9166666666666666,0.8666666666666667,0.7391304347826086,0.6,0.039473684210526314,93.99548532731377,0.5555555555555556,14.202312138728324,16.43103448275862,13.491329479768787,15.994252873563218,0.32947976878612717,0.7368421052631579,0.84,0.47619047619047616,0.17341040462427745,0.5333333333333333,0.6666666666666666,0.5,0.1329479768786127,0.4782608695652174,0.4782608695652174,0.45454545454545453,0.06936416184971098,0.4166666666666667,0.4166666666666667,1.0,0.2947976878612717,0.17647058823529413,0.17647058823529413,0.6666666666666666,0.45,0.5555555555555556,,0.1,0.25,0.2,1.0,0.2692307692307692,0.7142857142857143,,0.5,0.15384615384615385,0.6936416184971098,0.17647058823529413,0.5406228323699421,0.5397958333333334,0.5272749999999999,0.08648648648648649,0.13114754098360656,0.08374384236453201,0.12807881773399016,6.8554545454545455,26.22857142857143,0.1329479768786127,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,1610612757,2024,2023-24,True
1629028-1630219-1631101-1641739-203924,1610612757,"Deandre Ayton, Skylar Mays, Shaedon Sharpe, Toumani Camara, Jerami Grant","Ayton, Mays, Sharpe, Camara, Grant",1629028-1630219-1631101-1641739-203924,POR,4392.0,10,73,-4.0,143,146,27.0,18.0,14.0,289,17.0,30.0,4.0,9.0,3.0,5.0,14.0,34.0,4.0,11.0,4.0,9.0,,2.0,13.0,37.0,2.0,3.0,1.0,3.0,35.0,75.0,17.0,46.0,39.0,160.0,164.0,4.0,10.0,2.0,3.0,2.0,16.0,7.0,16.0,1.0,5.0,11.0,28.0,44.0,26.0,39.0,12.0,4.0,37.0,13.0,7.0,,22.0,13.0,35.0,10.0,3.0,12.0,8.0,2.0,83.0,3.0,15.0,18.0,32.0,1.0,51.0,18.0,69.0,3.0,10.0,6.0,4.0,10.0,3.0,6.0,11.0,4.0,1.0,3.0,21.0,2.0,6.0,8.0,19.0,,2.0,2.0,34.0,1.0,2.0,1.0,44.0,,1.0,14.0,3.0,5.0,1.0,4.0,5.0,3.0,2.0,,144.0,24.0,25.0,2.0,1.0,0.6285714285714286,0.6666666666666666,0.7647058823529411,0.3695652173913043,0.6666666666666666,0.2,0.3695652173913043,0.4666666666666667,0.4,0.4375,0.5,0.5384615384615384,0.40476190476190477,0.5673758865248227,0.5714285714285714,0.5384615384615384,0.38016528925619836,,0.09333333333333334,0.03333333333333333,0.14705882352941177,,0.47619047619047616,1.0,0.6956521739130435,0.375,0.6923076923076923,0.10344827586206896,0.6944444444444444,0.2608695652173913,0.23076923076923078,0.45,0.42857142857142855,0.08333333333333333,0.2,0.6,0.8,0.5454545454545454,0.6818181818181818,0.75,0.04838709677419355,94.75409836065573,0.6,15.244755244755245,15.150684931506849,14.916083916083917,14.547945205479452,0.24793388429752067,0.5666666666666667,0.5862068965517241,0.7058823529411765,0.2809917355371901,0.4117647058823529,0.4827586206896552,0.5714285714285714,0.09090909090909091,0.36363636363636365,0.4,0.5,0.0743801652892562,0.4444444444444444,0.4444444444444444,0.75,0.30578512396694213,0.35135135135135137,0.35135135135135137,0.7692307692307693,0.6923076923076923,0.4444444444444444,0.25,,0.23076923076923078,0.6666666666666666,1.0,0.23809523809523808,0.6,0.09523809523809523,0.14285714285714285,0.3333333333333333,0.628099173553719,0.35135135135135137,0.5258090909090909,0.6272090909090909,0.4987642857142857,0.12318840579710146,0.15730337078651685,0.1,0.175,6.794666666666667,25.92391304347826,0.1888111888111888,,3.0,,0.061224489795918366,,,,1.0,1.0,0.09090909090909091,,,,,,,,,,,,,,1610612757,2024,2023-24,True
1629014-1630703-1641739-1641871-203924,1610612757,"Anfernee Simons, Scoot Henderson, Toumani Camara, Duop Reath, Jerami Grant","Simons, Henderson, Camara, Reath, Grant",1629014-1630703-1641739-1641871-203924,POR,4035.0,11,67,67.0,138,141,11.0,16.0,18.0,279,36.0,51.0,7.0,11.0,2.0,6.0,7.0,15.0,2.0,6.0,12.0,21.0,4.0,,14.0,37.0,,2.0,,1.0,45.0,72.0,26.0,58.0,20.0,188.0,121.0,7.0,11.0,2.0,6.0,1.0,21.0,2.0,7.0,,1.0,3.0,7.0,56.0,34.0,75.0,3.0,4.0,37.0,14.0,9.0,,28.0,25.0,53.0,13.0,12.0,24.0,3.0,1.0,131.0,10.0,9.0,33.0,31.0,5.0,69.0,19.0,88.0,2.0,14.0,10.0,4.0,8.0,2.0,6.0,11.0,2.0,,2.0,19.0,1.0,2.0,15.0,24.0,,3.0,2.0,24.0,1.0,2.0,1.0,24.0,5.0,1.0,14.0,,8.0,4.0,4.0,9.0,8.0,,,167.0,7.0,11.0,1.0,,0.6222222222222222,0.6511627906976745,0.9615384615384616,0.4482758620689655,0.3333333333333333,,0.4482758620689655,0.625,0.6363636363636364,0.2857142857142857,0.6461538461538462,0.5882352941176471,0.25,0.6726618705035972,0.5833333333333334,0.35,0.4461538461538462,,0.125,0.1568627450980392,0.06666666666666667,,0.42105263157894735,1.0,0.7560975609756098,0.3333333333333333,0.868421052631579,0.3125,0.810126582278481,0.3220338983050847,0.4,0.375,,0.2608695652173913,0.4444444444444444,0.75,0.8,0.6,0.9230769230769231,0.75,0.04,99.56877323420075,0.8888888888888888,13.528985507246377,15.375886524822695,12.789855072463768,14.936170212765957,0.3923076923076923,0.7058823529411765,0.8372093023255814,0.6666666666666666,0.11538461538461539,0.4666666666666667,0.5,0.42857142857142855,0.046153846153846156,0.3333333333333333,0.3333333333333333,0.5,0.16153846153846155,0.5714285714285714,0.5714285714285714,1.0,0.2846153846153846,0.3783783783783784,0.3783783783783784,0.9285714285714286,0.6470588235294118,0.6363636363636364,0.42857142857142855,0.23529411764705882,0.11764705882352941,,,0.75,0.3333333333333333,,0.125,,0.8384615384615385,0.3783783783783784,0.6029238461538462,0.64110625,0.57845,0.10071942446043165,0.1728395061728395,0.11170212765957446,0.03723404255319149,4.502777777777777,24.829310344827583,0.07971014492753623,2.0,,,,1.0,1.0,,,1.0,,2.0,1.0,0.5,1.0,,,,,,,,,,1610612757,2024,2023-24,True
1629028-1629680-1630703-1631101-203924,1610612757,"Deandre Ayton, Matisse Thybulle, Scoot Henderson, Shaedon Sharpe, Jerami Grant","Ayton, Thybulle, Henderson, Sharpe, Grant",1629028-1629680-1630703-1631101-203924,POR,3665.0,6,61,33.0,124,123,18.0,15.0,14.0,247,30.0,43.0,4.0,6.0,6.0,9.0,6.0,22.0,5.0,13.0,4.0,12.0,,3.0,10.0,26.0,1.0,5.0,,2.0,41.0,78.0,14.0,38.0,23.0,147.0,114.0,4.0,11.0,1.0,5.0,4.0,15.0,7.0,15.0,1.0,5.0,4.0,21.0,38.0,44.0,36.0,6.0,6.0,26.0,10.0,7.0,,19.0,12.0,31.0,8.0,4.0,16.0,3.0,,74.0,5.0,14.0,19.0,34.0,,53.0,20.0,73.0,2.0,15.0,10.0,5.0,9.0,,4.0,8.0,5.0,1.0,2.0,17.0,1.0,2.0,6.0,20.0,1.0,3.0,2.0,27.0,2.0,,,33.0,5.0,,18.0,1.0,7.0,4.0,3.0,8.0,7.0,,,132.0,21.0,18.0,1.0,1.0,0.4634146341463415,0.5,0.8571428571428571,0.3684210526315789,0.2,0.2,0.3684210526315789,0.5256410256410257,0.36363636363636365,0.4666666666666667,0.5344827586206896,0.34375,0.425,0.5653846153846154,0.4166666666666667,0.4375,0.3275862068965517,,0.08974358974358974,0.09302325581395349,0.13636363636363635,,0.5294117647058824,,0.85,0.3783783783783784,0.7916666666666666,0.20833333333333334,0.828125,0.3114754098360656,0.3076923076923077,0.625,,0.25,0.125,0.8461538461538461,0.8421052631578947,0.875,0.7894736842105263,0.8,0.037037037037037035,97.04774897680764,0.875,14.387096774193548,15.292682926829269,13.806451612903226,14.91869918699187,0.3706896551724138,0.6976744186046512,0.7692307692307693,0.5333333333333333,0.1896551724137931,0.2727272727272727,0.3157894736842105,0.5,0.11206896551724138,0.38461538461538464,0.38461538461538464,,0.10344827586206896,0.3333333333333333,0.3333333333333333,1.0,0.22413793103448276,0.38461538461538464,0.38461538461538464,0.8,0.375,0.6666666666666666,,,0.3125,0.2,1.0,0.45,0.6666666666666666,0.15,0.1,,0.6982758620689655,0.38461538461538464,0.5597948275862069,0.5155916666666667,0.5708425,0.13953488372093023,0.1978021978021978,0.10204081632653061,0.14285714285714285,5.884615384615385,25.910526315789475,0.14516129032258066,2.0,,,,1.0,1.0,,,2.0,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,1610612757,2024,2023-24,True
1627763-1629014-1629028-1641739-203924,1610612757,"Malcolm Brogdon, Anfernee Simons, Deandre Ayton, Toumani Camara, Jerami Grant","Brogdon, Simons, Ayton, Camara, Grant",1627763-1629014-1629028-1641739-203924,POR,3141.0,7,52,5.0,103,106,20.0,12.0,10.0,209,28.0,34.0,2.0,3.0,5.0,7.0,6.0,17.0,3.0,9.0,2.0,5.0,1.0,,10.0,31.0,2.0,5.0,1.0,5.0,37.0,60.0,12.0,36.0,18.0,128.0,123.0,3.0,6.0,3.0,6.0,,15.0,5.0,10.0,1.0,5.0,6.0,19.0,40.0,34.0,33.0,3.0,2.0,31.0,10.0,,,20.0,11.0,31.0,9.0,2.0,17.0,1.0,2.0,73.0,6.0,7.0,9.0,24.0,,33.0,13.0,46.0,,9.0,5.0,4.0,8.0,,4.0,5.0,4.0,1.0,,13.0,1.0,3.0,4.0,12.0,1.0,,,21.0,1.0,,1.0,21.0,6.0,1.0,11.0,2.0,5.0,3.0,2.0,5.0,3.0,,,113.0,19.0,20.0,1.0,2.0,0.5405405405405406,0.5555555555555556,0.9166666666666666,0.3333333333333333,0.5,0.2,0.3333333333333333,0.6166666666666667,0.5,0.5,0.5729166666666666,0.625,0.43333333333333335,0.616504854368932,0.625,0.5277777777777778,0.375,,,,,,0.6153846153846154,,0.6666666666666666,0.3181818181818182,0.8181818181818182,0.25,0.7021276595744681,0.2826086956521739,0.3333333333333333,0.45454545454545453,,0.23809523809523808,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,1.0,,95.81661891117479,0.6,15.106796116504855,14.952830188679245,14.388349514563107,14.59433962264151,0.3541666666666667,0.8235294117647058,0.8235294117647058,0.6071428571428571,0.17708333333333334,0.35294117647058826,0.35294117647058826,0.16666666666666666,0.09375,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.052083333333333336,0.4,0.4,1.0,0.3229166666666667,0.3225806451612903,0.3225806451612903,0.9,0.25,0.6666666666666666,0.5,0.08333333333333333,0.4166666666666667,0.4,1.0,0.4666666666666667,0.7142857142857143,,0.3333333333333333,0.2,0.7291666666666666,0.3225806451612903,0.5530875000000001,0.5472375,0.5701366666666666,0.10891089108910891,0.16923076923076924,0.1171875,0.1484375,6.346666666666667,26.866666666666667,0.1941747572815534,3.0,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,1610612757,2024,2023-24,True
1629014-1629028-1630625-1631200-1641739,1610612757,"Anfernee Simons, Deandre Ayton, Dalano Banton, Kris Murray, Toumani Camara","Simons, Ayton, Banton, Murray, Camara",1629014-1629028-1630625-1631200-1641739,POR,3137.0,5,52,-11.0,109,110,1.0,5.0,12.0,219,12.0,22.0,3.0,5.0,,,11.0,24.0,9.0,15.0,6.0,10.0,,,12.0,36.0,2.0,5.0,,,32.0,61.0,18.0,46.0,5.0,123.0,134.0,4.0,8.0,2.0,5.0,,14.0,,,,,2.0,2.0,34.0,30.0,39.0,15.0,8.0,36.0,12.0,7.0,,17.0,13.0,30.0,7.0,6.0,5.0,6.0,6.0,73.0,4.0,12.0,18.0,14.0,3.0,35.0,16.0,51.0,2.0,12.0,8.0,4.0,4.0,4.0,3.0,11.0,1.0,1.0,1.0,15.0,1.0,,10.0,14.0,,,3.0,12.0,,2.0,1.0,5.0,1.0,,2.0,1.0,9.0,3.0,5.0,10.0,6.0,1.0,,109.0,,,,,0.53125,0.6071428571428571,0.7222222222222222,0.391304347826087,0.4,,0.391304347826087,0.5245901639344263,0.5,,0.5514018691588785,0.5384615384615384,,0.5642201834862385,0.5384615384615384,1.0,0.42990654205607476,,0.11475409836065574,0.09090909090909091,0.125,,0.26666666666666666,1.0,0.6666666666666666,0.41379310344827586,0.72,0.14285714285714285,0.6956521739130435,0.2807017543859649,0.5,0.38461538461538464,0.3333333333333333,0.125,0.25,0.75,0.5,1.0,0.7619047619047619,0.5,0.04,100.5291679948996,0.6,14.596330275229358,14.054545454545455,14.027522935779816,13.445454545454545,0.205607476635514,0.5454545454545454,0.6,0.4166666666666667,0.22429906542056074,0.4583333333333333,0.5238095238095238,0.5454545454545454,0.14018691588785046,0.6,0.6923076923076923,0.6666666666666666,0.09345794392523364,0.6,0.6,1.0,0.3364485981308411,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.38461538461538464,0.6,,,0.38461538461538464,0.4,0.5,,,,,,0.6355140186915887,0.3333333333333333,0.5290574766355141,0.5324090909090908,,0.018518518518518517,0.03225806451612903,0.11382113821138211,0.016260162601626018,8.332786885245902,25.971739130434784,0.009174311926605505,2.0,,1.0,,1.0,1.0,,,,0.13333333333333333,,,,,,,,,,,,,,1610612757,2024,2023-24,True
1629014-1629028-1630703-1641739-203924,1610612757,"Anfernee Simons, Deandre Ayton, Scoot Henderson, Toumani Camara, Jerami Grant","Simons, Ayton, Henderson, Camara, Grant",1629014-1629028-1630703-1641739-203924,POR,3059.0,11,51,1.0,106,103,20.0,5.0,13.0,209,18.0,25.0,6.0,8.0,1.0,4.0,9.0,22.0,4.0,11.0,5.0,11.0,1.0,1.0,8.0,26.0,,1.0,1.0,5.0,31.0,58.0,13.0,37.0,28.0,129.0,128.0,10.0,13.0,,2.0,2.0,22.0,4.0,10.0,1.0,6.0,6.0,17.0,30.0,32.0,39.0,,6.0,26.0,8.0,4.0,,15.0,13.0,28.0,8.0,5.0,8.0,6.0,1.0,69.0,6.0,10.0,11.0,25.0,1.0,37.0,16.0,53.0,3.0,3.0,2.0,1.0,10.0,2.0,5.0,3.0,5.0,,,13.0,,4.0,15.0,24.0,1.0,1.0,,21.0,1.0,,,31.0,2.0,2.0,14.0,2.0,10.0,4.0,6.0,11.0,6.0,1.0,,107.0,17.0,20.0,,2.0,0.4838709677419355,0.5357142857142857,1.0,0.35135135135135137,,0.16666666666666666,0.35135135135135137,0.5344827586206896,0.7692307692307693,0.4,0.531578947368421,0.6666666666666666,0.34375,0.5825688073394495,0.7,0.4473684210526316,0.3894736842105263,,0.06896551724137931,0.12,0.045454545454545456,,0.7692307692307693,1.0,0.6944444444444444,0.37037037037037035,0.7857142857142857,0.25,0.72,0.3137254901960784,0.2857142857142857,0.46153846153846156,0.2857142857142857,0.1111111111111111,0.6666666666666666,0.6,0.75,0.6666666666666666,0.6666666666666666,1.0,0.06382978723404255,98.38509316770187,0.5454545454545454,15.5,13.74757281553398,14.962264150943396,13.262135922330097,0.2631578947368421,0.72,0.8181818181818182,0.4444444444444444,0.23157894736842105,0.4090909090909091,0.42857142857142855,0.6666666666666666,0.11578947368421053,0.36363636363636365,0.36363636363636365,0.25,0.11578947368421053,0.45454545454545453,0.45454545454545453,1.0,0.2736842105263158,0.3076923076923077,0.3076923076923077,1.0,0.5333333333333333,0.75,0.3333333333333333,0.06666666666666667,0.06666666666666667,,,0.25,0.25,0.0625,0.3125,0.2,0.6526315789473685,0.3076923076923077,0.5287036842105263,0.5239166666666667,0.535515625,0.1308411214953271,0.2,0.17054263565891473,0.13178294573643412,7.362068965517241,25.802702702702703,0.18867924528301888,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1610612757,2024,2023-24,True
