EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,BadPassOutOfBoundsTurnovers,SecondChanceAtRimFGM,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceFtPoints,PtsPutbacks,SelfOReb,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,BlockedAtRim,AtRimPctBlocked,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,LongMidRangeAssists,Loose Ball Fouls,NonShootingFoulsDrawn,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,FTOffRebounds,OffFTReboundPct,LostBallSteals,NonShootingPenaltyNonTakeFouls,DefLongMidRangeReboundPct,Loose Ball Fouls Drawn,ShortMidRangeAssists,ShortMidRangePctAssisted,Charge Fouls,Charge Fouls Drawn,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,DefensiveGoaltends,Travels,LongMidRangePctBlocked,HeaveAttempts,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,OffensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1627747-1627777-1629622-1629636-1630241,1610612739,"Caris LeVert, Georges Niang, Max Strus, Darius Garland, Sam Merrill","LeVert, Niang, Strus, Garland, Merrill",1627747-1627777-1629622-1629636-1630241,CLE,6.0,1,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,True
1627747-1627777-1629622-1629636-202694,1610612739,"Caris LeVert, Georges Niang, Max Strus, Darius Garland, Marcus Morris Sr.","LeVert, Niang, Strus, Garland, Morris Sr.",1627747-1627777-1629622-1629636-202694,CLE,278.0,1,5.0,8.0,7.0,,,2.0,15.0,5.0,5.0,2.0,,,1.0,2.0,,,1.0,1.0,,,1.0,2.0,,,6.0,7.0,2.0,3.0,,18.0,7.0,2.0,2.0,4.0,,,,,,,4.0,8.0,6.0,2.0,1.0,,2.0,2.0,4.0,1.0,1.0,2.0,10.0,1.0,1.0,,2.0,,2.0,2.0,4.0,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,,14.0,,,0.3333333333333333,0.4,1.0,0.6666666666666666,,0.6666666666666666,0.8571428571428571,1.0,,0.9,1.0,,0.9,1.0,,0.3,,,,,0.5,1.0,,1.0,0.5,1.0,1.0,1.0,1.0,,77.6978417266187,14.75,22.857142857142858,13.5,21.142857142857142,0.5,1.0,1.0,0.4,0.2,0.5,0.5,,,,0.1,1.0,1.0,1.0,0.2,0.5,0.5,1.0,1.0,,,,,,,0.8,0.5,0.593935,0.751,,,,0.2222222222222222,,3.8857142857142857,26.96666666666667,,11.0,,2.0,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,True
1627747-1627777-1629622-1630171-202684,1610612739,"Caris LeVert, Georges Niang, Max Strus, Isaac Okoro, Tristan Thompson","LeVert, Niang, Strus, Okoro, Thompson",1627747-1627777-1629622-1630171-202684,CLE,11.0,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,1.0,2.0,,,,2.0,,1.0,1.0,2.0,1.0,2.0,,,,2.0,,2.0,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,,,,,,,1.0,,,,1.0,,,,,261.8181818181818,8.0,3.0,8.0,3.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,,,1.0,,0.6609,0.6333,0.6609,,,1.0,1.0,1.15,,1.0,2.0,,1.0,,,,2.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,True
1627747-1627777-1629622-1630241-202684,1610612739,"Caris LeVert, Georges Niang, Max Strus, Sam Merrill, Tristan Thompson","LeVert, Niang, Strus, Merrill, Thompson",1627747-1627777-1629622-1630241-202684,CLE,310.0,1,5.0,9.0,8.0,3.0,,2.0,17.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,,,,,1.0,2.0,,,7.0,8.0,1.0,2.0,,17.0,12.0,2.0,2.0,4.0,3.0,4.0,,,,6.0,4.0,10.0,,2.0,1.0,,2.0,,2.0,,,,4.0,1.0,1.0,3.0,,,3.0,2.0,5.0,,,1.0,1.0,,,,1.0,,,2.0,,,,,,,,13.0,6.0,3.0,0.2857142857142857,0.3333333333333333,,0.5,,0.5,0.875,1.0,0.75,0.85,1.0,0.75,0.85,1.0,0.75,0.2,,,1.0,,,1.0,0.75,1.0,0.5,1.0,,1.0,,0.6666666666666666,78.96774193548387,17.11111111111111,19.5,16.77777777777778,17.875,0.4,0.75,0.75,,0.3,1.0,1.0,0.1,1.0,1.0,,,,,0.2,0.5,0.5,,1.0,0.5,0.5,,,,,0.6,0.5,0.546075,0.5848,0.547625,,,0.23529411764705882,0.35294117647058826,5.225,26.65,0.3333333333333333,5.0,,2.0,,,,2.0,1.0,,,,,,,1.0,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,2.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,True
1627747-1627777-1629636-1630171-1630596,1610612739,"Caris LeVert, Georges Niang, Darius Garland, Isaac Okoro, Evan Mobley","LeVert, Niang, Garland, Okoro, Mobley",1627747-1627777-1629636-1630171-1630596,CLE,1328.0,4,22.0,44.0,41.0,28.0,18.0,9.0,85.0,9.0,18.0,6.0,5.0,9.0,4.0,8.0,1.0,4.0,1.0,2.0,,1.0,4.0,13.0,3.0,9.0,14.0,30.0,5.0,15.0,8.0,51.0,34.0,3.0,7.0,9.0,9.0,18.0,3.0,10.0,4.0,31.0,16.0,12.0,12.0,13.0,4.0,3.0,8.0,4.0,12.0,3.0,1.0,6.0,28.0,2.0,8.0,12.0,8.0,2.0,22.0,11.0,33.0,3.0,2.0,1.0,1.0,1.0,,,2.0,1.0,3.0,9.0,14.0,15.0,1.0,6.0,2.0,1.0,2.0,42.0,31.0,28.0,0.5714285714285714,0.6666666666666666,0.8,0.3333333333333333,0.3,0.3333333333333333,0.4666666666666667,0.42857142857142855,0.5,0.4777777777777778,0.375,0.48214285714285715,0.49038461538461536,0.45,0.5,0.3333333333333333,0.1,,0.5,1.0,0.8888888888888888,0.5,1.0,0.2222222222222222,0.9523809523809523,0.4,0.25,0.25,0.8333333333333334,1.0,92.16867469879519,15.931818181818182,15.292682926829269,14.477272727272727,15.268292682926829,0.4,0.5,0.6,0.6666666666666666,0.17777777777777778,0.5,0.5,0.08888888888888889,0.25,0.25,0.044444444444444446,0.5,0.5,1.0,0.28888888888888886,0.3076923076923077,0.3076923076923077,0.75,0.75,0.32142857142857145,0.5555555555555556,0.03571428571428571,,0.32142857142857145,0.3333333333333333,0.7333333333333333,0.3076923076923077,0.5466588888888889,0.53885625,0.5467125,0.12,0.17142857142857143,0.17647058823529413,0.6078431372549019,5.276666666666667,26.246666666666666,0.6363636363636364,17.0,,3.0,,1.0,3.0,4.0,,,1.0,,1.0,1.0,0.16666666666666666,0.5555555555555556,,1.0,1.0,,0.5,,,1.0,,,,2.0,2.0,2.0,,1.0,,0.125,,,3.0,1.0,0.25,1.0,1.0,,4.0,2.0,0.5,1.0,1.0,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,1610612739,2024,2023-24,True
1627747-1627777-1629636-1630171-202684,1610612739,"Caris LeVert, Georges Niang, Darius Garland, Isaac Okoro, Tristan Thompson","LeVert, Niang, Garland, Okoro, Thompson",1627747-1627777-1629636-1630171-202684,CLE,190.0,1,3.0,5.0,5.0,1.0,,2.0,10.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,2.0,,,,1.0,,,1.0,2.0,1.0,3.0,,5.0,6.0,,,,1.0,1.0,,,,2.0,2.0,,3.0,1.0,,,1.0,1.0,2.0,,1.0,1.0,5.0,1.0,1.0,1.0,1.0,,2.0,2.0,4.0,,,2.0,1.0,1.0,,,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,5.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.5,,1.0,0.5,,1.0,0.5,,1.0,0.6,,,0.6666666666666666,,0.3333333333333333,1.0,1.0,0.5,0.5,0.6666666666666666,1.0,,,1.0,75.78947368421053,17.8,20.2,16.0,20.2,0.2,1.0,1.0,1.0,0.2,,,,,,0.4,0.5,0.5,1.0,0.2,,,,,1.0,1.0,,,,,0.8,,0.5233,,0.5462,0.2,0.5,,0.4,4.35,23.96666666666667,0.2,-1.0,,,,,,,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,True
1627747-1627777-1629636-1630241-1630596,1610612739,"Caris LeVert, Georges Niang, Darius Garland, Sam Merrill, Evan Mobley","LeVert, Niang, Garland, Merrill, Mobley",1627747-1627777-1629636-1630241-1630596,CLE,118.0,1,2.0,4.0,4.0,,,,8.0,2.0,2.0,,,,,,,,,1.0,,,,1.0,,,2.0,2.0,,2.0,1.0,5.0,4.0,,,,,,,,,,2.0,2.0,,1.0,,,1.0,,1.0,,,1.0,2.0,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,5.0,,,0.5,0.5,,,,,1.0,,,0.5,,,0.5,,,0.5,,,,,,,1.0,,1.0,,,,,1.0,97.6271186440678,16.75,12.75,16.75,12.75,0.5,1.0,1.0,0.5,,,,,,,0.25,,,,0.25,,,,,,,,,,,1.0,,0.6869625,,,,,,,1.1,24.85,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612739,2024,2023-24,True
1627747-1627777-1629636-1630241-202684,1610612739,"Caris LeVert, Georges Niang, Darius Garland, Sam Merrill, Tristan Thompson","LeVert, Niang, Garland, Merrill, Thompson",1627747-1627777-1629636-1630241-202684,CLE,121.0,1,2.0,4.0,4.0,,,,8.0,1.0,2.0,,,,,,,,,,,,1.0,1.0,,,1.0,2.0,1.0,1.0,,5.0,,,,,,,,,,,,2.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,,,1.0,3.0,,4.0,,4.0,,,,,1.0,,,1.0,,,2.0,1.0,,,,,,,5.0,,,,,1.0,1.0,,1.0,0.5,,,0.8333333333333334,,,0.8333333333333334,,,0.3333333333333333,0.5,,,,0.75,,1.0,,0.8,,,,0.5,1.0,95.20661157024794,15.0,15.25,15.0,15.25,0.6666666666666666,0.5,1.0,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,1.0,1.0,0.7148166666666667,,,,,,,1.25,25.8,,5.0,1.0,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,True
1627747-1627777-1630171-202684-202694,1610612739,"Caris LeVert, Georges Niang, Isaac Okoro, Tristan Thompson, Marcus Morris Sr.","LeVert, Niang, Okoro, Thompson, Morris Sr.",1627747-1627777-1630171-202684-202694,CLE,43.0,1,1.0,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,66.97674418604652,24.0,19.0,24.0,19.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.4514,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,True
1627747-1627777-1630241-202684-202694,1610612739,"Caris LeVert, Georges Niang, Sam Merrill, Tristan Thompson, Marcus Morris Sr.","LeVert, Niang, Merrill, Thompson, Morris Sr.",1627747-1627777-1630241-202684-202694,CLE,222.0,1,4.0,6.0,7.0,2.0,,1.0,13.0,1.0,1.0,,1.0,1.0,,2.0,,,,,,,1.0,2.0,,,1.0,3.0,1.0,2.0,,5.0,6.0,,,,1.0,1.0,,,,2.0,2.0,,,2.0,1.0,,1.0,,1.0,,,1.0,2.0,1.0,,2.0,1.0,,3.0,1.0,4.0,,,,,1.0,,,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,,,,5.0,2.0,2.0,1.0,1.0,,0.5,,0.5,0.3333333333333333,,1.0,0.5,,1.0,0.4166666666666667,,1.0,0.4,,,,,1.0,,1.0,1.0,1.0,0.3333333333333333,,1.0,1.0,1.0,84.32432432432432,20.333333333333332,14.285714285714286,19.833333333333332,14.285714285714286,0.2,1.0,1.0,1.0,0.4,,,,,,,,,,0.4,0.5,0.5,,,1.0,1.0,,,,,0.6,0.5,0.46978,,0.502,0.16666666666666666,0.25,,0.4,9.933333333333334,26.3,0.3333333333333333,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,True
1627747-1628378-1628386-1629622-1629636,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Max Strus, Darius Garland","LeVert, Mitchell, Allen, Strus, Garland",1627747-1628378-1628386-1629622-1629636,CLE,229.0,2,4.0,7.0,5.0,4.0,3.0,1.0,12.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,,,,1.0,,1.0,,,,,4.0,5.0,,1.0,3.0,11.0,4.0,,1.0,1.0,1.0,2.0,,1.0,3.0,5.0,4.0,4.0,,,,,2.0,,2.0,,,1.0,4.0,,1.0,2.0,2.0,,4.0,2.0,6.0,,,,,,,,,,1.0,3.0,2.0,4.0,,1.0,,,,10.0,5.0,4.0,0.5,0.5,,,,,0.8,,0.5,0.6666666666666666,,0.3333333333333333,0.6875,0.25,0.5,0.16666666666666666,,,,,0.6666666666666666,1.0,1.0,,0.8,0.5,,,1.0,1.0,75.45851528384279,11.0,30.4,10.857142857142858,27.6,0.5,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,,,,0.16666666666666666,,,,,,,,1.0,0.6666666666666666,0.5,0.3333333333333333,,,,0.6666666666666666,,0.541875,0.303,0.55155,0.14285714285714285,0.16666666666666666,0.09090909090909091,0.45454545454545453,4.4799999999999995,22.9,0.5714285714285714,7.0,,,,,1.0,,1.0,,,,,,,1.0,,0.5,1.0,0.5,,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,1.0,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,True
1627747-1628378-1628386-1629622-1630171,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Max Strus, Isaac Okoro","LeVert, Mitchell, Allen, Strus, Okoro",1627747-1628378-1628386-1629622-1630171,CLE,127.0,2,2.0,3.0,3.0,2.0,3.0,,6.0,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,2.0,5.0,2.0,,,,,,,,2.0,2.0,,,3.0,1.0,1.0,,,1.0,1.0,1.0,,,3.0,,,1.0,1.0,,2.0,,2.0,,,1.0,1.0,,,,1.0,1.0,,,2.0,2.0,,1.0,,,,5.0,2.0,2.0,,,1.0,1.0,,1.0,,,,1.5,,,1.25,,1.0,1.0,,,1.0,,1.0,,0.5,,0.6666666666666666,,,,,0.5,68.03149606299212,14.0,28.333333333333332,14.0,24.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,0.5505,,,0.5,1.0,,0.4,,25.8,0.6666666666666666,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1610612739,2024,2023-24,True
1627747-1628378-1628386-1629622-1630241,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Max Strus, Sam Merrill","LeVert, Mitchell, Allen, Strus, Merrill",1627747-1628378-1628386-1629622-1630241,CLE,115.0,1,2.0,4.0,4.0,,,,8.0,,,,,,2.0,2.0,,,1.0,1.0,,,,,,,2.0,2.0,1.0,1.0,1.0,8.0,4.0,,,,,,,,,,4.0,,3.0,,,,2.0,1.0,3.0,,1.0,,7.0,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,2.0,,1.0,,,,8.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.1666666666666667,,,1.0,,,0.3333333333333333,,,,,,,1.0,,1.0,,,,,1.0,100.17391304347825,13.0,15.75,13.0,15.75,,,,,0.6666666666666666,1.0,1.0,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,0.3333333333333333,,0.5235333333333333,,,0.25,0.3333333333333333,,,11.8,24.7,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,True
1627747-1628378-1628386-1629622-1630596,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Max Strus, Evan Mobley","LeVert, Mitchell, Allen, Strus, Mobley",1627747-1628378-1628386-1629622-1630596,CLE,527.0,4,9.0,17.0,17.0,7.0,7.0,1.0,34.0,1.0,1.0,1.0,,,,5.0,1.0,1.0,2.0,2.0,,,3.0,6.0,3.0,4.0,2.0,7.0,5.0,8.0,,19.0,14.0,1.0,1.0,2.0,,2.0,3.0,4.0,,9.0,,4.0,15.0,6.0,3.0,,,5.0,5.0,3.0,2.0,,15.0,1.0,,3.0,5.0,,8.0,1.0,9.0,2.0,2.0,2.0,1.0,1.0,1.0,,3.0,1.0,1.0,5.0,,,,,2.0,,2.0,17.0,9.0,7.0,,,1.0,0.625,0.75,0.625,0.2857142857142857,1.0,,0.6333333333333333,1.0,0.75,0.6333333333333333,1.0,0.75,0.5333333333333333,,,0.6666666666666666,,1.0,,0.5,0.3333333333333333,0.7272727272727273,0.125,,0.3333333333333333,1.0,0.4,92.90322580645162,12.705882352941176,18.294117647058822,12.647058823529411,18.0,0.06666666666666667,1.0,1.0,,0.3333333333333333,,,0.06666666666666667,1.0,1.0,0.13333333333333333,1.0,1.0,1.0,0.4,0.5,0.5,1.0,1.0,,,,,0.6666666666666666,0.75,0.6,0.5,0.5142533333333333,,0.498875,,,0.10526315789473684,0.47368421052631576,8.0,26.775,0.4117647058823529,5.0,,1.0,,,,2.0,,1.0,,,,2.0,,,,1.0,1.0,,1.0,,,,,,2.0,,2.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,True
1627747-1628378-1628386-1629636-1630596,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Darius Garland, Evan Mobley","LeVert, Mitchell, Allen, Garland, Mobley",1627747-1628378-1628386-1629636-1630596,CLE,160.0,1,3.0,6.0,6.0,5.0,,,12.0,1.0,2.0,,1.0,2.0,,,,,,,,,,1.0,,1.0,1.0,2.0,,1.0,,2.0,6.0,,,,1.0,2.0,,1.0,,2.0,,2.0,,1.0,,1.0,,,,,,,,,,1.0,2.0,,3.0,,3.0,,,1.0,,2.0,1.0,,3.0,2.0,1.0,1.0,1.0,,,,,,,2.0,2.0,5.0,,,,,,,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.5,,0.3333333333333333,,1.0,,1.0,,1.0,,,,,1.0,108.0,15.666666666666666,11.0,15.666666666666666,11.0,0.6666666666666666,0.5,1.0,,,,,,,,,,,,0.3333333333333333,,,,,0.6666666666666666,0.5,,,0.3333333333333333,,1.0,,0.6287166666666667,,0.6287166666666667,,,,1.0,1.9,28.9,0.8333333333333334,-4.0,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,True
1627747-1628378-1628386-1630171-1630596,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Isaac Okoro, Evan Mobley","LeVert, Mitchell, Allen, Okoro, Mobley",1627747-1628378-1628386-1630171-1630596,CLE,22.0,1,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.45454545454545,,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,True
1627747-1628378-1629622-1629636-1629731,1610612739,"Caris LeVert, Donovan Mitchell, Max Strus, Darius Garland, Dean Wade","LeVert, Mitchell, Strus, Garland, Wade",1627747-1628378-1629622-1629636-1629731,CLE,194.0,1,3.0,6.0,5.0,1.0,,2.0,11.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,2.0,,,1.0,3.0,,2.0,2.0,4.0,9.0,,2.0,,1.0,1.0,,,,2.0,2.0,,,2.0,,,1.0,,1.0,,,1.0,2.0,1.0,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,2.0,2.0,4.0,,2.0,,,,4.0,2.0,1.0,1.0,1.0,,,,,0.3333333333333333,,1.0,0.2,,1.0,0.2857142857142857,,1.0,0.4,,,,,,,1.0,0.5,0.5,0.25,,0.5,,,81.64948453608247,16.666666666666668,18.8,13.166666666666666,16.4,0.4,0.5,0.5,1.0,0.2,,,,,,,,,,0.4,,,,0.5,1.0,1.0,,,,,0.8,,0.5864499999999999,,0.773,0.2857142857142857,0.4,,0.5,3.466666666666667,27.65,0.16666666666666666,-5.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,True
