EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,SecondChanceFG2M,SecondChanceFG3M,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LongMidRangePctBlocked,LiveBallTurnoverPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PtsAssisted2s,TwoPtAssists,AtRimAssists,DefTwoPtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,ShootingFouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,DefFTReboundPct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,PenaltyFtPoints,Corner3Assists,LongMidRangeAssists,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,BlockedLongMidRange,ShortMidRangePctBlocked,DefAtRimReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,SecondChanceFtPoints,ThreePtShootingFoulsDrawn,BlockedAtRim,OffShortMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,PenaltyAtRimFGM,OffCorner3ReboundPct,PenaltyAtRimAccuracy,ShortMidRangeAssists,Loose Ball Fouls Drawn,DefensiveGoaltends,ShortMidRangePctAssisted,PtsPutbacks,Travels,Offensive Fouls Drawn,Technical Free Throw Trips,PenaltyCorner3FGM,HeaveAttempts,Fg3aBlocked,FTOffRebounds,Charge Fouls,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,OffensiveGoaltends,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,BlockedCorner3,team_id,year,season,team_vs
1626162-1626166-1627741-201587-203954,1610612755,"Kelly Oubre Jr., Cameron Payne, Buddy Hield, Nicolas Batum, Joel Embiid","Oubre Jr., Payne, Hield, Batum, Embiid",1626162-1626166-1627741-201587-203954,PHI,257.0,1,4.0,-5.0,7.0,8.0,2.0,15.0,4.0,2.0,1.0,5.0,1.0,4.0,1.0,5.0,2.0,5.0,10.0,2.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,0.2,0.2,0.16666666666666666,0.25,0.5555555555555556,0.25,0.25,0.5,0.6666666666666666,0.25,0.4,0.375,0.5,0.25,0.6666666666666666,0.14285714285714285,84.04669260700389,22.285714285714285,12.625,20.714285714285715,12.25,0.4444444444444444,0.5555555555555556,0.2,0.2,1.0,0.6666666666666666,0.3333333333333333,1.0,0.2,0.5684555555555556,0.555775,0.1,0.2,1.475,26.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2024,2023-24,True
1626162-1626166-1630178-1630194-201587,1610612755,"Kelly Oubre Jr., Cameron Payne, Tyrese Maxey, Paul Reed, Nicolas Batum","Oubre Jr., Payne, Maxey, Reed, Batum",1626162-1626166-1630178-1630194-201587,PHI,280.0,2,5.0,-9.0,9.0,10.0,4.0,19.0,2.0,,2.0,6.0,3.0,5.0,2.0,6.0,,8.0,17.0,1.0,3.0,3.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,4.0,6.0,1.0,1.0,1.0,,2.0,1.0,2.0,,3.0,0.5,0.3333333333333333,0.3333333333333333,0.36363636363636365,0.3333333333333333,0.5454545454545454,0.4,0.5,0.75,1.0,0.25,0.6666666666666666,0.5,0.5,0.25,1.0,0.16666666666666666,97.71428571428571,18.22222222222222,11.6,14.11111111111111,11.5,0.18181818181818182,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.5,,0.75,0.7272727272727273,0.3333333333333333,0.5298909090909091,0.49565,,,9.18,26.616666666666664,9.0,10.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,5.0,1.0,5.0,2.0,6.0,8.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,8.0,9.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.2,1.0,0.2,0.625,0.36363636363636365,0.625,0.3333333333333333,0.5,1.0,1.0,1.0,0.09090909090909091,1.0,1.0,0.18181818181818182,0.3333333333333333,1.0,0.18181818181818182,0.5454545454545454,0.3333333333333333,0.5298909090909091,0.625,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2024,2023-24,True
1626162-1626166-1630178-1630194-202699,1610612755,"Kelly Oubre Jr., Cameron Payne, Tyrese Maxey, Paul Reed, Tobias Harris","Oubre Jr., Payne, Maxey, Reed, Harris",1626162-1626166-1630178-1630194-202699,PHI,156.0,1,3.0,9.0,6.0,5.0,1.0,11.0,1.0,1.0,1.0,2.0,,3.0,1.0,2.0,2.0,11.0,2.0,1.0,,3.0,2.0,1.0,,1.0,2.0,1.0,5.0,1.0,,2.0,4.0,1.0,5.0,,1.0,,1.0,1.0,2.0,2.0,1.0,9.0,1.0,0.5,0.5,0.9,0.9166666666666666,0.4,,,,1.0,1.0,0.75,1.0,,1.0,1.0,,101.53846153846153,13.333333333333334,15.2,12.166666666666666,14.6,0.2,0.4,0.5,0.5,1.0,1.0,,0.6,0.5,0.55099,0.8417,0.16666666666666666,0.25,7.533333333333334,25.55,,,,2.0,2.0,,,,,3.0,1.0,,2.0,,,,,,4.0,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,0.4,1.0,1.0,,,,,,,,0.18181818181818182,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2024,2023-24,True
1626162-1626166-1630178-201587-203954,1610612755,"Kelly Oubre Jr., Cameron Payne, Tyrese Maxey, Nicolas Batum, Joel Embiid","Oubre Jr., Payne, Maxey, Batum, Embiid",1626162-1626166-1630178-201587-203954,PHI,641.0,4,11.0,,20.0,22.0,1.0,42.0,6.0,,3.0,3.0,,10.0,4.0,5.0,4.0,28.0,28.0,,,12.0,3.0,3.0,2.0,4.0,6.0,3.0,16.0,,1.0,2.0,5.0,1.0,6.0,,3.0,3.0,,4.0,5.0,5.0,2.0,28.0,1.0,0.8,0.8,0.8,0.8235294117647058,0.3333333333333333,0.2,0.16666666666666666,0.25,0.5,,0.625,0.25,0.5,,0.5,,94.35257410296411,14.1,16.318181818181817,14.1,15.409090909090908,0.4,0.2,1.0,1.0,1.0,,,0.7333333333333333,1.0,0.59275,,0.125,0.18181818181818182,5.33,25.22,9.0,6.0,,1.0,2.0,2.0,,3.0,3.0,6.0,,,,1.0,2.0,3.0,4.0,14.0,8.0,,1.0,,3.0,1.0,1.0,14.0,9.0,,1.0,,0.75,0.6,,0.5,,0.9166666666666666,,0.875,,0.3333333333333333,,0.5,0.13333333333333333,0.5,1.0,0.13333333333333333,,,,0.5,1.0,0.4972666666666667,,0.5,0.45,4.0,,4.0,2.0,1.0,3.0,,,2.0,4.0,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,,0.75,,1.0,0.6666666666666666,0.8,0.25,,,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.13333333333333333,0.5,0.5,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2024,2023-24,True
1626162-1626166-1630178-202699-203954,1610612755,"Kelly Oubre Jr., Cameron Payne, Tyrese Maxey, Tobias Harris, Joel Embiid","Oubre Jr., Payne, Maxey, Harris, Embiid",1626162-1626166-1630178-202699-203954,PHI,204.0,2,3.0,5.0,5.0,5.0,2.0,10.0,5.0,3.0,,,,8.0,,,2.0,10.0,5.0,3.0,,,,,1.0,,1.0,,2.0,,4.0,,2.0,4.0,6.0,2.0,,,,1.0,2.0,3.0,,6.0,,,,0.5,0.5555555555555556,,0.125,0.2,1.0,,,0.6666666666666666,1.0,1.0,,,0.6666666666666666,70.58823529411765,21.8,19.0,18.2,19.0,0.625,,,,,1.0,,0.625,,0.61895,0.6782333333333334,0.1111111111111111,,3.6375,,,,,2.0,3.0,,,,,4.0,1.0,,4.0,,,,,,6.0,,,,,,,,,,,,,0.5,0.3333333333333333,,0.3333333333333333,,0.5,,,,,,0.375,0.6666666666666666,0.6666666666666666,,,,,,,,0.4,,,2.0,1.0,2.0,1.0,1.0,2.0,,,,1.0,1.0,,1.0,1.0,0.25,0.25,,0.6666666666666666,,1.0,0.4,0.5,0.5,0.3333333333333333,1.0,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2024,2023-24,True
1626162-1626166-200768-201587-203954,1610612755,"Kelly Oubre Jr., Cameron Payne, Kyle Lowry, Nicolas Batum, Joel Embiid","Oubre Jr., Payne, Lowry, Batum, Embiid",1626162-1626166-200768-201587-203954,PHI,73.0,1,1.0,,2.0,2.0,,4.0,,,,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,1.0,2.0,,2.0,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,78.9041095890411,22.5,14.0,22.5,14.0,,0.5,,,,,,1.0,,0.542625,,,,,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2024,2023-24,True
1626162-1626166-201587-202699-203954,1610612755,"Kelly Oubre Jr., Cameron Payne, Nicolas Batum, Tobias Harris, Joel Embiid","Oubre Jr., Payne, Batum, Harris, Embiid",1626162-1626166-201587-202699-203954,PHI,111.0,2,2.0,1.0,5.0,3.0,1.0,8.0,,,,,,1.0,,1.0,2.0,4.0,3.0,,,,,,,,1.0,,2.0,,,1.0,2.0,,2.0,,,,,1.0,1.0,2.0,,4.0,,,,0.5,0.6666666666666666,0.5,,,,0.5,,0.6666666666666666,,,,1.0,,103.78378378378378,11.6,17.666666666666668,11.2,17.0,,,,,,,,0.5,,0.515175,,,,17.8,23.6,4.0,2.0,,,,1.0,,,,1.0,,,,1.0,1.0,,1.0,4.0,,,,,1.0,1.0,1.0,4.0,4.0,,1.0,,,1.0,,1.0,,0.5,,0.6666666666666666,,,,,,,,0.5,,,,,,0.515175,,1.0,0.8,,,2.0,1.0,,1.0,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,2.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2024,2023-24,True
1626162-1627741-1630178-1630194-201587,1610612755,"Kelly Oubre Jr., Buddy Hield, Tyrese Maxey, Paul Reed, Nicolas Batum","Oubre Jr., Hield, Maxey, Reed, Batum",1626162-1627741-1630178-1630194-201587,PHI,393.0,3,7.0,7.0,12.0,10.0,3.0,22.0,7.0,1.0,1.0,1.0,1.0,10.0,2.0,3.0,1.0,19.0,12.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,7.0,1.0,16.0,1.0,2.0,1.0,5.0,3.0,8.0,,,,,,2.0,2.0,,13.0,1.0,0.6666666666666666,0.6666666666666666,0.6923076923076923,0.6785714285714286,0.23076923076923078,0.1,0.14285714285714285,0.5,0.25,1.0,0.4166666666666667,0.6,1.0,,0.3333333333333333,,80.61068702290076,15.333333333333334,20.9,14.916666666666666,15.7,0.5384615384615384,0.07692307692307693,1.0,1.0,1.0,0.5,0.5,0.7692307692307693,1.0,0.6435346153846153,0.65605,,,5.25,24.46666666666667,2.0,5.0,1.0,,1.0,2.0,1.0,,,6.0,1.0,1.0,6.0,1.0,1.0,,1.0,3.0,2.0,,1.0,1.0,1.0,,1.0,3.0,2.0,,1.0,1.0,,0.6,1.0,1.0,1.25,0.5,1.0,0.5,,1.0,,,0.07692307692307693,,,0.15384615384615385,1.0,1.0,0.5,,,0.681425,0.3157894736842105,0.15789473684210525,0.16666666666666666,6.0,1.0,10.0,5.0,5.0,4.0,,,,,2.0,,2.0,2.0,0.8333333333333334,0.8333333333333334,,0.5,0.3333333333333333,1.0,0.8571428571428571,1.0,0.8333333333333334,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,0.75,,,,,0.15384615384615385,0.5,0.5,1.0,0.5,1.0,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2024,2023-24,True
1626162-1627741-1630178-1630194-202699,1610612755,"Kelly Oubre Jr., Buddy Hield, Tyrese Maxey, Paul Reed, Tobias Harris","Oubre Jr., Hield, Maxey, Reed, Harris",1626162-1627741-1630178-1630194-202699,PHI,178.0,2,3.0,2.0,6.0,5.0,,11.0,1.0,,,1.0,,3.0,,1.0,2.0,6.0,4.0,,,,1.0,,,,,,,,,3.0,3.0,,3.0,,,,,2.0,2.0,2.0,1.0,6.0,,,,0.5,0.6,0.25,,,,1.0,,1.0,,,,1.0,,88.98876404494382,13.5,19.4,13.5,19.4,0.25,0.25,,,,,,0.5,,0.47825,,0.2,0.25,9.533333333333333,27.3,,1.0,,1.0,1.0,1.0,,,,2.0,,,,,,,,,4.0,,1.0,1.0,1.0,,,,,,,,,0.6666666666666666,,,,,,,,1.0,,,0.25,1.0,1.0,0.25,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2024,2023-24,True
1626162-1627741-1630178-201587-202699,1610612755,"Kelly Oubre Jr., Buddy Hield, Tyrese Maxey, Nicolas Batum, Tobias Harris","Oubre Jr., Hield, Maxey, Batum, Harris",1626162-1627741-1630178-201587-202699,PHI,11.0,1,,,1.0,2.0,,3.0,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,2.0,,2.0,,,,,1.0,,,,,1.0,,1.0,,,,1.0,,392.72727272727275,5.0,3.0,5.0,3.0,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2024,2023-24,True
