EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,SecondChanceFG2A,Fg2aBlocked,OffThreePtRebounds,OffRebounds,SelfOReb,LostBallSteals,Blocked2s,BlockedShortMidRange,Blocks,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShootingFouls,PenaltyOffPoss,Corner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,OffTwoPtRebounds,DeadBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,NonShootingFoulsDrawn,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeAssists,Loose Ball Fouls Drawn,LongMidRangePctAssisted,SecondChanceShotQualityAvg,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceFtPoints,SecondChancePoints,Fg3aBlocked,Technical Free Throw Trips,SecondChanceTsPct,FG3APctBlocked,Arc3PctBlocked,OffAtRimReboundPct,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,SecondChancePointsPct,FTDefRebounds,DefFTReboundPct,Offensive Fouls,HeaveAttempts,BadPassOutOfBoundsTurnovers,Travels,RecoveredBlocks,BlocksRecoveredPct,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,SecondChanceEfgPct,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimAccuracy,AtRimPctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,3pt And 1 Free Throw Trips,SecondChanceArc3FGM,BlockedAtRim,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFGM,PenaltyAtRimAccuracy,StepOutOfBoundsTurnovers,team_id,year,season,team_vs
1626153-1628389-1628997-1629130-1629639,1610612748,"Delon Wright, Bam Adebayo, Caleb Martin, Duncan Robinson, Tyler Herro","Wright, Adebayo, Martin, Robinson, Herro",1626153-1628389-1628997-1629130-1629639,MIA,312.0,2,5.0,2.0,9.0,10.0,3.0,19,4.0,4.0,1.0,1.0,1.0,2.0,4.0,5.0,1.0,3.0,1.0,12.0,10.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,12.0,2.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.8,0.6875,0.75,0.375,1.0,1.0,0.3333333333333333,0.6,1.0,1.0,0.5,87.6923076923077,12.777777777777779,19.7,12.777777777777779,19.3,0.5,1.0,1.0,0.5,0.125,0.125,0.25,0.5,0.5,1.0,0.875,0.5,0.57145625,0.125,0.2,5.5,24.900000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,False
1626153-1628389-1628997-1629312-1629639,1610612748,"Delon Wright, Bam Adebayo, Caleb Martin, Haywood Highsmith, Tyler Herro","Wright, Adebayo, Martin, Highsmith, Herro",1626153-1628389-1628997-1629312-1629639,MIA,363.0,3,6.0,,12.0,13.0,5.0,25,3.0,4.0,2.0,,1.0,3.0,5.0,10.0,1.0,3.0,,13.0,13.0,2.0,8.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,4.0,5.0,2.0,1.0,,,,,,,,,,13.0,,0.2,0.2,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.23076923076923078,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,0.5,99.17355371900827,14.333333333333334,14.692307692307692,13.166666666666666,13.846153846153847,0.3076923076923077,0.75,0.75,0.3333333333333333,0.15384615384615385,,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.5384615384615384,0.3333333333333333,0.5466961538461539,,,8.07,25.433333333333334,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.25,0.5,0.5,0.14285714285714285,0.5,0.6666666666666666,1.0,0.2,0.3076923076923077,0.25,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,False
1626153-1628389-1628997-1629312-1631170,1610612748,"Delon Wright, Bam Adebayo, Caleb Martin, Haywood Highsmith, Jaime Jaquez Jr.","Wright, Adebayo, Martin, Highsmith, Jaquez Jr.",1626153-1628389-1628997-1629312-1631170,MIA,32.0,1,1.0,-2.0,,2.0,2.0,2,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,90.0,,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,False
1626153-1628389-1628997-1629639-1631107,1610612748,"Delon Wright, Bam Adebayo, Caleb Martin, Tyler Herro, Nikola Jovic","Wright, Adebayo, Martin, Herro, Jovic",1626153-1628389-1628997-1629639-1631107,MIA,921.0,3,15.0,-4.0,31.0,31.0,13.0,62,1.0,1.0,1.0,2.0,5.0,8.0,8.0,15.0,6.0,10.0,5.0,39.0,43.0,2.0,14.0,15.0,8.0,5.0,1.0,5.0,6.0,4.0,,17.0,5.0,4.0,9.0,11.0,1.0,1.0,4.0,2.0,5.0,4.0,1.0,5.0,6.0,,2.0,39.0,1.0,0.125,0.125,0.8333333333333334,0.6,0.6,0.5333333333333333,0.68,0.6964285714285714,0.4,0.8,0.8,0.625,0.6923076923076923,0.5,1.0,0.625,96.93811074918567,14.870967741935484,14.838709677419354,14.709677419354838,14.258064516129032,0.04,1.0,1.0,,0.04,0.08,0.32,0.625,0.625,0.8,0.44,0.625,0.5001680000000001,0.07407407407407407,0.11764705882352941,9.233333333333333,26.23,2.0,7.0,13.0,,1.0,2.0,1.0,2.0,,,,,,0.13333333333333333,0.15384615384615385,,0.25,0.18181818181818182,,1.0,,,0.52,0.5384615384615384,0.6363636363636364,,,,14.0,1.0,1.0,4.0,5.0,3.0,5.0,4.0,6.0,3.0,21.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,21.0,14.0,1.0,0.6666666666666666,0.6,0.8181818181818182,0.8076923076923077,0.14285714285714285,0.16666666666666666,1.0,0.14285714285714285,0.5,0.5,1.0,0.09090909090909091,0.45454545454545453,0.8,0.50665,0.5384615384615384,0.45161290322580644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,False
1626153-1628389-1628997-1629639-1631170,1610612748,"Delon Wright, Bam Adebayo, Caleb Martin, Tyler Herro, Jaime Jaquez Jr.","Wright, Adebayo, Martin, Herro, Jaquez Jr.",1626153-1628389-1628997-1629639-1631170,MIA,441.0,2,7.0,8.0,13.0,14.0,4.0,27,2.0,2.0,1.0,1.0,2.0,3.0,6.0,9.0,3.0,4.0,,21.0,13.0,6.0,6.0,6.0,3.0,2.0,3.0,2.0,5.0,1.0,2.0,12.0,1.0,3.0,4.0,5.0,,,1.0,1.0,1.0,5.0,1.0,3.0,,,,21.0,1.0,0.5,0.5,0.6666666666666666,0.75,0.75,0.6666666666666666,0.8076923076923077,0.8076923076923077,0.3076923076923077,1.0,0.75,0.5,0.6666666666666666,0.5,,0.5,88.16326530612245,14.76923076923077,17.785714285714285,13.692307692307692,17.142857142857142,0.15384615384615385,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,0.46153846153846156,0.6666666666666666,0.4788807692307693,,,8.711111111111112,25.425,1.0,3.0,6.0,1.0,1.0,,,1.0,,,,,,,,,,0.25,,1.0,,,0.46153846153846156,0.5,0.5,1.0,1.0,3.0,,1.0,,,,,,,,,,3.0,1.0,,1.0,,,,,2.0,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,0.4044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,False
1626153-1628389-1628997-1629639-201988,1610612748,"Delon Wright, Bam Adebayo, Caleb Martin, Tyler Herro, Patty Mills","Wright, Adebayo, Martin, Herro, Mills",1626153-1628389-1628997-1629639-201988,MIA,981.0,2,16.0,-2.0,32.0,32.0,14.0,64,2.0,3.0,5.0,2.0,3.0,10.0,8.0,19.0,3.0,12.0,4.0,29.0,31.0,8.0,8.0,3.0,10.0,3.0,4.0,1.0,5.0,1.0,1.0,11.0,6.0,4.0,10.0,12.0,2.0,1.0,1.0,,1.0,8.0,,3.0,6.0,,1.0,28.0,,0.5,0.5,0.3333333333333333,0.25,0.25,0.42105263157894735,0.4032258064516129,0.42424242424242425,0.3870967741935484,1.0,0.5714285714285714,0.75,0.6666666666666666,,0.6666666666666666,0.6666666666666666,93.94495412844036,13.8125,16.84375,13.8125,16.09375,0.0967741935483871,0.6666666666666666,0.6666666666666666,0.5,0.16129032258064516,0.06451612903225806,0.3225806451612903,0.3,0.3333333333333333,0.3333333333333333,0.4838709677419355,0.3,0.4998790322580645,0.03125,0.05,9.75263157894737,25.75,1.0,5.0,11.0,1.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,0.1111111111111111,0.1,0.14285714285714285,0.6666666666666666,1.0,0.05263157894736842,0.3548387096774194,0.45454545454545453,0.45454545454545453,0.2,0.2,5.0,15.0,,,3.0,6.0,4.0,8.0,3.0,6.0,3.0,20.0,6.0,,3.0,1.0,,1.0,,1.0,1.0,1.0,,20.0,15.0,1.0,0.5,0.5,0.6071428571428571,0.625,0.09090909090909091,,,0.6,,,,,0.42857142857142855,0.5,0.4802464285714286,0.6896551724137931,0.46875,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.25,0.08333333333333333,0.1,1.0,1.0,0.07142857142857142,0.034482758620689655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,False
1626153-1628389-1629130-1629312-1629639,1610612748,"Delon Wright, Bam Adebayo, Duncan Robinson, Haywood Highsmith, Tyler Herro","Wright, Adebayo, Robinson, Highsmith, Herro",1626153-1628389-1629130-1629312-1629639,MIA,396.0,2,7.0,-5.0,12.0,12.0,,24,1.0,2.0,1.0,1.0,1.0,6.0,2.0,5.0,2.0,7.0,,10.0,15.0,2.0,2.0,6.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,2.0,1.0,4.0,5.0,,,1.0,,1.0,3.0,,2.0,,,,10.0,,0.5,0.5,1.0,0.2857142857142857,0.2857142857142857,0.4,0.4166666666666667,0.4166666666666667,0.5833333333333334,1.0,1.0,0.6666666666666666,0.75,,,0.6666666666666666,87.27272727272728,18.583333333333332,14.416666666666666,18.5,14.333333333333334,0.16666666666666666,0.5,0.5,1.0,0.08333333333333333,0.08333333333333333,0.5,0.16666666666666666,0.16666666666666666,1.0,0.75,0.16666666666666666,0.507275,,,8.459999999999999,26.62857142857143,1.0,1.0,2.0,,1.0,,1.0,1.0,,,,,,,,,0.2,0.125,0.2,1.0,,,0.16666666666666666,0.5,0.5,,,3.0,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,False
1626153-1628389-1629130-1629312-1631170,1610612748,"Delon Wright, Bam Adebayo, Duncan Robinson, Haywood Highsmith, Jaime Jaquez Jr.","Wright, Adebayo, Robinson, Highsmith, Jaquez Jr.",1626153-1628389-1629130-1629312-1631170,MIA,115.0,1,2.0,-1.0,4.0,3.0,3.0,7,,,1.0,,1.0,1.0,,2.0,1.0,1.0,,3.0,4.0,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,2.0,,,,3.0,,,,,1.0,1.0,,0.5,0.5,0.3333333333333333,,1.0,,1.0,,1.0,,87.65217391304347,18.75,13.333333333333334,18.75,13.333333333333334,,,,,0.3333333333333333,,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,0.4256166666666667,,,9.4,25.3,,,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,3.0,,,1.0,1.0,,1.0,1.0,1.0,,3.0,3.0,,,,1.0,,,1.0,,,,3.0,3.0,,1.0,,0.75,0.75,,,,,,,,,0.5,1.0,0.449325,1.0,0.75,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,False
1626153-1628389-1629130-1629312-201567,1610612748,"Delon Wright, Bam Adebayo, Duncan Robinson, Haywood Highsmith, Kevin Love","Wright, Adebayo, Robinson, Highsmith, Love",1626153-1628389-1629130-1629312-201567,MIA,268.0,1,4.0,3.0,7.0,7.0,,14,1.0,1.0,,3.0,1.0,2.0,2.0,2.0,3.0,5.0,,13.0,10.0,4.0,,9.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,13.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,,13.0,,1.0,1.0,1.0,0.6,0.75,1.0,0.9285714285714286,0.9285714285714286,0.7142857142857143,1.0,1.0,,1.0,,,,75.22388059701493,18.285714285714285,20.0,18.285714285714285,20.0,0.14285714285714285,1.0,1.0,1.0,,0.42857142857142855,0.2857142857142857,0.5,0.5,1.0,0.8571428571428571,1.0,0.5675583333333333,,,7.0,30.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,0.14285714285714285,1.0,1.0,,,,,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,False
1626153-1628389-1629312-1629639-1631107,1610612748,"Delon Wright, Bam Adebayo, Haywood Highsmith, Tyler Herro, Nikola Jovic","Wright, Adebayo, Highsmith, Herro, Jovic",1626153-1628389-1629312-1629639-1631107,MIA,474.0,2,8.0,-4.0,17.0,16.0,,33,5.0,5.0,2.0,,,2.0,6.0,11.0,,2.0,4.0,16.0,20.0,8.0,4.0,,2.0,,4.0,,4.0,,3.0,8.0,4.0,,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,,5.0,4.0,,2.0,16.0,,0.6666666666666666,0.6666666666666666,,,,0.5454545454545454,0.46153846153846156,0.5333333333333333,0.15384615384615385,0.5,,0.8,0.8,,,0.6666666666666666,100.25316455696202,13.0,15.8125,13.0,15.8125,0.38461538461538464,1.0,1.0,0.6,0.15384615384615385,,0.15384615384615385,,,,0.5384615384615384,,0.5585346153846154,0.13333333333333333,0.15384615384615385,6.3090909090909095,26.85,,1.0,4.0,,,1.0,,,,,,,,0.09090909090909091,0.25,,,,,,1.0,,0.3076923076923077,0.25,0.3333333333333333,,,,1.0,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,1.0,,0.42705,,0.058823529411764705,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,False
