EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Blocked2s,BlockedShortMidRange,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,LostBallTurnovers,Transition Take Fouls,SecondChanceFg2Pct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,PtsPutbacks,Travels,SecondChanceTurnovers,OffAtRimReboundPct,DefLongMidRangeReboundPct,PtsUnassisted3s,PenaltyCorner3FGM,SecondChanceFtPoints,Offensive Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyCorner3Accuracy,LongMidRangeFGM,Fg2aBlocked,LongMidRangeAssists,FTDefRebounds,LostBallSteals,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Charge Fouls,Charge Fouls Drawn,AtRimPctBlocked,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffLongMidRangeReboundPct,FTOffRebounds,OffFTReboundPct,3SecondViolations,LostBallOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,3pt And 1 Free Throw Trips,Transition Take Fouls Drawn,BlockedLongMidRange,Corner3PctBlocked,DefensiveGoaltends,BlockedCorner3,Clear Path Fouls,OffensiveGoaltends,team_id,year,season,team_vs
1626181-1627826-1629599-1629611-201935,1610612746,"Norman Powell, Ivica Zubac, Amir Coffey, Terance Mann, James Harden","Powell, Zubac, Coffey, Mann, Harden",1626181-1627826-1629599-1629611-201935,LAC,918.0,5,15.0,3.0,30.0,27.0,12.0,26.0,3.0,57.0,3.0,3.0,6.0,10.0,2.0,1.0,3.0,1.0,1.0,1.0,5.0,13.0,1.0,2.0,3.0,6.0,9.0,15.0,6.0,16.0,6.0,42.0,39.0,1.0,2.0,3.0,6.0,3.0,3.0,3.0,7.0,3.0,18.0,8.0,10.0,18.0,13.0,5.0,4.0,6.0,10.0,5.0,1.0,1.0,3.0,26.0,2.0,4.0,4.0,4.0,8.0,6.0,14.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,7.0,1.0,6.0,1.0,1.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,36.0,18.0,12.0,1.0,1.0,0.4444444444444444,0.4444444444444444,1.0,0.375,0.6666666666666666,0.42857142857142855,0.375,0.6,1.0,0.5806451612903226,0.75,0.75,0.6176470588235294,0.75,0.8181818181818182,0.5161290322580645,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.4,1.0,0.14285714285714285,0.5,1.0,0.6,0.6,1.0,0.06666666666666667,89.41176470588235,15.9,16.333333333333332,15.333333333333334,15.851851851851851,0.0967741935483871,1.0,1.0,0.3333333333333333,0.3225806451612903,0.6,0.6,0.5,0.06451612903225806,0.0967741935483871,0.3333333333333333,0.3333333333333333,1.0,0.41935483870967744,0.38461538461538464,0.38461538461538464,1.0,0.25,1.0,1.0,0.5,0.5,1.0,0.1,0.6,0.5,0.6129032258064516,0.38461538461538464,0.4761467741935484,0.533325,0.46548999999999996,0.09090909090909091,0.17647058823529413,0.14285714285714285,0.42857142857142855,8.613333333333333,26.4375,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-1627826-1629599-1629611-202331,1610612746,"Norman Powell, Ivica Zubac, Amir Coffey, Terance Mann, Paul George","Powell, Zubac, Coffey, Mann, George",1626181-1627826-1629599-1629611-202331,LAC,96.0,1,2.0,-7.0,3.0,4.0,,,,7.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,1.0,2.0,,1.0,1.0,3.0,10.0,,,,,,,,,,,2.0,,,,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,3.0,,,,,1.0,1.0,,,,,,0.5,,0.3333333333333333,,,0.5,,,0.3333333333333333,,,,,,,,,,,,,,,,105.0,19.0,9.75,19.0,9.75,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,0.6666666666666666,,0.5259,,,0.3333333333333333,0.5,,,10.7,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-1627826-1629599-1629611-202695,1610612746,"Norman Powell, Ivica Zubac, Amir Coffey, Terance Mann, Kawhi Leonard","Powell, Zubac, Coffey, Mann, Leonard",1626181-1627826-1629599-1629611-202695,LAC,133.0,1,2.0,,5.0,4.0,4.0,,,9.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,9.0,9.0,,,,,2.0,2.0,1.0,1.0,1.0,8.0,4.0,,3.0,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,7.0,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,2.0,,,3.0,1.0,2.0,,,,1.0,9.0,8.0,4.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.1666666666666667,,1.1666666666666667,1.125,,1.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,97.44360902255639,16.2,13.0,16.2,13.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,0.3333333333333333,1.0,0.6666666666666666,1.0,0.4933166666666667,,0.4933166666666667,0.5,0.6666666666666666,,0.8888888888888888,4.85,26.7,0.8,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-1627826-1629599-1630527-1630538,1610612746,"Norman Powell, Ivica Zubac, Amir Coffey, Brandon Boston Jr., Bones Hyland","Powell, Zubac, Coffey, Boston Jr., Hyland",1626181-1627826-1629599-1630527-1630538,LAC,101.0,1,2.0,-3.0,4.0,4.0,,,1.0,8.0,2.0,2.0,,,,,2.0,,,,,,,,,,2.0,2.0,,2.0,,4.0,7.0,1.0,,,2.0,,,,,,,4.0,,,,,2.0,,2.0,,,2.0,,4.0,1.0,,,1.0,1.0,1.0,2.0,,,,1.0,,,,1.0,,1.0,2.0,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,1.0,,0.5,1.0,,0.5,1.0,,0.5,1.0,1.0,,,0.5,1.0,0.5,,,0.5,,1.0,,,,114.05940594059406,14.75,10.5,13.75,10.5,0.5,1.0,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,,0.6351,,,,,0.5,,1.7,23.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-1627826-1629599-1630527-202695,1610612746,"Norman Powell, Ivica Zubac, Amir Coffey, Brandon Boston Jr., Kawhi Leonard","Powell, Zubac, Coffey, Boston Jr., Leonard",1626181-1627826-1629599-1630527-202695,LAC,177.0,1,3.0,3.0,6.0,6.0,,,,12.0,3.0,3.0,,1.0,1.0,,,,,,,,,,,,3.0,5.0,,,2.0,8.0,5.0,,,,,,,,,,,4.0,2.0,,,,2.0,,2.0,,,2.0,,4.0,,,2.0,2.0,4.0,,4.0,,,,,,,,,,,1.0,,1.0,,,2.0,,1.0,,,,2.0,8.0,,,,,0.6666666666666666,0.6666666666666666,,,,,,0.6,,0.6,,,0.6666666666666666,,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,0.6666666666666666,,1.0,,,97.62711864406779,11.5,18.0,11.5,17.666666666666668,0.6,1.0,1.0,0.6666666666666666,0.2,,,,0.2,,,,,,,,,,,,,,,,,,0.6,,0.54506,,,0.16666666666666666,0.16666666666666666,,,6.94,,,,,2.0,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-1627826-1629599-1630538-201566,1610612746,"Norman Powell, Ivica Zubac, Amir Coffey, Bones Hyland, Russell Westbrook","Powell, Zubac, Coffey, Hyland, Westbrook",1626181-1627826-1629599-1630538-201566,LAC,21.0,1,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,137.14285714285714,13.0,8.0,13.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-1627826-1629599-1630538-202331,1610612746,"Norman Powell, Ivica Zubac, Amir Coffey, Bones Hyland, Paul George","Powell, Zubac, Coffey, Hyland, George",1626181-1627826-1629599-1630538-202331,LAC,303.0,3,5.0,-5.0,12.0,12.0,,,2.0,24.0,1.0,2.0,2.0,2.0,,,1.0,,,,1.0,2.0,,,,,3.0,4.0,1.0,3.0,2.0,11.0,16.0,1.0,,,2.0,,,,,,,4.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,,,2.0,7.0,1.0,1.0,2.0,2.0,4.0,2.0,6.0,,,,3.0,,2.0,2.0,5.0,,,,,3.0,,,4.0,,2.0,,,,2.0,9.0,,,,,0.6666666666666666,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.75,,0.6428571428571429,1.0,,0.6111111111111112,1.0,,0.42857142857142855,0.6,0.5,1.0,0.6666666666666666,0.5,0.5714285714285714,0.6666666666666666,,,1.0,0.5,0.5,0.5,1.0,,114.05940594059406,14.166666666666666,11.083333333333334,13.916666666666666,9.333333333333334,0.2857142857142857,0.5,0.5,,0.2857142857142857,1.0,1.0,1.0,,0.14285714285714285,,,,0.2857142857142857,0.5,0.5,1.0,,,,,,,,,,0.7142857142857143,0.5,0.4799428571428571,,,0.2222222222222222,0.3333333333333333,0.18181818181818182,,6.55,24.866666666666664,,,,2.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,0.5,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-1627826-1629599-1630538-202695,1610612746,"Norman Powell, Ivica Zubac, Amir Coffey, Bones Hyland, Kawhi Leonard","Powell, Zubac, Coffey, Hyland, Leonard",1626181-1627826-1629599-1630538-202695,LAC,94.0,1,2.0,,3.0,3.0,,,,6.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,,3.0,,,,,2.0,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,0.5,,0.75,,,,,,1.0,1.0,,,91.91489361702128,17.666666666666668,13.666666666666666,17.666666666666668,12.333333333333334,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,0.61695,,,,,,,,23.4,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-1627826-1629599-200782-202331,1610612746,"Norman Powell, Ivica Zubac, Amir Coffey, P.J. Tucker, Paul George","Powell, Zubac, Coffey, Tucker, George",1626181-1627826-1629599-200782-202331,LAC,190.0,1,3.0,3.0,6.0,6.0,,,,12.0,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,3.0,3.0,2.0,11.0,8.0,,,,,,,,,,,,,3.0,2.0,2.0,,1.0,1.0,,1.0,,,3.0,,,1.0,2.0,3.0,,3.0,,,,2.0,,2.0,,2.0,,,,,1.0,,,2.0,,1.0,,,,1.0,11.0,,,,,,,0.3333333333333333,1.0,,,1.0,,,1.5,,,1.375,,,1.0,1.0,1.0,,0.3333333333333333,,0.6,,,,,1.0,,0.5,,,90.94736842105263,13.0,18.666666666666668,13.0,15.0,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,,,,,,,,,,,1.0,1.0,0.54705,,,0.25,1.0,,,,24.599999999999998,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-1627826-1629599-201566-201935,1610612746,"Norman Powell, Ivica Zubac, Amir Coffey, Russell Westbrook, James Harden","Powell, Zubac, Coffey, Westbrook, Harden",1626181-1627826-1629599-201566-201935,LAC,582.0,7,10.0,-4.0,23.0,24.0,14.0,12.0,4.0,47.0,2.0,2.0,2.0,4.0,,1.0,1.0,,,1.0,2.0,6.0,1.0,2.0,2.0,4.0,4.0,6.0,3.0,7.0,14.0,31.0,35.0,1.0,1.0,2.0,6.0,,,3.0,5.0,6.0,15.0,4.0,4.0,9.0,6.0,2.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,13.0,2.0,2.0,3.0,4.0,7.0,4.0,11.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,6.0,6.0,1.0,3.0,,9.0,1.0,1.0,18.0,,5.0,2.0,,,,25.0,13.0,13.0,1.0,1.0,0.5,0.6666666666666666,1.0,0.42857142857142855,0.5,0.6,0.42857142857142855,0.6666666666666666,,0.6538461538461539,0.8333333333333334,0.9,0.7142857142857143,0.75,0.8333333333333334,0.5384615384615384,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.875,0.8,1.0,0.6666666666666666,,1.0,0.6666666666666666,1.0,,0.2,116.28865979381445,12.565217391304348,12.208333333333334,11.869565217391305,12.125,0.15384615384615385,1.0,1.0,0.5,0.3076923076923077,0.5,0.5,0.5,,0.07692307692307693,1.0,1.0,1.0,0.46153846153846156,0.3333333333333333,0.3333333333333333,1.0,,,,0.6666666666666666,0.5,1.0,0.2,0.8,0.5,0.6923076923076923,0.3333333333333333,0.4927769230769231,0.47835,0.42501,0.2777777777777778,0.45454545454545453,0.1935483870967742,0.4838709677419355,4.383333333333334,27.442857142857143,0.6086956521739131,,,,,,,,,1.0,1.0,,1.0,,,,,,,2.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
