EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PtsUnassisted3s,Fg2aBlocked,Offensive Fouls,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangeFGM,Corner3FGA,Fg3aBlocked,OffThreePtRebounds,LostBallTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,SecondChanceArc3FGA,SecondChanceFG3A,FTDefRebounds,DefFTReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Corner3PctBlocked,OffAtRimReboundPct,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,Loose Ball Fouls,PenaltyArc3FGA,PenaltyFG3A,PenaltyFtPoints,PenaltyArc3Frequency,SecondChanceFtPoints,LongMidRangeAssists,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,LongMidRangePctAssisted,PenaltyCorner3FGA,NonShootingFoulsDrawn,PenaltyCorner3Frequency,Corner3FGM,Corner3Assists,LostBallOutOfBoundsTurnovers,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceTurnovers,Charge Fouls Drawn,ThreePtShootingFoulsDrawnPct,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,DefensiveGoaltends,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,FTOffRebounds,Transition Take Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,team_id,year,season,team_vs
1627759-1628369-1628401-1630202-204001,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Kristaps Porzingis","Brown, Tatum, White, Pritchard, Porzingis",1627759-1628369-1628401-1630202-204001,BOS,632.0,4,11.0,7.0,17.0,20.0,,1.0,37.0,2.0,3.0,1.0,1.0,2.0,4.0,3.0,2.0,6.0,7.0,10.0,3.0,7.0,2.0,25.0,18.0,1.0,1.0,2.0,6.0,8.0,6.0,,6.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,12.0,2.0,6.0,2.0,8.0,2.0,10.0,,1.0,1.0,,,,,1.0,,1.0,1.0,2.0,,4.0,,3.0,2.0,23.0,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.7,1.0,0.6764705882352942,1.0,0.6944444444444444,1.0,0.4117647058823529,,1.0,0.6666666666666666,0.8571428571428571,0.8888888888888888,0.2857142857142857,0.5,1.0,,1.0,0.8571428571428571,,,84.30379746835443,14.117647058823529,19.6,13.352941176470589,19.55,0.17647058823529413,0.6666666666666666,1.0,0.5,0.23529411764705882,0.5,0.5,0.5,0.17647058823529413,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,0.5882352941176471,0.3333333333333333,0.5101558823529412,0.7727,0.1111111111111111,0.18181818181818182,0.08,9.36,26.5,3.0,1.0,,0.1,,3.0,1.0,,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,1.0,1.0,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,0.3333333333333333,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,True
1627759-1628369-1628401-1630214-1630573,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Xavier Tillman, Sam Hauser","Brown, Tatum, White, Tillman, Hauser",1627759-1628369-1628401-1630214-1630573,BOS,137.0,1,2.0,-5.0,5.0,6.0,,,11.0,,,,,1.0,2.0,,,1.0,1.0,2.0,,1.0,2.0,4.0,9.0,,,,2.0,,,,1.0,,1.0,,1.0,,,1.0,2.0,,,,,,,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,2.0,,2.0,1.0,4.0,1.0,1.0,,,,0.5,,0.3333333333333333,,0.5,,0.3333333333333333,1.0,,,,,,,,,,,,,115.62043795620438,16.0,9.5,16.0,8.0,,,,,0.6666666666666666,0.5,0.5,1.0,,0.3333333333333333,,,,,,0.3333333333333333,,0.48218333333333335,,0.25,0.3333333333333333,,6.2,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,True
1627759-1628369-1628401-1630214-201143,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Xavier Tillman, Al Horford","Brown, Tatum, White, Tillman, Horford",1627759-1628369-1628401-1630214-201143,BOS,77.0,1,1.0,-1.0,2.0,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,,2.0,,,,1.0,3.0,,,,2.0,3.0,1.0,1.0,2.0,,2.0,,2.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,,,,0.5,,,0.5,0.5,,,,,,,56.1038961038961,19.5,38.0,19.5,38.0,0.3333333333333333,1.0,1.0,,0.6666666666666666,,,,,,,,,1.0,1.0,0.3333333333333333,,0.4465333333333333,0.497,,,1.0,6.033333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,True
1627759-1628369-1628401-1630214-201950,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Xavier Tillman, Jrue Holiday","Brown, Tatum, White, Tillman, Holiday",1627759-1628369-1628401-1630214-201950,BOS,360.0,4,6.0,8.0,12.0,13.0,1.0,1.0,25.0,4.0,6.0,,,1.0,1.0,,1.0,3.0,5.0,7.0,2.0,4.0,5.0,21.0,13.0,,,2.0,4.0,6.0,3.0,,3.0,1.0,2.0,1.0,3.0,,2.0,,7.0,1.0,3.0,3.0,6.0,2.0,8.0,,,,,2.0,,1.0,,,2.0,3.0,4.0,,4.0,,6.0,2.0,19.0,0.4,0.4,0.5,0.5,0.5,0.7142857142857143,,0.7272727272727273,,0.8076923076923077,1.0,0.36363636363636365,1.0,1.0,0.5,1.0,1.0,0.5,,1.0,1.0,,1.0,1.0,,100.0,13.416666666666666,15.307692307692308,12.166666666666666,15.307692307692308,0.5454545454545454,0.6666666666666666,0.8,0.5,0.09090909090909091,1.0,1.0,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,,,0.9090909090909091,0.3333333333333333,0.5733454545454545,,0.23076923076923078,0.25,0.09523809523809523,3.442857142857143,26.35,3.0,1.0,,0.14285714285714285,,,1.0,,1.0,1.0,,1.0,,,,,,,,,0.16666666666666666,,0.5,,,,,,0.09090909090909091,,,,,0.5,,1.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,0.4848,,0.08333333333333333,,0.5,,,,,,,,2.0,,1.0,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,True
1627759-1628369-1628401-1630573-201143,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Sam Hauser, Al Horford","Brown, Tatum, White, Hauser, Horford",1627759-1628369-1628401-1630573-201143,BOS,663.0,6,11.0,,19.0,20.0,8.0,2.0,39.0,4.0,6.0,1.0,3.0,1.0,6.0,1.0,2.0,6.0,6.0,13.0,2.0,6.0,4.0,22.0,22.0,1.0,3.0,2.0,4.0,8.0,6.0,2.0,6.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,10.0,3.0,5.0,3.0,8.0,3.0,11.0,1.0,,,,,1.0,,1.0,,1.0,,2.0,,5.0,1.0,6.0,2.0,20.0,0.3333333333333333,0.4,1.0,0.3333333333333333,0.3333333333333333,0.46153846153846156,0.3333333333333333,0.47368421052631576,0.3333333333333333,0.5,0.3333333333333333,0.3157894736842105,,0.5,0.42857142857142855,0.7142857142857143,0.6153846153846154,0.2727272727272727,0.4,0.5,0.6666666666666666,,0.7142857142857143,,0.1,84.70588235294117,16.263157894736842,17.7,15.631578947368421,16.2,0.3157894736842105,0.6666666666666666,0.6666666666666666,0.25,0.3157894736842105,0.16666666666666666,0.2,1.0,0.05263157894736842,0.3157894736842105,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.631578947368421,0.3333333333333333,0.4929078947368421,0.49583333333333335,0.09523809523809523,0.13333333333333333,0.09090909090909091,6.369230769230769,26.71666666666667,,1.0,,0.07692307692307693,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,5.0,1.0,1.0,1.0,2.0,3.0,,3.0,5.0,0.5,0.2,0.25,0.2,1.0,0.51718,0.13636363636363635,0.2631578947368421,,0.5,,,,3.0,3.0,1.0,0.6,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,True
1627759-1628369-1628401-1630573-201950,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Sam Hauser, Jrue Holiday","Brown, Tatum, White, Hauser, Holiday",1627759-1628369-1628401-1630573-201950,BOS,599.0,3,10.0,13.0,23.0,21.0,14.0,4.0,44.0,8.0,8.0,2.0,2.0,3.0,5.0,2.0,3.0,5.0,13.0,15.0,3.0,6.0,2.0,37.0,24.0,3.0,3.0,6.0,18.0,8.0,3.0,2.0,5.0,3.0,9.0,1.0,10.0,1.0,5.0,3.0,21.0,1.0,3.0,5.0,9.0,3.0,12.0,1.0,,,,1.0,2.0,,3.0,,4.0,2.0,6.0,,2.0,,3.0,2.0,31.0,0.6923076923076923,0.75,0.3333333333333333,0.5,0.5,0.8666666666666667,1.0,0.8333333333333334,1.0,0.8409090909090909,1.0,0.2857142857142857,0.25,1.0,0.5,0.6,0.8,0.6,0.5,1.0,1.0,1.0,0.3333333333333333,1.0,0.25,105.7762938230384,10.08695652173913,17.476190476190474,9.434782608695652,17.095238095238095,0.38095238095238093,1.0,1.0,0.625,0.23809523809523808,0.6,0.75,1.0,0.09523809523809523,0.23809523809523808,0.6,0.6,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6,0.5690047619047619,,0.09090909090909091,0.125,0.16216216216216217,6.113333333333333,25.849999999999998,6.0,1.0,,0.06666666666666667,0.2,2.0,1.0,,2.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,0.6666666666666666,,,1.0,1.0,1.0,0.047619047619047616,,,1.0,1.0,1.0,,6.0,1.0,1.0,1.0,1.0,8.0,3.0,8.0,6.0,1.0,1.0,1.0,0.25,1.0,0.5648875,0.21621621621621623,0.2608695652173913,,,0.5,1.0,,3.0,3.0,,0.75,,1.0,,1.0,0.5,,,,,,,,,,1.0,,,,2.0,2.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,True
1627759-1628369-1628401-1630573-204001,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Sam Hauser, Kristaps Porzingis","Brown, Tatum, White, Hauser, Porzingis",1627759-1628369-1628401-1630573-204001,BOS,537.0,3,9.0,3.0,18.0,17.0,2.0,1.0,35.0,1.0,1.0,,,1.0,6.0,2.0,3.0,6.0,3.0,9.0,3.0,6.0,2.0,17.0,14.0,,,,2.0,4.0,6.0,,6.0,3.0,1.0,2.0,3.0,2.0,1.0,,8.0,1.0,2.0,4.0,6.0,1.0,7.0,1.0,2.0,2.0,,2.0,,1.0,1.0,,3.0,1.0,6.0,,1.0,,2.0,1.0,17.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,0.3333333333333333,,0.5,,0.53125,,0.4,0.6666666666666666,0.8,0.16666666666666666,0.5,0.6666666666666666,0.1111111111111111,0.2,,1.0,,0.5,,0.125,93.85474860335196,15.222222222222221,15.470588235294118,15.11111111111111,14.294117647058824,0.06666666666666667,1.0,1.0,1.0,0.4,0.16666666666666666,0.2,,0.13333333333333333,0.4,0.5,0.5,0.6666666666666666,,,0.4666666666666667,0.5,0.5103633333333334,0.57165,0.0625,0.1,,9.18888888888889,26.2,3.0,1.0,1.0,0.1111111111111111,0.16666666666666666,1.0,,,,1.0,,,,,,,,,,,,,,,,,0.5,0.5,,1.0,1.0,,,,1.0,4.0,,,1.0,2.0,8.0,,8.0,4.0,0.5,1.0,1.0,,,0.5007125,0.47058823529411764,0.2222222222222222,,,,,1.0,2.0,2.0,,0.5,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,True
1627759-1628369-1628401-201143-201950,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Al Horford, Jrue Holiday","Brown, Tatum, White, Horford, Holiday",1627759-1628369-1628401-201143-201950,BOS,18286.0,19,305.0,-82.0,593.0,594.0,105.0,54.0,1187.0,103.0,152.0,10.0,19.0,60.0,130.0,61.0,52.0,158.0,193.0,343.0,59.0,194.0,75.0,638.0,720.0,20.0,37.0,55.0,180.0,206.0,111.0,16.0,157.0,52.0,90.0,37.0,127.0,30.0,51.0,23.0,291.0,25.0,129.0,74.0,207.0,58.0,265.0,6.0,40.0,21.0,19.0,50.0,8.0,22.0,29.0,1.0,79.0,53.0,121.0,1.0,110.0,13.0,94.0,36.0,583.0,0.46632124352331605,0.4864864864864865,0.6271186440677966,0.30412371134020616,0.30569948186528495,0.5626822157434402,0.5405405405405406,0.5242085661080075,0.5444444444444444,0.554006968641115,0.55,0.3612662942271881,0.6329113924050633,0.6851851851851852,0.16778523489932887,0.7771084337349398,0.7408759124087592,0.2,0.2,0.7027027027027027,0.6444444444444445,0.7307692307692307,0.7704918032786885,0.7954545454545454,0.02459016393442623,93.47478945641475,14.797639123102867,16.011784511784512,14.350758853288363,15.271043771043772,0.28305400372439476,0.6776315789473685,0.7518248175182481,0.49514563106796117,0.24208566108007448,0.46153846153846156,0.5217391304347826,0.38333333333333336,0.11359404096834265,0.2942271880819367,0.3291139240506329,0.33766233766233766,0.5769230769230769,0.4222222222222222,0.5263157894736842,0.6443202979515829,0.33121019108280253,0.5345288930581614,0.511015,0.07092198581560284,0.09836065573770492,0.08620689655172414,7.163848396501457,26.329381443298967,66.0,31.0,8.0,0.09037900874635568,0.11538461538461539,30.0,36.0,6.0,31.0,28.0,9.0,13.0,3.0,14.0,7.0,6.0,17.0,11.0,,0.030927835051546393,0.09868421052631579,0.02531645569620253,0.2366412213740458,0.12903225806451613,0.2857142857142857,0.6470588235294118,0.4918032786885246,0.5,0.0670391061452514,6.0,8.0,4.0,0.8,0.22330097087378642,0.13333333333333333,106.0,14.0,24.0,27.0,51.0,103.0,15.0,101.0,104.0,0.5294117647058824,0.45348837209302323,0.5,0.27906976744186046,0.5833333333333334,0.5193785714285715,0.1614420062695925,0.178752107925801,0.05555555555555555,0.14583333333333334,0.2,4.0,12.0,27.0,35.0,25.0,0.313953488372093,6.0,16.0,4.0,5.0,0.5333333333333333,8.0,10.0,0.09302325581395349,7.0,7.0,5.0,0.19444444444444445,0.20588235294117646,1.0,8.0,1.0,0.020202020202020204,8.0,8.0,8.0,0.22857142857142856,0.2962962962962963,1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,0.375,0.01639344262295082,0.3333333333333333,0.044444444444444446,0.5,1.0,,,,,,,,1610612738,2024,2023-24,True
1627759-1628369-1628401-201143-204001,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Al Horford, Kristaps Porzingis","Brown, Tatum, White, Horford, Porzingis",1627759-1628369-1628401-201143-204001,BOS,400.0,2,7.0,,10.0,12.0,4.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,5.0,1.0,5.0,,9.0,9.0,1.0,1.0,2.0,2.0,4.0,,2.0,4.0,1.0,1.0,,1.0,,,1.0,2.0,1.0,4.0,2.0,7.0,1.0,8.0,,,,,,,,1.0,,1.0,1.0,2.0,,3.0,,,,7.0,0.3333333333333333,0.5,,0.2,0.2,0.6,1.0,0.45,1.0,0.45,1.0,0.5,,1.0,0.5,1.0,1.0,0.16666666666666666,1.0,,1.0,,1.0,,,79.2,19.6,17.0,19.4,17.0,0.1,1.0,1.0,,0.2,0.5,0.5,1.0,0.2,0.4,0.25,0.25,,1.0,1.0,0.6,0.25,0.47393,0.4348,,,0.2222222222222222,9.34,26.04,3.0,,,,,1.0,1.0,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,0.5,0.5,0.1,,,1.0,1.0,,,4.0,1.0,1.0,3.0,4.0,9.0,,9.0,4.0,0.75,0.9,0.9,0.2,1.0,0.4144,1.0,0.4,,,,,,1.0,1.0,,0.2,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,True
1627759-1628369-1628401-201950-204001,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Jrue Holiday, Kristaps Porzingis","Brown, Tatum, White, Holiday, Porzingis",1627759-1628369-1628401-201950-204001,BOS,4909.0,7,82.0,-28.0,151.0,151.0,25.0,21.0,302.0,15.0,22.0,2.0,3.0,21.0,47.0,14.0,17.0,52.0,40.0,83.0,23.0,65.0,16.0,165.0,193.0,4.0,10.0,13.0,42.0,38.0,57.0,2.0,52.0,17.0,21.0,19.0,40.0,13.0,9.0,10.0,99.0,9.0,25.0,27.0,54.0,21.0,75.0,3.0,6.0,4.0,2.0,12.0,2.0,7.0,4.0,1.0,16.0,19.0,39.0,,20.0,3.0,21.0,10.0,152.0,0.525,0.5384615384615384,0.8260869565217391,0.35384615384615387,0.35384615384615387,0.4819277108433735,0.4,0.5033783783783784,0.3055555555555556,0.5254777070063694,0.34210526315789475,0.4391891891891892,0.75,0.7941176470588235,0.20930232558139536,0.6944444444444444,0.7428571428571429,0.24705882352941178,0.15384615384615385,0.6666666666666666,0.8636363636363636,0.6666666666666666,0.6785714285714286,0.75,0.041666666666666664,88.5883071908739,15.933774834437086,16.576158940397352,15.013245033112582,15.814569536423841,0.14864864864864866,0.6818181818181818,0.8333333333333334,0.6,0.31756756756756754,0.44680851063829785,0.5121951219512195,0.47619047619047616,0.0945945945945946,0.35135135135135137,0.3269230769230769,0.34,0.7647058823529411,0.16666666666666666,0.6666666666666666,0.5878378378378378,0.3269230769230769,0.5215945945945946,0.492415,0.06451612903225806,0.1111111111111111,0.07878787878787878,8.280722891566265,25.87076923076923,12.0,11.0,1.0,0.13253012048192772,0.1276595744680851,4.0,13.0,2.0,12.0,5.0,2.0,3.0,,4.0,2.0,2.0,4.0,1.0,,0.03076923076923077,0.18181818181818182,0.038461538461538464,0.2857142857142857,0.1,0.2857142857142857,0.25,0.2857142857142857,0.3076923076923077,0.08783783783783784,8.0,8.0,2.0,0.5,0.2857142857142857,0.4444444444444444,19.0,,1.0,4.0,10.0,24.0,2.0,24.0,19.0,0.4,0.5666666666666667,0.631578947368421,0.06666666666666667,,0.48244333333333334,0.14545454545454545,0.12582781456953643,,0.5714285714285714,,,2.0,5.0,5.0,7.0,0.3333333333333333,2.0,2.0,,5.0,0.5,,2.0,,6.0,6.0,,0.46153846153846156,0.46153846153846156,1.0,3.0,,,2.0,3.0,3.0,0.6,0.6,,,1.0,1.0,,,,,,,0.125,0.07142857142857142,,,0.125,1.0,,,,,,,,1610612738,2024,2023-24,True
1627759-1628369-1628436-1630202-201950,1610612738,"Jaylen Brown, Jayson Tatum, Luke Kornet, Payton Pritchard, Jrue Holiday","Brown, Tatum, Kornet, Pritchard, Holiday",1627759-1628369-1628436-1630202-201950,BOS,563.0,5,9.0,8.0,17.0,16.0,10.0,3.0,33.0,3.0,5.0,,1.0,4.0,5.0,1.0,3.0,6.0,7.0,11.0,3.0,9.0,,23.0,15.0,1.0,4.0,5.0,8.0,6.0,9.0,2.0,6.0,3.0,4.0,3.0,7.0,3.0,2.0,2.0,17.0,2.0,2.0,4.0,6.0,4.0,10.0,,2.0,1.0,1.0,1.0,,1.0,,,1.0,2.0,2.0,,1.0,,,,18.0,0.5714285714285714,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.6363636363636364,0.25,0.575,0.5,0.575,0.5,0.45,1.0,0.8,0.5,1.0,0.8571428571428571,0.4,1.0,1.0,0.5,1.0,1.0,,,84.40497335701599,15.352941176470589,18.875,13.470588235294118,18.125,0.25,0.6,0.6,0.6666666666666666,0.25,0.8,0.8,0.5,0.05,0.3,0.5,0.5,1.0,0.2,,0.7,0.5,0.56289,0.4813,,,0.21739130434782608,5.9818181818181815,24.88888888888889,,,,,,,3.0,,2.0,,,,,1.0,1.0,,1.0,1.0,,,,,0.3333333333333333,,0.3333333333333333,1.0,,,0.15,1.0,1.0,,,0.3333333333333333,0.2,6.0,,1.0,2.0,4.0,7.0,1.0,7.0,6.0,0.5,0.7,0.7,0.2,,0.49097999999999997,0.30434782608695654,0.35294117647058826,,0.5,,,,1.0,1.0,,0.2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,1610612738,2024,2023-24,True
1627759-1628369-1628436-1630573-201950,1610612738,"Jaylen Brown, Jayson Tatum, Luke Kornet, Sam Hauser, Jrue Holiday","Brown, Tatum, Kornet, Hauser, Holiday",1627759-1628369-1628436-1630573-201950,BOS,158.0,1,3.0,-6.0,5.0,5.0,,,10.0,,,,,2.0,3.0,,,1.0,2.0,3.0,,2.0,,4.0,10.0,,,,4.0,,,,1.0,,2.0,,2.0,,,2.0,4.0,,,1.0,2.0,,2.0,,,,,,,,,,,2.0,3.0,,,,,,4.0,1.0,1.0,,,,0.6666666666666666,,0.4,,0.4,,0.4,,1.0,,,1.0,,,,1.0,,,,,91.13924050632912,13.8,17.8,13.8,15.4,,,,,0.6,0.6666666666666666,1.0,1.0,,0.2,,,,,,0.4,,0.48888,,,,,7.3999999999999995,25.55,,1.0,,0.3333333333333333,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,0.2,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,True
1627759-1628369-1629052-1630202-201950,1610612738,"Jaylen Brown, Jayson Tatum, Oshae Brissett, Payton Pritchard, Jrue Holiday","Brown, Tatum, Brissett, Pritchard, Holiday",1627759-1628369-1629052-1630202-201950,BOS,124.0,1,2.0,-1.0,4.0,5.0,5.0,1.0,9.0,1.0,1.0,,,,,2.0,,,1.0,3.0,,,1.0,3.0,4.0,,,1.0,2.0,,,,,,1.0,,1.0,,1.0,,2.0,1.0,2.0,,2.0,1.0,3.0,,,,,1.0,,1.0,,,1.0,,,,2.0,1.0,2.0,,2.0,1.0,1.0,,,,0.3333333333333333,,0.3333333333333333,,0.375,0.5,,1.0,,0.5,1.0,1.0,0.5,,,,,1.0,,,104.51612903225805,15.5,12.4,15.5,12.4,0.3333333333333333,1.0,1.0,1.0,,,,,0.6666666666666666,,,,,,,0.3333333333333333,,0.5285333333333333,,,,0.3333333333333333,11.5,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,4.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,4.0,0.3333333333333333,0.3333333333333333,0.375,0.3333333333333333,1.0,0.5285333333333333,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,True
