EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Charge Fouls Drawn,3pt And 1 Free Throw Trips,OffensiveGoaltends,LongMidRangePctBlocked,Transition Take Fouls Drawn,BlockedArc3,HeaveMakes,HeaveAttempts,Clear Path Fouls,team_id,year,season,team_vs
1627827-1628969-1629651-1629661-203915,1610612751,"Dorian Finney-Smith, Mikal Bridges, Nic Claxton, Cameron Johnson, Spencer Dinwiddie","Finney-Smith, Bridges, Claxton, Johnson, Dinwiddie",1627827-1628969-1629651-1629661-203915,BKN,18800.0,27,313,30.0,612,617,90.0,102.0,81.0,1229,98.0,151.0,27.0,36.0,12.0,17.0,49.0,126.0,12.0,32.0,35.0,91.0,3.0,10.0,4.0,13.0,64.0,188.0,10.0,21.0,9.0,25.0,159.0,309.0,99.0,279.0,97.0,712.0,682.0,31.0,51.0,13.0,31.0,7.0,108.0,19.0,38.0,13.0,38.0,23.0,100.0,152.0,166.0,273.0,24.0,48.0,188.0,64.0,23.0,5.0,76.0,91.0,167.0,58.0,33.0,51.0,19.0,6.0,425.0,45.0,51.0,2.0,97.0,137.0,6.0,240.0,98.0,338.0,14.0,38.0,22.0,16.0,39.0,8.0,29.0,28.0,4.0,10.0,2.0,1.0,67.0,8.0,9.0,51.0,91.0,2.0,7.0,4.0,1.0,106.0,5.0,5.0,127.0,11.0,3.0,56.0,1.0,10.0,33.0,1.0,20.0,1.0,1.0,12.0,34.0,22.0,3.0,2.0,3.0,604.0,93.0,85.0,3.0,4.0,0.4779874213836478,0.562962962962963,0.9191919191919192,0.3548387096774194,0.41935483870967744,0.34210526315789475,0.3548387096774194,0.5145631067961165,0.6078431372549019,0.5,0.5229591836734694,0.6158536585365854,0.506578947368421,0.5504658385093167,0.6136363636363636,0.5555555555555556,0.4744897959183674,0.017921146953405017,0.0744336569579288,0.07947019867549669,0.0873015873015873,0.02197802197802198,0.015957446808510637,0.582089552238806,1.0,0.11764705882352941,0.7135416666666666,0.34459459459459457,0.8016528925619835,0.2556818181818182,0.7476038338658147,0.2962962962962963,0.41509433962264153,0.3466666666666667,0.15,0.21666666666666667,0.3392857142857143,0.6231884057971014,0.7157894736842105,0.9285714285714286,0.8365384615384616,0.5882352941176471,0.04697986577181208,94.13617021276596,0.6470588235294118,15.372549019607844,15.222042139384117,14.71078431372549,14.617504051863857,0.2568027210884354,0.6490066225165563,0.7050359712230215,0.5204081632653061,0.21428571428571427,0.3888888888888889,0.4260869565217391,0.3877551020408163,0.05442176870748299,0.375,0.375,0.5,0.15476190476190477,0.38461538461538464,0.39325842696629215,0.9428571428571428,0.3197278911564626,0.3404255319148936,0.34594594594594597,0.90625,0.43902439024390244,0.75,0.037037037037037035,0.12195121951219512,0.3,1.0,0.25609756097560976,0.47619047619047616,1.0,0.2236842105263158,0.7058823529411765,0.17105263157894737,0.3076923076923077,0.32894736842105265,0.36,0.7312925170068028,0.3404255319148936,0.5445330204778156,0.5584704081632653,0.5170662162162163,0.08990536277602523,0.15819209039548024,0.0035714285714285713,0.15168539325842698,0.1404494382022472,6.015210355987056,25.247311827956988,0.14705882352941177,,,,,,,,,,1610612751,2024,2023-24,False
1627827-1628969-1629651-1630560-203471,1610612751,"Dorian Finney-Smith, Mikal Bridges, Nic Claxton, Cam Thomas, Dennis Schroder","Finney-Smith, Bridges, Claxton, Thomas, Schroder",1627827-1628969-1629651-1630560-203471,BKN,13696.0,17,228,-20.0,438,441,45.0,40.0,51.0,879,83.0,120.0,14.0,20.0,8.0,10.0,31.0,93.0,17.0,48.0,17.0,36.0,4.0,5.0,3.0,6.0,45.0,121.0,6.0,6.0,3.0,10.0,131.0,261.0,62.0,157.0,55.0,503.0,523.0,16.0,35.0,10.0,11.0,6.0,68.0,14.0,27.0,6.0,16.0,10.0,56.0,154.0,108.0,156.0,30.0,16.0,121.0,45.0,25.0,1.0,77.0,52.0,129.0,37.0,15.0,50.0,21.0,6.0,310.0,16.0,38.0,1.0,84.0,68.0,8.0,160.0,55.0,215.0,6.0,30.0,23.0,7.0,26.0,8.0,20.0,22.0,2.0,6.0,3.0,1.0,48.0,5.0,1.0,29.0,63.0,1.0,6.0,4.0,,75.0,4.0,6.0,77.0,8.0,1.0,34.0,3.0,5.0,17.0,,10.0,,,7.0,17.0,9.0,6.0,,1.0,435.0,56.0,45.0,4.0,4.0,0.5877862595419847,0.6260162601626016,0.8387096774193549,0.39490445859872614,0.9090909090909091,0.375,0.39490445859872614,0.5019157088122606,0.45714285714285713,0.5185185185185185,0.5358851674641149,0.6739130434782609,0.5348837209302325,0.5577777777777778,0.68,0.5714285714285714,0.37559808612440193,0.006369426751592357,0.09578544061302682,0.14166666666666666,0.07526881720430108,,0.008264462809917356,0.5416666666666666,0.8888888888888888,0.09090909090909091,0.6355140186915887,0.2923076923076923,0.8076923076923077,0.17204301075268819,0.7203791469194313,0.242152466367713,0.40540540540540543,0.22580645161290322,0.2903225806451613,0.1891891891891892,0.10526315789473684,0.5813953488372093,0.6041666666666666,0.875,0.8313253012048193,0.7142857142857143,0.030456852791878174,92.41822429906541,0.5294117647058824,16.474885844748858,14.693877551020408,15.860730593607306,14.263038548752835,0.28708133971291866,0.6916666666666667,0.8058252427184466,0.6024096385542169,0.22248803827751196,0.3333333333333333,0.36046511627906974,0.6774193548387096,0.11483253588516747,0.3541666666666667,0.3617021276595745,0.35294117647058826,0.0861244019138756,0.4722222222222222,0.4722222222222222,0.8823529411764706,0.2894736842105263,0.371900826446281,0.375,0.8222222222222222,0.43478260869565216,0.7,0.35714285714285715,0.10869565217391304,0.8,0.75,0.13043478260869565,1.0,0.8333333333333334,0.23255813953488372,0.8,0.13953488372093023,0.5,0.23255813953488372,0.3,0.6626794258373205,0.371900826446281,0.5331346889952153,0.5302636363636364,0.48612906976744186,0.08314606741573034,0.11846689895470383,0.0189873417721519,0.13518886679920478,0.11133200795228629,7.079693486590038,25.62611464968153,0.10273972602739725,1.0,2.0,1.0,0.020833333333333332,,,,,,1610612751,2024,2023-24,False
1628969-1629651-1629661-1630560-203915,1610612751,"Mikal Bridges, Nic Claxton, Cameron Johnson, Cam Thomas, Spencer Dinwiddie","Bridges, Claxton, Johnson, Thomas, Dinwiddie",1628969-1629651-1629661-1630560-203915,BKN,13448.0,24,224,-79.0,467,453,65.0,43.0,47.0,920,77.0,113.0,11.0,15.0,12.0,16.0,46.0,120.0,10.0,37.0,19.0,53.0,2.0,3.0,2.0,5.0,38.0,97.0,2.0,5.0,2.0,12.0,133.0,270.0,57.0,150.0,68.0,505.0,584.0,20.0,28.0,4.0,8.0,15.0,67.0,17.0,38.0,4.0,17.0,23.0,69.0,142.0,124.0,144.0,27.0,22.0,97.0,38.0,22.0,1.0,71.0,48.0,119.0,30.0,18.0,46.0,19.0,6.0,286.0,13.0,30.0,1.0,53.0,85.0,7.0,145.0,44.0,189.0,7.0,26.0,17.0,9.0,30.0,11.0,20.0,26.0,2.0,10.0,1.0,3.0,56.0,3.0,9.0,47.0,92.0,2.0,6.0,3.0,1.0,83.0,5.0,4.0,90.0,10.0,1.0,42.0,,9.0,32.0,,20.0,,1.0,11.0,32.0,19.0,3.0,,4.0,438.0,69.0,65.0,6.0,4.0,0.5338345864661654,0.5819672131147541,0.8421052631578947,0.38,0.5,0.23529411764705882,0.38,0.4925925925925926,0.7142857142857143,0.4473684210526316,0.5202380952380953,0.7222222222222222,0.41818181818181815,0.5466377440347071,0.7282608695652174,0.4859154929577465,0.35714285714285715,0.006666666666666667,0.08148148148148149,0.07079646017699115,0.1,0.018867924528301886,,0.5357142857142857,0.7777777777777778,0.1111111111111111,0.648854961832061,0.22058823529411764,0.7571428571428571,0.13978494623655913,0.6865671641791045,0.18777292576419213,0.16666666666666666,0.1891891891891892,0.38461538461538464,0.15254237288135594,0.11764705882352941,0.5510204081632653,0.75,0.5909090909090909,0.7884615384615384,0.6666666666666666,0.033816425120772944,98.51279000594884,0.59375,15.237687366167023,13.977924944812361,14.860813704496788,13.56953642384106,0.26904761904761904,0.6814159292035398,0.7333333333333333,0.5974025974025974,0.2857142857142857,0.38333333333333336,0.42592592592592593,0.41304347826086957,0.0880952380952381,0.2702702702702703,0.2857142857142857,0.6,0.1261904761904762,0.3584905660377358,0.36538461538461536,0.9473684210526315,0.23095238095238096,0.3917525773195876,0.3917525773195876,0.7894736842105263,0.4166666666666667,0.7333333333333333,0.36363636363636365,0.08333333333333333,0.6666666666666666,0.5,0.1388888888888889,0.4,1.0,0.2909090909090909,0.75,0.09090909090909091,0.4,0.21818181818181817,0.16666666666666666,0.6261904761904762,0.3917525773195876,0.5281374999999999,0.5445517857142858,0.5093345454545455,0.09292035398230089,0.1390728476821192,,0.13267326732673268,0.13663366336633664,6.92074074074074,25.018666666666668,0.139186295503212,,,1.0,0.05405405405405406,1.0,,,,,1610612751,2024,2023-24,False
1627827-1628969-1629651-1629661-203471,1610612751,"Dorian Finney-Smith, Mikal Bridges, Nic Claxton, Cameron Johnson, Dennis Schroder","Finney-Smith, Bridges, Claxton, Johnson, Schroder",1627827-1628969-1629651-1629661-203471,BKN,4782.0,12,80,-5.0,152,151,10.0,27.0,13.0,303,23.0,40.0,1.0,2.0,1.0,3.0,11.0,22.0,5.0,13.0,6.0,14.0,1.0,1.0,,,22.0,52.0,1.0,5.0,2.0,5.0,39.0,75.0,28.0,66.0,17.0,179.0,184.0,4.0,7.0,2.0,6.0,2.0,16.0,2.0,4.0,2.0,5.0,2.0,12.0,40.0,38.0,75.0,9.0,2.0,52.0,22.0,7.0,1.0,20.0,25.0,45.0,19.0,6.0,17.0,2.0,1.0,115.0,10.0,6.0,2.0,28.0,21.0,1.0,50.0,18.0,68.0,1.0,12.0,7.0,5.0,10.0,,9.0,8.0,1.0,1.0,3.0,,18.0,3.0,1.0,8.0,23.0,1.0,3.0,3.0,,25.0,3.0,1.0,31.0,3.0,1.0,14.0,1.0,1.0,9.0,1.0,4.0,,,5.0,10.0,4.0,1.0,,,163.0,12.0,10.0,3.0,1.0,0.5128205128205128,0.5263157894736842,0.8928571428571429,0.42424242424242425,0.3333333333333333,0.4,0.42424242424242425,0.52,0.5714285714285714,0.5,0.574468085106383,0.5384615384615384,0.5555555555555556,0.577922077922078,0.5333333333333333,0.6,0.46808510638297873,0.015151515151515152,0.09333333333333334,0.15,0.045454545454545456,,0.019230769230769232,0.5555555555555556,1.0,0.2222222222222222,0.5384615384615384,0.16666666666666666,0.8,0.2777777777777778,0.6621621621621622,0.2222222222222222,0.11764705882352941,0.18181818181818182,0.25,0.21428571428571427,0.5,0.46153846153846156,0.5789473684210527,0.5714285714285714,0.84,0.7,0.015625,91.24215809284817,0.4,15.881578947368421,15.682119205298013,15.447368421052632,14.980132450331126,0.28368794326241137,0.575,0.6764705882352942,0.7391304347826086,0.15602836879432624,0.5,0.5238095238095238,0.18181818181818182,0.09219858156028368,0.38461538461538464,0.38461538461538464,0.2,0.09929078014184398,0.42857142857142855,0.42857142857142855,1.0,0.36879432624113473,0.4230769230769231,0.43137254901960786,0.8636363636363636,0.15384615384615385,0.5,1.0,0.07692307692307693,1.0,1.0,0.38461538461538464,0.2,,0.3333333333333333,0.3333333333333333,,,0.5555555555555556,0.4,0.75177304964539,0.4230769230769231,0.5499574468085107,0.4993142857142857,0.5265722222222222,0.09803921568627451,0.16279069767441862,0.014925373134328358,0.0893854748603352,0.0670391061452514,6.264,25.47121212121212,0.06578947368421052,,,,,,1.0,,,,1610612751,2024,2023-24,False
1627827-1628969-1629661-1630549-203915,1610612751,"Dorian Finney-Smith, Mikal Bridges, Cameron Johnson, Day'Ron Sharpe, Spencer Dinwiddie","Finney-Smith, Bridges, Johnson, Sharpe, Dinwiddie",1627827-1628969-1629661-1630549-203915,BKN,3537.0,14,59,48.0,111,114,11.0,10.0,19.0,225,28.0,43.0,7.0,11.0,,,13.0,31.0,2.0,8.0,7.0,11.0,,1.0,1.0,1.0,8.0,23.0,,3.0,1.0,2.0,43.0,82.0,15.0,34.0,24.0,155.0,107.0,8.0,14.0,,4.0,3.0,19.0,,5.0,2.0,3.0,4.0,10.0,36.0,50.0,39.0,6.0,14.0,23.0,8.0,7.0,,18.0,13.0,31.0,7.0,6.0,14.0,3.0,1.0,75.0,10.0,15.0,1.0,23.0,29.0,3.0,55.0,26.0,81.0,2.0,7.0,7.0,,6.0,,4.0,5.0,4.0,2.0,,1.0,11.0,4.0,3.0,7.0,20.0,,4.0,,1.0,26.0,2.0,1.0,30.0,3.0,2.0,13.0,1.0,2.0,9.0,1.0,6.0,,,3.0,10.0,8.0,,,1.0,136.0,10.0,11.0,1.0,2.0,0.4186046511627907,0.5,0.8666666666666667,0.4411764705882353,,0.6666666666666666,0.4411764705882353,0.524390243902439,0.5714285714285714,,0.5646551724137931,0.4444444444444444,0.375,0.6015625,0.475,0.45454545454545453,0.29310344827586204,,0.08536585365853659,0.11627906976744186,0.06451612903225806,,,0.5454545454545454,1.0,0.3333333333333333,0.7631578947368421,0.38461538461538464,0.8846153846153846,0.5263157894736842,0.8125,0.43103448275862066,0.4,0.3333333333333333,0.5,0.5333333333333333,0.5,0.7142857142857143,0.7058823529411765,1.0,0.85,1.0,0.0392156862745098,91.6030534351145,0.8,15.18018018018018,16.24561403508772,14.486486486486486,15.93859649122807,0.3706896551724138,0.6511627906976745,0.7368421052631579,0.5,0.2672413793103448,0.41935483870967744,0.4482758620689655,0.23076923076923078,0.06896551724137931,0.25,0.25,0.5,0.09482758620689655,0.6363636363636364,0.6363636363636364,0.8571428571428571,0.19827586206896552,0.34782608695652173,0.34782608695652173,0.875,0.6111111111111112,0.6363636363636364,,0.05555555555555555,,,0.16666666666666666,,,,,0.125,1.0,0.25,0.5,0.6637931034482759,0.34782608695652173,0.5503830434782608,0.555925,0.469175,0.1111111111111111,0.14130434782608695,0.029411764705882353,0.12258064516129032,0.06451612903225806,6.09390243902439,25.226470588235294,0.0990990990990991,,1.0,,,,1.0,,,,1610612751,2024,2023-24,False
1628969-1629651-1629661-1630560-203471,1610612751,"Mikal Bridges, Nic Claxton, Cameron Johnson, Cam Thomas, Dennis Schroder","Bridges, Claxton, Johnson, Thomas, Schroder",1628969-1629651-1629661-1630560-203471,BKN,3297.0,9,55,-6.0,110,107,13.0,7.0,11.0,217,19.0,31.0,2.0,4.0,4.0,4.0,7.0,13.0,6.0,15.0,6.0,13.0,,1.0,1.0,1.0,5.0,23.0,,,2.0,5.0,32.0,59.0,11.0,36.0,25.0,122.0,128.0,4.0,8.0,,1.0,1.0,9.0,4.0,4.0,3.0,6.0,4.0,21.0,40.0,24.0,33.0,,8.0,21.0,4.0,4.0,,20.0,11.0,31.0,5.0,6.0,16.0,2.0,2.0,73.0,3.0,8.0,,20.0,19.0,3.0,42.0,11.0,53.0,1.0,5.0,5.0,,7.0,3.0,4.0,6.0,1.0,3.0,,1.0,13.0,1.0,2.0,10.0,20.0,,2.0,,,24.0,2.0,2.0,28.0,,1.0,11.0,1.0,1.0,8.0,,5.0,,,3.0,8.0,5.0,,1.0,,113.0,21.0,13.0,1.0,1.0,0.625,0.7142857142857143,1.0,0.3055555555555556,,0.5,0.2857142857142857,0.5423728813559322,0.5,1.0,0.5105263157894737,0.4444444444444444,0.85,0.5601851851851852,0.45,0.875,0.37894736842105264,,0.06779661016949153,0.12903225806451613,,,,0.5384615384615384,1.0,,0.6333333333333333,0.2962962962962963,0.9090909090909091,0.12,0.75,0.21153846153846154,0.25,0.6666666666666666,0.1111111111111111,0.16666666666666666,,0.6363636363636364,0.6875,0.3333333333333333,0.8571428571428571,1.0,0.020833333333333332,94.77707006369427,0.625,14.818181818181818,15.57943925233645,14.263636363636364,15.19626168224299,0.3263157894736842,0.6129032258064516,0.7037037037037037,0.8421052631578947,0.1368421052631579,0.5384615384615384,0.5384615384615384,0.2857142857142857,0.15789473684210525,0.4,0.4,0.3333333333333333,0.1368421052631579,0.46153846153846156,0.46153846153846156,1.0,0.24210526315789474,0.21739130434782608,0.21739130434782608,1.0,0.4444444444444444,0.5,,0.1111111111111111,,,,,,0.4,1.0,0.1,1.0,0.5,0.4,0.7052631578947368,0.19047619047619047,0.5496244680851065,0.5142571428571429,0.5843444444444444,0.11214953271028037,0.15714285714285714,0.02702702702702703,0.07377049180327869,0.1721311475409836,7.298305084745763,26.413888888888888,0.11818181818181818,,,,,,,1.0,1.0,,1610612751,2024,2023-24,False
1627732-1627827-1628969-1630560-203915,1610612751,"Ben Simmons, Dorian Finney-Smith, Mikal Bridges, Cam Thomas, Spencer Dinwiddie","Simmons, Finney-Smith, Bridges, Thomas, Dinwiddie",1627732-1627827-1628969-1630560-203915,BKN,2856.0,4,48,23.0,99,101,,1.0,6.0,200,21.0,30.0,3.0,6.0,,,7.0,14.0,3.0,10.0,8.0,19.0,,,,,11.0,27.0,,1.0,,,31.0,54.0,19.0,46.0,8.0,127.0,104.0,4.0,7.0,,1.0,,8.0,,,,,,,28.0,34.0,51.0,6.0,6.0,27.0,11.0,3.0,,14.0,17.0,31.0,9.0,8.0,12.0,2.0,,79.0,3.0,5.0,,27.0,19.0,,46.0,8.0,54.0,2.0,3.0,3.0,,2.0,1.0,,2.0,,2.0,1.0,,4.0,,,3.0,11.0,,3.0,,,11.0,1.0,,8.0,2.0,,5.0,,,4.0,1.0,2.0,1.0,,2.0,5.0,4.0,1.0,,,119.0,,,,,0.45161290322580644,0.5,0.8947368421052632,0.41304347826086957,,,0.41304347826086957,0.5740740740740741,0.5714285714285714,,0.595,0.5,,0.616504854368932,0.5,,0.46,,0.05555555555555555,,0.21428571428571427,,,0.5,,,0.7307692307692307,0.21739130434782608,0.8709677419354839,0.1111111111111111,0.8070175438596491,0.16,0.3333333333333333,0.2857142857142857,,0.125,0.09090909090909091,0.6666666666666666,0.6666666666666666,0.875,0.95,0.7272727272727273,0.0425531914893617,100.84033613445378,0.8,13.484848484848484,15.05940594059406,12.8989898989899,14.475247524752476,0.3,0.7,0.7,0.5714285714285714,0.14,0.5,0.6363636363636364,0.2857142857142857,0.1,0.3,0.3,,0.19,0.42105263157894735,0.42105263157894735,1.0,0.27,0.4074074074074074,0.4074074074074074,0.8181818181818182,0.75,0.5,,,,,0.125,,,,,,,,,0.76,0.4074074074074074,0.576921,0.67482,,0.04854368932038835,0.08771929824561403,,0.06299212598425197,,6.177777777777778,24.571739130434782,,1.0,,,,,,,,,1610612751,2024,2023-24,False
1626220-1627827-1628969-1630560-203915,1610612751,"Royce O'Neale, Dorian Finney-Smith, Mikal Bridges, Cam Thomas, Spencer Dinwiddie","O'Neale, Finney-Smith, Bridges, Thomas, Dinwiddie",1626220-1627827-1628969-1630560-203915,BKN,2847.0,12,47,-6.0,101,103,13.0,22.0,8.0,204,12.0,27.0,2.0,6.0,1.0,1.0,2.0,7.0,4.0,6.0,6.0,11.0,,,,,17.0,53.0,,4.0,3.0,8.0,18.0,40.0,23.0,64.0,9.0,114.0,120.0,2.0,6.0,,4.0,,4.0,1.0,1.0,3.0,8.0,7.0,18.0,16.0,20.0,54.0,15.0,4.0,53.0,17.0,5.0,2.0,8.0,18.0,26.0,12.0,6.0,5.0,2.0,1.0,70.0,6.0,4.0,,20.0,20.0,1.0,41.0,10.0,51.0,,3.0,1.0,2.0,3.0,,3.0,1.0,,,,,4.0,,3.0,8.0,14.0,,,,,11.0,,1.0,13.0,,3.0,2.0,,3.0,6.0,1.0,3.0,1.0,,3.0,7.0,4.0,,,,110.0,15.0,11.0,1.0,1.0,0.4444444444444444,0.5,0.782608695652174,0.359375,,0.375,0.359375,0.45,0.3333333333333333,1.0,0.5048076923076923,0.2,0.6111111111111112,0.5091743119266054,0.2,0.6538461538461539,0.6153846153846154,0.03125,0.125,0.18518518518518517,,0.09090909090909091,0.018867924528301886,0.75,1.0,,0.7692307692307693,0.18181818181818182,0.8333333333333334,0.15,0.8,0.16129032258064516,0.2,0.2,,0.14285714285714285,0.2,0.7777777777777778,0.6666666666666666,1.0,0.8888888888888888,0.6666666666666666,,103.18229715489989,0.5714285714285714,14.465346534653465,13.45631067961165,13.930693069306932,13.349514563106796,0.25961538461538464,0.4444444444444444,0.5454545454545454,0.4166666666666667,0.0673076923076923,0.2857142857142857,0.2857142857142857,1.0,0.057692307692307696,0.6666666666666666,0.6666666666666666,0.25,0.10576923076923077,0.5454545454545454,0.6,1.0,0.5096153846153846,0.32075471698113206,0.3269230769230769,0.7058823529411765,0.6,0.3333333333333333,,,,,0.4,,,0.1111111111111111,1.0,,,0.8888888888888888,0.375,0.875,0.32075471698113206,0.5423971153846154,0.5464857142857144,0.4632277777777778,0.018867924528301886,0.047619047619047616,,0.03508771929824561,0.15789473684210525,5.4475,25.221875,0.12871287128712872,,,,,,,,,,1610612751,2024,2023-24,False
