EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,OffThreePtRebounds,BadPassTurnovers,Offensive Fouls,Offensive Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,Corner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,Blocked3s,BlockedCorner3,RecoveredBlocks,BlocksRecoveredPct,AtRimAssists,LostBallSteals,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctAssisted,Fg2aBlocked,Charge Fouls Drawn,FG2APctBlocked,LongMidRangePctBlocked,OffLongMidRangeReboundPct,LongMidRangeFGM,Loose Ball Fouls Drawn,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,LongMidRangeAssists,FTDefRebounds,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,DefensiveGoaltends,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,DefFTReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,Loose Ball Fouls,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SelfOReb,SelfORebPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,team_id,year,season,team_vs
1626204-1627742-1630230-1630529-1630530,1610612740,"Larry Nance Jr., Brandon Ingram, Naji Marshall, Herbert Jones, Trey Murphy III","Nance Jr., Ingram, Marshall, Jones, Murphy III",1626204-1627742-1630230-1630529-1630530,NOP,511.0,3,9.0,-5.0,18.0,17.0,8.0,7.0,1.0,35.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,7.0,2.0,3.0,7.0,2.0,7.0,3.0,15.0,20.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,5.0,2.0,4.0,6.0,2.0,7.0,2.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,1.0,5.0,6.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,13.0,5.0,8.0,0.3333333333333333,0.5,1.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,1.0,0.5,0.42857142857142855,1.0,0.25,0.46875,1.0,0.4166666666666667,0.5,0.5,1.0,0.25,1.0,1.0,0.1111111111111111,0.3333333333333333,1.0,1.0,1.0,1.0,98.63013698630137,15.055555555555555,14.117647058823529,15.055555555555555,14.117647058823529,0.35714285714285715,0.4,0.4,0.14285714285714285,0.5,0.5,1.0,0.5,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,0.5,0.5,0.5,0.8571428571428571,0.2857142857142857,0.5799500000000001,0.5751,0.6055375,0.125,0.2222222222222222,0.13333333333333333,0.3333333333333333,3.7857142857142856,25.2,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2024,2023-24,True
1626204-1627742-1630230-1630530-1630631,1610612740,"Larry Nance Jr., Brandon Ingram, Naji Marshall, Trey Murphy III, Jose Alvarado","Nance Jr., Ingram, Marshall, Murphy III, Alvarado",1626204-1627742-1630230-1630530-1630631,NOP,614.0,3,10.0,7.0,21.0,18.0,12.0,5.0,1.0,39.0,,1.0,,1.0,,1.0,3.0,4.0,3.0,7.0,3.0,3.0,6.0,3.0,8.0,3.0,18.0,11.0,,1.0,,2.0,5.0,4.0,,7.0,2.0,4.0,9.0,,7.0,3.0,1.0,3.0,4.0,3.0,1.0,11.0,,6.0,3.0,9.0,1.0,10.0,,,4.0,,2.0,3.0,6.0,4.0,1.0,5.0,4.0,4.0,2.0,18.0,7.0,12.0,0.3333333333333333,0.3333333333333333,1.0,0.375,0.375,0.5,,0.4,0.5357142857142857,,0.3888888888888889,0.5625,,0.3888888888888889,0.5714285714285714,0.6666666666666666,0.5,,1.0,0.75,0.125,,0.5,0.5,0.5,1.0,91.46579804560261,15.333333333333334,16.22222222222222,15.285714285714286,15.61111111111111,0.07142857142857142,,,0.2857142857142857,0.75,0.75,0.3333333333333333,0.5,0.42857142857142855,0.42857142857142855,1.0,1.0,,0.1111111111111111,,0.3333333333333333,0.6428571428571429,0.42857142857142855,0.4977357142857143,,0.49288333333333334,0.125,0.25,,0.3888888888888889,10.450000000000001,25.375,0.5714285714285714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.2,0.25,1.0,0.07142857142857142,0.07142857142857142,0.1111111111111111,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2024,2023-24,True
1626204-1627742-1630230-1630530-1641722,1610612740,"Larry Nance Jr., Brandon Ingram, Naji Marshall, Trey Murphy III, Jordan Hawkins","Nance Jr., Ingram, Marshall, Murphy III, Hawkins",1626204-1627742-1630230-1630530-1641722,NOP,108.0,1,2.0,-1.0,4.0,5.0,,2.0,,9.0,2.0,2.0,,,,,,,,,,2.0,2.0,,,1.0,5.0,6.0,,,,,,,,,,4.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,1.0,1.0,,1.0,2.0,1.0,2.0,1.0,5.0,,,,,,,,1.0,,,1.0,,,0.8333333333333334,,,,1.0,,,1.0,1.0,,,,,,1.0,120.0,12.25,11.8,12.25,10.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,0.5093,,,0.3333333333333333,0.3333333333333333,,,3.15,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2024,2023-24,True
1626204-1627742-1630230-1630530-203468,1610612740,"Larry Nance Jr., Brandon Ingram, Naji Marshall, Trey Murphy III, CJ McCollum","Nance Jr., Ingram, Marshall, Murphy III, McCollum",1626204-1627742-1630230-1630530-203468,NOP,129.0,1,2.0,3.0,6.0,5.0,6.0,,,11.0,2.0,2.0,,,2.0,2.0,,,,1.0,1.0,2.0,2.0,,2.0,2.0,6.0,3.0,,,,2.0,2.0,2.0,2.0,6.0,2.0,2.0,,,1.0,,1.0,,1.0,,,2.0,,,1.0,1.0,,1.0,3.0,2.0,,,,,,,,,1.0,2.0,,6.0,6.0,6.0,0.5,0.5,,,,1.0,,1.0,0.5,,0.5,0.6,,0.6,0.5,,1.0,,,1.0,,,1.0,,,,122.79069767441861,10.5,13.2,10.5,13.2,0.5,1.0,1.0,,,,,0.25,,,,,,0.5,1.0,0.25,1.0,,0.6557125,,0.6557125,,,,1.0,1.55,24.25,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,0.25,0.25,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2024,2023-24,True
1626204-1627742-1630230-1630631-203468,1610612740,"Larry Nance Jr., Brandon Ingram, Naji Marshall, Jose Alvarado, CJ McCollum","Nance Jr., Ingram, Marshall, Alvarado, McCollum",1626204-1627742-1630230-1630631-203468,NOP,172.0,2,3.0,-3.0,5.0,6.0,5.0,3.0,1.0,11.0,,,,,,,,1.0,,2.0,2.0,,2.0,,2.0,2.0,2.0,5.0,,1.0,,,2.0,2.0,2.0,2.0,,,,,2.0,,,,,,,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,1.0,,1.0,1.0,,3.0,2.0,2.0,,2.0,2.0,5.0,,,,,,,,,,,,0.2,,0.2,0.5,,,0.5,1.0,0.5,0.25,,,,,,92.09302325581395,13.0,17.833333333333332,12.6,17.666666666666668,,,,0.25,,,,0.5,,,,,,,,0.5,0.5,,0.49555,0.4176,0.49555,,,,1.0,12.0,24.5,1.0,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,0.25,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2024,2023-24,True
1626204-1627742-1630529-1630530-1630631,1610612740,"Larry Nance Jr., Brandon Ingram, Herbert Jones, Trey Murphy III, Jose Alvarado","Nance Jr., Ingram, Jones, Murphy III, Alvarado",1626204-1627742-1630529-1630530-1630631,NOP,473.0,2,8.0,3.0,15.0,16.0,,5.0,1.0,31.0,3.0,4.0,1.0,1.0,,,1.0,3.0,2.0,5.0,,5.0,9.0,2.0,6.0,1.0,17.0,14.0,1.0,1.0,2.0,,,,,,,10.0,6.0,2.0,5.0,2.0,,2.0,2.0,2.0,,6.0,1.0,4.0,3.0,7.0,2.0,9.0,1.0,1.0,1.0,,,1.0,1.0,,2.0,4.0,4.0,2.0,1.0,15.0,,,,,1.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,1.0,,0.5333333333333333,1.0,,0.53125,1.0,,0.4,1.0,1.0,0.25,0.8,0.875,0.25,,,1.0,1.0,,94.37632135306553,14.8,15.6875,14.733333333333333,15.6875,0.26666666666666666,0.75,0.75,0.2,0.3333333333333333,0.5,,0.3333333333333333,0.4,0.4,1.0,1.0,1.0,,,,0.6666666666666666,0.4,0.5479766666666667,0.8016,,0.0625,0.1,0.11764705882352941,,6.766666666666667,25.583333333333332,,2.0,1.0,,,,1.0,,,,,,,,,,0.25,0.3333333333333333,1.0,0.13333333333333333,0.06666666666666667,,,,,,,,,,,,,1.0,1.0,0.1111111111111111,,,1.0,1.0,0.3333333333333333,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2024,2023-24,True
1626204-1627742-1630529-1630530-203468,1610612740,"Larry Nance Jr., Brandon Ingram, Herbert Jones, Trey Murphy III, CJ McCollum","Nance Jr., Ingram, Jones, Murphy III, McCollum",1626204-1627742-1630529-1630530-203468,NOP,2369.0,4,39.0,10.0,80.0,80.0,12.0,29.0,3.0,160.0,9.0,19.0,1.0,1.0,3.0,4.0,8.0,17.0,8.0,18.0,2.0,21.0,42.0,10.0,21.0,15.0,87.0,77.0,1.0,2.0,2.0,5.0,7.0,2.0,2.0,12.0,14.0,28.0,24.0,,18.0,8.0,7.0,8.0,15.0,6.0,2.0,38.0,2.0,9.0,14.0,25.0,5.0,30.0,13.0,7.0,9.0,3.0,6.0,4.0,15.0,2.0,5.0,10.0,22.0,21.0,9.0,85.0,12.0,12.0,0.3333333333333333,0.3333333333333333,0.8,0.47619047619047616,0.47619047619047616,0.5,0.5,0.7142857142857143,0.5714285714285714,0.25,0.5555555555555556,0.6041666666666666,0.25,0.5454545454545454,0.3333333333333333,0.6,0.7777777777777778,0.09523809523809523,0.6,0.696969696969697,0.15625,0.1,0.625,0.8571428571428571,1.0,0.5714285714285714,97.25622625580414,15.3875,14.225,15.125,13.2875,0.30158730158730157,0.47368421052631576,0.5294117647058824,0.2698412698412698,0.47058823529411764,0.5714285714285714,0.25,0.2857142857142857,0.4444444444444444,0.47058823529411764,0.75,0.25,1.0,0.4444444444444444,0.75,0.2222222222222222,0.6349206349206349,0.4444444444444444,0.5327063492063492,0.58485,0.5457777777777778,0.12857142857142856,0.1836734693877551,0.022988505747126436,0.13793103448275862,7.095238095238095,25.342857142857145,0.15,6.0,3.0,,,,3.0,5.0,1.0,4.0,7.0,2.0,7.0,,1.0,,0.2727272727272727,0.2,0.625,0.09523809523809523,0.047619047619047616,,,,,5.0,0.7142857142857143,3.0,6.0,2.0,5.0,2.0,0.3333333333333333,6.0,1.0,0.14285714285714285,0.16666666666666666,,4.0,2.0,0.17647058823529413,0.1111111111111111,0.6666666666666666,0.8,2.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.047619047619047616,0.10526315789473684,0.05555555555555555,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,,,,,,,,,,,,,,,,,1610612740,2024,2023-24,True
1626204-1627742-1630530-1630631-203468,1610612740,"Larry Nance Jr., Brandon Ingram, Trey Murphy III, Jose Alvarado, CJ McCollum","Nance Jr., Ingram, Murphy III, Alvarado, McCollum",1626204-1627742-1630530-1630631-203468,NOP,4.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,360.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2024,2023-24,True
1626204-1630230-1630529-1630530-1630631,1610612740,"Larry Nance Jr., Naji Marshall, Herbert Jones, Trey Murphy III, Jose Alvarado","Nance Jr., Marshall, Jones, Murphy III, Alvarado",1626204-1630230-1630529-1630530-1630631,NOP,10.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2024,2023-24,True
1626204-1630230-1630529-1630530-1630700,1610612740,"Larry Nance Jr., Naji Marshall, Herbert Jones, Trey Murphy III, Dyson Daniels","Nance Jr., Marshall, Jones, Murphy III, Daniels",1626204-1630230-1630529-1630530-1630700,NOP,6.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,6.0,,6.0,,,,,,,,,,,,,,,,,,,,0.2741,,0.2741,,,,,19.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2024,2023-24,True
