EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,PenaltyOffPoss,TotalPoss,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,Points,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,Steals,BadPassSteals,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Minutes,DefPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ShortMidRangeAssists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Charge Fouls,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Avg2ptShotDistance,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,StepOutOfBoundsTurnovers,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFtPoints,AtRimAssists,OffThreePtRebounds,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,Offensive Fouls,OffLongMidRangeReboundPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,DefensiveGoaltends,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,2pt And 1 Free Throw Trips,Travels,PenaltyTurnovers,SecondChanceCorner3FGM,Transition Take Fouls,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,LostBallOutOfBoundsTurnovers,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,BlockedCorner3,Transition Take Fouls Drawn,LongMidRangePctBlocked,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,HeaveAttempts,3SecondViolations,OffensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
1627936-1629632-1641763-1641931-202696,1610612741,"Alex Caruso, Coby White, Julian Phillips, Onuralp Bitim, Nikola Vucevic","Caruso, White, Phillips, Bitim, Vucevic",1627936-1629632-1641763-1641931-202696,CHI,189.0,1,-6.0,6.0,3.0,12.0,,,,,,2.0,4.0,,1.0,4.0,,,1.0,,2.0,,,4.0,4.0,3.0,,,,,0.25,0.5,0.4,0.6666666666666666,0.5,91.42857142857143,14.5,14.5,,,,,,,0.5,0.4698,0.4788,1.0,25.2,0.5,3.0,6.0,,1.0,2.0,,1.0,2.0,10.0,2.0,,,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,2.0,,,1.0,1.0,0.5,,,1.0,1.0,1.0,,1.0,,17.0,17.0,,0.5,0.5,0.5,1.0,,8.0,,,,,,,,,,2.0,2.0,,,,,1.0,1.0,,,2.0,,,,,,,,1.0,,,1.0,,2.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,0.2,0.3333333333333333,,,1.0,2.0,,,1.0,,1.0,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1627936-1629632-1641763-201942-202696,1610612741,"Alex Caruso, Coby White, Julian Phillips, DeMar DeRozan, Nikola Vucevic","Caruso, White, Phillips, DeRozan, Vucevic",1627936-1629632-1641763-201942-202696,CHI,382.0,2,-2.0,12.0,4.0,24.0,,2.0,,1.0,,2.0,9.0,,1.0,2.0,,,2.0,,4.0,2.0,2.0,7.0,2.0,4.0,,,,,0.42857142857142855,0.25,0.45,0.25,0.2857142857142857,90.47120418848168,15.083333333333334,14.083333333333334,0.2857142857142857,,,,0.25,,0.42857142857142855,0.4886285714285714,0.4342875,0.2222222222222222,23.25,0.3333333333333333,6.0,12.0,1.0,1.0,3.0,1.0,3.0,5.0,11.0,4.0,2.0,1.0,2.0,,4.0,1.0,5.0,6.0,,2.0,4.0,,,0.6666666666666666,0.6666666666666666,0.6,0.2,,0.3333333333333333,1.0,0.7142857142857143,1.0,,1.0,16.75,16.166666666666668,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.5,,0.14285714285714285,8.040000000000001,2.0,1.0,1.0,,,,,1.0,,,3.0,,,2.0,2.0,1.0,3.0,,,,,,1.0,,,1.0,,2.0,1.0,,3.0,,6.0,3.0,1.0,,1.0,,,,0.3333333333333333,,1.0,1.0,,,0.25,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,0.3,0.375,0.2222222222222222,,,,1.0,1.0,1.0,,2.0,,,,,1.0,,0.5,,,,1.0,,,,,,,,,,,1.0,,,,,0.3333333333333333,,,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1627936-1629632-1641763-201942-203083,1610612741,"Alex Caruso, Coby White, Julian Phillips, DeMar DeRozan, Andre Drummond","Caruso, White, Phillips, DeRozan, Drummond",1627936-1629632-1641763-201942-203083,CHI,680.0,5,6.0,22.0,6.0,43.0,1.0,3.0,,,3.0,9.0,29.0,,2.0,6.0,9.0,3.0,4.0,1.0,11.0,4.0,3.0,26.0,6.0,6.0,1.0,0.3333333333333333,,0.3333333333333333,0.5208333333333334,0.6,0.5370370370370371,0.6,0.375,91.05882352941175,15.727272727272727,15.090909090909092,0.125,0.3333333333333333,0.3333333333333333,1.0,,,0.6666666666666666,0.5113229166666667,0.48102999999999996,0.20689655172413793,25.08888888888889,0.2727272727272727,11.0,21.0,7.0,2.0,5.0,3.0,8.0,15.0,23.0,2.0,14.0,1.0,1.0,,5.0,2.0,7.0,12.0,1.0,2.0,3.0,,,0.125,0.14285714285714285,0.5333333333333333,0.06666666666666667,,1.0,0.8333333333333334,0.875,1.0,0.8,1.0,15.904761904761905,15.666666666666666,0.2916666666666667,0.20833333333333334,0.4,0.5,,0.125,7.0600000000000005,5.0,2.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,6.0,4.0,1.0,3.0,1.0,3.0,3.0,3.0,,2.0,6.0,2.0,2.0,,4.0,,5.0,1.0,1.0,,,3.0,,6.0,3.0,,,1.0,1.0,,0.3333333333333333,1.0,0.3333333333333333,0.375,0.5,,0.6666666666666666,0.4166666666666667,1.0,1.0,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.6666666666666666,,0.25,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.2,1.0,0.3333333333333333,0.59515,0.1111111111111111,0.16666666666666666,0.10344827586206896,,2.0,,1.0,1.0,1.0,,2.0,,,,,,,0.16666666666666666,0.25,,1.0,0.25,0.4,,,,,,,,,,2.0,,,,,0.2,,0.5,,0.18181818181818182,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1627936-1629632-1641931-201942-202696,1610612741,"Alex Caruso, Coby White, Onuralp Bitim, DeMar DeRozan, Nikola Vucevic","Caruso, White, Bitim, DeRozan, Vucevic",1627936-1629632-1641931-201942-202696,CHI,245.0,3,-11.0,10.0,,20.0,1.0,1.0,,,1.0,3.0,9.0,,,,3.0,1.0,1.0,1.0,3.0,,,9.0,,,1.0,0.3333333333333333,,0.3333333333333333,0.5,,0.5625,,0.42857142857142855,117.55102040816327,12.5,12.5,0.14285714285714285,1.0,1.0,1.0,,,0.8571428571428571,0.5848785714285715,,,25.166666666666668,,4.0,10.0,3.0,,,1.0,2.0,4.0,20.0,,4.0,,,,1.0,,1.0,2.0,,3.0,2.0,,,,,0.5,,,,0.5,0.5,,0.5,,12.0,12.0,0.42857142857142855,,,,,0.14285714285714285,5.225,5.0,1.0,1.0,,1.0,,,1.0,,2.0,2.0,,1.0,,,,,,,2.0,,,,1.0,,1.0,,3.0,2.0,,2.0,,2.0,1.0,,,,,,,,,,1.0,,0.5,0.25,0.5,,0.3333333333333333,0.3333333333333333,1.0,1.0,,0.2857142857142857,,,,1.0,,,,,0.5901,0.125,0.2,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1627936-1629632-1641931-201942-203083,1610612741,"Alex Caruso, Coby White, Onuralp Bitim, DeMar DeRozan, Andre Drummond","Caruso, White, Bitim, DeRozan, Drummond",1627936-1629632-1641931-201942-203083,CHI,233.0,2,-5.0,8.0,3.0,16.0,,1.0,,,1.0,5.0,7.0,1.0,1.0,5.0,3.0,1.0,1.0,,3.0,1.0,1.0,7.0,5.0,3.0,1.0,0.2,1.0,0.2,0.35714285714285715,0.8333333333333334,0.4375,0.8333333333333334,0.7142857142857143,98.88412017167381,17.875,17.75,0.14285714285714285,,,,,,0.8571428571428571,0.5358357142857143,0.5691833333333333,0.7142857142857143,25.16,0.375,4.0,8.0,1.0,,1.0,,1.0,2.0,12.0,,2.0,,,,,1.0,1.0,2.0,,1.0,1.0,,,,,0.5,,,1.0,,1.0,,,,11.25,11.25,0.14285714285714285,0.14285714285714285,,,,,4.75,4.0,1.0,1.0,,,1.0,1.0,,1.0,4.0,2.0,,,,,1.0,2.0,,,4.0,1.0,1.0,,,,1.0,,1.0,,,3.0,,2.0,1.0,1.0,,1.0,,,,0.5,,,1.0,,,0.2,,,1.0,1.0,,,,0.5714285714285714,0.25,0.25,1.0,,,0.3333333333333333,1.0,0.25,,0.125,0.3333333333333333,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,0.25,0.3333333333333333,1.0,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612741,2024,2023-24,False
1627936-1629632-201942-202696-203083,1610612741,"Alex Caruso, Coby White, DeMar DeRozan, Nikola Vucevic, Andre Drummond","Caruso, White, DeRozan, Vucevic, Drummond",1627936-1629632-201942-202696-203083,CHI,2344.0,7,18.0,73.0,28.0,145.0,2.0,2.0,1.0,1.0,8.0,18.0,99.0,2.0,5.0,31.0,18.0,6.0,18.0,1.0,42.0,5.0,4.0,87.0,31.0,28.0,0.75,0.4444444444444444,0.4,0.4444444444444444,0.6,0.5,0.6428571428571429,0.5344827586206896,0.27692307692307694,89.07849829351535,15.41095890410959,15.0,0.03076923076923077,1.0,1.0,0.5,0.041666666666666664,1.0,0.6,0.5241592307692308,0.49373333333333336,0.31313131313131315,25.633333333333333,0.3835616438356164,39.0,72.0,21.0,9.0,21.0,5.0,27.0,47.0,81.0,24.0,30.0,5.0,12.0,3.0,13.0,10.0,25.0,37.0,6.0,9.0,20.0,,,0.4444444444444444,0.5,0.574468085106383,0.10638297872340426,0.14285714285714285,0.6666666666666666,0.6842105263157895,0.6764705882352942,0.625,0.75,0.6363636363636364,16.930555555555557,16.40277777777778,0.3230769230769231,0.3230769230769231,0.42857142857142855,0.47368421052631576,0.3333333333333333,0.07692307692307693,6.642553191489362,20.0,9.0,14.0,4.0,7.0,5.0,7.0,4.0,6.0,16.0,21.0,5.0,9.0,2.0,12.0,9.0,19.0,6.0,6.0,16.0,6.0,5.0,3.0,9.0,2.0,12.0,1.0,3.0,1.0,1.0,25.0,1.0,24.0,7.0,4.0,1.0,5.0,4.0,1.0,0.5555555555555556,0.47368421052631576,0.5,0.5,0.3333333333333333,1.0,0.47368421052631576,0.42857142857142855,0.8571428571428571,0.8,0.6666666666666666,0.7777777777777778,0.8,0.8,0.75,0.24615384615384617,0.375,0.375,0.8333333333333334,0.7,0.5714285714285714,0.2916666666666667,0.7142857142857143,0.375,0.6089142857142857,0.09859154929577464,0.1320754716981132,0.12121212121212122,1.0,4.0,7.0,6.0,3.0,2.0,,12.0,2.0,3.0,,6.0,3.0,5.0,0.3333333333333333,0.3333333333333333,0.7142857142857143,,0.42857142857142855,0.16666666666666666,0.25,1.0,,,,1.0,,1.0,,3.0,3.0,2.0,1.0,,0.09523809523809523,,0.25,,0.13043478260869565,,0.1,,1.0,1.0,4.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1627936-1629632-201942-202696-203897,1610612741,"Alex Caruso, Coby White, DeMar DeRozan, Nikola Vucevic, Zach LaVine","Caruso, White, DeRozan, Vucevic, LaVine",1627936-1629632-201942-202696-203897,CHI,13614.0,18,-19.0,464.0,113.0,918.0,21.0,47.0,6.0,12.0,60.0,166.0,503.0,12.0,40.0,126.0,162.0,54.0,116.0,20.0,286.0,26.0,19.0,468.0,121.0,110.0,0.9,0.3614457831325301,0.3,0.3614457831325301,0.5442708333333334,0.4659090909090909,0.5823665893271461,0.5526315789473685,0.4322916666666667,97.10004407227854,14.392241379310345,14.081896551724139,0.12239583333333333,0.44680851063829785,0.44680851063829785,0.9523809523809523,0.13636363636363635,0.5,0.6796875,0.527390234375,0.48661931818181814,0.2504970178926441,25.47409638554217,0.2435344827586207,227.0,454.0,95.0,36.0,68.0,55.0,119.0,218.0,522.0,124.0,114.0,14.0,62.0,22.0,92.0,62.0,168.0,204.0,28.0,66.0,84.0,2.0,,0.5210084033613446,0.5486725663716814,0.5458715596330275,0.06422018348623854,0.11578947368421053,0.6391752577319587,0.773109243697479,0.7129629629629629,0.6538461538461539,0.7560975609756098,0.8108108108108109,15.277533039647578,14.713656387665198,0.24739583333333334,0.17708333333333334,0.5294117647058824,0.5454545454545454,0.6111111111111112,0.14322916666666666,8.013302752293578,152.0,32.0,60.0,10.0,15.0,13.0,19.0,23.0,39.0,119.0,85.0,12.0,21.0,5.0,35.0,23.0,48.0,18.0,12.0,119.0,39.0,34.0,13.0,18.0,14.0,36.0,7.0,38.0,22.0,2.0,95.0,1.0,110.0,40.0,21.0,7.0,23.0,14.0,10.0,0.5714285714285714,0.4791666666666667,0.5357142857142857,0.5833333333333334,0.5757575757575758,0.9333333333333333,0.1836734693877551,0.1715686274509804,0.17142857142857143,0.6086956521739131,0.631578947368421,0.7142857142857143,0.41818181818181815,0.42592592592592593,0.5652173913043478,0.3098958333333333,0.3277310924369748,0.3305084745762712,0.8717948717948718,0.5357142857142857,0.6666666666666666,0.2159090909090909,0.6842105263157895,0.3277310924369748,0.5629117647058823,0.10551558752997602,0.16194331983805668,0.06958250497017893,6.0,28.0,44.0,27.0,17.0,16.0,4.0,36.0,7.0,13.0,1.0,14.0,14.0,11.0,0.16037735849056603,0.15,0.5319148936170213,0.8333333333333334,0.45,0.3181818181818182,0.21428571428571427,2.0,0.16129032258064516,2.0,,5.0,2.0,7.0,1.0,3.0,11.0,3.0,,0.2857142857142857,0.029411764705882353,0.1,0.21875,0.19230769230769232,0.015873015873015872,0.07142857142857142,0.17857142857142858,,11.0,5.0,9.0,2.0,1.0,2.0,2.0,0.1,1.0,5.0,1.0,,,,0.01818181818181818,1.0,,0.006024096385542169,0.008403361344537815,,4.0,0.023529411764705882,,,,,,1610612741,2024,2023-24,False
1627936-1629632-201942-203083-203897,1610612741,"Alex Caruso, Coby White, DeMar DeRozan, Andre Drummond, Zach LaVine","Caruso, White, DeRozan, Drummond, LaVine",1627936-1629632-201942-203083-203897,CHI,95.0,1,-2.0,2.0,2.0,4.0,,,,,,,2.0,,,2.0,,,,,,,,2.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,60.631578947368425,19.5,19.5,,,,,,,,0.441,0.441,1.0,,1.0,2.0,2.0,,1.0,1.0,,1.0,1.0,4.0,,2.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,28.0,22.0,,1.0,1.0,1.0,,,10.2,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1627936-1629750-1630245-1631207-202696,1610612741,"Alex Caruso, Javonte Green, Ayo Dosunmu, Dalen Terry, Nikola Vucevic","Caruso, Green, Dosunmu, Terry, Vucevic",1627936-1629750-1630245-1631207-202696,CHI,139.0,2,-3.0,5.0,,11.0,,,,,,,2.0,,,,,,1.0,,2.0,1.0,1.0,2.0,,,,,,,0.3333333333333333,,0.3333333333333333,,,113.95683453237409,18.2,18.2,,,,,,,0.6666666666666666,0.6210666666666667,,,,,2.0,6.0,2.0,,1.0,,1.0,3.0,5.0,2.0,,,1.0,,,1.0,2.0,2.0,,2.0,,,,1.0,1.0,0.3333333333333333,,,0.5,,0.5,,,,8.0,4.5,0.6666666666666666,0.3333333333333333,,,,,4.8999999999999995,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1627936-1629750-1630245-1631207-203083,1610612741,"Alex Caruso, Javonte Green, Ayo Dosunmu, Dalen Terry, Andre Drummond","Caruso, Green, Dosunmu, Terry, Drummond",1627936-1629750-1630245-1631207-203083,CHI,238.0,2,2.0,8.0,,16.0,,1.0,,,,2.0,8.0,,,,,,2.0,,4.0,,,8.0,,,,,,,0.375,,0.5,,0.25,96.80672268907563,14.5,13.75,0.125,,,,,,0.625,0.58415,,,23.85,,4.0,8.0,3.0,,2.0,1.0,3.0,6.0,6.0,4.0,2.0,2.0,2.0,,,6.0,6.0,7.0,,1.0,,,,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.8571428571428571,,0.75,1.0,,,15.25,14.625,0.375,0.25,,,,0.125,6.75,,1.0,2.0,,,,,1.0,,1.0,2.0,,,,,,,,,1.0,,,1.0,1.0,,1.0,,1.0,,,1.0,,2.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,0.3333333333333333,0.2,,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.125,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1627936-1629750-1630245-201942-202696,1610612741,"Alex Caruso, Javonte Green, Ayo Dosunmu, DeMar DeRozan, Nikola Vucevic","Caruso, Green, Dosunmu, DeRozan, Vucevic",1627936-1629750-1630245-201942-202696,CHI,1016.0,3,8.0,34.0,21.0,70.0,2.0,3.0,2.0,2.0,5.0,9.0,50.0,5.0,6.0,35.0,15.0,5.0,15.0,2.0,35.0,4.0,4.0,42.0,35.0,21.0,1.0,0.5555555555555556,0.8333333333333334,0.5555555555555556,0.7,0.8333333333333334,0.6944444444444444,0.8333333333333334,0.2571428571428571,99.21259842519684,14.382352941176471,13.705882352941176,0.08571428571428572,0.6666666666666666,0.6666666666666666,1.0,0.09523809523809523,1.0,0.7142857142857143,0.5972942857142858,0.5974452380952381,0.7,24.98888888888889,0.6176470588235294,17.0,36.0,16.0,1.0,5.0,5.0,17.0,26.0,42.0,20.0,14.0,1.0,10.0,1.0,7.0,5.0,13.0,20.0,3.0,5.0,8.0,,,0.5882352941176471,0.7142857142857143,0.6538461538461539,0.038461538461538464,0.0625,0.8333333333333334,0.875,0.8571428571428571,1.0,0.8571428571428571,1.0,14.63888888888889,14.38888888888889,0.45714285714285713,0.14285714285714285,0.2,0.2,1.0,0.14285714285714285,5.7153846153846155,6.0,5.0,12.0,3.0,5.0,8.0,10.0,4.0,3.0,6.0,1.0,4.0,6.0,,8.0,10.0,15.0,,6.0,6.0,3.0,3.0,2.0,7.0,1.0,7.0,,2.0,1.0,1.0,3.0,,2.0,1.0,,,,,1.0,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.4,1.0,0.7777777777777778,0.5384615384615384,1.0,,0.75,0.8,0.8,0.8,0.5,0.17142857142857143,0.5,0.5,1.0,0.7142857142857143,0.6,0.47619047619047616,0.8,0.5,0.578807142857143,0.027777777777777776,0.037037037037037035,0.16,3.0,4.0,,7.0,,1.0,,5.0,,1.0,,,,,,,0.5,1.0,0.5833333333333334,0.19047619047619047,0.75,,1.0,,,1.0,,1.0,,2.0,,,,,,,0.5,,0.16666666666666666,,0.14285714285714285,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1627936-1629750-1631207-201942-202696,1610612741,"Alex Caruso, Javonte Green, Dalen Terry, DeMar DeRozan, Nikola Vucevic","Caruso, Green, Terry, DeRozan, Vucevic",1627936-1629750-1631207-201942-202696,CHI,403.0,4,7.0,14.0,,27.0,,1.0,,,,1.0,10.0,,,,,,3.0,,6.0,2.0,,8.0,,,,,,,0.36363636363636365,,0.4166666666666667,,0.09090909090909091,96.47642679900744,12.285714285714286,12.285714285714286,0.09090909090909091,,,,,,0.6363636363636364,0.5646,,,24.2,,7.0,13.0,6.0,1.0,1.0,3.0,4.0,10.0,3.0,6.0,2.0,,3.0,1.0,7.0,2.0,9.0,10.0,2.0,3.0,2.0,,,0.75,1.0,0.4,,,0.5,0.875,0.75,,1.0,0.75,17.76923076923077,16.0,0.5454545454545454,0.09090909090909091,1.0,1.0,1.0,0.2727272727272727,7.2,3.0,1.0,3.0,1.0,1.0,,,,,,2.0,1.0,1.0,,2.0,,,,2.0,,,,,1.0,,1.0,2.0,1.0,,1.0,1.0,,2.0,1.0,1.0,,2.0,2.0,,1.0,,1.0,1.0,0.3333333333333333,,0.16666666666666666,0.14285714285714285,0.3333333333333333,1.0,0.5,0.5,,,,,,,,1.0,1.0,,,,0.621,0.08333333333333333,0.09090909090909091,0.2,,,,2.0,,1.0,,,,,,,,,,,1.0,1.0,0.6666666666666666,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,1610612741,2024,2023-24,False
1627936-1629750-1631207-201942-203083,1610612741,"Alex Caruso, Javonte Green, Dalen Terry, DeMar DeRozan, Andre Drummond","Caruso, Green, Terry, DeRozan, Drummond",1627936-1629750-1631207-201942-203083,CHI,76.0,1,-2.0,2.0,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,75.78947368421053,23.0,23.0,,,,,,,1.0,0.5487,,,24.6,,1.0,2.0,,,,,,,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,15.0,15.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1627936-1630172-1630245-1631207-201942,1610612741,"Alex Caruso, Patrick Williams, Ayo Dosunmu, Dalen Terry, DeMar DeRozan","Caruso, Williams, Dosunmu, Terry, DeRozan",1627936-1630172-1630245-1631207-201942,CHI,221.0,2,1.0,8.0,,15.0,,,,,,2.0,8.0,,,,,,2.0,,4.0,3.0,3.0,8.0,,,,,,,0.5,,0.5714285714285714,,0.3333333333333333,97.73755656108598,13.0,13.0,,,,,,,0.8333333333333334,0.6462,,,26.4,,4.0,7.0,3.0,1.0,1.0,,3.0,4.0,7.0,4.0,2.0,,2.0,,1.0,,1.0,1.0,,1.0,3.0,,,0.6666666666666666,0.6666666666666666,0.75,,,,1.0,0.5,,,1.0,16.714285714285715,16.428571428571427,0.5,0.16666666666666666,1.0,1.0,,,2.225,,,2.0,,,,,,,2.0,2.0,,,,,,,,,2.0,,,,,,,,1.0,1.0,,1.0,,2.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,0.6666666666666666,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,,0.14285714285714285,0.2,,,,,2.0,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
