EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,FirstChancePoints,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FtPoints,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,PenaltyFg3Pct,Fg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,LongMidRangeAssists,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChancePointsPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyFG2M,PenaltyFtPoints,HeaveAttempts,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimPctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Charge Fouls,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,SecondChanceTurnovers,OffArc3ReboundPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,DefensiveGoaltends,StepOutOfBoundsTurnovers,PtsPutbacks,Corner3PctBlocked,SecondChanceFtPoints,Travels,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
1628365-1628371-1630532-1630591-1631094,1610612753,"Markelle Fultz, Jonathan Isaac, Franz Wagner, Jalen Suggs, Paolo Banchero","Fultz, Isaac, Wagner, Suggs, Banchero",1628365-1628371-1630532-1630591-1631094,ORL,14.0,2,,2.0,2,,2,,1.0,,1.0,2.0,,,,,,,,,2.0,,,0.5,0.5,0.5,,,,205.71428571428572,7.0,,7.0,,0.5,,,0.5,,0.2932,78.4,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,6.4,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2024,2023-24,True
1628365-1628976-1629021-1630175-1630532,1610612753,"Markelle Fultz, Wendell Carter Jr., Moritz Wagner, Cole Anthony, Franz Wagner","Fultz, Carter Jr., Wagner, Anthony, Wagner",1628365-1628976-1629021-1630175-1630532,ORL,48.0,1,1.0,,2,2.0,4,,1.0,,1.0,2.0,,1.0,,,1.0,1.0,,,2.0,,,0.5,0.5,0.5,,1.0,,120.0,11.0,13.0,11.0,13.0,0.5,,,1.0,,0.58125,26.8,2.0,,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,2.0,,1.0,,1.0,2.0,2.0,,,1.0,,1.0,,,1.0,,2.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,2.0,2.0,,1.0,1.0,,,1.0,0.5,0.5,,,,,1.0,,,,,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,0.5,,0.5,,,0.58125,,,1.0,3.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612753,2024,2023-24,True
1628365-1628976-1629021-1630175-204060,1610612753,"Markelle Fultz, Wendell Carter Jr., Moritz Wagner, Cole Anthony, Joe Ingles","Fultz, Carter Jr., Wagner, Anthony, Ingles",1628365-1628976-1629021-1630175-204060,ORL,395.0,2,7.0,2.0,12,11.0,23,2.0,5.0,2.0,5.0,13.0,6.0,5.0,2.0,3.0,5.0,5.0,1.0,1.0,13.0,0.4,0.4,0.6666666666666666,0.65,0.5555555555555556,1.0,0.5714285714285714,1.0,83.84810126582279,15.25,19.272727272727273,15.25,19.09090909090909,0.5555555555555556,0.4,0.4,0.7777777777777778,0.4,0.5643333333333334,26.78,,,,2.0,2.0,,,1.0,1.0,1.0,,,,,,3.0,4.0,1.0,11.0,,,,,,6.0,,,3.0,,3.0,,,2.0,1.0,6.0,,1.0,,,1.0,,1.0,2.0,,1.0,4.0,,6.0,,4.0,1.0,,,,,,,1.0,1.0,,,0.75,,,,,0.5,,0.25,,,1.0,0.25,,0.2222222222222222,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,,,,,,,,,,,,,0.1,0.2,,6.275,,,,,,,,,1.0,,,1.0,2.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612753,2024,2023-24,True
1628365-1628976-1629021-1630532-204060,1610612753,"Markelle Fultz, Wendell Carter Jr., Moritz Wagner, Franz Wagner, Joe Ingles","Fultz, Carter Jr., Wagner, Wagner, Ingles",1628365-1628976-1629021-1630532-204060,ORL,80.0,1,1.0,-2.0,2,2.0,4,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,,72.0,15.0,25.0,15.0,8.0,0.5,,,0.5,,0.48755,24.6,,,,,,,,,1.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2024,2023-24,True
1628365-1628976-1630175-1631094-204060,1610612753,"Markelle Fultz, Wendell Carter Jr., Cole Anthony, Paolo Banchero, Joe Ingles","Fultz, Carter Jr., Anthony, Banchero, Ingles",1628365-1628976-1630175-1631094-204060,ORL,185.0,2,3.0,6.0,7,7.0,14,1.0,2.0,1.0,3.0,8.0,,2.0,1.0,2.0,4.0,5.0,,,8.0,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.5714285714285714,0.5,0.6666666666666666,0.8,,108.97297297297297,9.571428571428571,16.857142857142858,9.142857142857142,16.285714285714285,0.3333333333333333,0.5,0.5,0.8333333333333334,0.5,0.5399333333333333,26.233333333333334,7.0,7.0,1.0,1.0,2.0,1.0,2.0,,1.0,,,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,8.0,2.0,3.0,,1.0,1.0,2.0,1.0,,1.0,,5.0,,2.0,1.0,,,,,,,,,,2.0,,3.0,1.0,1.0,,1.0,8.0,7.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.5714285714285714,,,,,1.0,0.3333333333333333,,,1.0,,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,,,,,0.16666666666666666,,,,1.0,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,,0.5399333333333333,0.16666666666666666,0.3333333333333333,1.0,4.966666666666667,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,0.6666666666666666,,,,,,,,,1.0,1.0,3.0,,,1.0,,1.0,1.0,0.3333333333333333,,,0.5,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1610612753,2024,2023-24,True
1628365-1628976-1630532-1630591-1631094,1610612753,"Markelle Fultz, Wendell Carter Jr., Franz Wagner, Jalen Suggs, Paolo Banchero","Fultz, Carter Jr., Wagner, Suggs, Banchero",1628365-1628976-1630532-1630591-1631094,ORL,1092.0,4,18.0,-11.0,38,36.0,74,2.0,10.0,2.0,11.0,30.0,3.0,10.0,2.0,8.0,14.0,16.0,2.0,1.0,28.0,0.18181818181818182,0.18181818181818182,0.45161290322580644,0.45454545454545453,0.3548387096774194,0.8,0.8235294117647058,1.0,97.58241758241759,15.078947368421053,14.416666666666666,14.868421052631579,13.805555555555555,0.3225806451612903,0.2,0.2,0.7741935483870968,0.2,0.5327887096774193,26.127272727272725,3.0,6.0,2.0,8.0,13.0,1.0,,2.0,4.0,3.0,,1.0,,,,11.0,20.0,2.0,41.0,1.0,1.0,,,4.0,10.0,3.0,1.0,5.0,1.0,6.0,1.0,,4.0,1.0,13.0,1.0,6.0,2.0,1.0,4.0,3.0,3.0,7.0,,5.0,11.0,2.0,6.0,1.0,4.0,1.0,2.0,2.0,2.0,4.0,3.0,,0.45454545454545453,0.45454545454545453,0.5,,0.55,1.0,0.6666666666666666,0.05,,0.5714285714285714,0.1111111111111111,0.8571428571428571,0.1111111111111111,,0.5,0.8,1.0,0.41935483870967744,0.6153846153846154,0.6666666666666666,0.5,0.12903225806451613,0.5,0.5,0.5,0.0967741935483871,0.03225806451612903,,,,0.5,1.0,,,,,,0.4635,0.03125,0.047619047619047616,0.13333333333333333,6.805,0.07894736842105263,1.0,,1.0,,2.0,12.0,,,,,1.0,,,,,,,1.0,1.0,1.0,,,0.5,1.0,,,0.3333333333333333,0.3333333333333333,,,0.06666666666666667,1.0,,1.0,2.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,0.07692307692307693,,,,,1.0,0.1111111111111111,,1.0,0.125,,,,,,,,,,,,,,1610612753,2024,2023-24,True
1628365-1628976-1631094-203914-204060,1610612753,"Markelle Fultz, Wendell Carter Jr., Paolo Banchero, Gary Harris, Joe Ingles","Fultz, Carter Jr., Banchero, Harris, Ingles",1628365-1628976-1631094-203914-204060,ORL,258.0,2,4.0,8.0,9,9.0,18,1.0,2.0,1.0,2.0,15.0,3.0,2.0,1.0,1.0,5.0,6.0,1.0,,15.0,0.5,0.5,0.75,0.75,0.2,0.5,0.8333333333333334,0.5,100.46511627906978,10.11111111111111,18.555555555555557,10.11111111111111,17.88888888888889,0.2,0.5,0.5,0.9,0.5,0.675,25.25,8.0,9.0,1.0,5.0,7.0,1.0,7.0,1.0,1.0,,,,,1.0,2.0,6.0,8.0,,7.0,1.0,8.0,1.0,2.0,15.0,6.0,,,3.0,,3.0,,,2.0,1.0,6.0,1.0,4.0,1.0,1.0,,,,,,,,,1.0,,1.0,1.0,,,,15.0,8.0,,0.5,0.5,,0.5,0.75,0.75,0.75,,,,0.5,1.0,0.3333333333333333,,,1.0,,0.7,0.7142857142857143,0.7142857142857143,0.4,0.1,1.0,1.0,1.0,,,,,,,1.0,0.7,,0.2,0.5,0.4343,0.675,0.1,0.125,1.0,2.05,0.8888888888888888,,,,,,6.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,5.0,6.0,,,,1.0,,,,0.75,,,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2024,2023-24,True
1628365-1629021-1630175-1630532-1631094,1610612753,"Markelle Fultz, Moritz Wagner, Cole Anthony, Franz Wagner, Paolo Banchero","Fultz, Wagner, Anthony, Wagner, Banchero",1628365-1629021-1630175-1630532-1631094,ORL,591.0,4,10.0,3.0,16,18.0,34,,3.0,1.0,5.0,14.0,,2.0,,4.0,9.0,11.0,1.0,1.0,12.0,0.2,0.25,0.40625,0.4117647058823529,0.3125,0.5714285714285714,0.6923076923076923,1.0,82.84263959390863,18.0,16.833333333333332,16.875,16.0,0.1875,,,0.625,,0.53006,30.02,6.0,9.0,2.0,2.0,5.0,1.0,,3.0,5.0,1.0,1.0,2.0,2.0,,3.0,5.0,11.0,1.0,11.0,1.0,2.0,1.0,5.0,3.0,2.0,3.0,,1.0,1.0,2.0,,1.0,1.0,,5.0,2.0,5.0,2.0,,1.0,,2.0,3.0,1.0,2.0,3.0,1.0,2.0,,2.0,1.0,2.0,,2.0,3.0,6.0,,0.2,0.2,1.0,0.2,0.45454545454545453,0.21428571428571427,0.21428571428571427,,,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.2222222222222222,,0.5,0.6666666666666666,1.0,0.3125,0.4,0.4,0.5,0.3125,0.6,0.6,,0.0625,0.125,0.5,0.5,1.0,,0.5,,0.2857142857142857,0.42857142857142855,,0.70165,0.5153,0.058823529411764705,0.08333333333333333,0.21428571428571427,6.763636363636365,0.375,,,1.0,1.0,2.0,8.0,,,,1.0,1.0,,1.0,,2.0,1.0,,1.0,0.5,0.5,,0.3333333333333333,0.5,0.3333333333333333,,0.5,,,,,0.14285714285714285,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,0.5,0.5,,,,,,,,,,1610612753,2024,2023-24,True
1628365-1629021-1630175-1630591-1631094,1610612753,"Markelle Fultz, Moritz Wagner, Cole Anthony, Jalen Suggs, Paolo Banchero","Fultz, Wagner, Anthony, Suggs, Banchero",1628365-1629021-1630175-1630591-1631094,ORL,56.0,1,1.0,2.0,2,1.0,3,,,,,4.0,,,,,,,,,4.0,,,1.0,1.0,,,,,77.14285714285714,16.5,23.0,16.5,23.0,,,,1.0,,0.54965,,,1.0,,2.0,2.0,,,,,,,,,,,2.0,2.0,,2.0,,,,,,2.0,,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,0.5,0.5,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612753,2024,2023-24,True
1628365-1629021-1630175-1631216-1641710,1610612753,"Markelle Fultz, Moritz Wagner, Cole Anthony, Caleb Houstan, Anthony Black","Fultz, Wagner, Anthony, Houstan, Black",1628365-1629021-1630175-1631216-1641710,ORL,61.0,1,1.0,,2,1.0,3,,,,,,,,,1.0,1.0,2.0,,,,,,,,,1.0,0.5,1.0,70.81967213114754,14.5,32.0,14.0,15.0,,,,,,0.4296,,2.0,1.0,1.0,,,,,,2.0,,,,,,,,2.0,,,,2.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,0.5,0.5,1.0,0.5,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.4296,,,,6.25,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612753,2024,2023-24,True
1628365-1629021-1630175-1631216-204060,1610612753,"Markelle Fultz, Moritz Wagner, Cole Anthony, Caleb Houstan, Joe Ingles","Fultz, Wagner, Anthony, Houstan, Ingles",1628365-1629021-1630175-1631216-204060,ORL,23.0,1,,-2.0,1,2.0,3,,,,,,,,,,,,1.0,,,,,,,,,,,187.82608695652172,9.0,7.0,9.0,7.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2024,2023-24,True
1628365-1629021-1630532-1630591-1631094,1610612753,"Markelle Fultz, Moritz Wagner, Franz Wagner, Jalen Suggs, Paolo Banchero","Fultz, Wagner, Wagner, Suggs, Banchero",1628365-1629021-1630532-1630591-1631094,ORL,345.0,3,6.0,1.0,10,11.0,21,1.0,2.0,1.0,3.0,11.0,,2.0,1.0,2.0,3.0,4.0,2.0,2.0,8.0,0.3333333333333333,0.3333333333333333,0.5625,0.6111111111111112,0.375,0.5,0.5,,87.65217391304348,14.0,18.636363636363637,11.8,17.545454545454547,0.25,0.5,0.5,0.75,0.5,0.5991875,25.266666666666666,6.0,10.0,2.0,2.0,3.0,,2.0,,1.0,1.0,,1.0,,1.0,2.0,3.0,5.0,2.0,10.0,1.0,3.0,1.0,2.0,9.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,,1.0,,5.0,1.0,1.0,1.0,,1.0,,1.0,2.0,1.0,2.0,2.0,,4.0,1.0,3.0,2.0,1.0,,1.0,9.0,6.0,,0.3333333333333333,0.3333333333333333,1.0,0.5,0.6,0.7,0.75,0.4,1.0,0.5,0.5,0.5,0.25,,,0.5,,0.375,0.6666666666666666,1.0,0.5,0.125,,,,0.125,0.125,,,,1.0,,0.4,,0.4,0.5,0.531475,0.57302,0.2222222222222222,0.3333333333333333,0.8181818181818182,5.88,0.6,1.0,1.0,,1.0,3.0,4.0,,,,,1.0,,1.0,,1.0,1.0,,,0.75,0.75,,1.0,,0.5,,1.0,1.0,1.0,,0.5,0.2727272727272727,,1.0,2.0,2.0,,,1.0,,,,0.6666666666666666,,,0.5,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,,1610612753,2024,2023-24,True
1628365-1629021-1630532-1631094-204060,1610612753,"Markelle Fultz, Moritz Wagner, Franz Wagner, Paolo Banchero, Joe Ingles","Fultz, Wagner, Wagner, Banchero, Ingles",1628365-1629021-1630532-1631094-204060,ORL,76.0,1,1.0,-4.0,3,4.0,7,,1.0,,1.0,,,1.0,,1.0,2.0,2.0,,,,,,,,0.3333333333333333,1.0,1.0,,132.63157894736844,15.0,7.75,15.0,7.75,0.3333333333333333,,,1.0,,0.66495,25.4,,4.0,,,2.0,,,,,,,,,,,,2.0,,4.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,0.5,,,,1.0,,,1.0,,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612753,2024,2023-24,True
1628371-1628976-1630175-1630591-1631094,1610612753,"Jonathan Isaac, Wendell Carter Jr., Cole Anthony, Jalen Suggs, Paolo Banchero","Isaac, Carter Jr., Anthony, Suggs, Banchero",1628371-1628976-1630175-1630591-1631094,ORL,64.0,1,1.0,-1.0,2,2.0,4,,1.0,,1.0,2.0,,1.0,,,,,,,2.0,,,0.5,0.5,0.5,,,,90.0,17.0,15.0,17.0,15.0,0.5,,,1.0,,0.636525,26.7,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,3.0,,,,,,2.0,,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2024,2023-24,True
1628371-1628976-1630175-1631094-204060,1610612753,"Jonathan Isaac, Wendell Carter Jr., Cole Anthony, Paolo Banchero, Joe Ingles","Isaac, Carter Jr., Anthony, Banchero, Ingles",1628371-1628976-1630175-1631094-204060,ORL,124.0,1,2.0,,4,4.0,8,,3.0,,3.0,2.0,,3.0,,1.0,2.0,2.0,,,2.0,,,0.25,0.25,0.75,1.0,1.0,,92.9032258064516,16.5,14.5,16.5,14.5,0.75,,,0.75,,0.5076125,25.366666666666664,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,2.0,,,,,,2.0,,,1.0,,1.0,,,,1.0,2.0,,1.0,,,,,,,,1.0,1.0,,2.0,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2024,2023-24,True
1628371-1628976-1630532-1630591-1631094,1610612753,"Jonathan Isaac, Wendell Carter Jr., Franz Wagner, Jalen Suggs, Paolo Banchero","Isaac, Carter Jr., Wagner, Suggs, Banchero",1628371-1628976-1630532-1630591-1631094,ORL,1547.0,3,26.0,5.0,55,54.0,109,5.0,15.0,6.0,19.0,60.0,6.0,15.0,5.0,11.0,22.0,27.0,5.0,1.0,58.0,0.3157894736842105,0.3157894736842105,0.5208333333333334,0.5454545454545454,0.3958333333333333,0.7857142857142857,0.84,0.5,101.46089204912734,13.10909090909091,15.296296296296296,13.054545454545455,14.814814814814815,0.3125,0.3333333333333333,0.35714285714285715,0.7083333333333334,0.3333333333333333,0.534153125,26.58421052631579,16.0,17.0,3.0,10.0,15.0,2.0,5.0,6.0,13.0,1.0,1.0,4.0,1.0,2.0,5.0,16.0,29.0,10.0,55.0,3.0,8.0,3.0,6.0,20.0,18.0,12.0,2.0,9.0,4.0,13.0,3.0,1.0,6.0,3.0,30.0,5.0,10.0,5.0,4.0,3.0,1.0,3.0,6.0,1.0,5.0,10.0,1.0,12.0,,14.0,4.0,5.0,4.0,5.0,20.0,16.0,,0.5625,0.6,0.6666666666666666,0.5,0.5517241379310345,0.5357142857142857,0.5882352941176471,0.06896551724137931,0.07692307692307693,0.5,0.38461538461538464,0.9090909090909091,0.20833333333333334,,1.0,0.9,1.0,0.3125,0.6666666666666666,0.7142857142857143,0.6,0.2708333333333333,0.46153846153846156,0.5,0.5,0.020833333333333332,0.08333333333333333,0.25,0.25,1.0,0.6,0.5,0.35714285714285715,0.07142857142857142,0.35714285714285715,0.4,0.5857375,0.5384392857142857,0.07692307692307693,0.12121212121212122,0.3333333333333333,4.958620689655173,0.2909090909090909,,1.0,1.0,1.0,2.0,14.0,,1.0,,,2.0,,,,1.0,4.0,,0.3333333333333333,0.25,0.25,1.0,0.4,0.42857142857142855,0.8333333333333334,,0.8,,,,0.25,0.03333333333333333,1.0,3.0,3.0,5.0,,1.0,,,3.0,3.0,0.375,0.5,,0.6,,,,,,0.06666666666666667,1.0,0.05263157894736842,0.06666666666666667,,,,,,,,1.0,,1.0,,,2.0,,,,,,,1610612753,2024,2023-24,True
1628371-1628976-1630532-1630591-203914,1610612753,"Jonathan Isaac, Wendell Carter Jr., Franz Wagner, Jalen Suggs, Gary Harris","Isaac, Carter Jr., Wagner, Suggs, Harris",1628371-1628976-1630532-1630591-203914,ORL,49.0,1,1.0,2.0,2,1.0,3,,,,,2.0,,,,1.0,1.0,1.0,,,2.0,,,0.5,0.5,,1.0,1.0,,88.16326530612245,12.0,25.0,12.0,25.0,,,,0.5,,0.3687,,2.0,,,1.0,1.0,,1.0,,,1.0,,,,,,1.0,2.0,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,,,,,,0.5,0.5,0.5,,,,,,,,1.0,,,0.5,1.0,1.0,,,,,,0.5,,,,,,,0.5,,,,,0.3687,,,1.0,12.2,1.0,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2024,2023-24,True
1628371-1628976-1630532-1631094-203914,1610612753,"Jonathan Isaac, Wendell Carter Jr., Franz Wagner, Paolo Banchero, Gary Harris","Isaac, Carter Jr., Wagner, Banchero, Harris",1628371-1628976-1630532-1631094-203914,ORL,97.0,1,2.0,-1.0,3,3.0,6,1.0,2.0,1.0,2.0,5.0,,2.0,1.0,1.0,1.0,2.0,,,2.0,0.5,0.5,0.75,0.8333333333333334,1.0,1.0,1.0,,89.0721649484536,15.333333333333334,17.0,14.333333333333334,17.0,1.0,0.5,0.5,1.0,0.5,0.545175,25.95,3.0,3.0,1.0,,,,,,,,,,,1.0,2.0,,,2.0,6.0,,,1.0,2.0,5.0,,3.0,,,1.0,1.0,1.0,,,,3.0,,,1.0,,,,1.0,1.0,1.0,,,,1.0,,2.0,,,,,5.0,3.0,,,,1.0,0.5,,0.75,0.8333333333333334,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.5,,0.545175,,,1.0,,1.0,,1.0,,1.0,3.0,,,,,1.0,,,,1.0,,,,,1.5,1.5,,,,1.0,,,,,,1.0,0.6,,,,2.0,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,1610612753,2024,2023-24,True
