EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,FtPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2A,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPossPct,LongMidRangeFGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,LostBallSteals,StepOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChancePointsPct,PenaltyPointsPct,DefCorner3ReboundPct,PenaltyDefPoss,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangeFGM,FTDefRebounds,DefFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,LongMidRangeAssists,LongMidRangePctAssisted,PenaltyCorner3FGA,PtsUnassisted3s,ShortMidRangeAssists,2pt And 1 Free Throw Trips,OffCorner3ReboundPct,ShortMidRangePctAssisted,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,SelfOReb,SecondChanceFg2Pct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,LongMidRangePctBlocked,SecondChanceFtPoints,Charge Fouls,OffAtRimReboundPct,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,AtRimPctBlocked,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,BlockingFouls,BlockedAtRim,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,HeaveAttempts,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,3SecondViolations,3pt And 1 Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockingFoulsDrawn,DefensiveGoaltends,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls,BlockedLongMidRange,Corner3PctBlocked,team_id,year,season,team_vs
1626170-1626171-1626245-1628469-202347,1610612741,"Jerian Grant, Bobby Portis, Cristiano Felicio, Antonio Blakeney, Quincy Pondexter","Grant, Portis, Felicio, Blakeney, Pondexter",1626170-1626171-1626245-1628469-202347,CHI,316.0,2,5.0,-10.0,9.0,10.0,19.0,2.0,3.0,2.0,1.0,2.0,3.0,6.0,3.0,6.0,16.0,4.0,2.0,,2.0,2.0,1.0,4.0,1.0,2.0,3.0,5.0,,,,2.0,2.0,4.0,,6.0,,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.6666666666666666,1.0,0.75,,1.0,86.58227848101266,20.333333333333332,13.3,19.666666666666668,13.3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.5007555555555556,7.216666666666666,23.933333333333334,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,2.0,2.0,2.0,,1.0,1.0,,,,2.0,,1.0,,,,,,,1.0,0.6666666666666666,,0.3333333333333333,,1.0,,0.5,1.0,0.1111111111111111,,,,,,,1.0,,0.6111,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,0.5,,,,,,,,,1.0,,,1.0,,,,,,1.0,,0.16666666666666666,,,,,,1.0,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626171-1626245-1628469-203200,1610612741,"Jerian Grant, Bobby Portis, Cristiano Felicio, Antonio Blakeney, Justin Holiday","Grant, Portis, Felicio, Blakeney, Holiday",1626170-1626171-1626245-1628469-203200,CHI,773.0,4,13.0,-4.0,28.0,26.0,54.0,2.0,6.0,8.0,7.0,5.0,8.0,21.0,7.0,24.0,28.0,6.0,5.0,3.0,3.0,4.0,1.0,9.0,6.0,3.0,10.0,15.0,1.0,,,2.0,3.0,3.0,,24.0,,0.375,0.375,0.38095238095238093,0.3392857142857143,0.4,0.25,0.14285714285714285,0.125,0.75,0.8571428571428571,0.8181818181818182,1.0,0.8333333333333334,100.59508408796896,14.964285714285714,13.615384615384615,13.678571428571429,13.423076923076923,0.21428571428571427,0.3333333333333333,0.5,0.5,0.2857142857142857,0.25,0.17857142857142858,0.4642857142857143,0.44559642857142856,11.042857142857143,24.985714285714288,12.0,4.0,,2.0,1.0,,1.0,5.0,4.0,,11.0,3.0,1.0,1.0,1.0,,,5.0,5.0,2.0,,1.0,1.0,,1.0,1.0,3.0,,,5.0,1.0,12.0,1.0,0.14285714285714285,0.14285714285714285,1.0,0.4166666666666667,,0.29411764705882354,0.4,0.6666666666666666,,,0.6666666666666666,0.07142857142857142,,,,0.2,0.2,1.0,,0.2,0.420625,0.4111142857142857,0.06666666666666667,0.045454545454545456,0.42857142857142855,4.0,,,1.0,,,3.0,,3.0,2.0,8.0,10.0,1.0,,,,8.0,,,0.2727272727272727,,0.21428571428571427,,0.26666666666666666,0.5714285714285714,0.5714285714285714,,,0.07142857142857142,,,0.3333333333333333,1.0,11.0,,,2.0,1.0,1.0,0.25,0.2857142857142857,,3.0,0.21428571428571427,,1.0,0.25,2.0,,1.0,,,0.5,0.14285714285714285,,2.0,,,,,,0.5,,,,,0.25,,1.0,,,0.125,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626171-1626245-203200-203897,1610612741,"Jerian Grant, Bobby Portis, Cristiano Felicio, Justin Holiday, Zach LaVine","Grant, Portis, Felicio, Holiday, LaVine",1626170-1626171-1626245-203200-203897,CHI,414.0,2,7.0,-7.0,12.0,12.0,24.0,,5.0,1.0,1.0,3.0,1.0,7.0,5.0,14.0,21.0,,3.0,3.0,,2.0,,6.0,2.0,,3.0,5.0,,,,1.0,3.0,4.0,,14.0,,,,0.14285714285714285,0.4583333333333333,0.5,0.4166666666666667,0.42857142857142855,,,1.0,0.4,,1.0,83.47826086956522,18.166666666666668,16.333333333333332,17.75,15.0,0.4166666666666667,,,,0.08333333333333333,0.08333333333333333,0.25,0.8333333333333334,0.48462500000000003,6.314285714285715,23.919999999999998,,2.0,2.0,2.0,1.0,,3.0,3.0,2.0,,,6.0,1.0,2.0,,2.0,1.0,1.0,2.0,1.0,,1.0,,,,,3.0,,,5.0,1.0,,0.6666666666666666,0.6,0.6,1.0,0.16666666666666666,0.5,0.25,,,0.5,,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,0.3832,,0.14285714285714285,0.125,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,2.0,,,,,,1.0,,,,,0.2,,1.0,,,0.16666666666666666,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626171-1627739-1627756-1627835,1610612741,"Jerian Grant, Bobby Portis, Kris Dunn, Denzel Valentine, Paul Zipser","Grant, Portis, Dunn, Valentine, Zipser",1626170-1626171-1627739-1627756-1627835,CHI,346.0,2,6.0,-7.0,11.0,11.0,22.0,1.0,4.0,4.0,1.0,3.0,5.0,9.0,3.0,16.0,23.0,6.0,3.0,2.0,3.0,5.0,1.0,12.0,2.0,,2.0,3.0,,,,,2.0,2.0,,16.0,,0.6,0.6,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.25,0.2222222222222222,0.25,,1.0,1.0,,1.0,91.5606936416185,17.454545454545453,14.0,17.454545454545453,14.0,0.3333333333333333,0.25,0.3333333333333333,1.0,0.3333333333333333,0.08333333333333333,0.25,0.5833333333333334,0.48454166666666665,7.455555555555555,25.666666666666668,,,,,2.0,,2.0,,,,,6.0,2.0,2.0,2.0,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,0.6666666666666666,0.6666666666666666,,0.25,,0.2,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,0.6666666666666666,,,,,,1.0,,,,,,,,,,,4.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,3.0,,,0.75,1.0,,,,,,,,,2.0,,,0.6666666666666666,,,,,,,,,,,,,,0.3333333333333333,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626171-1627739-1627756-1628374,1610612741,"Jerian Grant, Bobby Portis, Kris Dunn, Denzel Valentine, Lauri Markkanen","Grant, Portis, Dunn, Valentine, Markkanen",1626170-1626171-1627739-1627756-1628374,CHI,45.0,2,1.0,1.0,2.0,2.0,4.0,,,,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,,,1.0,1.0,,2.0,,,,,,,,,1.0,1.0,,2.0,,1.0,1.0,1.0,0.5,0.5,0.5,,,,,,,,128.0,10.5,12.0,5.5,12.0,,,,,,0.5,,0.5,0.476825,14.3,23.5,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,0.55455,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626171-1627739-1627756-203943,1610612741,"Jerian Grant, Bobby Portis, Kris Dunn, Denzel Valentine, Noah Vonleh","Grant, Portis, Dunn, Valentine, Vonleh",1626170-1626171-1627739-1627756-203943,CHI,100.0,1,2.0,4.0,5.0,4.0,9.0,1.0,1.0,2.0,,2.0,1.0,3.0,2.0,7.0,3.0,,2.0,1.0,,1.0,,3.0,1.0,,1.0,3.0,2.0,2.0,1.0,1.0,,,,3.0,,,,0.3333333333333333,0.5,0.5833333333333334,0.4,0.3333333333333333,0.5,,1.0,0.3333333333333333,,1.0,129.6,9.6,13.0,9.4,12.0,0.2,1.0,1.0,,0.4,,0.4,0.6,0.5373300000000001,3.3333333333333335,25.65,4.0,2.0,,,1.0,,1.0,2.0,1.0,,2.0,3.0,1.0,1.0,1.0,,,2.0,2.0,,,,,,,1.0,1.0,,,2.0,1.0,4.0,1.0,0.5,0.5,,1.0,,0.6666666666666666,1.0,,,,,,,,,0.5,0.5,1.0,,0.5,0.7052,0.5779625,0.16666666666666666,0.25,0.8,,,1.0,2.0,,4.0,1.0,1.0,2.0,,5.0,2.0,,,,,5.0,,0.5,0.5,1.0,0.625,1.0,0.625,,,,,0.5,0.5,0.5714285714285714,0.7142857142857143,,,,,,,,,,1.0,1.0,0.25,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626171-1627739-1627835-1628469,1610612741,"Jerian Grant, Bobby Portis, Kris Dunn, Paul Zipser, Antonio Blakeney","Grant, Portis, Dunn, Zipser, Blakeney",1626170-1626171-1627739-1627835-1628469,CHI,49.0,1,1.0,-2.0,2.0,1.0,3.0,,,1.0,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,88.16326530612245,17.5,14.0,17.5,14.0,,,,,1.0,,,,0.4073,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626171-1627739-1628374-1628469,1610612741,"Jerian Grant, Bobby Portis, Kris Dunn, Lauri Markkanen, Antonio Blakeney","Grant, Portis, Dunn, Markkanen, Blakeney",1626170-1626171-1627739-1628374-1628469,CHI,440.0,2,7.0,-2.0,12.0,14.0,26.0,2.0,3.0,5.0,1.0,3.0,3.0,9.0,3.0,12.0,14.0,2.0,3.0,1.0,1.0,2.0,1.0,5.0,3.0,2.0,5.0,8.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,12.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,0.46153846153846156,0.25,0.1111111111111111,0.2,1.0,1.0,1.0,1.0,1.0,85.0909090909091,17.5,16.428571428571427,14.083333333333334,16.0,0.25,0.6666666666666666,0.6666666666666666,0.5,0.4166666666666667,0.08333333333333333,0.25,0.5,0.49511666666666665,7.211111111111112,25.266666666666666,2.0,3.0,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,3.0,3.0,1.0,,1.0,,,1.0,,3.0,,1.0,3.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,,0.375,0.5,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.40865,0.6601,0.08333333333333333,0.1111111111111111,0.16666666666666666,,,,,,,1.0,,,2.0,4.0,4.0,1.0,,,,4.0,,,1.0,,1.0,,1.0,,,,,,,,0.3333333333333333,,2.0,1.0,1.0,1.0,,,0.2,0.25,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,0.14285714285714285,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626171-1627739-1628374-203200,1610612741,"Jerian Grant, Bobby Portis, Kris Dunn, Lauri Markkanen, Justin Holiday","Grant, Portis, Dunn, Markkanen, Holiday",1626170-1626171-1627739-1628374-203200,CHI,119.0,2,2.0,-11.0,5.0,6.0,11.0,,,1.0,,3.0,,1.0,3.0,,11.0,,3.0,,,,,,2.0,,2.0,2.0,,,,1.0,,1.0,,,,,,,,,0.75,,,,1.0,1.0,,1.0,133.10924369747897,12.4,9.5,12.4,9.5,,,,,0.25,,0.75,0.75,0.52685,13.5,25.03333333333333,3.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,0.568125,,,0.6,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626171-1627739-201577-203200,1610612741,"Jerian Grant, Bobby Portis, Kris Dunn, Robin Lopez, Justin Holiday","Grant, Portis, Dunn, Lopez, Holiday",1626170-1626171-1627739-201577-203200,CHI,467.0,1,8.0,-4.0,15.0,15.0,30.0,4.0,5.0,3.0,1.0,4.0,5.0,9.0,4.0,18.0,22.0,8.0,4.0,,4.0,5.0,3.0,11.0,,2.0,2.0,2.0,1.0,,,1.0,,1.0,,18.0,,0.8,0.8,0.5555555555555556,0.6153846153846154,0.6428571428571429,0.3076923076923077,,,0.5,,0.4,,,92.50535331905782,14.133333333333333,17.0,14.133333333333333,16.0,0.38461538461538464,0.8,0.8,0.75,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.6923076923076923,0.5112923076923077,6.555555555555555,25.8,,,,,2.0,,2.0,2.0,,,,3.0,2.0,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,,,2.0,1.0,,0.5,0.5,0.5,1.0,,,,,,,0.5,1.0,,,,,0.5,0.5,0.5,,0.5,,,0.07142857142857142,0.1,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626171-1627756-1627770-201577,1610612741,"Jerian Grant, Bobby Portis, Denzel Valentine, Kay Felder, Robin Lopez","Grant, Portis, Valentine, Felder, Lopez",1626170-1626171-1627756-1627770-201577,CHI,118.0,1,2.0,-5.0,4.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,9.0,,1.0,,,,,,,,,,,,,,,,,4.0,,,,0.6666666666666666,0.5,0.5,0.25,,,,,,,,97.6271186440678,14.75,14.75,14.75,14.75,0.25,1.0,1.0,,0.25,0.25,0.25,0.5,0.4453625,10.9,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626171-1627756-1627835-1627853,1610612741,"Jerian Grant, Bobby Portis, Denzel Valentine, Paul Zipser, Ryan Arcidiacono","Grant, Portis, Valentine, Zipser, Arcidiacono",1626170-1626171-1627756-1627835-1627853,CHI,162.0,1,3.0,,5.0,5.0,10.0,2.0,2.0,,1.0,,2.0,3.0,1.0,7.0,7.0,2.0,,,1.0,2.0,1.0,5.0,,1.0,1.0,1.0,,,,1.0,1.0,2.0,,7.0,,0.5,0.5,0.6666666666666666,0.875,0.875,0.25,,,1.0,,1.0,,,88.88888888888889,9.2,23.2,9.2,20.4,0.5,1.0,1.0,0.5,,0.25,,0.75,0.5462875,6.166666666666667,23.0,,,1.0,1.0,,,1.0,,,,,3.0,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626171-1627756-1627835-1628021,1610612741,"Jerian Grant, Bobby Portis, Denzel Valentine, Paul Zipser, David Nwaba","Grant, Portis, Valentine, Zipser, Nwaba",1626170-1626171-1627756-1627835-1628021,CHI,2188.0,8,36.0,12.0,68.0,68.0,136.0,13.0,19.0,7.0,13.0,18.0,19.0,39.0,23.0,81.0,69.0,24.0,18.0,3.0,12.0,21.0,7.0,51.0,12.0,13.0,25.0,29.0,4.0,1.0,1.0,3.0,5.0,17.0,,75.0,2.0,0.631578947368421,0.6666666666666666,0.48717948717948717,0.5483870967741935,0.5714285714285714,0.3709677419354839,0.07692307692307693,0.2857142857142857,0.65,0.75,0.6944444444444444,0.6,0.6,89.50639853747714,14.735294117647058,17.441176470588236,14.470588235294118,16.941176470588236,0.3064516129032258,0.6842105263157895,0.7222222222222222,0.5384615384615384,0.11290322580645161,0.20967741935483872,0.2903225806451613,0.6774193548387096,0.50635,7.825641025641025,25.356521739130436,5.0,4.0,3.0,5.0,7.0,,10.0,13.0,2.0,,4.0,27.0,7.0,9.0,6.0,3.0,1.0,3.0,4.0,2.0,1.0,2.0,,,,,15.0,,1.0,18.0,8.0,5.0,0.9,0.43478260869565216,0.43478260869565216,0.6666666666666666,0.15,0.08333333333333333,0.125,,0.375,0.1,0.7272727272727273,0.5,0.08064516129032258,0.6,0.6,1.0,0.3888888888888889,0.4117647058823529,0.8571428571428571,,0.3888888888888889,0.4551,0.44367,0.11594202898550725,0.17391304347826086,0.07352941176470588,5.0,,,1.0,,6.0,2.0,,1.0,2.0,6.0,14.0,3.0,,1.0,,6.0,,,0.5,1.0,0.4,0.75,0.5,0.38461538461538464,0.38461538461538464,,,0.2,,0.07407407407407407,0.07407407407407407,1.0,12.0,1.0,1.0,1.0,,,0.14285714285714285,0.2,1.0,2.0,0.4,0.5,5.0,1.0,,3.0,,1.0,,,,2.0,2.0,2.0,2.0,,1.0,,1.0,1.0,,2.0,,,,,,0.5,,1.0,0.05263157894736842,3.0,,4.0,3.0,0.75,,3.0,1.0,,,,,,,,,,,,1.0,0.043478260869565216,0.05555555555555555,1.0,,,,1.0,,,,,1610612741,2018,2017-18,False
1626170-1626171-1627756-1627835-1628374,1610612741,"Jerian Grant, Bobby Portis, Denzel Valentine, Paul Zipser, Lauri Markkanen","Grant, Portis, Valentine, Zipser, Markkanen",1626170-1626171-1627756-1627835-1628374,CHI,71.0,1,1.0,4.0,3.0,3.0,6.0,1.0,1.0,1.0,,,2.0,2.0,,4.0,,4.0,,,2.0,2.0,1.0,4.0,1.0,2.0,3.0,3.0,,,1.0,1.0,,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,121.69014084507042,9.666666666666666,14.0,9.666666666666666,14.0,0.5,1.0,1.0,1.0,0.5,,,0.5,0.4277,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626171-1627756-1627835-1628469,1610612741,"Jerian Grant, Bobby Portis, Denzel Valentine, Paul Zipser, Antonio Blakeney","Grant, Portis, Valentine, Zipser, Blakeney",1626170-1626171-1627756-1627835-1628469,CHI,1038.0,3,17.0,-11.0,33.0,34.0,67.0,4.0,7.0,6.0,5.0,4.0,6.0,18.0,7.0,29.0,40.0,8.0,4.0,2.0,4.0,7.0,2.0,17.0,4.0,6.0,11.0,14.0,2.0,2.0,2.0,6.0,3.0,10.0,,25.0,,0.6666666666666666,0.8,0.3333333333333333,0.42,0.46774193548387094,0.28,0.1111111111111111,0.3333333333333333,0.6,0.6666666666666666,0.625,0.8,0.6,92.9479768786127,15.515151515151516,15.470588235294118,15.090909090909092,14.705882352941176,0.28,0.5714285714285714,0.5714285714285714,0.5,0.24,0.2,0.16,0.56,0.487748,7.838888888888889,24.3,2.0,3.0,2.0,3.0,1.0,,3.0,8.0,3.0,,2.0,9.0,1.0,3.0,1.0,2.0,,3.0,3.0,4.0,1.0,2.0,2.0,,1.0,2.0,9.0,1.0,,12.0,6.0,2.0,1.0,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.2727272727272727,,0.2,0.3333333333333333,,,0.4,,0.12,0.6666666666666666,0.6666666666666666,1.0,0.25,0.25,1.0,,0.25,0.4051666666666667,0.3432,0.1935483870967742,0.25,0.06060606060606061,2.0,,,,,4.0,,,,,,4.0,,,,,,,,,0.6666666666666666,,0.6666666666666666,,0.4,0.4,,,,,0.13793103448275862,,1.0,9.0,,,,1.0,1.0,,,,,,,2.0,1.0,,,,,,,,2.0,2.0,2.0,2.0,1.0,0.6666666666666666,0.07692307692307693,0.6666666666666666,1.0,,,,0.3333333333333333,,,,0.5,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626171-1627756-1627835-201577,1610612741,"Jerian Grant, Bobby Portis, Denzel Valentine, Paul Zipser, Robin Lopez","Grant, Portis, Valentine, Zipser, Lopez",1626170-1626171-1627756-1627835-201577,CHI,158.0,1,3.0,-3.0,6.0,6.0,12.0,1.0,2.0,,1.0,3.0,1.0,3.0,3.0,5.0,8.0,,3.0,,,1.0,,3.0,2.0,,2.0,2.0,,,,,,,,5.0,,,,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.5,,,,1.0,1.0,,1.0,109.36708860759494,12.166666666666666,14.166666666666666,12.166666666666666,14.166666666666666,0.3333333333333333,0.5,0.5,,,0.16666666666666666,0.5,0.8333333333333334,0.5549916666666667,6.6000000000000005,25.3,,,,,1.0,,1.0,,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
