EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,ShortMidRangeAssists,LongMidRangeAssists,ShootingFouls,BlockedLongMidRange,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,OffThreePtRebounds,BlockedAtRim,SecondChanceFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyFtPoints,ShortMidRangePctBlocked,PtsUnassisted3s,Loose Ball Fouls,Offensive Fouls Drawn,LongMidRangePctBlocked,LiveBallTurnovers,LostBallTurnovers,LiveBallTurnoverPct,DefCorner3ReboundPct,SecondChanceArc3FGM,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallSteals,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,Travels,PenaltyTurnovers,BlockingFouls,SecondChanceFtPoints,SelfOReb,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,OffCorner3ReboundPct,SelfORebPct,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,Technical Free Throw Trips,BlockedArc3,Corner3PctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,DefensiveGoaltends,Charge Fouls Drawn,OffensiveGoaltends,3SecondViolations,team_id,year,season,team_vs
101181-1626204-203918-2544-2747,1610612739,"Jose Calderon, Larry Nance Jr., Rodney Hood, LeBron James, JR Smith","Calderon, Nance Jr., Hood, James, Smith",101181-1626204-203918-2544-2747,CLE,168.0,1,3.0,3.0,6.0,6.0,,6.0,,12,1.0,1.0,,,,1.0,1.0,4.0,2.0,2.0,1.0,4.0,,7.0,4.0,,,,4.0,,,,4.0,1.0,,2.0,,2.0,,1.0,4.0,,,1.0,2.0,,3.0,,3.0,,,,,,,1.0,,,,,,,,7.0,,,1.0,1.0,,0.25,0.25,1.0,,0.5833333333333334,,0.5833333333333334,,0.6666666666666666,,,,,0.6666666666666666,,1.0,0.75,,,,,1.0,0.5,1.0,102.85714285714286,,10.166666666666666,17.833333333333332,10.166666666666666,14.833333333333334,0.16666666666666666,1.0,1.0,1.0,,0.16666666666666666,0.6666666666666666,0.25,0.25,,,,0.8333333333333334,0.25,0.5744833333333333,,,,,9.15,25.725,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
101181-1626204-2544-2594-2747,1610612739,"Jose Calderon, Larry Nance Jr., LeBron James, Kyle Korver, JR Smith","Calderon, Nance Jr., James, Korver, Smith",101181-1626204-2544-2594-2747,CLE,318.0,3,5.0,3.0,12.0,10.0,4.0,8.0,,22,1.0,1.0,,,1.0,2.0,,1.0,2.0,4.0,,2.0,8.0,12.0,9.0,,,,2.0,2.0,,,1.0,,,1.0,,1.0,,1.0,2.0,,,,3.0,,3.0,,3.0,1.0,,1.0,2.0,2.0,,2.0,4.0,8.0,3.0,1.0,,1.0,1.0,12.0,4.0,,0.5,0.5,,,,0.5,,0.3333333333333333,,0.6,,0.3333333333333333,,,,,1.0,,,0.6,,,,1.0,,,,99.62264150943396,1.0,13.583333333333334,15.5,13.583333333333334,14.5,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,,,,,,0.5,,0.4810083333333333,,0.3333333333333333,0.42857142857142855,,10.05,23.85,0.3333333333333333,,,,1.0,1.0,,,2.0,,4.0,,,1.0,,4.0,,,0.5,,,,,0.5,0.5,,0.16666666666666666,,,,0.3643,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
101181-1626224-1627790-201145-203918,1610612739,"Jose Calderon, Cedi Osman, Ante Zizic, Jeff Green, Rodney Hood","Calderon, Osman, Zizic, Green, Hood",101181-1626224-1627790-201145-203918,CLE,156.0,1,3.0,6.0,5.0,5.0,5.0,1.0,,10,1.0,1.0,,,1.0,,1.0,2.0,2.0,2.0,1.0,2.0,1.0,8.0,2.0,,,,4.0,,3.0,,2.0,1.0,,2.0,1.0,3.0,1.0,1.0,7.0,,,3.0,,,3.0,,3.0,,,,,,,1.0,1.0,2.0,,1.0,,1.0,,8.0,5.0,,1.0,1.0,1.0,0.5,0.5,1.0,,0.875,,0.8,,0.5,,,,,,,1.0,0.75,,,,,,,1.0,92.3076923076923,,10.4,20.8,10.4,20.2,0.25,1.0,1.0,1.0,0.25,,0.5,0.5,0.5,1.0,,,0.75,0.5,0.5665875,,,,,5.0,25.65,1.0,1.0,1.0,1.0,,,2.0,2.0,2.0,2.0,8.0,1.0,,,,8.0,1.0,0.875,0.8,,1.0,1.0,1.0,,,,,0.25,1.0,0.5,0.5665875,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
101181-1626224-1627790-203903-203918,1610612739,"Jose Calderon, Cedi Osman, Ante Zizic, Jordan Clarkson, Rodney Hood","Calderon, Osman, Zizic, Clarkson, Hood",101181-1626224-1627790-203903-203918,CLE,209.0,2,3.0,2.0,8.0,9.0,8.0,9.0,1.0,17,4.0,4.0,1.0,1.0,2.0,1.0,,1.0,5.0,7.0,,1.0,,10.0,8.0,1.0,1.0,2.0,6.0,4.0,,,1.0,,1.0,3.0,,3.0,,3.0,6.0,1.0,,1.0,2.0,,3.0,1.0,4.0,,,,1.0,1.0,,2.0,,,,,,,,8.0,8.0,1.0,0.6,0.6,,,,0.7142857142857143,1.0,0.625,1.0,0.625,1.0,0.125,0.14285714285714285,,,,0.6666666666666666,0.5,0.5,0.6,0.3333333333333333,,,,1.0,1.0,,117.12918660287082,,8.875,15.333333333333334,8.25,14.0,0.5,1.0,1.0,0.75,0.25,0.125,0.125,,,,1.0,1.0,0.625,,0.50485625,0.4215,,,0.2,5.771428571428571,26.3,1.0,4.0,4.0,,1.0,,1.0,5.0,7.0,1.0,10.0,,,1.0,,10.0,0.7142857142857143,0.625,0.625,0.5,,,,1.0,1.0,,,0.5,1.0,0.125,0.50485625,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
101181-1626224-201145-202684-203903,1610612739,"Jose Calderon, Cedi Osman, Jeff Green, Tristan Thompson, Jordan Clarkson","Calderon, Osman, Green, Thompson, Clarkson",101181-1626224-201145-202684-203903,CLE,237.0,2,4.0,-6.0,8.0,7.0,,4.0,,15,1.0,1.0,,,,4.0,,2.0,2.0,5.0,,2.0,,4.0,10.0,,,,4.0,,,,2.0,,,2.0,,2.0,,1.0,4.0,,,1.0,,1.0,2.0,,2.0,,,,1.0,1.0,,3.0,,,,,,,,4.0,,,1.0,1.0,,,,0.4,,0.2857142857142857,,0.2857142857142857,,0.2857142857142857,,,1.0,,,,1.0,1.0,,,,,,,1.0,91.13924050632912,,14.125,17.714285714285715,14.125,17.714285714285715,0.14285714285714285,1.0,1.0,1.0,,0.5714285714285714,0.2857142857142857,,,,,,0.42857142857142855,,0.4742571428571428,,,,,13.059999999999999,25.45,,,,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
101181-1626224-201145-2544-2594,1610612739,"Jose Calderon, Cedi Osman, Jeff Green, LeBron James, Kyle Korver","Calderon, Osman, Green, James, Korver",101181-1626224-201145-2544-2594,CLE,24.0,1,,-2.0,1.0,1.0,1.0,1.0,,2,,,,,,,,1.0,,,,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,120.0,,3.0,21.0,3.0,21.0,,,,,,,1.0,,,,,,1.0,,0.2244,,,,,,28.9,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.2244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
101181-201145-201567-2544-2594,1610612739,"Jose Calderon, Jeff Green, Kevin Love, LeBron James, Kyle Korver","Calderon, Green, Love, James, Korver",101181-201145-201567-2544-2594,CLE,9.0,1,,,1.0,1.0,1.0,1.0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,320.0,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
101181-201145-201567-2544-2747,1610612739,"Jose Calderon, Jeff Green, Kevin Love, LeBron James, JR Smith","Calderon, Green, Love, James, Smith",101181-201145-201567-2544-2747,CLE,102.0,1,2.0,2.0,4.0,4.0,4.0,,,8,1.0,1.0,,,,,,,1.0,1.0,,,2.0,4.0,2.0,,,,2.0,,,,,,,1.0,,1.0,,1.0,2.0,,,1.0,2.0,,3.0,,3.0,,,,,2.0,,1.0,1.0,2.0,,,,,,4.0,4.0,,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,1.0,1.0,112.94117647058823,,9.25,16.25,9.25,16.25,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,0.8031,,,,,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,4.0,,,,,4.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,0.8031,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
101181-201567-203918-2544-2747,1610612739,"Jose Calderon, Kevin Love, Rodney Hood, LeBron James, JR Smith","Calderon, Love, Hood, James, Smith",101181-201567-203918-2544-2747,CLE,20.0,1,,-2.0,1.0,1.0,,,,2,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,,15.0,5.0,15.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
101181-201567-2544-2594-2747,1610612739,"Jose Calderon, Kevin Love, LeBron James, Kyle Korver, JR Smith","Calderon, Love, James, Korver, Smith",101181-201567-2544-2594-2747,CLE,2627.0,4,44.0,-13.0,81.0,81.0,5.0,6.0,12.0,162,8.0,15.0,2.0,5.0,8.0,8.0,8.0,27.0,8.0,31.0,12.0,39.0,20.0,72.0,85.0,2.0,5.0,6.0,8.0,8.0,33.0,4.0,27.0,8.0,4.0,4.0,11.0,15.0,8.0,4.0,41.0,8.0,1.0,8.0,17.0,1.0,26.0,14.0,40.0,8.0,5.0,2.0,6.0,14.0,3.0,16.0,20.0,21.0,10.0,2.0,1.0,2.0,,66.0,5.0,1.0,0.5,0.6666666666666666,0.9166666666666666,0.3076923076923077,0.3076923076923077,0.25806451612903225,0.4,0.37142857142857144,0.2,0.45,0.2727272727272727,0.5571428571428572,0.12903225806451613,0.06666666666666667,1.0,1.0,0.68,0.34782608695652173,0.8,0.7142857142857143,0.26,0.42857142857142855,0.375,0.8181818181818182,0.45454545454545453,1.0,0.875,88.80091358964599,,17.246913580246915,15.185185185185185,16.34567901234568,15.074074074074074,0.21428571428571427,0.5333333333333333,0.5714285714285714,0.5,0.11428571428571428,0.11428571428571428,0.38571428571428573,0.2962962962962963,0.2962962962962963,1.0,0.5,0.4,0.7714285714285715,0.2962962962962963,0.5366964285714286,0.5988625,0.12658227848101267,0.25,0.08333333333333333,7.896774193548388,25.402564102564103,0.06172839506172839,,2.0,,,12.0,2.0,,3.0,2.0,10.0,,,8.0,,10.0,,0.6,0.7142857142857143,0.25,,,,,,,0.17142857142857143,0.4,,0.4,0.5563,0.1388888888888889,4.0,,2.0,3.0,,5.0,3.0,5.0,1.0,,0.18518518518518517,0.15789473684210525,0.3333333333333333,0.3333333333333333,0.75,0.2,,,0.3,4.0,0.375,3.0,1.0,2.0,,8.0,5.0,0.5714285714285714,0.5,,3.0,1.0,1.0,,,3.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.25,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
101181-202684-203918-2544-2747,1610612739,"Jose Calderon, Tristan Thompson, Rodney Hood, LeBron James, JR Smith","Calderon, Thompson, Hood, James, Smith",101181-202684-203918-2544-2747,CLE,25.0,1,,,,1.0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.599999999999994,,,25.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
101181-202684-2544-2594-2747,1610612739,"Jose Calderon, Tristan Thompson, LeBron James, Kyle Korver, JR Smith","Calderon, Thompson, James, Korver, Smith",101181-202684-2544-2594-2747,CLE,448.0,2,7.0,7.0,15.0,15.0,,,1.0,30,4.0,4.0,1.0,1.0,3.0,1.0,2.0,4.0,6.0,8.0,2.0,7.0,3.0,21.0,14.0,1.0,1.0,3.0,4.0,8.0,6.0,2.0,4.0,2.0,,2.0,2.0,4.0,2.0,1.0,10.0,,,3.0,5.0,,8.0,1.0,9.0,,,,,,,3.0,5.0,4.0,1.0,1.0,1.0,2.0,1.0,18.0,,,0.3333333333333333,0.4,1.0,0.2857142857142857,0.2857142857142857,0.75,1.0,0.6,1.0,0.65625,1.5,0.4666666666666667,,,,,0.625,,0.75,0.6666666666666666,0.14285714285714285,,,0.6666666666666666,,1.0,1.0,96.42857142857143,0.5,13.866666666666667,16.0,13.866666666666667,14.133333333333333,0.26666666666666666,1.0,1.0,0.25,0.2,0.06666666666666667,0.26666666666666666,0.5,0.5,1.0,1.0,1.0,0.7333333333333333,0.5,0.5362533333333332,,0.125,0.125,0.14285714285714285,5.5,25.957142857142856,,,,1.0,1.0,3.0,,,,,,1.0,,1.0,,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,0.2,,,,,,,,,,,,,1.0,,,0.2,,,,,,,,,,,,1.0,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,0.3333333333333333,,1.0,1.0,1.0,0.125,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
1626204-1626224-201145-201588-2747,1610612739,"Larry Nance Jr., Cedi Osman, Jeff Green, George Hill, JR Smith","Nance Jr., Osman, Green, Hill, Smith",1626204-1626224-201145-201588-2747,CLE,57.0,1,1.0,-2.0,2.0,2.0,2.0,2.0,,4,,,,,,,,1.0,,,,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,101.05263157894737,,22.0,6.5,22.0,6.5,,,,,,,1.0,,,,,,1.0,,0.4332,,,,,,29.3,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.4332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
1626204-1626224-201145-203903-203918,1610612739,"Larry Nance Jr., Cedi Osman, Jeff Green, Jordan Clarkson, Rodney Hood","Nance Jr., Osman, Green, Clarkson, Hood",1626204-1626224-201145-203903-203918,CLE,169.0,1,3.0,6.0,5.0,4.0,5.0,,1.0,9,1.0,1.0,,,2.0,,1.0,2.0,2.0,3.0,1.0,2.0,3.0,10.0,4.0,1.0,2.0,2.0,,4.0,3.0,,2.0,1.0,,,1.0,1.0,1.0,,3.0,1.0,,,1.0,,1.0,2.0,3.0,1.0,1.0,,,,,1.0,2.0,4.0,,,,,,8.0,5.0,,,,1.0,0.5,0.5,0.6666666666666666,0.5,0.7,0.5,0.7142857142857143,0.5,0.4,,,,,1.0,1.0,,0.5,1.0,,,,,1.0,,76.68639053254438,,13.6,25.25,9.8,21.25,0.2,1.0,1.0,,0.4,,0.4,0.5,0.5,1.0,,,0.6,0.5,0.5297,0.3585,,,0.2,5.866666666666667,26.05,1.0,1.0,1.0,1.0,,,2.0,2.0,3.0,2.0,10.0,,,,,10.0,0.6666666666666666,0.7,0.7142857142857143,1.0,0.5,0.5,,,,,,0.2,1.0,0.4,0.5297,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,0.5,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
1626204-1626224-201145-203903-2594,1610612739,"Larry Nance Jr., Cedi Osman, Jeff Green, Jordan Clarkson, Kyle Korver","Nance Jr., Osman, Green, Clarkson, Korver",1626204-1626224-201145-203903-2594,CLE,136.0,1,2.0,-1.0,4.0,4.0,,4.0,,8,2.0,3.0,,,,,,,2.0,3.0,,,2.0,6.0,7.0,,,,2.0,2.0,,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,,,,,6.0,,1.0,0.5,0.5,,,,0.6666666666666666,,0.6666666666666666,,0.75,,,,,,,,,,,,,,,,,,84.70588235294117,,13.0,21.0,13.0,21.0,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,1.0,,0.685,,0.25,0.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
1626204-1626224-201145-203918-2544,1610612739,"Larry Nance Jr., Cedi Osman, Jeff Green, Rodney Hood, LeBron James","Nance Jr., Osman, Green, Hood, James",1626204-1626224-201145-203918-2544,CLE,4.0,1,,,,1.0,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
1626204-1626224-201145-2544-2747,1610612739,"Larry Nance Jr., Cedi Osman, Jeff Green, LeBron James, JR Smith","Nance Jr., Osman, Green, James, Smith",1626204-1626224-201145-2544-2747,CLE,8.0,1,,,1.0,1.0,1.0,1.0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,360.0,,3.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
1626204-1626224-202684-203903-203918,1610612739,"Larry Nance Jr., Cedi Osman, Tristan Thompson, Jordan Clarkson, Rodney Hood","Nance Jr., Osman, Thompson, Clarkson, Hood",1626204-1626224-202684-203903-203918,CLE,154.0,1,3.0,,5.0,4.0,5.0,,,9,,,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,5.0,5.0,,,,2.0,,3.0,,2.0,1.0,,1.0,1.0,2.0,1.0,,5.0,,,2.0,,,2.0,,2.0,,,,,,,,,,,,,,,5.0,5.0,,1.0,1.0,1.0,0.5,0.5,0.5,,0.625,,0.625,,0.5,,,,,,,1.0,1.0,,,,,,,1.0,84.15584415584415,,18.4,15.5,18.4,15.5,,,,,0.25,0.25,0.5,0.5,0.5,1.0,,,0.5,0.5,0.4363,,,,,16.8,26.5,1.0,,,,1.0,,2.0,1.0,2.0,2.0,5.0,,1.0,,,5.0,0.5,0.625,0.625,,,,,1.0,1.0,1.0,,,,0.5,0.4363,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
1626204-1626224-203903-203918-2594,1610612739,"Larry Nance Jr., Cedi Osman, Jordan Clarkson, Rodney Hood, Kyle Korver","Nance Jr., Osman, Clarkson, Hood, Korver",1626204-1626224-203903-203918-2594,CLE,42.0,1,1.0,-3.0,1.0,2.0,,1.0,1.0,3,,2.0,,2.0,,,,1.0,,2.0,,1.0,,,3.0,,2.0,,,,,,1.0,,1.0,,,,,,,1.0,,,,1.0,1.0,2.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,0.5,1.0,,,0.5,,,0.6666666666666666,0.5,,,,,,102.85714285714286,,28.0,7.0,17.0,7.0,0.6666666666666666,,,,,,0.3333333333333333,,,,1.0,,1.0,,0.45681666666666665,0.4666,,,,2.6,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
