EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,PenaltyCorner3FGA,FG3A,OpponentPoints,PenaltyFG3A,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FtPoints,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,Offensive Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,Avg2ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2A,LongMidRangeAssists,Steals,LostBallSteals,2pt And 1 Free Throw Trips,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceShotQualityAvg,BadPassSteals,DeadBallTurnovers,Offensive Fouls,BlockedAtRim,DefAtRimReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,Arc3Assists,LostBallOutOfBoundsTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffArc3ReboundPct,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,OffTwoPtRebounds,Loose Ball Fouls,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,Travels,Fg3aBlocked,SelfOReb,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ShortMidRangeAssists,ShortMidRangePctAssisted,DefCorner3ReboundPct,OffAtRimReboundPct,SecondChanceFtPoints,BadPassOutOfBoundsTurnovers,Corner3PctBlocked,SecondChanceAtRimPctAssisted,BlockingFoulsDrawn,NonShootingPenaltyNonTakeFouls,FTOffRebounds,OffFTReboundPct,Charge Fouls,HeaveMakes,BlockedLongMidRange,OffensiveGoaltends,StepOutOfBoundsTurnovers,BlockingFouls,Charge Fouls Drawn,DefensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,BlockedArc3,Technical Free Throw Trips,3SecondViolations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
1626192-1627735-1627774-1627834-1628403,1610612757,"Pat Connaughton, Wade Baldwin IV, Jake Layman, Georgios Papagiannis, Caleb Swanigan","Connaughton, Baldwin IV, Layman, Papagiannis, Swanigan",1626192-1627735-1627774-1627834-1628403,POR,224.0,1,4.0,-15.0,7.0,8.0,4.0,1.0,15.0,4.0,2.0,4.0,15.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,0.5,0.25,0.5,0.25,0.25,0.5,96.42857142857143,22.0,8.75,19.714285714285715,8.75,1.0,1.0,1.0,0.5644125,0.5484,0.2,1.0,23.5,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,True
1626192-1627735-1627774-1628380-1628403,1610612757,"Pat Connaughton, Wade Baldwin IV, Jake Layman, Zach Collins, Caleb Swanigan","Connaughton, Baldwin IV, Layman, Collins, Swanigan",1626192-1627735-1627774-1628380-1628403,POR,311.0,4,5.0,7.0,10.0,11.0,10.0,,21.0,1.0,1.0,5.0,6.0,5.0,,,2.0,,2.0,,,,,,,1.0,1.0,2.0,,2.0,1.0,10.0,0.5,,,,1.0,,,,97.2347266881029,10.9,18.363636363636363,10.9,18.363636363636363,0.1,0.1,1.0,0.516215,0.516215,0.09090909090909091,0.16666666666666666,25.44,1.0,3.0,3.0,5.0,3.0,5.0,1.0,1.0,1.0,4.0,1.0,4.0,3.0,5.0,2.0,1.0,13.0,3.0,5.0,2.0,1.0,13.0,2.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,0.3333333333333333,0.3333333333333333,0.5,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.5909090909090909,0.5909090909090909,0.2,0.2,1.0,1.0,1.0,1.0,0.5,0.6,0.75,0.3333333333333333,1.0,1.0,1.0,0.4,0.25,0.25,0.5,0.6,1.0,0.4,0.25,0.25,1.0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,True
1626192-1627735-1627774-1628403-203468,1610612757,"Pat Connaughton, Wade Baldwin IV, Jake Layman, Caleb Swanigan, CJ McCollum","Connaughton, Baldwin IV, Layman, Swanigan, McCollum",1626192-1627735-1627774-1628403-203468,POR,13.0,1,,,2.0,1.0,2.0,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,332.3076923076923,4.0,5.0,4.0,5.0,,,1.0,0.2213,0.2213,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,2.0,1.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,1.0,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,True
1626192-1627735-1628380-1628403-203468,1610612757,"Pat Connaughton, Wade Baldwin IV, Zach Collins, Caleb Swanigan, CJ McCollum","Connaughton, Baldwin IV, Collins, Swanigan, McCollum",1626192-1627735-1628380-1628403-203468,POR,139.0,1,2.0,-3.0,6.0,6.0,6.0,1.0,12.0,,,2.0,8.0,2.0,,1.0,2.0,,2.0,,,,,,,1.0,1.0,1.0,,1.0,1.0,6.0,0.3333333333333333,,0.5,,0.6666666666666666,,,0.5,124.31654676258992,13.333333333333334,9.833333333333334,11.666666666666666,9.5,,,0.5,0.4355166666666667,0.4355166666666667,0.16666666666666666,0.25,26.35,1.0,3.0,,1.0,,1.0,,,,2.0,,2.0,2.0,4.0,,1.0,5.0,2.0,4.0,,1.0,5.0,2.0,2.0,,,2.0,,,1.0,,1.0,,,2.0,1.0,,,,,,,5.0,5.0,0.5,0.5,,,,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.4166666666666667,,,,1.0,,,0.16666666666666666,,,,,,,0.3333333333333333,,,0.16666666666666666,,,0.3333333333333333,,,1.0,11.375,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.16666666666666666,1.0,1.0,1.0,0.3645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,True
1626192-1627735-1628380-1628403-203894,1610612757,"Pat Connaughton, Wade Baldwin IV, Zach Collins, Caleb Swanigan, Shabazz Napier","Connaughton, Baldwin IV, Collins, Swanigan, Napier",1626192-1627735-1628380-1628403-203894,POR,265.0,1,4.0,-3.0,8.0,7.0,,,15.0,1.0,,2.0,4.0,,,,3.0,,3.0,,,,1.0,,,,1.0,2.0,,2.0,1.0,,0.3333333333333333,,,,0.75,,,,81.50943396226414,17.125,18.285714285714285,17.125,17.857142857142858,0.16666666666666666,,0.5,0.477575,,0.14285714285714285,0.2,24.95,,,,1.0,,,,,,1.0,,,,4.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,3.0,,,2.0,,2.0,1.0,1.0,,,,,,,,,,,,0.07142857142857142,,,,,0.75,1.0,0.5,0.16666666666666666,,,,,,,0.16666666666666666,,,,,,,,,,8.575,,2.0,,1.0,,,2.0,1.0,,,0.3333333333333333,,,0.16666666666666666,,,,,1.0,1.0,1.0,2.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,True
1626192-1627735-1628380-202323-202334,1610612757,"Pat Connaughton, Wade Baldwin IV, Zach Collins, Evan Turner, Ed Davis","Connaughton, Baldwin IV, Collins, Turner, Davis",1626192-1627735-1628380-202323-202334,POR,217.0,1,4.0,6.0,6.0,6.0,,1.0,12.0,1.0,,3.0,6.0,,1.0,1.0,3.0,1.0,4.0,,,,1.0,,,1.0,2.0,1.0,,,,,0.5,,1.0,1.0,0.6666666666666666,1.0,,1.0,79.63133640552995,14.833333333333334,21.333333333333332,14.833333333333334,19.0,0.16666666666666666,,0.6666666666666666,0.5377833333333334,,,,24.7,,,1.0,1.0,,,1.0,,1.0,2.0,,,3.0,3.0,2.0,,12.0,,,,,,,6.0,6.0,,2.0,1.0,,,2.0,2.0,1.0,,6.0,1.0,1.0,,,,,,10.0,,,,1.0,0.6666666666666666,,0.6666666666666666,1.0,,1.0,,1.0,,,,1.0,0.5,0.5,,0.16666666666666666,1.0,1.0,,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,,,,,,0.5,,7.2,1.0,1.0,1.0,1.0,1.0,,,,,,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,True
1626192-1627735-1628380-202334-203081,1610612757,"Pat Connaughton, Wade Baldwin IV, Zach Collins, Ed Davis, Damian Lillard","Connaughton, Baldwin IV, Collins, Davis, Lillard",1626192-1627735-1628380-202334-203081,POR,260.0,1,4.0,-2.0,6.0,8.0,2.0,2.0,14.0,,,4.0,9.0,2.0,1.0,1.0,2.0,2.0,4.0,,,,,,,,1.0,1.0,,2.0,,2.0,0.5,,1.0,0.3333333333333333,0.4,0.4,,1.0,77.53846153846155,15.166666666666666,21.125,14.666666666666666,17.0,,,0.75,0.57609375,0.546,,,25.65,0.3333333333333333,6.0,2.0,2.0,,,,,1.0,4.0,,2.0,2.0,4.0,1.0,,7.0,,,,,,2.0,2.0,3.0,,4.0,1.0,,1.0,1.0,2.0,,1.0,5.0,1.0,,,2.0,1.0,3.0,,2.0,,0.5,1.0,1.0,0.25,,0.25,0.5,,0.4375,,0.3888888888888889,,,,,0.25,,,0.25,1.0,1.0,0.5,,,,0.5,0.25,0.25,,,,1.0,,0.25,,4.375,,2.0,,,1.0,,1.0,,,,0.25,,,,,,,0.744,1.0,,,1.0,0.5,1.0,1.0,1.0,5.0,2.0,1.0,,1.0,1.25,1.25,0.3333333333333333,1.0,0.5,1.0,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,True
1626192-1627735-1628380-202334-203468,1610612757,"Pat Connaughton, Wade Baldwin IV, Zach Collins, Ed Davis, CJ McCollum","Connaughton, Baldwin IV, Collins, Davis, McCollum",1626192-1627735-1628380-202334-203468,POR,429.0,1,7.0,-11.0,14.0,14.0,10.0,1.0,28.0,,,4.0,26.0,4.0,,,1.0,1.0,2.0,1.0,1.0,,2.0,,1.0,1.0,1.0,3.0,,2.0,1.0,10.0,0.3076923076923077,0.5,,,1.0,0.16666666666666666,,,93.98601398601399,20.142857142857142,10.5,19.214285714285715,10.5,,,0.46153846153846156,0.4594958333333334,0.421465,0.07142857142857142,0.1,34.925,0.7142857142857143,,1.0,2.0,,,,,3.0,4.0,3.0,4.0,3.0,9.0,3.0,,15.0,2.0,7.0,3.0,,13.0,2.0,4.0,,9.0,3.0,3.0,,1.0,,1.0,,1.0,2.0,1.0,,,,,,,15.0,13.0,0.3333333333333333,0.3333333333333333,,0.75,0.75,1.0,0.3333333333333333,0.2857142857142857,0.5769230769230769,0.5909090909090909,0.5357142857142857,0.5909090909090909,,,,1.0,1.0,,0.15384615384615385,0.5,0.5,1.0,,,,0.3076923076923077,0.75,0.75,,,,0.36363636363636365,0.75,1.0,0.8666666666666667,11.733333333333333,1.0,2.0,1.0,5.0,1.0,,,,,,0.15384615384615385,0.5,0.5,0.38461538461538464,0.2,0.2,,0.3868,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.16666666666666666,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,True
1626192-1627735-1628380-202334-203894,1610612757,"Pat Connaughton, Wade Baldwin IV, Zach Collins, Ed Davis, Shabazz Napier","Connaughton, Baldwin IV, Collins, Davis, Napier",1626192-1627735-1628380-202334-203894,POR,231.0,1,4.0,,7.0,8.0,,1.0,15.0,,,1.0,8.0,,1.0,1.0,3.0,3.0,6.0,,,,,,,2.0,3.0,1.0,1.0,,,,0.1,,0.5,1.0,0.6666666666666666,0.5,,0.5,93.5064935064935,15.285714285714286,15.5,13.714285714285714,15.375,,,0.6,0.51271,,,,24.9,,,4.0,5.0,,,,,,1.0,,,4.0,9.0,,,8.0,,,,,,6.0,2.0,,,1.0,,2.0,3.0,,3.0,,3.0,6.0,1.0,1.0,,,,,,6.0,,0.75,1.0,,,,,0.4444444444444444,,0.4,,0.4,,0.2222222222222222,0.2,1.0,1.0,,,0.5,0.8,1.0,0.75,,,,0.1,,,,,,,,,,7.533333333333333,,2.0,,2.0,3.0,,1.0,1.0,,,0.2,,,0.2,,,,0.4631,,,,,1.0,1.0,1.0,1.0,2.0,2.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,1.0,0.25,,,,,2.0,1.0,,,,,,0.4,0.5,,,,,,1.0,1.0,1.0,0.5,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,True
1626192-1627735-1628380-203086-203468,1610612757,"Pat Connaughton, Wade Baldwin IV, Zach Collins, Meyers Leonard, CJ McCollum","Connaughton, Baldwin IV, Collins, Leonard, McCollum",1626192-1627735-1628380-203086-203468,POR,199.0,1,3.0,6.0,7.0,7.0,6.0,1.0,14.0,2.0,2.0,4.0,5.0,4.0,1.0,,1.0,1.0,2.0,,,,,,,1.0,1.0,1.0,,2.0,1.0,6.0,0.6666666666666666,,,1.0,1.0,0.5,,,101.30653266331657,13.142857142857142,15.285714285714286,10.142857142857142,15.285714285714286,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.5577083333333334,0.5577083333333334,0.14285714285714285,0.3333333333333333,24.975,0.8571428571428571,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,,11.0,1.0,2.0,3.0,,11.0,2.0,,6.0,3.0,2.0,1.0,,1.0,2.0,3.0,2.0,1.0,8.0,1.0,,,1.0,1.0,1.0,1.0,8.0,11.0,1.0,1.0,0.6666666666666666,0.75,0.75,0.75,0.5,0.5,0.9166666666666666,0.9166666666666666,0.7857142857142857,0.7857142857142857,,,,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.16666666666666666,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,11.5,,,,1.0,,,2.0,,,,,,,0.16666666666666666,,,,,2.0,,,,,,,,3.0,,,,,1.5,1.5,1.0,,,,0.2727272727272727,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,True
