EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,LongMidRangeAssists,FTDefRebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,OffShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyArc3FGA,PenaltyFG3A,ShortMidRangeAssists,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,PenaltyArc3Frequency,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,PenaltyFg3Pct,PenaltyArc3Accuracy,LiveBallTurnovers,BadPassTurnovers,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,DefArc3ReboundPct,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,HeaveAttempts,LostBallTurnovers,SecondChanceTurnovers,Corner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,SecondChanceArc3FGA,SecondChanceFG3A,Loose Ball Fouls,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimFGM,Travels,BlockingFouls,DefensiveGoaltends,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFGM,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,PenaltyAtRimAccuracy,LostBallSteals,Charge Fouls,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Corner3Assists,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,ShortMidRangePctBlocked,3SecondViolations,Offensive Fouls Drawn,Technical Free Throw Trips,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,BlockedLongMidRange,FTOffRebounds,BlockedCorner3,LongMidRangePctBlocked,OffFTReboundPct,PenaltyCorner3FGM,OffensiveGoaltends,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
1626159-1626175-1626196-201609-202355,1610612748,"Justise Winslow, Jordan Mickey, Josh Richardson, Goran Dragic, Hassan Whiteside","Winslow, Mickey, Richardson, Dragic, Whiteside",1626159-1626175-1626196-201609-202355,MIA,171.0,1,3.0,2.0,7.0,7.0,1.0,14.0,3.0,5.0,1.0,3.0,6.0,5.0,11.0,9.0,2.0,2.0,6.0,1.0,3.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,5.0,1.0,3.0,1.0,1.0,1.0,9.0,1.0,1.0,0.5,0.5,0.6875,1.0,0.16666666666666666,0.2,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,117.89473684210526,11.857142857142858,12.571428571428571,11.714285714285714,12.285714285714286,0.8333333333333334,0.6,0.75,1.0,0.16666666666666666,0.8333333333333334,0.5890333333333333,0.375,0.375,0.18181818181818182,2.566666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,True
1626159-1626175-1626196-201609-203079,1610612748,"Justise Winslow, Jordan Mickey, Josh Richardson, Goran Dragic, Dion Waiters","Winslow, Mickey, Richardson, Dragic, Waiters",1626159-1626175-1626196-201609-203079,MIA,72.0,1,1.0,6.0,3.0,3.0,1.0,6.0,,,3.0,3.0,4.0,,6.0,,,2.0,2.0,,1.0,1.0,,2.0,1.0,2.0,3.0,1.0,4.0,,,1.0,1.0,,,,,,,,4.0,0.3333333333333333,0.5,0.75,0.75,0.75,1.0,,,1.0,1.0,0.6666666666666666,1.0,,1.0,120.0,7.0,17.0,6.666666666666667,15.333333333333334,,,,,0.75,,0.41025,,,0.3333333333333333,9.8,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,6.0,4.0,2.0,1.0,1.0,6.0,3.0,1.0,0.75,1.0,0.75,0.75,1.0,1.0,0.6666666666666666,0.6666666666666666,0.25,1.0,1.0,1.0,0.5289,0.41025,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,True
1626159-1626175-1627884-201961-202337,1610612748,"Justise Winslow, Jordan Mickey, Derrick Jones Jr., Wayne Ellington, Luke Babbitt","Winslow, Mickey, Jones Jr., Ellington, Babbitt",1626159-1626175-1627884-201961-202337,MIA,113.0,1,2.0,2.0,4.0,3.0,1.0,7.0,,3.0,,,3.0,,3.0,1.0,,,,,,1.0,,3.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,3.0,,,,0.25,0.25,,,,1.0,0.3333333333333333,1.0,0.4,0.3333333333333333,,89.20353982300885,15.5,17.0,14.25,17.0,0.5,,,,,1.0,0.5196833333333334,,,,2.1999999999999997,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.5666,,,,2.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5,0.5,1.0,1.0,0.2,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,25.03333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,True
1626159-1626175-1627884-202337-203585,1610612748,"Justise Winslow, Jordan Mickey, Derrick Jones Jr., Luke Babbitt, Rodney McGruder","Winslow, Mickey, Jones Jr., Babbitt, McGruder",1626159-1626175-1627884-202337-203585,MIA,96.0,1,2.0,,4.0,4.0,,8.0,,,1.0,1.0,2.0,,2.0,2.0,,,2.0,,1.0,1.0,,2.0,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,2.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,,,,1.0,,1.0,,,,120.0,10.25,13.75,10.25,13.75,,,,,0.3333333333333333,0.3333333333333333,0.41103333333333336,,,,14.6,4.0,4.0,1.0,,1.0,,,1.0,2.0,2.0,,,,,2.0,4.0,,0.5,,0.3333333333333333,0.3333333333333333,,,1.0,1.0,0.3333333333333333,,,,,0.41103333333333336,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,25.1,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,True
1626159-1626175-1628389-202337-203585,1610612748,"Justise Winslow, Jordan Mickey, Bam Adebayo, Luke Babbitt, Rodney McGruder","Winslow, Mickey, Adebayo, Babbitt, McGruder",1626159-1626175-1628389-202337-203585,MIA,76.0,1,1.0,1.0,2.0,3.0,,5.0,,,,,,,3.0,2.0,,,,,,,,,,1.0,1.0,,1.0,,,1.0,2.0,,,,,,,,3.0,,,,1.5,1.5,,,,1.0,,0.5,,,,94.73684210526316,13.5,16.333333333333332,13.5,9.0,,,,,,1.0,0.4353,,,,,2.0,3.0,,,,,,,,3.0,,,,,3.0,2.0,,,,1.5,1.5,,,,,,,,,,0.4353,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,1.0,25.3,1.0,1.0,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,True
1626159-1626175-1628476-201961-2617,1610612748,"Justise Winslow, Jordan Mickey, Derrick Walton Jr., Wayne Ellington, Udonis Haslem","Winslow, Mickey, Walton Jr., Ellington, Haslem",1626159-1626175-1628476-201961-2617,MIA,206.0,1,3.0,2.0,8.0,7.0,1.0,15.0,1.0,2.0,2.0,3.0,4.0,,12.0,10.0,,2.0,2.0,,1.0,3.0,,8.0,,,1.0,1.0,2.0,1.0,1.0,2.0,4.0,,,,,,,,10.0,0.3333333333333333,0.5,0.75,0.8571428571428571,0.8571428571428571,1.0,,,,,0.5,0.5,,,104.85436893203884,11.75,16.0,11.625,16.0,0.2857142857142857,0.5,0.5,,0.2857142857142857,0.7142857142857143,0.4527785714285714,,,0.16666666666666666,6.125,,7.0,2.0,,,1.0,1.0,,,,4.0,2.0,,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,2.0,3.0,2.0,3.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,,1.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,1.0,1.0,1.0,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,0.6666666666666666,26.666666666666668,,,1.0,,0.5,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,True
1626159-1626175-1628476-202337-2617,1610612748,"Justise Winslow, Jordan Mickey, Derrick Walton Jr., Luke Babbitt, Udonis Haslem","Winslow, Mickey, Walton Jr., Babbitt, Haslem",1626159-1626175-1628476-202337-2617,MIA,302.0,1,5.0,3.0,8.0,8.0,1.0,16.0,,1.0,3.0,1.0,5.0,,5.0,2.0,,,,,,1.0,,3.0,2.0,3.0,6.0,3.0,9.0,,,1.0,1.0,,,,,1.0,1.0,1.0,5.0,,,0.2,0.25,0.25,,,,0.75,0.5,0.75,0.42857142857142855,1.0,0.5,76.29139072847683,15.625,22.125,13.125,20.125,0.1,,,,0.3,0.6,0.4937166666666667,,,,9.14,8.0,1.0,,1.0,1.0,,2.0,1.0,5.0,5.0,2.0,,,,5.0,8.0,,0.2,,0.25,0.25,,0.3333333333333333,,,0.1,1.0,1.0,,0.6312,0.4937166666666667,1.0,1.0,1.0,1.0,4.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,,1.0,0.2,0.25,0.5,0.75,0.3333333333333333,0.5,1.0,,,0.4,0.25,0.25,1.0,0.5,0.3333333333333333,30.419999999999998,4.0,5.0,,1.0,,0.4,1.0,1.0,,,1.0,1.0,,0.2,0.25,1.0,,,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,True
1626159-1626175-201609-201949-204020,1610612748,"Justise Winslow, Jordan Mickey, Goran Dragic, James Johnson, Tyler Johnson","Winslow, Mickey, Dragic, Johnson, Johnson",1626159-1626175-201609-201949-204020,MIA,158.0,1,3.0,-3.0,5.0,4.0,2.0,9.0,,2.0,1.0,1.0,4.0,,2.0,5.0,,,2.0,,1.0,1.0,,2.0,1.0,,1.0,1.0,2.0,,,,1.0,,,,,,,,2.0,1.0,1.0,0.25,0.2,0.2,,,,,0.3333333333333333,0.3333333333333333,0.25,0.5,,82.0253164556962,16.2,19.25,13.0,19.0,0.4,,,,0.2,0.6,0.52205,,,,7.475,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,0.2,1.0,1.0,1.0,0.615525,,,,1.0,,1.0,,1.0,,1.0,,,,,1.0,,,,,0.2,0.3333333333333333,,,,,,0.2,,,,0.5,,25.3,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,0.3333333333333333,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,True
1626159-1626175-201961-202337-2617,1610612748,"Justise Winslow, Jordan Mickey, Wayne Ellington, Luke Babbitt, Udonis Haslem","Winslow, Mickey, Ellington, Babbitt, Haslem",1626159-1626175-201961-202337-2617,MIA,234.0,1,4.0,5.0,7.0,7.0,2.0,14.0,1.0,3.0,2.0,1.0,6.0,,5.0,,,3.0,2.0,,1.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,6.0,1.0,1.0,,,,,,,,,,2.0,1.0,1.0,0.16666666666666666,0.3125,0.3125,0.75,,,1.0,0.4,1.0,0.3333333333333333,0.5,,86.15384615384616,14.285714285714286,19.142857142857142,13.857142857142858,19.142857142857142,0.375,0.3333333333333333,0.3333333333333333,1.0,0.25,0.625,0.55434375,,,0.6,7.483333333333333,,,,,1.0,,1.0,,,,,,,,,,,,0.75,,,,0.5,,,0.125,,,,0.712025,,,,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,,3.0,1.0,1.0,0.5,0.5,0.25,1.0,,,,1.0,0.16666666666666666,0.25,0.5,0.5,1.0,0.5,0.5,24.75,,,,1.0,,,,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,True
1626159-1626175-201961-203482-204020,1610612748,"Justise Winslow, Jordan Mickey, Wayne Ellington, Kelly Olynyk, Tyler Johnson","Winslow, Mickey, Ellington, Olynyk, Johnson",1626159-1626175-201961-203482-204020,MIA,334.0,1,6.0,2.0,10.0,10.0,3.0,20.0,4.0,7.0,1.0,5.0,8.0,,13.0,11.0,,4.0,4.0,1.0,2.0,3.0,2.0,7.0,3.0,,5.0,4.0,9.0,,,2.0,2.0,,,,,1.0,1.0,1.0,9.0,0.4,0.5,0.625,0.5909090909090909,0.5909090909090909,0.6666666666666666,0.125,0.14285714285714285,,1.0,0.7142857142857143,0.8,1.0,,86.22754491017965,15.3,18.1,13.7,18.0,0.6363636363636364,0.5714285714285714,0.6666666666666666,0.5,0.09090909090909091,0.9090909090909091,0.5624318181818182,,,0.3076923076923077,2.3375,,2.0,1.0,,,2.0,3.0,,,,6.0,2.0,,,,,0.6666666666666666,,0.6666666666666666,,,,,1.0,1.0,,,,,0.5571666666666667,,,,3.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,,1.0,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.8333333333333334,0.5,0.5,,0.5,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,26.0,,,,,,,,,,2.0,2.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,2.0,2.0,1.0,1.0,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,True
