EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,OffTwoPtRebounds,DefThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGM,PtsAssisted2s,PtsUnassisted3s,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,Offensive Fouls,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,BlockedLongMidRange,Assisted2sPct,NonPutbacksAssisted2sPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,SelfOReb,LostBallSteals,SecondChanceTurnovers,BlockingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BadPassOutOfBoundsTurnovers,SecondChanceFtPoints,ShortMidRangePctBlocked,PenaltyCorner3FGA,PenaltyCorner3Frequency,LostBallTurnovers,SecondChanceAtRimPctAssisted,FTDefRebounds,DefFTReboundPct,Charge Fouls,Blocked3s,BlockedArc3,PenaltyCorner3FGM,FTOffRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,3SecondViolations,OffFTReboundPct,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,Travels,team_id,year,season,team_vs
101133-201951-202322-203107-203490,1610612764,"Ian Mahinmi, Ty Lawson, John Wall, Tomas Satoransky, Otto Porter Jr.","Mahinmi, Lawson, Wall, Satoransky, Porter Jr.",101133-201951-202322-203107-203490,WAS,153.0,1,3.0,-2.0,6.0,5.0,1.0,11,,2.0,,,2.0,6.0,,,5.0,,1.0,,2.0,,,,,1.0,,2.0,,1.0,1.0,1.0,2.0,5.0,,,,0.3333333333333333,,0.3333333333333333,,0.35714285714285715,,,1.0,,0.5,0.25,,,1.0,103.52941176470588,15.0,12.6,14.833333333333334,12.0,0.3333333333333333,,,,,,,0.6666666666666666,,0.5136166666666667,,6.883333333333333,,,,2.0,4.0,,1.0,,,,,,1.0,7.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,0.25,,0.5,,,,0.6666666666666666,0.5,1.0,,1.0,,,,,,0.4418,,,,,2.0,,1.0,1.0,,,,1.0,,0.5,0.5,,,0.5,,,,0.14285714285714285,0.14285714285714285,,,,,,,,,,3.0,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
101133-201951-202693-203078-203107,1610612764,"Ian Mahinmi, Ty Lawson, Markieff Morris, Bradley Beal, Tomas Satoransky","Mahinmi, Lawson, Morris, Beal, Satoransky",101133-201951-202693-203078-203107,WAS,91.0,1,2.0,-2.0,2.0,2.0,,4,,1.0,,,1.0,2.0,,,2.0,,,,,,,,,1.0,,2.0,,,,,,2.0,,,,0.5,,0.5,,0.5,,,,,,,,,,63.2967032967033,30.5,15.0,30.5,15.0,0.5,,,,,,,,,0.38275,,10.95,,,,,,,,,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,1.0,2.0,,1.0,,1.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
101133-201951-203078-203107-203118,1610612764,"Ian Mahinmi, Ty Lawson, Bradley Beal, Tomas Satoransky, Mike Scott","Mahinmi, Lawson, Beal, Satoransky, Scott",101133-201951-203078-203107-203118,WAS,152.0,1,3.0,-6.0,5.0,6.0,1.0,11,1.0,1.0,,2.0,1.0,4.0,,2.0,2.0,,1.0,,2.0,,2.0,,,,,,,1.0,1.0,1.0,2.0,2.0,,,,0.25,,0.16666666666666666,,0.16666666666666666,,0.3333333333333333,0.5,,0.5,0.2,,,,104.21052631578948,16.4,11.666666666666666,15.4,11.666666666666666,0.16666666666666666,1.0,1.0,0.3333333333333333,,,,0.5,,0.47505,,8.75,25.15,,,,1.0,,1.0,,,2.0,,,,8.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,1.0,,,0.16666666666666666,,,0.3333333333333333,1.0,,,,,,0.5197,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
101133-202322-202693-203078-203490,1610612764,"Ian Mahinmi, John Wall, Markieff Morris, Bradley Beal, Otto Porter Jr.","Mahinmi, Wall, Morris, Beal, Porter Jr.",101133-202322-202693-203078-203490,WAS,375.0,2,6.0,-7.0,13.0,12.0,,25,1.0,6.0,,,3.0,9.0,,,11.0,,,,2.0,,,,,2.0,,4.0,,1.0,4.0,,4.0,11.0,,,,0.3333333333333333,,0.3333333333333333,,0.4583333333333333,,,0.5,,0.8,,,,,96.0,13.153846153846153,17.0,13.153846153846153,16.916666666666668,0.6666666666666666,0.16666666666666666,0.2,,,,,0.2222222222222222,,0.48360000000000003,,12.744444444444445,,7.0,,1.0,2.0,,,1.0,2.0,1.0,,,5.0,18.0,2.0,5.0,,,3.0,7.0,,,3.0,1.0,,,,1.0,,1.0,,1.0,4.0,3.0,6.0,2.0,,,,,,7.0,7.0,2.0,,0.4,0.4,0.5,,,1.0,,0.5,,,0.2222222222222222,0.5,0.5,0.1111111111111111,,,0.4,0.5,,,,0.53894,0.6363636363636364,0.5384615384615384,1.0,4.0,,2.0,1.0,,1.0,,1.0,,0.6666666666666666,0.6666666666666666,,1.0,1.0,1.0,1.0,,0.1,0.1,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,,0.1111111111111111,,0.16666666666666666,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
101133-202322-203078-203107-203118,1610612764,"Ian Mahinmi, John Wall, Bradley Beal, Tomas Satoransky, Mike Scott","Mahinmi, Wall, Beal, Satoransky, Scott",101133-202322-203078-203107-203118,WAS,54.0,1,1.0,,2.0,2.0,,4,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,0.5,0.5,1.0,0.6666666666666666,0.5,,,1.0,106.66666666666666,17.5,9.5,17.5,8.0,,,,,,,,0.5,,0.521425,,11.6,23.6,2.0,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,0.5,,,,,,,,0.521425,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,1.0,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
101162-1626162-201951-202322-203078,1610612764,"Marcin Gortat, Kelly Oubre Jr., Ty Lawson, John Wall, Bradley Beal","Gortat, Oubre Jr., Lawson, Wall, Beal",101162-1626162-201951-202322-203078,WAS,163.0,1,3.0,-3.0,6.0,7.0,1.0,13,,1.0,,1.0,2.0,3.0,,2.0,5.0,1.0,1.0,3.0,2.0,,1.0,,,1.0,,2.0,1.0,2.0,2.0,1.0,3.0,2.0,,,,0.6666666666666666,1.0,0.4,1.0,0.5,1.5,0.4,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,,0.6666666666666666,,114.84662576687116,12.833333333333334,12.285714285714286,12.833333333333334,12.142857142857142,0.2,,,0.2,,,,0.6,,0.49535999999999997,0.6,8.466666666666667,24.8,,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,8.0,,,,,,,,,,1.0,,2.0,,,,2.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,0.2,1.0,1.0,0.2,1.0,1.0,,,,,,,,,1.0,2.0,,1.0,1.0,,,,1.0,,0.5,0.5,,,1.0,1.0,1.0,,0.2,0.3333333333333333,,1.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,0.2,,,,,,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
101162-1626162-201951-202322-203118,1610612764,"Marcin Gortat, Kelly Oubre Jr., Ty Lawson, John Wall, Mike Scott","Gortat, Oubre Jr., Lawson, Wall, Scott",101162-1626162-201951-202322-203118,WAS,297.0,2,5.0,4.0,10.0,8.0,1.0,18,2.0,4.0,,1.0,4.0,7.0,,1.0,12.0,,1.0,,4.0,,,,,2.0,,4.0,,2.0,3.0,1.0,4.0,12.0,,,,0.5714285714285714,,0.5,,0.6,,0.125,1.0,,1.0,0.5,,,,87.27272727272727,15.5,17.75,14.1,15.25,0.5,0.5,0.6666666666666666,0.125,,,,0.25,,0.41504285714285716,,14.057142857142859,42.8,3.0,2.0,1.0,1.0,,,1.0,1.0,2.0,,1.0,4.0,8.0,1.0,1.0,,1.0,2.0,4.0,,1.0,,,,,,2.0,,2.0,,2.0,4.0,3.0,4.0,1.0,,,,,,4.0,3.0,1.0,,1.0,0.5,0.6666666666666666,,0.5,,,1.0,,,0.125,1.0,1.0,0.25,,,0.5,1.0,0.5,,0.3783,0.5409,0.3333333333333333,0.3,1.0,4.0,,2.0,,1.0,1.0,,1.0,,0.5,0.5,,,,0.5,0.5,1.0,0.1111111111111111,0.125,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,1.0,,0.14285714285714285,,0.25,1.0,,,0.5,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
101162-1626162-202322-202693-203078,1610612764,"Marcin Gortat, Kelly Oubre Jr., John Wall, Markieff Morris, Bradley Beal","Gortat, Oubre Jr., Wall, Morris, Beal",101162-1626162-202322-202693-203078,WAS,1431.0,3,24.0,8.0,45.0,43.0,8.0,88,7.0,11.0,5.0,16.0,15.0,28.0,6.0,17.0,57.0,2.0,3.0,9.0,26.0,15.0,16.0,5.0,5.0,7.0,4.0,19.0,5.0,9.0,19.0,10.0,29.0,48.0,0.8333333333333334,0.35294117647058826,0.35294117647058826,0.5357142857142857,0.6666666666666666,0.5333333333333333,0.4375,0.5816326530612245,0.5,0.37777777777777777,0.9,0.45454545454545453,0.8571428571428571,0.4166666666666667,0.45454545454545453,0.6666666666666666,1.0,88.55345911949685,16.933333333333334,15.55813953488372,15.8,14.465116279069768,0.24444444444444444,0.6363636363636364,0.6363636363636364,0.35555555555555557,0.3125,0.3125,0.8,0.5555555555555556,0.3125,0.5003211111111111,0.15789473684210525,10.392857142857142,25.594117647058823,9.0,6.0,4.0,8.0,,1.0,1.0,4.0,9.0,,1.0,9.0,49.0,3.0,9.0,,1.0,2.0,8.0,,5.0,9.0,1.0,,3.0,3.0,3.0,,6.0,1.0,6.0,10.0,10.0,9.0,1.0,1.0,1.0,,1.0,1.0,8.0,9.0,1.0,,0.3333333333333333,0.3,0.36363636363636365,0.5,0.38461538461538464,0.8181818181818182,0.25,1.0,1.0,1.0,0.17777777777777778,0.5,0.5714285714285714,0.2,0.125,,0.4,0.25,0.1,,0.5921125,0.5351549999999999,0.14035087719298245,0.2,4.0,4.0,3.0,2.0,1.0,1.0,,,4.0,,0.13333333333333333,0.13333333333333333,0.4,0.7777777777777778,0.25,0.4444444444444444,0.5,0.25,0.08333333333333333,0.12903225806451613,1.0,1.0,,,1.0,5.0,1.0,5.0,,2.0,1.0,,1.0,1.0,,2.0,,,,1.0,,0.2,0.07142857142857142,0.125,,0.5,,0.045454545454545456,,0.022222222222222223,1.0,1.0,1.0,,,,0.625,0.2,1.0,3.0,2.0,0.1111111111111111,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
101162-1626162-202322-202693-203490,1610612764,"Marcin Gortat, Kelly Oubre Jr., John Wall, Markieff Morris, Otto Porter Jr.","Gortat, Oubre Jr., Wall, Morris, Porter Jr.",101162-1626162-202322-202693-203490,WAS,276.0,1,5.0,8.0,9.0,9.0,,18,1.0,2.0,,,4.0,6.0,,,12.0,,,,4.0,,,,,2.0,,4.0,,3.0,6.0,,6.0,12.0,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,1.0,,0.8571428571428571,,,1.0,,93.91304347826087,12.11111111111111,18.555555555555557,12.11111111111111,15.333333333333334,0.3333333333333333,0.5,0.5,,,,,0.5,,0.47598333333333337,,8.283333333333333,,9.0,,3.0,3.0,,,3.0,3.0,1.0,,,4.0,4.0,4.0,6.0,,,4.0,12.0,,,3.0,1.0,1.0,,,,,,,,,3.0,6.0,1.0,1.0,1.0,,1.0,1.0,12.0,9.0,1.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,0.75,,1.0,,1.0,0.5,1.0,1.0,0.16666666666666666,,,0.5,1.0,,,,0.47598333333333337,1.0,1.0,,4.0,,2.0,2.0,,,,2.0,,0.5,0.5,,0.75,0.6666666666666666,,,,0.25,0.25,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
101162-1626162-202322-203078-203118,1610612764,"Marcin Gortat, Kelly Oubre Jr., John Wall, Bradley Beal, Mike Scott","Gortat, Oubre Jr., Wall, Beal, Scott",101162-1626162-202322-203078-203118,WAS,386.0,4,6.0,-4.0,12.0,13.0,1.0,25,1.0,2.0,1.0,1.0,5.0,7.0,1.0,1.0,13.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,11.0,,2.0,5.0,,5.0,11.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.8125,1.0,0.8125,1.0,0.125,1.0,,1.0,,,1.0,,93.2642487046632,15.666666666666666,15.23076923076923,13.833333333333334,15.23076923076923,0.25,0.5,0.5,0.125,1.0,1.0,1.0,0.5,1.0,0.4945125,0.15384615384615385,7.914285714285714,25.4,2.0,1.0,3.0,3.0,,,,,2.0,,,,17.0,1.0,2.0,,,,2.0,,,3.0,1.0,1.0,3.0,3.0,1.0,,4.0,,,1.0,,,,1.0,1.0,,1.0,1.0,2.0,2.0,,,0.5,0.5,0.5,0.75,,1.0,,1.0,1.0,1.0,0.375,1.0,1.0,0.25,,,,,,,0.3302,0.3582,0.15384615384615385,0.16666666666666666,1.0,8.0,,4.0,3.0,1.0,,,,,0.8,0.8,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
101162-1626162-202322-203078-203490,1610612764,"Marcin Gortat, Kelly Oubre Jr., John Wall, Bradley Beal, Otto Porter Jr.","Gortat, Oubre Jr., Wall, Beal, Porter Jr.",101162-1626162-202322-203078-203490,WAS,300.0,2,5.0,-4.0,10.0,11.0,1.0,21,,,,1.0,2.0,5.0,,1.0,7.0,1.0,1.0,2.0,,,1.0,,,2.0,,4.0,,5.0,6.0,,6.0,5.0,,,,0.4,1.0,0.3333333333333333,1.0,0.4375,1.0,0.16666666666666666,0.8333333333333334,,0.8571428571428571,,,0.8,,100.8,14.1,14.454545454545455,13.4,14.363636363636363,,,,0.16666666666666666,,,,0.6666666666666666,,0.41825833333333334,0.2857142857142857,5.8,26.0,,,2.0,3.0,1.0,1.0,,,2.0,,,3.0,11.0,,,,,,,,,1.0,,,2.0,,1.0,,3.0,,1.0,2.0,3.0,4.0,,1.0,1.0,,1.0,,,,,,,,,0.6666666666666666,,1.0,,1.0,,,0.5,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,,,,,0.3133,,,,,4.0,,2.0,2.0,,,,2.0,,1.0,1.0,,1.0,1.0,,,,0.25,0.2857142857142857,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,0.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
101162-1626162-203078-203107-203118,1610612764,"Marcin Gortat, Kelly Oubre Jr., Bradley Beal, Tomas Satoransky, Mike Scott","Gortat, Oubre Jr., Beal, Satoransky, Scott",101162-1626162-203078-203107-203118,WAS,32.0,1,1.0,-3.0,1.0,1.0,,2,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,90.0,26.0,6.0,26.0,6.0,,,,1.0,,,,1.0,,0.44055,,,26.3,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
101162-1626162-203107-203118-204025,1610612764,"Marcin Gortat, Kelly Oubre Jr., Tomas Satoransky, Mike Scott, Tim Frazier","Gortat, Oubre Jr., Satoransky, Scott, Frazier",101162-1626162-203107-203118-204025,WAS,183.0,1,3.0,,6.0,6.0,1.0,12,,1.0,,,3.0,6.0,,,8.0,1.0,1.0,2.0,2.0,,,,,2.0,,4.0,,2.0,2.0,1.0,3.0,6.0,,,,0.5,1.0,0.5,1.0,0.5714285714285714,1.0,,1.0,,1.0,0.3333333333333333,,1.0,,94.42622950819673,17.333333333333332,13.166666666666666,17.166666666666668,13.166666666666666,0.16666666666666666,,,,,,,0.5,,0.463,0.25,6.466666666666666,,,,2.0,3.0,1.0,1.0,,,2.0,,,2.0,8.0,,,,,,,2.0,1.0,,1.0,1.0,,,,,,,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,0.3333333333333333,,1.0,1.0,,,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,,,,,0.3772,,,,1.0,4.0,,2.0,1.0,1.0,,,1.0,,0.6666666666666666,1.0,,,0.5,0.5,0.5,1.0,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
101162-201951-202322-202693-203078,1610612764,"Marcin Gortat, Ty Lawson, John Wall, Markieff Morris, Bradley Beal","Gortat, Lawson, Wall, Morris, Beal",101162-201951-202322-202693-203078,WAS,145.0,1,2.0,1.0,4.0,3.0,2.0,7,,1.0,1.0,1.0,,3.0,1.0,1.0,5.0,,,5.0,,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,2.0,2.0,,1.0,1.0,1.0,,,0.375,1.5,0.5,1.25,0.25,,,,0.6666666666666666,,,,69.51724137931035,18.0,24.333333333333332,15.5,21.0,0.25,,,0.25,1.0,1.0,1.0,0.75,1.0,0.4000125,1.0,9.233333333333333,27.0,,1.0,,2.0,,,,,,,,2.0,4.0,,,,,,,,2.0,,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,0.6666666666666666,,0.5,,,,0.5,,,,,,,,,,0.50595,,,,,,,,,,,,1.0,,,,,,,,,,0.2,0.25,,,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,1.0,0.3333333333333333,0.5,,1.0,,,,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
101162-201951-202322-202693-203490,1610612764,"Marcin Gortat, Ty Lawson, John Wall, Markieff Morris, Otto Porter Jr.","Gortat, Lawson, Wall, Morris, Porter Jr.",101162-201951-202322-202693-203490,WAS,252.0,1,4.0,3.0,9.0,9.0,1.0,18,1.0,2.0,2.0,2.0,4.0,7.0,2.0,3.0,14.0,,,,6.0,6.0,2.0,2.0,2.0,3.0,2.0,8.0,,1.0,3.0,1.0,4.0,14.0,1.0,0.6666666666666666,0.6666666666666666,0.5714285714285714,,0.7,,0.7,,0.3,0.5,,0.5,0.25,,,1.0,102.85714285714285,13.0,15.0,12.333333333333334,14.88888888888889,0.2,0.5,0.5,0.2,1.0,1.0,1.0,0.5,1.0,0.51337,,8.4,25.03333333333333,,3.0,2.0,2.0,,,,,3.0,,,,11.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,0.3333333333333333,0.5,,,,,0.2,1.0,1.0,0.3,,,,,,,0.5886,,,,1.0,2.0,,1.0,1.0,,,,,,0.25,0.25,0.5,1.0,0.5,0.3333333333333333,0.5,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,0.14285714285714285,,,,,,,0.1,,,,1.0,,,,,,,,0.3333333333333333,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
101162-201951-202322-203078-203118,1610612764,"Marcin Gortat, Ty Lawson, John Wall, Bradley Beal, Mike Scott","Gortat, Lawson, Wall, Beal, Scott",101162-201951-202322-203078-203118,WAS,78.0,1,1.0,-6.0,2.0,3.0,,5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.3076923076923,19.5,13.0,19.5,12.333333333333334,,,,,,,,1.0,,0.3945,,3.0,,,,,1.0,,,,,,,,,6.0,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
101162-201951-202322-203107-203118,1610612764,"Marcin Gortat, Ty Lawson, John Wall, Tomas Satoransky, Mike Scott","Gortat, Lawson, Wall, Satoransky, Scott",101162-201951-202322-203107-203118,WAS,58.0,1,1.0,-1.0,2.0,2.0,,4,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,1.0,,1.0,2.0,,,,,,,,0.5,,,,,1.0,,,,,99.3103448275862,17.0,12.0,17.0,12.0,1.0,,,,,,,,,0.4368,,16.7,,,,,,,,,,,,,2.0,3.0,,,,,,,,,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
101162-201951-202322-203118-203490,1610612764,"Marcin Gortat, Ty Lawson, John Wall, Mike Scott, Otto Porter Jr.","Gortat, Lawson, Wall, Scott, Porter Jr.",101162-201951-202322-203118-203490,WAS,50.0,1,1.0,1.0,1.0,,1.0,1,,,,,1.0,2.0,,,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,1.0,1.0,,,,,0.5,1.0,0.5,1.0,0.5,1.0,,,,,1.0,,,,28.799999999999997,29.0,,19.0,,,,,,,,,1.0,,0.5397,1.0,1.95,,,,1.0,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,0.5,0.5,,1.0,1.0,,,,,0.5237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
