EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,ShortMidRangeFrequency,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,AtRimAssists,DefThreePtRebounds,FTDefRebounds,BadPassTurnovers,DeadBallTurnovers,Offensive Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimPctAssisted,Blocked2s,BlockedShortMidRange,Blocks,DefCorner3ReboundPct,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,ShortMidRangeAssists,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,OffTwoPtRebounds,SecondChanceFg2Pct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,Corner3FGM,FtPoints,PenaltyFtPoints,Corner3Assists,SelfOReb,Steals,BadPassSteals,LostBallSteals,StepOutOfBoundsTurnovers,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,BlockedAtRim,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,LongMidRangeFGM,LostBallOutOfBoundsTurnovers,Travels,Blocked3s,BlockedCorner3,RecoveredBlocks,ShortMidRangePctBlocked,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Loose Ball Fouls Drawn,LongMidRangeAssists,BlockingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,BadPassOutOfBoundsTurnovers,3SecondViolations,SecondChanceFtPoints,SecondChanceTurnovers,BlockingFouls,Loose Ball Fouls,PenaltyCorner3FGM,HeaveAttempts,Fg3aBlocked,Charge Fouls,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,BlockedLongMidRange,DefensiveGoaltends,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,OffensiveGoaltends,BlockedArc3,Technical Free Throw Trips,Defensive 3 Seconds Violations,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,Clear Path Fouls,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
1626144-1627736-202702-203115-203999,1610612743,"Emmanuel Mudiay, Malik Beasley, Kenneth Faried, Will Barton, Nikola Jokic","Mudiay, Beasley, Faried, Barton, Jokic",1626144-1627736-202702-203115-203999,DEN,2416.0,8,40.0,16.0,81.0,79.0,3.0,1.0,14.0,160.0,13.0,21.0,,,13.0,6.0,17.0,2.0,6.0,1.0,2.0,25.0,52.0,6.0,19.0,89.0,73.0,2.0,6.0,20.0,,2.0,1.0,2.0,3.0,22.0,15.0,3.0,17.0,6.0,5.0,19.0,5.0,43.0,3.0,18.0,35.0,17.0,52.0,9.0,5.0,16.0,1.0,4.0,8.0,24.0,1.0,2.0,69.0,3.0,3.0,1.0,0.8333333333333334,0.3157894736842105,0.3333333333333333,0.5,0.3157894736842105,0.4807692307692308,,0.4788732394366197,0.5,0.375,0.536144578313253,0.5882352941176471,0.375,0.2676056338028169,0.5625,0.8571428571428571,0.23076923076923078,0.8333333333333334,0.425,0.18181818181818182,0.8333333333333334,95.36423841059603,14.777777777777779,15.430379746835444,13.753086419753087,14.746835443037975,0.29577464788732394,0.6190476190476191,0.6842105263157895,0.18309859154929578,0.23943661971830985,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.42857142857142855,0.3333333333333333,1.0,,,0.5,0.5,0.5633802816901409,0.35294117647058826,0.48210211267605635,0.5031875,0.2247191011235955,0.033707865168539325,7.7288461538461535,25.178947368421053,0.037037037037037035,18.0,0.2535211267605634,28.0,4.0,14.0,9.0,17.0,,4.0,7.0,,0.56,0.5833333333333334,0.07692307692307693,0.09523809523809523,,0.8095238095238095,0.7647058823529411,0.6923076923076923,2.0,,2.0,1.0,8.0,2.0,,4.0,0.875,0.8571428571428571,0.4444444444444444,0.47058823529411764,0.5,0.028169014084507043,,3.0,5.0,4.0,8.0,2.0,14.0,0.5,0.5185185185185185,0.7,0.35714285714285715,0.6,0.5778961538461538,,21.0,,,4.0,2.0,2.0,,,26.0,2.0,,14.0,,2.0,0.375,0.4444444444444444,0.5,0.1111111111111111,,,,0.1686746987951807,0.21875,,4.0,,1.0,,,1.0,0.05555555555555555,0.5,0.3076923076923077,0.3333333333333333,,1.0,1.0,,,0.25,,4.0,,6.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.07692307692307693,,,,1610612743,2018,2017-18,False
1626144-1627736-203115-203486-203914,1610612743,"Emmanuel Mudiay, Malik Beasley, Will Barton, Mason Plumlee, Gary Harris","Mudiay, Beasley, Barton, Plumlee, Harris",1626144-1627736-203115-203486-203914,DEN,66.0,1,1.0,,2.0,2.0,,,,4.0,,1.0,,,,1.0,1.0,,,,,,1.0,1.0,1.0,3.0,3.0,,,,,,,,,,3.0,,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,,1.0,,,,,,,,,,3.0,,,,1.0,1.0,,,1.0,,,0.75,,,0.75,,,0.5,,1.0,,0.5,,,1.0,87.27272727272727,11.0,22.0,11.0,17.0,0.5,,,,0.5,1.0,1.0,1.0,,,,,,,,1.0,1.0,0.5416,,,,2.3,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2018,2017-18,False
1626144-1627736-203115-203486-203999,1610612743,"Emmanuel Mudiay, Malik Beasley, Will Barton, Mason Plumlee, Nikola Jokic","Mudiay, Beasley, Barton, Plumlee, Jokic",1626144-1627736-203115-203486-203999,DEN,244.0,3,4.0,3.0,11.0,12.0,1.0,6.0,1.0,23.0,3.0,5.0,,,,1.0,3.0,,,,,3.0,7.0,2.0,4.0,14.0,11.0,,,3.0,,,1.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,7.0,,2.0,3.0,2.0,5.0,2.0,1.0,3.0,,2.0,5.0,3.0,,,11.0,3.0,1.0,1.0,0.5,0.5,,1.0,0.5,0.42857142857142855,,0.5454545454545454,0.5,1.5,0.6363636363636364,0.75,1.5,0.36363636363636365,0.6666666666666666,0.6666666666666666,,0.75,0.4,,,135.7377049180328,10.909090909090908,10.333333333333334,10.363636363636363,10.333333333333334,0.45454545454545453,0.6,0.75,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.8181818181818182,0.3333333333333333,0.4606545454545454,0.4719,0.21428571428571427,0.21428571428571427,3.1142857142857143,25.225,0.09090909090909091,2.0,0.18181818181818182,4.0,2.0,2.0,2.0,1.0,,1.0,1.0,,0.6666666666666666,1.0,0.2857142857142857,0.2,,1.0,,0.6666666666666666,,,,1.0,,1.0,1.0,,,1.0,,,,0.09090909090909091,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.5,0.6666666666666666,,1.0,0.5,0.52245,1.0,2.0,,,1.0,1.0,,1.0,,3.0,3.0,,3.0,,,1.0,,,0.25,1.0,1.0,,0.2727272727272727,0.42857142857142855,,,,,,,,0.5,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,1610612743,2018,2017-18,False
1626144-1627736-203115-203486-2210,1610612743,"Emmanuel Mudiay, Malik Beasley, Will Barton, Mason Plumlee, Richard Jefferson","Mudiay, Beasley, Barton, Plumlee, Jefferson",1626144-1627736-203115-203486-2210,DEN,114.0,1,2.0,1.0,4.0,3.0,4.0,3.0,,7.0,1.0,1.0,1.0,1.0,,,2.0,,,,2.0,1.0,1.0,,2.0,3.0,2.0,,,,1.0,1.0,,2.0,3.0,,,,2.0,,,1.0,,2.0,,,,,,,,,,,,1.0,,,3.0,3.0,4.0,,,,,,,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.375,,0.375,0.6666666666666666,,,,,,,,88.42105263157895,18.25,13.666666666666666,18.25,13.666666666666666,0.3333333333333333,1.0,1.0,,0.6666666666666666,,,,,,,0.3333333333333333,1.0,0.6666666666666666,,1.0,,0.40700000000000003,0.40700000000000003,,1.0,3.8,24.75,1.0,,,2.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,2.0,,,1.0,,,,,,,,,,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2018,2017-18,False
1626144-1627736-203115-203999-2210,1610612743,"Emmanuel Mudiay, Malik Beasley, Will Barton, Nikola Jokic, Richard Jefferson","Mudiay, Beasley, Barton, Jokic, Jefferson",1626144-1627736-203115-203999-2210,DEN,153.0,1,3.0,1.0,4.0,5.0,,,1.0,9.0,3.0,3.0,,,1.0,,,,,,,3.0,4.0,,,9.0,8.0,,,2.0,,,,,,4.0,,,,,,1.0,,2.0,,1.0,1.0,1.0,2.0,,,,,,1.0,4.0,,,7.0,,,,,,,,,0.75,,0.75,1.0,,0.75,1.0,,,,1.0,,1.0,1.0,,1.0,84.70588235294119,17.75,16.4,17.5,16.4,0.75,1.0,1.0,0.25,,,,,,,,,,,,0.75,,0.43925,,0.2222222222222222,,5.725,,,,,2.0,,1.0,1.0,,,,,,0.3333333333333333,0.5,,,,,,0.3333333333333333,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,0.479,,3.0,,,,,,,,4.0,,,2.0,,1.0,,1.0,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2018,2017-18,False
1626144-1627750-1628470-203914-203999,1610612743,"Emmanuel Mudiay, Jamal Murray, Torrey Craig, Gary Harris, Nikola Jokic","Mudiay, Murray, Craig, Harris, Jokic",1626144-1627750-1628470-203914-203999,DEN,35.0,1,1.0,,1.0,2.0,,,,3.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,123.42857142857142,10.0,12.5,10.0,12.5,1.0,,,,,,,,,,,,,,,1.0,,0.5684,,,,2.3,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2018,2017-18,False
1626144-1627750-200794-201163-203999,1610612743,"Emmanuel Mudiay, Jamal Murray, Paul Millsap, Wilson Chandler, Nikola Jokic","Mudiay, Murray, Millsap, Chandler, Jokic",1626144-1627750-200794-201163-203999,DEN,597.0,2,10.0,-13.0,17.0,19.0,,,1.0,36.0,2.0,5.0,,,,1.0,5.0,,,,,2.0,8.0,1.0,6.0,10.0,23.0,,,3.0,,,,,,,3.0,,5.0,1.0,1.0,3.0,1.0,7.0,,3.0,7.0,2.0,9.0,2.0,2.0,3.0,,5.0,6.0,5.0,1.0,,7.0,,,,1.0,0.16666666666666666,,,0.16666666666666666,0.25,,0.25,0.5,,0.3125,0.75,,0.42857142857142855,0.6666666666666666,1.0,,0.8571428571428571,0.18181818181818182,,1.0,86.83417085427136,16.0,17.105263157894736,15.470588235294118,16.210526315789473,0.35714285714285715,0.4,0.5,,0.35714285714285715,0.2,0.2,1.0,,,,,,,,0.7857142857142857,0.2,0.47735714285714287,,0.3,,4.725,24.96666666666667,,3.0,0.21428571428571427,4.0,1.0,2.0,2.0,3.0,1.0,,1.0,1.0,1.0,1.0,0.125,0.2,0.5,0.75,0.6666666666666666,1.0,,,,1.0,,1.0,,,,1.0,,,,0.07142857142857142,,1.0,2.0,1.0,2.0,,2.0,0.5,0.3333333333333333,,1.0,0.5,0.3962,,3.0,,,,1.0,,1.0,,5.0,1.0,,3.0,,,0.6666666666666666,,,,,,,0.1875,0.3,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2018,2017-18,False
1626144-1627750-200794-202702-2210,1610612743,"Emmanuel Mudiay, Jamal Murray, Paul Millsap, Kenneth Faried, Richard Jefferson","Mudiay, Murray, Millsap, Faried, Jefferson",1626144-1627750-200794-202702-2210,DEN,124.0,1,2.0,-4.0,4.0,4.0,,,1.0,8.0,1.0,2.0,,,2.0,,,,,,,2.0,4.0,,,4.0,8.0,,,,,,,,,2.0,,,,,,1.0,,2.0,,,,1.0,1.0,,,1.0,,,1.0,,,,4.0,,,,,,,,,0.5,,0.5,,,0.5,,,,,,,,0.5,,,92.9032258064516,17.0,14.0,14.75,14.0,0.5,0.5,0.5,0.5,,,,,,,,,,,,0.5,,0.44645,,,,10.625,,,,,2.0,,1.0,1.0,,,,1.0,1.0,0.5,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,0.5,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2018,2017-18,False
1626144-1627750-200794-203115-203486,1610612743,"Emmanuel Mudiay, Jamal Murray, Paul Millsap, Will Barton, Mason Plumlee","Mudiay, Murray, Millsap, Barton, Plumlee",1626144-1627750-200794-203115-203486,DEN,255.0,3,4.0,-1.0,8.0,9.0,1.0,2.0,1.0,17.0,2.0,3.0,1.0,1.0,,1.0,2.0,,,,,4.0,6.0,1.0,2.0,11.0,12.0,,,,1.0,1.0,,,2.0,,3.0,,2.0,1.0,1.0,5.0,1.0,11.0,,2.0,3.0,2.0,5.0,2.0,1.0,2.0,,1.0,2.0,,,,11.0,2.0,1.0,,1.0,0.5,,,0.5,0.6666666666666666,1.0,0.6875,,1.0,0.6875,,1.0,0.25,1.0,1.0,,0.75,0.6666666666666666,,,96.0,17.25,13.0,16.125,12.88888888888889,0.375,0.6666666666666666,1.0,,0.25,0.5,0.5,1.0,,,,1.0,1.0,,,0.625,0.5,0.49164375,0.7965,,0.18181818181818182,4.566666666666666,27.15,0.125,3.0,0.375,8.0,2.0,4.0,2.0,1.0,,1.0,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,0.5,0.5,1.0,1.0,1.0,1.0,,2.0,,,2.0,1.0,,0.6666666666666666,1.0,1.0,,,,,,,,2.0,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2018,2017-18,False
1626144-1627750-200794-203115-203999,1610612743,"Emmanuel Mudiay, Jamal Murray, Paul Millsap, Will Barton, Nikola Jokic","Mudiay, Murray, Millsap, Barton, Jokic",1626144-1627750-200794-203115-203999,DEN,11.0,1,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2018,2017-18,False
1626144-1627750-201163-202702-203115,1610612743,"Emmanuel Mudiay, Jamal Murray, Wilson Chandler, Kenneth Faried, Will Barton","Mudiay, Murray, Chandler, Faried, Barton",1626144-1627750-201163-202702-203115,DEN,26.0,1,,-4.0,1.0,2.0,,1.0,,3.0,,,,,,,1.0,,,,,,,,1.0,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,166.15384615384616,5.0,10.5,5.0,10.5,,,,,1.0,,,,,,,,,,,1.0,,0.2445,,,,,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2018,2017-18,False
1626144-1627750-201163-203115-203486,1610612743,"Emmanuel Mudiay, Jamal Murray, Wilson Chandler, Will Barton, Mason Plumlee","Mudiay, Murray, Chandler, Barton, Plumlee",1626144-1627750-201163-203115-203486,DEN,270.0,1,4.0,-2.0,9.0,9.0,,,,18.0,3.0,3.0,,,,1.0,2.0,,,,,3.0,3.0,2.0,4.0,14.0,16.0,,,,,,,,,2.0,6.0,,2.0,1.0,2.0,4.0,1.0,10.0,,1.0,3.0,,3.0,1.0,,1.0,,,2.0,1.0,,,14.0,,,,1.0,0.5,,,0.5,1.0,,0.8571428571428571,,,0.875,,,0.5714285714285714,1.0,1.0,,1.0,,,,96.0,15.222222222222221,14.777777777777779,15.222222222222221,14.777777777777779,0.42857142857142855,1.0,1.0,,0.2857142857142857,0.5,0.5,1.0,,,,,,,,1.0,0.5,0.5324571428571429,,,,2.066666666666667,23.75,,,,4.0,,2.0,2.0,2.0,,1.0,,,0.6666666666666666,0.6666666666666666,,,,1.0,1.0,0.6666666666666666,,,,,,2.0,,,1.0,,,,,0.2857142857142857,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,2.0,,,1.0,,,,,,,0.5,0.5,1.0,0.125,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2018,2017-18,False
1626144-1627750-201163-203115-203999,1610612743,"Emmanuel Mudiay, Jamal Murray, Wilson Chandler, Will Barton, Nikola Jokic","Mudiay, Murray, Chandler, Barton, Jokic",1626144-1627750-201163-203115-203999,DEN,6.0,1,,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,240.0,6.0,,,,,,,1.0,,,,,,,,,,,,,,0.3824,0.3824,,,18.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.3824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2018,2017-18,False
1626144-1627750-201589-203115-203486,1610612743,"Emmanuel Mudiay, Jamal Murray, Darrell Arthur, Will Barton, Mason Plumlee","Mudiay, Murray, Arthur, Barton, Plumlee",1626144-1627750-201589-203115-203486,DEN,353.0,1,6.0,-4.0,13.0,13.0,2.0,2.0,1.0,26.0,2.0,4.0,,1.0,1.0,1.0,4.0,,,,,3.0,6.0,2.0,5.0,14.0,18.0,1.0,1.0,3.0,,1.0,,,2.0,6.0,6.0,,4.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,,,1.0,,,,5.0,1.0,,11.0,2.0,2.0,,1.0,0.4,1.0,,0.4,0.5,,0.5454545454545454,1.5,,0.5384615384615384,1.5,0.5,0.45454545454545453,,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.5,106.06232294617563,13.692307692307692,13.461538461538462,12.923076923076923,13.076923076923077,0.36363636363636365,0.5,0.5,0.09090909090909091,0.36363636363636365,0.25,0.25,1.0,,,,1.0,,,,0.8181818181818182,0.25,0.5320545454545454,0.5959,0.21428571428571427,0.14285714285714285,4.2,25.240000000000002,0.15384615384615385,1.0,0.09090909090909091,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,,2.0,1.0,1.0,1.0,4.0,,,1.0,,1.0,,,,,1.0,1.0,1.0,0.08333333333333333,0.14285714285714285,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1610612743,2018,2017-18,False
1626144-1627750-202702-203115-203999,1610612743,"Emmanuel Mudiay, Jamal Murray, Kenneth Faried, Will Barton, Nikola Jokic","Mudiay, Murray, Faried, Barton, Jokic",1626144-1627750-202702-203115-203999,DEN,124.0,1,2.0,-2.0,5.0,4.0,5.0,,2.0,9.0,,1.0,,1.0,2.0,,1.0,,,,1.0,,4.0,,1.0,2.0,4.0,,,2.0,,4.0,,1.0,2.0,,,,1.0,,,,,,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,,1.0,,,,2.0,5.0,,,,,,,,,,,,0.16666666666666666,0.5,0.16666666666666666,0.2,1.0,0.5,,0.5,0.4,,,104.51612903225805,16.4,10.5,14.4,10.5,0.2,,,0.4,0.2,,,,,,,0.2,,0.2,,0.4,,0.42925,0.42925,1.0,1.0,11.95,26.7,1.0,1.0,0.2,,1.0,,,,,,,,,,0.25,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,2.0,,0.5,,,,0.3796,,2.0,2.0,,,,,,,2.0,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2018,2017-18,False
1626144-1627750-203115-203486-203914,1610612743,"Emmanuel Mudiay, Jamal Murray, Will Barton, Mason Plumlee, Gary Harris","Mudiay, Murray, Barton, Plumlee, Harris",1626144-1627750-203115-203486-203914,DEN,158.0,2,3.0,-1.0,5.0,6.0,,,1.0,11.0,3.0,3.0,,,,,,,,,,4.0,4.0,,2.0,8.0,9.0,,,2.0,,,,,,2.0,,,,,,3.0,,6.0,1.0,2.0,2.0,1.0,3.0,,,,,,,,,,6.0,,,,,,,,,1.0,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.3333333333333333,,1.0,0.5,0.6666666666666666,0.5,,1.0,100.25316455696202,12.2,16.166666666666668,11.4,14.166666666666666,0.5,1.0,1.0,,,,,,,,,,,,,0.8333333333333334,,0.6618916666666667,,0.25,,3.775,23.4,,1.0,0.16666666666666666,6.0,,3.0,3.0,,,,,,0.75,0.75,,,,,,1.0,,,,,1.0,2.0,,,,1.0,1.0,1.0,,0.3333333333333333,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2018,2017-18,False
1626144-1627750-203115-203486-203999,1610612743,"Emmanuel Mudiay, Jamal Murray, Will Barton, Mason Plumlee, Nikola Jokic","Mudiay, Murray, Barton, Plumlee, Jokic",1626144-1627750-203115-203486-203999,DEN,300.0,3,5.0,-6.0,12.0,11.0,4.0,,3.0,23.0,,2.0,,2.0,2.0,1.0,3.0,,,,1.0,2.0,7.0,1.0,3.0,9.0,15.0,,,2.0,1.0,4.0,,1.0,3.0,2.0,,3.0,3.0,1.0,,1.0,,2.0,1.0,1.0,2.0,3.0,5.0,,,3.0,,,,5.0,,,7.0,3.0,4.0,,,0.3333333333333333,,,0.3333333333333333,0.2857142857142857,0.25,0.35,0.25,0.2,0.375,0.25,0.25,0.3,,1.0,0.5,1.0,0.5,0.5,,110.4,14.5,11.454545454545455,13.333333333333334,11.454545454545455,0.2,,,0.2,0.3,0.3333333333333333,0.3333333333333333,,,,,0.4,,0.2,,0.5,0.3333333333333333,0.443075,0.40549999999999997,0.2222222222222222,0.3333333333333333,8.22857142857143,25.766666666666666,0.3333333333333333,3.0,0.3,2.0,,1.0,,1.0,,,3.0,,0.5,0.5,,,,1.0,1.0,,,,,,2.0,,,1.0,1.0,,0.6666666666666666,0.6666666666666666,0.5,,,,1.0,1.0,4.0,,2.0,0.25,0.5,1.0,0.25,,0.4604333333333333,,2.0,1.0,,,2.0,1.0,1.0,,5.0,1.0,,3.0,,,,0.5,,,,,,0.25,0.3333333333333333,,,,1.0,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2018,2017-18,False
