EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,OffThreePtRebounds,Loose Ball Fouls Drawn,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonShootingPenaltyNonTakeFouls,PenaltyArc3FGM,PenaltyFG3M,PtsAssisted3s,ThreePtAssists,Arc3Assists,Technical Free Throw Trips,Assisted3sPct,PenaltyFg3Pct,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,DefCorner3ReboundPct,Offensive Fouls Drawn,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,Fg2aBlocked,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,3SecondViolations,Corner3FGM,SecondChanceCorner3FGM,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,BlockingFouls,Loose Ball Fouls,Offensive Fouls,BlockedShortMidRange,DefensiveGoaltends,LongMidRangePctBlocked,OffFTReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Charge Fouls,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockingFoulsDrawn,SecondChanceTurnovers,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,OffCorner3ReboundPct,Blocked3s,BlockedArc3,Corner3PctBlocked,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
101133-1626191-201975-203107-203490,1610612764,"Ian Mahinmi, Chris McCullough, Jodie Meeks, Tomas Satoransky, Otto Porter Jr.","Mahinmi, McCullough, Meeks, Satoransky, Porter Jr.",101133-1626191-201975-203107-203490,WAS,22.0,1,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,2.0,4.0,,,2.0,,,,1.0,,-1.0,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,130.9090909090909,10.0,12.0,7.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,True
101133-1626191-201975-203118-203490,1610612764,"Ian Mahinmi, Chris McCullough, Jodie Meeks, Mike Scott, Otto Porter Jr.","Mahinmi, McCullough, Meeks, Scott, Porter Jr.",101133-1626191-201975-203118-203490,WAS,45.0,1,1.0,1.0,1.0,2.0,,,,3.0,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,3.0,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,3.0,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,3.0,,,,,,1.0,1.0,,,,1.5,,,1.5,,,1.0,,,,,,,,,,,,,,96.0,4.0,20.5,4.0,20.5,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,0.55905,,,,,,,,25.5,,,,,,,,,,,,,,,3.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,True
101133-1626191-203078-203107-203490,1610612764,"Ian Mahinmi, Chris McCullough, Bradley Beal, Tomas Satoransky, Otto Porter Jr.","Mahinmi, McCullough, Beal, Satoransky, Porter Jr.",101133-1626191-203078-203107-203490,WAS,41.0,1,1.0,-2.0,1.0,2.0,,2.0,1.0,3.0,,2.0,,,,,,,,,,,,,2.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,2.0,1.0,,,,1.0,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,1.0,105.36585365853658,22.0,9.5,14.0,9.5,1.0,,,,,,,,,,,,,,,,,,1.0,,0.63645,0.7015,,,,,,1.3,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612764,2018,2017-18,True
101133-1626191-203078-203118-203490,1610612764,"Ian Mahinmi, Chris McCullough, Bradley Beal, Mike Scott, Otto Porter Jr.","Mahinmi, McCullough, Beal, Scott, Porter Jr.",101133-1626191-203078-203118-203490,WAS,106.0,1,2.0,3.0,5.0,4.0,,,,9.0,2.0,3.0,,,,,,,,,,1.0,,2.0,3.0,,1.0,1.0,5.0,2.0,,,,,,,,,,2.0,2.0,,1.0,,1.0,1.0,1.0,,2.0,,,2.0,,2.0,,2.0,,1.0,1.0,,,,,,,,,,,,1.0,2.0,,1.0,,1.0,,1.0,5.0,,,,0.5,0.5,,,0.6666666666666666,,,0.5,,,0.5,,,0.25,,,1.0,,,1.0,,,1.0,,1.0,,,122.26415094339623,9.0,15.25,9.0,15.25,0.75,0.6666666666666666,0.6666666666666666,0.5,,,,,,,0.25,,,,,,,,1.0,,0.5735375,,,0.2,0.25,,,2.066666666666667,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,True
101133-1628421-201975-203107-203118,1610612764,"Ian Mahinmi, Devin Robinson, Jodie Meeks, Tomas Satoransky, Mike Scott","Mahinmi, Robinson, Meeks, Satoransky, Scott",101133-1628421-201975-203107-203118,WAS,230.0,1,4.0,-8.0,8.0,8.0,3.0,3.0,,16.0,,,,,,,2.0,2.0,,1.0,,1.0,,,2.0,,3.0,1.0,1.0,9.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,1.0,3.0,,4.0,,4.0,,,,,,1.0,,2.0,,,2.0,1.0,1.0,2.0,1.0,2.0,,1.0,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,0.08333333333333333,,0.25,0.6,,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,100.17391304347825,11.75,17.0,11.75,17.0,,,,,,0.4,,,,0.4,0.2,,,,,,1.0,,0.6,,0.49678000000000005,,0.4659,0.16666666666666666,0.3333333333333333,,1.0,17.75,23.866666666666664,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,1610612764,2018,2017-18,True
101133-1628421-201975-203118-204025,1610612764,"Ian Mahinmi, Devin Robinson, Jodie Meeks, Mike Scott, Tim Frazier","Mahinmi, Robinson, Meeks, Scott, Frazier",101133-1628421-201975-203118-204025,WAS,85.0,1,1.0,-1.0,3.0,4.0,,,,7.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,2.0,3.0,,,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,2.0,,2.0,,1.0,1.0,,,,,2.0,,1.0,2.0,,1.0,2.0,,,,,,1.0,1.0,1.0,2.0,,,,,,,,1.0,,,1.0,,,1.0,,,,,1.0,0.5,,,0.5,,,,1.0,,,,118.58823529411764,8.666666666666666,14.75,8.666666666666666,12.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,0.922,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,True
101133-201160-201196-201975-204025,1610612764,"Ian Mahinmi, Jason Smith, Ramon Sessions, Jodie Meeks, Tim Frazier","Mahinmi, Smith, Sessions, Meeks, Frazier",101133-201160-201196-201975-204025,WAS,210.0,1,4.0,10.0,10.0,10.0,10.0,10.0,1.0,20.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,,,,1.0,2.0,2.0,6.0,7.0,1.0,2.0,1.0,16.0,6.0,1.0,1.0,,2.0,6.0,7.0,2.0,1.0,16.0,6.0,6.0,,2.0,1.0,3.0,4.0,2.0,1.0,9.0,1.0,2.0,1.0,1.0,4.0,1.0,5.0,,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,,1.0,,1.0,14.0,16.0,10.0,,0.5,0.6,0.5,0.5,0.8571428571428571,1.0,0.8571428571428571,0.8333333333333334,1.0,0.8333333333333334,0.8888888888888888,1.0,0.8888888888888888,0.2222222222222222,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,1.0,,137.14285714285714,7.1,13.9,7.1,13.9,0.4444444444444444,1.0,1.0,0.5,0.1111111111111111,0.2222222222222222,1.0,1.0,0.5,,0.2222222222222222,0.5,0.5,,0.4444444444444444,1.0,,0.2222222222222222,0.6666666666666666,0.5,0.5573555555555556,0.6894,0.5573555555555556,0.1111111111111111,0.14285714285714285,0.125,1.0,6.6000000000000005,26.9,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,,1.0,0.5,1.0,,0.5,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,True
101133-201196-201975-203118-203490,1610612764,"Ian Mahinmi, Ramon Sessions, Jodie Meeks, Mike Scott, Otto Porter Jr.","Mahinmi, Sessions, Meeks, Scott, Porter Jr.",101133-201196-201975-203118-203490,WAS,118.0,1,2.0,-5.0,2.0,3.0,2.0,3.0,1.0,5.0,,,,,,,2.0,,,,,1.0,1.0,,2.0,,1.0,,,5.0,,,,,,2.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,0.3333333333333333,,,,0.5,,,0.5,,,,,,,61.016949152542374,19.0,26.666666666666668,18.0,19.333333333333332,,,,,,0.6666666666666666,,,,,0.3333333333333333,,,,,,,0.3333333333333333,0.3333333333333333,,0.32876666666666665,,0.32876666666666665,,,,,19.35,33.1,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,1610612764,2018,2017-18,True
101133-201196-202693-203078-203490,1610612764,"Ian Mahinmi, Ramon Sessions, Markieff Morris, Bradley Beal, Otto Porter Jr.","Mahinmi, Sessions, Morris, Beal, Porter Jr.",101133-201196-202693-203078-203490,WAS,163.0,2,3.0,-6.0,6.0,5.0,3.0,3.0,1.0,11.0,2.0,3.0,,1.0,2.0,,1.0,,,,,,,2.0,6.0,,,1.0,5.0,11.0,,,,,,3.0,,,,4.0,,,,,2.0,2.0,2.0,,4.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,5.0,,3.0,,1.0,1.0,,,0.3333333333333333,,,0.3333333333333333,,,0.4166666666666667,,,,,1.0,,0.3333333333333333,,,0.3333333333333333,0.5,,,,,,97.17791411042944,17.5,11.6,17.5,11.6,0.5,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.16666666666666666,,,,,,,,,0.3333333333333333,,,,0.5,,0.4313666666666667,,0.3858333333333333,0.16666666666666666,0.16666666666666666,,,6.683333333333334,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612764,2018,2017-18,True
101133-201196-203078-203118-203490,1610612764,"Ian Mahinmi, Ramon Sessions, Bradley Beal, Mike Scott, Otto Porter Jr.","Mahinmi, Sessions, Beal, Scott, Porter Jr.",101133-201196-203078-203118-203490,WAS,83.0,1,1.0,-1.0,3.0,3.0,3.0,3.0,,6.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,2.0,4.0,5.0,,,,,1.0,1.0,,2.0,4.0,2.0,,,,,1.0,1.0,1.0,,2.0,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,,1.0,1.0,,,1.0,2.0,,,1.0,,,,4.0,4.0,3.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,1.0,,,104.09638554216868,11.0,16.666666666666668,11.0,16.666666666666668,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,0.6693,,0.6693,,,,1.0,1.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,True
101133-201975-202322-202693-203078,1610612764,"Ian Mahinmi, Jodie Meeks, John Wall, Markieff Morris, Bradley Beal","Mahinmi, Meeks, Wall, Morris, Beal",101133-201975-202322-202693-203078,WAS,95.0,1,2.0,-2.0,3.0,4.0,,,,7.0,,,,,1.0,,1.0,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,1.0,1.0,,1.0,,1.0,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,,,106.10526315789474,13.333333333333334,13.75,13.333333333333334,13.75,,,,,0.5,0.5,,,,,,,,,,,,,,,0.40075,,,,,,,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,True
101133-201975-202322-202693-203107,1610612764,"Ian Mahinmi, Jodie Meeks, John Wall, Markieff Morris, Tomas Satoransky","Mahinmi, Meeks, Wall, Morris, Satoransky",101133-201975-202322-202693-203107,WAS,73.0,1,1.0,2.0,2.0,2.0,,,,4.0,,,,,1.0,,1.0,,,,,,,1.0,2.0,,,,2.0,,,,,,,,,,,2.0,,,,,1.0,1.0,,,2.0,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,2.0,1.0,,,,,,,,2.0,,,,1.0,1.0,,,0.5,,,0.5,,,0.5,,,,,,1.0,,0.3333333333333333,0.5,,,,,1.0,0.3333333333333333,,78.9041095890411,15.0,21.5,15.0,16.5,,,,,0.5,0.5,,,,,,,,,,,,,,,0.3918,,,,,,,16.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,True
101133-201975-202322-203078-203118,1610612764,"Ian Mahinmi, Jodie Meeks, John Wall, Bradley Beal, Mike Scott","Mahinmi, Meeks, Wall, Beal, Scott",101133-201975-202322-203078-203118,WAS,227.0,4,4.0,-2.0,5.0,6.0,2.0,,1.0,11.0,3.0,3.0,2.0,2.0,1.0,,,,,,,,,3.0,4.0,,,2.0,8.0,10.0,1.0,1.0,,2.0,2.0,2.0,,,4.0,4.0,2.0,,,,2.0,2.0,2.0,,4.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,1.0,,1.0,4.0,2.0,2.0,,1.0,,,,,6.0,4.0,2.0,,0.6666666666666666,1.0,,,0.75,1.0,1.0,0.75,1.0,1.0,0.8,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,69.77973568281938,20.0,21.166666666666668,20.0,20.5,0.75,1.0,1.0,0.6666666666666666,0.25,,,,,,,,,,1.0,1.0,,,0.75,,0.606875,0.6914,0.6647,0.2,0.2,0.25,0.5,2.875,,0.4,1.0,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,True
101133-201975-202322-203078-203490,1610612764,"Ian Mahinmi, Jodie Meeks, John Wall, Bradley Beal, Otto Porter Jr.","Mahinmi, Meeks, Wall, Beal, Porter Jr.",101133-201975-202322-203078-203490,WAS,132.0,2,2.0,2.0,6.0,4.0,,,1.0,10.0,,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,1.0,,2.0,,,,,,2.0,,3.0,1.0,1.0,1.0,1.0,,,2.0,,,1.0,,1.0,,1.0,,1.0,,1.0,2.0,,1.0,1.0,1.0,1.0,3.0,,,,1.0,2.0,,1.0,,,,,4.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.25,1.0,,1.0,1.0,,0.5,0.6666666666666666,,0.3333333333333333,,,0.3333333333333333,,,,1.0,,,,109.09090909090908,10.333333333333334,17.5,7.333333333333333,17.5,,,,,0.5,,,,,,0.5,1.0,1.0,,,,,,0.5,1.0,0.4707,0.3738,,0.3333333333333333,0.5,0.3333333333333333,,8.5,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,True
101133-201975-202322-203107-203118,1610612764,"Ian Mahinmi, Jodie Meeks, John Wall, Tomas Satoransky, Mike Scott","Mahinmi, Meeks, Wall, Satoransky, Scott",101133-201975-202322-203107-203118,WAS,532.0,3,9.0,-3.0,20.0,19.0,9.0,9.0,2.0,39.0,4.0,4.0,2.0,2.0,6.0,2.0,2.0,1.0,1.0,,,3.0,,10.0,12.0,,4.0,4.0,24.0,27.0,,,1.0,2.0,6.0,7.0,,2.0,14.0,12.0,8.0,,3.0,,6.0,6.0,3.0,1.0,12.0,1.0,,3.0,,3.0,2.0,5.0,,4.0,4.0,,2.0,,,1.0,2.0,,3.0,2.0,1.0,4.0,5.0,7.0,1.0,3.0,1.0,1.0,,1.0,22.0,14.0,9.0,1.0,0.6,0.6,,,0.8333333333333334,,0.8571428571428571,0.625,,0.8571428571428571,0.631578947368421,0.5,0.875,0.25,0.6666666666666666,,1.0,0.5,,0.75,0.3333333333333333,0.5,,1.0,1.0,,,105.56390977443608,12.65,14.68421052631579,12.6,14.631578947368421,0.25,1.0,1.0,0.75,0.375,0.125,1.0,1.0,0.5,0.0625,0.1875,,,1.0,0.2857142857142857,1.0,,,0.5,,0.48140625,,0.43194285714285713,0.16666666666666666,0.21428571428571427,0.08333333333333333,0.5833333333333334,7.666666666666667,25.95,0.45,,,,1.0,,0.25,,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,,,,2.0,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,2.0,,,,1.0,1.0,1.0,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612764,2018,2017-18,True
101133-201975-202322-203118-203490,1610612764,"Ian Mahinmi, Jodie Meeks, John Wall, Mike Scott, Otto Porter Jr.","Mahinmi, Meeks, Wall, Scott, Porter Jr.",101133-201975-202322-203118-203490,WAS,97.0,2,2.0,-2.0,2.0,4.0,,,1.0,6.0,,1.0,,,1.0,,1.0,,,,,,,,3.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,2.0,2.0,4.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,1.0,,1.0,,,,89.0721649484536,18.5,15.0,13.0,13.5,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,0.3333333333333333,,0.45796666666666663,0.3854,,,,,,10.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,0.3333333333333333,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,True
101133-201975-202322-203118-204025,1610612764,"Ian Mahinmi, Jodie Meeks, John Wall, Mike Scott, Tim Frazier","Mahinmi, Meeks, Wall, Scott, Frazier",101133-201975-202322-203118-204025,WAS,307.0,3,5.0,4.0,12.0,10.0,,2.0,3.0,22.0,3.0,4.0,,,,,,1.0,1.0,,1.0,6.0,,3.0,4.0,2.0,7.0,1.0,13.0,9.0,,1.0,1.0,3.0,,,,,,6.0,,,5.0,1.0,3.0,5.0,3.0,,12.0,,1.0,2.0,,3.0,3.0,6.0,,1.0,1.0,,,2.0,,4.0,,,4.0,,,2.0,3.0,2.0,,1.0,,,,,10.0,,,,1.0,1.0,0.2857142857142857,0.3333333333333333,0.75,,,0.5454545454545454,0.75,,0.5416666666666666,0.75,,0.6363636363636364,,,0.6666666666666666,,0.5,0.6,0.6,,0.5,1.0,,0.5,,103.19218241042346,13.0,15.1,12.416666666666666,14.5,0.36363636363636365,0.75,0.75,1.0,,,,,,0.09090909090909091,0.5454545454545454,0.16666666666666666,0.16666666666666666,0.5,,,,,1.0,0.2,0.5659150000000001,,,0.08333333333333333,0.2,0.23076923076923078,,2.05,30.942857142857143,,,1.0,,3.0,,0.75,,0.75,0.5,,,,,6.0,2.0,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,1610612764,2018,2017-18,True
101133-201975-202693-203078-203107,1610612764,"Ian Mahinmi, Jodie Meeks, Markieff Morris, Bradley Beal, Tomas Satoransky","Mahinmi, Meeks, Morris, Beal, Satoransky",101133-201975-202693-203078-203107,WAS,363.0,2,6.0,6.0,10.0,10.0,,,,20.0,3.0,5.0,,,,,1.0,,,,2.0,4.0,,3.0,6.0,2.0,4.0,,12.0,6.0,,,,,,,,,,4.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,,7.0,,1.0,5.0,,6.0,,6.0,,1.0,,1.0,,,,,,,,,,,3.0,,,,,,,1.0,12.0,,,,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,,,0.6,,,0.6,,,0.4,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,79.33884297520662,16.3,20.0,16.3,20.0,0.5,0.6,0.6,0.6666666666666666,,0.1,,,,,0.4,0.5,0.5,,,,,,0.9,0.5,0.547455,,,,,,,4.05,25.925,,,,,,,,,,,,,,,3.0,1.0,1.0,,0.5,,0.5,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,1.0,,,1610612764,2018,2017-18,True
101133-201975-202693-203078-203490,1610612764,"Ian Mahinmi, Jodie Meeks, Markieff Morris, Bradley Beal, Otto Porter Jr.","Mahinmi, Meeks, Morris, Beal, Porter Jr.",101133-201975-202693-203078-203490,WAS,5.0,1,,-3.0,,1.0,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,288.0,,3.0,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,True
