EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefThreePtRebounds,ShootingFouls,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyDefPoss,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,PenaltyTurnovers,ShortMidRangeFGM,ShortMidRangeFGA,ShortMidRangeAssists,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG2M,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockingFouls,Loose Ball Fouls,Offensive Fouls,3SecondViolations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,Travels,DefensiveGoaltends,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,BlockedLongMidRange,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,HeaveAttempts,OffensiveGoaltends,BlockedCorner3,team_id,year,season,team_vs
1626179-1627759-1628369-201143-203382,1610612738,"Terry Rozier, Jaylen Brown, Jayson Tatum, Al Horford, Aron Baynes","Rozier, Brown, Tatum, Horford, Baynes",1626179-1627759-1628369-201143-203382,BOS,5097.0,11,85.0,18.0,155.0,150.0,15.0,305.0,27.0,42.0,2.0,6.0,11.0,54.0,100.0,37.0,26.0,173.0,155.0,2.0,9.0,10.0,54.0,54.0,2.0,27.0,38.0,17.0,87.0,5.0,13.0,29.0,60.0,19.0,79.0,3.0,11.0,8.0,23.0,5.0,39.0,31.0,36.0,15.0,163.0,0.5,0.5094339622641509,0.54,0.2222222222222222,0.5364963503649635,0.3181818181818182,0.569078947368421,0.38461538461538464,0.27007299270072993,0.4782608695652174,0.5918367346938775,0.2826086956521739,0.20833333333333334,0.627906976744186,0.2571428571428571,0.26666666666666666,0.14285714285714285,0.5185185185185185,0.04838709677419355,86.16833431430253,15.612903225806452,17.846666666666668,15.09032258064516,16.653333333333332,0.30656934306569344,0.6428571428571429,0.7105263157894737,0.6296296296296297,0.08029197080291971,0.5454545454545454,0.3333333333333333,0.5766423357664233,0.48989999999999995,0.530225,0.11842105263157894,0.13392857142857142,0.057803468208092484,7.855,25.583783783783783,2.0,24.0,9.0,26.0,,,13.0,2.0,,,,4.0,33.0,26.0,9.0,11.0,7.0,25.0,11.0,,4.0,2.0,,0.8461538461538461,0.35135135135135137,,0.35135135135135137,1.0,1.0,0.6756756756756757,0.6666666666666666,0.17518248175182483,0.1897810218978102,0.34615384615384615,0.36,0.7777777777777778,,,0.34615384615384615,0.3368,0.023121387283236993,0.012903225806451613,15.0,2.0,12.0,3.0,,13.0,34.0,4.0,0.24817518248175183,0.38235294117647056,0.40625,0.3076923076923077,,,14.0,4.0,,,2.0,2.0,2.0,6.0,4.0,6.0,1.0,6.0,10.0,6.0,4.0,,,1.0,2.0,,3.0,1.0,3.0,9.0,7.0,2.0,9.0,6.0,1.0,0.06,0.09523809523809523,0.058823529411764705,1.0,0.3333333333333333,0.2857142857142857,0.6,0.8571428571428571,0.7142857142857143,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.42857142857142855,0.36363636363636365,0.4,1.0,0.18181818181818182,,,,,0.075,,,1.0,3.0,6.0,2.0,5.0,,1.0,5.0,1.0,,,0.5,0.05405405405405406,0.038461538461538464,0.3,0.23529411764705882,0.5,,,,1.0,3.0,1.0,0.09090909090909091,0.5,1.0,,,,,,,,,1610612738,2018,2017-18,True
1626179-1627759-1628369-201143-203499,1610612738,"Terry Rozier, Jaylen Brown, Jayson Tatum, Al Horford, Shane Larkin","Rozier, Brown, Tatum, Horford, Larkin",1626179-1627759-1628369-201143-203499,BOS,88.0,1,1.0,-2.0,3.0,5.0,,8.0,1.0,1.0,,,,1.0,3.0,,1.0,3.0,5.0,,,,2.0,,,1.0,1.0,1.0,2.0,,,1.0,2.0,,2.0,,,,,,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.375,,,,0.5,,,0.5,,,,,,130.9090909090909,13.666666666666666,9.4,13.666666666666666,9.4,0.3333333333333333,1.0,1.0,1.0,,,,0.3333333333333333,0.4942333333333333,,0.25,0.25,,9.9,,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,0.25,,,0.3333333333333333,,,,,,,,0.36,0.3333333333333333,0.3333333333333333,5.0,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,True
1626179-1627759-1628369-201143-203935,1610612738,"Terry Rozier, Jaylen Brown, Jayson Tatum, Al Horford, Marcus Smart","Rozier, Brown, Tatum, Horford, Smart",1626179-1627759-1628369-201143-203935,BOS,2052.0,11,34.0,-4.0,62.0,71.0,4.0,133.0,11.0,15.0,1.0,1.0,2.0,21.0,32.0,12.0,7.0,61.0,65.0,2.0,2.0,4.0,20.0,22.0,2.0,10.0,14.0,7.0,32.0,,4.0,11.0,36.0,4.0,40.0,2.0,9.0,5.0,17.0,2.0,15.0,14.0,13.0,4.0,57.0,0.47619047619047616,0.5,0.65625,1.0,0.6136363636363636,1.0,0.61,1.0,0.2727272727272727,0.5294117647058824,0.7333333333333333,0.4,,0.8648648648648649,0.23529411764705882,0.5,,0.5,0.13333333333333333,93.33333333333333,14.951612903225806,15.845070422535212,14.870967741935484,15.28169014084507,0.3409090909090909,0.7333333333333333,0.7857142857142857,0.6363636363636364,0.045454545454545456,0.5,1.0,0.6136363636363636,0.47494318181818185,0.55765,0.0851063829787234,0.11428571428571428,0.06557377049180328,7.721875,26.241666666666664,38.0,8.0,3.0,10.0,3.0,7.0,4.0,18.0,3.0,7.0,7.0,38.0,12.0,10.0,3.0,4.0,3.0,21.0,8.0,3.0,38.0,38.0,3.0,1.0,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.62,0.6333333333333333,0.9545454545454546,0.9444444444444444,0.18181818181818182,0.22727272727272727,0.3,0.3,1.0,0.28,0.42857142857142855,0.3,0.45057,0.6229508196721312,0.6129032258064516,36.0,,8.0,4.0,12.0,6.0,9.0,2.0,0.20454545454545456,0.6666666666666666,0.75,0.3333333333333333,5.0,7.0,4.0,1.0,,,,,11.0,2.0,1.0,1.0,,4.0,2.0,2.0,,,,1.0,,1.0,1.0,,,3.0,2.0,1.0,3.0,2.0,0.6111111111111112,0.0625,0.06666666666666667,0.1111111111111111,1.0,,0.3333333333333333,0.8333333333333334,1.0,1.0,0.6666666666666666,0.5,0.5,0.25,0.5,0.5,1.0,,0.28,0.7142857142857143,,,,,,,,,,2.0,,,1.0,1.0,,2.0,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,1610612738,2018,2017-18,True
1626179-1627759-1628369-202694-203382,1610612738,"Terry Rozier, Jaylen Brown, Jayson Tatum, Marcus Morris, Aron Baynes","Rozier, Brown, Tatum, Morris, Baynes",1626179-1627759-1628369-202694-203382,BOS,298.0,3,5.0,-2.0,10.0,11.0,,21.0,2.0,2.0,,,1.0,3.0,6.0,3.0,2.0,8.0,10.0,,,,,6.0,,,,,,,,4.0,6.0,,6.0,,,,1.0,,1.0,1.0,2.0,1.0,8.0,,,0.5,,0.3333333333333333,,0.4,,0.3333333333333333,,1.0,,,1.0,,,,1.0,,101.47651006711409,12.1,16.09090909090909,12.1,16.09090909090909,0.2222222222222222,1.0,1.0,,0.1111111111111111,,,0.5555555555555556,0.43933333333333335,,0.1,0.14285714285714285,,9.766666666666667,25.666666666666668,,1.0,,2.0,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,1.0,1.0,0.1111111111111111,0.2222222222222222,,,,,,,,,,2.0,,1.0,,,1.0,3.0,,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,0.16666666666666666,,0.3333333333333333,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,True
1626179-1627759-1628369-202694-203935,1610612738,"Terry Rozier, Jaylen Brown, Jayson Tatum, Marcus Morris, Marcus Smart","Rozier, Brown, Tatum, Morris, Smart",1626179-1627759-1628369-202694-203935,BOS,28.0,1,,-3.0,1.0,2.0,,3.0,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,154.28571428571428,5.0,11.5,5.0,11.5,,,,,,,,1.0,0.2604,,,,,,31.8,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,True
1626179-1627759-1628369-203382-203935,1610612738,"Terry Rozier, Jaylen Brown, Jayson Tatum, Aron Baynes, Marcus Smart","Rozier, Brown, Tatum, Baynes, Smart",1626179-1627759-1628369-203382-203935,BOS,97.0,2,2.0,3.0,4.0,3.0,,7.0,,,,,,,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,1.0,,1.0,1.0,3.0,,3.0,,,,,,,0.5,,0.5,,0.6666666666666666,,,0.6666666666666666,,,,1.0,,103.91752577319588,12.75,15.333333333333334,12.75,10.666666666666666,,,,,,,,0.5,0.41905,,0.3333333333333333,,,13.3,25.5,1.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,0.5,,,,,,,0.3287,,0.25,2.0,,1.0,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,True
1626179-1627759-1628400-201143-202694,1610612738,"Terry Rozier, Jaylen Brown, Semi Ojeleye, Al Horford, Marcus Morris","Rozier, Brown, Ojeleye, Horford, Morris",1626179-1627759-1628400-201143-202694,BOS,884.0,3,15.0,1.0,24.0,26.0,2.0,50.0,3.0,4.0,,,2.0,7.0,15.0,6.0,4.0,21.0,20.0,1.0,1.0,2.0,8.0,6.0,,4.0,5.0,1.0,11.0,,3.0,8.0,13.0,3.0,16.0,,1.0,,4.0,,5.0,6.0,6.0,2.0,19.0,0.5714285714285714,0.5714285714285714,0.4666666666666667,1.0,0.40476190476190477,0.5,0.45652173913043476,0.5,0.2857142857142857,0.25,0.8,0.375,,0.8666666666666667,0.23076923076923078,1.0,,1.0,,81.44796380090499,14.333333333333334,20.76923076923077,13.666666666666666,20.423076923076923,0.19047619047619047,0.75,1.0,0.3333333333333333,0.09523809523809523,,,0.47619047619047616,0.46919761904761903,0.4219,0.09523809523809523,0.13333333333333333,0.09523809523809523,10.926666666666668,24.583333333333332,9.0,6.0,,4.0,,1.0,1.0,4.0,1.0,2.0,3.0,10.0,3.0,4.0,,1.0,,5.0,1.0,2.0,10.0,9.0,2.0,1.0,0.16666666666666666,0.5,0.16666666666666666,0.5833333333333334,0.625,1.0,1.0,0.2857142857142857,0.19047619047619047,,,,0.16666666666666666,,,0.4646166666666667,0.47619047619047616,0.375,4.0,,3.0,1.0,1.0,1.0,5.0,1.0,0.23809523809523808,0.2,0.3333333333333333,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,2.0,3.0,1.0,2.0,,,2.0,2.0,,,,,,1.0,2.0,,,,,,,,0.5,0.2,0.25,0.4,,,0.5,1.0,0.5,1.0,,0.5,0.5,0.6666666666666666,0.5,0.5,1.0,,0.16666666666666666,1.0,0.16666666666666666,1.0,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,True
1626179-1627759-1628400-201143-203935,1610612738,"Terry Rozier, Jaylen Brown, Semi Ojeleye, Al Horford, Marcus Smart","Rozier, Brown, Ojeleye, Horford, Smart",1626179-1627759-1628400-201143-203935,BOS,848.0,4,14.0,1.0,31.0,30.0,2.0,61.0,7.0,11.0,,,3.0,11.0,20.0,9.0,1.0,32.0,31.0,,1.0,3.0,10.0,12.0,,5.0,8.0,4.0,19.0,1.0,1.0,4.0,11.0,2.0,13.0,,1.0,1.0,3.0,,9.0,3.0,4.0,2.0,29.0,0.45454545454545453,0.45454545454545453,0.55,,0.5344827586206896,0.75,0.5333333333333333,0.75,0.3103448275862069,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.16666666666666666,0.7857142857142857,0.13333333333333333,0.25,,,,103.58490566037736,12.741935483870968,15.1,12.290322580645162,15.066666666666666,0.3793103448275862,0.6363636363636364,0.7,0.5714285714285714,0.10344827586206896,,,0.6896551724137931,0.4868706896551724,0.5613,0.06896551724137931,0.1,0.09375,8.245000000000001,25.533333333333335,19.0,6.0,1.0,6.0,1.0,3.0,3.0,11.0,2.0,5.0,1.0,23.0,9.0,6.0,1.0,3.0,1.0,7.0,3.0,1.0,23.0,19.0,1.0,1.0,0.3333333333333333,0.4,0.3333333333333333,0.6875,0.6764705882352942,0.875,0.8571428571428571,0.20689655172413793,0.20689655172413793,0.16666666666666666,0.16666666666666666,1.0,0.1875,0.3333333333333333,0.16666666666666666,0.52809375,0.71875,0.6129032258064516,10.0,1.0,2.0,,2.0,2.0,3.0,1.0,0.10344827586206896,0.6666666666666666,0.6666666666666666,0.5,5.0,6.0,2.0,2.0,1.0,2.0,,1.0,8.0,1.0,2.0,,,,4.0,4.0,,1.0,,,,,2.0,,,2.0,,1.0,3.0,1.0,0.7272727272727273,0.05,0.09090909090909091,,,,,1.0,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.6666666666666666,1.0,,0.375,0.8333333333333334,0.125,0.5,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,0.2,,0.5,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,1610612738,2018,2017-18,True
1626179-1627759-1628400-202328-202694,1610612738,"Terry Rozier, Jaylen Brown, Semi Ojeleye, Greg Monroe, Marcus Morris","Rozier, Brown, Ojeleye, Monroe, Morris",1626179-1627759-1628400-202328-202694,BOS,42.0,1,1.0,1.0,1.0,1.0,,2.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,0.25,,1.0,,,,,,,,,,,68.57142857142857,32.0,10.0,32.0,10.0,,,,,1.0,,,1.0,0.60465,,0.5,1.0,,,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,True
1626179-1627759-1628400-202328-203935,1610612738,"Terry Rozier, Jaylen Brown, Semi Ojeleye, Greg Monroe, Marcus Smart","Rozier, Brown, Ojeleye, Monroe, Smart",1626179-1627759-1628400-202328-203935,BOS,74.0,1,1.0,2.0,3.0,2.0,,5.0,1.0,1.0,,,,1.0,1.0,2.0,,2.0,,,,,,2.0,,,,,,,,2.0,2.0,,2.0,,,,,,,,,,2.0,,,1.0,,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,,0.6666666666666666,,,0.6666666666666666,,,,1.0,,97.29729729729729,9.333333333333334,23.0,9.333333333333334,21.0,0.3333333333333333,1.0,1.0,,,,,1.0,0.5869,,,,,1.3,26.25,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,True
1626179-1627759-1628400-203382-203935,1610612738,"Terry Rozier, Jaylen Brown, Semi Ojeleye, Aron Baynes, Marcus Smart","Rozier, Brown, Ojeleye, Baynes, Smart",1626179-1627759-1628400-203382-203935,BOS,225.0,1,4.0,-2.0,8.0,9.0,1.0,17.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,4.0,6.0,8.0,1.0,1.0,2.0,,2.0,2.0,,,,,1.0,,3.0,5.0,1.0,6.0,,2.0,2.0,3.0,,2.0,2.0,4.0,,4.0,,,0.5,1.0,0.25,1.0,0.5,1.0,0.5,0.6666666666666666,1.0,,0.5,1.0,0.3333333333333333,,,,,108.8,13.875,12.666666666666666,13.875,12.666666666666666,0.25,1.0,1.0,,,1.0,1.0,0.75,0.5628,,,,0.3333333333333333,4.6,24.8,8.0,,,2.0,,2.0,,2.0,,2.0,4.0,6.0,,2.0,,,,2.0,1.0,2.0,6.0,8.0,2.0,,,,,0.25,0.5,1.0,1.0,,0.5,,,,0.5,,,0.5628,1.0,1.0,9.0,,1.0,,3.0,,1.0,,0.25,,,,1.0,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,0.5,,,,,,,1.0,1.0,,,,,,,,,,0.25,1.0,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,True
1626179-1627759-201143-202328-202694,1610612738,"Terry Rozier, Jaylen Brown, Al Horford, Greg Monroe, Marcus Morris","Rozier, Brown, Horford, Monroe, Morris",1626179-1627759-201143-202328-202694,BOS,499.0,4,8.0,3.0,18.0,19.0,,37.0,4.0,5.0,,,,8.0,12.0,2.0,2.0,18.0,15.0,,,,10.0,6.0,,5.0,5.0,2.0,10.0,,,7.0,11.0,,11.0,,2.0,2.0,3.0,,6.0,1.0,2.0,,18.0,0.625,0.625,0.6666666666666666,,0.5714285714285714,,0.6,,0.14285714285714285,0.6666666666666666,0.7,,,0.6153846153846154,,,,0.75,,106.77354709418837,12.61111111111111,14.31578947368421,12.61111111111111,13.68421052631579,0.35714285714285715,0.8,0.8,0.5,,,,0.5,0.5283607142857143,,,,,7.416666666666667,26.45,7.0,2.0,,2.0,,2.0,,4.0,,2.0,2.0,8.0,,2.0,,,,1.0,1.0,1.0,8.0,7.0,1.0,,,,,0.5,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.14285714285714285,,,,0.3333333333333333,,,0.5277416666666667,0.4444444444444444,0.3888888888888889,10.0,1.0,1.0,,,2.0,5.0,1.0,0.35714285714285715,0.4,0.4,0.5,3.0,3.0,2.0,,,,,,3.0,,,2.0,,3.0,1.0,1.0,,,,,,,,,,2.0,1.0,1.0,2.0,2.0,0.75,,,,1.0,,,0.5,1.0,,1.0,1.0,1.0,1.0,,,,,0.5,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,True
1626179-1627759-201143-202328-203935,1610612738,"Terry Rozier, Jaylen Brown, Al Horford, Greg Monroe, Marcus Smart","Rozier, Brown, Horford, Monroe, Smart",1626179-1627759-201143-202328-203935,BOS,317.0,1,5.0,-7.0,12.0,12.0,,24.0,,,,,1.0,1.0,3.0,4.0,1.0,9.0,16.0,,,,2.0,,,1.0,2.0,,5.0,,,3.0,4.0,,4.0,,2.0,2.0,4.0,,4.0,2.0,2.0,1.0,9.0,1.0,1.0,0.3333333333333333,,0.5714285714285714,,0.5625,,0.5714285714285714,0.5,0.6,,,0.6666666666666666,,,,0.75,,109.02208201892745,14.416666666666666,12.0,14.416666666666666,11.583333333333334,,,,,0.14285714285714285,,,0.5714285714285714,0.49907142857142855,,0.125,0.25,,18.466666666666665,25.35,,2.0,1.0,3.0,,,2.0,,,,,,3.0,3.0,1.0,1.0,,1.0,1.0,,,,,0.5,0.5,,0.5,,,1.0,,0.2857142857142857,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,,5.0,1.0,2.0,,,,1.0,,0.14285714285714285,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,3.0,3.0,,3.0,2.0,,,,,,,,,,1.0,0.6666666666666666,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,True
1626179-1627759-201143-202694-203382,1610612738,"Terry Rozier, Jaylen Brown, Al Horford, Marcus Morris, Aron Baynes","Rozier, Brown, Horford, Morris, Baynes",1626179-1627759-201143-202694-203382,BOS,858.0,4,14.0,5.0,29.0,27.0,3.0,56.0,4.0,7.0,1.0,2.0,4.0,9.0,18.0,13.0,3.0,42.0,37.0,2.0,5.0,4.0,4.0,14.0,4.0,2.0,7.0,1.0,19.0,,4.0,6.0,11.0,4.0,15.0,1.0,,,,,6.0,6.0,5.0,3.0,38.0,0.2222222222222222,0.2857142857142857,0.5,0.4,0.6290322580645161,0.4,0.6363636363636364,0.4,0.41935483870967744,,0.75,0.4444444444444444,,0.8461538461538461,0.26666666666666666,0.6666666666666666,,0.5,0.07142857142857142,93.98601398601399,14.862068965517242,15.814814814814815,13.89655172413793,15.703703703703704,0.22580645161290322,0.5714285714285714,0.5714285714285714,0.25,0.12903225806451613,0.4,0.5,0.6451612903225806,0.5053661290322581,0.46214000000000005,0.09090909090909091,0.15,0.09523809523809523,6.872222222222223,25.592307692307692,6.0,2.0,6.0,9.0,1.0,2.0,7.0,4.0,1.0,3.0,,7.0,15.0,9.0,6.0,5.0,4.0,5.0,2.0,,7.0,6.0,,0.7142857142857143,0.5384615384615384,0.3333333333333333,0.5384615384615384,0.5,0.5,1.0,1.0,0.06451612903225806,0.2903225806451613,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.5,0.6666666666666666,0.5246000000000001,0.16666666666666666,0.20689655172413793,9.0,,,,,5.0,9.0,1.0,0.2903225806451613,0.5555555555555556,0.625,0.2,1.0,2.0,,1.0,,1.0,,,2.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,2.0,1.0,1.0,2.0,,0.5,0.05555555555555555,,0.1111111111111111,,,0.5,0.75,1.0,1.0,,,,,0.25,0.25,1.0,,0.2857142857142857,0.5,0.14285714285714285,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,True
