EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,DeadBallTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,LongMidRangePctBlocked,DefFTReboundPct,DefCorner3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimPctBlocked,LongMidRangeFGM,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,BlockedShortMidRange,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChancePointsPct,Offensive Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGA,PenaltyCorner3FGA,Steals,LostBallSteals,Corner3Frequency,PenaltyCorner3Frequency,BadPassSteals,Travels,Offensive Fouls Drawn,LostBallTurnovers,HeaveAttempts,OffLongMidRangeReboundPct,LostBallOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,OffCorner3ReboundPct,LongMidRangeAssists,LongMidRangePctAssisted,DefensiveGoaltends,BlockingFoulsDrawn,Corner3FGM,SecondChanceFtPoints,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,BlockingFouls,Loose Ball Fouls,Charge Fouls Drawn,Assisted3sPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Defensive 3 Seconds Violations,Arc3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Charge Fouls,Technical Free Throw Trips,3pt And 1 Free Throw Trips,3SecondViolations,team_id,year,season,team_vs
101181-1626204-203918-2544-2747,1610612739,"Jose Calderon, Larry Nance Jr., Rodney Hood, LeBron James, JR Smith","Calderon, Nance Jr., Hood, James, Smith",101181-1626204-203918-2544-2747,CLE,168.0,1,3.0,-3.0,6.0,6.0,6.0,,1.0,12,1.0,1.0,,1.0,1.0,,1.0,3.0,2.0,2.0,2.0,5.0,2.0,,4.0,7.0,1.0,2.0,5.0,2.0,,4.0,2.0,1.0,,1.0,3.0,,3.0,1.0,4.0,,,,,,,,,1.0,,,,,,,4.0,4.0,6.0,,0.4,0.4,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,,,,,0.3333333333333333,1.0,1.0,0.25,,,,,1.0,,102.85714285714286,,17.833333333333332,10.166666666666666,14.833333333333334,10.166666666666666,0.14285714285714285,1.0,1.0,0.14285714285714285,,,0.42857142857142855,0.2857142857142857,,0.14285714285714285,1.0,0.2857142857142857,0.42857142857142855,0.4765083333333333,0.4268,0.4765083333333333,1.0,11.64,41.95,1.0,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,2.0,,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
101181-1626204-2544-2594-2747,1610612739,"Jose Calderon, Larry Nance Jr., LeBron James, Kyle Korver, JR Smith","Calderon, Nance Jr., James, Korver, Smith",101181-1626204-2544-2594-2747,CLE,318.0,3,5.0,-3.0,10.0,12.0,8.0,4.0,1.0,22,2.0,5.0,1.0,,3.0,1.0,1.0,,2.0,2.0,3.0,6.0,3.0,,9.0,12.0,1.0,1.0,4.0,3.0,,5.0,6.0,2.0,1.0,,2.0,2.0,4.0,2.0,6.0,,1.0,,3.0,,3.0,3.0,4.0,2.0,2.0,,,,,,9.0,5.0,8.0,,0.5,0.25,0.5,0.35714285714285715,0.45,0.3125,0.3333333333333333,0.16666666666666666,,0.3333333333333333,1.0,,1.0,1.0,0.4,,,1.0,1.0,1.0,,99.62264150943396,,15.5,13.583333333333334,14.5,13.583333333333334,0.5555555555555556,0.4,0.5,0.1111111111111111,1.0,1.0,,0.2222222222222222,0.5,0.42857142857142855,,0.2857142857142857,0.8888888888888888,0.5703833333333334,,0.5571071428571429,0.5555555555555556,3.3166666666666664,24.866666666666664,0.8,,2.0,,1.0,,,1.0,0.1,0.14285714285714285,0.2,,,,,,,,,,,,,,1.0,,1.0,,,2.0,,,,1.0,,1.0,,0.5,,,,,1.0,1.0,1.0,1.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.5,1.0,1.0,,,0.1111111111111111,0.14285714285714285,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
101181-1626224-1627790-201145-203918,1610612739,"Jose Calderon, Cedi Osman, Ante Zizic, Jeff Green, Rodney Hood","Calderon, Osman, Zizic, Green, Hood",101181-1626224-1627790-201145-203918,CLE,156.0,1,3.0,-6.0,5.0,5.0,1.0,5.0,1.0,10,,1.0,,,,,,1.0,2.0,,1.0,2.0,3.0,,2.0,8.0,1.0,,,,,,,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,,0.5,,0.2,,0.2,,0.6,0.5,,,,1.0,1.0,1.0,0.25,,,,,1.0,,92.3076923076923,,20.8,10.4,20.2,10.4,0.2,,,,,,0.2,0.4,,,,,0.8,0.49347,0.3612,,,12.2,25.333333333333332,0.2,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,,2.0,,1.0,1.0,,1.0,1.0,,,1.0,,2.0,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,0.2,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
101181-1626224-1627790-203903-203918,1610612739,"Jose Calderon, Cedi Osman, Ante Zizic, Jordan Clarkson, Rodney Hood","Calderon, Osman, Zizic, Clarkson, Hood",101181-1626224-1627790-203903-203918,CLE,209.0,2,3.0,-2.0,9.0,8.0,9.0,8.0,2.0,17,2.0,3.0,1.0,2.0,3.0,,1.0,1.0,,,2.0,5.0,2.0,4.0,8.0,10.0,2.0,2.0,5.0,2.0,4.0,8.0,4.0,,,1.0,1.0,1.0,2.0,2.0,4.0,1.0,,,,,,,,2.0,4.0,1.0,1.0,,1.0,,6.0,8.0,9.0,1.0,0.4,0.4,0.2857142857142857,0.2857142857142857,0.4444444444444444,0.4444444444444444,0.2857142857142857,,,,0.5,0.3333333333333333,1.0,0.6666666666666666,0.4,,,0.5,,1.0,0.2,117.12918660287082,,15.333333333333334,8.875,14.0,8.25,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.14285714285714285,,,0.14285714285714285,,0.5,0.42857142857142855,0.6666666666666666,,0.7142857142857143,0.5081857142857144,0.5308,0.5081857142857144,1.0,6.659999999999999,22.95,1.0,,,,1.0,,,,0.125,0.16666666666666666,,,,,,,,1.0,,,,,,1.0,,1.0,,2.0,2.0,1.0,0.5,0.5,0.5,0.5,1.0,,1.0,,0.25,,,,,,,,,,,,,,,,,2.0,2.0,,,0.2857142857142857,0.2857142857142857,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
101181-1626224-201145-202684-203903,1610612739,"Jose Calderon, Cedi Osman, Jeff Green, Tristan Thompson, Jordan Clarkson","Calderon, Osman, Green, Thompson, Clarkson",101181-1626224-201145-202684-203903,CLE,237.0,2,4.0,6.0,7.0,8.0,4.0,,,15,3.0,3.0,,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,4.0,1.0,2.0,10.0,4.0,,1.0,1.0,1.0,1.0,3.0,2.0,1.0,,,2.0,3.0,5.0,,5.0,,,,,,,,,3.0,3.0,,,,,,10.0,3.0,4.0,,1.0,1.0,0.8,0.5,0.8333333333333334,0.5,0.2,,,,1.0,,1.0,1.0,,,,,1.0,1.0,,91.13924050632912,,17.714285714285715,14.125,17.714285714285715,14.125,0.6,1.0,1.0,0.2,1.0,1.0,,0.2,,0.5,1.0,0.5,0.8,0.5027999999999999,,0.5265,0.3,3.075,26.4,0.5714285714285714,,,1.0,2.0,,,,0.3333333333333333,0.4,,,6.0,3.0,3.0,3.0,6.0,,0.75,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
101181-1626224-201145-2544-2594,1610612739,"Jose Calderon, Cedi Osman, Jeff Green, LeBron James, Kyle Korver","Calderon, Osman, Green, James, Korver",101181-1626224-201145-2544-2594,CLE,24.0,1,,2.0,1.0,1.0,1.0,1.0,,2,,,,,,1.0,1.0,,,,1.0,1.0,,,2.0,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,120.0,,21.0,3.0,21.0,3.0,,,,1.0,1.0,1.0,,,,,,,,0.3492,,0.3492,1.0,8.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
101181-201145-201567-2544-2594,1610612739,"Jose Calderon, Jeff Green, Kevin Love, LeBron James, Kyle Korver","Calderon, Green, Love, James, Korver",101181-201145-201567-2544-2594,CLE,9.0,1,,,1.0,1.0,1.0,1.0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,320.0,,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
101181-201145-201567-2544-2747,1610612739,"Jose Calderon, Jeff Green, Kevin Love, LeBron James, JR Smith","Calderon, Green, Love, James, Smith",101181-201145-201567-2544-2747,CLE,102.0,1,2.0,-2.0,4.0,4.0,,4.0,,8,1.0,1.0,,,,,,2.0,1.0,,1.0,3.0,1.0,,2.0,4.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,2.0,,,,0.3333333333333333,,0.25,,0.25,,0.25,,,,,,,,,,,,,,,112.94117647058823,,16.25,9.25,16.25,9.25,0.25,1.0,1.0,,,,0.5,0.25,,,,,0.5,0.533675,,,,12.4,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
101181-201567-203918-2544-2747,1610612739,"Jose Calderon, Kevin Love, Rodney Hood, LeBron James, JR Smith","Calderon, Love, Hood, James, Smith",101181-201567-203918-2544-2747,CLE,20.0,1,,2.0,1.0,1.0,,,,2,1.0,1.0,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,144.0,,5.0,15.0,5.0,15.0,1.0,1.0,1.0,,,,,,,,,,1.0,0.6017,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
101181-201567-2544-2594-2747,1610612739,"Jose Calderon, Kevin Love, LeBron James, Kyle Korver, JR Smith","Calderon, Love, James, Korver, Smith",101181-201567-2544-2594-2747,CLE,2627.0,4,44.0,13.0,81.0,81.0,6.0,5.0,7.0,162,23.0,34.0,4.0,2.0,2.0,3.0,14.0,4.0,13.0,1.0,27.0,52.0,17.0,10.0,85.0,72.0,6.0,2.0,2.0,1.0,3.0,7.0,20.0,13.0,2.0,8.0,22.0,15.0,37.0,10.0,47.0,2.0,8.0,5.0,17.0,,2.0,10.0,20.0,16.0,14.0,1.0,4.0,1.0,4.0,3.0,73.0,7.0,6.0,1.0,0.5192307692307693,1.0,0.5434782608695652,0.6666666666666666,0.5743243243243243,0.7,0.2463768115942029,0.038461538461538464,0.07142857142857142,0.47058823529411764,0.6521739130434783,0.32,0.8148148148148148,0.74,0.2857142857142857,0.5454545454545454,0.5714285714285714,0.75,0.625,0.8421052631578947,0.06060606060606061,88.80091358964599,0.75,15.185185185185185,17.246913580246915,15.074074074074074,16.34567901234568,0.4927536231884058,0.6764705882352942,0.696969696969697,0.2028985507246377,0.21428571428571427,0.23076923076923078,0.057971014492753624,0.18840579710144928,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.7391304347826086,0.5559985507246377,0.5764,0.63555,0.08235294117647059,4.617307692307692,25.61176470588235,0.07407407407407407,,9.0,4.0,8.0,,,0.75,0.1095890410958904,0.14285714285714285,0.029411764705882353,1.0,34.0,17.0,23.0,15.0,52.0,3.0,0.6296296296296297,0.7083333333333334,0.6521739130434783,0.25,0.25,4.0,,5.0,,12.0,6.0,2.0,0.8333333333333334,0.8333333333333334,0.75,0.2,0.18181818181818182,0.125,1.0,,0.1411764705882353,2.0,1.0,,5.0,,7.0,,3.0,5.0,0.4117647058823529,,0.4117647058823529,0.38461538461538464,0.38461538461538464,,0.38461538461538464,4.0,,8.0,5.0,0.057971014492753624,,3.0,2.0,1.0,3.0,,,2.0,1.0,0.5,1.0,1.0,1.0,,2.0,2.0,18.0,6.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,0.8571428571428571,0.3333333333333333,0.5,0.5,1.0,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
101181-202684-203918-2544-2747,1610612739,"Jose Calderon, Tristan Thompson, Rodney Hood, LeBron James, JR Smith","Calderon, Thompson, Hood, James, Smith",101181-202684-203918-2544-2747,CLE,25.0,1,,,1.0,,,,1.0,1,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,57.599999999999994,,25.0,,19.0,,,,,1.0,,,,,,,,,,0.4041,,,,5.8,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
101181-202684-2544-2594-2747,1610612739,"Jose Calderon, Tristan Thompson, LeBron James, Kyle Korver, JR Smith","Calderon, Thompson, James, Korver, Smith",101181-202684-2544-2594-2747,CLE,448.0,2,7.0,-7.0,15.0,15.0,,,3.0,30,2.0,5.0,2.0,,,1.0,3.0,3.0,1.0,,3.0,11.0,6.0,2.0,14.0,21.0,3.0,,,,,,2.0,1.0,1.0,3.0,4.0,2.0,7.0,4.0,11.0,,,,1.0,,,2.0,5.0,3.0,2.0,,,,,,10.0,,,,0.2727272727272727,,0.35294117647058826,,0.3888888888888889,,0.35294117647058826,0.09090909090909091,0.3333333333333333,,1.0,0.375,0.8,0.8571428571428571,0.3333333333333333,1.0,,1.0,,1.0,,96.42857142857143,,16.0,13.866666666666667,14.133333333333333,13.866666666666667,0.29411764705882354,0.4,0.4,0.17647058823529413,0.3333333333333333,0.5,0.17647058823529413,0.058823529411764705,0.5,,,,0.6470588235294118,0.5439441176470589,0.5617,,,8.136363636363637,23.849999999999998,,1.0,1.0,,1.0,,1.0,0.6666666666666666,0.05555555555555555,0.08333333333333333,,,4.0,2.0,4.0,1.0,10.0,,0.6666666666666666,0.6666666666666666,0.5,,,1.0,,1.0,1.0,4.0,,1.0,0.3333333333333333,0.25,0.4,0.25,0.3333333333333333,,0.5,,0.2857142857142857,,1.0,,,,2.0,,,,0.3333333333333333,,0.3333333333333333,,,,,5.0,,,,0.29411764705882354,,,,,,,,,,0.3333333333333333,,,,1.0,2.0,2.0,6.0,2.0,,2.0,1.0,1.0,,1.0,,1.0,1.0,0.4,0.5,1.0,,,1.0,1.0,0.16666666666666666,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-1626224-201145-201588-2747,1610612739,"Larry Nance Jr., Cedi Osman, Jeff Green, George Hill, JR Smith","Nance Jr., Osman, Green, Hill, Smith",1626204-1626224-201145-201588-2747,CLE,57.0,1,1.0,2.0,2.0,2.0,2.0,2.0,,4,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,,2.0,,,1.0,1.0,,,2.0,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,,101.05263157894737,,6.5,22.0,6.5,22.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,0.4865,,0.4865,1.0,2.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-1626224-201145-203903-203918,1610612739,"Larry Nance Jr., Cedi Osman, Jeff Green, Jordan Clarkson, Rodney Hood","Nance Jr., Osman, Green, Clarkson, Hood",1626204-1626224-201145-203903-203918,CLE,169.0,1,3.0,-6.0,4.0,5.0,,5.0,1.0,9,1.0,1.0,1.0,,,1.0,1.0,1.0,,,2.0,3.0,1.0,,4.0,10.0,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,2.0,1.0,,,,,,,2.0,,,,0.6666666666666666,,0.5,,0.5,,0.25,,,1.0,,,,,0.5,,,,,,,76.68639053254438,,25.25,13.6,21.25,9.8,0.25,1.0,1.0,0.25,1.0,1.0,0.25,,1.0,,,,0.5,0.508375,,,,9.566666666666666,23.6,,,,,,,,,,,,,4.0,2.0,2.0,1.0,4.0,,1.0,1.0,1.0,,,1.0,,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,0.5,,,,,,,,,,,,,,,,,1.0,,,,0.25,,,,,,,,,2.0,1.0,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-1626224-201145-203903-2594,1610612739,"Larry Nance Jr., Cedi Osman, Jeff Green, Jordan Clarkson, Kyle Korver","Nance Jr., Osman, Green, Clarkson, Korver",1626204-1626224-201145-203903-2594,CLE,136.0,1,2.0,1.0,4.0,4.0,4.0,,2.0,8,2.0,3.0,2.0,2.0,3.0,1.0,1.0,,1.0,1.0,3.0,4.0,1.0,1.0,7.0,6.0,2.0,3.0,4.0,1.0,1.0,7.0,4.0,1.0,,1.0,,1.0,1.0,2.0,3.0,,,,,,,1.0,1.0,1.0,2.0,1.0,,,,,3.0,7.0,4.0,1.0,0.75,0.75,0.6,0.6,0.5833333333333334,0.5833333333333334,0.2,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,84.70588235294117,,21.0,13.0,21.0,13.0,0.6,0.6666666666666666,0.6666666666666666,0.2,1.0,1.0,,0.2,1.0,0.6,0.6666666666666666,0.2,0.8,0.59508,0.7432,0.59508,1.0,1.775,26.4,1.0,,,,,,,,,,,,2.0,1.0,1.0,,2.0,,0.3333333333333333,1.0,,,,2.0,,2.0,,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-1626224-201145-203918-2544,1610612739,"Larry Nance Jr., Cedi Osman, Jeff Green, Rodney Hood, LeBron James","Nance Jr., Osman, Green, Hood, James",1626204-1626224-201145-203918-2544,CLE,4.0,1,,,1.0,,1.0,,,1,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,360.0,,4.0,,4.0,,,,,,,,1.0,,,,,,,0.2566,,0.2566,,20.1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-1626224-201145-2544-2747,1610612739,"Larry Nance Jr., Cedi Osman, Jeff Green, LeBron James, JR Smith","Nance Jr., Osman, Green, James, Smith",1626204-1626224-201145-2544-2747,CLE,8.0,1,,,1.0,1.0,1.0,1.0,1.0,2,,,,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,360.0,,5.0,3.0,,3.0,,,,,,,,1.0,,,,1.0,1.0,0.45645,0.45645,0.45645,,,25.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-1626224-202684-203903-203918,1610612739,"Larry Nance Jr., Cedi Osman, Tristan Thompson, Jordan Clarkson, Rodney Hood","Nance Jr., Osman, Thompson, Clarkson, Hood",1626204-1626224-202684-203903-203918,CLE,154.0,1,3.0,,4.0,5.0,,5.0,,9,1.0,1.0,,,,,,,2.0,,1.0,1.0,3.0,,5.0,5.0,,,,,,,,2.0,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,5.0,,,,1.0,,0.625,,0.625,,0.75,,,,1.0,,1.0,1.0,,,,1.0,,1.0,,84.15584415584415,,15.5,18.4,15.5,18.4,0.25,1.0,1.0,,,,,0.5,,,,,1.0,0.541725,,,,2.2,24.8,,,,,,,,,,,,,2.0,1.0,2.0,1.0,5.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.3333333333333333,,0.3333333333333333,,,,,1.0,,,,0.25,,,,,,,,,,,,,,,1.0,,3.0,1.0,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-1626224-203903-203918-2594,1610612739,"Larry Nance Jr., Cedi Osman, Jordan Clarkson, Rodney Hood, Kyle Korver","Nance Jr., Osman, Clarkson, Hood, Korver",1626204-1626224-203903-203918-2594,CLE,42.0,1,1.0,3.0,2.0,1.0,1.0,,,3,,,,,,,,,1.0,1.0,,,1.0,,3.0,,,,,1.0,,3.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,1.0,1.0,1.0,,3.0,3.0,1.0,,,,1.5,1.5,1.5,1.5,1.0,,,,0.5,,,0.3333333333333333,,,0.5,,,,,102.85714285714286,,7.0,28.0,7.0,17.0,,,,,,,,1.0,,,,1.0,1.0,0.5223,,0.5223,1.0,,27.7,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
