EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,LongMidRangeFrequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,Fg2aBlocked,DeadBallTurnovers,Travels,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,ShortMidRangeFGM,ShortMidRangeAssists,OffThreePtRebounds,Loose Ball Fouls Drawn,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAssists,LongMidRangePctAssisted,2pt And 1 Free Throw Trips,PtsUnassisted3s,BadPassTurnovers,Offensive Fouls,LostBallOutOfBoundsTurnovers,Blocked2s,BlockedShortMidRange,OffAtRimReboundPct,SecondChanceFtPoints,OffLongMidRangeReboundPct,Loose Ball Fouls,AtRimPctBlocked,BlockedLongMidRange,HeaveAttempts,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Charge Fouls,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,PtsPutbacks,BlockedAtRim,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,Charge Fouls Drawn,3pt And 1 Free Throw Trips,SecondChanceFg3Pct,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,BlockingFouls,Clear Path Fouls,Technical Free Throw Trips,BlockedCorner3,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,OffensiveGoaltends,team_id,year,season,team_vs
1626172-1626188-201142-201939-203110,1610612744,"Kevon Looney, Quinn Cook, Kevin Durant, Stephen Curry, Draymond Green","Looney, Cook, Durant, Curry, Green",1626172-1626188-201142-201939-203110,GSW,166.0,1,3.0,4.0,4.0,5.0,2.0,,1.0,9.0,1.0,1.0,1.0,1.0,,,,,,,,,,,2.0,3.0,,,2.0,6.0,2.0,,2.0,2.0,,,,4.0,2.0,2.0,,,,1.0,,1.0,,,1.0,2.0,1.0,1.0,3.0,,4.0,1.0,5.0,,,,,,,,,,,2.0,,4.0,2.0,,,,1.0,1.0,5.0,4.0,2.0,,0.5,0.5,,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,78.07228915662651,1.0,16.75,19.8,16.75,19.8,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,0.5,1.0,,,,,0.3333333333333333,,0.39630000000000004,,0.39995,0.4,0.4,0.6666666666666666,13.4,,0.5,2.0,0.6666666666666666,,,1.0,,,1.0,,,,,,,0.5,,,0.5,0.5,,,0.16666666666666666,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-1626188-201142-202691-203110,1610612744,"Kevon Looney, Quinn Cook, Kevin Durant, Klay Thompson, Draymond Green","Looney, Cook, Durant, Thompson, Green",1626172-1626188-201142-202691-203110,GSW,255.0,3,4.0,1.0,8.0,7.0,4.0,,1.0,15.0,,2.0,,,1.0,2.0,2.0,1.0,1.0,,1.0,,,1.0,,4.0,2.0,3.0,2.0,8.0,7.0,,,,1.0,2.0,2.0,5.0,,,6.0,1.0,,,2.0,2.0,,2.0,,6.0,1.0,,4.0,,4.0,1.0,5.0,,,,,,,,,1.0,2.0,2.0,,4.0,,2.0,,,1.0,1.0,8.0,5.0,4.0,2.0,,,1.0,0.6666666666666666,0.5,0.6666666666666666,,,0.42857142857142855,0.75,0.4444444444444444,0.625,0.42857142857142855,,,0.5714285714285714,0.25,,0.5714285714285714,0.2,,0.6666666666666666,0.5,,,,,84.70588235294117,1.0,15.0,19.285714285714285,14.0,17.428571428571427,0.2857142857142857,,,,0.14285714285714285,0.2857142857142857,1.0,1.0,1.0,0.14285714285714285,,,,,,,0.5,1.0,0.5,,0.7142857142857143,,0.4819857142857143,0.4739,0.5214,,,0.625,6.525,25.96666666666667,0.5,1.0,0.14285714285714285,,,,,1.0,,1.0,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-1626188-201142-202691-2738,1610612744,"Kevon Looney, Quinn Cook, Kevin Durant, Klay Thompson, Andre Iguodala","Looney, Cook, Durant, Thompson, Iguodala",1626172-1626188-201142-202691-2738,GSW,101.0,1,2.0,-2.0,3.0,4.0,3.0,4.0,,7.0,,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,2.0,1.0,1.0,,3.0,5.0,,,2.0,1.0,1.0,,3.0,,,3.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,,,1.0,1.0,2.0,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,3.0,3.0,3.0,,,,1.0,1.0,1.0,1.0,,,0.5,0.5,0.5,0.5,0.3333333333333333,,1.0,0.3333333333333333,,,0.3333333333333333,,,,,0.5,,,,99.8019801980198,,15.0,14.0,15.0,13.75,0.3333333333333333,,,,0.3333333333333333,,,,,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,,,,0.3333333333333333,1.0,0.6666666666666666,1.0,0.43855,,0.43855,,,1.0,6.55,26.1,1.0,,,,,,,,,1.0,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-1626188-201142-203110-2733,1610612744,"Kevon Looney, Quinn Cook, Kevin Durant, Draymond Green, Shaun Livingston","Looney, Cook, Durant, Green, Livingston",1626172-1626188-201142-203110-2733,GSW,363.0,6,6.0,-4.0,15.0,13.0,3.0,9.0,1.0,28.0,1.0,5.0,,,3.0,,,,,,1.0,,,,4.0,11.0,,1.0,5.0,13.0,17.0,,1.0,1.0,,,1.0,3.0,8.0,,,1.0,,4.0,,4.0,,,1.0,8.0,1.0,,4.0,,4.0,1.0,5.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,2.0,5.0,,7.0,3.0,1.0,,,1.0,1.0,13.0,3.0,3.0,1.0,1.0,1.0,,,,,0.36363636363636365,1.0,0.3333333333333333,1.0,0.43333333333333335,0.75,0.08333333333333333,0.5,,0.8,0.14285714285714285,,0.8,0.125,,1.0,0.5,1.0,,,0.14285714285714285,111.07438016528926,1.0,12.2,13.846153846153847,12.133333333333333,13.846153846153847,0.4166666666666667,0.2,0.25,1.0,0.25,,,,,0.08333333333333333,,,,,,,,,,,0.5,,0.476825,0.6347,0.3705,0.21428571428571427,0.23076923076923078,0.23076923076923078,8.154545454545454,24.9,0.2,3.0,0.25,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,0.09090909090909091,,0.3333333333333333,0.3333333333333333,1.0,,,2.0,2.0,,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,,,1.0,,1.0,,0.25,,,,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-1626188-201142-2561-2733,1610612744,"Kevon Looney, Quinn Cook, Kevin Durant, David West, Shaun Livingston","Looney, Cook, Durant, West, Livingston",1626172-1626188-201142-2561-2733,GSW,1815.0,9,30.0,-23.0,64.0,65.0,24.0,49.0,3.0,129.0,11.0,14.0,4.0,5.0,17.0,2.0,2.0,,,3.0,10.0,,,2.0,20.0,44.0,5.0,12.0,10.0,65.0,88.0,,7.0,17.0,,2.0,8.0,22.0,18.0,22.0,12.0,9.0,3.0,9.0,4.0,13.0,2.0,2.0,6.0,30.0,3.0,6.0,10.0,1.0,17.0,4.0,21.0,,4.0,2.0,2.0,3.0,1.0,6.0,1.0,6.0,19.0,7.0,,10.0,2.0,3.0,,,,,65.0,22.0,24.0,3.0,0.45,0.45,0.8,0.4166666666666667,,0.45454545454545453,0.45454545454545453,0.4117647058823529,0.49107142857142855,0.3684210526315789,0.5327868852459017,0.4782608695652174,0.21428571428571427,0.5,1.0,0.9090909090909091,0.125,0.46153846153846156,0.6666666666666666,0.13333333333333333,0.08333333333333333,0.5,1.0,1.0,0.4444444444444444,0.5,,102.34710743801652,,15.09375,13.061538461538461,14.65625,12.492307692307692,0.25,0.7857142857142857,0.7857142857142857,0.5454545454545454,0.30357142857142855,0.03571428571428571,1.0,1.0,1.0,0.17857142857142858,0.3,0.3,0.6666666666666666,,0.2631578947368421,0.8,,,0.10526315789473684,,0.4642857142857143,0.3333333333333333,0.4462972727272727,0.362,0.43361842105263154,0.034482758620689655,0.043478260869565216,0.3384615384615385,9.188636363636364,28.05,0.375,13.0,0.23214285714285715,,1.0,4.0,,2.0,,3.0,3.0,,10.0,,,,0.06818181818181818,0.17647058823529413,0.3076923076923077,0.3076923076923077,0.5,,,5.0,,1.0,1.0,0.16666666666666666,0.16666666666666666,0.29411764705882354,0.35714285714285715,,3.0,0.75,,3.0,2.0,,1.0,,,,,0.2222222222222222,4.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-1626188-201142-2733-2738,1610612744,"Kevon Looney, Quinn Cook, Kevin Durant, Shaun Livingston, Andre Iguodala","Looney, Cook, Durant, Livingston, Iguodala",1626172-1626188-201142-2733-2738,GSW,53.0,1,1.0,-1.0,2.0,1.0,1.0,1.0,,3.0,,,,,1.0,,,,,,,,,,1.0,1.0,,,,2.0,3.0,,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,81.50943396226415,,7.0,39.0,7.0,21.0,,,,,1.0,,,,,,,,,,,,,,,,,,0.2984,,0.2984,,,1.0,10.6,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-1626188-201156-202691-203110,1610612744,"Kevon Looney, Quinn Cook, Nick Young, Klay Thompson, Draymond Green","Looney, Cook, Young, Thompson, Green",1626172-1626188-201156-202691-203110,GSW,48.0,1,1.0,-1.0,2.0,1.0,,,,3.0,,,,,1.0,,,,,,,,,,,1.0,,,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,2.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,90.0,,19.0,10.0,19.0,10.0,,,,,1.0,,,,,,,,,,,,,,,,,,0.39,,,0.5,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-1626188-202691-203110-2733,1610612744,"Kevon Looney, Quinn Cook, Klay Thompson, Draymond Green, Shaun Livingston","Looney, Cook, Thompson, Green, Livingston",1626172-1626188-202691-203110-2733,GSW,140.0,1,2.0,-6.0,6.0,6.0,,,,12.0,1.0,2.0,,,,,1.0,,,,,,,,1.0,2.0,,1.0,,2.0,8.0,,,,,,,,2.0,,,,,1.0,,1.0,,,1.0,2.0,,2.0,,,2.0,,2.0,,,,,2.0,1.0,3.0,,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,,,1.0,1.0,,,,,,1.0,,,123.42857142857142,1.0,13.833333333333334,9.5,13.833333333333334,9.5,0.6666666666666666,0.5,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,0.49498333333333333,,,,,,2.5,23.2,,,,,,,,,,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-1626188-202691-203110-2738,1610612744,"Kevon Looney, Quinn Cook, Klay Thompson, Draymond Green, Andre Iguodala","Looney, Cook, Thompson, Green, Iguodala",1626172-1626188-202691-203110-2738,GSW,166.0,2,3.0,-3.0,6.0,5.0,3.0,3.0,,11.0,1.0,2.0,1.0,2.0,,,,,,,,,,,1.0,4.0,,,,2.0,5.0,,1.0,2.0,,,,2.0,2.0,,,,,1.0,,1.0,,,1.0,2.0,,1.0,1.0,,2.0,,2.0,,,,,1.0,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,2.0,2.0,3.0,,1.0,1.0,,,,,0.25,0.5,0.25,0.5,0.25,0.5,,0.5,,1.0,,1.0,1.0,,,,,1.0,1.0,,,95.42168674698796,,14.833333333333334,15.4,14.833333333333334,15.4,0.5,0.5,0.5,1.0,,,,,,,,,,,1.0,0.5,,,,,0.5,,0.543875,,0.7219,,,1.0,8.95,,0.5,2.0,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-1626188-202691-2561-2733,1610612744,"Kevon Looney, Quinn Cook, Klay Thompson, David West, Shaun Livingston","Looney, Cook, Thompson, West, Livingston",1626172-1626188-202691-2561-2733,GSW,287.0,3,5.0,5.0,12.0,9.0,4.0,2.0,2.0,21.0,3.0,4.0,2.0,2.0,4.0,,,,,,2.0,1.0,,,6.0,8.0,,2.0,2.0,14.0,9.0,1.0,3.0,4.0,,,,6.0,10.0,2.0,,2.0,,5.0,,5.0,,,2.0,10.0,1.0,1.0,1.0,,2.0,1.0,3.0,,2.0,,2.0,2.0,,2.0,,,1.0,3.0,1.0,3.0,2.0,,,,,,14.0,6.0,4.0,,0.8333333333333334,0.8333333333333334,,,,,0.75,0.75,0.6,0.75,0.6363636363636364,0.75,0.2,1.0,,0.5,0.5,0.5,0.5,0.25,,,,0.5,0.5,,,105.3658536585366,,10.583333333333334,17.77777777777778,9.083333333333334,16.0,0.4,0.75,0.75,0.6666666666666666,0.4,,,,,0.2,,,,0.5,0.5,1.0,,,,,0.6,,0.47071500000000005,0.5175,0.46585,0.18181818181818182,0.2222222222222222,0.42857142857142855,4.6125,26.5,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,3.0,3.0,,,,,0.75,0.75,1.0,,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-1626188-202691-2733-2738,1610612744,"Kevon Looney, Quinn Cook, Klay Thompson, Shaun Livingston, Andre Iguodala","Looney, Cook, Thompson, Livingston, Iguodala",1626172-1626188-202691-2733-2738,GSW,109.0,2,2.0,4.0,3.0,3.0,,,,6.0,,,,,2.0,,1.0,,,,,,,,2.0,2.0,,1.0,,4.0,,,,,,,,,4.0,,,,,2.0,,2.0,,,,4.0,,1.0,2.0,,3.0,,3.0,,,,,,,,,,,2.0,,2.0,1.0,,,,1.0,1.0,4.0,,,,1.0,1.0,,,,,1.0,,0.6666666666666666,,0.5,,0.3333333333333333,,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,79.26605504587155,1.0,14.333333333333334,22.0,14.333333333333334,22.0,,,,,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,0.3333333333333333,,0.48058333333333336,,,0.25,0.3333333333333333,,10.45,23.3,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-1627775-1628395-201156-2585,1610612744,"Kevon Looney, Patrick McCaw, Jordan Bell, Nick Young, Zaza Pachulia","Looney, McCaw, Bell, Young, Pachulia",1626172-1627775-1628395-201156-2585,GSW,167.0,1,3.0,2.0,5.0,6.0,5.0,6.0,1.0,11.0,2.0,2.0,2.0,2.0,2.0,,,,,,1.0,,,1.0,3.0,6.0,,1.0,,6.0,4.0,,3.0,6.0,,1.0,,6.0,4.0,2.0,,1.0,,2.0,,2.0,,,1.0,4.0,2.0,,1.0,,1.0,2.0,3.0,,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,4.0,6.0,5.0,,0.6666666666666666,1.0,,,,,0.5,0.5,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.14285714285714285,,,0.5,0.6666666666666666,,0.3333333333333333,0.5,1.0,,,1.0,,,,94.8502994011976,1.0,13.4,16.666666666666668,11.0,14.166666666666666,0.2857142857142857,1.0,1.0,0.5,0.2857142857142857,,,,,0.14285714285714285,,,,,0.2857142857142857,1.0,,,0.14285714285714285,,0.42857142857142855,,0.4243,0.41995,0.4243,,,1.0,11.183333333333332,33.9,1.0,2.0,0.2857142857142857,1.0,1.0,,1.0,2.0,2.0,,,,1.0,0.5,0.5,0.5,,,,,0.5,1.0,0.3333333333333333,1.0,1.0,,,,,0.5,0.5,1.0,,,,,,,,1.0,,,,0.5,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-1627775-201142-201156-2733,1610612744,"Kevon Looney, Patrick McCaw, Kevin Durant, Nick Young, Shaun Livingston","Looney, McCaw, Durant, Young, Livingston",1626172-1627775-201142-201156-2733,GSW,58.0,1,1.0,2.0,2.0,2.0,2.0,2.0,,4.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2.0,2.0,,,,4.0,2.0,,2.0,2.0,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,2.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,99.3103448275862,,10.5,18.5,10.5,18.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,,0.5274,,0.5274,,,1.0,2.05,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-1628395-201142-201156-201939,1610612744,"Kevon Looney, Jordan Bell, Kevin Durant, Nick Young, Stephen Curry","Looney, Bell, Durant, Young, Curry",1626172-1628395-201142-201156-201939,GSW,90.0,1,2.0,2.0,3.0,2.0,3.0,,1.0,5.0,1.0,2.0,1.0,2.0,,,1.0,,1.0,,,,,,1.0,2.0,,1.0,2.0,4.0,2.0,,1.0,2.0,,1.0,2.0,4.0,,2.0,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,,,,1.0,1.0,2.0,4.0,3.0,,,,,,,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,,,0.5,,,0.5,0.5,,0.5,,,,,,80.0,1.0,15.333333333333334,22.0,15.333333333333334,21.5,0.6666666666666666,0.5,0.5,,,0.3333333333333333,,,,,,,,,0.6666666666666666,0.5,0.3333333333333333,,,,1.0,,0.5977666666666667,,0.5977666666666667,0.25,0.3333333333333333,1.0,1.4,23.9,1.0,,,1.0,1.0,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,,1.0,1.0,0.5,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-1628395-201142-201156-2733,1610612744,"Kevon Looney, Jordan Bell, Kevin Durant, Nick Young, Shaun Livingston","Looney, Bell, Durant, Young, Livingston",1626172-1628395-201142-201156-2733,GSW,320.0,3,5.0,-1.0,10.0,9.0,8.0,3.0,1.0,19.0,2.0,3.0,1.0,2.0,3.0,,,,,,1.0,,,1.0,3.0,6.0,,1.0,4.0,10.0,11.0,,2.0,5.0,,1.0,3.0,7.0,2.0,4.0,,1.0,,1.0,,1.0,,,1.0,2.0,1.0,1.0,3.0,,4.0,1.0,5.0,,,,,1.0,1.0,1.0,,2.0,2.0,4.0,,7.0,3.0,1.0,,,1.0,,8.0,7.0,8.0,1.0,0.3333333333333333,0.3333333333333333,,,,,0.5,0.4,0.42857142857142855,0.3333333333333333,0.5,0.3888888888888889,0.14285714285714285,1.0,,0.42857142857142855,0.3333333333333333,1.0,0.5,0.25,0.5,,,0.75,1.0,,,85.5,,13.6,20.444444444444443,13.6,16.555555555555557,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.42857142857142855,,,,,0.14285714285714285,,,,,0.3333333333333333,0.5,,,0.16666666666666666,,0.5714285714285714,,0.40682142857142856,0.3427,0.384175,0.3333333333333333,0.375,0.7,5.05,26.4,0.8,,,1.0,1.0,,1.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,,,1.0,1.0,0.2,1.0,,,,,,0.3333333333333333,0.5,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-1628395-201142-201939-202691,1610612744,"Kevon Looney, Jordan Bell, Kevin Durant, Stephen Curry, Klay Thompson","Looney, Bell, Durant, Curry, Thompson",1626172-1628395-201142-201939-202691,GSW,284.0,3,5.0,-1.0,9.0,8.0,,4.0,,17.0,5.0,6.0,,,1.0,,,,,,,,,,5.0,7.0,,,2.0,12.0,13.0,,,,,,,,4.0,6.0,,,,2.0,,2.0,,,2.0,4.0,,2.0,,,2.0,,2.0,,,,,,,2.0,,1.0,4.0,2.0,,2.0,2.0,,,,,,12.0,,,,0.4,0.4,,,,,0.7142857142857143,,0.7142857142857143,,0.8571428571428571,,,,,,,1.0,0.6666666666666666,,,,,,1.0,,,86.19718309859155,,15.555555555555555,18.0,15.555555555555555,15.375,0.8571428571428571,0.8333333333333334,1.0,0.4,0.14285714285714285,,,,,,,,,,,,,,,,0.8571428571428571,,0.5342714285714286,,,0.2857142857142857,0.2857142857142857,,2.6714285714285713,,,,,,,,,,,2.0,2.0,,,,,,0.2857142857142857,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,0.16666666666666666,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-1628395-201142-201939-2733,1610612744,"Kevon Looney, Jordan Bell, Kevin Durant, Stephen Curry, Shaun Livingston","Looney, Bell, Durant, Curry, Livingston",1626172-1628395-201142-201939-2733,GSW,58.0,1,1.0,-1.0,1.0,2.0,,,,3.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,2.0,3.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,74.48275862068965,,37.0,10.5,37.0,10.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,0.3637,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
