EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FtPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,LostBallTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3PctAssisted,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,Corner3Assists,BadPassTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedShortMidRange,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyFtPoints,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,PenaltyAtRimAccuracy,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,LongMidRangeAssists,PenaltyFg3Pct,LongMidRangePctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyCorner3FGA,OffCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3FGM,SecondChanceFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffShortMidRangeReboundPct,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Charge Fouls,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Loose Ball Fouls Drawn,Charge Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SelfOReb,3SecondViolations,SelfORebPct,HeaveMakes,HeaveAttempts,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedArc3,BlockingFouls,LongMidRangePctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,DefensiveGoaltends,3pt And 1 Free Throw Trips,BlockedLongMidRange,BlockingFoulsDrawn,StepOutOfBoundsTurnovers,OffensiveGoaltends,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
1627767-201950-202703-203121-203546,1610612740,"Cheick Diallo, Jrue Holiday, Nikola Mirotic, Darius Miller, Ian Clark","Diallo, Holiday, Mirotic, Miller, Clark",1627767-201950-202703-203121-203546,NOP,1639.0,11,27.0,-1.0,53.0,57.0,17.0,110.0,6.0,12.0,4.0,13.0,10.0,28.0,8.0,19.0,60.0,61.0,14.0,3.0,13.0,4.0,7.0,14.0,5.0,35.0,8.0,19.0,27.0,1.0,1.0,8.0,51.0,0.7,0.7777777777777778,0.42105263157894735,0.42105263157894735,0.35714285714285715,0.46808510638297873,0.5462962962962963,0.40425531914893614,0.6666666666666666,0.8260869565217391,0.8333333333333334,96.64429530201342,15.09433962264151,14.719298245614034,14.528301886792454,14.368421052631579,0.2553191489361702,0.5,0.5454545454545454,0.8333333333333334,0.2765957446808511,0.3076923076923077,0.3333333333333333,0.6595744680851063,0.3076923076923077,0.5126,7.7,25.042105263157897,9.0,4.0,1.0,2.0,9.0,2.0,7.0,16.0,3.0,1.0,3.0,15.0,6.0,21.0,3.0,7.0,3.0,,2.0,11.0,,8.0,6.0,4.0,2.0,7.0,,3.0,7.0,14.0,,12.0,17.0,8.0,1.0,1.0,1.0,,15.0,9.0,0.875,0.3333333333333333,0.7857142857142857,0.8333333333333334,0.10714285714285714,0.08333333333333333,0.1111111111111111,0.875,,0.1111111111111111,1.0,0.27586206896551724,0.3333333333333333,,0.6,1.0,,0.19148936170212766,0.2222222222222222,0.25,,0.14893617021276595,0.2857142857142857,0.3333333333333333,0.75,0.14285714285714285,,0.49275714285714284,0.1509433962264151,0.23529411764705882,0.25,0.16981132075471697,2.0,3.0,4.0,6.0,2.0,9.0,2.0,4.0,4.0,2.0,1.0,,0.6666666666666666,0.5,0.6428571428571429,,1.0,0.1276595744680851,0.6666666666666666,0.6666666666666666,1.0,0.75,0.6666666666666666,0.5,0.15,1.0,4.0,,1.0,1.0,,1.0,,3.0,4.0,3.0,4.0,2.0,0.75,1.0,0.5714285714285714,0.75,6.0,,0.5454545454545454,0.4444444444444444,,1.0,,,5.0,1.0,1.0,,,,,,1.0,,,,,,1.0,0.25,,,1.0,0.05263157894736842,,2.0,,,,,1.0,,0.04,,,,,,,,0.14285714285714285,0.07692307692307693,,,,,,,,,,1610612740,2018,2017-18,False
1627767-201950-202703-203524-203546,1610612740,"Cheick Diallo, Jrue Holiday, Nikola Mirotic, Solomon Hill, Ian Clark","Diallo, Holiday, Mirotic, Hill, Clark",1627767-201950-202703-203524-203546,NOP,113.0,1,2.0,7.0,3.0,3.0,,6.0,,,1.0,1.0,2.0,2.0,1.0,1.0,7.0,,2.0,,1.0,1.0,1.0,2.0,,5.0,1.0,3.0,3.0,,,,7.0,0.5,0.5,1.0,1.0,1.0,1.1666666666666667,1.1666666666666667,0.3333333333333333,0.5,0.75,0.5,76.46017699115045,10.0,27.666666666666668,10.0,26.0,,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.47501666666666664,14.9,25.0,3.0,,,1.0,1.0,1.0,1.0,,,2.0,2.0,7.0,2.0,3.0,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,7.0,3.0,1.0,1.0,1.1666666666666667,1.1666666666666667,,,,,,,1.0,,,,,1.0,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,0.47501666666666664,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,False
1627767-201950-202732-202734-203076,1610612740,"Cheick Diallo, Jrue Holiday, DeAndre Liggins, E'Twaun Moore, Anthony Davis","Diallo, Holiday, Liggins, Moore, Davis",1627767-201950-202732-202734-203076,NOP,41.0,1,1.0,-3.0,1.0,2.0,2.0,3.0,,1.0,,,,1.0,,,,3.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,105.36585365853658,23.0,9.0,23.0,1.5,1.0,,,,,,,1.0,,0.3569,3.4,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,False
1627767-201950-202732-202734-203121,1610612740,"Cheick Diallo, Jrue Holiday, DeAndre Liggins, E'Twaun Moore, Darius Miller","Diallo, Holiday, Liggins, Moore, Miller",1627767-201950-202732-202734-203121,NOP,4.0,1,,-2.0,,1.0,1.0,1.0,,,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,360.0,,3.0,,3.0,,,,,1.0,,,1.0,,,,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,False
1627767-201950-202732-203076-203546,1610612740,"Cheick Diallo, Jrue Holiday, DeAndre Liggins, Anthony Davis, Ian Clark","Diallo, Holiday, Liggins, Davis, Clark",1627767-201950-202732-203076-203546,NOP,129.0,1,2.0,3.0,6.0,6.0,5.0,12.0,,,,1.0,3.0,3.0,,1.0,6.0,3.0,4.0,,1.0,,2.0,2.0,,4.0,1.0,5.0,5.0,2.0,,2.0,6.0,0.6666666666666666,0.6666666666666666,,,1.0,0.75,0.75,0.25,1.0,1.0,,133.95348837209303,7.5,14.0,7.5,13.166666666666666,,,,,0.25,,,0.25,,0.4633625,7.8,26.5,,,,3.0,3.0,,,,,,,,2.0,,,,,2.0,,3.0,1.0,,,,,,,,1.0,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,0.75,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1610612740,2018,2017-18,False
1627767-201950-202732-203121-203546,1610612740,"Cheick Diallo, Jrue Holiday, DeAndre Liggins, Darius Miller, Ian Clark","Diallo, Holiday, Liggins, Miller, Clark",1627767-201950-202732-203121-203546,NOP,60.0,1,1.0,2.0,2.0,2.0,,4.0,1.0,1.0,,,1.0,1.0,,1.0,2.0,,2.0,,,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,2.0,1.0,1.0,,,1.0,0.5,0.5,0.5,1.0,1.0,1.0,96.0,15.5,14.5,15.5,12.5,0.5,1.0,1.0,1.0,,,,1.0,,0.469825,3.7,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,False
1627767-201950-202734-203076-203121,1610612740,"Cheick Diallo, Jrue Holiday, E'Twaun Moore, Anthony Davis, Darius Miller","Diallo, Holiday, Moore, Davis, Miller",1627767-201950-202734-203076-203121,NOP,558.0,3,9.0,10.0,17.0,18.0,4.0,35.0,4.0,5.0,1.0,2.0,9.0,15.0,1.0,2.0,22.0,12.0,12.0,3.0,2.0,1.0,6.0,6.0,4.0,12.0,5.0,10.0,11.0,,,,20.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6,0.6176470588235294,0.6111111111111112,0.11764705882352941,0.625,0.7142857142857143,1.0,90.32258064516128,14.764705882352942,17.055555555555557,13.705882352941176,16.77777777777778,0.29411764705882354,0.8,1.0,1.0,0.11764705882352941,0.5,0.5,0.4117647058823529,0.5,0.4959735294117647,8.946666666666665,25.9,5.0,1.0,2.0,4.0,6.0,1.0,4.0,1.0,1.0,3.0,4.0,9.0,6.0,,1.0,,,2.0,1.0,5.0,,1.0,1.0,,1.0,,,,1.0,2.0,,2.0,2.0,1.0,,,,,9.0,5.0,,0.75,0.9,0.9,0.06666666666666667,0.2,,,,0.16666666666666666,0.8333333333333334,0.14285714285714285,,,0.5,0.75,,0.35294117647058826,0.6666666666666666,0.6666666666666666,0.5,0.23529411764705882,0.25,0.25,,0.4,0.5467,0.56353,0.05555555555555555,0.0625,0.4090909090909091,0.29411764705882354,1.0,1.0,,,1.0,2.0,,,,,,,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,0.09090909090909091,2.0,,,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,0.2,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612740,2018,2017-18,False
1627767-201950-202734-203076-203546,1610612740,"Cheick Diallo, Jrue Holiday, E'Twaun Moore, Anthony Davis, Ian Clark","Diallo, Holiday, Moore, Davis, Clark",1627767-201950-202734-203076-203546,NOP,392.0,5,7.0,8.0,15.0,15.0,6.0,30.0,,1.0,1.0,4.0,5.0,8.0,2.0,5.0,19.0,11.0,,3.0,4.0,1.0,,1.0,,3.0,2.0,3.0,3.0,1.0,,2.0,19.0,,,0.4,0.4,0.625,0.6153846153846154,0.6785714285714286,0.38461538461538464,1.0,1.0,1.0,110.20408163265306,13.466666666666667,12.666666666666666,13.466666666666667,11.866666666666667,0.07692307692307693,,,,0.3076923076923077,0.25,0.25,0.46153846153846156,0.25,0.4908923076923077,11.0875,25.04,2.0,,,4.0,5.0,1.0,2.0,3.0,,2.0,2.0,5.0,10.0,3.0,1.0,1.0,,,,1.0,,,3.0,3.0,,1.0,,1.0,,,,6.0,3.0,2.0,,,,,5.0,2.0,0.5,1.0,1.0,1.25,0.125,,0.2,0.5,,,1.0,,,,1.0,1.0,,0.38461538461538464,0.8,1.0,,0.15384615384615385,0.5,0.5,,,,0.4307,0.14285714285714285,0.2222222222222222,0.2631578947368421,0.13333333333333333,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,0.07692307692307693,1.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612740,2018,2017-18,False
1627767-201950-202734-203076-2749,1610612740,"Cheick Diallo, Jrue Holiday, E'Twaun Moore, Anthony Davis, Jameer Nelson","Diallo, Holiday, Moore, Davis, Nelson",1627767-201950-202734-203076-2749,NOP,120.0,1,2.0,-2.0,5.0,4.0,4.0,9.0,,,,,2.0,3.0,,,6.0,8.0,2.0,,,,1.0,1.0,,2.0,,,,1.0,,1.0,6.0,0.5,0.5,,,0.6666666666666666,0.6666666666666666,0.75,,,,,108.0,14.4,12.0,14.4,12.0,,,,,,,,,,0.3818,16.033333333333335,,5.0,,,1.0,1.0,1.0,2.0,2.0,,2.0,3.0,6.0,2.0,,,,,1.0,,,,,,,,,,,,,,1.0,2.0,,,,,,6.0,5.0,,0.6666666666666666,0.6666666666666666,0.75,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,,,,0.3818,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,False
1627767-201950-202734-203121-203546,1610612740,"Cheick Diallo, Jrue Holiday, E'Twaun Moore, Darius Miller, Ian Clark","Diallo, Holiday, Moore, Miller, Clark",1627767-201950-202734-203121-203546,NOP,415.0,2,7.0,4.0,13.0,13.0,,26.0,1.0,2.0,3.0,3.0,3.0,8.0,3.0,3.0,16.0,12.0,2.0,,3.0,3.0,1.0,4.0,1.0,11.0,2.0,8.0,8.0,1.0,1.0,2.0,16.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.375,0.6818181818181818,0.7272727272727273,0.2727272727272727,0.6666666666666666,0.875,1.0,90.21686746987952,12.846153846153847,19.076923076923077,12.846153846153847,18.384615384615383,0.18181818181818182,0.5,0.5,1.0,0.2727272727272727,1.0,1.0,0.45454545454545453,1.0,0.44982727272727274,7.6125,26.03333333333333,,,,1.0,5.0,1.0,1.0,1.0,,,,,4.0,9.0,1.0,3.0,3.0,,,5.0,1.0,,,,,1.0,,,2.0,5.0,,1.0,1.0,,2.0,1.0,2.0,1.0,,,1.0,,,,0.125,,0.2,0.5,1.0,,1.0,,,,,1.0,0.5,0.45454545454545453,0.2,0.25,,0.09090909090909091,1.0,1.0,1.0,,,,0.09090909090909091,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612740,2018,2017-18,False
1627767-201950-202734-203121-2731,1610612740,"Cheick Diallo, Jrue Holiday, E'Twaun Moore, Darius Miller, Emeka Okafor","Diallo, Holiday, Moore, Miller, Okafor",1627767-201950-202734-203121-2731,NOP,160.0,2,3.0,-1.0,6.0,5.0,5.0,11.0,,3.0,1.0,1.0,2.0,6.0,1.0,1.0,8.0,9.0,2.0,,1.0,1.0,1.0,2.0,,5.0,1.0,1.0,3.0,,,,6.0,0.5,0.5,1.0,1.0,0.3333333333333333,0.5,0.5,0.14285714285714285,0.5,0.5,,99.0,16.333333333333332,12.4,14.333333333333334,11.6,0.42857142857142855,,,,0.14285714285714285,1.0,1.0,0.5714285714285714,1.0,0.5433214285714285,6.433333333333334,25.0,3.0,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,1.0,2.0,5.0,2.0,3.0,,1.0,1.0,1.0,2.0,,,2.0,,,,,,,,,,1.0,2.0,1.0,,,,,5.0,3.0,1.0,0.5,0.8333333333333334,0.8333333333333334,,,,,,0.5,,0.5,0.6666666666666666,0.5,,,,0.2857142857142857,1.0,1.0,0.5,0.14285714285714285,,,1.0,0.3333333333333333,0.5994,0.5939833333333333,0.125,0.14285714285714285,0.625,0.5,,1.0,,,1.0,2.0,,,,,,,0.5,0.5,0.5,,,,,,,0.5,,,0.25,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,False
1627767-201950-202734-203121-2749,1610612740,"Cheick Diallo, Jrue Holiday, E'Twaun Moore, Darius Miller, Jameer Nelson","Diallo, Holiday, Moore, Miller, Nelson",1627767-201950-202734-203121-2749,NOP,144.0,2,2.0,1.0,5.0,5.0,3.0,10.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,7.0,6.0,4.0,,1.0,1.0,2.0,3.0,1.0,7.0,,1.0,2.0,,,1.0,7.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.7,0.7,0.4,,,,100.0,16.8,12.0,15.6,12.0,0.2,1.0,1.0,1.0,0.2,1.0,1.0,0.6,1.0,0.48456,4.6000000000000005,25.15,,1.0,,1.0,2.0,,,,,,,,,3.0,,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,3.0,3.0,,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,,,0.5,,,,,,0.4,0.5,0.5,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,0.2,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,False
1627767-201950-203076-203121-203524,1610612740,"Cheick Diallo, Jrue Holiday, Anthony Davis, Darius Miller, Solomon Hill","Diallo, Holiday, Davis, Miller, Hill",1627767-201950-203076-203121-203524,NOP,293.0,2,5.0,8.0,9.0,9.0,3.0,18.0,1.0,2.0,3.0,3.0,2.0,5.0,3.0,3.0,17.0,9.0,2.0,,3.0,3.0,1.0,4.0,1.0,11.0,3.0,5.0,7.0,,,1.0,15.0,0.5,0.5,1.0,1.0,0.4,0.8125,0.85,0.375,0.5,0.625,,88.46416382252559,12.88888888888889,19.666666666666668,11.88888888888889,18.22222222222222,0.25,0.5,0.5,1.0,0.375,1.0,1.0,0.625,1.0,0.4847625,5.3,26.366666666666664,,2.0,,1.0,3.0,,,4.0,2.0,,,,2.0,9.0,,3.0,3.0,,2.0,2.0,,2.0,,,,1.0,,,,,,2.0,4.0,2.0,3.0,2.0,3.0,1.0,,,1.0,,,,,,,1.0,,0.6666666666666666,1.0,0.6666666666666666,,0.5,0.5,1.0,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,,,,,1.0,,0.56145,,0.2,0.2857142857142857,,,,1.0,,,1.0,2.0,,,1.0,,,,0.5,0.5,0.5,,,,,,,0.5,,,0.11764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,1610612740,2018,2017-18,False
1627767-201950-203076-203121-203546,1610612740,"Cheick Diallo, Jrue Holiday, Anthony Davis, Darius Miller, Ian Clark","Diallo, Holiday, Davis, Miller, Clark",1627767-201950-203076-203121-203546,NOP,573.0,3,10.0,9.0,18.0,18.0,5.0,36.0,3.0,3.0,2.0,3.0,8.0,16.0,2.0,4.0,28.0,19.0,4.0,,3.0,2.0,2.0,4.0,,10.0,4.0,10.0,15.0,,,1.0,18.0,0.25,0.4,0.5,0.5,0.5,0.55,0.6136363636363636,0.2,0.6666666666666666,0.8181818181818182,,90.47120418848166,15.666666666666666,16.166666666666668,15.166666666666666,16.0,0.15,1.0,1.0,,0.15,0.6666666666666666,0.6666666666666666,0.35,0.6666666666666666,0.48563999999999996,10.25625,24.575,4.0,4.0,1.0,4.0,10.0,1.0,3.0,6.0,4.0,3.0,6.0,9.0,12.0,6.0,,2.0,2.0,2.0,4.0,5.0,1.0,5.0,,,,1.0,,1.0,1.0,3.0,,6.0,7.0,4.0,,,,,9.0,4.0,1.0,0.5,0.42857142857142855,0.5625,,,,1.0,1.0,0.4444444444444444,1.0,0.45454545454545453,1.0,0.6666666666666666,0.6666666666666666,1.0,,0.5,0.4,0.4,0.5,0.15,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.58815,0.5013428571428571,0.18181818181818182,0.2222222222222222,0.32142857142857145,0.2222222222222222,2.0,2.0,,1.0,3.0,10.0,6.0,,,2.0,1.0,,0.75,0.9,1.0,0.5,1.0,0.05,,,,0.4,1.0,,0.35714285714285715,1.0,3.0,,1.0,1.0,,,,,,,1.0,,,,,,1.0,,0.5,,1.0,1.0,0.14285714285714285,,1.0,,,0.3333333333333333,,1.0,1.0,1.0,1.0,,1.0,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612740,2018,2017-18,False
1627767-201950-203076-203121-2749,1610612740,"Cheick Diallo, Jrue Holiday, Anthony Davis, Darius Miller, Jameer Nelson","Diallo, Holiday, Davis, Miller, Nelson",1627767-201950-203076-203121-2749,NOP,60.0,1,1.0,2.0,3.0,3.0,3.0,6.0,1.0,1.0,,,1.0,1.0,,,4.0,2.0,2.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,4.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,144.0,5.0,15.0,5.0,15.0,1.0,1.0,1.0,1.0,,,,1.0,,0.4657,3.4,,3.0,,1.0,,,,,2.0,,1.0,1.0,4.0,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,2.0,1.0,,,,,4.0,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,0.4657,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,False
1627767-201950-203076-203524-203546,1610612740,"Cheick Diallo, Jrue Holiday, Anthony Davis, Solomon Hill, Ian Clark","Diallo, Holiday, Davis, Hill, Clark",1627767-201950-203076-203524-203546,NOP,290.0,1,5.0,-5.0,11.0,11.0,,22.0,3.0,6.0,,1.0,3.0,8.0,,1.0,9.0,14.0,4.0,,1.0,,2.0,2.0,2.0,4.0,1.0,5.0,7.0,,,1.0,9.0,0.6666666666666666,0.6666666666666666,,,0.375,0.3333333333333333,0.375,0.1111111111111111,1.0,1.0,,109.24137931034484,11.727272727272727,14.636363636363637,10.636363636363637,14.636363636363637,0.6666666666666666,0.5,0.6,0.6666666666666666,0.1111111111111111,,,0.7777777777777778,,0.5274777777777778,5.3625,25.6,11.0,1.0,6.0,,1.0,,1.0,3.0,2.0,3.0,8.0,9.0,2.0,,1.0,,,,2.0,4.0,,2.0,,,,1.0,,,,,,3.0,6.0,,1.0,1.0,1.0,1.0,9.0,11.0,,0.375,0.3333333333333333,0.375,0.125,0.16666666666666666,,1.0,,0.4,1.0,0.3333333333333333,0.3333333333333333,1.0,,1.0,1.0,0.1111111111111111,,,,0.1111111111111111,,,,0.6666666666666666,0.4408,0.5274777777777778,,,1.0,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,3.0,3.0,1.0,,0.5,,,,,1.0,,1.0,,,,0.1111111111111111,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,False
