EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,Steals,BadPassSteals,ShootingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,FG3A,PenaltyFG3A,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Blocked2s,BlockedAtRim,Blocks,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Corner3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,PtsUnassisted2s,NonHeaveArc3FGA,DefTwoPtRebounds,FTDefRebounds,LostBallSteals,DefFTReboundPct,DefTwoPtReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,PenaltyFtPoints,AtRimAssists,DeadBallTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceOffPoss,OffTwoPtRebounds,OffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SelfORebPct,Corner3FGM,PenaltyCorner3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,LostBallTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefAtRimReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceFG2A,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,Charge Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,BadPassOutOfBoundsTurnovers,Offensive Fouls,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,LongMidRangeAssists,LongMidRangePctAssisted,Arc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,OffArc3ReboundPct,PenaltyArc3FGM,Travels,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,2pt And 1 Free Throw Trips,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,Offensive Fouls Drawn,SecondChanceFtPoints,BlockingFoulsDrawn,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,SecondChanceFg3Pct,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Charge Fouls,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockingFouls,BlockedLongMidRange,3SecondViolations,HeaveAttempts,DefensiveGoaltends,StepOutOfBoundsTurnovers,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,Blocked3s,BlockedCorner3,BlockedArc3,OffensiveGoaltends,team_id,year,season,team_vs
1626220-1628378-201973-203918-2207,1610612762,"Royce O'Neale, Donovan Mitchell, Jonas Jerebko, Rodney Hood, Joe Johnson","O'Neale, Mitchell, Jerebko, Hood, Johnson",1626220-1628378-201973-203918-2207,UTA,163.0,3,3.0,-1.0,7.0,7.0,1.0,4.0,14.0,,3.0,,4.0,4.0,5.0,,1.0,,,,,,,2.0,1.0,2.0,2.0,4.0,,1.0,,,,,,,0.2857142857142857,,123.68098159509202,12.428571428571429,10.857142857142858,12.285714285714286,10.857142857142858,0.6,,,,0.47186000000000006,0.5805,,11.525,0.14285714285714285,,,1.0,1.0,2.0,3.0,4.0,1.0,,1.0,,,,,0.2,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,0.2,25.4,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,0.2,,,0.2,0.5,,,,,4.0,,,,2.0,4.0,2.0,,,,,,,,0.2857142857142857,0.3333333333333333,,,1.0,1.0,1.0,1.0,,,0.25,0.2,,0.2,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.7056,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,False
1626220-1628378-201973-204060-2207,1610612762,"Royce O'Neale, Donovan Mitchell, Jonas Jerebko, Joe Ingles, Joe Johnson","O'Neale, Mitchell, Jerebko, Ingles, Johnson",1626220-1628378-201973-204060-2207,UTA,132.0,1,2.0,,5.0,4.0,,,9.0,,1.0,,2.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,98.18181818181817,15.4,13.75,15.4,13.75,0.2,,,,0.49215,,,6.7,,1.0,,3.0,,2.0,3.0,3.0,,,,,,,,0.6,,1.0,1.0,,0.2,,0.8,24.833333333333332,,,2.0,,,2.0,1.0,,,,1.0,1.0,,,,0.4,,,1.0,,,,,,,1.0,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,False
1626220-1628378-202324-202327-202692,1610612762,"Royce O'Neale, Donovan Mitchell, Derrick Favors, Ekpe Udoh, Alec Burks","O'Neale, Mitchell, Favors, Udoh, Burks",1626220-1628378-202324-202327-202692,UTA,70.0,1,1.0,-2.0,1.0,2.0,,,3.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,61.71428571428571,30.0,20.0,30.0,20.0,,,,,0.3662,,,3.4,,,,,,,1.0,2.0,1.0,,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,False
1626220-1628378-202324-202327-203526,1610612762,"Royce O'Neale, Donovan Mitchell, Derrick Favors, Ekpe Udoh, Raul Neto","O'Neale, Mitchell, Favors, Udoh, Neto",1626220-1628378-202324-202327-203526,UTA,361.0,2,6.0,12.0,12.0,11.0,,,23.0,1.0,3.0,2.0,7.0,16.0,4.0,,,,2.0,1.0,4.0,1.0,11.0,2.0,2.0,2.0,5.0,10.0,,,0.5,0.5,0.2857142857142857,,0.5333333333333333,,0.5333333333333333,,91.74515235457064,14.916666666666666,16.545454545454547,12.333333333333334,16.545454545454547,0.2,0.3333333333333333,0.3333333333333333,1.0,0.4723366666666667,,,7.428571428571429,,1.0,,8.0,,3.0,6.0,9.0,,,,,1.0,1.0,1.0,0.5333333333333333,,1.0,1.0,1.0,0.06666666666666667,,0.7333333333333333,25.725,,1.0,7.0,,2.0,7.0,3.0,,,,1.0,,0.06666666666666667,,,0.4666666666666667,,1.0,3.0,,,,,,,2.0,,,1.0,0.2,0.3333333333333333,1.0,,,,,,1.0,,4.0,1.0,3.0,,,,0.2,0.3333333333333333,,,,,4.0,,9.0,3.0,,,1.0,,,0.75,0.5,,0.5,1.0,1.0,,,,,2.0,2.0,0.2857142857142857,0.6666666666666666,,0.30205,,1.0,,6.0,,2.0,,,0.75,0.75,0.5,0.5,1.0,0.25,,0.375,,,,1.0,1.0,,,4.0,3.0,4.0,3.0,0.5714285714285714,0.5714285714285714,0.75,0.5714285714285714,0.3333333333333333,,,,,,,,2.0,2.0,0.5,,,,,,2.0,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,False
1626220-1628378-202324-202327-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Derrick Favors, Ekpe Udoh, Joe Ingles","O'Neale, Mitchell, Favors, Udoh, Ingles",1626220-1628378-202324-202327-204060,UTA,116.0,1,2.0,7.0,4.0,3.0,,,7.0,1.0,3.0,2.0,4.0,7.0,,,,,2.0,1.0,1.0,,2.0,,,,1.0,7.0,,,0.5,0.5,0.5,,0.5,,0.7,,86.89655172413794,12.5,22.0,10.5,22.0,0.75,0.3333333333333333,0.5,,0.41435,,,6.25,,,,,,,3.0,4.0,,,,,,,,,,,1.0,,,,0.25,,,,,,2.0,,3.0,,,,1.0,1.0,,,,,,1.0,1.0,,,3.0,,1.0,,2.0,3.0,2.0,1.0,0.25,1.0,1.0,1.0,,,0.4,0.4,,,1.0,1.0,1.0,,,,0.5,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,0.25,,0.3333333333333333,0.4098,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,False
1626220-1628378-202324-202692-203109,1610612762,"Royce O'Neale, Donovan Mitchell, Derrick Favors, Alec Burks, Jae Crowder","O'Neale, Mitchell, Favors, Burks, Crowder",1626220-1628378-202324-202692-203109,UTA,82.0,1,1.0,-4.0,3.0,3.0,3.0,3.0,6.0,,,,1.0,,4.0,,1.0,,,,,,,,,,1.0,,,3.0,,,,,,,,,105.36585365853658,21.666666666666668,5.666666666666667,21.666666666666668,5.666666666666667,,,,,0.463525,0.463525,,15.9,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,0.5,26.2,,1.0,1.0,1.0,,1.0,,,,,,,0.5,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,False
1626220-1628378-202324-202692-203497,1610612762,"Royce O'Neale, Donovan Mitchell, Derrick Favors, Alec Burks, Rudy Gobert","O'Neale, Mitchell, Favors, Burks, Gobert",1626220-1628378-202324-202692-203497,UTA,25.0,1,,-2.0,1.0,2.0,1.0,,3.0,,,,,,2.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,172.79999999999998,7.0,9.0,7.0,9.0,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,False
1626220-1628378-202324-202692-203526,1610612762,"Royce O'Neale, Donovan Mitchell, Derrick Favors, Alec Burks, Raul Neto","O'Neale, Mitchell, Favors, Burks, Neto",1626220-1628378-202324-202692-203526,UTA,76.0,1,1.0,-5.0,3.0,3.0,3.0,3.0,6.0,,2.0,,2.0,,5.0,,2.0,,,,,,,,,,1.0,,,3.0,,,,,,,,,113.6842105263158,17.333333333333332,8.0,14.333333333333334,8.0,0.5,,,,0.4416166666666667,0.4416166666666667,,6.25,1.0,1.0,1.0,2.0,2.0,,,1.0,,,,,,,,0.5,,,,,0.25,0.25,0.5,41.5,,,1.0,1.0,,,,,,,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,0.5,0.58815,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,1610612762,2018,2017-18,False
1626220-1628378-202324-202692-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Derrick Favors, Alec Burks, Joe Ingles","O'Neale, Mitchell, Favors, Burks, Ingles",1626220-1628378-202324-202692-204060,UTA,44.0,1,1.0,-4.0,1.0,2.0,,,3.0,,,,,,4.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,98.18181818181819,23.0,10.5,23.0,10.5,,,,,0.57765,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,24.5,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,False
1626220-1628378-202324-202692-2207,1610612762,"Royce O'Neale, Donovan Mitchell, Derrick Favors, Alec Burks, Joe Johnson","O'Neale, Mitchell, Favors, Burks, Johnson",1626220-1628378-202324-202692-2207,UTA,477.0,4,8.0,-1.0,14.0,17.0,9.0,5.0,31.0,2.0,5.0,6.0,12.0,16.0,17.0,4.0,6.0,12.0,6.0,3.0,4.0,1.0,9.0,1.0,1.0,1.0,2.0,12.0,12.0,9.0,0.5,0.75,0.5,0.6666666666666666,0.5,0.6875,0.5,0.6666666666666666,93.58490566037736,17.357142857142858,13.764705882352942,16.857142857142858,12.529411764705882,0.3333333333333333,0.4,0.4,0.5,0.5005857142857143,0.5353,0.75,7.666666666666667,0.6428571428571429,,,3.0,2.0,3.0,7.0,10.0,1.0,1.0,1.0,1.0,2.0,,2.0,0.2,1.0,0.75,0.5384615384615384,0.6666666666666666,,,0.5333333333333333,37.63333333333333,1.0,2.0,3.0,2.0,6.0,2.0,4.0,,,,0.4444444444444444,,0.13333333333333333,0.5,0.5,0.2,0.25,3.0,5.0,1.0,3.0,1.0,1.0,1.0,,2.0,2.0,,0.6,0.3333333333333333,0.6,0.75,0.3333333333333333,0.375,0.3333333333333333,,,,,3.0,3.0,3.0,1.0,,,0.5,0.42857142857142855,0.5,0.16666666666666666,,,1.0,1.0,3.0,1.0,,,,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.5,1.0,,,,,2.0,1.0,0.08333333333333333,0.2,,0.5916333333333333,2.0,2.0,2.0,4.0,4.0,,,1.0,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,1.0,0.25,,,2.0,1.0,0.5,1.0,1.0,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,,1.0,,,,0.5,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612762,2018,2017-18,False
1626220-1628378-202324-203109-203497,1610612762,"Royce O'Neale, Donovan Mitchell, Derrick Favors, Jae Crowder, Rudy Gobert","O'Neale, Mitchell, Favors, Crowder, Gobert",1626220-1628378-202324-203109-203497,UTA,417.0,4,7.0,15.0,14.0,16.0,8.0,5.0,30.0,1.0,2.0,6.0,8.0,21.0,6.0,4.0,6.0,14.0,8.0,4.0,5.0,1.0,11.0,1.0,,,,16.0,14.0,8.0,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.6923076923076923,0.6111111111111112,0.75,0.7,103.59712230215827,13.642857142857142,14.125,13.142857142857142,14.125,0.15384615384615385,0.5,0.5,1.0,0.6041346153846153,0.6348444444444444,0.6666666666666666,2.9375,0.5714285714285714,,,5.0,3.0,2.0,9.0,12.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,0.38461538461538464,0.6666666666666666,1.0,1.0,1.0,,,0.8461538461538461,25.16,,,5.0,3.0,4.0,5.0,7.0,,1.0,,1.0,1.0,,,,0.38461538461538464,0.3333333333333333,5.0,6.0,4.0,5.0,3.0,3.0,3.0,1.0,4.0,3.0,1.0,1.0,0.46153846153846156,0.8333333333333334,0.8333333333333334,0.6,0.5555555555555556,0.8,0.07692307692307693,0.125,,,3.0,1.0,3.0,1.0,,,0.5,0.6,,0.2,,,2.0,1.0,3.0,1.0,,,,1.0,1.0,0.5,0.4,0.3333333333333333,0.4,1.0,1.0,,,,,2.0,,,,,0.7379,1.0,2.0,1.0,5.0,,2.0,,0.5,0.8333333333333334,0.8333333333333334,0.6666666666666666,1.0,,0.6666666666666666,0.5,0.23809523809523808,1.0,,1.0,2.0,1.0,,,2.0,3.0,2.0,1.0,0.4,0.4,0.5,0.4,0.6666666666666666,1.0,,,,0.3333333333333333,,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,False
1626220-1628378-202324-203109-203526,1610612762,"Royce O'Neale, Donovan Mitchell, Derrick Favors, Jae Crowder, Raul Neto","O'Neale, Mitchell, Favors, Crowder, Neto",1626220-1628378-202324-203109-203526,UTA,74.0,1,1.0,2.0,2.0,2.0,,,4.0,,,1.0,2.0,2.0,,,,,,,,,,1.0,1.0,,,2.0,,,,,0.5,,0.5,,0.5,,77.83783783783784,21.0,16.0,16.0,16.0,,,,,0.54285,,,1.75,,,,,,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,False
1626220-1628378-202324-203109-203957,1610612762,"Royce O'Neale, Donovan Mitchell, Derrick Favors, Jae Crowder, Dante Exum","O'Neale, Mitchell, Favors, Crowder, Exum",1626220-1628378-202324-203109-203957,UTA,979.0,11,16.0,10.0,33.0,35.0,23.0,18.0,68.0,4.0,6.0,17.0,27.0,47.0,37.0,9.0,18.0,26.0,20.0,10.0,12.0,2.0,26.0,2.0,1.0,7.0,11.0,37.0,26.0,23.0,0.5882352941176471,0.6666666666666666,0.6296296296296297,0.5,0.5972222222222222,0.5,0.6351351351351351,0.52,100.02042900919305,13.696969696969697,15.057142857142857,13.151515151515152,13.771428571428572,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5300527777777778,0.4933625,0.5531914893617021,5.333333333333333,0.696969696969697,2.0,2.0,9.0,6.0,5.0,12.0,18.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,0.25,1.0,1.0,0.6153846153846154,1.0,0.05555555555555555,0.08333333333333333,0.75,26.466666666666665,,3.0,7.0,4.0,14.0,7.0,3.0,4.0,1.0,1.0,0.375,0.5,0.08333333333333333,,,0.19444444444444445,0.16666666666666666,13.0,18.0,6.0,10.0,4.0,2.0,8.0,,6.0,5.0,3.0,0.5,0.5,0.7222222222222222,0.7222222222222222,0.6153846153846154,0.4166666666666667,0.6,0.08333333333333333,0.1111111111111111,1.0,,5.0,4.0,6.0,,,,0.4444444444444444,0.42857142857142855,0.75,,,,3.0,2.0,6.0,2.0,,1.0,,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,,,,,5.0,,,,,0.5469,2.0,4.0,3.0,10.0,4.0,2.0,1.0,0.6,0.75,0.8333333333333334,0.4,0.5,,0.6666666666666666,0.5,0.2127659574468085,,,1.0,,,,,3.0,3.0,3.0,2.0,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.6666666666666666,2.0,,,,0.5,,3.0,1.0,1.0,0.16666666666666666,1.0,1.0,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612762,2018,2017-18,False
1626220-1628378-202324-203109-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Derrick Favors, Jae Crowder, Joe Ingles","O'Neale, Mitchell, Favors, Crowder, Ingles",1626220-1628378-202324-203109-204060,UTA,1137.0,6,19.0,7.0,39.0,41.0,27.0,32.0,80.0,,2.0,11.0,19.0,51.0,44.0,9.0,12.0,42.0,12.0,6.0,11.0,,27.0,4.0,3.0,4.0,8.0,45.0,42.0,27.0,0.5454545454545454,0.6,0.5789473684210527,0.75,0.6666666666666666,0.825,0.6891891891891891,0.8076923076923077,101.31926121372032,15.0,13.463414634146341,14.461538461538462,12.926829268292684,0.06666666666666667,,,,0.5156683333333334,0.522885,0.8235294117647058,6.2894736842105265,0.6923076923076923,2.0,2.0,11.0,8.0,2.0,12.0,16.0,2.0,1.0,6.0,3.0,3.0,1.0,3.0,0.36666666666666664,0.3333333333333333,0.5,0.5882352941176471,0.5,0.06666666666666667,0.1,0.7666666666666667,25.9,2.0,5.0,9.0,6.0,10.0,9.0,8.0,2.0,1.0,1.0,0.6153846153846154,0.5,0.16666666666666666,0.4,0.4,0.3,0.3,9.0,12.0,7.0,8.0,11.0,9.0,6.0,4.0,10.0,16.0,3.0,0.5,0.4,0.75,0.8181818181818182,0.6666666666666666,0.4,0.875,0.12121212121212122,0.14285714285714285,,2.0,4.0,2.0,4.0,,,,0.25,0.23076923076923078,,,2.0,2.0,6.0,5.0,15.0,5.0,2.0,1.0,,4.0,4.0,0.8333333333333334,0.5454545454545454,0.625,0.5454545454545454,0.8,,1.0,1.0,1.0,1.0,2.0,2.0,0.10526315789473684,0.08333333333333333,0.5,0.57645,1.0,2.0,1.0,6.0,2.0,1.0,,0.5,0.8333333333333334,0.75,0.2,0.5,,0.6666666666666666,0.5,0.11764705882352941,2.0,1.0,1.0,1.0,0.3333333333333333,,,4.0,3.0,4.0,3.0,0.4444444444444444,0.4444444444444444,0.75,0.4444444444444444,0.2,3.0,1.0,,1.0,0.5,0.08333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,1610612762,2018,2017-18,False
1626220-1628378-202324-203497-203526,1610612762,"Royce O'Neale, Donovan Mitchell, Derrick Favors, Rudy Gobert, Raul Neto","O'Neale, Mitchell, Favors, Gobert, Neto",1626220-1628378-202324-203497-203526,UTA,108.0,1,2.0,-3.0,3.0,3.0,3.0,,6.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,,,,,,,,,,2.0,2.0,3.0,,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,80.0,18.666666666666668,17.333333333333332,17.666666666666668,16.666666666666668,0.3333333333333333,1.0,1.0,,0.47951666666666665,0.47951666666666665,1.0,4.1,1.0,,,2.0,2.0,,1.0,2.0,1.0,,1.0,1.0,1.0,,1.0,0.6666666666666666,1.0,,0.5,,,,0.6666666666666666,26.05,,,2.0,2.0,2.0,2.0,1.0,,,,0.5,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,0.5,,0.5,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612762,2018,2017-18,False
1626220-1628378-202324-203497-203957,1610612762,"Royce O'Neale, Donovan Mitchell, Derrick Favors, Rudy Gobert, Dante Exum","O'Neale, Mitchell, Favors, Gobert, Exum",1626220-1628378-202324-203497-203957,UTA,50.0,1,1.0,,1.0,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,86.39999999999999,12.0,19.0,12.0,19.0,,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,0.5,,,,,,,,,,,,1.0,,,,0.5,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612762,2018,2017-18,False
