EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,LiveBallTurnovers,LostBallTurnovers,ShootingFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,LiveBallTurnoverPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3PctAssisted,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGA,SecondChanceFG3A,OffTwoPtRebounds,OffRebounds,Steals,LostBallSteals,Offensive Fouls Drawn,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,BadPassTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2A,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,BadPassSteals,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,LostBallOutOfBoundsTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChancePointsPct,Offensive Fouls,LongMidRangePctBlocked,OffensiveGoaltends,SelfOReb,Charge Fouls,BlockedShortMidRange,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceTurnovers,Travels,Charge Fouls Drawn,SecondChanceFtPoints,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceArc3Accuracy,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockingFouls,DefensiveGoaltends,SecondChanceArc3PctAssisted,Technical Free Throw Trips,team_id,year,season,team_vs
1626159-1626196-201609-201961-203482,1610612748,"Justise Winslow, Josh Richardson, Goran Dragic, Wayne Ellington, Kelly Olynyk","Winslow, Richardson, Dragic, Ellington, Olynyk",1626159-1626196-201609-201961-203482,MIA,29.0,1,,-2.0,1.0,1.0,,1.0,2.0,,,,,,1.0,,,,,,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,99.3103448275862,24.0,5.0,24.0,5.0,,,,,,,1.0,,,,,1.0,,0.49065,,,,,,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-1626196-201609-202355-2548,1610612748,"Justise Winslow, Josh Richardson, Goran Dragic, Hassan Whiteside, Dwyane Wade","Winslow, Richardson, Dragic, Whiteside, Wade",1626159-1626196-201609-202355-2548,MIA,103.0,1,2.0,3.0,4.0,4.0,,4.0,8.0,1.0,1.0,,1.0,,1.0,,,2.0,5.0,,1.0,1.0,5.0,2.0,,,,,,,2.0,,1.0,,,2.0,1.0,3.0,7.0,,1.0,1.0,,1.0,2.0,,3.0,1.0,2.0,3.0,,,1.0,,,,,0.4,,0.3333333333333333,,0.35714285714285715,,0.16666666666666666,1.0,1.0,,1.0,1.0,,111.84466019417476,16.5,9.25,5.75,8.5,0.16666666666666666,1.0,1.0,0.16666666666666666,,,0.16666666666666666,,,,,0.6666666666666666,,0.5038416666666666,,0.2857142857142857,0.3333333333333333,,5.5,25.4,,1.0,3.0,2.0,,1.0,,1.0,,,2.0,,,,0.5,1.0,,,1.0,0.5,0.3333333333333333,0.5,,,2.0,,,1.0,1.0,2.0,4.0,,,,0.6666666666666666,0.75,,,0.25,,,0.45835000000000004,,1.0,,2.0,,,,,3.0,1.0,,,,,,,,,,0.2,0.3333333333333333,1.0,,,,,,,0.5,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.25,1.0,1.0,1.0,1.0,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-1626196-201949-201961-202355,1610612748,"Justise Winslow, Josh Richardson, James Johnson, Wayne Ellington, Hassan Whiteside","Winslow, Richardson, Johnson, Ellington, Whiteside",1626159-1626196-201949-201961-202355,MIA,220.0,1,4.0,-6.0,7.0,7.0,,7.0,14.0,,,,2.0,1.0,3.0,,,,2.0,1.0,3.0,,3.0,9.0,,,,,,,,,3.0,1.0,1.0,1.0,,2.0,2.0,,1.0,2.0,,2.0,,,,,,3.0,,,,,0.3333333333333333,,0.3333333333333333,,,0.3,,0.3,,0.6,,0.5,0.5,0.5,,0.5,91.63636363636364,17.142857142857142,14.285714285714286,17.142857142857142,13.857142857142858,,,,0.4,,,0.6,0.3333333333333333,0.3333333333333333,,,0.6,0.3333333333333333,0.50139,,,,,16.55,26.266666666666666,,,,,3.0,,1.0,1.0,1.0,,3.0,1.0,1.0,,,,1.0,0.5,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,1.0,1.0,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-1626196-201961-203482-2548,1610612748,"Justise Winslow, Josh Richardson, Wayne Ellington, Kelly Olynyk, Dwyane Wade","Winslow, Richardson, Ellington, Olynyk, Wade",1626159-1626196-201961-203482-2548,MIA,53.0,3,1.0,-1.0,3.0,2.0,2.0,2.0,5.0,,2.0,,,,,,,,3.0,,,2.0,2.0,3.0,,2.0,,,2.0,2.0,,,,,,1.0,,1.0,2.0,,,,,2.0,1.0,,2.0,,1.0,2.0,2.0,2.0,,,,,,,,,,0.25,0.3333333333333333,,,1.0,,1.0,,,135.8490566037736,11.666666666666666,9.0,11.0,9.0,0.6666666666666666,,,,,,,,,,,0.3333333333333333,,0.4001666666666666,0.4255,0.25,0.25,1.0,4.8,,0.6666666666666666,,1.0,,,,,,,,,,,1.0,,,,,1.0,0.3333333333333333,,,,,1.0,,1.0,,,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,,,,0.5,,0.37,,,,,,,,,1.0,1.0,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-1628389-201609-201949-204020,1610612748,"Justise Winslow, Bam Adebayo, Goran Dragic, James Johnson, Tyler Johnson","Winslow, Adebayo, Dragic, Johnson, Johnson",1626159-1628389-201609-201949-204020,MIA,24.0,1,,-2.0,1.0,2.0,1.0,2.0,3.0,,,,1.0,,,,,,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,180.0,16.0,4.0,16.0,4.0,,,,1.0,,,,,,,,,,0.4218,0.4218,,,,19.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-1628389-201609-201961-203482,1610612748,"Justise Winslow, Bam Adebayo, Goran Dragic, Wayne Ellington, Kelly Olynyk","Winslow, Adebayo, Dragic, Ellington, Olynyk",1626159-1628389-201609-201961-203482,MIA,71.0,1,1.0,-2.0,2.0,2.0,,,4.0,,,,,,,,,,1.0,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,0.25,,,,,,,,,81.12676056338029,18.0,17.5,18.0,16.5,,,,,,,,,,,,1.0,,0.5599,,0.5,0.5,,1.9,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-1628389-201609-203482-2548,1610612748,"Justise Winslow, Bam Adebayo, Goran Dragic, Kelly Olynyk, Dwyane Wade","Winslow, Adebayo, Dragic, Olynyk, Wade",1626159-1628389-201609-203482-2548,MIA,353.0,2,6.0,-2.0,11.0,12.0,6.0,7.0,23.0,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,2.0,9.0,11.0,1.0,2.0,1.0,2.0,1.0,6.0,2.0,,2.0,1.0,4.0,1.0,1.0,6.0,6.0,1.0,1.0,2.0,1.0,,3.0,,4.0,,1.0,9.0,6.0,6.0,,1.0,0.5,0.5,0.5,0.4,0.5,0.5,0.625,0.5,0.6,0.2857142857142857,1.0,1.0,1.0,1.0,,1.0,93.82436260623228,19.181818181818183,11.833333333333334,19.181818181818183,11.833333333333334,0.14285714285714285,,,0.2857142857142857,0.5,0.5,0.2857142857142857,0.5,0.5,0.5,0.5,0.5714285714285714,0.5,0.48250714285714286,0.4682625,0.125,0.16666666666666666,0.6666666666666666,9.74,25.45,0.5454545454545454,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,,0.5,0.5,1.0,0.5,,0.2857142857142857,0.5,0.5,1.0,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-1628389-201949-201961-2548,1610612748,"Justise Winslow, Bam Adebayo, James Johnson, Wayne Ellington, Dwyane Wade","Winslow, Adebayo, Johnson, Ellington, Wade",1626159-1628389-201949-201961-2548,MIA,97.0,1,2.0,,3.0,3.0,,3.0,6.0,1.0,1.0,,1.0,,1.0,,,1.0,2.0,,1.0,,2.0,2.0,,,,,,,2.0,,1.0,,,,1.0,1.0,2.0,,,1.0,,2.0,,,,,,,,,2.0,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,1.0,,,,,,89.0721649484536,18.0,14.333333333333334,7.0,14.333333333333334,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333,,0.3982666666666667,,,,,14.0,25.5,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.5,1.0,,0.5,,,0.3965,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,1.0,0.5,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-1628389-201949-204020-2548,1610612748,"Justise Winslow, Bam Adebayo, James Johnson, Tyler Johnson, Dwyane Wade","Winslow, Adebayo, Johnson, Johnson, Wade",1626159-1628389-201949-204020-2548,MIA,81.0,1,1.0,2.0,3.0,3.0,3.0,3.0,6.0,,,,,1.0,1.0,1.0,1.0,,,2.0,2.0,,6.0,4.0,,,2.0,2.0,,6.0,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,6.0,6.0,3.0,,,1.0,1.0,1.0,,,1.5,1.5,1.5,1.5,1.0,,1.0,,1.0,,,106.66666666666666,13.666666666666666,13.333333333333334,13.666666666666666,13.333333333333334,,,,,,,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5445,0.5445,,,1.0,,25.65,1.0,,,,6.0,,2.0,2.0,1.0,,6.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,0.5,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-1628389-201961-203482-2548,1610612748,"Justise Winslow, Bam Adebayo, Wayne Ellington, Kelly Olynyk, Dwyane Wade","Winslow, Adebayo, Ellington, Olynyk, Wade",1626159-1628389-201961-203482-2548,MIA,1823.0,5,30.0,-13.0,67.0,66.0,35.0,30.0,133.0,4.0,8.0,1.0,8.0,7.0,17.0,5.0,8.0,11.0,25.0,11.0,23.0,15.0,70.0,83.0,5.0,9.0,8.0,13.0,11.0,45.0,16.0,,17.0,7.0,8.0,15.0,3.0,26.0,29.0,,5.0,11.0,6.0,18.0,13.0,1.0,22.0,,10.0,66.0,45.0,35.0,5.0,1.0,0.4782608695652174,0.6153846153846154,0.4782608695652174,0.44,0.5555555555555556,0.5729166666666666,0.7727272727272727,0.5932203389830508,0.7758620689655172,0.4791666666666667,0.75,0.7142857142857143,0.8888888888888888,0.7666666666666667,0.625,0.8571428571428571,105.05759736697752,13.865671641791044,13.545454545454545,13.701492537313433,13.378787878787879,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.125,0.125,0.3541666666666667,0.4117647058823529,0.4117647058823529,0.36363636363636365,0.625,0.6666666666666666,0.4117647058823529,0.5080052083333334,0.5175272727272727,0.1724137931034483,0.2857142857142857,0.6428571428571429,8.92,25.13478260869565,0.5223880597014925,6.0,9.0,6.0,33.0,3.0,11.0,14.0,7.0,2.0,39.0,6.0,1.0,7.0,0.2727272727272727,0.3,1.0,0.5454545454545454,0.6666666666666666,0.1875,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,2.0,3.0,4.0,,,3.0,3.0,1.0,,2.0,0.23076923076923078,0.12,0.16666666666666666,0.8571428571428571,,0.18181818181818182,0.75,0.5317999999999999,5.0,,1.0,2.0,4.0,6.0,3.0,5.0,3.0,2.0,4.0,,1.0,,4.0,2.0,,4.0,3.0,0.08,,0.3333333333333333,0.75,,0.125,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.22727272727272727,0.6,2.0,2.0,4.0,2.0,1.0,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,0.25,1.0,0.05714285714285714,2.0,,,1.0,2.0,2.0,0.25,0.25,1.0,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-1628389-203482-203585-2548,1610612748,"Justise Winslow, Bam Adebayo, Kelly Olynyk, Rodney McGruder, Dwyane Wade","Winslow, Adebayo, Olynyk, McGruder, Wade",1626159-1628389-203482-203585-2548,MIA,51.0,1,1.0,,1.0,2.0,,1.0,3.0,,1.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,1.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,84.70588235294117,25.0,13.0,23.0,13.0,0.25,,,,,,,,,,,0.75,,0.5886,,,,,2.075,,,,3.0,,,,,,,,,,,,,,,,,0.75,,,,,1.0,,,,,3.0,3.0,,,,0.75,0.75,,1.0,,,,0.6547666666666666,,,,3.0,,,,,3.0,,,,,,,,,,,,,0.6666666666666666,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-201609-201949-201961-202355,1610612748,"Justise Winslow, Goran Dragic, James Johnson, Wayne Ellington, Hassan Whiteside","Winslow, Dragic, Johnson, Ellington, Whiteside",1626159-201609-201949-201961-202355,MIA,106.0,1,2.0,-3.0,4.0,3.0,,,7.0,,,,,,1.0,,,,1.0,1.0,2.0,,3.0,6.0,,,,,,,,,1.0,,,1.0,,1.0,2.0,,1.0,2.0,,1.0,,,,,,3.0,,,,,0.5,,0.5,,,0.5,,0.5,,0.6666666666666666,,0.25,,0.25,,,95.09433962264151,14.75,15.666666666666666,12.75,13.666666666666666,,,,,,,0.3333333333333333,,,,,1.0,,0.56295,,,,,1.6,23.6,,,1.0,,3.0,,1.0,1.0,,,3.0,1.0,,,,,1.0,0.5,0.3333333333333333,0.3333333333333333,,,,,1.0,,,,,1.0,1.0,,,,1.0,0.5,,,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-201609-201949-201961-203482,1610612748,"Justise Winslow, Goran Dragic, James Johnson, Wayne Ellington, Kelly Olynyk","Winslow, Dragic, Johnson, Ellington, Olynyk",1626159-201609-201949-201961-203482,MIA,325.0,4,5.0,-2.0,12.0,12.0,2.0,4.0,24.0,,1.0,,1.0,,2.0,,,3.0,7.0,1.0,4.0,1.0,10.0,12.0,1.0,1.0,1.0,1.0,1.0,6.0,,,2.0,,3.0,,,3.0,4.0,,1.0,2.0,,2.0,3.0,,1.0,1.0,1.0,10.0,6.0,2.0,,,0.25,1.0,0.25,0.42857142857142855,1.0,0.4090909090909091,1.25,0.45454545454545453,1.5,0.36363636363636365,,,0.75,0.75,,0.75,106.33846153846153,15.75,11.333333333333334,15.75,10.25,0.09090909090909091,,,0.09090909090909091,,,0.18181818181818182,,,,,0.8181818181818182,,0.5848681818181819,0.714625,0.09090909090909091,0.14285714285714285,0.6,5.014285714285714,24.225,0.16666666666666666,3.0,5.0,6.0,3.0,3.0,1.0,4.0,,3.0,9.0,1.0,,2.0,1.0,1.0,1.0,0.5,,0.45454545454545453,0.6,0.75,1.0,,,1.0,1.0,,,1.0,1.0,3.0,2.0,,0.25,0.14285714285714285,,,,0.5,1.0,,1.0,,,,1.0,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,0.14285714285714285,0.2,0.5,,,0.18181818181818182,0.5,0.5,1.0,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-201609-201949-202355-204020,1610612748,"Justise Winslow, Goran Dragic, James Johnson, Hassan Whiteside, Tyler Johnson","Winslow, Dragic, Johnson, Whiteside, Johnson",1626159-201609-201949-202355-204020,MIA,51.0,1,1.0,-2.0,1.0,2.0,,2.0,3.0,,,,,,,,,1.0,1.0,,,,2.0,4.0,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,84.70588235294117,27.0,12.0,27.0,10.0,,,,,,,,,,,,1.0,,0.6693,,,,,1.4,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-201609-201949-203482-204020,1610612748,"Justise Winslow, Goran Dragic, James Johnson, Kelly Olynyk, Tyler Johnson","Winslow, Dragic, Johnson, Olynyk, Johnson",1626159-201609-201949-203482-204020,MIA,349.0,4,6.0,8.0,12.0,11.0,7.0,9.0,23.0,,1.0,,,2.0,4.0,,2.0,3.0,5.0,3.0,6.0,3.0,18.0,10.0,2.0,4.0,1.0,3.0,3.0,10.0,4.0,,4.0,2.0,,4.0,,4.0,6.0,,1.0,1.0,,4.0,2.0,,4.0,,1.0,14.0,10.0,7.0,2.0,1.0,0.5,0.3333333333333333,0.5,0.6,0.5,0.6818181818181818,0.5,0.6923076923076923,0.5555555555555556,0.5454545454545454,,0.3333333333333333,,0.3333333333333333,0.5,,94.89971346704871,13.666666666666666,16.818181818181817,12.833333333333334,15.272727272727273,0.09090909090909091,,,,,,0.36363636363636365,0.5,0.5,0.2857142857142857,,0.9090909090909091,0.5,0.5426545454545454,0.5358428571428572,0.08333333333333333,0.16666666666666666,0.5555555555555556,2.3600000000000003,26.066666666666666,0.5833333333333334,3.0,4.0,2.0,9.0,1.0,3.0,4.0,2.0,1.0,11.0,,,1.0,0.3333333333333333,0.5,1.0,,0.16666666666666666,0.36363636363636365,0.75,0.75,0.3333333333333333,1.0,2.0,2.0,3.0,,,,2.0,,,,,0.4,,0.5,,0.42857142857142855,0.6666666666666666,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,1.0,,,,2.0,,,2.0,2.0,,,,1.0,,0.18181818181818182,0.5,0.5,1.0,1.0,0.14285714285714285,1.0,2.0,2.0,4.0,2.0,,2.0,,,1.0,1.0,1.0,,0.6666666666666666,1.0,,1.0,0.2222222222222222,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-201609-201949-203482-2548,1610612748,"Justise Winslow, Goran Dragic, James Johnson, Kelly Olynyk, Dwyane Wade","Winslow, Dragic, Johnson, Olynyk, Wade",1626159-201609-201949-203482-2548,MIA,477.0,3,8.0,6.0,16.0,14.0,3.0,3.0,30.0,,1.0,1.0,3.0,2.0,4.0,1.0,1.0,4.0,8.0,2.0,5.0,4.0,18.0,12.0,1.0,1.0,1.0,1.0,,5.0,2.0,,4.0,2.0,6.0,1.0,,7.0,8.0,1.0,1.0,2.0,1.0,6.0,3.0,,5.0,1.0,3.0,18.0,5.0,3.0,3.0,,0.4,1.0,0.4,0.5,1.0,0.5384615384615384,1.25,0.6,1.25,0.38461538461538464,,0.5,0.8571428571428571,0.7777777777777778,,0.8571428571428571,90.56603773584905,11.5,20.928571428571427,9.9375,20.785714285714285,0.07692307692307693,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.3076923076923077,0.5,0.5,0.5,1.0,0.6923076923076923,0.5,0.48095,0.458825,0.2,0.3,0.2777777777777778,9.3375,25.46,0.1875,3.0,4.0,6.0,6.0,3.0,2.0,5.0,2.0,3.0,12.0,1.0,,,0.75,0.75,1.0,0.5,,0.3076923076923077,0.75,0.75,1.0,1.0,2.0,,,,,,1.0,2.0,1.0,,,0.14285714285714285,,1.0,,,,0.3968,1.0,1.0,,,,1.0,,,2.0,,,,1.0,,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,1.0,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-201609-201961-203482-2548,1610612748,"Justise Winslow, Goran Dragic, Wayne Ellington, Kelly Olynyk, Dwyane Wade","Winslow, Dragic, Ellington, Olynyk, Wade",1626159-201609-201961-203482-2548,MIA,164.0,2,3.0,4.0,6.0,4.0,3.0,,10.0,,,,2.0,,,,,2.0,4.0,,,6.0,10.0,6.0,1.0,2.0,,,4.0,6.0,,,,,,2.0,,2.0,3.0,,,,,1.0,4.0,,6.0,,3.0,8.0,6.0,3.0,,,,,,0.5,0.5,0.5,0.5,0.7142857142857143,0.75,,,1.0,,1.0,,,87.80487804878048,15.5,17.75,12.666666666666666,17.75,,,,0.5,,,,,,,,0.5,,0.482125,0.51285,0.42857142857142855,0.42857142857142855,0.6,9.75,,0.5,2.0,2.0,4.0,,2.0,,2.0,,2.0,4.0,,,,1.0,1.0,,,,0.5,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,0.5,0.5,0.5,1.0,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,0.2,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-201609-203482-204020-2548,1610612748,"Justise Winslow, Goran Dragic, Kelly Olynyk, Tyler Johnson, Dwyane Wade","Winslow, Dragic, Olynyk, Johnson, Wade",1626159-201609-203482-204020-2548,MIA,196.0,2,3.0,-2.0,6.0,7.0,,5.0,13.0,1.0,1.0,1.0,1.0,,1.0,,,3.0,4.0,,1.0,1.0,7.0,9.0,,,,,,,6.0,,1.0,,,2.0,,2.0,3.0,,1.0,1.0,,5.0,1.0,,2.0,,1.0,5.0,,,1.0,,,,,0.75,,0.6,,0.5833333333333334,,0.2,,0.6666666666666666,,0.6666666666666666,1.0,,95.51020408163265,11.166666666666666,18.428571428571427,11.0,16.714285714285715,0.2,1.0,1.0,0.2,1.0,1.0,0.2,,,,,0.6,,0.44423,,0.16666666666666666,0.2,,7.35,25.6,,1.0,2.0,,,,,,,,,,,2.0,,,,,1.0,0.4,0.5,1.0,,,1.0,,,,,1.0,1.0,,,,1.0,0.5,,,,,,0.4924,,,,1.0,,,,,1.0,1.0,,,,,,,,,,0.25,0.5,1.0,,,,,,,1.0,,,1.0,1.0,2.0,2.0,,,,,1.0,1.0,1.0,,,,,1.0,0.2857142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
