EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,Corner3FGM,Corner3FGA,FG3M,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Corner3Assists,DefTwoPtRebounds,DeadBallTurnovers,Travels,Turnovers,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,FTDefRebounds,DefFTReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGM,AtRimAssists,LiveBallTurnovers,LostBallTurnovers,PenaltyFg3Pct,LiveBallTurnoverPct,DefShortMidRangeReboundPct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,OffTwoPtRebounds,BadPassTurnovers,Offensive Fouls Drawn,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Arc3Assists,BadPassOutOfBoundsTurnovers,SecondChanceFg3Pct,OffShortMidRangeReboundPct,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGA,Fg3aBlocked,PenaltyTurnovers,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Corner3PctBlocked,PenaltyCorner3Frequency,SecondChanceTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,ShortMidRangeAssists,ShortMidRangePctAssisted,LostBallOutOfBoundsTurnovers,OffLongMidRangeReboundPct,SelfOReb,SelfORebPct,PenaltyFtPoints,StepOutOfBoundsTurnovers,BlockedCorner3,SecondChanceFtPoints,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,PenaltyCorner3FGM,BlockingFouls,NonShootingFoulsDrawn,DefensiveGoaltends,PenaltyCorner3Accuracy,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Charge Fouls,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedShortMidRange,Arc3PctBlocked,Defensive 3 Seconds Violations,OffensiveGoaltends,HeaveAttempts,Clear Path Fouls,team_id,year,season,team_vs
1626192-1628380-202323-202334-203894,1610612757,"Pat Connaughton, Zach Collins, Evan Turner, Ed Davis, Shabazz Napier","Connaughton, Collins, Turner, Davis, Napier",1626192-1628380-202323-202334-203894,POR,1141.0,7,19.0,-7.0,35.0,38.0,5.0,2.0,73.0,4.0,7.0,,,2.0,6.0,3.0,7.0,8.0,9.0,20.0,8.0,3.0,30.0,,,3.0,4.0,14.0,,8.0,2.0,4.0,,10.0,1.0,10.0,19.0,2.0,21.0,2.0,2.0,,4.0,10.0,2.0,5.0,3.0,1.0,2.0,27.0,0.2222222222222222,0.2222222222222222,0.45,,0.48214285714285715,1.5,0.5172413793103449,1.5,0.2857142857142857,0.8333333333333334,0.2,0.7916666666666666,0.125,0.2,0.5,92.12971078001753,16.285714285714285,15.026315789473685,16.2,13.868421052631579,0.25,0.5714285714285714,0.6666666666666666,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.25,0.42857142857142855,0.42857142857142855,,0.2857142857142857,,,0.5357142857142857,0.46306071428571427,0.06896551724137931,0.09523809523809523,0.1,10.5,26.0375,2.0,,,3.0,37.0,,,3.0,6.0,1.0,2.0,,9.0,2.0,,8.0,,,,,,3.0,2.0,0.6666666666666666,0.375,0.375,,1.5,1.5,0.05,,0.75,0.6666666666666666,0.9,,,,,,0.52125,0.1,0.05714285714285714,,,,,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,6.0,4.0,1.0,0.75,0.8333333333333334,0.25,0.375,0.375,,,1.0,1.0,0.375,1.0,2.0,,0.14285714285714285,0.09090909090909091,0.3333333333333333,0.6666666666666666,,,1.0,1.0,1.0,1.0,2.0,,1.0,,0.6666666666666666,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1610612757,2018,2017-18,False
1626192-1628380-202323-203081-203086,1610612757,"Pat Connaughton, Zach Collins, Evan Turner, Damian Lillard, Meyers Leonard","Connaughton, Collins, Turner, Lillard, Leonard",1626192-1628380-202323-203081-203086,POR,151.0,1,3.0,2.0,5.0,6.0,6.0,1.0,11.0,2.0,3.0,,,,,,,1.0,2.0,3.0,2.0,2.0,6.0,,,2.0,,4.0,,1.0,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,,1.0,2.0,,1.0,4.0,,,0.6666666666666666,,0.4,,0.5,1.0,0.4,1.0,0.5,1.0,0.3333333333333333,1.0,,104.90066225165563,18.6,9.666666666666666,16.6,9.666666666666666,0.6,0.6666666666666666,0.6666666666666666,,,,,,,,0.2,,,1.0,0.5461,0.16666666666666666,0.25,0.3333333333333333,1.6666666666666667,23.9,3.0,,1.0,,4.0,2.0,3.0,4.0,,,,,,,,,,,,,,4.0,3.0,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,1.0,,0.2,,,,0.5187666666666667,0.6666666666666666,0.6,,,2.0,3.0,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1626192-1628380-202323-203081-203090,1610612757,"Pat Connaughton, Zach Collins, Evan Turner, Damian Lillard, Maurice Harkless","Connaughton, Collins, Turner, Lillard, Harkless",1626192-1628380-202323-203081-203090,POR,4.0,1,,-2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,360.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1626192-1628380-202323-203081-203468,1610612757,"Pat Connaughton, Zach Collins, Evan Turner, Damian Lillard, CJ McCollum","Connaughton, Collins, Turner, Lillard, McCollum",1626192-1628380-202323-203081-203468,POR,6.0,2,,,2.0,,,,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,480.0,3.0,,3.0,,,,,,,,,,,,1.0,,,1.0,0.3204,,,,,26.5,2.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,0.3204,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1626192-1628380-202323-203081-203994,1610612757,"Pat Connaughton, Zach Collins, Evan Turner, Damian Lillard, Jusuf Nurkic","Connaughton, Collins, Turner, Lillard, Nurkic",1626192-1628380-202323-203081-203994,POR,207.0,2,3.0,6.0,6.0,7.0,4.0,1.0,13.0,3.0,3.0,,,,,,1.0,2.0,3.0,4.0,3.0,2.0,14.0,,,3.0,6.0,,,2.0,3.0,5.0,,12.0,1.0,1.0,3.0,1.0,4.0,,,,1.0,2.0,,3.0,2.0,2.0,2.0,11.0,1.0,1.0,0.75,,0.8571428571428571,1.5,1.0,1.5,0.42857142857142855,1.0,1.0,1.0,0.5,1.0,,90.43478260869564,15.166666666666666,16.571428571428573,14.666666666666666,16.571428571428573,0.42857142857142855,1.0,1.0,,,,0.14285714285714285,,,,0.2857142857142857,,,0.8571428571428571,0.5030285714285714,0.2857142857142857,0.5,0.21428571428571427,5.75,25.3,,1.0,1.0,2.0,8.0,,,,6.0,,2.0,1.0,2.0,,,,,1.0,,1.0,1.0,,,1.0,0.6666666666666666,0.6666666666666666,,,,,,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,,,,,,,,1.0,,,,,,1.0,3.0,,,,,1.0,1.0,0.5,0.5,,,,,0.5,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612757,2018,2017-18,False
1626192-1628380-202323-203086-203468,1610612757,"Pat Connaughton, Zach Collins, Evan Turner, Meyers Leonard, CJ McCollum","Connaughton, Collins, Turner, Leonard, McCollum",1626192-1628380-202323-203086-203468,POR,21.0,1,,-2.0,1.0,1.0,,,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,137.14285714285714,17.0,4.0,17.0,4.0,,,,,,,,,,,1.0,,,1.0,0.56445,,,,,25.3,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612757,2018,2017-18,False
1626192-1628380-202323-203086-203894,1610612757,"Pat Connaughton, Zach Collins, Evan Turner, Meyers Leonard, Shabazz Napier","Connaughton, Collins, Turner, Leonard, Napier",1626192-1628380-202323-203086-203894,POR,6.0,1,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,240.0,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1626192-1628380-202323-203468-203894,1610612757,"Pat Connaughton, Zach Collins, Evan Turner, CJ McCollum, Shabazz Napier","Connaughton, Collins, Turner, McCollum, Napier",1626192-1628380-202323-203468-203894,POR,6.0,2,,,1.0,1.0,1.0,,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,480.0,3.0,3.0,3.0,3.0,,,,,,,,,,,1.0,,,1.0,0.33615,,,,,27.4,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.33615,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1626192-1628380-202323-203468-203994,1610612757,"Pat Connaughton, Zach Collins, Evan Turner, CJ McCollum, Jusuf Nurkic","Connaughton, Collins, Turner, McCollum, Nurkic",1626192-1628380-202323-203468-203994,POR,128.0,2,2.0,-5.0,4.0,5.0,,,9.0,,1.0,,,,2.0,1.0,1.0,,1.0,4.0,,,2.0,,,,,2.0,,,,,,,,,2.0,,2.0,,,,2.0,2.0,,1.0,,,,2.0,,,0.25,,0.25,,0.25,,,,,1.0,,,,101.25,17.75,11.4,17.75,11.4,0.25,,,0.5,,,0.25,1.0,1.0,,,,,0.25,0.3778,,,,11.5,,,,,,7.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,0.25,0.5,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1610612757,2018,2017-18,False
1626192-1628380-202323-203894-203994,1610612757,"Pat Connaughton, Zach Collins, Evan Turner, Shabazz Napier, Jusuf Nurkic","Connaughton, Collins, Turner, Napier, Nurkic",1626192-1628380-202323-203894-203994,POR,24.0,1,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,24.0,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1626192-1628380-202329-202334-203081,1610612757,"Pat Connaughton, Zach Collins, Al-Farouq Aminu, Ed Davis, Damian Lillard","Connaughton, Collins, Aminu, Davis, Lillard",1626192-1628380-202329-202334-203081,POR,1158.0,7,19.0,5.0,37.0,40.0,6.0,4.0,77.0,11.0,15.0,3.0,3.0,1.0,5.0,1.0,3.0,7.0,13.0,23.0,11.0,3.0,41.0,3.0,3.0,9.0,8.0,18.0,6.0,7.0,4.0,6.0,1.0,14.0,2.0,7.0,19.0,4.0,23.0,3.0,3.0,,2.0,7.0,1.0,5.0,3.0,,1.0,32.0,0.3076923076923077,0.4,0.5652173913043478,1.0,0.5588235294117647,1.125,0.5714285714285714,1.125,0.3235294117647059,0.875,0.2857142857142857,0.8260869565217391,0.23529411764705882,0.2,1.0,95.75129533678756,15.0,15.075,14.675675675675675,14.5,0.4411764705882353,0.7333333333333333,0.7857142857142857,0.14705882352941177,0.2,0.2,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,0.20588235294117646,0.75,1.0,0.7647058823529411,0.5497985294117647,0.02857142857142857,0.041666666666666664,0.21951219512195122,5.365217391304348,25.29090909090909,4.0,2.0,4.0,4.0,36.0,2.0,3.0,4.0,6.0,1.0,2.0,2.0,12.0,3.0,1.0,6.0,,4.0,,4.0,3.0,4.0,4.0,0.5,0.36363636363636365,0.36363636363636365,0.6666666666666666,0.5,0.5,0.043478260869565216,,0.8,1.0,0.8571428571428571,0.75,0.11764705882352941,0.5,0.5,1.0,0.6503125,0.0975609756097561,0.10810810810810811,,,2.0,3.0,2.0,,,,1.0,6.0,2.0,3.0,3.0,1.0,,0.5,0.8571428571428571,0.2727272727272727,0.2857142857142857,0.2857142857142857,0.75,0.6666666666666666,,,0.2857142857142857,2.0,2.0,1.0,0.06666666666666667,0.2,0.25,0.6666666666666666,,0.6315833333333333,1.0,1.0,1.0,1.0,,1.0,1.0,0.25,,0.25,1.0,,1.0,,1.0,,,,,0.25,,,,,,,1.0,,,,,,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,1610612757,2018,2017-18,False
1626192-1628380-202329-202334-203468,1610612757,"Pat Connaughton, Zach Collins, Al-Farouq Aminu, Ed Davis, CJ McCollum","Connaughton, Collins, Aminu, Davis, McCollum",1626192-1628380-202329-202334-203468,POR,547.0,3,9.0,-1.0,19.0,17.0,7.0,2.0,36.0,3.0,5.0,,2.0,3.0,4.0,1.0,5.0,3.0,7.0,14.0,4.0,,17.0,,4.0,,4.0,10.0,,3.0,2.0,3.0,,7.0,1.0,1.0,5.0,3.0,8.0,3.0,2.0,1.0,3.0,5.0,1.0,2.0,2.0,,,17.0,0.2857142857142857,0.2857142857142857,0.5,,0.4722222222222222,,0.4473684210526316,,0.2222222222222222,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,,94.77148080438756,16.526315789473685,13.705882352941176,15.0,13.411764705882353,0.2777777777777778,0.6,0.6,0.2222222222222222,0.75,1.0,0.2777777777777778,0.2,0.2,,0.16666666666666666,0.5,,0.5,0.48458055555555557,,,,9.521428571428572,25.175,5.0,,1.0,1.0,18.0,1.0,2.0,2.0,3.0,1.0,1.0,,3.0,1.0,,4.0,,,,,,2.0,5.0,1.0,0.25,0.25,0.5,0.3333333333333333,0.25,0.07142857142857142,0.25,0.5,,0.5,,0.05555555555555555,,,,0.5469166666666666,0.11764705882352941,0.2631578947368421,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,3.0,1.0,,0.75,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,2.0,2.0,,,0.3333333333333333,0.5,1.0,,0.42586666666666667,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1626192-1628380-202329-203081-203086,1610612757,"Pat Connaughton, Zach Collins, Al-Farouq Aminu, Damian Lillard, Meyers Leonard","Connaughton, Collins, Aminu, Lillard, Leonard",1626192-1628380-202329-203081-203086,POR,132.0,1,2.0,,4.0,5.0,,1.0,9.0,,,,,1.0,2.0,,,1.0,1.0,2.0,1.0,,2.0,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,,2.0,,2.0,4.0,1.0,5.0,,,,,,,1.0,,,,,1.0,1.0,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,,1.0,0.5,,,98.18181818181817,19.0,11.2,16.5,11.2,,,,0.6666666666666666,0.5,1.0,,,,,0.3333333333333333,,,0.3333333333333333,0.44673333333333337,,,1.0,9.15,25.9,,,,,2.0,,,,,1.0,,,2.0,,,2.0,,,,,,,,,,,,,,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,0.353,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1626192-1628380-202329-203081-203468,1610612757,"Pat Connaughton, Zach Collins, Al-Farouq Aminu, Damian Lillard, CJ McCollum","Connaughton, Collins, Aminu, Lillard, McCollum",1626192-1628380-202329-203081-203468,POR,417.0,4,7.0,-5.0,16.0,17.0,16.0,,33.0,1.0,4.0,,,2.0,2.0,1.0,1.0,1.0,4.0,7.0,3.0,4.0,15.0,,,,4.0,4.0,,1.0,2.0,3.0,,7.0,,2.0,4.0,,4.0,,,,1.0,3.0,,4.0,4.0,,1.0,15.0,0.5,0.5,0.5714285714285714,,0.55,,0.625,,0.3,1.0,,0.8,,,,113.9568345323741,10.3125,14.823529411764707,10.3125,14.705882352941176,0.4,0.25,0.25,0.2,1.0,1.0,0.1,1.0,1.0,,0.1,,,0.7,0.52434,0.09090909090909091,0.125,,6.742857142857143,23.666666666666668,15.0,1.0,2.0,1.0,20.0,4.0,7.0,15.0,3.0,,1.0,1.0,2.0,2.0,,4.0,2.0,,,,,15.0,15.0,1.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6111111111111112,0.6818181818181818,,,0.6666666666666666,1.0,1.0,,0.2,0.5,0.5,1.0,0.5206333333333333,1.0,0.9375,,,1.0,4.0,,,,1.0,2.0,,,,2.0,1.0,0.5,0.5,0.5,,,,0.4444444444444444,0.25,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,2.0,,4.0,,,,,0.2222222222222222,,,,,2.0,1.0,,,,,4.0,,,,,,,1.0,,1.0,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1626192-1628380-202329-203081-203894,1610612757,"Pat Connaughton, Zach Collins, Al-Farouq Aminu, Damian Lillard, Shabazz Napier","Connaughton, Collins, Aminu, Lillard, Napier",1626192-1628380-202329-203081-203894,POR,409.0,3,7.0,-11.0,13.0,13.0,3.0,3.0,26.0,3.0,6.0,1.0,1.0,,1.0,,,5.0,3.0,7.0,6.0,4.0,13.0,1.0,1.0,5.0,2.0,4.0,,5.0,1.0,2.0,,5.0,1.0,,2.0,3.0,5.0,,,,1.0,2.0,1.0,3.0,4.0,,2.0,8.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,1.0,0.34615384615384615,0.8333333333333334,0.43333333333333335,0.8333333333333334,0.46153846153846156,,0.2,0.2857142857142857,0.3333333333333333,,,91.54034229828851,17.46153846153846,14.0,16.46153846153846,13.153846153846153,0.46153846153846156,0.5,1.0,0.07692307692307693,,,,,,,0.38461538461538464,0.3333333333333333,1.0,0.9230769230769231,0.5629576923076923,0.13333333333333333,0.2222222222222222,0.38461538461538464,3.414285714285714,25.75,10.0,,1.0,1.0,24.0,2.0,5.0,11.0,3.0,3.0,1.0,,2.0,,,1.0,,,,,,11.0,10.0,1.0,0.16666666666666666,0.16666666666666666,0.4,0.3888888888888889,0.5,0.42857142857142855,,0.3333333333333333,0.25,,,0.07692307692307693,,,,0.5695444444444444,0.8461538461538461,0.7692307692307693,,,2.0,5.0,1.0,1.0,4.0,1.0,4.0,,1.0,1.0,1.0,1.0,0.25,1.0,,0.3333333333333333,0.2,0.2,0.5555555555555556,0.4,0.4444444444444444,0.25,0.2,2.0,,,0.5,0.5,0.6666666666666666,1.0,1.0,0.6012333333333334,1.0,2.0,1.0,2.0,1.0,,0.5,,1.0,0.6666666666666666,0.5,1.0,,,1.0,1.0,,,,,,,,,,,,,,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1626192-1628380-202329-203081-203943,1610612757,"Pat Connaughton, Zach Collins, Al-Farouq Aminu, Damian Lillard, Noah Vonleh","Connaughton, Collins, Aminu, Lillard, Vonleh",1626192-1628380-202329-203081-203943,POR,38.0,1,1.0,,1.0,1.0,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,75.78947368421053,31.0,7.0,31.0,7.0,1.0,,,,,,,,,,,,,1.0,0.4984,,,,2.3,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1626192-1628380-202329-203081-203994,1610612757,"Pat Connaughton, Zach Collins, Al-Farouq Aminu, Damian Lillard, Jusuf Nurkic","Connaughton, Collins, Aminu, Lillard, Nurkic",1626192-1628380-202329-203081-203994,POR,143.0,2,2.0,-1.0,6.0,5.0,,1.0,11.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,2.0,3.0,2.0,,4.0,,1.0,,2.0,2.0,,2.0,1.0,1.0,,2.0,1.0,2.0,3.0,1.0,4.0,,,,,1.0,,,,,,4.0,0.5,0.5,0.6666666666666666,,0.4,,0.4,,0.4,1.0,0.5,1.0,0.3333333333333333,0.5,,110.76923076923077,13.833333333333334,12.0,12.833333333333334,12.0,0.2,1.0,1.0,0.2,,,0.2,1.0,1.0,,0.4,,,0.6,0.51003,,,,7.533333333333334,27.8,,,,,5.0,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1626192-1628380-202329-203468-203894,1610612757,"Pat Connaughton, Zach Collins, Al-Farouq Aminu, CJ McCollum, Shabazz Napier","Connaughton, Collins, Aminu, McCollum, Napier",1626192-1628380-202329-203468-203894,POR,60.0,2,1.0,3.0,4.0,3.0,3.0,,7.0,,,,,,,,1.0,2.0,,1.0,2.0,,3.0,,,,,,,2.0,,,,,,,2.0,,2.0,1.0,,1.0,,2.0,,,,,,3.0,,,,,0.5,,0.5,,0.6666666666666666,,,,,,,168.0,9.5,7.333333333333333,9.5,7.333333333333333,,,,,,,0.3333333333333333,,,,0.6666666666666666,,,0.6666666666666666,0.3611333333333333,,,,21.1,26.65,4.0,,,1.0,,,1.0,3.0,,,,,,,,,,,,,,3.0,4.0,,0.5,0.5,,0.5,0.5,,,,,,,,,,,0.3611333333333333,1.0,1.0,2.0,1.0,,,1.0,1.0,2.0,1.0,2.0,3.0,1.0,,,,0.5,,,,0.5,0.5,,,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
