EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,Minutes,SecondChanceOffPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,PenaltyArc3FGA,PtsUnassisted2s,Steals,BadPassSteals,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyArc3Frequency,BadPassTurnovers,SecondChanceAtRimFGA,LongMidRangeFGA,BlockingFouls,OffLongMidRangeReboundPct,LongMidRangeFrequency,SecondChanceAtRimFrequency,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,OffThreePtRebounds,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,FtPoints,PenaltyFtPoints,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyFG3M,FTDefRebounds,LostBallSteals,Loose Ball Fouls Drawn,BlockedAtRim,PenaltyFg3Pct,LongMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChancePoints,PtsUnassisted3s,BlockingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,SecondChanceTurnovers,HeaveAttempts,SecondChanceFtPoints,LongMidRangeAssists,LongMidRangePctAssisted,Charge Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,Fg3aBlocked,SelfOReb,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,Loose Ball Fouls,Charge Fouls Drawn,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Technical Free Throw Trips,BlockedShortMidRange,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,team_id,year,season,team_vs
1626192-1628380-202334-203081-203468,1610612757,"Pat Connaughton, Zach Collins, Ed Davis, Damian Lillard, CJ McCollum","Connaughton, Collins, Davis, Lillard, McCollum",1626192-1628380-202334-203081-203468,POR,574.0,3,-11.0,19.0,21.0,7.0,8.0,40.0,29.0,1.0,1.0,1.0,1.0,7.0,1.0,100.34843205574913,16.63157894736842,12.285714285714286,15.578947368421053,11.666666666666666,0.3684210526315789,10.0,1.0,8.0,,2.0,,,7.0,6.0,13.0,7.0,18.0,1.0,1.0,3.0,3.0,5.0,8.0,7.0,2.0,4.0,6.0,,14.0,2.0,4.0,2.0,8.0,2.0,10.0,,2.0,6.0,,2.0,18.0,5.0,0.6666666666666666,0.6666666666666666,0.46153846153846156,0.3333333333333333,0.45,0.4166666666666667,0.45,0.4166666666666667,0.35,0.15384615384615385,0.125,,0.4,0.2857142857142857,0.8,0.6,0.16666666666666666,,,0.8,,0.4,0.1,,,,,0.35,,0.75,0.5044225,0.424475,0.4706916666666667,0.2777777777777778,6.484615384615385,26.885714285714283,6.0,3.0,4.0,1.0,,0.75,0.8571428571428571,0.5,,,3.0,,0.3333333333333333,0.15,,2.0,2.0,6.0,2.0,2.0,2.0,4.0,1.0,0.2857142857142857,0.2857142857142857,0.6666666666666666,,0.6666666666666666,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,1.0,1.0,,2.0,,,0.5,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.16666666666666666,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1626192-1628380-202334-203081-203894,1610612757,"Pat Connaughton, Zach Collins, Ed Davis, Damian Lillard, Shabazz Napier","Connaughton, Collins, Davis, Lillard, Napier",1626192-1628380-202334-203081-203894,POR,395.0,2,7.0,12.0,12.0,8.0,8.0,24.0,9.0,1.0,,3.0,1.0,8.0,0.3333333333333333,87.49367088607595,15.916666666666666,17.0,15.333333333333334,16.75,0.6666666666666666,7.0,2.0,3.0,,1.0,1.0,1.0,4.0,2.0,4.0,5.0,16.0,,2.0,3.0,4.0,13.0,,4.0,1.0,,1.0,,3.0,,2.0,3.0,6.0,2.0,8.0,2.0,,4.0,1.0,4.0,13.0,13.0,,,0.5,0.6666666666666666,0.7222222222222222,0.7142857142857143,0.7272727272727273,0.7222222222222222,0.5555555555555556,0.25,0.3333333333333333,,0.75,,1.0,0.8333333333333334,0.5,,1.0,1.0,1.0,0.3333333333333333,0.1111111111111111,,,,0.1111111111111111,0.4444444444444444,0.14285714285714285,0.8888888888888888,0.5286500000000001,,0.5194428571428571,0.8125,2.75,25.68,2.0,3.0,4.0,1.0,1.0,0.6666666666666666,1.0,0.42857142857142855,1.0,,,,,,,3.0,3.0,3.0,3.0,1.0,1.0,,0.3333333333333333,0.6,0.6,1.0,,,0.75,0.75,0.3333333333333333,0.75,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,3.0,3.0,,1.0,,5.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.1111111111111111,0.25,2.0,2.0,2.0,2.0,1.0,,,1.0,0.5,,1.0,,0.2857142857142857,1.0,0.6666666666666666,1.0,1.0,3.0,6.0,1.0,2.0,2.0,1.0,1.5,0.75,1.0,1.0,1.0,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1626192-1628380-202334-203090-203468,1610612757,"Pat Connaughton, Zach Collins, Ed Davis, Maurice Harkless, CJ McCollum","Connaughton, Collins, Davis, Harkless, McCollum",1626192-1628380-202334-203090-203468,POR,68.0,1,4.0,3.0,2.0,,,5.0,,,,,,,,105.88235294117648,12.0,16.0,12.0,16.0,,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,4.0,,,,,,2.0,1.0,,1.0,1.0,,2.0,,1.0,1.0,2.0,,2.0,,,,,1.0,4.0,,1.0,1.0,1.0,,0.5,,0.6666666666666666,,0.5,,,,1.0,,1.0,1.0,,,1.0,1.0,,0.5,,,,,,0.5,,1.0,0.529175,,,,1.9,24.5,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,2.0,,1.0,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1626192-1628380-202334-203468-203894,1610612757,"Pat Connaughton, Zach Collins, Ed Davis, CJ McCollum, Shabazz Napier","Connaughton, Collins, Davis, McCollum, Napier",1626192-1628380-202334-203468-203894,POR,351.0,1,5.0,11.0,10.0,,,21.0,9.0,,,,,,,86.15384615384616,15.909090909090908,17.6,15.181818181818182,17.6,,6.0,1.0,6.0,1.0,2.0,,,3.0,5.0,9.0,3.0,14.0,2.0,,,,,4.0,3.0,1.0,2.0,3.0,,7.0,2.0,2.0,2.0,4.0,2.0,6.0,,1.0,2.0,,2.0,12.0,,0.4,0.5,0.5555555555555556,,0.5416666666666666,,0.5384615384615384,,0.25,0.1111111111111111,0.16666666666666666,,1.0,0.5,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.5,0.16666666666666666,0.5,0.5,,,0.25,,0.75,0.5275791666666666,0.5263,,,5.733333333333333,26.400000000000002,4.0,,6.0,3.0,3.0,0.6666666666666666,0.8,,,2.0,1.0,,,0.08333333333333333,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,1.0,,,,,2.0,,1.0,,,,,,0.07692307692307693,0.1,,,,,,,1.0,,,,,1.0,,,,,,2.0,,,,,,0.5,0.5,,,,0.14285714285714285,1.0,1.0,2.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1626192-1628380-203081-203090-203994,1610612757,"Pat Connaughton, Zach Collins, Damian Lillard, Maurice Harkless, Jusuf Nurkic","Connaughton, Collins, Lillard, Harkless, Nurkic",1626192-1628380-203081-203090-203994,POR,120.0,1,-7.0,4.0,4.0,3.0,4.0,8.0,7.0,1.0,,2.0,2.0,3.0,0.5,96.0,15.25,14.75,13.75,14.75,0.75,2.0,1.0,,,1.0,,,1.0,,2.0,1.0,,,,1.0,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,0.3333333333333333,,,,,0.5,1.0,1.0,0.3333333333333333,,,1.0,,,0.3333333333333333,,,,,0.3333333333333333,,0.3333333333333333,0.49868333333333337,,0.473,,12.6,27.3,,,,,,,,,1.0,,1.0,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1626192-202323-202329-203081-203468,1610612757,"Pat Connaughton, Evan Turner, Al-Farouq Aminu, Damian Lillard, CJ McCollum","Connaughton, Turner, Aminu, Lillard, McCollum",1626192-202323-202329-203081-203468,POR,27.0,1,-2.0,1.0,2.0,1.0,2.0,3.0,2.0,,,,,1.0,,160.0,11.0,8.0,11.0,8.0,1.0,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,0.6201,,0.6201,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1626192-202323-203081-203086-203468,1610612757,"Pat Connaughton, Evan Turner, Damian Lillard, Meyers Leonard, CJ McCollum","Connaughton, Turner, Lillard, Leonard, McCollum",1626192-202323-203081-203086-203468,POR,12.0,1,1.0,2.0,1.0,2.0,1.0,3.0,2.0,,,,,2.0,,360.0,6.0,,6.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,3.0,,,1.0,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,3.0,3.0,,,,,0.75,0.75,0.75,0.75,0.5,1.0,1.0,,,,,,,,,,,0.5,,,,,,0.5,,1.0,0.551525,,0.551525,1.0,0.7,25.7,,1.0,,,,,,0.5,,,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,0.5,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1626192-202329-202334-203081-203090,1610612757,"Pat Connaughton, Al-Farouq Aminu, Ed Davis, Damian Lillard, Maurice Harkless","Connaughton, Aminu, Davis, Lillard, Harkless",1626192-202329-202334-203081-203090,POR,35.0,1,-4.0,3.0,2.0,3.0,2.0,5.0,4.0,,,,,3.0,,205.7142857142857,5.0,10.0,5.0,10.0,1.0,1.0,,,,,,,2.0,,,2.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.4899,,0.4899,,,38.9,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1626192-202329-202334-203081-203468,1610612757,"Pat Connaughton, Al-Farouq Aminu, Ed Davis, Damian Lillard, CJ McCollum","Connaughton, Aminu, Davis, Lillard, McCollum",1626192-202329-202334-203081-203468,POR,54.0,1,-4.0,1.0,2.0,,,3.0,4.0,,,,,,,80.0,28.0,13.0,28.0,13.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.5163,,,,,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1626192-202329-202334-203468-203894,1610612757,"Pat Connaughton, Al-Farouq Aminu, Ed Davis, CJ McCollum, Shabazz Napier","Connaughton, Aminu, Davis, McCollum, Napier",1626192-202329-202334-203468-203894,POR,305.0,1,-4.0,11.0,12.0,,,23.0,10.0,5.0,5.0,6.0,,,0.8333333333333334,108.59016393442623,13.545454545454545,13.0,13.545454545454545,13.0,,5.0,2.0,3.0,1.0,1.0,1.0,,,2.0,5.0,1.0,6.0,1.0,,,,,4.0,,,2.0,2.0,1.0,4.0,2.0,2.0,3.0,5.0,2.0,7.0,1.0,2.0,2.0,,2.0,4.0,,1.0,1.0,0.4,,0.3333333333333333,,0.42857142857142855,,0.16666666666666666,,,,0.75,0.6666666666666666,1.0,0.8333333333333334,0.5,0.6666666666666666,1.0,1.0,,0.5,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,0.6666666666666666,0.482875,0.4556,,,6.220000000000001,22.6,,,,2.0,1.0,,,,,1.0,1.0,,,0.16666666666666666,1.0,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,2.0,,1.0,,,,,,0.14285714285714285,0.16666666666666666,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,0.5,,,,0.3333333333333333,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1626192-202329-203081-203090-203468,1610612757,"Pat Connaughton, Al-Farouq Aminu, Damian Lillard, Maurice Harkless, CJ McCollum","Connaughton, Aminu, Lillard, Harkless, McCollum",1626192-202329-203081-203090-203468,POR,160.0,1,-2.0,6.0,7.0,1.0,4.0,13.0,8.0,,,1.0,,1.0,,117.0,12.166666666666666,12.428571428571429,12.166666666666666,9.0,0.16666666666666666,3.0,,1.0,,1.0,,,2.0,1.0,3.0,2.0,6.0,,,,1.0,,2.0,2.0,,1.0,1.0,,2.0,,,1.0,1.0,,1.0,1.0,,3.0,,2.0,6.0,,1.0,1.0,0.3333333333333333,,0.5,,0.6,,0.4,,,,0.5,,,0.5,,,1.0,,,0.2,0.2,,,,,0.4,,0.6,0.5201,,0.41925,,7.766666666666667,26.45,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,0.2,,1.0,1.0,,1.0,,,1.0,,0.5,0.5,,,1.0,0.5,0.5,,0.5,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1626192-202329-203081-203468-203994,1610612757,"Pat Connaughton, Al-Farouq Aminu, Damian Lillard, CJ McCollum, Jusuf Nurkic","Connaughton, Aminu, Lillard, McCollum, Nurkic",1626192-202329-203081-203468-203994,POR,20.0,1,1.0,1.0,1.0,,1.0,2.0,2.0,,,,,,,144.0,11.0,9.0,11.0,9.0,,,,,1.0,1.0,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,1.0,,1.0,,1.5,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,0.4562,,,,13.2,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1626192-203081-203468-203894-203994,1610612757,"Pat Connaughton, Damian Lillard, CJ McCollum, Shabazz Napier, Jusuf Nurkic","Connaughton, Lillard, McCollum, Napier, Nurkic",1626192-203081-203468-203894-203994,POR,11.0,1,2.0,1.0,,1.0,,1.0,,,,,,1.0,,130.9090909090909,9.0,,9.0,,1.0,,,1.0,,,,,,1.0,1.0,,2.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,0.4914,,0.4914,1.0,1.5,,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1627735-1627774-1628403-203086-203894,1610612757,"Wade Baldwin IV, Jake Layman, Caleb Swanigan, Meyers Leonard, Shabazz Napier","Baldwin IV, Layman, Swanigan, Leonard, Napier",1627735-1627774-1628403-203086-203894,POR,475.0,1,11.0,19.0,19.0,16.0,,38.0,12.0,1.0,,3.0,3.0,16.0,0.3333333333333333,115.19999999999999,10.31578947368421,14.68421052631579,10.31578947368421,14.68421052631579,0.8421052631578947,8.0,,7.0,2.0,2.0,1.0,1.0,,9.0,11.0,1.0,23.0,,8.0,8.0,1.0,21.0,10.0,,,5.0,5.0,1.0,10.0,,4.0,4.0,8.0,,8.0,2.0,1.0,1.0,,6.0,23.0,21.0,0.5555555555555556,0.5555555555555556,0.8181818181818182,1.0,0.75,0.8888888888888888,0.71875,0.8076923076923077,0.08333333333333333,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,0.5833333333333334,0.16666666666666666,1.0,1.0,0.5,0.08333333333333333,,0.1111111111111111,0.6666666666666666,0.6423,,0.7353444444444445,0.9130434782608695,6.245454545454546,22.7,7.0,,8.0,3.0,1.0,1.0,1.0,,1.0,,2.0,,,0.16666666666666666,,,,,,,,4.0,,,,,,0.5714285714285714,,,,,,,,,,,,,,,5.0,5.0,2.0,,,8.0,,3.0,1.0,1.0,1.0,1.0,1.0,0.2,0.21428571428571427,7.0,7.0,,,,2.0,,,,,,,0.7777777777777778,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1627735-1628380-202334-203081-203468,1610612757,"Wade Baldwin IV, Zach Collins, Ed Davis, Damian Lillard, CJ McCollum","Baldwin IV, Collins, Davis, Lillard, McCollum",1627735-1628380-202334-203081-203468,POR,93.0,1,-1.0,4.0,4.0,4.0,4.0,8.0,9.0,,,,,4.0,,123.87096774193547,12.75,10.5,12.75,10.5,1.0,2.0,,2.0,1.0,1.0,,,1.0,2.0,3.0,1.0,8.0,,2.0,3.0,1.0,8.0,,1.0,,,1.0,,3.0,,,,,,,,,1.0,,1.0,8.0,8.0,,,0.6666666666666666,0.6666666666666666,0.875,0.875,1.0,1.0,0.25,,,,,,,,,,,,,0.5,0.25,1.0,1.0,,,0.25,,0.75,0.5198625,,0.5198625,1.0,6.2,26.7,1.0,1.0,4.0,,,0.5,0.5,0.25,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,0.25,0.3333333333333333,1.0,2.0,1.0,1.0,,,,,1.0,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1627735-202323-202329-203081-203994,1610612757,"Wade Baldwin IV, Evan Turner, Al-Farouq Aminu, Damian Lillard, Jusuf Nurkic","Baldwin IV, Turner, Aminu, Lillard, Nurkic",1627735-202323-202329-203081-203994,POR,99.0,1,4.0,3.0,3.0,,3.0,6.0,1.0,,,,,,,87.27272727272728,20.666666666666668,12.333333333333334,20.666666666666668,12.333333333333334,,2.0,,1.0,,,,,1.0,1.0,2.0,1.0,5.0,,,,,,,1.0,,,1.0,,3.0,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,5.0,,,,0.5,,0.8333333333333334,,0.8333333333333334,,0.3333333333333333,,,,,,1.0,1.0,,,,1.0,,0.3333333333333333,,,,,,0.3333333333333333,,0.6666666666666666,0.5202166666666667,,,,8.2,26.4,1.0,,2.0,1.0,,1.0,1.0,,,,1.0,,,0.3333333333333333,,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1627735-202329-203081-203468-203994,1610612757,"Wade Baldwin IV, Al-Farouq Aminu, Damian Lillard, CJ McCollum, Jusuf Nurkic","Baldwin IV, Aminu, Lillard, McCollum, Nurkic",1627735-202329-203081-203468-203994,POR,59.0,1,2.0,2.0,1.0,2.0,1.0,3.0,,1.0,,1.0,1.0,2.0,1.0,73.22033898305085,4.0,51.0,4.0,25.0,1.0,1.0,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,2.0,2.0,,,,,,,1.0,1.0,,,,,,,1.0,0.5,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1628380-202323-202329-203081-203468,1610612757,"Zach Collins, Evan Turner, Al-Farouq Aminu, Damian Lillard, CJ McCollum","Collins, Turner, Aminu, Lillard, McCollum",1628380-202323-202329-203081-203468,POR,250.0,2,-3.0,10.0,9.0,2.0,1.0,19.0,9.0,2.0,,2.0,,2.0,1.0,109.44,15.2,10.88888888888889,15.1,10.88888888888889,0.2,4.0,1.0,3.0,,1.0,,,4.0,3.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,2.0,,4.0,,,,,,1.0,2.0,2.0,4.0,1.0,5.0,,,1.0,,2.0,4.0,2.0,,,0.6,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.4444444444444444,,,,1.0,0.5,1.0,1.0,0.16666666666666666,,1.0,1.0,,0.3333333333333333,0.1111111111111111,,,,,0.4444444444444444,,0.7777777777777778,0.5396777777777778,0.5292,0.5414,0.3333333333333333,6.68,25.65,3.0,1.0,6.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,,,0.1111111111111111,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,0.5,1.0,,,,2.0,,,,,,1.0,1.0,,,,0.3333333333333333,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
