EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG2A,PenaltyFG3A,NonHeaveArc3FGA,OffThreePtRebounds,PenaltyOffPossExcludingTakeFouls,FG3APct,OffThreePtReboundPct,OffArc3ReboundPct,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,Corner3FGA,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,Corner3Frequency,LongMidRangeFGA,PenaltyFtPoints,PenaltyPoints,DeadBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyTsPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,PenaltyPointsPct,PenaltyAtRimFGM,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG2M,FTOffRebounds,Offensive Fouls Drawn,PenaltyFg2Pct,PenaltyEfgPct,OffFTReboundPct,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,ShortMidRangeFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,ShortMidRangeAssists,Steals,BadPassSteals,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChancePointsPct,LostBallSteals,DefCorner3ReboundPct,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,BadPassOutOfBoundsTurnovers,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,BlockingFoulsDrawn,PenaltyFg3Pct,OffCorner3ReboundPct,PenaltyArc3Accuracy,NonShootingPenaltyNonTakeFouls,LostBallTurnovers,Travels,SecondChanceAtRimPctAssisted,Charge Fouls Drawn,LongMidRangeFGM,PtsUnassisted3s,SelfOReb,BlockingFouls,Charge Fouls,Loose Ball Fouls,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3FGM,Corner3Assists,LongMidRangeAssists,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,BlockedShortMidRange,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Technical Free Throw Trips,HeaveAttempts,FTDefRebounds,DefFTReboundPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Offensive Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,Corner3PctBlocked,Defensive 3 Seconds Violations,3SecondViolations,Blocked3s,BlockedCorner3,BlockedArc3,OffensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
1626159-1626196-201949-201961-203482,1610612748,"Justise Winslow, Josh Richardson, James Johnson, Wayne Ellington, Kelly Olynyk","Winslow, Richardson, Johnson, Ellington, Olynyk",1626159-1626196-201949-201961-203482,MIA,272.0,5,5.0,-3.0,9.0,9.0,1.0,18.0,1.0,1.0,,1.0,2.0,1.0,12.0,15.0,,2.0,,,1.0,4.0,1.0,11.0,,,,,,,,2.0,2.0,3.0,2.0,1.0,1.0,1.0,,,,,9.0,1.0,1.0,0.5,0.7857142857142857,0.8571428571428571,,,,,,,,,,,95.29411764705883,,14.666666666666666,15.555555555555555,14.555555555555555,14.0,0.14285714285714285,1.0,1.0,1.0,,0.8571428571428571,0.49234285714285714,0.62415,0.14285714285714285,0.5,2.85,3.0,3.0,1.0,4.0,2.0,5.0,1.0,2.0,4.0,,3.0,0.7142857142857143,,,0.5714285714285714,0.3333333333333333,0.6666666666666666,0.4385666666666667,25.1,0.3333333333333333,1.0,1.0,,,,0.14285714285714285,0.14285714285714285,,1.0,6.0,2.0,,,6.0,1.0,,,0.5,1.0,,1.0,1.0,,,1.0,0.8333333333333334,,,1.0,,,,3.0,,,1.0,1.0,,,,,1.5,1.5,,,,,,0.25,,,2.0,3.0,9.0,2.0,3.0,2.0,,,,1.0,0.6,0.6,0.5,0.5,1.0,0.5,1.0,1.0,,1.0,,0.5,,0.5,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1610612748,2018,2017-18,False
1626159-1626196-201949-201961-204020,1610612748,"Justise Winslow, Josh Richardson, James Johnson, Wayne Ellington, Tyler Johnson","Winslow, Richardson, Johnson, Ellington, Johnson",1626159-1626196-201949-201961-204020,MIA,467.0,5,8.0,3.0,14.0,15.0,,29.0,1.0,3.0,,1.0,6.0,1.0,15.0,12.0,,,2.0,,,4.0,,12.0,,1.0,9.0,,9.0,2.0,,2.0,1.0,2.0,1.0,2.0,,,,,,,15.0,,,0.16666666666666666,0.5833333333333334,0.5769230769230769,,,1.0,0.3333333333333333,,0.7777777777777778,,,,,89.4218415417559,,17.071428571428573,15.2,17.071428571428573,14.466666666666667,0.25,0.3333333333333333,0.3333333333333333,,,0.75,0.4927625,,,,6.666666666666667,7.0,5.0,3.0,4.0,2.0,6.0,4.0,2.0,4.0,,7.0,0.5,,,0.3333333333333333,0.5,0.3333333333333333,0.49840833333333334,25.366666666666664,0.5,2.0,2.0,6.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,9.0,,,1.0,9.0,0.6428571428571429,1.0,0.08333333333333333,0.6,1.0,,,1.0,,,0.25,0.6666666666666666,,,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,,,1.0,4.0,4.0,12.0,4.0,4.0,4.0,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,,2.0,,2.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-1626196-201949-201961-2548,1610612748,"Justise Winslow, Josh Richardson, James Johnson, Wayne Ellington, Dwyane Wade","Winslow, Richardson, Johnson, Ellington, Wade",1626159-1626196-201949-201961-2548,MIA,276.0,4,5.0,-2.0,9.0,8.0,1.0,17.0,5.0,7.0,1.0,5.0,9.0,,10.0,12.0,1.0,6.0,4.0,,3.0,3.0,3.0,6.0,1.0,1.0,2.0,1.0,3.0,,,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,8.0,0.6,0.75,0.5555555555555556,0.5555555555555556,0.5555555555555556,,,,1.0,0.25,1.0,0.25,,,1.0,88.69565217391305,,16.666666666666668,15.75,16.555555555555557,14.625,0.7777777777777778,0.7142857142857143,0.7142857142857143,0.6,1.0,0.7777777777777778,0.5426333333333333,0.5559,0.1111111111111111,0.1111111111111111,2.322222222222222,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,0.3904,,0.1111111111111111,2.0,,1.0,1.0,1.0,0.2222222222222222,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,2.0,,1.0,,,,,1.0,1.0,1.0,,,,,1.0,0.2,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-1626196-201949-202355-203079,1610612748,"Justise Winslow, Josh Richardson, James Johnson, Hassan Whiteside, Dion Waiters","Winslow, Richardson, Johnson, Whiteside, Waiters",1626159-1626196-201949-202355-203079,MIA,5.0,1,,1.0,1.0,1.0,,2.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,2.0,,,,,,,1.0,,,,,0.5,,,,1.0,,1.0,,,,,576.0,,,5.0,,5.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,1.0,0.5,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-1626196-201949-202355-204020,1610612748,"Justise Winslow, Josh Richardson, James Johnson, Hassan Whiteside, Tyler Johnson","Winslow, Richardson, Johnson, Whiteside, Johnson",1626159-1626196-201949-202355-204020,MIA,370.0,5,6.0,2.0,12.0,12.0,3.0,24.0,3.0,5.0,2.0,3.0,9.0,5.0,11.0,9.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,7.0,2.0,9.0,,,1.0,,2.0,3.0,5.0,,,1.0,,1.0,1.0,9.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3,0.4166666666666667,0.2222222222222222,0.2,,0.75,0.3333333333333333,0.875,0.2857142857142857,,1.0,0.5,93.4054054054054,1.0,12.166666666666666,18.666666666666668,11.416666666666666,17.166666666666668,0.5,0.6,0.75,0.6666666666666666,0.6666666666666666,0.6,0.543045,0.4555,,,5.522222222222222,6.0,6.0,2.0,,,1.0,3.0,1.0,,,5.0,0.1,,,,0.5,,0.6400125,22.7,0.5,4.0,1.0,4.0,1.0,1.0,0.4,0.1,,5.0,9.0,1.0,,,7.0,0.6666666666666666,1.0,,0.8181818181818182,2.0,,,2.0,,,0.6666666666666666,0.5,,,1.0,1.0,,1.0,2.0,,,1.0,1.0,2.0,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.5,0.18181818181818182,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,0.25,0.5,0.2,,,,,,,,,,,1.0,1.0,0.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-1626196-201949-202355-2548,1610612748,"Justise Winslow, Josh Richardson, James Johnson, Hassan Whiteside, Dwyane Wade","Winslow, Richardson, Johnson, Whiteside, Wade",1626159-1626196-201949-202355-2548,MIA,28.0,1,,-1.0,2.0,2.0,1.0,4.0,,,,,1.0,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,205.71428571428572,,6.5,7.5,4.5,7.5,,,,,,,0.4591,,,,4.7,2.0,2.0,,,,,1.0,,,,2.0,,,,,,,0.4591,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-1626196-201949-203079-203482,1610612748,"Justise Winslow, Josh Richardson, James Johnson, Dion Waiters, Kelly Olynyk","Winslow, Richardson, Johnson, Waiters, Olynyk",1626159-1626196-201949-203079-203482,MIA,44.0,1,1.0,-1.0,1.0,1.0,,2.0,,,,1.0,1.0,,2.0,3.0,,,2.0,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,65.45454545454545,,18.0,26.0,18.0,26.0,,,,,,,0.4153,,,,18.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-1626196-201949-203079-204020,1610612748,"Justise Winslow, Josh Richardson, James Johnson, Dion Waiters, Tyler Johnson","Winslow, Richardson, Johnson, Waiters, Johnson",1626159-1626196-201949-203079-204020,MIA,393.0,3,7.0,-8.0,13.0,13.0,1.0,26.0,2.0,2.0,,2.0,8.0,5.0,9.0,17.0,1.0,,4.0,,,,,,2.0,3.0,4.0,2.0,6.0,,,1.0,2.0,5.0,3.0,5.0,1.0,3.0,,,,,9.0,,,0.25,0.16666666666666666,0.32142857142857145,,,,0.6,0.3333333333333333,0.6666666666666666,0.2,,0.5,0.5,95.2671755725191,,15.923076923076923,14.307692307692308,15.0,13.461538461538462,0.16666666666666666,1.0,1.0,,,0.5,0.47580833333333333,0.5094,0.21428571428571427,0.3,13.0125,,5.0,,3.0,,4.0,,,3.0,,,0.3333333333333333,,,0.25,,,,25.925,,2.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.08333333333333333,4.0,,,1.0,,,,,1.0,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,1.0,,0.5,0.1,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-1626196-201949-203482-203585,1610612748,"Justise Winslow, Josh Richardson, James Johnson, Kelly Olynyk, Rodney McGruder","Winslow, Richardson, Johnson, Olynyk, McGruder",1626159-1626196-201949-203482-203585,MIA,65.0,1,1.0,-2.0,3.0,3.0,,6.0,,,,,,,,2.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,132.92307692307693,,15.333333333333334,6.333333333333333,15.333333333333334,6.333333333333333,,,,,,1.0,0.4038,,,,,3.0,3.0,,,,1.0,,1.0,,,3.0,1.0,,,,,,0.4038,23.9,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-1626196-201949-203482-204020,1610612748,"Justise Winslow, Josh Richardson, James Johnson, Kelly Olynyk, Tyler Johnson","Winslow, Richardson, Johnson, Olynyk, Johnson",1626159-1626196-201949-203482-204020,MIA,786.0,5,13.0,-8.0,27.0,28.0,2.0,55.0,3.0,5.0,,4.0,10.0,3.0,20.0,28.0,,6.0,2.0,3.0,3.0,6.0,2.0,15.0,1.0,3.0,7.0,2.0,9.0,3.0,2.0,9.0,3.0,7.0,3.0,4.0,,1.0,1.0,,1.0,,20.0,0.75,0.75,0.4,0.4722222222222222,0.5,0.3,0.2,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.46153846153846156,0.2,0.5,0.5,0.2,100.76335877862596,,13.592592592592593,14.964285714285714,12.88888888888889,14.071428571428571,0.2777777777777778,0.6,0.75,0.6666666666666666,,0.7222222222222222,0.5214294117647059,,0.05263157894736842,0.09090909090909091,9.16,12.0,18.0,3.0,7.0,2.0,8.0,7.0,2.0,6.0,1.0,12.0,0.4444444444444444,0.25,0.25,0.3888888888888889,0.3333333333333333,0.2222222222222222,0.50355,27.25,0.4444444444444444,2.0,1.0,3.0,0.75,0.6666666666666666,0.1111111111111111,0.05555555555555555,3.0,1.0,5.0,6.0,,3.0,5.0,0.25,0.5,0.16666666666666666,0.25,1.0,1.0,1.0,2.0,,,0.2857142857142857,0.2222222222222222,,1.0,0.3333333333333333,,,,,,,5.0,3.0,1.0,,1.0,,,,,,,,,,2.0,1.0,2.0,3.0,9.0,2.0,3.0,2.0,1.0,1.0,,1.0,0.375,0.42857142857142855,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,2.0,,,,,,,,2.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-1626196-201949-203482-2548,1610612748,"Justise Winslow, Josh Richardson, James Johnson, Kelly Olynyk, Dwyane Wade","Winslow, Richardson, Johnson, Olynyk, Wade",1626159-1626196-201949-203482-2548,MIA,82.0,1,1.0,4.0,3.0,2.0,,5.0,2.0,2.0,,2.0,3.0,,4.0,,,4.0,,,2.0,2.0,2.0,4.0,,,2.0,,2.0,,,,,,,,,,,,,,4.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,1.0,,,,,87.80487804878048,,16.333333333333332,16.5,16.333333333333332,16.5,0.6666666666666666,1.0,1.0,1.0,,0.6666666666666666,0.5119666666666667,,,,7.433333333333334,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-1626196-201949-204020-2548,1610612748,"Justise Winslow, Josh Richardson, James Johnson, Tyler Johnson, Dwyane Wade","Winslow, Richardson, Johnson, Johnson, Wade",1626159-1626196-201949-204020-2548,MIA,78.0,2,1.0,-2.0,4.0,4.0,1.0,8.0,1.0,2.0,,1.0,3.0,,2.0,4.0,,2.0,,,1.0,1.0,1.0,2.0,,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,1.0,1.0,,1.0,,,1.0,,147.69230769230768,,9.0,10.5,8.5,10.5,0.6666666666666666,0.5,0.5,1.0,,0.6666666666666666,0.5575333333333333,,,,8.299999999999999,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1610612748,2018,2017-18,False
1626159-1626196-201961-202355-203079,1610612748,"Justise Winslow, Josh Richardson, Wayne Ellington, Hassan Whiteside, Dion Waiters","Winslow, Richardson, Ellington, Whiteside, Waiters",1626159-1626196-201961-202355-203079,MIA,145.0,2,2.0,-3.0,6.0,5.0,,11.0,,1.0,,1.0,2.0,1.0,3.0,6.0,,,2.0,,,,,,,2.0,2.0,,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,0.5,0.3333333333333333,0.5,,,0.3333333333333333,0.6666666666666666,,0.6666666666666666,,,0.6666666666666666,,109.24137931034484,1.0,13.0,13.4,13.0,11.6,0.3333333333333333,,,,,0.6666666666666666,0.5325166666666666,,0.3333333333333333,0.5,3.25,2.0,,,,,1.0,1.0,,,,2.0,0.3333333333333333,,,,,,0.4424,22.2,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,,1.0,3.0,2.0,,1.0,3.0,1.5,,,1.0,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-1626196-201961-202355-203482,1610612748,"Justise Winslow, Josh Richardson, Wayne Ellington, Hassan Whiteside, Kelly Olynyk","Winslow, Richardson, Ellington, Whiteside, Olynyk",1626159-1626196-201961-202355-203482,MIA,80.0,1,1.0,-1.0,3.0,2.0,,5.0,,,,1.0,2.0,,2.0,3.0,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,,,,90.0,,19.666666666666668,10.5,19.666666666666668,10.5,,,,,,0.3333333333333333,0.43670000000000003,,,,13.75,3.0,,,,,1.0,2.0,1.0,,,3.0,0.3333333333333333,,,,,,0.43670000000000003,22.6,1.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,,2.0,1.0,,1.0,2.0,0.3333333333333333,,0.3333333333333333,1.0,,,,1.0,,,0.5,0.3333333333333333,,,,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-1626196-201961-202355-204020,1610612748,"Justise Winslow, Josh Richardson, Wayne Ellington, Hassan Whiteside, Tyler Johnson","Winslow, Richardson, Ellington, Whiteside, Johnson",1626159-1626196-201961-202355-204020,MIA,272.0,3,5.0,1.0,9.0,9.0,,18.0,2.0,2.0,,4.0,7.0,1.0,9.0,8.0,,4.0,4.0,,2.0,2.0,1.0,4.0,,2.0,4.0,,4.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,,2.0,1.0,,1.0,1.0,9.0,0.5,0.5,0.5714285714285714,0.5,0.45,,,1.0,1.0,,1.0,,,1.0,1.0,95.29411764705883,1.0,17.444444444444443,12.777777777777779,17.444444444444443,12.777777777777779,0.25,1.0,1.0,0.5,,0.375,0.4429875,,0.2,0.2222222222222222,9.642857142857142,2.0,2.0,,1.0,,1.0,1.0,,1.0,,2.0,0.125,,,0.125,,,0.4076,26.9,0.2222222222222222,4.0,,2.0,1.0,1.0,0.5,,1.0,1.0,1.0,,,1.0,1.0,0.25,,0.125,0.1111111111111111,,,,,,,,,,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-1626196-201961-202355-2548,1610612748,"Justise Winslow, Josh Richardson, Wayne Ellington, Hassan Whiteside, Dwyane Wade","Winslow, Richardson, Ellington, Whiteside, Wade",1626159-1626196-201961-202355-2548,MIA,31.0,1,1.0,-2.0,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4516129032258,,,23.0,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-1626196-201961-203079-203482,1610612748,"Justise Winslow, Josh Richardson, Wayne Ellington, Dion Waiters, Kelly Olynyk","Winslow, Richardson, Ellington, Waiters, Olynyk",1626159-1626196-201961-203079-203482,MIA,206.0,1,3.0,-2.0,5.0,6.0,2.0,11.0,1.0,3.0,,1.0,4.0,1.0,3.0,5.0,1.0,,2.0,,,,,,2.0,3.0,3.0,3.0,6.0,,,1.0,,2.0,1.0,2.0,,1.0,2.0,1.0,2.0,2.0,2.0,,,0.25,0.16666666666666666,0.21428571428571427,,,,1.0,0.6666666666666666,1.0,0.6,0.5,1.0,1.0,76.89320388349515,1.0,20.6,17.166666666666668,17.2,17.166666666666668,0.5,0.3333333333333333,0.3333333333333333,,,0.8333333333333334,0.6090166666666667,,0.14285714285714285,0.2,5.8,,,,2.0,,2.0,,,2.0,1.0,,0.3333333333333333,0.5,0.5,0.3333333333333333,,,,24.2,,,,,,,,,1.0,,,1.0,,,,,1.0,0.16666666666666666,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,0.25,1.0,,,,,0.3333333333333333,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
