EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,HeaveAttempts,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Arc3FGM,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ShortMidRangeAssists,OffThreePtRebounds,DefTwoPtRebounds,SelfOReb,LostBallSteals,DeadBallTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceFtPoints,PtsAssisted3s,ThreePtAssists,Arc3Assists,LongMidRangeAssists,LostBallTurnovers,Assisted3sPct,DefLongMidRangeReboundPct,LongMidRangePctAssisted,Arc3PctAssisted,DefCorner3ReboundPct,BlockingFoulsDrawn,Loose Ball Fouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,BlockingFouls,Offensive Fouls Drawn,BadPassOutOfBoundsTurnovers,Charge Fouls,Corner3FGM,LostBallOutOfBoundsTurnovers,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,Corner3Assists,FTOffRebounds,Travels,ThreePtShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceTurnovers,Technical Free Throw Trips,3pt And 1 Free Throw Trips,SecondChanceCorner3FGM,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
1626167-201152-201954-202709-202711,1610612754,"Myles Turner, Thaddeus Young, Darren Collison, Cory Joseph, Bojan Bogdanovic","Turner, Young, Collison, Joseph, Bogdanovic",1626167-201152-201954-202709-202711,IND,457.0,2,8.0,-10.0,15.0,14.0,4.0,1.0,,29,2.0,2.0,1.0,1.0,4.0,1.0,2.0,,,1.0,1.0,3.0,8.0,1.0,10.0,20.0,,1.0,1.0,1.0,2.0,4.0,2.0,,1.0,2.0,2.0,2.0,4.0,,1.0,,4.0,,4.0,1.0,1.0,,,1.0,,,1.0,4.0,10.0,2.0,4.0,0.6666666666666666,0.6666666666666666,0.375,1.0,0.3333333333333333,0.5,0.4166666666666667,0.5,0.1111111111111111,,,,1.0,0.8,,,1.0,91.37855579868709,18.466666666666665,12.857142857142858,18.466666666666665,12.428571428571429,0.2222222222222222,1.0,1.0,1.0,0.4444444444444444,0.2222222222222222,0.5,0.5,,0.1111111111111111,0.5,1.0,,0.5,0.3333333333333333,0.4288,,0.5265,0.2,9.5125,26.4,0.26666666666666666,,,,,,,4.0,,,,,,,,1.0,,,3.0,,,1.0,,,6.0,,3.0,,,,,,,,,,,,,0.125,0.25,0.75,,,,1.0,0.5,,,,,,,,,,,,0.25,0.2727272727272727,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,False
1626167-201152-201954-202709-203506,1610612754,"Myles Turner, Thaddeus Young, Darren Collison, Cory Joseph, Victor Oladipo","Turner, Young, Collison, Joseph, Oladipo",1626167-201152-201954-202709-203506,IND,22.0,1,,-6.0,,2.0,,2.0,,2,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,,10.5,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,False
1626167-201152-201954-202711-203506,1610612754,"Myles Turner, Thaddeus Young, Darren Collison, Bojan Bogdanovic, Victor Oladipo","Turner, Young, Collison, Bogdanovic, Oladipo",1626167-201152-201954-202711-203506,IND,7762.0,7,129.0,38.0,247.0,249.0,31.0,34.0,22.0,496,54.0,86.0,8.0,11.0,27.0,7.0,29.0,17.0,,49.0,9.0,74.0,142.0,66.0,266.0,228.0,18.0,9.0,15.0,9.0,36.0,72.0,76.0,,49.0,36.0,54.0,27.0,126.0,17.0,52.0,3.0,101.0,26.0,127.0,29.0,14.0,21.0,13.0,42.0,3.0,20.0,61.0,66.0,236.0,36.0,31.0,0.4864864864864865,0.5142857142857142,0.5211267605633803,0.6,0.5360576923076923,0.5625,0.5708154506437768,0.6,0.3173076923076923,0.5,1.0,0.25,0.7323943661971831,0.7424242424242424,0.23148148148148148,0.13636363636363635,0.7755102040816326,92.01752125740788,14.765182186234817,16.526104417670684,14.368421052631579,15.803212851405622,0.41346153846153844,0.627906976744186,0.6585365853658537,0.5,0.12980769230769232,0.13942307692307693,0.2413793103448276,0.25,0.08173076923076923,0.23557692307692307,0.4583333333333333,0.7272727272727273,,0.375,0.7307692307692307,0.5449721153846154,0.4908375,0.5350041666666666,0.13533834586466165,6.113380281690141,25.696969696969695,0.12550607287449392,7.0,12.0,13.0,17.0,3.0,25.0,43.0,9.0,30.0,3.0,9.0,21.0,8.0,17.0,10.0,5.0,8.0,46.0,2.0,15.0,21.0,3.0,8.0,58.0,7.0,27.0,4.0,8.0,3.0,8.0,7.0,4.0,0.3787878787878788,0.3333333333333333,0.3787878787878788,0.5,0.525,0.5769230769230769,0.07042253521126761,0.18518518518518517,0.7540983606557377,0.2,0.21875,0.125,0.6666666666666666,0.8214285714285714,0.020618556701030927,0.875,0.48148148148148145,0.5909090909090909,0.38461538461538464,0.3469387755102041,0.3469387755102041,0.6,0.5833333333333334,0.3333333333333333,0.3469387755102041,0.1222707423580786,0.16666666666666666,0.11278195488721804,9.0,54.0,18.0,10.0,4.0,8.0,0.72,0.7142857142857143,0.5714285714285714,0.5882352941176471,0.6363636363636364,3.0,7.0,3.0,7.0,0.046511627906976744,4.0,4.0,3.0,2.0,8.0,6.0,0.47058823529411764,0.5,0.14285714285714285,1.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,5.0,1.0,5.0,2.0,0.5,0.015151515151515152,0.034482758620689655,0.058823529411764705,0.14285714285714285,0.5,0.5,1.0,0.05,0.05,1.0,1.0,0.014925373134328358,,,,,,,,,,1610612754,2018,2017-18,False
1626167-201152-201954-202711-203922,1610612754,"Myles Turner, Thaddeus Young, Darren Collison, Bojan Bogdanovic, Glenn Robinson III","Turner, Young, Collison, Bogdanovic, Robinson III",1626167-201152-201954-202711-203922,IND,86.0,1,1.0,-4.0,4.0,3.0,4.0,3.0,,7,,,,,1.0,,1.0,,,1.0,1.0,1.0,2.0,1.0,2.0,6.0,,1.0,2.0,1.0,2.0,2.0,,,1.0,1.0,1.0,,2.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,4.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,117.20930232558139,14.25,9.666666666666666,14.25,9.666666666666666,,,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,0.35031666666666667,,0.35031666666666667,1.0,12.8,29.8,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,False
1626167-201152-202362-202709-202711,1610612754,"Myles Turner, Thaddeus Young, Lance Stephenson, Cory Joseph, Bojan Bogdanovic","Turner, Young, Stephenson, Joseph, Bogdanovic",1626167-201152-202362-202709-202711,IND,75.0,1,1.0,1.0,2.0,1.0,,,,3,,1.0,,,,,,,,1.0,,,1.0,1.0,3.0,2.0,,,,,,,,,1.0,,1.0,,3.0,,,,,,,,,,,,,,1.0,,3.0,,,,,,,0.75,,0.75,,0.5,,,,,,,,,57.6,17.5,40.0,17.5,38.0,0.5,,,,,,,,,0.5,,,,,1.0,0.44395,,,,3.9,25.8,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,3.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,False
1626167-201152-202362-202709-203506,1610612754,"Myles Turner, Thaddeus Young, Lance Stephenson, Cory Joseph, Victor Oladipo","Turner, Young, Stephenson, Joseph, Oladipo",1626167-201152-202362-202709-203506,IND,384.0,3,6.0,-8.0,10.0,11.0,,4.0,1.0,21,1.0,3.0,,,2.0,1.0,2.0,2.0,,1.0,,3.0,7.0,3.0,9.0,17.0,1.0,,,,,,6.0,,1.0,,1.0,,3.0,1.0,1.0,1.0,3.0,1.0,4.0,,,1.0,1.0,1.0,,2.0,4.0,1.0,7.0,,,,,0.42857142857142855,,0.45,,0.45,,0.3,1.0,1.0,0.25,1.0,1.0,0.16666666666666666,,1.0,78.75,20.6,16.181818181818183,20.6,16.181818181818183,0.3,0.3333333333333333,0.3333333333333333,,0.2,0.2,0.5,0.5,0.2,0.1,,,,,0.6,0.492695,0.6832,,,8.542857142857143,24.166666666666668,,1.0,1.0,1.0,,,1.0,,1.0,2.0,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,1.0,1.0,1.0,,,1.0,,0.5,,,1.0,0.16666666666666666,,0.5,0.5,,,,1.0,1.0,,,,,0.2222222222222222,,3.0,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,0.5,0.5,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612754,2018,2017-18,False
1626167-201152-202709-202711-203506,1610612754,"Myles Turner, Thaddeus Young, Cory Joseph, Bojan Bogdanovic, Victor Oladipo","Turner, Young, Joseph, Bogdanovic, Oladipo",1626167-201152-202709-202711-203506,IND,1.0,1,,-2.0,,1.0,,1.0,,1,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,False
1626167-201954-202344-202362-202709,1610612754,"Myles Turner, Darren Collison, Trevor Booker, Lance Stephenson, Cory Joseph","Turner, Collison, Booker, Stephenson, Joseph",1626167-201954-202344-202362-202709,IND,66.0,1,1.0,1.0,2.0,3.0,2.0,3.0,,5,,,,,,,1.0,,,1.0,1.0,,1.0,1.0,3.0,2.0,,,1.0,1.0,3.0,,,,1.0,,1.0,,3.0,,,2.0,2.0,,2.0,,,,,,,,1.0,,3.0,3.0,2.0,,,,,0.75,0.75,0.75,0.75,0.5,,1.0,,,,,,,109.09090909090908,17.5,10.333333333333334,17.5,10.333333333333334,,,,,,0.5,,,,0.5,,,,0.5,0.5,0.43615,,0.43615,1.0,21.4,27.5,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,3.0,1.0,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,False
1626167-201954-202362-202711-203506,1610612754,"Myles Turner, Darren Collison, Lance Stephenson, Bojan Bogdanovic, Victor Oladipo","Turner, Collison, Stephenson, Bogdanovic, Oladipo",1626167-201954-202362-202711-203506,IND,17.0,2,,2.0,3.0,1.0,2.0,1.0,,4,,,,,,,,1.0,1.0,2.0,1.0,,,3.0,3.0,1.0,,,,2.0,3.0,,,,2.0,,1.0,,3.0,,,1.0,1.0,,1.0,,,,,,,,1.0,,3.0,3.0,2.0,,,,,0.5,0.75,0.5,0.75,1.0,,1.0,,,,,,,338.8235294117647,5.0,2.0,5.0,2.0,,,,,,,,,0.3333333333333333,0.6666666666666666,,,0.5,0.5,1.0,0.39894999999999997,,0.383175,1.0,,28.46666666666667,0.6666666666666666,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,1610612754,2018,2017-18,False
1626167-201954-202709-202711-203506,1610612754,"Myles Turner, Darren Collison, Cory Joseph, Bojan Bogdanovic, Victor Oladipo","Turner, Collison, Joseph, Bogdanovic, Oladipo",1626167-201954-202709-202711-203506,IND,26.0,1,,1.0,1.0,,1.0,,,1,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,0.25,0.25,1.0,,,,,,,,,55.38461538461538,26.0,,26.0,,,,,,,,,,,1.0,,,,1.0,1.0,0.35355,,0.35355,1.0,,26.1,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,False
1626167-202362-202709-202711-203506,1610612754,"Myles Turner, Lance Stephenson, Cory Joseph, Bojan Bogdanovic, Victor Oladipo","Turner, Stephenson, Joseph, Bogdanovic, Oladipo",1626167-202362-202709-202711-203506,IND,67.0,1,1.0,3.0,2.0,1.0,,,,3,1.0,1.0,,,,,,,,1.0,,1.0,1.0,1.0,5.0,2.0,,,,,,2.0,,,1.0,1.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,5.0,,,1.0,1.0,1.0,,1.25,,1.25,,0.5,,,,,,,,,64.4776119402985,14.0,39.0,14.0,39.0,0.5,1.0,1.0,1.0,,,,,,0.5,,,,,1.0,0.6054,,,,0.2,27.3,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,3.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,False
1626202-1627734-1628388-202709-203922,1610612754,"Joe Young, Domantas Sabonis, TJ Leaf, Cory Joseph, Glenn Robinson III","Young, Sabonis, Leaf, Joseph, Robinson III",1626202-1627734-1628388-202709-203922,IND,39.0,1,1.0,2.0,1.0,2.0,,2.0,,3,1.0,1.0,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,2.0,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,2.0,,,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,1.0,110.76923076923076,2.0,18.5,2.0,18.5,1.0,1.0,1.0,,,,,,,,,,,,1.0,0.8183,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,False
1626202-1628388-202344-202709-203922,1610612754,"Joe Young, TJ Leaf, Trevor Booker, Cory Joseph, Glenn Robinson III","Young, Leaf, Booker, Joseph, Robinson III",1626202-1628388-202344-202709-203922,IND,125.0,1,2.0,,4.0,3.0,1.0,3.0,,7,,,,,2.0,,,,,,,1.0,2.0,,4.0,4.0,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,4.0,,1.0,,,0.5,,0.5,,0.6666666666666666,,,,,,,0.3333333333333333,,,,80.64,18.0,17.666666666666668,18.0,12.0,,,,,1.0,,,,,,,,,,,0.3735,,,,8.2,,0.25,,,1.0,,,,2.0,,,,,,,,,,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,0.5,0.5,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,False
1627734-1628388-202362-202709-203922,1610612754,"Domantas Sabonis, TJ Leaf, Lance Stephenson, Cory Joseph, Glenn Robinson III","Sabonis, Leaf, Stephenson, Joseph, Robinson III",1627734-1628388-202362-202709-203922,IND,57.0,1,1.0,3.0,2.0,1.0,,1.0,,3,2.0,2.0,,,,,,,,,,2.0,2.0,,5.0,2.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,5.0,,,,,1.0,,1.0,,1.25,,,,,,,,,,,75.78947368421053,18.5,20.0,18.5,20.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,0.42145,,,,2.6,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,False
1627734-201152-201954-202362-202709,1610612754,"Domantas Sabonis, Thaddeus Young, Darren Collison, Lance Stephenson, Cory Joseph","Sabonis, Young, Collison, Stephenson, Joseph",1627734-201152-201954-202362-202709,IND,13.0,1,,,,1.0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,110.76923076923076,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,False
1627734-201152-201954-202362-203506,1610612754,"Domantas Sabonis, Thaddeus Young, Darren Collison, Lance Stephenson, Victor Oladipo","Sabonis, Young, Collison, Stephenson, Oladipo",1627734-201152-201954-202362-203506,IND,682.0,5,11.0,-7.0,19.0,21.0,1.0,8.0,2.0,40,6.0,7.0,,,3.0,2.0,4.0,2.0,,4.0,1.0,8.0,14.0,6.0,19.0,26.0,1.0,,,1.0,3.0,2.0,14.0,,4.0,1.0,1.0,1.0,2.0,1.0,4.0,,6.0,2.0,8.0,2.0,1.0,,,1.0,,3.0,6.0,4.0,17.0,3.0,1.0,0.125,0.14285714285714285,0.5714285714285714,,0.475,1.5,0.475,1.5,0.3,,,0.16666666666666666,0.8,0.6666666666666666,0.18181818181818182,,1.0,84.4574780058651,17.42105263157895,16.714285714285715,17.105263157894736,15.095238095238095,0.35,0.8571428571428571,0.8571428571428571,0.16666666666666666,0.15,0.2,0.5,0.5,0.1,0.2,,,,1.0,0.65,0.5361775,,0.49185,0.15789473684210525,7.3,25.883333333333336,0.05263157894736842,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,1.0,,3.0,2.0,1.0,,,1.0,2.0,,1.0,1.0,1.0,,,,,,2.0,2.0,2.0,2.0,,0.16666666666666666,1.0,0.16666666666666666,1.0,1.0,1.0,,,0.5,0.2,,0.3333333333333333,0.5,,,1.0,,,,0.25,0.25,1.0,1.0,1.0,0.25,,,0.10526315789473684,,,,,,,,,,,0.5,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,1610612754,2018,2017-18,False
1627734-201152-201954-202709-203506,1610612754,"Domantas Sabonis, Thaddeus Young, Darren Collison, Cory Joseph, Victor Oladipo","Sabonis, Young, Collison, Joseph, Oladipo",1627734-201152-201954-202709-203506,IND,2.0,1,,-1.0,,1.0,,1.0,,1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,720.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,False
1627734-201152-201954-202711-203506,1610612754,"Domantas Sabonis, Thaddeus Young, Darren Collison, Bojan Bogdanovic, Victor Oladipo","Sabonis, Young, Collison, Bogdanovic, Oladipo",1627734-201152-201954-202711-203506,IND,1197.0,4,20.0,-7.0,42.0,39.0,25.0,28.0,7.0,81,13.0,19.0,8.0,11.0,5.0,1.0,6.0,2.0,1.0,11.0,6.0,16.0,30.0,13.0,46.0,53.0,6.0,11.0,17.0,7.0,30.0,12.0,20.0,,11.0,6.0,8.0,6.0,18.0,6.0,4.0,2.0,11.0,9.0,20.0,2.0,,4.0,,5.0,4.0,4.0,11.0,6.0,36.0,30.0,25.0,0.375,0.5,0.5333333333333333,0.6470588235294118,0.47674418604651164,0.5208333333333334,0.5,0.5555555555555556,0.3023255813953488,0.8,1.0,0.46153846153846156,0.6666666666666666,0.6,0.4090909090909091,0.25,0.8,97.44360902255639,14.214285714285714,15.384615384615385,13.976190476190476,14.666666666666666,0.4418604651162791,0.6842105263157895,0.8125,0.46153846153846156,0.11627906976744186,0.13953488372093023,0.16666666666666666,0.16666666666666666,0.046511627906976744,0.2558139534883721,0.4583333333333333,0.7272727272727273,0.041666666666666664,0.25,0.7441860465116279,0.5396976744186047,0.65444,0.5350479166666667,0.6521739130434783,5.33,26.73076923076923,0.5952380952380952,4.0,6.0,2.0,2.0,1.0,3.0,5.0,4.0,10.0,1.0,5.0,3.0,8.0,2.0,4.0,,3.0,5.0,,2.0,1.0,,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,,2.0,0.23076923076923078,0.14285714285714285,0.23076923076923078,0.6666666666666666,0.5714285714285714,0.625,0.13333333333333333,0.2,0.5555555555555556,0.3333333333333333,0.5,0.375,0.5,,,,0.4,0.5,,0.18181818181818182,0.18181818181818182,0.8571428571428571,0.6666666666666666,0.16666666666666666,0.18181818181818182,0.045454545454545456,0.06451612903225806,0.21739130434782608,2.0,6.0,2.0,1.0,,4.0,0.6666666666666666,1.0,,0.5,,,1.0,,7.0,0.15789473684210525,,1.0,,,1.0,,0.5,0.5,,,,1.0,,1.0,,1.0,,,,,,,,,,,0.6666666666666666,,1.0,,0.14285714285714285,,,,,,1.0,,,,,,,1610612754,2018,2017-18,False
1627734-201152-202362-202709-202711,1610612754,"Domantas Sabonis, Thaddeus Young, Lance Stephenson, Cory Joseph, Bojan Bogdanovic","Sabonis, Young, Stephenson, Joseph, Bogdanovic",1627734-201152-202362-202709-202711,IND,135.0,2,2.0,2.0,5.0,5.0,,1.0,,10,3.0,3.0,,,,,,,,1.0,,3.0,3.0,1.0,8.0,6.0,,,,,,2.0,4.0,,1.0,1.0,1.0,1.0,2.0,,,,2.0,,2.0,1.0,1.0,,,,,1.0,1.0,1.0,8.0,,,0.3333333333333333,0.3333333333333333,1.0,,0.75,,0.8,,0.25,,,,,1.0,,,,106.66666666666667,13.0,14.0,13.0,14.0,0.75,1.0,1.0,0.3333333333333333,,,,,,0.25,,,,,1.0,0.6654625,,,,1.6666666666666667,25.1,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,0.2,0.25,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,False
