EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGA,SecondChanceFG3A,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,BadPassSteals,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,Fg2aBlocked,Offensive Fouls Drawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangeFGM,LongMidRangeAssists,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChancePoints,PtsUnassisted3s,PtsPutbacks,OffThreePtRebounds,BadPassTurnovers,BlockingFouls,Charge Fouls Drawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceFtPoints,Fg3aBlocked,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,OffCorner3ReboundPct,LostBallOutOfBoundsTurnovers,HeaveAttempts,Offensive Fouls,Charge Fouls,Loose Ball Fouls,SecondChanceTurnovers,BlockedLongMidRange,Clear Path Fouls,Travels,3pt And 1 Free Throw Trips,Corner3PctBlocked,SecondChanceArc3PctAssisted,Loose Ball Fouls Drawn,BlockingFoulsDrawn,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,team_id,year,season,team_vs
1627749-200746-201980-201988-2200,1610612759,"Dejounte Murray, LaMarcus Aldridge, Danny Green, Patty Mills, Pau Gasol","Murray, Aldridge, Green, Mills, Gasol",1627749-200746-201980-201988-2200,SAS,124.0,1,2.0,5.0,4.0,4.0,,,8.0,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,4.0,9.0,4.0,,,,,,,,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,1.0,,2.0,2.0,,,,,,,1.0,1.0,2.0,4.0,2.0,,,,,9.0,,,,,1.0,1.0,,1.0,1.0,,1.25,,1.125,,0.5,,,1.0,1.0,1.0,,92.9032258064516,,16.0,15.0,16.0,15.0,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,0.5,1.0,0.472575,,0.5,0.6666666666666666,,16.4,26.7,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,1.0,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2018,2017-18,False
1627749-200752-201980-2200-2225,1610612759,"Dejounte Murray, Rudy Gay, Danny Green, Pau Gasol, Tony Parker","Murray, Gay, Green, Gasol, Parker",1627749-200752-201980-2200-2225,SAS,18.0,1,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,80.0,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2018,2017-18,False
1627749-201980-201988-203937-2200,1610612759,"Dejounte Murray, Danny Green, Patty Mills, Kyle Anderson, Pau Gasol","Murray, Green, Mills, Anderson, Gasol",1627749-201980-201988-203937-2200,SAS,33.0,1,1.0,-2.0,1.0,1.0,,,2.0,,,,,,,,,,1.0,,,,,,1.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,87.27272727272727,,24.0,9.0,24.0,9.0,,,,,,,,,1.0,,,,,,,,,,1.0,,0.50595,,,,,,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2018,2017-18,False
1627749-201980-202722-203937-2200,1610612759,"Dejounte Murray, Danny Green, Davis Bertans, Kyle Anderson, Pau Gasol","Murray, Green, Bertans, Anderson, Gasol",1627749-201980-202722-203937-2200,SAS,10.0,1,,-2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2018,2017-18,False
1627854-1628401-1938-202722-2200,1610612759,"Bryn Forbes, Derrick White, Manu Ginobili, Davis Bertans, Pau Gasol","Forbes, White, Ginobili, Bertans, Gasol",1627854-1628401-1938-202722-2200,SAS,64.0,1,1.0,-3.0,3.0,2.0,3.0,2.0,5.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,2.0,5.0,1.0,1.0,,1.0,,2.0,2.0,,,,,1.0,,1.0,,,,2.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,2.0,2.0,3.0,1.0,1.0,,,,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,,,,,,,112.5,,9.666666666666666,17.5,9.666666666666666,17.0,,,,,,,,,0.5,,,,,,,,0.5,,0.5,,0.3705,0.3705,,,1.0,11.4,49.5,1.0,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,1610612759,2018,2017-18,False
1627854-1938-200746-200752-201988,1610612759,"Bryn Forbes, Manu Ginobili, LaMarcus Aldridge, Rudy Gay, Patty Mills","Forbes, Ginobili, Aldridge, Gay, Mills",1627854-1938-200746-200752-201988,SAS,192.0,2,3.0,,7.0,6.0,,1.0,13.0,,,,,,,,,1.0,2.0,,,,3.0,1.0,2.0,2.0,5.0,5.0,,,,,,,,,3.0,2.0,1.0,,1.0,1.0,1.0,,,3.0,,,2.0,2.0,1.0,,1.0,,1.0,,,,2.0,2.0,1.0,,,,,5.0,,,,,1.0,0.5,,0.5,,,0.3,,0.4166666666666667,,0.4,1.0,,,1.0,,,97.5,,15.714285714285714,13.666666666666666,15.714285714285714,13.666666666666666,,,,,,,,,0.4,0.5,0.5,1.0,,,,,,,0.4,0.5,0.47485,,0.16666666666666666,0.25,,9.466666666666667,26.2,,,2.0,,1.0,,,,2.0,,,1.0,,,1.0,,,,,1.0,,,0.4,0.2,,,,,2.0,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2018,2017-18,False
1627854-1938-200746-200752-2200,1610612759,"Bryn Forbes, Manu Ginobili, LaMarcus Aldridge, Rudy Gay, Pau Gasol","Forbes, Ginobili, Aldridge, Gay, Gasol",1627854-1938-200746-200752-2200,SAS,142.0,1,2.0,-4.0,5.0,5.0,5.0,5.0,10.0,1.0,2.0,1.0,2.0,,1.0,,1.0,,1.0,,1.0,1.0,3.0,,2.0,2.0,4.0,8.0,1.0,3.0,,2.0,2.0,4.0,2.0,,,1.0,,1.0,,1.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,,,,,4.0,4.0,5.0,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,0.2,0.2,0.3333333333333333,0.3333333333333333,0.4,,,,1.0,,,101.40845070422534,,17.0,11.4,17.0,11.4,0.4,0.5,0.5,1.0,0.2,,,,0.2,,,,0.4,0.5,0.2,,0.2,,0.8,,0.58637,0.58637,0.16666666666666666,0.25,1.0,6.733333333333333,24.5,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,1.0,,0.25,,,1.0,,,,0.2,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612759,2018,2017-18,False
1627854-1938-200746-201980-2200,1610612759,"Bryn Forbes, Manu Ginobili, LaMarcus Aldridge, Danny Green, Pau Gasol","Forbes, Ginobili, Aldridge, Green, Gasol",1627854-1938-200746-201980-2200,SAS,10.0,1,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,2.0,,1.0,1.0,,,,2.0,2.0,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,144.0,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,0.2328,0.2328,,,1.0,4.1,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612759,2018,2017-18,False
1627854-1938-200746-201988-202722,1610612759,"Bryn Forbes, Manu Ginobili, LaMarcus Aldridge, Patty Mills, Davis Bertans","Forbes, Ginobili, Aldridge, Mills, Bertans",1627854-1938-200746-201988-202722,SAS,95.0,1,2.0,-5.0,2.0,3.0,,,5.0,1.0,2.0,,,,,,,,2.0,,,1.0,2.0,,2.0,1.0,3.0,8.0,,,,,,,,2.0,,2.0,,,,,,,,,,,,2.0,,,,,,,,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,0.5,,0.25,,0.3,,0.5,,,,,,,75.78947368421053,,31.5,10.666666666666666,30.5,10.666666666666666,0.5,0.5,0.5,,,,,,0.5,,,,,,,,,,1.0,,0.589225,,0.2,0.3333333333333333,,0.6,25.35,,1.0,,,,,,1.0,,2.0,1.0,,,,,1.0,0.6666666666666666,,,,,0.3333333333333333,,,,,,0.6351,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,2.0,,2.0,,2.0,1.0,,,,,,0.5,0.5,0.5,0.5,0.5,1.0,0.5,,,,0.6666666666666666,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612759,2018,2017-18,False
1627854-1938-200746-201988-203937,1610612759,"Bryn Forbes, Manu Ginobili, LaMarcus Aldridge, Patty Mills, Kyle Anderson","Forbes, Ginobili, Aldridge, Mills, Anderson",1627854-1938-200746-201988-203937,SAS,343.0,2,6.0,-3.0,11.0,10.0,9.0,5.0,21.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,,2.0,3.0,6.0,,3.0,3.0,9.0,12.0,3.0,6.0,,3.0,,6.0,2.0,4.0,,2.0,,1.0,,1.0,,,,2.0,1.0,,3.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,,2.0,1.0,3.0,,,,,,7.0,6.0,9.0,0.3333333333333333,0.5,,,,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.45,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.6,0.3333333333333333,,88.16326530612244,,15.818181818181818,16.9,15.0,15.4,0.1111111111111111,1.0,1.0,,0.1111111111111111,,,,0.2222222222222222,,,,0.1111111111111111,1.0,0.1111111111111111,,0.2222222222222222,,0.4444444444444444,,0.49994444444444447,0.49994444444444447,0.1,,0.6666666666666666,6.666666666666667,26.0,0.8181818181818182,2.0,5.0,,,,1.0,1.0,2.0,2.0,,1.0,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,,,0.5555555555555556,,,,,0.650475,1.0,,0.16666666666666666,,2.0,,,1.0,,,,0.4,0.5,,0.25,1.0,1.0,,1.0,1.0,1.0,,2.0,,2.0,1.0,,,,,,1.0,0.5,0.5,0.3333333333333333,0.5,0.5,1.0,0.5,,,0.2222222222222222,,,1.0,1.0,,2.0,,,0.3333333333333333,0.2,,0.5,,,0.5,,,1.0,,,1.0,,,,,,,,,,,,,,,1610612759,2018,2017-18,False
1627854-1938-200746-203937-2200,1610612759,"Bryn Forbes, Manu Ginobili, LaMarcus Aldridge, Kyle Anderson, Pau Gasol","Forbes, Ginobili, Aldridge, Anderson, Gasol",1627854-1938-200746-203937-2200,SAS,99.0,1,2.0,-2.0,3.0,3.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,3.0,,,,2.0,4.0,1.0,3.0,,,,2.0,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,2.0,2.0,3.0,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.5,,,87.27272727272728,,18.333333333333332,14.666666666666666,18.333333333333332,14.666666666666666,0.3333333333333333,1.0,1.0,,,,,,,,,,0.3333333333333333,1.0,,,,,0.3333333333333333,,0.42873333333333336,0.42873333333333336,,,1.0,7.8999999999999995,,1.0,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612759,2018,2017-18,False
1627854-1938-200752-2200-2225,1610612759,"Bryn Forbes, Manu Ginobili, Rudy Gay, Pau Gasol, Tony Parker","Forbes, Ginobili, Gay, Gasol, Parker",1627854-1938-200752-2200-2225,SAS,181.0,1,3.0,-2.0,6.0,6.0,,3.0,12.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,3.0,2.0,2.0,,6.0,8.0,,,,,,,,,3.0,1.0,1.0,,1.0,1.0,,1.0,,3.0,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,6.0,,,,,0.5,1.0,,1.0,,,0.6,,0.6,,0.4,,,,,,,95.4696132596685,,16.5,13.666666666666666,16.5,12.333333333333334,0.2,,,,0.2,1.0,1.0,1.0,0.2,1.0,1.0,,,,,,,,0.6,1.0,0.3937,,,,,10.233333333333333,26.85,,,1.0,,1.0,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1610612759,2018,2017-18,False
1627854-1938-202722-203937-2200,1610612759,"Bryn Forbes, Manu Ginobili, Davis Bertans, Kyle Anderson, Pau Gasol","Forbes, Ginobili, Bertans, Anderson, Gasol",1627854-1938-202722-203937-2200,SAS,84.0,1,1.0,-3.0,3.0,4.0,3.0,4.0,7.0,,1.0,,1.0,,,,,,,,,,2.0,,,2.0,2.0,5.0,,2.0,,,2.0,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,2.0,1.0,2.0,,,,,,2.0,2.0,3.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,0.5,,,120.00000000000001,,12.333333333333334,11.75,12.333333333333334,10.25,0.5,,,,,,,,,,,,0.5,,,,,,0.5,,0.45715,0.45715,,,1.0,10.45,,1.0,,,,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2018,2017-18,False
1627854-200746-200752-201980-201988,1610612759,"Bryn Forbes, LaMarcus Aldridge, Rudy Gay, Danny Green, Patty Mills","Forbes, Aldridge, Gay, Green, Mills",1627854-200746-200752-201980-201988,SAS,118.0,2,2.0,,5.0,4.0,,3.0,9.0,,1.0,,,,1.0,,,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,3.0,4.0,,,2.0,2.0,3.0,,,1.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,1.0,1.0,1.0,,109.83050847457628,1.0,14.0,12.0,12.2,12.0,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,1.0,,0.5188166666666666,,,,,1.8,23.8,,2.0,,,,1.0,1.0,1.0,2.0,1.0,,,,,1.0,1.0,0.3333333333333333,,1.0,,1.0,,,,,,1.0,0.40185,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1610612759,2018,2017-18,False
1627854-200746-200752-201988-202722,1610612759,"Bryn Forbes, LaMarcus Aldridge, Rudy Gay, Patty Mills, Davis Bertans","Forbes, Aldridge, Gay, Mills, Bertans",1627854-200746-200752-201988-202722,SAS,249.0,1,4.0,-1.0,8.0,9.0,3.0,9.0,17.0,4.0,6.0,1.0,2.0,,,,,,1.0,,,4.0,6.0,,1.0,,8.0,9.0,1.0,2.0,,,,2.0,4.0,4.0,,1.0,,2.0,,2.0,,,2.0,4.0,1.0,,3.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,,,,,,,8.0,2.0,3.0,0.5,0.5,,,,,0.6666666666666666,0.5,0.5714285714285714,0.5,0.5714285714285714,0.5,0.14285714285714285,1.0,,1.0,1.0,1.0,,98.31325301204818,,13.25,15.88888888888889,12.625,15.88888888888889,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.5,,,,,0.14285714285714285,,,,1.0,0.5,,,,,1.0,,0.6681142857142858,0.7219,,,0.25,1.3666666666666665,25.0,0.375,1.0,,,,,,,2.0,1.0,,,,,1.0,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2018,2017-18,False
1627854-200746-200752-201988-2200,1610612759,"Bryn Forbes, LaMarcus Aldridge, Rudy Gay, Patty Mills, Pau Gasol","Forbes, Aldridge, Gay, Mills, Gasol",1627854-200746-200752-201988-2200,SAS,45.0,1,1.0,3.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,1.0,3.0,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,3.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,,64.0,,26.0,19.0,26.0,19.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,0.5163,,,,,2.3,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2018,2017-18,False
1627854-200746-202722-203937-2225,1610612759,"Bryn Forbes, LaMarcus Aldridge, Davis Bertans, Kyle Anderson, Tony Parker","Forbes, Aldridge, Bertans, Anderson, Parker",1627854-200746-202722-203937-2225,SAS,80.0,1,1.0,4.0,3.0,2.0,,,5.0,1.0,1.0,,,,,,,,1.0,,,2.0,2.0,,1.0,,4.0,,,,,,,,2.0,2.0,,1.0,,1.0,,1.0,,,,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,4.0,,,0.5,0.5,,,,,1.0,,0.6666666666666666,,0.6666666666666666,,0.3333333333333333,,,,1.0,,,90.0,,16.333333333333332,15.5,16.333333333333332,15.5,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,,,0.6666666666666666,,0.44225000000000003,,,,,7.1,25.2,,,1.0,,,,,,2.0,,,,,,1.0,,,,,1.0,,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612759,2018,2017-18,False
1627854-200752-201980-201988-2200,1610612759,"Bryn Forbes, Rudy Gay, Danny Green, Patty Mills, Pau Gasol","Forbes, Gay, Green, Mills, Gasol",1627854-200752-201980-201988-2200,SAS,104.0,1,2.0,-2.0,3.0,3.0,,,6.0,,,,,,,,,,1.0,,,1.0,1.0,,1.0,2.0,4.0,6.0,,,,,,,2.0,,,1.0,,1.0,,1.0,,,,2.0,,,,,,,,,,,,1.0,1.0,2.0,1.0,,,,,4.0,,,1.0,1.0,,,,,1.0,,0.5,,0.6666666666666666,,0.5,,,,,,,83.07692307692308,,21.333333333333332,13.333333333333334,21.333333333333332,8.666666666666666,,,,,,,,,0.5,,,,,,,,,,0.5,,0.467275,,0.3333333333333333,0.5,,10.1,25.6,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612759,2018,2017-18,False
1627854-200752-203937-2200-2225,1610612759,"Bryn Forbes, Rudy Gay, Kyle Anderson, Pau Gasol, Tony Parker","Forbes, Gay, Anderson, Gasol, Parker",1627854-200752-203937-2200-2225,SAS,120.0,1,2.0,-1.0,2.0,3.0,,,5.0,1.0,1.0,,,,,,,,,,,1.0,2.0,,,,2.0,3.0,,,,,,,2.0,,,,,1.0,,1.0,,,1.0,2.0,2.0,,2.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,,2.0,,,1.0,1.0,,,,,0.5,,0.5,,0.5,,,,,0.6666666666666666,0.3333333333333333,0.6666666666666666,,60.0,,16.5,29.0,16.5,14.666666666666666,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,0.5,,0.5015,,,,,7.85,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2018,2017-18,False
1627854-201980-201988-202722-2200,1610612759,"Bryn Forbes, Danny Green, Patty Mills, Davis Bertans, Pau Gasol","Forbes, Green, Mills, Bertans, Gasol",1627854-201980-201988-202722-2200,SAS,27.0,1,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,53.33333333333333,,19.0,,19.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,0.5502,,,,,,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2018,2017-18,False
