EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGA,PenaltyAtRimFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG3A,PenaltyFG3A,NonHeaveArc3FGA,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,SecondChanceTurnovers,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,Avg3ptShotDistance,LongMidRangeFGA,LostBallTurnovers,DefArc3ReboundPct,LongMidRangeFrequency,SecondChanceFG2A,ShootingFouls,Fouls,OffLongMidRangeReboundPct,SecondChanceFtPoints,SecondChancePoints,OffThreePtRebounds,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChancePointsPct,LongMidRangeFGM,DefTwoPtRebounds,DefTwoPtReboundPct,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,AtRimFGM,PenaltyAtRimFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,LostBallSteals,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangeAssists,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,PtsUnassisted3s,LongMidRangeAssists,LongMidRangePctAssisted,DeadBallTurnovers,Charge Fouls,DefLongMidRangeReboundPct,SecondChanceAtRimFGA,SecondChanceAtRimFrequency,Corner3FGM,PenaltyCorner3FGM,Travels,Offensive Fouls Drawn,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,FTDefRebounds,SecondChanceFg3Pct,SecondChanceEfgPct,DefFTReboundPct,SecondChanceArc3Accuracy,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SelfOReb,SelfORebPct,Offensive Fouls,FTOffRebounds,BadPassOutOfBoundsTurnovers,OffFTReboundPct,OffCorner3ReboundPct,Corner3Assists,LostBallOutOfBoundsTurnovers,BlockingFouls,BlockedLongMidRange,Defensive 3 Seconds Violations,Corner3PctAssisted,SecondChanceAtRimPctAssisted,Charge Fouls Drawn,Technical Free Throw Trips,HeaveAttempts,3SecondViolations,BlockingFoulsDrawn,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
1626220-201937-201973-202324-203109,1610612762,"Royce O'Neale, Ricky Rubio, Jonas Jerebko, Derrick Favors, Jae Crowder","O'Neale, Rubio, Jerebko, Favors, Crowder",1626220-201937-201973-202324-203109,UTA,446.0,4,7.0,3.0,12.0,13.0,6.0,6.0,25.0,2.0,3.0,4.0,7.0,4.0,15.0,12.0,2.0,2.0,2.0,9.0,4.0,2.0,,2.0,2.0,3.0,5.0,1.0,3.0,13.0,9.0,6.0,0.5714285714285714,1.0,0.5,0.7,0.5769230769230769,0.75,1.0,80.71748878923766,18.833333333333332,16.923076923076923,17.583333333333332,14.923076923076923,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.48777499999999996,0.5796,0.23076923076923078,0.3333333333333333,0.6,10.014285714285714,0.5,2.0,1.0,1.0,3.0,,2.0,4.0,,3.0,2.0,,,1.0,5.0,2.0,7.0,1.0,,,0.36363636363636365,,,,0.5,0.4444444444444444,0.4,,,,0.09090909090909091,0.2727272727272727,,0.2,0.4,0.45454545454545453,,29.75,3.0,2.0,0.5,0.2727272727272727,1.0,1.0,2.0,,2.0,2.0,2.0,,,,0.5,1.0,1.0,0.13333333333333333,1.0,3.0,0.42857142857142855,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,2.0,,2.0,,1.0,4.0,1.0,,,0.5,0.5,,0.25,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.09090909090909091,0.3333333333333333,0.3333333333333333,,1.0,0.2,0.5,0.5,1.0,3.0,2.0,1.0,3.0,1.0,0.5,0.3333333333333333,0.5,3.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-201937-201973-202324-204060,1610612762,"Royce O'Neale, Ricky Rubio, Jonas Jerebko, Derrick Favors, Joe Ingles","O'Neale, Rubio, Jerebko, Favors, Ingles",1626220-201937-201973-202324-204060,UTA,104.0,2,2.0,,3.0,3.0,,,6.0,,1.0,1.0,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,,83.07692307692308,16.0,18.666666666666668,12.666666666666666,18.666666666666668,0.3333333333333333,,,0.4969666666666666,,,,,3.55,,1.0,1.0,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,0.3333333333333333,,,,1.0,0.5,,,,,0.3333333333333333,,,,,0.6666666666666666,0.5181,23.6,,,1.0,,1.0,,1.0,,,2.0,,,,,1.0,,,1.0,,,,,,,1.0,,1.0,,,,,,2.0,,,1.0,,1.0,,1.0,2.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-201937-201973-202327-202692,1610612762,"Royce O'Neale, Ricky Rubio, Jonas Jerebko, Ekpe Udoh, Alec Burks","O'Neale, Rubio, Jerebko, Udoh, Burks",1626220-201937-201973-202327-202692,UTA,597.0,5,10.0,3.0,19.0,18.0,8.0,12.0,37.0,1.0,3.0,5.0,9.0,5.0,24.0,21.0,3.0,4.0,1.0,13.0,6.0,1.0,1.0,1.0,,4.0,6.0,1.0,3.0,21.0,13.0,8.0,0.5555555555555556,0.75,0.5588235294117647,0.75,0.631578947368421,0.8125,1.0,89.2462311557789,15.0,17.333333333333332,15.0,15.88888888888889,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.4742735294117647,0.42418125,0.21052631578947367,0.2727272727272727,0.5416666666666666,5.233333333333333,0.42105263157894735,1.0,5.0,2.0,7.0,,4.0,8.0,,4.0,7.0,1.0,,4.0,9.0,1.0,10.0,1.0,1.0,,0.47058823529411764,0.1111111111111111,0.2,,0.5714285714285714,0.6,0.125,,,0.6666666666666666,0.29411764705882354,0.4117647058823529,,0.25,0.5,0.7647058823529411,,25.9875,1.0,,0.5,0.058823529411764705,1.0,2.0,4.0,,1.0,3.0,1.0,,,,1.5,0.25,0.3333333333333333,0.125,,5.0,0.625,0.6,,,4.0,2.0,1.0,,3.0,2.0,3.0,2.0,4.0,6.0,3.0,2.0,2.0,4.0,2.0,1.0,10.0,,,1.0,0.4,0.5,0.6666666666666666,0.375,0.5,0.375,0.8,1.0,0.25,0.058823529411764705,0.42857142857142855,0.42857142857142855,0.6666666666666666,1.0,,0.5,0.42857142857142855,1.0,1.0,,1.0,1.0,,0.5,,1.0,3.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.125,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-201937-201973-202327-203526,1610612762,"Royce O'Neale, Ricky Rubio, Jonas Jerebko, Ekpe Udoh, Raul Neto","O'Neale, Rubio, Jerebko, Udoh, Neto",1626220-201937-201973-202327-203526,UTA,127.0,2,2.0,,5.0,5.0,4.0,5.0,10.0,,2.0,,2.0,2.0,2.0,2.0,,2.0,,,,1.0,,1.0,1.0,2.0,2.0,,1.0,2.0,,4.0,,,,,0.25,,1.0,113.38582677165354,17.4,8.0,17.4,8.0,0.6666666666666666,,,0.43993333333333334,0.43993333333333334,0.25,0.3333333333333333,,11.25,0.8,,,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,2.0,,2.0,2.0,2.0,,0.3333333333333333,,,,1.0,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,,26.1,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-201937-201973-202327-203918,1610612762,"Royce O'Neale, Ricky Rubio, Jonas Jerebko, Ekpe Udoh, Rodney Hood","O'Neale, Rubio, Jerebko, Udoh, Hood",1626220-201937-201973-202327-203918,UTA,279.0,2,5.0,-2.0,9.0,10.0,,,19.0,,,3.0,5.0,,6.0,8.0,,,,,4.0,1.0,1.0,2.0,,,,,,4.0,,,0.6,,0.375,,0.375,,0.5,98.06451612903226,14.777777777777779,14.6,14.777777777777779,14.0,,,,0.62294375,,,,,4.279999999999999,,1.0,4.0,,1.0,,,3.0,,,1.0,,,1.0,3.0,1.0,4.0,3.0,3.0,,0.375,,,,1.0,0.75,0.2,,,,0.5,0.125,,,,0.875,,24.03333333333333,1.0,,1.0,0.125,1.0,2.0,3.0,,,2.0,1.0,,,,1.0,0.3333333333333333,1.0,0.3333333333333333,,2.0,0.6666666666666666,1.0,,,3.0,,2.0,,,,,,2.0,,,1.0,,1.0,,1.0,2.0,,,,0.3333333333333333,0.5,,,,,0.75,0.75,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-201937-201973-202327-204060,1610612762,"Royce O'Neale, Ricky Rubio, Jonas Jerebko, Ekpe Udoh, Joe Ingles","O'Neale, Rubio, Jerebko, Udoh, Ingles",1626220-201937-201973-202327-204060,UTA,54.0,2,1.0,,1.0,1.0,1.0,,2.0,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,53.33333333333333,33.0,21.0,33.0,21.0,0.5,,,0.38795,0.4051,,,,12.2,1.0,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,0.5,,0.5,,,0.5,,1.0,,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-201937-201973-202692-203497,1610612762,"Royce O'Neale, Ricky Rubio, Jonas Jerebko, Alec Burks, Rudy Gobert","O'Neale, Rubio, Jerebko, Burks, Gobert",1626220-201937-201973-202692-203497,UTA,163.0,3,3.0,-11.0,4.0,6.0,1.0,3.0,10.0,,1.0,,3.0,,,11.0,,1.0,,,,1.0,1.0,1.0,,2.0,,,,,,1.0,,,,,,,1.0,88.34355828220859,23.25,11.666666666666666,22.25,11.166666666666666,0.25,,,0.487225,0.49745,,,,10.799999999999999,0.25,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,3.0,,,,0.25,0.3333333333333333,1.0,0.3333333333333333,,0.5,0.25,,1.0,,0.25,0.25,1.0,,0.5,0.5,0.5916,26.1,1.0,,,0.25,,1.0,2.0,,,,,,,,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-201937-201973-203497-203918,1610612762,"Royce O'Neale, Ricky Rubio, Jonas Jerebko, Rudy Gobert, Rodney Hood","O'Neale, Rubio, Jerebko, Gobert, Hood",1626220-201937-201973-203497-203918,UTA,178.0,2,3.0,-1.0,5.0,6.0,,2.0,11.0,2.0,4.0,3.0,5.0,,6.0,7.0,,,,,2.0,,,,,1.0,,,,6.0,,,0.6,,0.6,,0.6,,,88.98876404494382,19.0,13.833333333333334,19.0,13.666666666666666,0.8,0.5,0.5,0.42238,,,,,13.059999999999999,,,,,,,,,,,,,,,2.0,,2.0,1.0,,,,,,,,0.6666666666666666,,,,,,,,,,,,,1.0,,,0.2,,1.0,1.0,,,,,,,,,,,,1.0,2.0,0.6666666666666666,,1.0,1.0,,,,,,,,,4.0,,,2.0,,2.0,,,4.0,1.0,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,1.0,,,,,,,,0.5,,1.0,1.0,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-201937-201973-203497-204060,1610612762,"Royce O'Neale, Ricky Rubio, Jonas Jerebko, Rudy Gobert, Joe Ingles","O'Neale, Rubio, Jerebko, Gobert, Ingles",1626220-201937-201973-203497-204060,UTA,326.0,5,5.0,10.0,11.0,8.0,,,19.0,1.0,3.0,4.0,6.0,2.0,19.0,9.0,,,,,6.0,1.0,,2.0,,1.0,2.0,,1.0,19.0,,,0.6666666666666666,,0.9444444444444444,,0.95,,0.5,83.92638036809815,12.727272727272727,23.25,12.454545454545455,22.875,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.48191666666666666,,0.1,0.14285714285714285,,7.55,,1.0,1.0,,2.0,,,3.0,,,2.0,,1.0,1.0,3.0,1.0,4.0,1.0,1.0,,0.3333333333333333,,,0.5,0.25,0.4,0.5,,0.5,0.3333333333333333,0.1111111111111111,0.2222222222222222,,,,0.4444444444444444,0.461,24.633333333333336,2.0,1.0,,0.2222222222222222,1.0,2.0,2.0,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,3.0,,2.0,6.0,2.0,1.0,2.0,3.0,1.0,1.0,8.0,,,,0.25,0.25,0.6666666666666666,1.0,,1.0,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,0.5,,,,1.0,,,,,,,,,,3.0,,,1.0,,,,,1.0,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,1.0,0.5,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-201937-201973-203918-204060,1610612762,"Royce O'Neale, Ricky Rubio, Jonas Jerebko, Rodney Hood, Joe Ingles","O'Neale, Rubio, Jerebko, Hood, Ingles",1626220-201937-201973-203918-204060,UTA,259.0,1,4.0,-1.0,6.0,7.0,,,13.0,,1.0,2.0,4.0,1.0,8.0,9.0,,,,,2.0,,,1.0,,1.0,1.0,1.0,1.0,8.0,,,0.5,,0.5,,0.5714285714285714,,,72.27799227799228,20.666666666666668,19.285714285714285,20.666666666666668,17.714285714285715,0.14285714285714285,,,0.5135214285714286,,0.14285714285714285,0.25,,6.55,,1.0,2.0,,3.0,,,3.0,,,3.0,,1.0,4.0,4.0,1.0,5.0,,,,0.42857142857142855,,,0.5,0.8,0.6666666666666666,0.3333333333333333,,1.0,1.0,0.2857142857142857,0.42857142857142855,,,,0.7142857142857143,0.6805,26.46666666666667,1.0,,0.75,0.14285714285714285,1.0,,2.0,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,1.0,,1.0,,2.0,3.0,1.0,1.0,1.0,2.0,1.0,,5.0,,,,0.5,0.5,1.0,0.3333333333333333,,0.3333333333333333,0.5,0.5,,,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-201937-201973-203918-2207,1610612762,"Royce O'Neale, Ricky Rubio, Jonas Jerebko, Rodney Hood, Joe Johnson","O'Neale, Rubio, Jerebko, Hood, Johnson",1626220-201937-201973-203918-2207,UTA,73.0,1,1.0,-3.0,2.0,2.0,2.0,2.0,4.0,,1.0,,1.0,,,3.0,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,78.9041095890411,21.5,15.0,21.5,15.0,0.5,,,0.430025,0.430025,,,,7.4,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,0.5,,,,1.0,1.0,,,,,,0.5,,,0.5,0.5,,25.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-201937-201973-204060-2207,1610612762,"Royce O'Neale, Ricky Rubio, Jonas Jerebko, Joe Ingles, Joe Johnson","O'Neale, Rubio, Jerebko, Ingles, Johnson",1626220-201937-201973-204060-2207,UTA,263.0,1,4.0,-8.0,11.0,10.0,1.0,,21.0,,2.0,2.0,5.0,2.0,6.0,14.0,1.0,1.0,,2.0,4.0,3.0,,4.0,,3.0,2.0,,1.0,6.0,2.0,1.0,0.4,1.0,0.2857142857142857,1.0,0.375,1.0,0.75,114.98098859315589,11.363636363636363,13.8,11.0,10.6,0.2857142857142857,,,0.5287714285714286,0.7383,0.125,0.16666666666666666,0.3333333333333333,5.1,0.09090909090909091,1.0,3.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,1.0,3.0,3.0,1.0,4.0,1.0,1.0,,0.2857142857142857,,,0.3333333333333333,0.75,0.5,0.2,,0.5,1.0,0.42857142857142855,0.14285714285714285,1.0,1.0,,0.7142857142857143,0.61725,23.85,,3.0,0.6666666666666666,,,,1.0,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,0.14285714285714285,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-201937-202324-202692-203109,1610612762,"Royce O'Neale, Ricky Rubio, Derrick Favors, Alec Burks, Jae Crowder","O'Neale, Rubio, Favors, Burks, Crowder",1626220-201937-202324-202692-203109,UTA,170.0,2,3.0,-1.0,6.0,7.0,,4.0,13.0,1.0,1.0,2.0,3.0,1.0,5.0,6.0,,,,,2.0,,,1.0,,1.0,1.0,1.0,1.0,5.0,,,0.6666666666666666,,0.4,,0.5,,,110.11764705882352,17.333333333333332,9.428571428571429,17.333333333333332,9.428571428571429,0.2,1.0,1.0,0.46112000000000003,,0.2,0.3333333333333333,,9.200000000000001,,,1.0,,2.0,,,2.0,,,2.0,,,,3.0,,3.0,,,,0.4,,,,,1.0,,,,,0.2,0.4,,,,0.6,,27.15,1.0,,,0.2,,1.0,2.0,,,,,,,,,,,,,2.0,1.0,,,,1.0,,,,,,,,2.0,,,1.0,,1.0,,1.0,2.0,,,1.0,0.5,0.5,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-201937-202324-202692-203497,1610612762,"Royce O'Neale, Ricky Rubio, Derrick Favors, Alec Burks, Rudy Gobert","O'Neale, Rubio, Favors, Burks, Gobert",1626220-201937-202324-202692-203497,UTA,162.0,1,3.0,1.0,5.0,5.0,,,10.0,,1.0,1.0,3.0,,5.0,4.0,,,,,2.0,1.0,,1.0,,,,,,3.0,,,0.3333333333333333,,0.5,,0.5,,1.0,88.88888888888889,13.2,19.2,12.0,19.2,0.2,,,0.56159,,,,,9.433333333333334,,1.0,1.0,,2.0,,,2.0,,,2.0,1.0,,1.0,2.0,1.0,3.0,1.0,,,0.4,0.3333333333333333,,,1.0,0.6666666666666666,0.3333333333333333,,,,0.2,0.4,,,,0.6,,25.4,1.0,1.0,1.0,0.2,1.0,,,,,2.0,1.0,,,,1.0,1.0,1.0,0.4,,1.0,0.5,1.0,,,1.0,,,,1.0,,1.0,,,3.0,1.0,,1.0,1.0,1.0,,3.0,1.0,,,,,1.0,0.5,,0.5,1.0,1.0,,,0.5,0.5,1.0,,,,0.5,,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-201937-202324-202692-203918,1610612762,"Royce O'Neale, Ricky Rubio, Derrick Favors, Alec Burks, Rodney Hood","O'Neale, Rubio, Favors, Burks, Hood",1626220-201937-202324-202692-203918,UTA,58.0,1,1.0,2.0,2.0,1.0,,,3.0,,1.0,1.0,3.0,,2.0,,,,,,2.0,,,,,,,,,2.0,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,74.48275862068965,18.5,21.0,17.5,21.0,0.3333333333333333,,,0.5666333333333333,,,,,3.466666666666667,,1.0,2.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,0.5,,,0.5,,1.0,,0.6666666666666666,,,,,0.6666666666666666,0.6931,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-201937-202324-202692-2207,1610612762,"Royce O'Neale, Ricky Rubio, Derrick Favors, Alec Burks, Joe Johnson","O'Neale, Rubio, Favors, Burks, Johnson",1626220-201937-202324-202692-2207,UTA,782.0,2,13.0,-13.0,27.0,28.0,7.0,7.0,55.0,1.0,5.0,7.0,14.0,7.0,21.0,34.0,2.0,2.0,5.0,9.0,4.0,5.0,4.0,5.0,,7.0,9.0,1.0,4.0,15.0,9.0,7.0,0.5,1.0,0.30434782608695654,0.4,0.3888888888888889,0.6428571428571429,1.0,101.27877237851662,13.333333333333334,15.071428571428571,13.037037037037036,14.5,0.21739130434782608,0.2,0.2,0.5093159090909091,0.7068125,0.15384615384615385,0.23529411764705882,0.42857142857142855,9.678571428571429,0.25925925925925924,4.0,5.0,2.0,7.0,1.0,2.0,9.0,1.0,3.0,6.0,,3.0,2.0,8.0,4.0,12.0,3.0,1.0,,0.391304347826087,,,0.42857142857142855,0.6666666666666666,0.7777777777777778,0.26666666666666666,1.0,0.25,1.0,0.21739130434782608,0.30434782608695654,0.25,0.4,0.4,0.6086956521739131,0.4397333333333333,26.87777777777778,4.0,1.0,,0.17391304347826086,3.0,2.0,6.0,,,6.0,1.0,,1.0,1.0,0.75,0.125,0.16666666666666666,0.2857142857142857,3.0,5.0,0.8333333333333334,0.6666666666666666,0.75,0.75,3.0,2.0,2.0,1.0,,,,,10.0,,,5.0,,5.0,,1.0,10.0,2.0,1.0,1.0,0.7142857142857143,0.8333333333333334,,,,,0.6,0.6,0.3333333333333333,0.08695652173913043,,,,1.0,0.2,,,1.0,2.0,,,2.0,2.0,1.0,1.0,1.0,,3.0,1.0,,,1.0,1.0,0.25,,,,,,,,,,,1.0,,0.75,1.0,,1.0,3.0,2.0,,1.0,1.0,,,,2.0,0.13333333333333333,,,,,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-201937-202324-203109-203497,1610612762,"Royce O'Neale, Ricky Rubio, Derrick Favors, Jae Crowder, Rudy Gobert","O'Neale, Rubio, Favors, Crowder, Gobert",1626220-201937-202324-203109-203497,UTA,79.0,1,1.0,2.0,3.0,2.0,,,5.0,,,,,,3.0,1.0,,,,,,,,1.0,,1.0,,,,3.0,,,,,0.75,,0.75,,,91.13924050632912,10.666666666666666,23.5,8.0,22.5,,,,0.525825,,,,,,,1.0,,,2.0,,,2.0,,,2.0,,,,2.0,,2.0,,,1.0,1.0,,,,,0.5,,,,,,1.0,,,,1.0,,25.5,,,,,,1.0,2.0,,,,,,,,,,,,,1.0,0.5,,,,,,,,1.0,,1.0,,,3.0,1.0,,1.0,1.0,1.0,,3.0,,,,,,1.0,0.5,,0.5,,,,,0.5,0.5,1.0,,,,0.5,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
