EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Steals,LostBallSteals,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,SecondChanceCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,PlusMinus,LongMidRangePctBlocked,OffLongMidRangeReboundPct,PenaltyTurnovers,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedShortMidRange,Offensive Fouls Drawn,3SecondViolations,SecondChanceTurnovers,FTOffRebounds,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,OffensiveGoaltends,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,LongMidRangeAssists,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,LongMidRangePctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,3pt And 1 Free Throw Trips,Charge Fouls,SecondChanceArc3PctAssisted,Technical Free Throw Trips,Arc3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
1627748-202339-203114-203503-203953,1610612749,"Thon Maker, Eric Bledsoe, Khris Middleton, Tony Snell, Jabari Parker","Maker, Bledsoe, Middleton, Snell, Parker",1627748-202339-203114-203503-203953,MIL,846.0,4,14.0,25.0,25.0,4.0,50,5.0,11.0,8.0,1.0,,6.0,22.0,3.0,21.0,34.0,1.0,8.0,4.0,5.0,3.0,11.0,,,19.0,0.6666666666666666,0.8,0.2727272727272727,0.36,0.3888888888888889,0.12,85.1063829787234,18.44,15.4,17.0,14.64,0.44,0.45454545454545453,0.625,0.6,0.32,0.04,,0.56,0.492072,0.47575833333333334,6.5181818181818185,25.53333333333333,10.0,1.0,1.0,3.0,1.0,4.0,1.0,,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,5.0,,2.0,1.0,7.0,1.0,2.0,,5.0,4.0,3.0,3.0,2.0,2.0,1.0,5.0,1.0,,1.0,1.0,,6.0,5.0,4.0,2.0,11.0,6.0,17.0,,,3.0,,2.0,1.0,,1.0,,,4.0,2.0,,3.0,,,6.0,,4.0,,2.0,,1.0,,1.0,1.0,,5.0,10.0,,0.5,0.6666666666666666,0.5,0.6666666666666666,0.2,0.14285714285714285,0.16666666666666666,0.2777777777777778,0.16666666666666666,0.2777777777777778,0.22727272727272727,0.2727272727272727,0.125,0.75,1.0,1.0,0.375,0.8333333333333334,,0.9,0.35294117647058826,0.16666666666666666,0.5714285714285714,,,1.0,1.0,1.0,0.75,1.0,,1.0,0.125,0.14285714285714285,1.0,0.12,,,1.0,1.0,1.0,0.08,0.5,0.5,,0.5,0.3333333333333333,0.16666666666666666,0.4444444444444444,0.25,0.2222222222222222,0.5,0.5,0.45444999999999997,0.07407407407407407,0.08333333333333333,0.09523809523809523,0.23809523809523808,0.4,-13.0,0.3333333333333333,0.3333333333333333,3.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,True
1627748-202339-203114-203507-203953,1610612749,"Thon Maker, Eric Bledsoe, Khris Middleton, Giannis Antetokounmpo, Jabari Parker","Maker, Bledsoe, Middleton, Antetokounmpo, Parker",1627748-202339-203114-203507-203953,MIL,622.0,2,10.0,19.0,17.0,4.0,36,4.0,7.0,,2.0,,4.0,8.0,9.0,22.0,18.0,2.0,6.0,3.0,6.0,3.0,15.0,,,22.0,0.75,0.75,0.5,0.5,0.55,0.5294117647058824,83.34405144694533,18.210526315789473,16.235294117647058,16.526315789473685,15.117647058823529,0.4117647058823529,0.5714285714285714,0.5714285714285714,0.75,,0.11764705882352941,,0.9411764705882353,0.5304205882352941,,3.275,25.177777777777777,5.0,4.0,,1.0,1.0,1.0,,,1.0,2.0,1.0,7.0,2.0,,1.0,3.0,5.0,,1.0,,,1.0,1.0,,1.0,5.0,7.0,2.0,9.0,,,7.0,1.0,,3.0,1.0,2.0,,3.0,1.0,4.0,4.0,1.0,9.0,4.0,13.0,,,2.0,,2.0,1.0,,,,,3.0,4.0,,6.0,,,5.0,,6.0,,,3.0,,,,,,2.0,2.0,,1.0,0.3333333333333333,,0.3333333333333333,,1.0,,0.5,,0.7,,,,0.6666666666666666,1.0,1.0,0.25,0.5714285714285714,0.5,0.7272727272727273,0.4,0.3333333333333333,,0.5,,1.0,1.0,,0.6666666666666666,,,,,,,0.058823529411764705,,,1.0,1.0,1.0,0.4117647058823529,0.14285714285714285,0.14285714285714285,1.0,0.3333333333333333,,0.6666666666666666,0.5,1.0,0.5,,0.14285714285714285,0.520575,,,,0.3181818181818182,0.2631578947368421,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,True
1627748-202339-203503-203507-203953,1610612749,"Thon Maker, Eric Bledsoe, Tony Snell, Giannis Antetokounmpo, Jabari Parker","Maker, Bledsoe, Snell, Antetokounmpo, Parker",1627748-202339-203503-203507-203953,MIL,263.0,2,4.0,10.0,10.0,2.0,20,,,1.0,2.0,,,2.0,5.0,6.0,15.0,,,,,,,1.0,,4.0,,,,,0.2727272727272727,0.7142857142857143,109.50570342205322,18.1,8.2,16.9,6.8,,,,,0.14285714285714285,0.2857142857142857,,0.7142857142857143,0.48716428571428566,,13.5,25.22,2.0,1.0,,,,,,,1.0,,,3.0,,,1.0,,6.0,,1.0,2.0,2.0,,1.0,,1.0,2.0,2.0,,,,,3.0,,1.0,,,,,1.0,,1.0,1.0,1.0,3.0,2.0,5.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,,1.0,,,4.0,,8.0,,3.0,1.0,1.0,,1.0,1.0,,2.0,2.0,,,,,,,,,,0.5,0.3333333333333333,0.5,,1.0,1.0,0.5,0.5,,1.0,0.2,0.6666666666666666,0.16666666666666666,,,0.3333333333333333,,,1.0,,1.0,,,1.0,,,,0.14285714285714285,,,,,,0.42857142857142855,,,,,,,,,0.5,,,0.353475,0.3,0.6,0.3333333333333333,0.3333333333333333,0.2,-9.0,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,True
1627748-203114-203498-203507-203521,1610612749,"Thon Maker, Khris Middleton, Shabazz Muhammad, Giannis Antetokounmpo, Matthew Dellavedova","Maker, Middleton, Muhammad, Antetokounmpo, Dellavedova",1627748-203114-203498-203507-203521,MIL,57.0,1,1.0,1.0,2.0,,3,,,,,,,,,,3.0,,,,,,,,,,,,,,,,75.78947368421053,26.0,15.5,26.0,15.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,True
1627748-203114-203503-203507-203521,1610612749,"Thon Maker, Khris Middleton, Tony Snell, Giannis Antetokounmpo, Matthew Dellavedova","Maker, Middleton, Snell, Antetokounmpo, Dellavedova",1627748-203114-203503-203507-203521,MIL,62.0,1,1.0,1.0,2.0,,3,,,,,,1.0,1.0,,2.0,4.0,,,,,,,,,2.0,,,1.0,1.0,1.0,,69.6774193548387,29.0,16.5,29.0,16.5,,,,,,,,,0.3735,,15.9,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,True
1627748-203114-203503-203521-203953,1610612749,"Thon Maker, Khris Middleton, Tony Snell, Matthew Dellavedova, Jabari Parker","Maker, Middleton, Snell, Dellavedova, Parker",1627748-203114-203503-203521-203953,MIL,659.0,4,11.0,22.0,25.0,2.0,47,,1.0,4.0,3.0,,3.0,8.0,7.0,16.0,21.0,1.0,4.0,2.0,4.0,,10.0,1.0,1.0,15.0,0.6666666666666666,0.6666666666666666,0.375,0.4,0.4444444444444444,0.4666666666666667,102.701062215478,15.318181818181818,12.88,14.909090909090908,12.72,0.06666666666666667,,,,0.26666666666666666,0.2,,0.5333333333333333,0.46821,0.3594,11.75,25.157142857142855,17.0,10.0,,,,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,4.0,,,1.0,1.0,2.0,6.0,2.0,5.0,3.0,13.0,2.0,6.0,,,4.0,1.0,2.0,2.0,1.0,1.0,1.0,,2.0,3.0,5.0,1.0,9.0,2.0,11.0,,,4.0,,4.0,3.0,1.0,,,,7.0,2.0,,5.0,,1.0,5.0,1.0,7.0,,,2.0,,,,,,13.0,17.0,,1.0,0.2857142857142857,0.4,0.2857142857142857,,0.3333333333333333,,0.45454545454545453,0.25,0.5,0.25,1.0,0.25,0.5714285714285714,1.0,1.0,0.4,0.75,,0.8888888888888888,0.2,1.0,0.3333333333333333,,,1.0,1.0,1.0,0.6666666666666666,1.0,,,0.25,0.3333333333333333,1.0,0.2,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,1.0,0.26666666666666666,0.25,0.25,1.0,,,1.0,0.09090909090909091,,0.18181818181818182,0.5,0.25,0.4806863636363637,0.0625,,0.0625,0.8125,0.7727272727272727,-5.0,,,6.0,1.0,,,,,,,,2.0,,,1.0,3.0,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.5,0.2727272727272727,0.3333333333333333,0.125,,,,,,,,,,,,,,,1610612749,2018,2017-18,True
1627748-203503-203507-203521-203953,1610612749,"Thon Maker, Tony Snell, Giannis Antetokounmpo, Matthew Dellavedova, Jabari Parker","Maker, Snell, Antetokounmpo, Dellavedova, Parker",1627748-203503-203507-203521-203953,MIL,370.0,3,6.0,12.0,11.0,3.0,23,3.0,3.0,,1.0,1.0,3.0,4.0,6.0,16.0,11.0,1.0,4.0,2.0,4.0,2.0,10.0,1.0,1.0,8.0,0.6666666666666666,0.6666666666666666,0.75,0.6,0.6666666666666666,0.6,89.51351351351352,15.5,16.727272727272727,14.75,14.181818181818182,0.3,1.0,1.0,0.6666666666666666,,0.1,0.5,0.9,0.5985400000000001,0.8994,4.625,26.083333333333332,10.0,3.0,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,5.0,,1.0,5.0,2.0,4.0,1.0,1.0,3.0,8.0,2.0,3.0,2.0,6.0,3.0,13.0,2.0,6.0,,,5.0,1.0,,2.0,1.0,1.0,,2.0,,2.0,3.0,,5.0,2.0,7.0,2.0,,,,,2.0,,,,2.0,2.0,,,,,,4.0,,5.0,1.0,3.0,,1.0,1.0,1.0,1.0,,13.0,10.0,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.25,0.5555555555555556,1.3333333333333333,0.5909090909090909,,,,,,1.0,,0.6666666666666666,0.5,0.8333333333333334,0.4,,,0.5,,1.0,1.0,1.0,0.6666666666666666,,0.4,1.0,,,,0.1,,,1.0,1.0,1.0,0.5,0.2,0.2,1.0,0.5,1.0,,0.2222222222222222,1.0,0.5555555555555556,0.2,0.2,0.5651111111111111,0.25,0.5,0.5,0.8125,0.8333333333333334,5.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,0.1111111111111111,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1610612749,2018,2017-18,True
1627763-1628425-1891-203503-203507,1610612749,"Malcolm Brogdon, Sterling Brown, Jason Terry, Tony Snell, Giannis Antetokounmpo","Brogdon, Brown, Terry, Snell, Antetokounmpo",1627763-1628425-1891-203503-203507,MIL,1.0,1,,,1.0,,1,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,0.5,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,True
1627763-1891-202339-203089-203953,1610612749,"Malcolm Brogdon, Jason Terry, Eric Bledsoe, John Henson, Jabari Parker","Brogdon, Terry, Bledsoe, Henson, Parker",1627763-1891-202339-203089-203953,MIL,95.0,1,2.0,3.0,3.0,,6,,,3.0,,,2.0,3.0,,4.0,2.0,,2.0,1.0,1.0,,2.0,,,4.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,,90.94736842105263,18.0,13.666666666666666,18.0,13.666666666666666,,,,,1.0,,,,0.38223333333333337,,8.566666666666666,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,0.6666666666666666,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,True
1627763-1891-202339-203114-203507,1610612749,"Malcolm Brogdon, Jason Terry, Eric Bledsoe, Khris Middleton, Giannis Antetokounmpo","Brogdon, Terry, Bledsoe, Middleton, Antetokounmpo",1627763-1891-202339-203114-203507,MIL,5.0,1,,,1.0,,1,,,,,,,,,,3.0,,,,,,,,,,,,,,,,288.0,,4.0,,4.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,True
1627763-1891-203089-203114-203503,1610612749,"Malcolm Brogdon, Jason Terry, John Henson, Khris Middleton, Tony Snell","Brogdon, Terry, Henson, Middleton, Snell",1627763-1891-203089-203114-203503,MIL,13.0,1,,2.0,2.0,,4,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,1.0,,443.07692307692304,1.0,5.5,1.0,5.5,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,True
1627763-1891-203089-203114-203507,1610612749,"Malcolm Brogdon, Jason Terry, John Henson, Khris Middleton, Giannis Antetokounmpo","Brogdon, Terry, Henson, Middleton, Antetokounmpo",1627763-1891-203089-203114-203507,MIL,239.0,2,4.0,9.0,8.0,1.0,17,1.0,1.0,2.0,,,2.0,7.0,2.0,10.0,13.0,,2.0,1.0,2.0,,5.0,1.0,1.0,10.0,0.5,0.5,0.2857142857142857,0.5555555555555556,0.5555555555555556,0.2222222222222222,102.42677824267783,16.11111111111111,11.75,15.444444444444445,11.75,0.1111111111111111,1.0,1.0,,0.2222222222222222,,,0.3333333333333333,0.40744444444444444,0.3815,11.942857142857141,27.0,4.0,5.0,,,1.0,1.0,,1.0,4.0,,2.0,2.0,,1.0,1.0,2.0,,,1.0,,,2.0,2.0,1.0,1.0,,7.0,2.0,3.0,3.0,,2.0,2.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,1.0,,4.0,,,1.0,,,,,,,,,,,7.0,4.0,2.0,0.5,1.0,1.0,1.0,,1.0,,1.1666666666666667,,1.1666666666666667,0.14285714285714285,,,,,1.0,0.2,,,1.0,0.2,,0.5,,,,,1.0,,,,,,,,0.4444444444444444,0.25,0.3333333333333333,,,,0.2222222222222222,1.0,1.0,0.5,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.42063333333333336,,,,0.7,0.4444444444444444,-3.0,0.25,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,True
1627763-1891-203089-203114-203953,1610612749,"Malcolm Brogdon, Jason Terry, John Henson, Khris Middleton, Jabari Parker","Brogdon, Terry, Henson, Middleton, Parker",1627763-1891-203089-203114-203953,MIL,155.0,2,3.0,4.0,4.0,2.0,8,1.0,2.0,1.0,,,2.0,4.0,1.0,7.0,6.0,1.0,2.0,1.0,1.0,,2.0,,,2.0,0.5,0.5,0.5,0.7,0.7,0.2,74.32258064516128,20.75,18.0,16.0,18.0,0.4,0.5,0.5,,0.2,,,0.6,0.42031999999999997,0.4485,8.1,27.4,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,5.0,,1.0,1.0,1.0,,3.0,2.0,,3.0,,1.0,1.0,,,,,,,2.0,,1.0,,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,1.0,1.0,1.0,1.0,,1.25,0.75,1.25,0.75,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,,0.5,,,,,0.2,1.0,1.0,,,,0.2,1.0,1.0,,0.5,1.0,0.5,0.5,,0.5,1.0,1.0,0.39965,,,0.7142857142857143,0.42857142857142855,0.25,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,1610612749,2018,2017-18,True
1627763-1891-203089-203498-203507,1610612749,"Malcolm Brogdon, Jason Terry, John Henson, Shabazz Muhammad, Giannis Antetokounmpo","Brogdon, Terry, Henson, Muhammad, Antetokounmpo",1627763-1891-203089-203498-203507,MIL,25.0,1,,,1.0,,1,,,,,,,,,,2.0,,,,,,,,,,,,,,,,57.599999999999994,,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,True
1627763-1891-203089-203507-203953,1610612749,"Malcolm Brogdon, Jason Terry, John Henson, Giannis Antetokounmpo, Jabari Parker","Brogdon, Terry, Henson, Antetokounmpo, Parker",1627763-1891-203089-203507-203953,MIL,171.0,1,3.0,7.0,6.0,1.0,13,2.0,2.0,,,,2.0,2.0,4.0,8.0,3.0,,2.0,1.0,2.0,1.0,5.0,2.0,1.0,6.0,0.5,0.5,1.0,0.5833333333333334,0.5714285714285714,0.6666666666666666,109.47368421052632,13.571428571428571,12.666666666666666,13.571428571428571,12.666666666666666,0.3333333333333333,1.0,1.0,0.5,,,,1.0,0.5269333333333334,,1.3,26.525,7.0,5.0,1.0,1.0,2.0,2.0,,,,,1.0,4.0,,1.0,4.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,1.0,4.0,1.0,8.0,2.0,3.0,,,4.0,1.0,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,1.0,,2.0,,,2.0,,2.0,,,1.0,,,,,,8.0,7.0,,1.0,0.25,0.25,0.25,1.0,1.0,1.0,0.5833333333333334,1.0,0.5714285714285714,,,,,1.0,,,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,,,,,,,0.6666666666666666,0.25,0.25,1.0,1.0,1.0,,0.3333333333333333,1.0,0.6666666666666666,0.25,0.25,0.5269333333333334,,,0.25,1.0,1.0,5.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612749,2018,2017-18,True
1627763-1891-203092-203114-203507,1610612749,"Malcolm Brogdon, Jason Terry, Tyler Zeller, Khris Middleton, Giannis Antetokounmpo","Brogdon, Terry, Zeller, Middleton, Antetokounmpo",1627763-1891-203092-203114-203507,MIL,106.0,1,2.0,5.0,5.0,,10,,,,,,1.0,1.0,,2.0,9.0,,2.0,1.0,1.0,,2.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,135.8490566037736,14.4,6.8,14.4,6.8,,,,,,,,,0.4161,,23.5,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,3.0,1.0,3.0,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,-7.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,True
1627763-1891-203092-203114-203953,1610612749,"Malcolm Brogdon, Jason Terry, Tyler Zeller, Khris Middleton, Jabari Parker","Brogdon, Terry, Zeller, Middleton, Parker",1627763-1891-203092-203114-203953,MIL,48.0,1,1.0,,1.0,,1,,,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,0.25,,30.0,,28.0,,18.0,,,,,1.0,,,,0.406,,12.0,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,True
1627763-1891-203092-203503-203507,1610612749,"Malcolm Brogdon, Jason Terry, Tyler Zeller, Tony Snell, Giannis Antetokounmpo","Brogdon, Terry, Zeller, Snell, Antetokounmpo",1627763-1891-203092-203503-203507,MIL,36.0,1,1.0,1.0,2.0,,3,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,120.0,19.0,8.5,19.0,8.5,,,,,,,,,0.4457,,14.1,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,True
