EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,Arc3FGM,Arc3FGA,FG3M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,ShootingFouls,BlockingFouls,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,DefArc3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,FTDefRebounds,LostBallSteals,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,Fg2aBlocked,Corner3Assists,FG2APctBlocked,ShortMidRangePctBlocked,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,LostBallTurnovers,SecondChanceTurnovers,AtRimPctBlocked,OffAtRimReboundPct,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,SecondChanceFtPoints,OffThreePtRebounds,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SelfOReb,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,Loose Ball Fouls Drawn,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceAtRimFGM,PenaltyCorner3FGM,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls Drawn,LongMidRangePctBlocked,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Travels,Charge Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Offensive Fouls,DefensiveGoaltends,BlockingFoulsDrawn,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,BlockedCorner3,BlockedLongMidRange,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3SecondViolations,OffensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
1626169-1628379-201933-203083-2749,1610612765,"Stanley Johnson, Luke Kennard, Blake Griffin, Andre Drummond, Jameer Nelson","Johnson, Kennard, Griffin, Drummond, Nelson",1626169-1628379-201933-203083-2749,DET,82.0,2,1.0,-1.0,3.0,3.0,1.0,6.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,4.0,,,,2.0,,1.0,1.0,,1.0,,2.0,,,,,,,,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,0.5,,0.75,,0.5,1.0,,,,,,,,105.36585365853658,16.666666666666668,10.666666666666666,12.666666666666666,10.666666666666666,,,,,0.5,1.0,1.0,1.0,,,,,,0.5,0.498725,,0.5,1.0,,8.4,26.3,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1626169-1628379-201933-203961-2749,1610612765,"Stanley Johnson, Luke Kennard, Blake Griffin, Eric Moreland, Jameer Nelson","Johnson, Kennard, Griffin, Moreland, Nelson",1626169-1628379-201933-203961-2749,DET,170.0,1,3.0,2.0,7.0,6.0,2.0,13.0,,2.0,,1.0,1.0,2.0,,1.0,5.0,2.0,,2.0,,,1.0,,,2.0,,,,,,,3.0,3.0,5.0,3.0,8.0,,,2.0,1.0,3.0,2.0,,,,,2.0,,,0.2,,0.14285714285714285,,0.14285714285714285,,0.2857142857142857,0.6666666666666666,1.0,0.75,1.0,0.6,1.0,,1.0,110.11764705882352,15.714285714285714,10.0,15.428571428571429,10.0,0.2857142857142857,,,,0.14285714285714285,,,,0.2857142857142857,0.5,1.0,,,0.5714285714285714,0.5109285714285714,0.7401,,,,8.24,25.5,3.0,,2.0,,,2.0,,,,2.0,,1.0,,,,,,,,1.0,1.0,0.2857142857142857,,,,,3.0,1.0,,2.0,1.0,,3.0,1.0,,,,,1.0,1.0,1.0,1.0,,3.0,,,,,,1.0,0.5,0.5,,0.25,0.596225,,0.42857142857142855,,2.0,,0.4,1.0,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,2.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1626169-1628379-202340-202704-203961,1610612765,"Stanley Johnson, Luke Kennard, Avery Bradley, Reggie Jackson, Eric Moreland","Johnson, Kennard, Bradley, Jackson, Moreland",1626169-1628379-202340-202704-203961,DET,13.0,1,,-2.0,1.0,1.0,,2.0,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,221.53846153846152,12.0,1.0,12.0,1.0,,,,,,,,,,,,,,1.0,0.42795,,,,,,25.3,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,0.42795,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1626169-1628379-202397-202699-202720,1610612765,"Stanley Johnson, Luke Kennard, Ish Smith, Tobias Harris, Jon Leuer","Johnson, Kennard, Smith, Harris, Leuer",1626169-1628379-202397-202699-202720,DET,153.0,1,3.0,-2.0,5.0,5.0,1.0,10.0,1.0,3.0,,,,,,1.0,3.0,1.0,2.0,4.0,6.0,1.0,1.0,2.0,,2.0,,,,,,,1.0,2.0,2.0,1.0,3.0,,,,,1.0,,1.0,2.0,,1.0,2.0,,,0.3333333333333333,1.0,0.25,1.0,0.4,1.0,0.25,,1.0,0.5,0.6666666666666666,0.3333333333333333,,1.0,,94.11764705882354,15.8,14.8,15.8,14.6,0.75,0.3333333333333333,0.3333333333333333,,,,,,,,,,,1.0,0.538225,0.6604,0.2,0.25,0.5,1.9333333333333333,26.3,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,0.25,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1626169-1628379-202397-202699-203083,1610612765,"Stanley Johnson, Luke Kennard, Ish Smith, Tobias Harris, Andre Drummond","Johnson, Kennard, Smith, Harris, Drummond",1626169-1628379-202397-202699-203083,DET,596.0,5,10.0,,21.0,18.0,4.0,39.0,4.0,7.0,1.0,2.0,,4.0,1.0,5.0,13.0,5.0,1.0,23.0,23.0,,1.0,,4.0,6.0,2.0,6.0,2.0,,,16.0,3.0,4.0,5.0,3.0,8.0,1.0,1.0,2.0,,5.0,3.0,4.0,1.0,1.0,1.0,23.0,0.4,0.4,0.38461538461538464,,0.6111111111111112,,0.6388888888888888,,0.2777777777777778,0.4,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.375,1.0,0.6666666666666666,0.3333333333333333,94.22818791946308,15.142857142857142,15.444444444444445,14.714285714285714,14.444444444444445,0.3888888888888889,0.5714285714285714,0.6666666666666666,0.5,0.1111111111111111,0.5,0.5,,0.2222222222222222,,,,0.05555555555555555,0.6666666666666666,0.4841472222222223,0.4491,0.05555555555555555,0.07692307692307693,,8.161538461538461,25.259999999999998,3.0,3.0,4.0,4.0,12.0,4.0,3.0,4.0,3.0,,1.0,3.0,2.0,,1.0,1.0,1.0,0.8,0.8,,,0.2222222222222222,0.75,0.75,1.0,0.75,4.0,1.0,,,1.0,,1.0,1.0,,3.0,1.0,,2.0,2.0,2.0,1.0,3.0,4.0,,0.75,0.75,1.0,0.3333333333333333,0.5,1.0,,,0.5,0.437125,0.13043478260869565,0.19047619047619047,1.0,1.0,1.0,0.07692307692307693,,1.0,,1.0,1.0,1.0,2.0,3.0,0.14285714285714285,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,1.0,,0.14285714285714285,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1626169-1628379-202397-202699-203961,1610612765,"Stanley Johnson, Luke Kennard, Ish Smith, Tobias Harris, Eric Moreland","Johnson, Kennard, Smith, Harris, Moreland",1626169-1628379-202397-202699-203961,DET,929.0,5,15.0,-18.0,27.0,28.0,3.0,55.0,5.0,6.0,3.0,7.0,,3.0,1.0,8.0,16.0,9.0,1.0,26.0,44.0,,2.0,3.0,12.0,4.0,6.0,9.0,4.0,2.0,,21.0,2.0,5.0,9.0,4.0,13.0,1.0,1.0,3.0,1.0,5.0,5.0,2.0,2.0,,1.0,23.0,0.75,0.75,0.5,,0.5,0.5,0.5,0.5,0.36,0.6,0.4166666666666667,0.2857142857142857,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.2,,85.25296017222821,16.666666666666668,17.107142857142858,16.14814814814815,15.642857142857142,0.24,0.8333333333333334,0.8333333333333334,0.8,0.28,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.12,,,,0.04,0.6,0.508238,0.58155,0.038461538461538464,0.058823529411764705,0.11538461538461539,6.8625,25.666666666666668,11.0,3.0,8.0,3.0,9.0,8.0,3.0,3.0,3.0,3.0,,2.0,1.0,,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.32,0.375,0.375,1.0,0.375,3.0,1.0,1.0,1.0,,2.0,2.0,,,4.0,1.0,,4.0,1.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.5,1.0,,0.62635,0.15384615384615385,0.1111111111111111,,1.0,,0.0625,,0.6666666666666666,1.0,,,,2.0,,,,,,1.0,,2.0,,,3.0,,0.4,0.25,1.0,,,1.0,1.0,1.0,,,1.0,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,1610612765,2018,2017-18,True
1626169-1628379-202397-202720-203083,1610612765,"Stanley Johnson, Luke Kennard, Ish Smith, Jon Leuer, Andre Drummond","Johnson, Kennard, Smith, Leuer, Drummond",1626169-1628379-202397-202720-203083,DET,293.0,2,5.0,7.0,10.0,12.0,,22.0,2.0,2.0,1.0,2.0,,,,3.0,4.0,2.0,4.0,16.0,9.0,,,,4.0,2.0,2.0,4.0,2.0,,,10.0,,2.0,5.0,,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,,2.0,16.0,0.6666666666666666,0.6666666666666666,0.75,,1.0,,1.0,,0.3333333333333333,0.5,0.6666666666666666,,0.8,,,,1.0,108.12286689419794,13.4,13.25,13.4,12.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,,,,,,,0.6666666666666666,0.4954083333333333,,0.25,0.3333333333333333,,3.7,25.2,5.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,1.0,3.0,,,,1.0,1.0,1.0,1.0,2.0,7.0,1.0,,,,,,7.0,3.0,1.0,1.25,1.1666666666666667,1.0,,,,,,0.5,0.43085,0.4375,0.3,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1626169-1628379-202397-203083-204038,1610612765,"Stanley Johnson, Luke Kennard, Ish Smith, Andre Drummond, Langston Galloway","Johnson, Kennard, Smith, Drummond, Galloway",1626169-1628379-202397-203083-204038,DET,68.0,1,1.0,7.0,3.0,2.0,,5.0,2.0,2.0,,,,,,2.0,2.0,1.0,1.0,8.0,1.0,,,,2.0,2.0,1.0,2.0,1.0,,,5.0,,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,8.0,0.5,0.5,1.0,,1.1666666666666667,,1.3333333333333333,,0.3333333333333333,,1.0,,1.0,,,,,105.88235294117648,7.0,23.5,7.0,23.5,0.6666666666666666,1.0,1.0,0.5,,,,,,,,,,1.0,0.5734333333333334,,0.3333333333333333,0.5,,1.75,24.7,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,,,0.3333333333333333,1.0,1.0,1.0,1.0,3.0,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,8.0,,,,,,,8.0,3.0,1.0,1.1666666666666667,1.3333333333333333,,,,,0.6666666666666666,1.0,0.3333333333333333,0.5734333333333334,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1626169-1628379-202699-202704-202720,1610612765,"Stanley Johnson, Luke Kennard, Tobias Harris, Reggie Jackson, Jon Leuer","Johnson, Kennard, Harris, Jackson, Leuer",1626169-1628379-202699-202704-202720,DET,56.0,1,1.0,-7.0,3.0,3.0,1.0,6.0,,,,,,1.0,,,1.0,1.0,,,7.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,154.28571428571428,11.333333333333334,7.333333333333333,7.333333333333333,7.333333333333333,,,,,,,,,0.5,,,,,0.5,0.476,0.4129,,,,16.5,26.2,,,1.0,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1626169-1628379-202699-202704-203083,1610612765,"Stanley Johnson, Luke Kennard, Tobias Harris, Reggie Jackson, Andre Drummond","Johnson, Kennard, Harris, Jackson, Drummond",1626169-1628379-202699-202704-203083,DET,285.0,3,5.0,-8.0,8.0,10.0,1.0,18.0,1.0,4.0,,1.0,,1.0,,1.0,6.0,3.0,,8.0,16.0,,1.0,,,2.0,,2.0,,,,6.0,1.0,,2.0,1.0,3.0,,,,,,1.0,,,,,8.0,,,0.16666666666666666,,0.4444444444444444,,0.4444444444444444,,0.3333333333333333,,,0.2,1.0,0.16666666666666666,1.0,,,90.94736842105263,19.25,13.1,19.125,13.1,0.4444444444444444,0.25,0.25,,0.1111111111111111,,,,0.1111111111111111,,,,,0.7777777777777778,0.5012277777777778,0.684,,,,5.483333333333333,26.866666666666664,7.0,2.0,3.0,2.0,6.0,3.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1626169-1628379-202699-202779-203083,1610612765,"Stanley Johnson, Luke Kennard, Tobias Harris, Dwight Buycks, Andre Drummond","Johnson, Kennard, Harris, Buycks, Drummond",1626169-1628379-202699-202779-203083,DET,249.0,1,4.0,9.0,10.0,8.0,,18.0,5.0,5.0,,1.0,,,2.0,5.0,6.0,3.0,,13.0,4.0,,,,8.0,2.0,4.0,5.0,4.0,,,11.0,,3.0,6.0,,6.0,,,,,,1.0,1.0,,,,13.0,0.8,0.8,0.8333333333333334,,0.7222222222222222,,0.7222222222222222,,0.3333333333333333,,1.0,,1.0,,,1.0,1.0,104.09638554216866,11.4,16.875,11.4,16.875,0.5555555555555556,1.0,1.0,0.8,0.1111111111111111,,,,,,,,0.2222222222222222,0.8888888888888888,0.5777222222222221,,,,,2.533333333333333,23.766666666666666,1.0,,1.0,1.0,3.0,1.0,,1.0,,3.0,,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.1111111111111111,,,,,4.0,,2.0,2.0,1.0,2.0,3.0,1.0,,4.0,,,,,,,4.0,4.0,0.6666666666666666,0.5,0.5,,,,,0.5,1.0,0.25,0.463725,0.3076923076923077,0.4,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1626169-1628379-202699-202779-203961,1610612765,"Stanley Johnson, Luke Kennard, Tobias Harris, Dwight Buycks, Eric Moreland","Johnson, Kennard, Harris, Buycks, Moreland",1626169-1628379-202699-202779-203961,DET,67.0,2,1.0,-1.0,2.0,1.0,,3.0,1.0,1.0,,,,,,1.0,1.0,,,2.0,3.0,,,,2.0,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,1.0,,,,2.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,64.4776119402985,24.5,18.0,24.5,18.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,0.6374,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1626169-1628379-202699-203083-204038,1610612765,"Stanley Johnson, Luke Kennard, Tobias Harris, Andre Drummond, Langston Galloway","Johnson, Kennard, Harris, Drummond, Galloway",1626169-1628379-202699-203083-204038,DET,107.0,1,2.0,-3.0,4.0,4.0,,8.0,1.0,1.0,,,,,,1.0,1.0,1.0,2.0,4.0,7.0,,,,2.0,,1.0,1.0,1.0,,,2.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,4.0,1.0,1.0,1.0,,0.5,,0.6666666666666666,,0.5,1.0,1.0,,1.0,,,1.0,,107.66355140186916,17.25,9.5,17.25,9.5,0.5,1.0,1.0,1.0,,,,,,,,,,1.0,0.591025,,0.3333333333333333,0.5,,0.8,26.7,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,0.5,,,,,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,,,1.0,,1.0,1.0,4.0,4.0,1.0,0.5,0.6666666666666666,,,1.0,,0.5,1.0,0.5,0.591025,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1626169-1628379-202704-202720-203083,1610612765,"Stanley Johnson, Luke Kennard, Reggie Jackson, Jon Leuer, Andre Drummond","Johnson, Kennard, Jackson, Leuer, Drummond",1626169-1628379-202704-202720-203083,DET,113.0,1,2.0,2.0,3.0,3.0,1.0,6.0,2.0,2.0,,,,2.0,,2.0,4.0,,,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,,2.0,2.0,1.0,2.0,2.0,4.0,,,,,1.0,1.0,3.0,,,,2.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,,,1.0,1.0,1.0,1.0,,1.0,,76.46017699115045,18.666666666666668,19.0,18.666666666666668,19.0,0.5,1.0,1.0,0.5,,,,,0.5,,,,,0.5,0.5154,0.6892,,,0.5,9.2,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1626169-1628379-202779-203083-204038,1610612765,"Stanley Johnson, Luke Kennard, Dwight Buycks, Andre Drummond, Langston Galloway","Johnson, Kennard, Buycks, Drummond, Galloway",1626169-1628379-202779-203083-204038,DET,216.0,1,4.0,-2.0,7.0,7.0,,14.0,,,,,,,,,,3.0,2.0,5.0,7.0,,,,,,,1.0,,,,3.0,,2.0,2.0,,2.0,,,1.0,1.0,2.0,1.0,2.0,4.0,,1.0,5.0,,,,,0.5,,0.5,,1.0,0.5,1.0,,1.0,,,,1.0,93.33333333333333,16.0,14.857142857142858,16.0,14.857142857142858,,,,,,,,,,,,,,1.0,0.47845,,0.25,1.0,,,27.933333333333334,7.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,0.3333333333333333,0.3333333333333333,,,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,7.0,,,,3.0,,,3.0,2.0,5.0,,,1.0,1.0,1.0,1.0,5.0,7.0,,0.5,0.5,,,1.0,,,,1.0,0.47845,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1626169-201229-201933-202397-203083,1610612765,"Stanley Johnson, Anthony Tolliver, Blake Griffin, Ish Smith, Andre Drummond","Johnson, Tolliver, Griffin, Smith, Drummond",1626169-201229-201933-202397-203083,DET,263.0,1,4.0,-3.0,7.0,7.0,1.0,14.0,,,,,1.0,2.0,2.0,1.0,2.0,5.0,1.0,9.0,12.0,,1.0,,,2.0,,2.0,,,,6.0,,,,1.0,1.0,,,,,1.0,1.0,2.0,1.0,,,9.0,,,0.5,,0.5714285714285714,,0.6428571428571429,,0.7142857142857143,,,,,0.25,,,,76.65399239543726,23.571428571428573,14.0,20.571428571428573,13.714285714285714,,,,,,,,,0.2857142857142857,0.5,0.5,,0.2857142857142857,0.7142857142857143,0.49720714285714285,,0.14285714285714285,,,16.95,25.3,4.0,1.0,3.0,2.0,6.0,3.0,1.0,2.0,1.0,,,1.0,1.0,,,,1.0,0.4,0.4,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,3.0,,,,1.0,,,2.0,1.0,4.0,,,,,,,4.0,3.0,,0.75,1.0,,,,,,,0.5,0.5292,0.4444444444444444,0.42857142857142855,1.0,,1.0,,,,,0.5,0.5,1.0,,,,,,1.0,,,1.0,,,,,0.3333333333333333,,1.0,,0.5,,,,,,,,,,,,,,,1.0,0.5,,,1.0,,,,,1.0,,,,,1.0,,,,,,,1.0,0.2,,,,,1.0,,,,,,,,,,,,1610612765,2018,2017-18,True
