EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,Points,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,OpponentPoints,SecondChanceFG2A,PtsUnassisted2s,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,Fg2Pct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SelfORebPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,SecondChanceOffPoss,AtRimFGM,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FtPoints,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,TwoPtAssists,Corner3Assists,AtRimAssists,LongMidRangeAssists,BadPassSteals,PenaltyTurnovers,Fouls,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceTsPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyFG2M,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyFg2Pct,BlocksRecoveredPct,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFtPoints,Fg2aBlocked,ShortMidRangeAssists,ShootingFouls,Offensive Fouls Drawn,Blocked3s,BlockedArc3,FG2APctBlocked,AtRimPctBlocked,DefAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFGA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyAtRimFrequency,DeadBallTurnovers,Loose Ball Fouls Drawn,OffensiveGoaltends,OffShortMidRangeReboundPct,PenaltyAtRimFGM,BlockingFoulsDrawn,BlockedShortMidRange,PenaltyAtRimAccuracy,Offensive Fouls,Loose Ball Fouls,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFg2Pct,SecondChanceEfgPct,OffLongMidRangeReboundPct,SecondChanceAtRimAccuracy,FTDefRebounds,LostBallTurnovers,Charge Fouls,DefFTReboundPct,DefCorner3ReboundPct,BadPassOutOfBoundsTurnovers,BlockedAtRim,PtsPutbacks,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,BlockingFouls,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,PtsUnassisted3s,Technical Free Throw Trips,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,Travels,LongMidRangePctBlocked,SecondChanceTurnovers,LostBallOutOfBoundsTurnovers,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Charge Fouls Drawn,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
101141-101161-1626147-200755-204456,1610612755,"Ersan Ilyasova, Amir Johnson, Justin Anderson, JJ Redick, T.J. McConnell","Ilyasova, Johnson, Anderson, Redick, McConnell",101141-101161-1626147-200755-204456,PHI,59.0,1,1.0,3.0,2.0,2.0,2.0,2.0,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.5,1.0,1.0,1.0,1.0,1.0,97.6271186440678,16.5,13.0,16.5,13.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.450675,0.450675,1.0,9.4,24.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2018,2017-18,True
101141-101161-1626147-201158-204456,1610612755,"Ersan Ilyasova, Amir Johnson, Justin Anderson, Marco Belinelli, T.J. McConnell","Ilyasova, Johnson, Anderson, Belinelli, McConnell",101141-101161-1626147-201158-204456,PHI,76.0,1,1.0,-3.0,2.0,3.0,,3.0,5,,,,,,3.0,,,2.0,,,,,,,,,,,,,,,2.0,2.0,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,94.73684210526316,18.0,13.333333333333334,16.5,13.333333333333334,,,,,,,,0.6666666666666666,,0.5111666666666667,,,8.166666666666666,,,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.6048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2018,2017-18,True
101141-101161-1627732-200755-201158,1610612755,"Ersan Ilyasova, Amir Johnson, Ben Simmons, JJ Redick, Marco Belinelli","Ilyasova, Johnson, Simmons, Redick, Belinelli",101141-101161-1627732-200755-201158,PHI,407.0,4,7.0,-6.0,14.0,14.0,4.0,7.0,28,1.0,1.0,1.0,,,6.0,2.0,5.0,17.0,1.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,4.0,1.0,10.0,3.0,,3.0,3.0,16.0,3.0,4.0,1.0,0.4,0.5,0.4,0.6363636363636364,0.5,0.7083333333333334,0.5,0.45454545454545453,,0.75,0.75,,0.75,99.06633906633907,16.928571428571427,12.142857142857142,16.714285714285715,11.928571428571429,0.09090909090909091,0.09090909090909091,1.0,1.0,1.0,,,0.6363636363636364,1.0,0.5070363636363636,0.48555,0.17647058823529413,11.566666666666668,23.580000000000002,0.2857142857142857,2.0,,2.0,3.0,4.0,23.0,,4.0,,,,1.0,,2.0,2.0,2.0,5.0,0.6666666666666666,1.0,,,,,0.18181818181818182,0.2727272727272727,0.6666666666666666,0.6666666666666666,,,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.36363636363636365,0.25,0.25,1.0,0.6666666666666666,0.5,0.25,0.2857142857142857,0.2,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2018,2017-18,True
101141-101161-1627732-200755-203496,1610612755,"Ersan Ilyasova, Amir Johnson, Ben Simmons, JJ Redick, Robert Covington","Ilyasova, Johnson, Simmons, Redick, Covington",101141-101161-1627732-200755-203496,PHI,56.0,1,1.0,,2.0,2.0,2.0,2.0,4,,,,,,1.0,,,2.0,1.0,,,2.0,,,,,1.0,,2.0,,1.0,1.0,1.0,2.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,102.85714285714286,3.5,24.5,3.5,14.5,,,,,,,,,,0.4456,0.4456,1.0,19.9,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,2.0,1.0,,,1.0,,,3.0,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2018,2017-18,True
101141-101161-1627732-201158-203496,1610612755,"Ersan Ilyasova, Amir Johnson, Ben Simmons, Marco Belinelli, Robert Covington","Ilyasova, Johnson, Simmons, Belinelli, Covington",101141-101161-1627732-201158-203496,PHI,497.0,6,8.0,4.0,19.0,18.0,5.0,6.0,37,5.0,1.0,6.0,,1.0,8.0,1.0,6.0,20.0,1.0,,1.0,5.0,3.0,6.0,1.0,1.0,3.0,1.0,7.0,5.0,3.0,8.0,9.0,20.0,5.0,5.0,1.0,0.16666666666666666,,0.16666666666666666,0.4642857142857143,0.5,0.5,0.5,0.42857142857142855,0.75,0.8333333333333334,0.8,,0.8333333333333334,107.20321931589537,14.421052631578947,12.38888888888889,13.473684210526315,11.944444444444445,0.35714285714285715,0.42857142857142855,0.16666666666666666,0.16666666666666666,1.0,0.5,,0.5,0.16666666666666666,0.4722857142857143,0.5033,0.25,10.0625,26.599999999999998,0.2631578947368421,1.0,,1.0,2.0,5.0,16.0,,6.0,1.0,1.0,,3.0,2.0,1.0,1.0,1.0,7.0,0.625,1.0,0.3333333333333333,0.125,1.0,,0.07142857142857142,0.14285714285714285,0.5,0.5,,0.46155,1.0,,4.0,,,,,7.0,,,4.0,2.0,,,,1.0,1.0,5.0,12.0,,,6.0,,1.0,0.4,0.4,,,,,0.8,0.8,,,,,,,,0.3,0.42857142857142855,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.125,1.0,0.6666666666666666,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2018,2017-18,True
101141-101161-1627732-201158-204456,1610612755,"Ersan Ilyasova, Amir Johnson, Ben Simmons, Marco Belinelli, T.J. McConnell","Ilyasova, Johnson, Simmons, Belinelli, McConnell",101141-101161-1627732-201158-204456,PHI,57.0,1,1.0,,2.0,2.0,2.0,2.0,4,,,,,,1.0,,,2.0,1.0,,,2.0,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,0.5,0.5,,,,,,,101.05263157894737,15.0,13.5,15.0,12.0,,,,,,,,1.0,,0.604,0.604,1.0,1.3,,1.0,1.0,,,,,2.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2018,2017-18,True
101141-101161-1628365-200755-201158,1610612755,"Ersan Ilyasova, Amir Johnson, Markelle Fultz, JJ Redick, Marco Belinelli","Ilyasova, Johnson, Fultz, Redick, Belinelli",101141-101161-1628365-200755-201158,PHI,204.0,2,3.0,,7.0,7.0,4.0,7.0,14,2.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,11.0,1.0,2.0,2.0,7.0,6.0,2.0,1.0,2.0,2.0,1.0,6.0,,1.0,1.0,2.0,10.0,7.0,4.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.8333333333333334,1.0,0.6875,0.875,0.5,0.5,,0.5,0.5,,98.82352941176471,17.0,12.142857142857142,16.857142857142858,12.142857142857142,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,1.0,0.5,0.5,0.46737500000000004,0.48546666666666666,0.6363636363636364,14.766666666666666,26.400000000000002,0.5714285714285714,,,1.0,1.0,2.0,11.0,,4.0,1.0,1.0,,,,,,1.0,3.0,0.6666666666666666,,1.0,0.5,,,,0.16666666666666666,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,2.0,4.0,,,1.0,,,,,0.5,,,,0.5,0.5,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,0.14285714285714285,0.25,,0.09090909090909091,,,,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2018,2017-18,True
101141-101161-1628365-201158-203496,1610612755,"Ersan Ilyasova, Amir Johnson, Markelle Fultz, Marco Belinelli, Robert Covington","Ilyasova, Johnson, Fultz, Belinelli, Covington",101141-101161-1628365-201158-203496,PHI,219.0,1,4.0,-1.0,7.0,7.0,7.0,,14,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,8.0,4.0,1.0,2.0,8.0,3.0,2.0,1.0,1.0,3.0,1.0,7.0,1.0,2.0,3.0,3.0,8.0,8.0,7.0,1.0,0.5,0.5,0.5,0.5833333333333334,0.5833333333333334,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.4,1.0,0.5,,1.0,92.05479452054794,15.571428571428571,15.714285714285714,15.571428571428571,15.285714285714286,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,0.5,0.8333333333333334,0.5,0.5056916666666667,0.5056916666666667,1.0,2.925,24.9,1.0,3.0,,,,2.0,9.0,,,,,,,,,,,1.0,0.5,,,,,,0.5,,,,,,,2.0,,,,,,1.0,,,4.0,2.0,,2.0,,,,,2.0,,,1.0,,,1.0,1.0,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,0.14285714285714285,0.2,,,2.0,1.0,,1.0,1.0,0.5,1.0,,,1.0,,,,,,,,,0.5,0.3333333333333333,,,3.0,,,0.5,,,,,2.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2018,2017-18,True
101141-101161-200755-201158-204456,1610612755,"Ersan Ilyasova, Amir Johnson, JJ Redick, Marco Belinelli, T.J. McConnell","Ilyasova, Johnson, Redick, Belinelli, McConnell",101141-101161-200755-201158-204456,PHI,196.0,1,3.0,-7.0,7.0,7.0,3.0,3.0,14,5.0,,,,,8.0,,,2.0,4.0,,,,,,,,,,,1.0,1.0,2.0,4.0,2.0,,3.0,,,,,0.125,,0.125,,,1.0,1.0,1.0,,1.0,102.85714285714286,16.571428571428573,11.428571428571429,16.285714285714285,11.428571428571429,0.625,,,,,,,0.375,,0.4363375,0.39805,,6.6,,0.42857142857142855,3.0,1.0,,,1.0,9.0,2.0,2.0,2.0,2.0,,,,,,1.0,1.0,0.125,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.375,,,,0.5,0.37065,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,1.0,,2.0,2.0,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,1.0,,,0.25,1.0,,,0.3333333333333333,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2018,2017-18,True
101141-101161-201158-203496-204456,1610612755,"Ersan Ilyasova, Amir Johnson, Marco Belinelli, Robert Covington, T.J. McConnell","Ilyasova, Johnson, Belinelli, Covington, McConnell",101141-101161-201158-203496-204456,PHI,45.0,1,1.0,1.0,1.0,2.0,1.0,,3,,,,,,,1.0,1.0,3.0,,1.0,1.0,3.0,3.0,,,1.0,1.0,,3.0,,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.0,0.5,,0.5,,,96.0,13.0,16.0,13.0,14.5,,,,,,,,1.0,,0.60195,0.60195,1.0,,25.4,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2018,2017-18,True
