EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted3s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Assists,DefThreePtRebounds,BadPassSteals,ShortMidRangePctBlocked,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyFtPoints,FTDefRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,FTOffRebounds,Offensive Fouls,Loose Ball Fouls Drawn,OffFTReboundPct,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,LongMidRangeFGM,LongMidRangeAssists,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3FGA,NonShootingPenaltyNonTakeFouls,OffCorner3ReboundPct,SecondChanceCorner3Frequency,Charge Fouls Drawn,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceTurnovers,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,Loose Ball Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceFtPoints,Technical Free Throw Trips,Charge Fouls,DefensiveGoaltends,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockingFoulsDrawn,BlockedArc3,BlockedLongMidRange,LongMidRangePctBlocked,BlockingFouls,OffensiveGoaltends,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
1627215-1627767-200765-202732-203546,1610612740,"Walter Lemon Jr., Cheick Diallo, Rajon Rondo, DeAndre Liggins, Ian Clark","Lemon Jr., Diallo, Rondo, Liggins, Clark",1627215-1627767-200765-202732-203546,NOP,119.0,1,2.0,2.0,4.0,4.0,4.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,7.0,5.0,2.0,3.0,1.0,1.0,7.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,4.0,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.875,0.875,0.875,0.875,0.25,96.80672268907563,13.0,16.75,13.0,16.75,0.5,1.0,1.0,0.5,0.25,0.25,1.0,1.0,0.5,1.0,0.25,1.0,0.75,1.0,0.5308,0.5308,1.0,5.366666666666667,24.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,True
1627215-1627767-202703-203121-203546,1610612740,"Walter Lemon Jr., Cheick Diallo, Nikola Mirotic, Darius Miller, Ian Clark","Lemon Jr., Diallo, Mirotic, Miller, Clark",1627215-1627767-202703-203121-203546,NOP,617.0,3,10.0,3.0,24.0,21.0,4.0,45.0,5.0,8.0,,1.0,5.0,1.0,5.0,1.0,2.0,8.0,15.0,1.0,5.0,23.0,20.0,1.0,2.0,1.0,2.0,5.0,10.0,6.0,,4.0,1.0,5.0,6.0,3.0,13.0,17.0,5.0,4.0,0.625,0.8333333333333334,0.2,0.5,0.25,0.5333333333333333,0.5,0.475,0.625,0.5227272727272727,0.625,0.25,105.02431118314425,14.708333333333334,12.571428571428571,14.291666666666666,11.952380952380953,0.4,0.625,0.7142857142857143,0.6,0.25,0.25,0.2,0.2,0.25,,0.5,0.5,0.65,0.25,0.5007973684210526,0.3065833333333333,0.21739130434782608,6.16,33.06,0.16666666666666666,3.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,6.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,8.0,8.0,3.0,11.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,2.0,1.0,5.0,4.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.125,0.8333333333333334,0.8888888888888888,0.2857142857142857,0.3333333333333333,0.8888888888888888,0.3,0.5,0.5,0.3333333333333333,0.8,1.0,1.0,0.1111111111111111,0.8,0.6,0.6,0.6666666666666666,0.1,1.0,0.6666666666666666,1.0,0.5542,0.13636363636363635,0.125,0.16666666666666666,0.2608695652173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,True
1627215-1627767-202732-203121-203546,1610612740,"Walter Lemon Jr., Cheick Diallo, DeAndre Liggins, Darius Miller, Ian Clark","Lemon Jr., Diallo, Liggins, Miller, Clark",1627215-1627767-202732-203121-203546,NOP,762.0,2,13.0,-1.0,27.0,27.0,8.0,54.0,6.0,8.0,2.0,3.0,7.0,4.0,8.0,2.0,3.0,8.0,15.0,5.0,10.0,36.0,37.0,2.0,4.0,3.0,5.0,13.0,8.0,8.0,,8.0,4.0,4.0,9.0,2.0,23.0,34.0,13.0,8.0,0.5,0.5714285714285714,0.5,0.6,0.5,0.5333333333333333,0.5,0.62,0.7222222222222222,0.6666666666666666,0.7222222222222222,0.4,102.04724409448819,13.62962962962963,14.592592592592593,13.074074074074074,14.148148148148149,0.32,0.75,0.8571428571428571,0.3333333333333333,0.28,0.32,0.5,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.72,0.5,0.557082,0.5599277777777778,0.3611111111111111,3.966666666666667,25.75,0.2962962962962963,,1.0,1.0,2.0,2.0,,5.0,1.0,2.0,2.0,15.0,2.0,,3.0,5.0,4.0,2.0,1.0,2.0,7.0,9.0,3.0,12.0,,1.0,,2.0,,1.0,1.0,1.0,3.0,2.0,1.0,2.0,4.0,,6.0,2.0,4.0,,,,,,,1.0,0.5,0.3333333333333333,0.3333333333333333,0.2,0.125,0.6666666666666666,0.7777777777777778,0.2857142857142857,0.2,0.8181818181818182,0.25,0.2,,0.25,1.0,1.0,0.6666666666666666,,,0.2857142857142857,0.4,1.0,,1.0,0.6666666666666666,0.5,0.5264,0.14814814814814814,0.23529411764705882,,0.05555555555555555,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.2857142857142857,1.0,0.5,1.0,1.0,0.08,0.5,0.5,1.0,0.3333333333333333,0.2222222222222222,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,True
1627215-1627767-203076-203121-203546,1610612740,"Walter Lemon Jr., Cheick Diallo, Anthony Davis, Darius Miller, Ian Clark","Lemon Jr., Diallo, Davis, Miller, Clark",1627215-1627767-203076-203121-203546,NOP,157.0,1,3.0,2.0,6.0,7.0,6.0,13.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,9.0,7.0,2.0,4.0,1.0,1.0,9.0,,4.0,,1.0,1.0,,1.0,,3.0,9.0,9.0,6.0,,,1.0,1.0,1.0,0.5,0.5,0.7,0.7,0.75,0.75,0.2,119.23566878980891,11.166666666666666,12.857142857142858,9.833333333333334,12.571428571428571,0.6,0.6666666666666666,0.6666666666666666,,0.2,0.2,1.0,1.0,0.6,0.6666666666666666,0.2,1.0,0.8,1.0,0.4923,0.4923,1.0,3.05,25.4,1.0,7.0,1.0,,,,,2.0,,1.0,,3.0,,,,1.0,1.0,,,1.0,1.0,2.0,1.0,3.0,,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,,3.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,0.5,,1.0,0.5,,,,1.0,,,,1.0,,,,,1.0,,,0.3998,0.2,0.25,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,True
1627215-201950-203076-203121-203546,1610612740,"Walter Lemon Jr., Jrue Holiday, Anthony Davis, Darius Miller, Ian Clark","Lemon Jr., Holiday, Davis, Miller, Clark",1627215-201950-203076-203121-203546,NOP,41.0,1,1.0,2.0,2.0,1.0,,3.0,1.0,1.0,,,,,,,,1.0,1.0,,,2.0,,,,,,,2.0,,,,,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,,1.0,,1.0,,1.0,,,105.36585365853658,14.5,12.0,7.0,12.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,0.5654,,,1.1,,,,1.0,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5654,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,True
1627215-202703-202732-203121-203546,1610612740,"Walter Lemon Jr., Nikola Mirotic, DeAndre Liggins, Darius Miller, Ian Clark","Lemon Jr., Mirotic, Liggins, Miller, Clark",1627215-202703-202732-203121-203546,NOP,248.0,1,4.0,6.0,8.0,8.0,,16.0,4.0,4.0,,,,1.0,1.0,,,4.0,6.0,1.0,1.0,13.0,7.0,,,,,,4.0,4.0,,1.0,1.0,2.0,3.0,2.0,7.0,13.0,,,0.5,0.5,1.0,,1.0,0.6666666666666666,,0.7857142857142857,,0.8125,,0.14285714285714285,92.9032258064516,12.75,18.25,12.75,18.25,0.5714285714285714,1.0,1.0,0.5,,0.14285714285714285,1.0,1.0,,,,,0.7142857142857143,1.0,0.6013071428571429,,,8.216666666666667,25.7,,,,,,,2.0,2.0,,,,3.0,,,,1.0,1.0,,,,1.0,5.0,,5.0,,,,,,,1.0,,1.0,,,1.0,2.0,,3.0,1.0,2.0,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,0.2857142857142857,1.0,,,,0.25,0.2857142857142857,,,,,,,,,,4.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,True
1627215-202703-203076-203121-203546,1610612740,"Walter Lemon Jr., Nikola Mirotic, Anthony Davis, Darius Miller, Ian Clark","Lemon Jr., Mirotic, Davis, Miller, Clark",1627215-202703-203076-203121-203546,NOP,81.0,1,1.0,-2.0,2.0,3.0,,5.0,1.0,1.0,,,1.0,,,,,2.0,2.0,,,4.0,6.0,,,,,,2.0,2.0,,,,1.0,1.0,1.0,2.0,4.0,,,0.5,0.5,,,,1.0,,1.0,,1.0,,,88.88888888888889,18.5,14.666666666666666,18.5,14.666666666666666,0.5,1.0,1.0,1.0,0.5,,,,,,,,0.5,,0.40565,,,6.65,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,True
1627215-203076-203121-203546-2731,1610612740,"Walter Lemon Jr., Anthony Davis, Darius Miller, Ian Clark, Emeka Okafor","Lemon Jr., Davis, Miller, Clark, Okafor",1627215-203076-203121-203546-2731,NOP,81.0,1,1.0,3.0,3.0,3.0,,6.0,1.0,1.0,,,2.0,,,,,3.0,3.0,,,6.0,3.0,,,,,,,6.0,,,,,,,,6.0,,,,,,,,1.0,,1.0,,1.0,,,106.66666666666666,12.0,15.0,12.0,15.0,0.3333333333333333,1.0,1.0,,0.6666666666666666,,,,,,,,0.3333333333333333,,0.4746666666666666,,,4.066666666666666,,,,,,,2.0,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,True
1627767-1627883-1628429-203121-2749,1610612740,"Cheick Diallo, Jalen Jones, Charles Cooke, Darius Miller, Jameer Nelson","Diallo, Jones, Cooke, Miller, Nelson",1627767-1627883-1628429-203121-2749,NOP,130.0,1,2.0,-7.0,4.0,4.0,4.0,8.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,4.0,11.0,1.0,1.0,,,4.0,2.0,,,,,1.0,1.0,1.0,2.0,4.0,4.0,4.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,88.61538461538463,18.0,14.5,18.0,14.5,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,0.4217,0.4217,1.0,2.9,,1.0,4.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,True
1627767-1627883-200765-203546-2749,1610612740,"Cheick Diallo, Jalen Jones, Rajon Rondo, Ian Clark, Jameer Nelson","Diallo, Jones, Rondo, Clark, Nelson",1627767-1627883-200765-203546-2749,NOP,303.0,1,5.0,7.0,11.0,11.0,4.0,22.0,2.0,5.0,1.0,2.0,,3.0,3.0,1.0,1.0,2.0,6.0,4.0,4.0,18.0,11.0,1.0,3.0,1.0,1.0,5.0,2.0,2.0,3.0,3.0,3.0,1.0,4.0,1.0,11.0,16.0,5.0,4.0,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.8,0.625,0.8181818181818182,0.625,0.4,104.55445544554456,15.0,12.545454545454545,15.0,11.636363636363637,0.5,0.4,0.4,0.5,,0.3,1.0,1.0,0.5,0.5,0.25,1.0,0.9,1.0,0.563095,0.551325,0.2777777777777778,4.966666666666667,24.925,0.36363636363636365,,2.0,1.0,2.0,,1.0,2.0,1.0,2.0,2.0,9.0,2.0,,,3.0,2.0,,,2.0,2.0,4.0,2.0,6.0,,2.0,,,,,2.0,,2.0,1.0,1.0,1.0,2.0,,2.0,,1.0,,,,,,,0.75,0.5,0.5,0.5,,,,1.0,0.5,,0.6,0.5,,1.0,,1.0,1.0,,,,,,,0.1,0.6666666666666666,1.0,0.5,0.73125,0.09090909090909091,0.14285714285714285,,0.1111111111111111,1.0,1.0,,,,,1.0,1.0,2.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.1,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,True
