EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,TotalPoss,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,OpponentPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShootingFouls,Fouls,FirstChancePoints,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,PlusMinus,AtRimFGM,AtRimFGA,FG2M,FG2A,FtPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,ThreePtAssists,Arc3Assists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PtsUnassisted2s,FTDefRebounds,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,Blocked2s,BlockedShortMidRange,Blocks,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,RecoveredBlocks,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Corner3Assists,OffShortMidRangeReboundPct,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyFtPoints,Steals,LostBallSteals,LongMidRangeFGA,SecondChanceTurnovers,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangeFrequency,ShortMidRangeFGM,DefAtRimReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Fg2aBlocked,BadPassSteals,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangeFGM,LongMidRangeAssists,BlockedAtRim,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShortMidRangeAssists,LostBallTurnovers,Blocked3s,BlockedCorner3,ShortMidRangePctAssisted,SecondChanceFtPoints,Technical Free Throw Trips,OffCorner3ReboundPct,FTOffRebounds,BlockingFouls,AtRimPctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,Offensive Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Charge Fouls Drawn,StepOutOfBoundsTurnovers,Travels,Charge Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveAttempts,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,BlockedLongMidRange,OffLongMidRangeReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
101109-1628390-202335-203518-203924,1610612760,"Raymond Felton, Terrance Ferguson, Patrick Patterson, Alex Abrines, Jerami Grant","Felton, Ferguson, Patterson, Abrines, Grant",101109-1628390-202335-203518-203924,OKC,40.0,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.5,1.5,1.0,72.0,17.0,23.0,17.0,23.0,1.0,1.0,1.0,1.0,1.0,0.51195,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2018,2017-18,True
101109-1628390-203518-203924-2546,1610612760,"Raymond Felton, Terrance Ferguson, Alex Abrines, Jerami Grant, Carmelo Anthony","Felton, Ferguson, Abrines, Grant, Anthony",101109-1628390-203518-203924-2546,OKC,88.0,1,1.0,3.0,3.0,6.0,,1.0,,1.0,3.0,7.0,,1.0,,,,3.0,,,0.3333333333333333,0.5,0.3333333333333333,98.18181818181819,22.0,7.333333333333333,22.0,7.333333333333333,0.3333333333333333,,,1.0,,0.6045833333333334,24.7,-4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,0.5,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2018,2017-18,True
101109-201147-201566-203500-203924,1610612760,"Raymond Felton, Corey Brewer, Russell Westbrook, Steven Adams, Jerami Grant","Felton, Brewer, Westbrook, Adams, Grant",101109-201147-201566-203500-203924,OKC,43.0,1,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,,,1.0,1.0,,,5.0,1.0,1.0,1.25,1.25,0.5,133.95348837209303,11.0,10.5,11.0,7.0,0.5,1.0,1.0,1.0,1.0,0.620675,24.7,5.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,5.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,1.2,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,1.25,1.25,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.620675,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2018,2017-18,True
101109-201147-201566-203500-2546,1610612760,"Raymond Felton, Corey Brewer, Russell Westbrook, Steven Adams, Carmelo Anthony","Felton, Brewer, Westbrook, Adams, Anthony",101109-201147-201566-203500-2546,OKC,60.0,1,1.0,4.0,5.0,9.0,1.0,2.0,1.0,2.0,5.0,4.0,3.0,2.0,1.0,,3.0,5.0,0.5,0.5,0.625,0.625,0.5,216.0,6.5,6.8,6.5,6.8,0.5,0.5,0.5,1.0,0.5,0.5928375,26.05,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,0.5,0.5,0.5,0.5,,,,1.95,4.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,,,,,,1.0,1.0,5.0,4.0,,0.5,0.5,0.625,0.625,,,,,,,0.5,0.5,0.5,0.5,0.5928375,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2018,2017-18,True
101109-201147-201566-203518-2546,1610612760,"Raymond Felton, Corey Brewer, Russell Westbrook, Alex Abrines, Carmelo Anthony","Felton, Brewer, Westbrook, Abrines, Anthony",101109-201147-201566-203518-2546,OKC,2.0,1,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2018,2017-18,True
101109-201147-201566-203924-2546,1610612760,"Raymond Felton, Corey Brewer, Russell Westbrook, Jerami Grant, Carmelo Anthony","Felton, Brewer, Westbrook, Grant, Anthony",101109-201147-201566-203924-2546,OKC,15.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2018,2017-18,True
101109-201147-202331-203500-203924,1610612760,"Raymond Felton, Corey Brewer, Paul George, Steven Adams, Jerami Grant","Felton, Brewer, George, Adams, Grant",101109-201147-202331-203500-203924,OKC,222.0,1,4.0,8.0,9.0,17.0,1.0,3.0,1.0,3.0,7.0,14.0,,3.0,1.0,,2.0,2.0,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.5833333333333334,0.5,110.27027027027026,14.875,11.444444444444445,14.625,11.333333333333334,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.46845000000000003,25.7,-7.0,2.0,3.0,2.0,3.0,,,,1.0,,3.0,,,,,,,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,,,,2.1666666666666665,4.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,5.0,3.0,1.0,1.0,,3.0,3.0,5.0,5.0,4.0,1.0,0.3333333333333333,0.5,0.5,0.5,1.0,,0.75,1.0,,1.0,0.4,0.5,0.6,0.3333333333333333,0.45366,0.7142857142857143,0.5,4.0,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.25,1.25,0.5,1.0,0.5,0.6666666666666666,1.0,0.5,1.0,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,1.0,0.5491,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2018,2017-18,True
101109-201147-202331-203500-2546,1610612760,"Raymond Felton, Corey Brewer, Paul George, Steven Adams, Carmelo Anthony","Felton, Brewer, George, Adams, Anthony",101109-201147-202331-203500-2546,OKC,96.0,1,2.0,3.0,2.0,5.0,1.0,1.0,2.0,2.0,8.0,3.0,,1.0,1.0,,,5.0,1.0,1.0,1.0,1.0,0.5,75.0,17.0,22.5,15.333333333333334,21.5,0.25,1.0,1.0,0.75,1.0,0.474725,24.8,5.0,1.0,1.0,1.0,2.0,,,,2.0,,6.0,,,,,,,0.5,0.25,1.0,1.0,,,,6.4,,2.0,,,,,,,,,,6.0,2.0,1.0,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,1.0,,,1.0,1.0,,,1.0,1.0,3.0,,,1.0,1.0,,,,,,,,,,1.0,,1.5,1.5,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,0.51825,0.375,1.0,1.0,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2018,2017-18,True
101109-201147-203500-203518-203924,1610612760,"Raymond Felton, Corey Brewer, Steven Adams, Alex Abrines, Jerami Grant","Felton, Brewer, Adams, Abrines, Grant",101109-201147-203500-203518-203924,OKC,64.0,1,1.0,2.0,2.0,4.0,,,,,2.0,,,,,,,2.0,,,,0.5,,90.0,11.5,20.5,11.5,20.5,,,,,,,,2.0,,,,,2.0,,,,,,2.0,4.0,,2.0,,,,,,,,1.0,1.0,,2.0,2.0,,,,,,,,,2.0,,,,,1.0,1.0,1.0,2.0,2.0,,,,,0.5,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2018,2017-18,True
101109-201147-203518-203924-2546,1610612760,"Raymond Felton, Corey Brewer, Alex Abrines, Jerami Grant, Carmelo Anthony","Felton, Brewer, Abrines, Grant, Anthony",101109-201147-203518-203924-2546,OKC,132.0,1,2.0,5.0,4.0,9.0,,,,,5.0,6.0,,,,,1.0,5.0,,,0.25,0.5,,98.18181818181817,15.2,14.0,11.6,14.0,,,,0.5,,0.48635,,-1.0,1.0,2.0,1.0,4.0,3.0,,,,,,2.0,3.0,1.0,1.0,,,0.25,0.5,0.5,0.5,,0.25,0.25,7.325,5.0,1.0,1.0,2.0,,,1.0,4.0,,,5.0,,,,,1.0,1.0,2.0,5.0,5.0,,,0.25,0.25,0.5,1.0,,1.0,,,,0.5,0.5,,,0.48635,1.0,1.0,2.0,,,,,,,1.0,,1.0,,,,1.0,,,,,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,1.0,0.3333333333333333,,0.3333333333333333,1.0,,1.0,,,1.0,,,,,0.6403,,1.0,,,,,0.25,,,,,3.0,,,1.0,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2018,2017-18,True
