EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyFG2M,PenaltyPoints,AtRimAssists,BadPassSteals,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyPointsPct,DefArc3ReboundPct,LongMidRangeFGM,FtPoints,FTDefRebounds,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,DefFTReboundPct,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,Fg2aBlocked,Offensive Fouls,PenaltyFg3Pct,FG2APctBlocked,LongMidRangePctBlocked,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,OffLongMidRangeReboundPct,LongMidRangeAssists,Loose Ball Fouls,ShortMidRangePctBlocked,LongMidRangePctAssisted,AtRimPctBlocked,SecondChanceFtPoints,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefLongMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,Blocked3s,BlockedCorner3,SecondChanceTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,BlockedLongMidRange,BlockedArc3,3pt And 1 Free Throw Trips,Arc3PctBlocked,HeaveAttempts,team_id,year,season,team_vs
1627827-1628373-1628467-1628973-203915,1610612742,"Dorian Finney-Smith, Frank Ntilikina, Maxi Kleber, Jalen Brunson, Spencer Dinwiddie","Finney-Smith, Ntilikina, Kleber, Brunson, Dinwiddie",1627827-1628373-1628467-1628973-203915,DAL,216.0,1,4.0,3.0,9.0,8.0,8.0,,1.0,17.0,,,,,,,1.0,,1.0,2.0,2.0,1.0,2.0,,,2.0,,1.0,2.0,4.0,12.0,9.0,,,,,3.0,,4.0,,,6.0,,,2.0,1.0,,2.0,2.0,1.0,1.0,,6.0,,1.0,2.0,1.0,3.0,1.0,4.0,,1.0,,1.0,,2.0,1.0,1.0,,,,,,9.0,8.0,,,,1.0,0.5,,0.5,,,0.6,,0.75,1.5,0.8,0.5,1.0,1.0,1.0,,1.0,0.3333333333333333,,1.0,,,,1.0,,113.33333333333333,,11.11111111111111,14.5,10.666666666666666,14.5,,,,0.2,,,,,0.4,0.5,0.5,1.0,0.4,0.5,0.5,1.0,,,,,,,0.5,0.5,0.8,0.5,0.51921,,0.5526375,0.25,5.5,23.725,0.8888888888888888,,,9.0,,1.0,9.0,,0.75,0.75,,,0.75,1.0,,6.0,,1.0,1.0,1.0,,2.0,3.0,7.0,1.0,,,,,0.2857142857142857,0.5,1.0,1.0,2.0,3.0,1.0,,0.5,1.0,,0.5,0.5,,1.0,,,,1.0,,,3.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2022,2021-22,True
1627827-1628373-1628467-1629029-203915,1610612742,"Dorian Finney-Smith, Frank Ntilikina, Maxi Kleber, Luka Doncic, Spencer Dinwiddie","Finney-Smith, Ntilikina, Kleber, Doncic, Dinwiddie",1627827-1628373-1628467-1629029-203915,DAL,868.0,5,14.0,7.0,32.0,27.0,21.0,8.0,3.0,59.0,3.0,4.0,2.0,3.0,3.0,6.0,13.0,4.0,,2.0,1.0,3.0,7.0,,,4.0,10.0,21.0,3.0,9.0,33.0,26.0,3.0,4.0,,,6.0,14.0,5.0,10.0,10.0,6.0,3.0,4.0,7.0,3.0,5.0,2.0,7.0,2.0,,4.0,16.0,1.0,3.0,12.0,1.0,13.0,4.0,17.0,1.0,2.0,1.0,3.0,,4.0,1.0,4.0,,,,,,27.0,21.0,,0.5,0.625,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.47619047619047616,0.75,0.48333333333333334,0.75,0.532258064516129,0.75,0.3,0.75,1.0,0.2727272727272727,0.8571428571428571,0.16666666666666666,0.8666666666666667,0.23529411764705882,1.0,0.2857142857142857,0.25,,1.0,0.75,0.06666666666666667,97.88018433179724,,14.21875,15.296296296296296,13.9375,15.037037037037036,0.13333333333333333,0.75,0.75,0.43333333333333335,0.46153846153846156,0.5454545454545454,0.6666666666666666,0.13333333333333333,0.06666666666666667,,,,0.23333333333333334,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.75,0.6666666666666666,,,,0.15789473684210525,0.05263157894736842,0.21052631578947367,0.43333333333333335,0.42857142857142855,0.45963666666666664,0.6128,0.46148684210526314,0.18181818181818182,7.642857142857143,26.744444444444444,0.65625,2.0,7.0,24.0,1.0,1.0,24.0,0.5,0.5263157894736842,0.6,0.3333333333333333,0.6666666666666666,0.7272727272727273,0.9,1.0,4.0,,1.0,3.0,1.0,,3.0,4.0,4.0,3.0,,,0.25,0.25,0.0967741935483871,0.13636363636363635,,2.0,2.0,4.0,2.0,,0.4,0.09523809523809523,,,0.5,2.0,,,,,0.15384615384615385,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2022,2021-22,True
1627827-1628373-1628973-1629029-202722,1610612742,"Dorian Finney-Smith, Frank Ntilikina, Jalen Brunson, Luka Doncic, Davis Bertans","Finney-Smith, Ntilikina, Brunson, Doncic, Bertans",1627827-1628373-1628973-1629029-202722,DAL,254.0,2,4.0,-3.0,8.0,9.0,,6.0,,17.0,,,,,,1.0,1.0,,,1.0,,2.0,3.0,,,,1.0,1.0,2.0,4.0,8.0,11.0,,,,,,,,2.0,,6.0,,,3.0,2.0,1.0,2.0,3.0,2.0,,1.0,8.0,,,1.0,2.0,3.0,,3.0,,1.0,1.0,3.0,1.0,3.0,3.0,4.0,,,,,,8.0,,1.0,1.0,1.0,1.0,0.5,,0.5,1.0,,0.8,,0.8,,0.8,1.0,0.6666666666666666,,1.0,,0.75,,,,,,0.6666666666666666,,,96.37795275590551,,19.75,10.666666666666666,19.75,9.11111111111111,,,,0.2,1.0,1.0,1.0,,0.2,,,,0.6,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,0.8,0.6666666666666666,0.49356,,,,6.7,24.95,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2022,2021-22,True
1627827-1628373-1628973-1629029-203493,1610612742,"Dorian Finney-Smith, Frank Ntilikina, Jalen Brunson, Luka Doncic, Reggie Bullock","Finney-Smith, Ntilikina, Brunson, Doncic, Bullock",1627827-1628373-1628973-1629029-203493,DAL,54.0,1,1.0,2.0,2.0,2.0,2.0,2.0,,4.0,1.0,2.0,,,2.0,,,,,,,,,,,,1.0,2.0,,,2.0,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,2.0,2.0,,,,,,,,0.5,,0.5,,0.5,,,,,,,,,,,,,,,,,106.66666666666666,,8.0,19.0,8.0,19.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,0.7248,,0.7248,,1.55,,1.0,1.0,1.0,2.0,,,2.0,0.5,0.5,0.5,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2022,2021-22,True
1627827-1628373-1628973-1629029-203915,1610612742,"Dorian Finney-Smith, Frank Ntilikina, Jalen Brunson, Luka Doncic, Spencer Dinwiddie","Finney-Smith, Ntilikina, Brunson, Doncic, Dinwiddie",1627827-1628373-1628973-1629029-203915,DAL,120.0,1,2.0,4.0,4.0,3.0,,,,7.0,1.0,1.0,,,,2.0,2.0,,,,,,,,,,3.0,3.0,,,7.0,3.0,,,,,,,,6.0,,,,,,,3.0,,3.0,,,2.0,6.0,,,1.0,,2.0,,2.0,,,,,,1.0,1.0,2.0,,,,,,7.0,,,1.0,1.0,,,,,1.0,,1.0,,1.1666666666666667,,,,,,0.5,,0.5,,,,,,,,,84.0,,14.0,21.333333333333332,14.0,19.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.37906666666666666,,,,3.6666666666666665,,,,,,1.0,,,,,,1.0,,,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2022,2021-22,True
1627827-1628373-1628973-1629029-203939,1610612742,"Dorian Finney-Smith, Frank Ntilikina, Jalen Brunson, Luka Doncic, Dwight Powell","Finney-Smith, Ntilikina, Brunson, Doncic, Powell",1627827-1628373-1628973-1629029-203939,DAL,7.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,205.71428571428572,,7.0,,7.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,0.19125,,0.19125,,,33.6,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2022,2021-22,True
1627827-1628373-1628973-202722-203915,1610612742,"Dorian Finney-Smith, Frank Ntilikina, Jalen Brunson, Davis Bertans, Spencer Dinwiddie","Finney-Smith, Ntilikina, Brunson, Bertans, Dinwiddie",1627827-1628373-1628973-202722-203915,DAL,117.0,1,2.0,-3.0,5.0,4.0,5.0,4.0,,9.0,,,,,,,2.0,,,,,,2.0,,,2.0,,2.0,,2.0,2.0,5.0,,,,,,2.0,2.0,,,,,,2.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,2.0,5.0,,,,,,,,,,,,0.2,,0.5,,,,1.0,,1.0,,,,,,,,,110.76923076923077,,12.0,14.25,12.0,14.25,,,,0.5,,,,,,,,,0.5,,,,,,,,,,,0.5,0.5,,0.4285125,,0.4285125,,7.05,24.8,1.0,,,2.0,,,2.0,,,0.2,,,1.0,1.0,,2.0,,,,,,,2.0,2.0,1.0,,,,,0.2,0.3333333333333333,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2022,2021-22,True
1627827-1628373-1628973-203493-203915,1610612742,"Dorian Finney-Smith, Frank Ntilikina, Jalen Brunson, Reggie Bullock, Spencer Dinwiddie","Finney-Smith, Ntilikina, Brunson, Bullock, Dinwiddie",1627827-1628373-1628973-203493-203915,DAL,45.0,1,1.0,5.0,2.0,1.0,,,,3.0,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,5.0,,,,,,,,,,2.0,3.0,,,1.0,1.0,,1.0,1.0,1.0,,,3.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,5.0,,,,,1.0,1.0,,1.0,1.0,,1.25,,1.25,,0.5,,1.0,,,,1.0,,,,,,1.0,,,96.0,,10.0,25.0,10.0,25.0,,,,,,,,0.5,,,,,0.5,1.0,1.0,1.0,,,,,,,,,0.5,1.0,0.498625,,,,15.6,25.2,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2022,2021-22,True
1627827-1628373-1629029-202722-203915,1610612742,"Dorian Finney-Smith, Frank Ntilikina, Luka Doncic, Davis Bertans, Spencer Dinwiddie","Finney-Smith, Ntilikina, Doncic, Bertans, Dinwiddie",1627827-1628373-1629029-202722-203915,DAL,72.0,2,1.0,,2.0,2.0,1.0,1.0,,4.0,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,1.0,,1.0,,2.0,1.0,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,0.5,,0.6666666666666666,,,,,,1.0,,,80.0,0.5,12.0,24.0,12.0,22.5,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,0.50175,,0.50175,,,28.8,0.5,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2022,2021-22,True
1627827-1628373-1629029-203493-203915,1610612742,"Dorian Finney-Smith, Frank Ntilikina, Luka Doncic, Reggie Bullock, Spencer Dinwiddie","Finney-Smith, Ntilikina, Doncic, Bullock, Dinwiddie",1627827-1628373-1629029-203493-203915,DAL,86.0,1,1.0,-2.0,4.0,3.0,3.0,,,7.0,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,3.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,1.0,,,,,,,,1.0,3.0,,,,,,,,,,,,0.25,,1.0,,1.0,,1.0,,1.0,,,,,,1.0,,,117.20930232558139,,9.25,16.333333333333332,9.25,16.333333333333332,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,0.5358,,0.5358,,,25.2,0.75,,,1.0,,,1.0,,,0.25,,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2022,2021-22,True
1627827-1628425-202722-203493-203504,1610612742,"Dorian Finney-Smith, Sterling Brown, Davis Bertans, Reggie Bullock, Trey Burke","Finney-Smith, Brown, Bertans, Bullock, Burke",1627827-1628425-202722-203493-203504,DAL,12.0,1,,-2.0,1.0,2.0,1.0,2.0,,3.0,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,360.0,,4.0,4.0,4.0,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,0.42735,,0.42735,,,23.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2022,2021-22,True
1627827-1628467-1628973-1629029-1630182,1610612742,"Dorian Finney-Smith, Maxi Kleber, Jalen Brunson, Luka Doncic, Josh Green","Finney-Smith, Kleber, Brunson, Doncic, Green",1627827-1628467-1628973-1629029-1630182,DAL,10.0,1,,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,,10.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.4293,0.4293,,,5.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2022,2021-22,True
1627827-1628467-1628973-1629029-202722,1610612742,"Dorian Finney-Smith, Maxi Kleber, Jalen Brunson, Luka Doncic, Davis Bertans","Finney-Smith, Kleber, Brunson, Doncic, Bertans",1627827-1628467-1628973-1629029-202722,DAL,108.0,1,2.0,1.0,3.0,2.0,,,,5.0,,,,,,,,,,,,2.0,3.0,,,,,,2.0,3.0,6.0,5.0,,,,,,,,,,6.0,,,3.0,2.0,,2.0,2.0,2.0,,,6.0,,,,,,,,,,,,,,,,,,,,,6.0,,,,,1.0,0.6666666666666666,,0.6666666666666666,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,66.66666666666667,,17.333333333333332,28.0,17.333333333333332,28.0,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,1.0,0.6666666666666666,0.5154,,,,,26.03333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2022,2021-22,True
1627827-1628467-1628973-1629029-203493,1610612742,"Dorian Finney-Smith, Maxi Kleber, Jalen Brunson, Luka Doncic, Reggie Bullock","Finney-Smith, Kleber, Brunson, Doncic, Bullock",1627827-1628467-1628973-1629029-203493,DAL,7409.0,15,123.0,-9.0,235.0,241.0,34.0,70.0,22.0,476.0,33.0,41.0,5.0,7.0,7.0,38.0,69.0,17.0,7.0,15.0,1.0,16.0,50.0,1.0,5.0,10.0,78.0,127.0,23.0,65.0,266.0,275.0,7.0,12.0,2.0,6.0,24.0,16.0,11.0,106.0,50.0,57.0,12.0,6.0,50.0,16.0,53.0,19.0,72.0,12.0,7.0,23.0,163.0,7.0,17.0,61.0,32.0,101.0,24.0,125.0,5.0,11.0,5.0,24.0,7.0,42.0,21.0,57.0,11.0,3.0,8.0,12.0,7.0,242.0,32.0,6.0,0.6794871794871795,0.7066666666666667,0.8260869565217391,0.35384615384615387,0.3333333333333333,0.35384615384615387,0.6141732283464567,0.5833333333333334,0.5859375,0.5555555555555556,0.6111111111111112,0.6,0.3385416666666667,0.5714285714285714,0.7272727272727273,0.3469387755102041,0.8243243243243243,0.16666666666666666,0.788135593220339,0.26373626373626374,0.125,0.3870967741935484,0.11764705882352941,0.8,0.6896551724137931,0.7727272727272727,0.05813953488372093,92.51450938048319,0.5833333333333334,14.28936170212766,16.809128630705395,13.88936170212766,16.203319502074688,0.21354166666666666,0.8048780487804879,0.868421052631579,0.359375,0.5507246376811594,0.5671641791044776,0.6052631578947368,0.08854166666666667,0.078125,0.4666666666666667,0.4666666666666667,1.0,0.2604166666666667,0.32,0.32,0.75,0.3888888888888889,0.7142857142857143,0.2777777777777778,0.2,1.0,0.25925925925925924,0.037037037037037035,0.37037037037037035,0.5520833333333334,0.32,0.5012515625,0.5796423076923077,0.49251481481481485,0.09022556390977443,7.386614173228347,25.56307692307692,0.14468085106382977,5.0,11.0,50.0,26.0,6.0,46.0,0.6875,0.7407407407407407,0.78125,0.7878787878787878,0.7142857142857143,0.18796992481203006,0.8461538461538461,7.0,41.0,8.0,4.0,17.0,18.0,,5.0,49.0,54.0,22.0,1.0,0.375,0.4117647058823529,0.4117647058823529,0.10377358490566038,0.14965986394557823,,6.0,6.0,10.0,5.0,6.0,0.5454545454545454,0.03937007874015748,,,0.6,2.0,4.0,0.4,4.0,6.0,0.028985507246376812,0.5714285714285714,0.07317073170731707,4.0,,2.0,0.8,,2.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,0.2,0.05555555555555555,1.0,1.0,,,,,,,,,,,,1610612742,2022,2021-22,True
1627827-1628467-1628973-1629029-203915,1610612742,"Dorian Finney-Smith, Maxi Kleber, Jalen Brunson, Luka Doncic, Spencer Dinwiddie","Finney-Smith, Kleber, Brunson, Doncic, Dinwiddie",1627827-1628467-1628973-1629029-203915,DAL,847.0,6,14.0,10.0,27.0,26.0,8.0,9.0,8.0,53.0,7.0,10.0,4.0,4.0,1.0,3.0,10.0,5.0,1.0,3.0,2.0,1.0,5.0,1.0,2.0,,13.0,25.0,2.0,8.0,38.0,28.0,5.0,8.0,1.0,3.0,14.0,8.0,2.0,12.0,14.0,6.0,,6.0,5.0,1.0,6.0,2.0,8.0,1.0,1.0,1.0,18.0,2.0,8.0,4.0,3.0,9.0,11.0,20.0,2.0,3.0,1.0,1.0,,2.0,5.0,9.0,1.0,1.0,,1.0,,24.0,8.0,,0.46153846153846156,0.6,1.0,0.25,0.3333333333333333,0.25,0.52,0.625,0.48484848484848486,0.5909090909090909,0.5277777777777778,0.6363636363636364,0.24242424242424243,0.5,0.6,0.6666666666666666,1.0,0.4,0.7777777777777778,0.5882352941176471,1.0,0.5714285714285714,0.5,,0.6666666666666666,1.0,0.13333333333333333,90.10625737898465,,14.11111111111111,17.923076923076923,12.296296296296296,17.653846153846153,0.30303030303030304,0.7,0.7,0.30303030303030304,0.3,0.375,0.3333333333333333,0.15151515151515152,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,0.15151515151515152,0.2,0.2,1.0,0.36363636363636365,1.0,0.18181818181818182,0.5,1.0,0.1,0.2,,0.5454545454545454,0.2,0.48536363636363633,0.4813055555555556,0.413265,0.3684210526315789,8.368,25.25,0.2962962962962963,1.0,3.0,11.0,3.0,2.0,11.0,0.375,0.45,0.5,0.42857142857142855,1.0,0.2894736842105263,1.0,3.0,6.0,2.0,,1.0,1.0,,,8.0,7.0,4.0,1.0,,0.6,0.6,0.1111111111111111,0.14285714285714285,1.0,,1.0,2.0,2.0,1.0,0.5,0.08,,0.5,,1.0,,0.5,2.0,1.0,0.2,0.6666666666666666,,1.0,,,1.0,,,,,,,1.0,,,,,2.0,,,,,0.25,0.09090909090909091,,,1.0,1.0,,,,,,,,,,1610612742,2022,2021-22,True
1627827-1628467-1628973-1630182-203493,1610612742,"Dorian Finney-Smith, Maxi Kleber, Jalen Brunson, Josh Green, Reggie Bullock","Finney-Smith, Kleber, Brunson, Green, Bullock",1627827-1628467-1628973-1630182-203493,DAL,658.0,3,11.0,7.0,21.0,18.0,14.0,,5.0,39.0,5.0,6.0,1.0,2.0,4.0,5.0,8.0,,,,,1.0,6.0,1.0,1.0,3.0,10.0,14.0,1.0,6.0,29.0,22.0,1.0,2.0,1.0,1.0,6.0,9.0,3.0,12.0,8.0,3.0,,2.0,6.0,1.0,6.0,1.0,7.0,1.0,,2.0,15.0,3.0,2.0,6.0,2.0,8.0,5.0,13.0,,,,3.0,2.0,3.0,3.0,5.0,,,,,,23.0,14.0,,0.6,0.6666666666666666,1.0,0.16666666666666666,1.0,0.16666666666666666,0.7142857142857143,0.5,0.575,0.8333333333333334,0.6304347826086957,0.75,0.3,1.0,0.4,0.5,0.8571428571428571,0.6,0.6666666666666666,0.5555555555555556,,0.6666666666666666,0.6,1.0,0.25,0.5,,85.34954407294833,,17.142857142857142,16.555555555555557,16.095238095238095,14.833333333333334,0.3,0.8333333333333334,0.8333333333333334,0.4,0.625,0.625,0.4,,,,,,0.3,0.16666666666666666,0.16666666666666666,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.3333333333333333,,0.25,0.6,0.16666666666666666,0.4843325,0.544125,0.47303333333333336,0.20689655172413793,5.871428571428572,25.95,0.6666666666666666,4.0,8.0,22.0,4.0,,22.0,0.8888888888888888,0.6666666666666666,0.7333333333333333,0.8,1.0,0.7586206896551724,1.0,,6.0,,,1.0,,,1.0,8.0,7.0,2.0,,,,,0.09523809523809523,0.13333333333333333,,,,6.0,,,,,,,,1.0,2.0,,,,,,,1.0,,2.0,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1610612742,2022,2021-22,True
1627827-1628467-1628973-1630182-203915,1610612742,"Dorian Finney-Smith, Maxi Kleber, Jalen Brunson, Josh Green, Spencer Dinwiddie","Finney-Smith, Kleber, Brunson, Green, Dinwiddie",1627827-1628467-1628973-1630182-203915,DAL,20.0,1,,-1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,20.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2022,2021-22,True
