EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,Technical Free Throw Trips,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefTwoPtRebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,DefTwoPtReboundPct,DefAtRimReboundPct,LongMidRangeFGA,Fg2aBlocked,BadPassTurnovers,FoulsDrawn,TwoPtShootingFoulsDrawn,FG2APctBlocked,LongMidRangePctBlocked,LongMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,LongMidRangeFGM,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,FTDefRebounds,LostBallSteals,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefFTReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Charge Fouls,Corner3FGA,PenaltyCorner3FGA,OffThreePtRebounds,Travels,OffThreePtReboundPct,OffCorner3ReboundPct,Corner3Frequency,PenaltyCorner3Frequency,HeaveAttempts,OffArc3ReboundPct,SecondChanceFtPoints,Offensive Fouls Drawn,DefLongMidRangeReboundPct,BadPassOutOfBoundsTurnovers,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,Corner3Assists,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,Offensive Fouls,2pt And 1 Free Throw Trips,AtRimPctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,BlockedCorner3,OffensiveGoaltends,FTOffRebounds,OffFTReboundPct,team_id,year,season,team_vs
1626204-1627742-1630230-1630529-1630530,1610612740,"Larry Nance Jr., Brandon Ingram, Naji Marshall, Herbert Jones, Trey Murphy III","Nance Jr., Ingram, Marshall, Jones, Murphy III",1626204-1627742-1630230-1630529-1630530,NOP,44.0,1,1.0,-5.0,1.0,3.0,1.0,1.0,,4.0,,,,,,,,2.0,2.0,,,2.0,,3.0,8.0,,,,,,2.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,3.0,3.0,1.0,,,,0.75,,0.75,0.75,,0.75,1.0,,,,,,,,,,130.9090909090909,26.0,6.0,26.0,6.0,,,,,1.0,,,,,1.0,1.0,0.43575,,0.43575,,1.0,,47.75,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,3.0,,1.0,,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,0.5,0.5,1.0,,0.5,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2022,2021-22,False
1626204-1627742-1630230-1630529-1630631,1610612740,"Larry Nance Jr., Brandon Ingram, Naji Marshall, Herbert Jones, Jose Alvarado","Nance Jr., Ingram, Marshall, Jones, Alvarado",1626204-1627742-1630230-1630529-1630631,NOP,2.0,1,,-2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,720.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2022,2021-22,False
1626204-1627742-1630230-1630529-203468,1610612740,"Larry Nance Jr., Brandon Ingram, Naji Marshall, Herbert Jones, CJ McCollum","Nance Jr., Ingram, Marshall, Jones, McCollum",1626204-1627742-1630230-1630529-203468,NOP,228.0,1,4.0,2.0,8.0,7.0,4.0,6.0,2.0,15.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,10.0,8.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,5.0,,,,1.0,1.0,2.0,2.0,1.0,2.0,4.0,,8.0,4.0,4.0,0.75,1.0,0.5,0.5,1.0,0.3333333333333333,0.625,1.0,0.5,0.3333333333333333,0.5,1.0,1.0,1.0,0.6666666666666666,,1.0,,,94.73684210526316,13.375,17.285714285714285,12.625,17.285714285714285,0.5,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.8333333333333334,0.5880416666666667,,0.5380666666666667,0.2,0.4,2.2,26.35,0.5,2.0,1.0,,1.0,1.0,1.0,,,,2.0,1.0,,,,0.14285714285714285,0.2,,,,,,,,,2.0,,,,1.0,,1.0,,1.0,,,2.0,,,1.0,,,1.0,,,,,,,,1.0,0.3333333333333333,0.5,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,1.0,,1.0,,0.5,,0.16666666666666666,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2022,2021-22,False
1626204-1627742-1630230-1630530-1630631,1610612740,"Larry Nance Jr., Brandon Ingram, Naji Marshall, Trey Murphy III, Jose Alvarado","Nance Jr., Ingram, Marshall, Murphy III, Alvarado",1626204-1627742-1630230-1630530-1630631,NOP,33.0,1,1.0,-2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,87.27272727272727,8.0,25.0,8.0,25.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2022,2021-22,False
1626204-1627742-1630230-1630530-203468,1610612740,"Larry Nance Jr., Brandon Ingram, Naji Marshall, Trey Murphy III, CJ McCollum","Nance Jr., Ingram, Marshall, Murphy III, McCollum",1626204-1627742-1630230-1630530-203468,NOP,81.0,1,1.0,4.0,4.0,4.0,4.0,4.0,1.0,8.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,,,3.0,5.0,,,6.0,2.0,1.0,1.0,2.0,3.0,5.0,,,6.0,4.0,2.0,,1.0,,2.0,1.0,3.0,,1.0,1.0,,,,,,,,,4.0,6.0,4.0,0.6,1.0,0.6,0.6,1.0,0.6,0.6,1.0,0.6,,,0.5,,1.0,0.5,,0.5,,,142.2222222222222,9.25,11.0,9.25,11.0,0.6,1.0,1.0,0.4,,1.0,1.0,0.6,1.0,,0.6,0.54584,0.5583,0.54584,0.3333333333333333,1.0,4.279999999999999,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2022,2021-22,False
1626204-1627742-1630230-1630631-203468,1610612740,"Larry Nance Jr., Brandon Ingram, Naji Marshall, Jose Alvarado, CJ McCollum","Nance Jr., Ingram, Marshall, Alvarado, McCollum",1626204-1627742-1630230-1630631-203468,NOP,2.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,720.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2022,2021-22,False
1626204-1627742-1630529-1630530-1630631,1610612740,"Larry Nance Jr., Brandon Ingram, Herbert Jones, Trey Murphy III, Jose Alvarado","Nance Jr., Ingram, Jones, Murphy III, Alvarado",1626204-1627742-1630529-1630530-1630631,NOP,204.0,1,3.0,8.0,9.0,8.0,,3.0,1.0,17.0,2.0,3.0,,,,,,2.0,,2.0,4.0,2.0,4.0,11.0,3.0,,,,,,,,,2.0,,2.0,,2.0,3.0,1.0,4.0,,3.0,2.0,1.0,,2.0,,1.0,1.0,4.0,,11.0,,,0.5,,,0.5833333333333334,,,0.6875,,,0.3333333333333333,0.5,,0.6666666666666666,0.75,0.3333333333333333,,,1.0,,120.0,11.444444444444445,12.625,11.333333333333334,12.375,0.5,0.6666666666666666,0.6666666666666666,,0.3333333333333333,,,,,,0.8333333333333334,0.5629083333333333,,,,,5.475,28.9,,1.0,1.0,,,1.0,,1.0,,1.0,2.0,2.0,,,0.16666666666666666,0.25,0.3333333333333333,,,1.0,,,1.0,,,2.0,3.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,5.0,,1.0,1.0,,,,,,,,,,,,0.5,0.5,1.0,0.5,,0.5,,,1.0,0.5,,0.5,,,,,,,0.5,0.5,1.0,,,0.5,,,,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2022,2021-22,False
1626204-1627742-1630529-1630530-203468,1610612740,"Larry Nance Jr., Brandon Ingram, Herbert Jones, Trey Murphy III, CJ McCollum","Nance Jr., Ingram, Jones, Murphy III, McCollum",1626204-1627742-1630529-1630530-203468,NOP,731.0,6,12.0,17.0,28.0,23.0,20.0,9.0,4.0,51.0,3.0,3.0,,,1.0,1.0,5.0,14.0,10.0,5.0,10.0,16.0,7.0,44.0,27.0,,2.0,3.0,3.0,8.0,11.0,7.0,31.0,6.0,,14.0,2.0,4.0,7.0,4.0,11.0,,1.0,1.0,1.0,,3.0,1.0,1.0,12.0,8.0,,41.0,31.0,20.0,0.5,,0.375,0.7115384615384616,0.375,0.631578947368421,0.7333333333333333,0.375,0.6739130434782609,0.6153846153846154,0.3333333333333333,0.4,0.5714285714285714,0.5,0.3333333333333333,,0.25,,,100.46511627906976,14.142857142857142,14.565217391304348,13.214285714285714,13.347826086956522,0.11538461538461539,1.0,1.0,0.19230769230769232,0.5384615384615384,,,0.05263157894736842,1.0,0.5263157894736842,0.7307692307692307,0.45657884615384614,0.39758333333333334,0.4318368421052632,0.06818181818181818,0.7045454545454546,7.88,25.9375,0.7142857142857143,3.0,2.0,,5.0,0.42857142857142855,0.3333333333333333,2.0,1.0,1.0,8.0,1.0,0.1,,0.07692307692307693,0.07142857142857142,0.09090909090909091,1.0,1.0,7.0,1.0,5.0,9.0,2.0,6.0,4.0,24.0,3.0,7.0,2.0,8.0,10.0,6.0,2.0,,,28.0,,,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,0.4,0.4,0.8888888888888888,0.5625,0.5454545454545454,0.5625,,1.0,0.3333333333333333,0.5714285714285714,1.0,0.6666666666666666,0.2,0.25,,0.5,0.5,,0.5,0.5,0.8571428571428571,0.25,0.5,0.5,1.0,2.0,1.0,2.0,,0.2857142857142857,,0.07692307692307693,0.05263157894736842,,0.2857142857142857,,,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.2,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.058823529411764705,,,,,,,,,,,,,,1610612740,2022,2021-22,False
1626204-1627742-1630529-1630631-202685,1610612740,"Larry Nance Jr., Brandon Ingram, Herbert Jones, Jose Alvarado, Jonas Valanciunas","Nance Jr., Ingram, Jones, Alvarado, Valanciunas",1626204-1627742-1630529-1630631-202685,NOP,142.0,1,2.0,6.0,5.0,5.0,4.0,,2.0,10.0,2.0,4.0,1.0,2.0,,2.0,1.0,,,2.0,5.0,,4.0,8.0,2.0,1.0,2.0,2.0,,2.0,,3.0,3.0,4.0,2.0,,2.0,3.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,8.0,2.0,6.0,3.0,4.0,0.4,0.5,,0.4,0.5,,0.5714285714285714,0.5,0.375,,1.0,0.6666666666666666,0.75,0.75,0.6666666666666666,0.5,1.0,,0.3333333333333333,101.40845070422534,16.6,11.8,16.4,10.4,0.8,0.5,0.5,0.2,,1.0,0.5,1.0,,,0.8,0.5665199999999999,0.6378,0.58345,0.25,0.375,2.04,,0.8,,,,,,,,,1.0,3.0,1.0,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2022,2021-22,False
1626204-1627742-1630529-1630631-203468,1610612740,"Larry Nance Jr., Brandon Ingram, Herbert Jones, Jose Alvarado, CJ McCollum","Nance Jr., Ingram, Jones, Alvarado, McCollum",1626204-1627742-1630529-1630631-203468,NOP,1473.0,5,25.0,-2.0,46.0,47.0,34.0,30.0,9.0,93.0,14.0,18.0,4.0,5.0,11.0,15.0,9.0,11.0,6.0,20.0,35.0,13.0,10.0,56.0,58.0,4.0,7.0,13.0,15.0,29.0,8.0,7.0,40.0,20.0,6.0,11.0,8.0,6.0,13.0,12.0,25.0,2.0,4.0,2.0,5.0,2.0,6.0,6.0,3.0,11.0,12.0,,43.0,40.0,34.0,0.5714285714285714,0.5714285714285714,0.5172413793103449,0.4791666666666667,0.55,0.44594594594594594,0.5283018867924528,0.5909090909090909,0.5,0.2708333333333333,0.8333333333333334,0.5333333333333333,0.6,0.6842105263157895,0.46153846153846156,0.75,0.5,1.0,0.08333333333333333,90.91649694501018,15.673913043478262,16.0,14.869565217391305,15.085106382978724,0.375,0.7777777777777778,0.875,0.1875,0.22916666666666666,0.5,0.8,0.40540540540540543,0.7333333333333333,0.16216216216216217,0.6458333333333334,0.5057927083333333,0.57625,0.5095878378378378,0.23214285714285715,0.7142857142857143,6.965714285714286,25.746153846153845,0.7391304347826086,7.0,1.0,,2.0,0.7777777777777778,1.0,8.0,2.0,3.0,9.0,5.0,0.05714285714285714,,0.16666666666666666,0.09803921568627451,0.13157894736842105,1.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,20.0,3.0,3.0,2.0,10.0,1.0,11.0,1.0,8.0,,2.0,23.0,,2.0,1.0,,,2.0,1.0,,,,1.0,1.0,,2.0,0.5,0.5882352941176471,0.5,0.15384615384615385,0.125,0.15384615384615385,,0.3333333333333333,,0.5,,0.5714285714285714,0.1111111111111111,0.1111111111111111,,0.625,0.625,0.4,0.18181818181818182,0.18181818181818182,0.5,0.2,0.16666666666666666,0.18181818181818182,,2.0,2.0,4.0,,0.36363636363636365,,0.041666666666666664,0.05405405405405406,,0.4444444444444444,2.0,1.0,1.0,,,,1.0,,1.0,,,0.3333333333333333,,,,,0.1,,,,,1.0,1.0,2.0,0.1111111111111111,0.25,0.5,1.0,,,,,,,1610612740,2022,2021-22,False
1626204-1627742-1630529-202685-203468,1610612740,"Larry Nance Jr., Brandon Ingram, Herbert Jones, Jonas Valanciunas, CJ McCollum","Nance Jr., Ingram, Jones, Valanciunas, McCollum",1626204-1627742-1630529-202685-203468,NOP,1.0,1,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,2.0,,2.0,2.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,1440.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2022,2021-22,False
1626204-1627742-1630631-202685-203468,1610612740,"Larry Nance Jr., Brandon Ingram, Jose Alvarado, Jonas Valanciunas, CJ McCollum","Nance Jr., Ingram, Alvarado, Valanciunas, McCollum",1626204-1627742-1630631-202685-203468,NOP,181.0,2,3.0,-6.0,4.0,6.0,1.0,1.0,1.0,10.0,,1.0,,,,,1.0,,,1.0,3.0,,2.0,4.0,10.0,,,1.0,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,1.0,1.0,1.0,2.0,4.0,,3.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,0.4,0.5,0.5,,,0.5,1.0,1.0,0.5,1.0,,,0.5,79.55801104972376,24.25,14.0,24.25,14.0,0.3333333333333333,,,0.3333333333333333,,,,,,,0.3333333333333333,0.48383333333333334,,,0.25,0.25,9.0,,0.25,,1.0,,,,,1.0,,,3.0,2.0,,,0.3333333333333333,0.4,0.4,,1.0,,,,,,,2.0,,,,1.0,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612740,2022,2021-22,False
1626204-1628984-1630230-1630529-203468,1610612740,"Larry Nance Jr., Devonte' Graham, Naji Marshall, Herbert Jones, CJ McCollum","Nance Jr., Graham, Marshall, Jones, McCollum",1626204-1628984-1630230-1630529-203468,NOP,233.0,1,4.0,1.0,8.0,7.0,,,3.0,15.0,2.0,4.0,1.0,1.0,,,1.0,2.0,,3.0,7.0,2.0,1.0,7.0,6.0,1.0,2.0,3.0,,,,,,4.0,2.0,2.0,3.0,2.0,4.0,3.0,7.0,1.0,,,,,1.0,,,,2.0,,4.0,,,0.42857142857142855,0.5,,0.3333333333333333,0.5,,0.35,0.5,,0.2222222222222222,,0.75,1.0,1.0,0.5,1.0,,1.0,0.25,92.70386266094421,16.5,14.428571428571429,16.0,14.428571428571429,0.4444444444444444,0.5,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.5,1.0,,,,0.6666666666666666,0.5030944444444444,0.43015,,0.42857142857142855,,6.628571428571428,25.55,,2.0,1.0,,,1.0,1.0,2.0,2.0,,2.0,1.0,0.2857142857142857,,0.2222222222222222,0.1,0.125,,1.0,,,,,,,2.0,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,1.0,,,1.0,,1.0,1.0,,0.3333333333333333,0.5,,,,,,1.0,,1.0,1.0,0.5,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,0.25,,,,1.0,,,,,,1610612740,2022,2021-22,False
1626204-1628984-1630230-1630530-203468,1610612740,"Larry Nance Jr., Devonte' Graham, Naji Marshall, Trey Murphy III, CJ McCollum","Nance Jr., Graham, Marshall, Murphy III, McCollum",1626204-1628984-1630230-1630530-203468,NOP,482.0,2,8.0,,16.0,16.0,4.0,4.0,3.0,32.0,1.0,1.0,,,,,1.0,9.0,3.0,3.0,5.0,10.0,3.0,24.0,24.0,,1.0,3.0,,,3.0,1.0,4.0,,,9.0,,1.0,2.0,3.0,5.0,,1.0,,1.0,,2.0,1.0,2.0,4.0,4.0,,21.0,4.0,4.0,0.6,,,0.7,0.5,0.5,0.7058823529411765,0.5,0.5,0.6666666666666666,0.5,,1.0,1.0,0.42857142857142855,,,,,95.60165975103735,14.9375,15.1875,14.6875,15.1875,0.06666666666666667,1.0,1.0,0.06666666666666667,0.6,,,,,1.0,0.7333333333333333,0.4985833333333333,,0.52085,0.125,0.16666666666666666,10.98,26.110000000000003,0.25,1.0,1.0,,1.0,1.0,,3.0,1.0,1.0,4.0,1.0,0.2,,0.2,0.0625,0.16666666666666666,,2.0,5.0,2.0,1.0,5.0,2.0,1.0,6.0,12.0,3.0,5.0,3.0,4.0,7.0,4.0,1.0,,2.0,18.0,,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.5,0.3333333333333333,0.5,,,1.0,1.0,1.0,1.0,,,,0.6666666666666666,0.6666666666666666,1.0,0.5555555555555556,0.5555555555555556,0.8,0.6666666666666666,0.3333333333333333,0.5555555555555556,,1.0,,3.0,,0.6,1.0,0.06666666666666667,,,0.5,,1.0,,,,,,,1.0,,,0.5,1.0,,,,,,,,,1.0,1.0,,,,0.5,1.0,,,,,,,1610612740,2022,2021-22,False
1626204-1628984-1630529-202685-203468,1610612740,"Larry Nance Jr., Devonte' Graham, Herbert Jones, Jonas Valanciunas, CJ McCollum","Nance Jr., Graham, Jones, Valanciunas, McCollum",1626204-1628984-1630529-202685-203468,NOP,38.0,1,1.0,,1.0,1.0,,,,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,75.78947368421053,13.0,25.0,13.0,25.0,,,,,1.0,,,,,,1.0,0.54825,,,,,,26.1,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2022,2021-22,False
1626204-1629637-1630529-1630631-203468,1610612740,"Larry Nance Jr., Jaxson Hayes, Herbert Jones, Jose Alvarado, CJ McCollum","Nance Jr., Hayes, Jones, Alvarado, McCollum",1626204-1629637-1630529-1630631-203468,NOP,68.0,1,1.0,-2.0,1.0,2.0,,,,3.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.529411764705884,17.0,25.5,17.0,22.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2022,2021-22,False
1626204-1630230-1630529-1630530-1630631,1610612740,"Larry Nance Jr., Naji Marshall, Herbert Jones, Trey Murphy III, Jose Alvarado","Nance Jr., Marshall, Jones, Murphy III, Alvarado",1626204-1630230-1630529-1630530-1630631,NOP,29.0,1,,-1.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,2.0,2.0,3.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,2.0,,2.0,2.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,99.3103448275862,23.0,6.0,23.0,6.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2022,2021-22,False
1626204-1630230-1630529-1630631-203468,1610612740,"Larry Nance Jr., Naji Marshall, Herbert Jones, Jose Alvarado, CJ McCollum","Nance Jr., Marshall, Jones, Alvarado, McCollum",1626204-1630230-1630529-1630631-203468,NOP,247.0,3,4.0,-3.0,6.0,9.0,,,,15.0,,,,,,,2.0,4.0,,2.0,2.0,5.0,,7.0,10.0,,,,,,,,,2.0,,4.0,,1.0,2.0,1.0,3.0,,,,,,,,2.0,4.0,,,7.0,,,1.0,,,0.5,,,0.5,,,0.7142857142857143,,,1.0,0.6666666666666666,0.25,,,,,87.44939271255062,18.0,15.444444444444445,18.0,15.222222222222221,,,,0.2857142857142857,0.5714285714285714,,,,,,0.7142857142857143,0.4986642857142857,,,,,5.4,25.1,,1.0,,,,0.5,,,,,,,,,,,,2.0,,1.0,,,1.0,,,2.0,3.0,,1.0,1.0,1.0,2.0,1.0,,1.0,,5.0,,,,,,,1.0,,,,1.0,1.0,,,0.5,0.5,1.0,0.2,,0.2,,,0.5,1.0,,,1.0,1.0,0.5,,,,0.25,0.25,1.0,,,0.25,,1.0,,1.0,,0.25,,0.14285714285714285,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2022,2021-22,False
