EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefensiveGoaltends,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,OffThreePtRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChancePointsPct,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,Corner3Assists,BlockedAtRim,BlockedLongMidRange,RecoveredBlocks,SecondChanceFg3Pct,AtRimPctBlocked,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Charge Fouls Drawn,NonShootingPenaltyNonTakeFouls,SecondChanceFtPoints,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffensiveGoaltends,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTurnovers,FTDefRebounds,Charge Fouls,Loose Ball Fouls,DefFTReboundPct,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,Technical Free Throw Trips,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,team_id,year,season,team_vs
1626171-1626192-1628960-1628975-201572,1610612749,"Bobby Portis, Pat Connaughton, Grayson Allen, Jevon Carter, Brook Lopez","Portis, Connaughton, Allen, Carter, Lopez",1626171-1626192-1628960-1628975-201572,MIL,85.0,1,1.0,4.0,4.0,3.0,3.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.5,0.5,1.0,0.8333333333333334,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,118.58823529411764,11.5,13.0,11.5,13.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,1.0,0.5,0.6077333333333333,0.3333333333333333,1.0,1.5,27.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
1626171-1626192-1628960-1628975-201950,1610612749,"Bobby Portis, Pat Connaughton, Grayson Allen, Jevon Carter, Jrue Holiday","Portis, Connaughton, Allen, Carter, Holiday",1626171-1626192-1628960-1628975-201950,MIL,124.0,2,2.0,2.0,5.0,5.0,5.0,10.0,1.0,3.0,,,2.0,5.0,,,3.0,7.0,5.0,4.0,,,,2.0,,2.0,,1.0,4.0,,1.0,3.0,1.0,1.0,,,,2.0,3.0,1.0,2.0,,7.0,1.0,1.0,,,,0.4,0.4,0.5833333333333334,,,,0.5,,116.1290322580645,11.4,13.4,11.2,13.0,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,0.6,,0.57816,0.3333333333333333,0.3333333333333333,5.96,,5.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,5.0,3.0,7.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,7.0,5.0,0.4,0.4,0.5833333333333334,0.6666666666666666,1.0,0.6666666666666666,0.5,1.0,1.0,0.3333333333333333,0.4,0.5,0.5,1.0,1.0,0.6,0.3333333333333333,0.65455,0.57816,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
1626171-1626192-1628960-1628975-203507,1610612749,"Bobby Portis, Pat Connaughton, Grayson Allen, Jevon Carter, Giannis Antetokounmpo","Portis, Connaughton, Allen, Carter, Antetokounmpo",1626171-1626192-1628960-1628975-203507,MIL,776.0,4,13.0,-20.0,25.0,27.0,2.0,52.0,3.0,3.0,1.0,6.0,5.0,12.0,1.0,9.0,2.0,15.0,35.0,2.0,3.0,6.0,1.0,1.0,1.0,2.0,1.0,,5.0,2.0,8.0,11.0,3.0,2.0,3.0,2.0,6.0,6.0,3.0,1.0,1.0,,11.0,0.2,0.3333333333333333,1.0,0.1111111111111111,0.1111111111111111,0.4166666666666667,0.30952380952380953,0.3409090909090909,0.42857142857142855,0.5,0.6666666666666666,0.8,,96.49484536082474,16.12,13.814814814814815,15.84,13.518518518518519,0.14285714285714285,1.0,1.0,,0.2857142857142857,0.16666666666666666,0.16666666666666666,1.0,0.5714285714285714,0.16666666666666666,0.4814595238095238,0.047619047619047616,0.08333333333333333,8.025,25.41111111111111,6.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,6.0,,1.0,6.0,3.0,,2.0,4.0,6.0,6.0,0.3333333333333333,0.5,0.5,0.14285714285714285,0.8571428571428571,0.2,,,0.8333333333333334,,0.14285714285714285,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.2,1.0,0.3275,0.53957,0.4,0.24,1.0,1.0,6.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,8.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.08333333333333333,0.16666666666666666,0.25,0.2,0.2,0.3333333333333333,0.5,1.0,1.0,0.2857142857142857,0.16666666666666666,0.2,1.0,0.14285714285714285,1.0,0.2,0.2,1.0,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
1626171-1626192-1628960-201572-201950,1610612749,"Bobby Portis, Pat Connaughton, Grayson Allen, Brook Lopez, Jrue Holiday","Portis, Connaughton, Allen, Lopez, Holiday",1626171-1626192-1628960-201572-201950,MIL,1367.0,10,23.0,15.0,41.0,44.0,15.0,85.0,3.0,7.0,8.0,14.0,10.0,19.0,10.0,21.0,8.0,58.0,43.0,8.0,24.0,13.0,8.0,4.0,8.0,12.0,6.0,2.0,32.0,15.0,21.0,26.0,1.0,1.0,2.0,1.0,3.0,10.0,12.0,,6.0,,51.0,0.4,0.4444444444444444,0.8,0.47619047619047616,0.5,0.5263157894736842,0.625,0.6304347826086957,0.525,0.6666666666666666,0.6521739130434783,0.7,0.6666666666666666,89.53913679590343,16.073170731707318,16.09090909090909,15.585365853658537,15.545454545454545,0.175,0.42857142857142855,0.5,0.6666666666666666,0.35,0.5714285714285714,0.5714285714285714,0.75,0.7,0.6153846153846154,0.5215205128205128,0.13043478260869565,0.24,9.294736842105262,26.947619047619046,8.0,3.0,1.0,1.0,2.0,3.0,6.0,3.0,2.0,3.0,5.0,12.0,,3.0,6.0,5.0,1.0,2.0,4.0,12.0,8.0,0.6666666666666666,0.5,0.6,0.3333333333333333,0.8571428571428571,0.2631578947368421,0.5,,1.0,0.05555555555555555,0.15,0.5,0.5,,0.25,0.2857142857142857,0.5,0.5060333333333333,0.5611166666666666,0.20689655172413793,0.1951219512195122,1.0,4.0,6.0,7.0,1.0,,3.0,2.0,7.0,1.0,4.0,12.0,2.0,1.0,2.0,2.0,,,1.0,1.0,,,1.0,2.0,1.0,,5.0,1.0,5.0,0.25,0.6666666666666666,0.875,0.875,0.05263157894736842,,0.2,0.5,,0.4,0.45454545454545453,1.0,0.5,0.15,0.6666666666666666,0.6666666666666666,0.5,0.175,1.0,0.14285714285714285,0.42857142857142855,,0.1206896551724138,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,3.0,1.0,3.0,1.0,0.14285714285714285,0.6,0.2857142857142857,0.2857142857142857,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
1626171-1626192-1628960-201572-203507,1610612749,"Bobby Portis, Pat Connaughton, Grayson Allen, Brook Lopez, Giannis Antetokounmpo","Portis, Connaughton, Allen, Lopez, Antetokounmpo",1626171-1626192-1628960-201572-203507,MIL,31.0,1,1.0,2.0,2.0,2.0,,4.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,2.0,,2.0,,1.0,,1.0,,1.0,,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2.0,1.0,1.0,,,,1.0,0.5,0.5,0.5,,1.0,1.0,,185.8064516129032,6.0,9.5,6.0,9.5,0.5,1.0,1.0,1.0,0.5,,,,1.0,,0.5784,,,2.6,26.3,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
1626171-1626192-1628960-201588-203507,1610612749,"Bobby Portis, Pat Connaughton, Grayson Allen, George Hill, Giannis Antetokounmpo","Portis, Connaughton, Allen, Hill, Antetokounmpo",1626171-1626192-1628960-201588-203507,MIL,656.0,4,11.0,12.0,22.0,22.0,9.0,44.0,3.0,4.0,4.0,8.0,5.0,9.0,5.0,9.0,3.0,28.0,16.0,8.0,9.0,8.0,4.0,4.0,3.0,7.0,2.0,3.0,17.0,6.0,10.0,11.0,1.0,,1.0,,3.0,4.0,4.0,,2.0,,28.0,0.8,0.8,0.6,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6944444444444444,0.7,0.5,0.3333333333333333,0.75,0.7692307692307693,0.6666666666666666,96.58536585365853,14.818181818181818,15.0,14.818181818181818,14.954545454545455,0.2222222222222222,0.75,0.75,1.0,0.4444444444444444,0.5,0.5,0.5,0.7222222222222222,0.5,0.5283055555555555,0.1,0.18181818181818182,8.944444444444445,25.9,3.0,,,,1.0,1.0,3.0,,1.0,2.0,,2.0,,,4.0,1.0,,1.0,6.0,2.0,3.0,0.5,0.3333333333333333,0.3333333333333333,,0.8,0.125,,,1.0,,0.16666666666666666,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,,0.5363,0.07142857142857142,0.13636363636363635,,1.0,2.0,1.0,,,1.0,,,,1.0,2.0,,,1.0,1.0,1.0,,2.0,1.0,,1.0,2.0,,1.0,,2.0,1.0,2.0,,,,,,,0.25,,0.25,,0.8,,,0.1111111111111111,0.5,0.5,1.0,0.05555555555555555,,,0.3333333333333333,,,1.0,,,,,,6.0,,1.0,1.0,,1.0,,,0.5,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
1626171-1626192-1628960-201950-202083,1610612749,"Bobby Portis, Pat Connaughton, Grayson Allen, Jrue Holiday, Wesley Matthews","Portis, Connaughton, Allen, Holiday, Matthews",1626171-1626192-1628960-201950-202083,MIL,62.0,2,1.0,5.0,2.0,3.0,,5.0,,,,,,,1.0,1.0,2.0,5.0,,,3.0,,,,1.0,1.0,,,3.0,1.0,2.0,2.0,,,,,,1.0,2.0,,1.0,,5.0,,,1.0,1.0,1.0,,1.5,1.25,1.0,,1.0,1.0,1.0,116.1290322580645,7.5,15.666666666666666,7.5,15.666666666666666,,,,,,,,,1.0,,0.4788,0.5,1.0,,24.0,2.0,,,,,,,,,,2.0,5.0,,,1.0,,,,,5.0,2.0,,1.5,1.25,,1.0,,,,1.0,,,,,,,,,,0.4788,1.0,1.0,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
1626171-1626192-1628960-201950-203114,1610612749,"Bobby Portis, Pat Connaughton, Grayson Allen, Jrue Holiday, Khris Middleton","Portis, Connaughton, Allen, Holiday, Middleton",1626171-1626192-1628960-201950-203114,MIL,58.0,1,1.0,5.0,3.0,2.0,,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,1.0,,,,,,,,,,,5.0,,,1.0,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334,0.3333333333333333,,,1.0,,124.13793103448276,10.0,14.0,10.0,14.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,0.5631,,,10.6,28.8,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
1626171-1626192-1628960-201950-203507,1610612749,"Bobby Portis, Pat Connaughton, Grayson Allen, Jrue Holiday, Giannis Antetokounmpo","Portis, Connaughton, Allen, Holiday, Antetokounmpo",1626171-1626192-1628960-201950-203507,MIL,1269.0,9,21.0,-18.0,40.0,48.0,12.0,88.0,3.0,7.0,4.0,12.0,9.0,19.0,5.0,14.0,3.0,36.0,54.0,16.0,15.0,12.0,4.0,8.0,5.0,13.0,4.0,3.0,31.0,4.0,16.0,18.0,4.0,3.0,3.0,2.0,7.0,7.0,6.0,,3.0,,35.0,0.8888888888888888,0.8888888888888888,1.0,0.35714285714285715,0.35714285714285715,0.47368421052631576,0.5,0.5,0.42424242424242425,0.42857142857142855,0.5,0.6666666666666666,1.0,99.8581560283688,14.725,14.166666666666666,14.675,13.291666666666666,0.21212121212121213,0.42857142857142855,0.5,1.0,0.36363636363636365,0.3333333333333333,0.36363636363636365,1.0,0.6363636363636364,0.3333333333333333,0.5077090909090909,0.08333333333333333,0.13636363636363635,9.573684210526316,25.814285714285713,2.0,2.0,1.0,,1.0,3.0,7.0,1.0,,2.0,,,2.0,1.0,12.0,2.0,,3.0,11.0,,2.0,,,,0.1111111111111111,0.75,0.1111111111111111,0.25,,0.8333333333333334,,0.21212121212121213,0.42857142857142855,0.5,0.6666666666666666,1.0,0.5,,0.6153,0.5994,,0.05,,3.0,5.0,2.0,,,,,1.0,,,2.0,,2.0,3.0,1.0,1.0,,4.0,1.0,,,2.0,,,,2.0,1.0,2.0,,,,0.25,0.10526315789473684,,0.1111111111111111,,0.125,,,0.5,0.5,0.15151515151515152,0.6,0.6,1.0,0.06060606060606061,,,,,0.027777777777777776,1.0,,,,,,,,1.0,1.0,,1.0,,0.14285714285714285,0.5,0.5,0.5,1.0,,,,,1.0,,1.0,1.0,0.07142857142857142,0.14285714285714285,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
1626171-1626192-1628975-201572-201950,1610612749,"Bobby Portis, Pat Connaughton, Jevon Carter, Brook Lopez, Jrue Holiday","Portis, Connaughton, Carter, Lopez, Holiday",1626171-1626192-1628975-201572-201950,MIL,103.0,1,2.0,-1.0,4.0,4.0,,8.0,,,,1.0,,1.0,1.0,2.0,,3.0,4.0,,3.0,1.0,,,1.0,1.0,,,3.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,3.0,,,1.0,0.5,0.5,,0.5,0.5,0.6666666666666666,,1.0,1.0,,111.84466019417476,11.75,14.0,11.75,14.0,,,,,0.3333333333333333,,,,0.6666666666666666,,0.50845,,,6.0,24.9,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,0.3333333333333333,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
