EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Charge Fouls Drawn,DefensiveGoaltends,Defensive 3 Seconds Violations,Corner3PctBlocked,3pt And 1 Free Throw Trips,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,HeaveAttempts,Clear Path Fouls,team_id,year,season,team_vs
1629680-1630178-201935-202699-203954,1610612755,"Matisse Thybulle, Tyrese Maxey, James Harden, Tobias Harris, Joel Embiid","Thybulle, Maxey, Harden, Harris, Embiid",1629680-1630178-201935-202699-203954,PHI,19408.0,20,323.0,126.0,658.0,655.0,98.0,82.0,58.0,1313.0,136.0,180.0,16.0,25.0,21.0,28.0,52.0,132.0,18.0,50.0,29.0,65.0,2.0,3.0,4.0,8.0,55.0,143.0,3.0,7.0,6.0,21.0,206.0,362.0,84.0,208.0,154.0,818.0,692.0,23.0,40.0,5.0,10.0,19.0,80.0,26.0,52.0,10.0,29.0,29.0,111.0,230.0,182.0,216.0,36.0,32.0,143.0,55.0,24.0,1.0,115.0,72.0,187.0,44.0,28.0,83.0,24.0,8.0,446.0,18.0,43.0,100.0,121.0,16.0,237.0,61.0,298.0,12.0,67.0,46.0,21.0,45.0,3.0,32.0,27.0,7.0,13.0,1.0,4.0,72.0,3.0,7.0,74.0,125.0,2.0,5.0,5.0,138.0,6.0,10.0,182.0,22.0,4.0,86.0,2.0,10.0,30.0,5.0,2.0,14.0,3.0,4.0,12.0,35.0,20.0,1.0,738.0,109.0,96.0,3.0,7.0,0.558252427184466,0.6052631578947368,0.8571428571428571,0.40384615384615385,0.5,0.3448275862068966,0.40384615384615385,0.569060773480663,0.575,0.5,0.5824561403508772,0.61,0.5061728395061729,0.6300309597523219,0.6779661016949152,0.5555555555555556,0.3649122807017544,0.004807692307692308,0.06629834254143646,0.05,0.09848484848484848,0.04,0.006993006993006993,0.625,0.8421052631578947,0.6612021857923497,0.27741935483870966,0.819672131147541,0.14634146341463414,0.7245901639344262,0.21942446043165467,0.37209302325581395,0.275,0.15625,0.16091954022988506,0.1111111111111111,0.7101449275362319,0.5833333333333334,0.7142857142857143,0.8292682926829268,0.8,0.047244094488188976,97.41962077493818,0.5714285714285714,14.99240121580547,14.569465648854962,14.580547112462007,14.062595419847328,0.3157894736842105,0.7555555555555555,0.7953216374269005,0.6102941176470589,0.23157894736842105,0.3939393939393939,0.4369747899159664,0.46153846153846156,0.08771929824561403,0.36,0.375,0.4444444444444444,0.11403508771929824,0.4461538461538462,0.4461538461538462,0.9655172413793104,0.25087719298245614,0.38461538461538464,0.3873239436619718,0.8,0.5,0.64,0.0625,0.06,0.6666666666666666,1.0,0.14,0.42857142857142855,1.0,0.345679012345679,0.75,0.09876543209876543,0.5,0.25925925925925924,0.2857142857142857,0.6807017543859649,0.38461538461538464,0.5405851754385965,0.5421026315789474,0.5377049382716049,0.13836477987421383,0.20187793427230047,0.009523809523809525,0.097799511002445,0.1356968215158924,6.439226519337017,25.198557692307695,0.14893617021276595,,,,,,,,,,,1610612755,2022,2021-22,False
1629680-1630178-202699-203552-203954,1610612755,"Matisse Thybulle, Tyrese Maxey, Tobias Harris, Seth Curry, Joel Embiid","Thybulle, Maxey, Harris, Curry, Embiid",1629680-1630178-202699-203552-203954,PHI,15360.0,21,256.0,-55.0,495.0,497.0,104.0,83.0,37.0,992.0,66.0,105.0,10.0,18.0,14.0,25.0,47.0,112.0,26.0,59.0,16.0,37.0,2.0,2.0,8.0,11.0,32.0,109.0,2.0,5.0,5.0,20.0,139.0,276.0,48.0,146.0,113.0,535.0,590.0,13.0,26.0,4.0,7.0,12.0,50.0,25.0,53.0,13.0,31.0,25.0,114.0,152.0,126.0,126.0,18.0,16.0,109.0,32.0,19.0,,76.0,42.0,118.0,27.0,15.0,38.0,19.0,19.0,278.0,12.0,30.0,80.0,96.0,8.0,184.0,42.0,226.0,11.0,36.0,22.0,14.0,36.0,5.0,20.0,21.0,3.0,16.0,1.0,2.0,57.0,2.0,12.0,46.0,99.0,5.0,6.0,2.0,115.0,1.0,4.0,145.0,17.0,6.0,71.0,,6.0,27.0,3.0,2.0,13.0,1.0,3.0,11.0,30.0,14.0,,485.0,114.0,104.0,4.0,6.0,0.5467625899280576,0.5801526717557252,0.875,0.3287671232876712,0.5714285714285714,0.41935483870967744,0.3287671232876712,0.5036231884057971,0.5,0.4716981132075472,0.5,0.5757575757575758,0.5297619047619048,0.5518672199170125,0.6097560975609756,0.5643564356435643,0.3459715639810427,,0.06884057971014493,0.11428571428571428,0.0625,,,0.631578947368421,1.0,0.7111111111111111,0.21897810218978103,0.7476635514018691,0.12244897959183673,0.7272727272727273,0.17872340425531916,0.20512820512820512,0.2153846153846154,0.24242424242424243,0.12987012987012986,0.09523809523809523,0.6097560975609756,0.6923076923076923,0.896551724137931,0.7341772151898734,0.7857142857142857,0.05092592592592592,93.0,0.4666666666666667,16.062626262626264,14.907444668008049,15.755555555555556,14.37625754527163,0.24881516587677724,0.6285714285714286,0.7096774193548387,0.5757575757575758,0.26540284360189575,0.41964285714285715,0.44761904761904764,0.40425531914893614,0.13981042654028436,0.4406779661016949,0.4406779661016949,0.7307692307692307,0.08767772511848342,0.43243243243243246,0.43243243243243246,0.9375,0.25829383886255924,0.29357798165137616,0.29357798165137616,0.84375,0.5454545454545454,0.5555555555555556,,0.06060606060606061,1.0,1.0,0.15151515151515152,0.4,0.5,0.2976190476190476,0.56,0.13095238095238096,0.7272727272727273,0.23809523809523808,0.25,0.5947867298578199,0.29357798165137616,0.5100872037914692,0.5585195652173913,0.5216630952380952,0.14915966386554622,0.21515151515151515,,0.09345794392523364,0.2130841121495327,8.103623188405797,25.51095890410959,0.2101010101010101,2.0,1.0,3.0,,,,,,,,1610612755,2022,2021-22,False
1630178-201980-202699-203552-203954,1610612755,"Tyrese Maxey, Danny Green, Tobias Harris, Seth Curry, Joel Embiid","Maxey, Green, Harris, Curry, Embiid",1630178-201980-202699-203552-203954,PHI,14983.0,17,250.0,52.0,496.0,486.0,67.0,58.0,40.0,982.0,67.0,105.0,12.0,18.0,10.0,16.0,49.0,110.0,31.0,70.0,20.0,43.0,,4.0,2.0,6.0,41.0,119.0,2.0,10.0,5.0,9.0,147.0,285.0,61.0,162.0,91.0,568.0,516.0,17.0,25.0,2.0,14.0,10.0,50.0,13.0,35.0,7.0,15.0,33.0,80.0,134.0,160.0,141.0,42.0,20.0,119.0,41.0,26.0,3.0,67.0,47.0,114.0,28.0,19.0,34.0,19.0,14.0,275.0,15.0,34.0,92.0,99.0,9.0,200.0,49.0,249.0,9.0,31.0,16.0,15.0,28.0,6.0,22.0,27.0,2.0,6.0,2.0,3.0,55.0,4.0,7.0,43.0,83.0,4.0,3.0,4.0,97.0,6.0,2.0,111.0,16.0,5.0,49.0,,12.0,22.0,3.0,2.0,12.0,1.0,2.0,8.0,25.0,15.0,,518.0,73.0,62.0,3.0,7.0,0.4557823129251701,0.48905109489051096,0.7704918032786885,0.3765432098765432,0.14285714285714285,0.4666666666666667,0.3765432098765432,0.5157894736842106,0.68,0.37142857142857144,0.5335570469798657,0.5128205128205128,0.47,0.573170731707317,0.5697674418604651,0.5970149253731343,0.3624161073825503,0.018518518518518517,0.0912280701754386,0.14285714285714285,0.1,,0.008403361344537815,0.509090909090909,0.9,0.7615384615384615,0.24817518248175183,0.8288288288288288,0.15306122448979592,0.7925311203319502,0.20851063829787234,0.42105263157894735,0.14754098360655737,0.23684210526315788,0.14285714285714285,0.19047619047619047,0.725,0.7313432835820896,0.9130434782608695,0.8494623655913979,0.7222222222222222,0.043689320388349516,94.37896282453447,0.6,15.774193548387096,14.73045267489712,15.294354838709678,14.32716049382716,0.2348993288590604,0.638095238095238,0.7444444444444445,0.5074626865671642,0.24608501118568232,0.44545454545454544,0.494949494949495,0.3877551020408163,0.15659955257270694,0.44285714285714284,0.44285714285714284,0.45161290322580644,0.09619686800894854,0.46511627906976744,0.4878048780487805,0.95,0.2662192393736018,0.3445378151260504,0.3474576271186441,0.6829268292682927,0.46153846153846156,0.6666666666666666,0.16666666666666666,0.10256410256410256,,,0.2564102564102564,0.2,0.5,0.32,0.625,0.12,0.3333333333333333,0.18,0.5555555555555556,0.5973154362416108,0.3445378151260504,0.5089548098434005,0.535748275862069,0.507607,0.10208333333333333,0.1540880503144654,,0.0880281690140845,0.14084507042253522,8.654736842105264,25.224691358024693,0.1350806451612903,,,,0.046511627906976744,,,,,,,1610612755,2022,2021-22,False
1627788-1629680-1630178-202699-203954,1610612755,"Furkan Korkmaz, Matisse Thybulle, Tyrese Maxey, Tobias Harris, Joel Embiid","Korkmaz, Thybulle, Maxey, Harris, Embiid",1627788-1629680-1630178-202699-203954,PHI,5078.0,10,85.0,8.0,164.0,163.0,41.0,18.0,20.0,327.0,28.0,53.0,4.0,11.0,5.0,10.0,12.0,30.0,8.0,14.0,3.0,9.0,,,,3.0,13.0,43.0,1.0,3.0,2.0,8.0,48.0,97.0,16.0,52.0,38.0,182.0,174.0,5.0,15.0,1.0,3.0,10.0,23.0,12.0,24.0,2.0,11.0,18.0,48.0,46.0,50.0,45.0,3.0,4.0,43.0,13.0,12.0,,23.0,15.0,38.0,12.0,3.0,13.0,6.0,4.0,91.0,3.0,21.0,19.0,35.0,1.0,55.0,24.0,79.0,8.0,15.0,12.0,3.0,8.0,2.0,5.0,7.0,1.0,3.0,,1.0,15.0,1.0,2.0,15.0,26.0,,1.0,1.0,37.0,1.0,4.0,46.0,1.0,1.0,20.0,,3.0,13.0,2.0,1.0,7.0,1.0,1.0,5.0,15.0,7.0,,159.0,48.0,41.0,1.0,2.0,0.4791666666666667,0.5,0.9375,0.3076923076923077,0.3333333333333333,0.18181818181818182,0.3076923076923077,0.4948453608247423,0.3333333333333333,0.5,0.48322147651006714,0.3611111111111111,0.42857142857142855,0.5292397660818714,0.5,0.5454545454545454,0.348993288590604,,0.12371134020618557,0.11320754716981132,0.2,,,0.5333333333333333,0.5,0.7608695652173914,0.42857142857142855,0.7037037037037037,0.08823529411764706,0.7397260273972602,0.2891566265060241,0.52,0.3888888888888889,0.16666666666666666,0.06896551724137931,0.2,0.4666666666666667,0.7692307692307693,1.0,0.75,0.5714285714285714,0.11267605633802817,92.72942103190232,0.4666666666666667,15.439024390243903,15.61963190184049,14.932926829268293,15.006134969325153,0.35570469798657717,0.5283018867924528,0.5957446808510638,0.4642857142857143,0.20134228187919462,0.4,0.5,0.5,0.09395973154362416,0.5714285714285714,0.5714285714285714,0.5,0.06040268456375839,0.3333333333333333,0.3333333333333333,1.0,0.28859060402684567,0.3023255813953488,0.3023255813953488,0.9230769230769231,0.6111111111111112,0.36363636363636365,,,,,0.16666666666666666,0.3333333333333333,1.0,0.2857142857142857,0.5,0.08571428571428572,,0.22857142857142856,0.25,0.7046979865771812,0.3023255813953488,0.5358956375838926,0.549,0.48857428571428574,0.11904761904761904,0.1724137931034483,,0.12637362637362637,0.26373626373626374,5.771134020618557,25.76923076923077,0.25,1.0,,1.0,,,,,,,,1610612755,2022,2021-22,False
1630178-201935-201980-202699-203954,1610612755,"Tyrese Maxey, James Harden, Danny Green, Tobias Harris, Joel Embiid","Maxey, Harden, Green, Harris, Embiid",1630178-201935-201980-202699-203954,PHI,4451.0,12,74.0,14.0,146.0,152.0,34.0,28.0,16.0,298.0,31.0,43.0,3.0,6.0,10.0,14.0,6.0,18.0,5.0,11.0,15.0,22.0,2.0,3.0,6.0,9.0,10.0,34.0,,3.0,2.0,5.0,42.0,72.0,25.0,56.0,27.0,186.0,172.0,4.0,9.0,2.0,6.0,4.0,18.0,11.0,16.0,8.0,14.0,8.0,54.0,58.0,26.0,66.0,9.0,2.0,34.0,10.0,7.0,1.0,29.0,22.0,51.0,9.0,13.0,24.0,3.0,2.0,124.0,10.0,7.0,19.0,31.0,3.0,53.0,17.0,70.0,2.0,16.0,12.0,4.0,12.0,6.0,4.0,11.0,,8.0,,,23.0,,7.0,16.0,33.0,4.0,3.0,1.0,23.0,2.0,1.0,31.0,3.0,2.0,13.0,2.0,1.0,6.0,,,4.0,,,2.0,6.0,3.0,,168.0,54.0,34.0,3.0,1.0,0.6904761904761905,0.7073170731707317,0.88,0.44642857142857145,0.3333333333333333,0.5714285714285714,0.44642857142857145,0.5833333333333334,0.4444444444444444,0.6875,0.62109375,0.4666666666666667,0.7666666666666667,0.6571428571428571,0.5294117647058824,0.7941176470588235,0.4375,0.017857142857142856,0.09722222222222222,0.06976744186046512,0.2222222222222222,,0.029411764705882353,0.5217391304347826,1.0,0.6739130434782609,0.23333333333333334,0.7037037037037037,0.3225806451612903,0.684931506849315,0.2786885245901639,0.4166666666666667,0.08333333333333333,0.16666666666666666,0.25,0.5714285714285714,0.6,0.6666666666666666,0.8,0.7368421052631579,0.625,0.03773584905660377,96.40979555156144,0.5,15.020547945205479,14.855263157894736,14.363013698630137,14.098684210526315,0.3359375,0.7209302325581395,0.775,0.7741935483870968,0.140625,0.3333333333333333,0.42857142857142855,0.5,0.0859375,0.45454545454545453,0.45454545454545453,0.4,0.171875,0.6818181818181818,0.6818181818181818,0.8666666666666667,0.265625,0.29411764705882354,0.30303030303030304,0.9,0.4,0.5,0.3333333333333333,0.2,0.6666666666666666,0.5,0.2,,,0.4666666666666667,0.7142857142857143,0.3,0.6666666666666666,0.16666666666666666,0.4,0.7734375,0.29411764705882354,0.558653125,0.564525,0.6214366666666666,0.1079136690647482,0.15853658536585366,0.03508771929824561,0.0967741935483871,0.2903225806451613,5.513888888888889,25.025000000000002,0.2328767123287671,,,1.0,,1.0,,,,,,1610612755,2022,2021-22,False
1627777-1627788-1629003-1629680-203083,1610612755,"Georges Niang, Furkan Korkmaz, Shake Milton, Matisse Thybulle, Andre Drummond","Niang, Korkmaz, Milton, Thybulle, Drummond",1627777-1627788-1629003-1629680-203083,PHI,4019.0,10,67.0,29.0,141.0,136.0,24.0,46.0,12.0,277.0,25.0,34.0,2.0,2.0,4.0,6.0,10.0,20.0,2.0,8.0,6.0,19.0,,2.0,,4.0,17.0,41.0,1.0,3.0,3.0,6.0,37.0,62.0,23.0,60.0,17.0,160.0,131.0,5.0,6.0,1.0,5.0,2.0,15.0,6.0,11.0,3.0,10.0,4.0,25.0,40.0,34.0,63.0,6.0,6.0,41.0,17.0,4.0,,20.0,21.0,41.0,15.0,6.0,16.0,3.0,1.0,103.0,3.0,9.0,23.0,23.0,3.0,49.0,12.0,61.0,3.0,15.0,11.0,4.0,7.0,3.0,6.0,16.0,1.0,1.0,,2.0,23.0,1.0,3.0,12.0,36.0,1.0,2.0,7.0,25.0,2.0,1.0,23.0,3.0,,10.0,,2.0,10.0,3.0,2.0,,1.0,1.0,9.0,13.0,8.0,,145.0,25.0,24.0,6.0,2.0,0.5405405405405406,0.5882352941176471,0.9130434782608695,0.38333333333333336,0.2,0.3,0.38333333333333336,0.5967741935483871,0.8333333333333334,0.5454545454545454,0.5860655737704918,0.5909090909090909,0.5,0.6106870229007634,0.625,0.5434782608695652,0.4918032786885246,,0.06451612903225806,0.08823529411764706,,0.125,,0.30434782608695654,1.0,0.6052631578947368,0.36,0.7419354838709677,0.08823529411764706,0.6666666666666666,0.2033898305084746,0.4444444444444444,0.2,0.5,0.047619047619047616,0.15384615384615385,0.5454545454545454,0.6,0.6666666666666666,0.7916666666666666,0.5714285714285714,0.05454545454545454,99.24856929584473,0.6153846153846154,13.553191489361701,15.5,13.27659574468085,14.808823529411764,0.2786885245901639,0.7352941176470589,0.8064516129032258,0.64,0.16393442622950818,0.5,0.5,0.3,0.06557377049180328,0.25,0.2857142857142857,0.5,0.1557377049180328,0.3157894736842105,0.3157894736842105,1.0,0.3360655737704918,0.4146341463414634,0.4146341463414634,0.8823529411764706,0.18181818181818182,1.0,,0.18181818181818182,,,0.2727272727272727,0.3333333333333333,1.0,0.2857142857142857,0.6666666666666666,0.19047619047619047,,0.2857142857142857,0.5,0.7704918032786885,0.4146341463414634,0.5445282786885246,0.52148,0.5337642857142857,0.07751937984496124,0.14492753623188406,,0.09375,0.15625,5.469354838709678,25.6,0.1702127659574468,,1.0,2.0,,,,,,,,1610612755,2022,2021-22,False
1629003-201980-202699-203552-203954,1610612755,"Shake Milton, Danny Green, Tobias Harris, Seth Curry, Joel Embiid","Milton, Green, Harris, Curry, Embiid",1629003-201980-202699-203552-203954,PHI,3754.0,8,63.0,-5.0,120.0,118.0,10.0,23.0,5.0,238.0,17.0,21.0,3.0,3.0,1.0,1.0,8.0,17.0,12.0,23.0,7.0,19.0,,1.0,1.0,1.0,7.0,20.0,,,,1.0,37.0,61.0,14.0,39.0,21.0,137.0,142.0,3.0,4.0,,1.0,,6.0,2.0,3.0,1.0,2.0,4.0,11.0,22.0,52.0,36.0,6.0,2.0,20.0,7.0,3.0,,11.0,12.0,23.0,5.0,7.0,7.0,1.0,3.0,58.0,2.0,4.0,25.0,23.0,3.0,51.0,6.0,57.0,,6.0,2.0,4.0,6.0,4.0,4.0,8.0,,2.0,1.0,1.0,14.0,,3.0,9.0,23.0,1.0,3.0,,19.0,,1.0,25.0,2.0,1.0,13.0,,,10.0,,,6.0,,,4.0,10.0,2.0,,131.0,11.0,10.0,,,0.2972972972972973,0.3055555555555556,0.8571428571428571,0.358974358974359,,0.5,0.358974358974359,0.6065573770491803,0.75,0.6666666666666666,0.58,0.6,0.7,0.6171171171171171,0.6,0.6875,0.39,,0.04918032786885246,0.047619047619047616,0.11764705882352941,,,0.42857142857142855,1.0,0.5476190476190477,0.16666666666666666,0.8928571428571429,0.08333333333333333,0.6857142857142857,0.125,0.25,0.2222222222222222,0.09090909090909091,,0.16666666666666666,0.42105263157894735,0.6,0.75,0.9090909090909091,0.8333333333333334,,91.29461907298881,0.2,15.883333333333333,15.661016949152541,15.583333333333334,14.677966101694915,0.21,0.8095238095238095,0.85,0.4117647058823529,0.17,0.47058823529411764,0.5333333333333333,0.125,0.23,0.5217391304347826,0.5217391304347826,0.25,0.19,0.3684210526315789,0.3684210526315789,1.0,0.2,0.35,0.35,0.7142857142857143,0.6,1.0,0.3333333333333333,0.2,,,,,,0.2,1.0,0.2,1.0,0.2,,0.6,0.35,0.5110915,0.5351625,0.50349,0.11711711711711711,0.18055555555555555,,0.043795620437956206,0.08029197080291971,9.149180327868853,24.692307692307693,0.08333333333333333,,,,,,,,,,,1610612755,2022,2021-22,False
1629680-1630178-201980-202699-203954,1610612755,"Matisse Thybulle, Tyrese Maxey, Danny Green, Tobias Harris, Joel Embiid","Thybulle, Maxey, Green, Harris, Embiid",1629680-1630178-201980-202699-203954,PHI,3410.0,11,57.0,-14.0,116.0,115.0,11.0,21.0,4.0,231.0,18.0,27.0,1.0,1.0,1.0,2.0,9.0,27.0,2.0,10.0,3.0,7.0,,,,,7.0,22.0,,1.0,,,29.0,64.0,10.0,29.0,30.0,118.0,132.0,1.0,2.0,,1.0,,2.0,1.0,2.0,,,11.0,13.0,28.0,30.0,24.0,6.0,2.0,22.0,7.0,5.0,1.0,14.0,8.0,22.0,6.0,2.0,10.0,3.0,1.0,52.0,1.0,2.0,13.0,25.0,5.0,43.0,3.0,46.0,1.0,13.0,9.0,4.0,2.0,3.0,1.0,7.0,1.0,1.0,,,9.0,,1.0,11.0,24.0,1.0,1.0,,26.0,,1.0,35.0,1.0,2.0,11.0,,6.0,6.0,,,3.0,,1.0,2.0,6.0,4.0,,116.0,10.0,9.0,3.0,4.0,0.4827586206896552,0.5,0.8,0.3448275862068966,,,0.3448275862068966,0.453125,0.5,0.5,0.4731182795698925,0.3333333333333333,0.5,0.5321100917431193,0.3333333333333333,0.8125,0.3118279569892473,0.034482758620689655,0.078125,0.14814814814814814,0.037037037037037035,,0.045454545454545456,0.2222222222222222,1.0,0.7142857142857143,0.05714285714285714,0.8666666666666667,0.05555555555555555,0.76,0.05660377358490566,0.2222222222222222,,,0.07142857142857142,,0.5714285714285714,0.6666666666666666,1.0,0.8461538461538461,1.0,0.02127659574468085,97.54838709677419,0.6666666666666666,14.71551724137931,14.808695652173913,14.448275862068966,14.42608695652174,0.2903225806451613,0.6666666666666666,0.782608695652174,0.5555555555555556,0.2903225806451613,0.3333333333333333,0.34615384615384615,0.3333333333333333,0.10752688172043011,0.2,0.2,0.5,0.07526881720430108,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.23655913978494625,0.3181818181818182,0.3333333333333333,0.8571428571428571,0.3333333333333333,1.0,,,,,0.3333333333333333,,,1.0,0.5,,,,,0.6021505376344086,0.3181818181818182,0.5215677419354838,0.51215,0.66125,0.10679611650485436,0.14864864864864866,,0.01694915254237288,0.11016949152542373,7.4953125,25.70344827586207,0.09482758620689655,,,,,,,,,,,1610612755,2022,2021-22,False
