EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveMakes,HeaveAttempts,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,DefensiveGoaltends,3SecondViolations,Clear Path Fouls,team_id,year,season,team_vs
1628398-1629655-203078-203484-203915,1610612764,"Kyle Kuzma, Daniel Gafford, Bradley Beal, Kentavious Caldwell-Pope, Spencer Dinwiddie","Kuzma, Gafford, Beal, Caldwell-Pope, Dinwiddie",1628398-1629655-203078-203484-203915,WAS,19133.0,26,319.0,-39.0,641.0,645.0,75.0,39.0,71.0,1286,112.0,171.0,21.0,32.0,14.0,18.0,52.0,121.0,31.0,81.0,25.0,76.0,3.0,7.0,6.0,12.0,37.0,137.0,6.0,11.0,3.0,9.0,195.0,373.0,62.0,213.0,90.0,666.0,705.0,31.0,53.0,9.0,18.0,7.0,96.0,21.0,44.0,9.0,21.0,16.0,85.0,202.0,188.0,159.0,27.0,40.0,137.0,37.0,32.0,101.0,53.0,154.0,29.0,24.0,69.0,20.0,12.0,361.0,23.0,61.0,1.0,93.0,153.0,17.0,263.0,85.0,348.0,16.0,44.0,34.0,10.0,54.0,9.0,32.0,40.0,7.0,22.0,3.0,3.0,94.0,8.0,12.0,74.0,119.0,4.0,2.0,9.0,109.0,1.0,4.0,3.0,111.0,11.0,2.0,53.0,2.0,5.0,49.0,2.0,1.0,22.0,1.0,1.0,26.0,51.0,28.0,1.0,570.0,84.0,74.0,2.0,1.0,0.517948717948718,0.5771428571428572,0.8548387096774194,0.29107981220657275,0.5,0.42857142857142855,0.29107981220657275,0.5227882037533512,0.5849056603773585,0.4772727272727273,0.49146757679180886,0.6267605633802817,0.5307692307692308,0.5228346456692914,0.64,0.5743243243243243,0.363481228668942,0.08579088471849866,0.10526315789473684,0.10743801652892562,0.012345679012345678,0.574468085106383,0.8947368421052632,0.1,0.6740088105726872,0.3485714285714286,0.8017241379310345,0.15333333333333332,0.717201166180758,0.25846153846153846,0.38596491228070173,0.34782608695652173,0.30612244897959184,0.13131313131313133,0.19607843137254902,0.582089552238806,0.7043478260869566,0.7333333333333333,0.7956989247311828,0.8260869565217391,0.05460750853242321,96.78774891548633,0.5490196078431373,15.280811232449299,14.477519379844962,14.717628705148206,13.906976744186046,0.29180887372013653,0.6549707602339181,0.7320261437908496,0.6160714285714286,0.20648464163822525,0.4297520661157025,0.48148148148148145,0.38461538461538464,0.13822525597269625,0.38271604938271603,0.3875,0.3870967741935484,0.1296928327645051,0.32894736842105265,0.32894736842105265,0.96,0.23378839590443687,0.27007299270072993,0.27007299270072993,0.7837837837837838,0.4507042253521127,0.65625,0.047619047619047616,0.09859154929577464,0.42857142857142855,1.0,0.15492957746478872,0.5454545454545454,1.0,0.27692307692307694,0.7777777777777778,0.18461538461538463,0.5,0.13846153846153847,0.3333333333333333,0.6552901023890785,0.27007299270072993,0.5235511945392491,0.5148098214285715,0.511723076923077,0.0873015873015873,0.12771084337349398,0.009302325581395349,0.14414414414414414,0.12762762762762764,7.265415549597855,25.13051643192488,0.11700468018720749,,,,,,,,,,,,1610612764,2022,2021-22,False
1626149-1628398-203078-203484-203915,1610612764,"Montrezl Harrell, Kyle Kuzma, Bradley Beal, Kentavious Caldwell-Pope, Spencer Dinwiddie","Harrell, Kuzma, Beal, Caldwell-Pope, Dinwiddie",1626149-1628398-203078-203484-203915,WAS,7235.0,20,121.0,-5.0,253.0,245.0,125.0,75.0,29.0,498,30.0,52.0,4.0,10.0,18.0,28.0,18.0,52.0,10.0,25.0,15.0,32.0,2.0,2.0,5.0,15.0,21.0,52.0,1.0,6.0,13.0,27.0,58.0,129.0,36.0,84.0,51.0,275.0,280.0,7.0,16.0,3.0,8.0,6.0,29.0,27.0,60.0,18.0,42.0,25.0,133.0,64.0,52.0,90.0,18.0,8.0,49.0,20.0,16.0,32.0,30.0,62.0,15.0,15.0,19.0,11.0,2.0,154.0,9.0,22.0,,31.0,54.0,2.0,87.0,31.0,118.0,7.0,12.0,8.0,4.0,20.0,7.0,10.0,20.0,3.0,10.0,3.0,,40.0,3.0,19.0,26.0,51.0,2.0,3.0,3.0,56.0,4.0,2.0,5.0,64.0,7.0,1.0,24.0,1.0,11.0,9.0,1.0,1.0,3.0,,1.0,5.0,10.0,7.0,,246.0,128.0,122.0,5.0,8.0,0.5517241379310345,0.5925925925925926,0.8333333333333334,0.42857142857142855,0.375,0.42857142857142855,0.4268292682926829,0.4496124031007752,0.4375,0.45,0.5258215962441315,0.4791666666666667,0.5294117647058824,0.5684647302904564,0.5178571428571429,0.5641025641025641,0.39436619718309857,0.12403100775193798,0.17307692307692307,0.07692307692307693,0.12,0.5,1.0,,0.7714285714285715,0.3142857142857143,0.775,0.20454545454545456,0.7727272727272727,0.2719298245614035,0.5454545454545454,0.20588235294117646,0.21428571428571427,0.2962962962962963,0.058823529411764705,0.7692307692307693,0.7105263157894737,0.8947368421052632,0.8181818181818182,0.5714285714285714,0.07216494845360824,99.11817553559088,0.7,14.893280632411066,14.151020408163266,14.355731225296443,13.795918367346939,0.24413145539906103,0.5769230769230769,0.6976744186046512,0.6333333333333333,0.24413145539906103,0.34615384615384615,0.375,0.6111111111111112,0.11737089201877934,0.4,0.45454545454545453,0.2,0.15023474178403756,0.46875,0.4838709677419355,1.0,0.24413145539906103,0.40384615384615385,0.4117647058823529,0.7142857142857143,0.4166666666666667,0.4,,0.08333333333333333,1.0,1.0,0.25,0.16666666666666666,,0.27450980392156865,0.6428571428571429,0.14705882352941177,0.3333333333333333,0.2647058823529412,0.48148148148148145,0.6384976525821596,0.40816326530612246,0.48614786729857823,0.4647944444444445,0.46254249999999997,0.10869565217391304,0.1643835616438356,0.011904761904761904,0.10545454545454545,0.48363636363636364,7.528682170542636,25.851190476190474,0.49407114624505927,1.0,2.0,2.0,1.0,0.023809523809523808,0.03125,0.019230769230769232,,,,,1610612764,2022,2021-22,False
1629060-1630557-203107-203484-204001,1610612764,"Rui Hachimura, Corey Kispert, Tomas Satoransky, Kentavious Caldwell-Pope, Kristaps Porzingis","Hachimura, Kispert, Satoransky, Caldwell-Pope, Porzingis",1629060-1630557-203107-203484-204001,WAS,7233.0,11,121.0,22.0,247.0,244.0,21.0,1.0,10.0,491,25.0,32.0,1.0,4.0,1.0,2.0,18.0,44.0,28.0,51.0,8.0,18.0,1.0,1.0,2.0,3.0,29.0,63.0,1.0,2.0,4.0,7.0,71.0,127.0,37.0,81.0,44.0,297.0,275.0,4.0,8.0,2.0,3.0,,14.0,2.0,6.0,6.0,10.0,6.0,28.0,102.0,40.0,108.0,3.0,2.0,63.0,29.0,3.0,51.0,36.0,87.0,28.0,8.0,18.0,11.0,22.0,210.0,3.0,9.0,,51.0,46.0,1.0,98.0,12.0,110.0,4.0,15.0,13.0,2.0,18.0,4.0,11.0,9.0,1.0,7.0,1.0,1.0,27.0,1.0,3.0,20.0,36.0,,1.0,2.0,47.0,,1.0,3.0,56.0,5.0,1.0,28.0,,1.0,9.0,,,3.0,,,6.0,9.0,5.0,,283.0,28.0,21.0,1.0,1.0,0.7183098591549296,0.7285714285714285,0.972972972972973,0.4567901234567901,0.6666666666666666,0.6,0.4567901234567901,0.5590551181102362,0.5,0.3333333333333333,0.6081730769230769,0.6363636363636364,0.6875,0.6379310344827587,0.6363636363636364,0.7,0.3894230769230769,0.023622047244094488,0.03125,0.022727272727272728,0.0196078431372549,0.6666666666666666,0.5,,0.7301587301587301,0.16071428571428573,0.8095238095238095,0.06818181818181818,0.7698412698412699,0.12,0.42857142857142855,0.15384615384615385,0.08695652173913043,0.08823529411764706,,0.5384615384615384,0.717948717948718,1.0,0.7843137254901961,0.9166666666666666,0.041666666666666664,97.75197013687267,0.5555555555555556,14.570850202429149,14.89344262295082,14.388663967611336,14.237704918032787,0.15384615384615385,0.78125,0.8064516129032258,0.72,0.21153846153846154,0.4090909090909091,0.4186046511627907,0.6111111111111112,0.24519230769230768,0.5490196078431373,0.56,0.7857142857142857,0.08653846153846154,0.4444444444444444,0.4444444444444444,1.0,0.30288461538461536,0.4603174603174603,0.46774193548387094,0.9655172413793104,0.36363636363636365,0.25,,0.09090909090909091,1.0,1.0,0.18181818181818182,0.5,1.0,0.125,0.5,0.1875,0.6666666666666666,0.4375,0.5714285714285714,0.5432692307692307,0.4603174603174603,0.5020254807692308,0.5256833333333334,0.5502125,0.12121212121212122,0.18666666666666668,,0.04713804713804714,0.09427609427609428,10.826771653543307,25.782716049382717,0.08502024291497975,,,1.0,,0.012345679012345678,,0.015873015873015872,2.0,,,,1610612764,2022,2021-22,False
1628398-1629655-1630557-203484-203526,1610612764,"Kyle Kuzma, Daniel Gafford, Corey Kispert, Kentavious Caldwell-Pope, Raul Neto","Kuzma, Gafford, Kispert, Caldwell-Pope, Neto",1628398-1629655-1630557-203484-203526,WAS,4430.0,12,74.0,-14.0,151.0,152.0,24.0,27.0,19.0,303,26.0,39.0,5.0,9.0,5.0,6.0,20.0,34.0,4.0,14.0,9.0,12.0,,1.0,,,11.0,30.0,,2.0,1.0,4.0,50.0,87.0,20.0,42.0,28.0,188.0,202.0,7.0,12.0,,3.0,6.0,20.0,9.0,13.0,1.0,4.0,6.0,27.0,62.0,38.0,54.0,6.0,6.0,30.0,11.0,5.0,31.0,18.0,49.0,9.0,9.0,18.0,11.0,2.0,116.0,6.0,13.0,,16.0,27.0,,43.0,19.0,62.0,2.0,11.0,9.0,2.0,11.0,7.0,7.0,17.0,2.0,4.0,2.0,1.0,28.0,1.0,7.0,16.0,29.0,3.0,1.0,,29.0,,3.0,,34.0,5.0,,17.0,1.0,2.0,13.0,,,8.0,,,5.0,13.0,6.0,,168.0,27.0,24.0,3.0,2.0,0.62,0.6595744680851063,0.9,0.47619047619047616,,0.25,0.47619047619047616,0.5747126436781609,0.5833333333333334,0.6923076923076923,0.6201550387596899,0.4666666666666667,0.6176470588235294,0.6573426573426573,0.5263157894736842,0.6428571428571429,0.32558139534883723,0.05747126436781609,0.07692307692307693,0.058823529411764705,,0.39285714285714285,,,0.5192307692307693,0.35135135135135137,0.7619047619047619,0.2727272727272727,0.589041095890411,0.3220338983050847,0.3076923076923077,0.42857142857142855,0.3,0.2631578947368421,0.3333333333333333,0.43478260869565216,0.5,0.8571428571428571,0.8,0.6666666666666666,0.037037037037037035,98.4920993227991,0.46153846153846156,15.019867549668874,14.223684210526315,14.52317880794702,13.381578947368421,0.3023255813953488,0.6666666666666666,0.7222222222222222,0.6923076923076923,0.26356589147286824,0.5882352941176471,0.625,0.55,0.10852713178294573,0.2857142857142857,0.2857142857142857,0.5,0.09302325581395349,0.75,0.75,1.0,0.23255813953488372,0.36666666666666664,0.36666666666666664,0.8181818181818182,0.6,0.5555555555555556,0.2,0.06666666666666667,,,0.13333333333333333,,,0.35294117647058826,0.8333333333333334,,,0.23529411764705882,0.25,0.627906976744186,0.36666666666666664,0.5278476744186046,0.5767100000000001,0.5026058823529411,0.1276595744680851,0.1717171717171717,0.023809523809523808,0.10638297872340426,0.14361702127659576,7.036781609195403,25.447619047619046,0.15894039735099338,,,,1.0,,,,,1.0,1.0,,1610612764,2022,2021-22,False
1628398-1628418-1630557-203484-203526,1610612764,"Kyle Kuzma, Thomas Bryant, Corey Kispert, Kentavious Caldwell-Pope, Raul Neto","Kuzma, Bryant, Kispert, Caldwell-Pope, Neto",1628398-1628418-1630557-203484-203526,WAS,4429.0,11,74.0,3.0,148.0,150.0,38.0,19.0,14.0,298,25.0,34.0,3.0,6.0,5.0,5.0,12.0,28.0,11.0,20.0,6.0,7.0,,,3.0,3.0,8.0,39.0,,2.0,1.0,8.0,48.0,82.0,14.0,46.0,25.0,163.0,160.0,4.0,7.0,,2.0,,8.0,9.0,18.0,4.0,11.0,11.0,41.0,44.0,52.0,39.0,3.0,8.0,39.0,8.0,4.0,22.0,13.0,35.0,7.0,6.0,14.0,4.0,4.0,83.0,2.0,13.0,,20.0,37.0,3.0,60.0,15.0,75.0,3.0,11.0,4.0,7.0,7.0,2.0,6.0,18.0,6.0,1.0,2.0,1.0,25.0,6.0,5.0,14.0,18.0,1.0,,1.0,31.0,1.0,2.0,2.0,28.0,2.0,,14.0,,1.0,7.0,,,2.0,,1.0,4.0,7.0,7.0,1.0,155.0,41.0,38.0,1.0,1.0,0.4583333333333333,0.5,0.9285714285714286,0.30434782608695654,,0.36363636363636365,0.30434782608695654,0.5853658536585366,0.5714285714285714,0.5,0.5390625,0.4444444444444444,0.5172413793103449,0.5780141843971631,0.4444444444444444,0.5694444444444444,0.359375,0.04878048780487805,0.058823529411764705,0.03571428571428571,0.05,0.28,1.0,,0.925,0.38235294117647056,0.6896551724137931,0.06666666666666667,0.8260869565217391,0.234375,0.5555555555555556,0.4375,0.1111111111111111,0.06896551724137931,,0.9166666666666666,0.9473684210526315,0.8888888888888888,0.7142857142857143,0.625,0.05,96.88868819146535,1.0,15.29054054054054,14.44,15.114864864864865,14.053333333333333,0.265625,0.7352941176470589,0.78125,0.56,0.21875,0.42857142857142855,0.4444444444444444,0.3333333333333333,0.15625,0.55,0.5789473684210527,0.36363636363636365,0.0546875,0.8571428571428571,0.8571428571428571,1.0,0.3046875,0.20512820512820512,0.21052631578947367,0.875,0.6666666666666666,0.5,,,,,0.2222222222222222,,,0.1724137931034483,1.0,0.10344827586206896,1.0,0.27586206896551724,0.125,0.625,0.20512820512820512,0.511803125,0.5169875,0.4936741379310345,0.1,0.14893617021276595,,0.049079754601226995,0.25153374233128833,7.960975609756097,26.065217391304348,0.25675675675675674,,,1.0,,0.021739130434782608,,0.02564102564102564,,,,,1610612764,2022,2021-22,False
1628398-1629655-203078-203484-203526,1610612764,"Kyle Kuzma, Daniel Gafford, Bradley Beal, Kentavious Caldwell-Pope, Raul Neto","Kuzma, Gafford, Beal, Caldwell-Pope, Neto",1628398-1629655-203078-203484-203526,WAS,4425.0,20,74.0,-18.0,143.0,144.0,31.0,32.0,16.0,287,34.0,55.0,10.0,12.0,7.0,11.0,11.0,30.0,5.0,8.0,3.0,5.0,1.0,1.0,1.0,1.0,11.0,34.0,,1.0,2.0,7.0,50.0,93.0,14.0,39.0,21.0,163.0,181.0,10.0,12.0,1.0,2.0,5.0,28.0,9.0,18.0,3.0,8.0,3.0,30.0,48.0,52.0,36.0,6.0,14.0,34.0,11.0,8.0,24.0,12.0,36.0,9.0,3.0,17.0,5.0,2.0,84.0,5.0,15.0,,15.0,23.0,,38.0,20.0,58.0,3.0,15.0,12.0,3.0,11.0,3.0,7.0,10.0,2.0,4.0,,,21.0,3.0,5.0,17.0,31.0,3.0,2.0,,33.0,1.0,1.0,5.0,28.0,6.0,,15.0,,2.0,7.0,,,4.0,,,3.0,7.0,5.0,,135.0,30.0,31.0,1.0,2.0,0.48,0.5581395348837209,0.8571428571428571,0.358974358974359,0.5,0.375,0.358974358974359,0.5376344086021505,0.8333333333333334,0.5,0.5378787878787878,0.8214285714285714,0.5192307692307693,0.5699300699300699,0.875,0.5172413793103449,0.29545454545454547,0.08602150537634409,0.03636363636363636,0.2,,0.5238095238095238,,,0.5348837209302325,0.35714285714285715,0.7894736842105263,0.2,0.6129032258064516,0.29850746268656714,0.38095238095238093,0.3888888888888889,,0.21739130434782608,,0.36363636363636365,0.6,0.5714285714285714,0.6923076923076923,1.0,0.05,93.39661016949152,0.7142857142857143,15.6993006993007,15.13888888888889,15.461538461538462,14.45138888888889,0.4166666666666667,0.6181818181818182,0.6415094339622641,0.5,0.22727272727272727,0.36666666666666664,0.4583333333333333,0.45454545454545453,0.06060606060606061,0.625,0.625,0.4,0.03787878787878788,0.6,0.6,1.0,0.25757575757575757,0.3235294117647059,0.3235294117647059,0.8181818181818182,0.8571428571428571,0.8333333333333334,0.2,0.07142857142857142,1.0,1.0,0.07142857142857142,,,0.4230769230769231,0.6363636363636364,0.038461538461538464,1.0,0.2692307692307692,0.2857142857142857,0.7121212121212122,0.3235294117647059,0.5342284090909092,0.58599,0.5296615384615385,0.10638297872340426,0.14705882352941177,,0.17177914110429449,0.18404907975460122,4.964516129032258,25.864102564102566,0.21678321678321677,,,,,,,,,2.0,,,1610612764,2022,2021-22,False
1628398-1630557-203484-203526-204001,1610612764,"Kyle Kuzma, Corey Kispert, Kentavious Caldwell-Pope, Raul Neto, Kristaps Porzingis","Kuzma, Kispert, Caldwell-Pope, Neto, Porzingis",1628398-1630557-203484-203526-204001,WAS,4365.0,6,73.0,5.0,147.0,144.0,16.0,15.0,16.0,291,33.0,45.0,5.0,9.0,1.0,1.0,11.0,29.0,2.0,7.0,4.0,11.0,,,,,11.0,35.0,,1.0,4.0,8.0,46.0,81.0,15.0,46.0,30.0,167.0,162.0,6.0,11.0,,1.0,8.0,20.0,1.0,5.0,4.0,8.0,8.0,22.0,48.0,44.0,36.0,9.0,10.0,35.0,11.0,6.0,24.0,12.0,36.0,8.0,4.0,17.0,5.0,2.0,84.0,6.0,12.0,1.0,32.0,31.0,1.0,64.0,19.0,83.0,5.0,7.0,5.0,2.0,11.0,5.0,5.0,9.0,,6.0,1.0,1.0,20.0,2.0,,7.0,19.0,2.0,1.0,,30.0,,1.0,1.0,42.0,2.0,,18.0,,4.0,7.0,,,5.0,,,2.0,7.0,4.0,,147.0,22.0,16.0,2.0,4.0,0.5217391304347826,0.5853658536585366,0.8,0.32608695652173914,,0.5,0.32608695652173914,0.5679012345679012,0.5454545454545454,0.2,0.5393700787401575,0.5,0.5384615384615384,0.5680272108843537,0.5882352941176471,0.5789473684210527,0.36220472440944884,0.07407407407407407,0.06666666666666667,0.06896551724137931,0.14285714285714285,0.55,1.0,0.14285714285714285,0.7560975609756098,0.34285714285714286,0.9142857142857143,0.2,0.8289473684210527,0.27692307692307694,0.4166666666666667,0.3333333333333333,0.2,0.17391304347826086,0.2857142857142857,0.6363636363636364,0.6666666666666666,1.0,0.9565217391304348,0.8333333333333334,0.0847457627118644,96.0,0.5714285714285714,14.748299319727892,15.256944444444445,14.591836734693878,14.805555555555555,0.3543307086614173,0.7333333333333333,0.7857142857142857,0.5151515151515151,0.2283464566929134,0.3793103448275862,0.4074074074074074,0.45454545454545453,0.05511811023622047,0.2857142857142857,0.3333333333333333,1.0,0.08661417322834646,0.36363636363636365,0.36363636363636365,1.0,0.2755905511811024,0.3142857142857143,0.3142857142857143,0.7272727272727273,0.75,0.5555555555555556,0.2,,,,0.08333333333333333,,,0.07692307692307693,1.0,,,0.6153846153846154,0.5,0.7165354330708661,0.3142857142857143,0.525888188976378,0.6089875,0.4808692307692307,0.1258741258741259,0.18556701030927836,,0.11976047904191617,0.1317365269461078,5.534567901234568,25.55217391304348,0.10884353741496598,,,,,,,,2.0,,,,1610612764,2022,2021-22,False
1626149-1628398-1630166-203078-203526,1610612764,"Montrezl Harrell, Kyle Kuzma, Deni Avdija, Bradley Beal, Raul Neto","Harrell, Kuzma, Avdija, Beal, Neto",1626149-1628398-1630166-203078-203526,WAS,3969.0,17,66.0,1.0,136.0,140.0,32.0,29.0,10.0,276,33.0,39.0,2.0,2.0,10.0,11.0,10.0,21.0,5.0,10.0,6.0,16.0,1.0,2.0,1.0,4.0,7.0,21.0,1.0,2.0,,2.0,48.0,70.0,13.0,37.0,15.0,150.0,149.0,2.0,2.0,2.0,4.0,,10.0,12.0,16.0,1.0,6.0,8.0,35.0,58.0,38.0,36.0,3.0,4.0,21.0,7.0,4.0,29.0,12.0,41.0,7.0,5.0,23.0,6.0,,94.0,5.0,3.0,,24.0,28.0,5.0,57.0,8.0,65.0,,11.0,9.0,2.0,13.0,5.0,11.0,13.0,4.0,2.0,1.0,1.0,26.0,3.0,6.0,10.0,18.0,1.0,2.0,1.0,23.0,2.0,2.0,2.0,22.0,,,8.0,,3.0,4.0,,,2.0,,,2.0,4.0,1.0,,140.0,35.0,32.0,1.0,3.0,0.6041666666666666,0.6304347826086957,0.9230769230769231,0.35135135135135137,0.5,0.16666666666666666,0.35135135135135137,0.6857142857142857,1.0,0.75,0.6308411214953271,0.8333333333333334,0.6136363636363636,0.635593220338983,0.8333333333333334,0.6481481481481481,0.34579439252336447,0.05714285714285714,0.02564102564102564,0.09523809523809523,0.1,0.5,0.8333333333333334,,0.7777777777777778,0.13636363636363635,0.7272727272727273,0.20833333333333334,0.7536231884057971,0.17391304347826086,,0.2727272727272727,,0.14285714285714285,0.3,0.8333333333333334,0.6875,0.875,0.6818181818181818,0.8181818181818182,,100.1360544217687,0.25,14.573529411764707,14.192857142857143,14.220588235294118,13.614285714285714,0.3644859813084112,0.8461538461538461,0.868421052631579,0.696969696969697,0.19626168224299065,0.47619047619047616,0.5263157894736842,0.6,0.09345794392523364,0.5,0.5555555555555556,,0.14953271028037382,0.375,0.375,0.8333333333333334,0.19626168224299065,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,1.0,0.5,0.9090909090909091,0.18181818181818182,0.25,0.09090909090909091,,0.7102803738317757,0.3333333333333333,0.5518799065420561,0.56775,0.6009136363636364,0.06956521739130435,0.10256410256410256,,0.06666666666666667,0.23333333333333334,5.731428571428571,24.82162162162162,0.23529411764705882,,,,,,,,,,,,1610612764,2022,2021-22,False
