EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsUnassisted2s,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGA,FtPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,DefThreePtRebounds,Steals,LostBallSteals,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTDefRebounds,OffRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,SelfOReb,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,PenaltyTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg3Pct,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceArc3Accuracy,LiveBallTurnovers,LostBallTurnovers,Loose Ball Fouls,LiveBallTurnoverPct,BadPassTurnovers,OffCorner3ReboundPct,SecondChanceArc3PctAssisted,Loose Ball Fouls Drawn,Technical Free Throw Trips,LongMidRangeAssists,LongMidRangePctAssisted,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Charge Fouls,Blocked3s,BlockedCorner3,AtRimPctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Offensive Fouls,BlockedShortMidRange,HeaveAttempts,StepOutOfBoundsTurnovers,Travels,BlockedArc3,team_id,year,season,team_vs
1626153-1628381-1628989-1629631-1630168,1610612737,"Delon Wright, John Collins, Kevin Huerter, De'Andre Hunter, Onyeka Okongwu","Wright, Collins, Huerter, Hunter, Okongwu",1626153-1628381-1628989-1629631-1630168,ATL,42.0,1,1.0,,1.0,2.0,3,,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,11.0,15.5,11.0,15.5,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,True
1626153-1628381-1628989-201568-203992,1610612737,"Delon Wright, John Collins, Kevin Huerter, Danilo Gallinari, Bogdan Bogdanovic","Wright, Collins, Huerter, Gallinari, Bogdanovic",1626153-1628381-1628989-201568-203992,ATL,240.0,1,4.0,1.0,7.0,7.0,14,2.0,2.0,1.0,2.0,3.0,3.0,4.0,10.0,9.0,2.0,2.0,2.0,3.0,5.0,4.0,1.0,0.6428571428571429,0.7142857142857143,0.5714285714285714,1.0,0.75,,84.0,17.285714285714285,17.0,15.571428571428571,16.714285714285715,0.2857142857142857,1.0,1.0,0.14285714285714285,0.2857142857142857,0.8571428571428571,0.5233,8.700000000000001,25.275,,,,1.0,,,,1.0,,,2.0,2.0,2.0,2.0,,,,,,,0.5,,,,0.2857142857142857,0.6666666666666666,,,2.0,,,,1.0,2.0,,1.0,,,1.0,,,,4.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,,7.0,,,2.0,,,,2.0,,,,2.0,,,0.6666666666666666,0.6666666666666666,1.0,0.25,,0.25,,,,,0.6666666666666666,,,0.5,1.0,,,,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,,,,,,0.5,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,,,2.0,,1.0,1.25,1.5,,,0.6666666666666666,,,,0.5,1.0,1.0,0.5,0.6061,0.6,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,True
1626153-1628381-1629027-1629631-1630168,1610612737,"Delon Wright, John Collins, Trae Young, De'Andre Hunter, Onyeka Okongwu","Wright, Collins, Young, Hunter, Okongwu",1626153-1628381-1629027-1629631-1630168,ATL,33.0,1,1.0,3.0,1.0,2.0,3,,,,,1.0,1.0,1.0,3.0,,2.0,,,1.0,2.0,3.0,1.0,0.5,0.75,0.5,,,,130.9090909090909,12.0,10.5,12.0,10.5,,,,,,0.5,0.54405,4.8,23.3,,2.0,1.0,1.0,,,,,1.0,,1.0,2.0,1.0,1.0,,,,1.0,,,,,0.5,,0.5,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,1.0,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,True
1626153-1628381-1629027-1629631-201568,1610612737,"Delon Wright, John Collins, Trae Young, De'Andre Hunter, Danilo Gallinari","Wright, Collins, Young, Hunter, Gallinari",1626153-1628381-1629027-1629631-201568,ATL,108.0,2,2.0,-1.0,3.0,3.0,6,1.0,2.0,,1.0,1.0,2.0,1.0,4.0,5.0,2.0,1.0,,,1.0,4.0,0.5,0.3333333333333333,0.375,0.3333333333333333,,,,80.0,22.666666666666668,13.333333333333334,22.666666666666668,13.333333333333334,0.6666666666666666,0.5,0.5,,0.3333333333333333,1.0,0.5444833333333333,2.5,25.5,1.0,3.0,,2.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,1.0,,,1.0,1.0,,,,,,0.511675,0.25,0.3333333333333333,,0.3333333333333333,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,True
1626153-1628381-1629027-1629631-203991,1610612737,"Delon Wright, John Collins, Trae Young, De'Andre Hunter, Clint Capela","Wright, Collins, Young, Hunter, Capela",1626153-1628381-1629027-1629631-203991,ATL,270.0,2,4.0,9.0,9.0,8.0,17,3.0,4.0,1.0,,5.0,7.0,2.0,15.0,6.0,6.0,,2.0,3.0,5.0,11.0,0.7142857142857143,0.5555555555555556,0.6818181818181818,0.2222222222222222,0.5,0.6,,90.66666666666667,14.0,18.0,11.11111111111111,17.75,0.4444444444444444,0.75,0.75,0.1111111111111111,,0.6666666666666666,0.5513888888888889,5.885714285714286,23.3,5.0,2.0,2.0,5.0,4.0,3.0,9.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,,9.0,5.0,,,0.75,1.0,1.0,0.2222222222222222,0.5371699999999999,0.2727272727272727,0.3333333333333333,0.6,0.5555555555555556,3.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,3.0,,1.0,4.0,,,2.0,,2.0,,1.0,,4.0,1.0,,2.0,,,,,,2.0,,1.0,,,0.4,0.5,,,,,0.75,0.6,,0.5,0.5,1.0,,,0.3333333333333333,0.5,1.0,,1.0,1.0,0.2222222222222222,,,,0.4,1.0,0.2,,,,,,,,,,1.0,1.0,,2.0,3.0,,,4.0,2.0,1.0,1.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.5,0.5,,,,0.3333333333333333,1.0,,,0.48645,0.26666666666666666,,,,,,,,,,1.0,,,,,,,,0.5,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,True
1626153-1628381-1629027-1629631-203992,1610612737,"Delon Wright, John Collins, Trae Young, De'Andre Hunter, Bogdan Bogdanovic","Wright, Collins, Young, Hunter, Bogdanovic",1626153-1628381-1629027-1629631-203992,ATL,425.0,3,7.0,,16.0,16.0,32,2.0,5.0,2.0,3.0,5.0,11.0,4.0,18.0,18.0,4.0,3.0,2.0,4.0,5.0,18.0,0.45454545454545453,0.5333333333333333,0.6,0.26666666666666666,1.0,1.0,,108.4235294117647,14.6875,11.875,14.6875,11.875,0.3333333333333333,0.4,0.4,0.13333333333333333,0.2,0.6,0.49510666666666664,6.945454545454546,25.925,6.0,6.0,4.0,2.0,2.0,,5.0,2.0,1.0,,1.0,4.0,2.0,2.0,,5.0,6.0,1.0,,0.5,1.0,,0.26666666666666666,0.54425,0.13333333333333333,0.18181818181818182,0.2777777777777778,0.375,,,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,3.0,6.0,6.0,1.0,3.0,2.0,5.0,1.0,,2.0,12.0,1.0,,1.0,1.0,,2.0,2.0,,,,2.0,,,0.6,0.6,1.0,0.5,0.3333333333333333,0.5,0.5,0.5,,0.16666666666666666,0.125,,1.0,1.0,,0.5,0.5,1.0,0.5,0.5,0.06666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.2,,0.2,0.4,,0.3333333333333333,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,True
1626153-1628381-1629027-201568-203992,1610612737,"Delon Wright, John Collins, Trae Young, Danilo Gallinari, Bogdan Bogdanovic","Wright, Collins, Young, Gallinari, Bogdanovic",1626153-1628381-1629027-201568-203992,ATL,575.0,3,10.0,-3.0,22.0,21.0,43,2.0,4.0,3.0,5.0,5.0,9.0,9.0,21.0,24.0,,5.0,4.0,7.0,8.0,21.0,0.5555555555555556,0.5277777777777778,0.5526315789473685,0.5,1.0,1.0,1.0,107.68695652173912,12.681818181818182,14.095238095238095,12.5,14.095238095238095,0.2222222222222222,0.5,0.5,0.16666666666666666,0.2777777777777778,0.7222222222222222,0.5286055555555556,8.033333333333333,25.455555555555556,14.0,15.0,2.0,2.0,8.0,2.0,15.0,2.0,2.0,1.0,8.0,1.0,2.0,1.0,,15.0,14.0,3.0,,0.625,1.0,1.0,0.1111111111111111,0.5144636363636363,0.05263157894736842,0.1,0.7142857142857143,0.6363636363636364,2.0,2.0,4.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,3.0,5.0,1.0,3.0,10.0,9.0,2.0,5.0,3.0,8.0,2.0,2.0,2.0,19.0,1.0,1.0,1.0,1.0,,,4.0,1.0,2.0,,,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.625,0.5909090909090909,1.0,0.25,0.1111111111111111,,1.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.4,0.5,1.0,0.36363636363636365,0.5,0.09090909090909091,0.18181818181818182,0.5,0.4,,1.0,1.0,0.25,0.25,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,0.4834,,,,,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,,4.0,1.0,,1.0,3.0,,,,,1.0,1.0,,,,,1.0,0.1111111111111111,0.2,0.5,,,,,,,,,,,,,,,,1610612737,2022,2021-22,True
1626153-1628989-1629027-1629631-1630168,1610612737,"Delon Wright, Kevin Huerter, Trae Young, De'Andre Hunter, Onyeka Okongwu","Wright, Huerter, Young, Hunter, Okongwu",1626153-1628989-1629027-1629631-1630168,ATL,478.0,2,8.0,-1.0,16.0,15.0,31,2.0,4.0,1.0,4.0,3.0,8.0,5.0,17.0,18.0,2.0,4.0,1.0,5.0,7.0,14.0,0.375,0.5769230769230769,0.6071428571428571,0.38461538461538464,0.5,0.7142857142857143,,93.38912133891213,16.6875,14.066666666666666,15.8125,14.066666666666666,0.3076923076923077,0.5,0.6666666666666666,0.07692307692307693,0.3076923076923077,0.6923076923076923,0.4867038461538461,7.6125,26.26,6.0,11.0,3.0,2.0,5.0,,7.0,4.0,1.0,,5.0,5.0,3.0,,,7.0,6.0,2.0,,0.5833333333333334,0.8,0.5,0.23076923076923078,0.4276583333333333,0.07142857142857142,,0.4117647058823529,0.375,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,3.0,2.0,1.0,1.0,4.0,9.0,2.0,2.0,3.0,5.0,2.0,1.0,1.0,13.0,2.0,,2.0,1.0,1.0,2.0,4.0,,2.0,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6,1.0,0.6,0.4,0.5833333333333334,,0.5,0.3333333333333333,0.5,,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,,,0.07692307692307693,0.5,0.5,1.0,0.16666666666666666,1.0,0.16666666666666666,,,0.5,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,3.0,,1.0,,,,0.75,0.75,0.125,,,0.5,,,0.5,,,,0.506825,0.17647058823529413,,1.0,,1.0,2.0,2.0,3.0,2.0,1.0,0.5,0.6666666666666666,,2.0,,,0.5,2.0,,,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.25,0.5,1.0,1.0,,,,,,,1610612737,2022,2021-22,True
1626153-1628989-1629027-1629631-203991,1610612737,"Delon Wright, Kevin Huerter, Trae Young, De'Andre Hunter, Clint Capela","Wright, Huerter, Young, Hunter, Capela",1626153-1628989-1629027-1629631-203991,ATL,132.0,1,2.0,-2.0,5.0,5.0,10,1.0,1.0,,1.0,1.0,2.0,1.0,3.0,5.0,2.0,1.0,,1.0,1.0,3.0,0.5,0.3333333333333333,0.375,0.3333333333333333,,1.0,,109.09090909090908,12.0,14.4,12.0,14.4,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.6666666666666666,0.5778166666666666,5.55,25.4,,,1.0,1.0,,,,1.0,2.0,,2.0,1.0,2.0,1.0,,,,,,,1.0,1.0,0.3333333333333333,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612737,2022,2021-22,True
1626153-1628989-1629027-1630168-201568,1610612737,"Delon Wright, Kevin Huerter, Trae Young, Onyeka Okongwu, Danilo Gallinari","Wright, Huerter, Young, Okongwu, Gallinari",1626153-1628989-1629027-1630168-201568,ATL,127.0,1,2.0,1.0,4.0,4.0,8,1.0,1.0,,2.0,1.0,1.0,2.0,4.0,3.0,,2.0,2.0,2.0,2.0,4.0,1.0,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,90.70866141732283,11.25,20.5,11.25,19.5,0.3333333333333333,1.0,1.0,,0.6666666666666666,1.0,0.33948333333333336,2.4,28.55,2.0,4.0,,2.0,,,,,1.0,,,2.0,2.0,1.0,,,2.0,,,,,,,0.233775,0.25,0.5,,0.5,,,,,,,,,,2.0,,,,2.0,2.0,,,1.0,,1.0,,1.0,,2.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,0.5,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,True
1626153-1628989-1629027-1630168-203992,1610612737,"Delon Wright, Kevin Huerter, Trae Young, Onyeka Okongwu, Bogdan Bogdanovic","Wright, Huerter, Young, Okongwu, Bogdanovic",1626153-1628989-1629027-1630168-203992,ATL,531.0,1,9.0,-18.0,14.0,16.0,30,,4.0,2.0,6.0,2.0,9.0,7.0,13.0,31.0,4.0,6.0,1.0,4.0,8.0,7.0,0.2222222222222222,0.40625,0.40625,0.4375,0.5,0.5714285714285714,,81.35593220338983,22.0,13.9375,20.642857142857142,13.9375,0.25,,,0.125,0.375,0.6875,0.52833,7.966666666666667,26.642857142857142,1.0,3.0,3.0,,1.0,,,3.0,,,3.0,2.0,,,,,1.0,1.0,,,0.6,0.6666666666666666,0.1875,0.2429,,,,0.07142857142857142,3.0,,,2.0,,1.0,,2.0,,,3.0,,,,,3.0,2.0,,1.0,1.0,1.0,,,3.0,1.0,,4.0,,1.0,2.0,2.0,,2.0,,,,,,,0.3333333333333333,0.42857142857142855,,0.42857142857142855,,,,0.14285714285714285,0.36363636363636365,0.25,,0.5,,0.6666666666666666,0.6666666666666666,,,,0.0625,0.3333333333333333,0.3333333333333333,0.5,,,,,,0.3333333333333333,,1.0,,1.0,1.0,,,,2.0,,1.0,2.0,,6.0,,,3.0,,,1.0,1.0,,,0.75,,0.75,,,,,0.6666666666666666,0.492025,0.46153846153846156,2.0,2.0,6.0,,2.0,2.0,2.0,1.0,1.0,0.5,0.5,1.0,,,,,,,0.5,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,True
1626153-1628989-1629631-1630168-201568,1610612737,"Delon Wright, Kevin Huerter, De'Andre Hunter, Onyeka Okongwu, Danilo Gallinari","Wright, Huerter, Hunter, Okongwu, Gallinari",1626153-1628989-1629631-1630168-201568,ATL,504.0,2,8.0,1.0,16.0,15.0,31,2.0,2.0,2.0,3.0,5.0,7.0,7.0,18.0,17.0,6.0,3.0,2.0,5.0,6.0,16.0,0.7142857142857143,0.5714285714285714,0.5666666666666667,0.5,0.6666666666666666,0.7142857142857143,1.0,88.57142857142857,17.0,15.466666666666667,16.5625,14.4,0.14285714285714285,1.0,1.0,0.14285714285714285,0.21428571428571427,0.6428571428571429,0.5361178571428572,9.042857142857143,24.785714285714285,7.0,6.0,3.0,2.0,3.0,1.0,10.0,3.0,1.0,,4.0,4.0,5.0,2.0,,10.0,7.0,1.0,,0.8333333333333334,0.75,0.75,0.21428571428571427,0.4925833333333333,0.2,0.25,0.5555555555555556,0.4375,1.0,,,2.0,1.0,4.0,2.0,1.0,,1.0,2.0,3.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,3.0,,1.0,,7.0,,,1.0,1.0,,1.0,2.0,,1.0,,1.0,1.0,1.0,0.4,0.4,0.5,0.2857142857142857,0.3333333333333333,0.2857142857142857,1.0,0.75,,,0.14285714285714285,,,,0.5,0.6666666666666666,0.6666666666666666,,0.5,0.5,0.2857142857142857,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.16666666666666666,,0.3333333333333333,0.14285714285714285,1.0,1.0,0.25,0.25,1.0,1.0,1.0,,1.0,1.0,,,2.0,,,1.0,,1.0,1.0,1.0,,,0.2,,0.5,,1.0,1.0,,,,0.1111111111111111,,,3.0,1.0,,,,,,,,,1.0,1.0,1.0,0.5,,,,1.0,1.0,1.0,1.0,1.0,,,0.5,,,,,,,,,,,,,,1.0,,,,,,1610612737,2022,2021-22,True
1626153-1628989-1629631-1630168-203992,1610612737,"Delon Wright, Kevin Huerter, De'Andre Hunter, Onyeka Okongwu, Bogdan Bogdanovic","Wright, Huerter, Hunter, Okongwu, Bogdanovic",1626153-1628989-1629631-1630168-203992,ATL,931.0,3,16.0,8.0,31.0,28.0,59,5.0,6.0,4.0,12.0,9.0,12.0,17.0,39.0,31.0,10.0,12.0,4.0,11.0,16.0,28.0,0.75,0.6206896551724138,0.65,0.5862068965517241,0.5,0.6666666666666666,0.6666666666666666,91.25671321160043,15.935483870967742,15.607142857142858,14.774193548387096,14.75,0.20689655172413793,0.8333333333333334,0.8333333333333334,0.13793103448275862,0.41379310344827586,0.7931034482758621,0.5202172413793104,8.541666666666666,25.25294117647059,2.0,,2.0,3.0,,,3.0,6.0,1.0,1.0,10.0,7.0,3.0,,,3.0,2.0,,,0.75,0.8571428571428571,0.8571428571428571,0.06896551724137931,0.413025,0.03333333333333333,,0.07692307692307693,0.06451612903225806,5.0,,,2.0,2.0,5.0,1.0,3.0,,1.0,6.0,,1.0,2.0,8.0,18.0,3.0,4.0,6.0,10.0,3.0,4.0,,26.0,,1.0,5.0,,,4.0,7.0,,4.0,2.0,,,1.0,0.4444444444444444,0.5,1.0,0.35294117647058826,0.5,0.35294117647058826,,0.75,1.0,,0.4166666666666667,,0.3333333333333333,,0.8,1.0,1.0,,0.5,0.5,0.1724137931034483,0.25,0.2727272727272727,1.0,,,0.5,0.5,,0.25,0.05555555555555555,3.0,3.0,0.6,0.6,1.0,2.0,2.0,1.0,4.0,4.0,2.0,,11.0,2.0,,5.0,,1.0,0.9166666666666666,0.9166666666666666,,,0.5555555555555556,,0.5714285714285714,,0.3333333333333333,1.0,0.5,0.16666666666666666,0.5109,0.28205128205128205,,1.0,,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,3.0,2.0,3.0,0.42857142857142855,1.0,0.5,,1.0,,,,1.0,1.0,,1.0,1.0,0.058823529411764705,0.08333333333333333,,1.0,1.0,,,,,0.16666666666666666,1.0,1.0,1.0,,,,,,1610612737,2022,2021-22,True
1626153-1628989-1630168-201568-203992,1610612737,"Delon Wright, Kevin Huerter, Onyeka Okongwu, Danilo Gallinari, Bogdan Bogdanovic","Wright, Huerter, Okongwu, Gallinari, Bogdanovic",1626153-1628989-1630168-201568-203992,ATL,260.0,1,4.0,-5.0,6.0,7.0,13,2.0,2.0,,1.0,2.0,6.0,2.0,4.0,9.0,2.0,1.0,2.0,3.0,5.0,2.0,0.3333333333333333,0.25,0.25,0.25,1.0,0.75,,72.0,20.833333333333332,19.285714285714285,20.833333333333332,19.285714285714285,0.25,1.0,1.0,,0.125,0.5,0.52374375,7.283333333333334,24.4,,1.0,4.0,,,,,1.0,,,4.0,1.0,,,,,,,,,0.5,,0.5,,,,,,1.0,,,,,1.0,,,,,,,,,2.0,,,1.0,,1.0,,1.0,,2.0,2.0,,2.0,,,,,,2.0,,,,,0.5,1.0,,,,,,,,0.5,0.3333333333333333,,1.0,0.5,0.5,,,,,,0.125,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,2.0,2.0,,,,1.0,1.0,1.0,,,,0.5,,,1.0,1.0,,,0.6186,0.5,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612737,2022,2021-22,True
1626153-1629027-1629631-1630168-201568,1610612737,"Delon Wright, Trae Young, De'Andre Hunter, Onyeka Okongwu, Danilo Gallinari","Wright, Young, Hunter, Okongwu, Gallinari",1626153-1629027-1629631-1630168-201568,ATL,646.0,1,11.0,-14.0,18.0,19.0,37,4.0,5.0,2.0,4.0,6.0,11.0,5.0,18.0,32.0,8.0,4.0,3.0,6.0,9.0,13.0,0.5454545454545454,0.46875,0.5,0.3125,0.375,0.5,0.6666666666666666,82.47678018575851,17.38888888888889,17.526315789473685,16.72222222222222,16.57894736842105,0.3125,0.8,0.8,0.125,0.25,0.625,0.48596875,6.9818181818181815,26.1,4.0,8.0,4.0,3.0,1.0,1.0,1.0,2.0,,,7.0,3.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,0.1,1.0,1.0,0.25,0.49315,0.058823529411764705,0.08333333333333333,0.05555555555555555,0.2222222222222222,3.0,,,2.0,,1.0,1.0,1.0,,2.0,1.0,,,3.0,4.0,,1.0,2.0,,2.0,,2.0,,4.0,2.0,1.0,3.0,,,,3.0,,4.0,,,,,0.3333333333333333,0.4,,0.2,,0.2,,,1.0,0.4,0.3333333333333333,1.0,,1.0,0.5,0.5,0.5,,,,0.0625,0.25,0.25,,,,0.25,0.5,,0.25,,,,,,,2.0,2.0,,2.0,2.0,,1.0,5.0,2.0,,1.0,,1.0,1.0,0.8333333333333334,,,0.25,0.5,0.3333333333333333,,1.0,1.0,0.5,,0.5977,0.2777777777777778,,,3.0,,1.0,,1.0,,,0.5,,,3.0,1.0,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612737,2022,2021-22,True
