EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFG2M,SecondChanceFG2A,OffTwoPtRebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceFg2Pct,SecondChanceEfgPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceShotQualityAvg,PlusMinus,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Corner3PctBlocked,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,BadPassSteals,PenaltyTurnovers,Loose Ball Fouls,BlockedAtRim,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Corner3Assists,Offensive Fouls,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTDefRebounds,Charge Fouls,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,RecoveredBlocks,BlocksRecoveredPct,SecondChanceTurnovers,HeaveAttempts,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Offensive Fouls Drawn,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,Arc3PctBlocked,Charge Fouls Drawn,Blocked3s,BlockedCorner3,OffensiveGoaltends,Travels,Technical Free Throw Trips,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,BlockedArc3,3SecondViolations,DefensiveGoaltends,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1628389-1628997-1629216-1629639-200782,1610612748,"Bam Adebayo, Caleb Martin, Gabe Vincent, Tyler Herro, P.J. Tucker","Adebayo, Martin, Vincent, Herro, Tucker",1628389-1628997-1629216-1629639-200782,MIA,14.0,1,,1.0,1.0,1.0,1.0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,205.71428571428572,3.0,11.0,3.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
1628389-1628997-1629216-1629639-202710,1610612748,"Bam Adebayo, Caleb Martin, Gabe Vincent, Tyler Herro, Jimmy Butler","Adebayo, Martin, Vincent, Herro, Butler",1628389-1628997-1629216-1629639-202710,MIA,474.0,2,8.0,16.0,17.0,10.0,8.0,2.0,33,2.0,2.0,4.0,6.0,2.0,3.0,1.0,1.0,3.0,5.0,3.0,8.0,11.0,3.0,6.0,3.0,28.0,19.0,1.0,5.0,6.0,4.0,2.0,18.0,2.0,14.0,9.0,5.0,3.0,1.0,3.0,4.0,3.0,,1.0,,11.0,,1.0,2.0,4.0,2.0,6.0,3.0,,1.0,1.0,2.0,,3.0,1.0,,,,23.0,18.0,10.0,,1.0,0.125,0.14285714285714285,1.0,0.5,0.5,0.7272727272727273,0.7352941176470589,0.7777777777777778,1.25,0.8181818181818182,0.35294117647058826,1.0,1.0,,1.0,0.3333333333333333,,,1.0,1.0,1.0,,100.25316455696202,14.1875,14.529411764705882,13.9375,14.529411764705882,0.11764705882352941,1.0,1.0,,0.35294117647058826,0.6666666666666666,0.6666666666666666,0.25,0.17647058823529413,0.6666666666666666,0.6666666666666666,,0.058823529411764705,0.29411764705882354,0.6,0.6,1.0,0.1,0.3,0.47058823529411764,0.6,0.5068558823529412,0.5284500000000001,0.17857142857142858,0.6428571428571429,10.318181818181818,24.96666666666667,0.625,2.0,2.0,2.0,1.0,,,,1.0,1.0,,0.6666666666666666,1.0,0.2,0.47435,9.0,1.0,1.0,1.0,1.0,,,,,5.0,,2.0,,1.0,,,,,1.0,1.0,,0.8333333333333334,0.8,0.16666666666666666,,,1.0,,0.5,1.0,,,,0.1,1.0,0.058823529411764705,0.09090909090909091,3.0,,,,,,,,,,,,,,,,1.0,,1.0,,,2.0,2.0,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
1628389-1628997-1629216-1629639-203506,1610612748,"Bam Adebayo, Caleb Martin, Gabe Vincent, Tyler Herro, Victor Oladipo","Adebayo, Martin, Vincent, Herro, Oladipo",1628389-1628997-1629216-1629639-203506,MIA,267.0,3,4.0,9.0,11.0,7.0,4.0,1.0,20,1.0,1.0,,,,,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,7.0,5.0,,3.0,1.0,3.0,,2.0,2.0,,,3.0,1.0,1.0,,1.0,,1.0,,,2.0,1.0,,3.0,4.0,1.0,5.0,2.0,2.0,,,2.0,1.0,2.0,,1.0,,1.0,4.0,2.0,7.0,,,1.0,1.0,,0.2,0.2,1.0,0.4166666666666667,0.5,1.5,0.25,0.8333333333333334,1.0,,0.3333333333333333,0.75,0.3333333333333333,1.0,1.0,1.0,,,,107.86516853932584,12.777777777777779,13.818181818181818,11.666666666666666,13.545454545454545,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,,0.5,0.25,1.0,0.3333333333333333,0.5418,0.5499375,0.42857142857142855,0.2857142857142857,1.7,26.18,0.7777777777777778,,,,,2.0,,3.0,,1.5,0.6666666666666666,,,,0.5031,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,2.0,1.0,,,1.0,1.0,1.0,0.25,,,,,,,,1.0,1.0,,0.25,1.0,0.14285714285714285,0.5,,3.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
1628389-1628997-1629216-200768-202710,1610612748,"Bam Adebayo, Caleb Martin, Gabe Vincent, Kyle Lowry, Jimmy Butler","Adebayo, Martin, Vincent, Lowry, Butler",1628389-1628997-1629216-200768-202710,MIA,75.0,2,1.0,3.0,4.0,3.0,3.0,1.0,7,,,,1.0,,,,,,1.0,1.0,,1.0,,1.0,2.0,2.0,5.0,,,1.0,1.0,2.0,2.0,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,1.0,1.0,1.0,,2.0,1.0,,,,2.0,2.0,3.0,,1.0,,,,,,,,0.3333333333333333,,0.3333333333333333,0.5,,1.0,1.0,0.5,0.5,1.0,,,,1.0,,134.4,15.333333333333334,7.25,14.666666666666666,7.25,,,,,0.5,,,,,,,,,0.5,,,,,0.5,0.5,,0.4855,0.4855,,1.0,7.2,26.1,1.0,,,,,1.0,,1.0,,,1.0,,,,,-3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
1628389-1628997-1629216-200782-202710,1610612748,"Bam Adebayo, Caleb Martin, Gabe Vincent, P.J. Tucker, Jimmy Butler","Adebayo, Martin, Vincent, Tucker, Butler",1628389-1628997-1629216-200782-202710,MIA,43.0,2,1.0,,2.0,,2.0,,2,,,,,,,,,,1.0,1.0,,,,1.0,,,5.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,66.97674418604652,,20.0,,12.5,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,40.0,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
1628389-1628997-1629216-200782-203506,1610612748,"Bam Adebayo, Caleb Martin, Gabe Vincent, P.J. Tucker, Victor Oladipo","Adebayo, Martin, Vincent, Tucker, Oladipo",1628389-1628997-1629216-200782-203506,MIA,13.0,2,,1.0,2.0,1.0,2.0,,3,,,,,,,,,,1.0,1.0,,,,1.0,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,332.3076923076923,5.0,4.0,5.0,4.0,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,41.1,1.0,,,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
1628389-1628997-1629216-202710-203506,1610612748,"Bam Adebayo, Caleb Martin, Gabe Vincent, Jimmy Butler, Victor Oladipo","Adebayo, Martin, Vincent, Butler, Oladipo",1628389-1628997-1629216-202710-203506,MIA,53.0,2,1.0,2.0,3.0,,1.0,1.0,5,,,,1.0,,,,,,2.0,1.0,,1.0,,2.0,,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,1.0,,0.5,1.0,,,,,,135.8490566037736,16.5,6.666666666666667,15.5,6.666666666666667,,,,,0.3333333333333333,,,,,,,,,0.6666666666666666,,,,,1.0,0.6666666666666666,,0.4947,,,,13.2,39.25,,,,,1.0,,,,,,,,,1.0,,-2.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.25,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
1628389-1628997-1629622-1629639-202710,1610612748,"Bam Adebayo, Caleb Martin, Max Strus, Tyler Herro, Jimmy Butler","Adebayo, Martin, Strus, Herro, Butler",1628389-1628997-1629622-1629639-202710,MIA,16.0,1,,1.0,1.0,,,,2,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,10.0,6.0,10.0,6.0,,,,,1.0,,,,,,,,,,,,,,,,,0.4012,,,,12.1,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
1628389-1628997-1629622-1629639-203506,1610612748,"Bam Adebayo, Caleb Martin, Max Strus, Tyler Herro, Victor Oladipo","Adebayo, Martin, Strus, Herro, Oladipo",1628389-1628997-1629622-1629639-203506,MIA,1789.0,6,30.0,53.0,56.0,1.0,5.0,6.0,109,9.0,13.0,3.0,11.0,2.0,4.0,6.0,,4.0,10.0,1.0,14.0,28.0,6.0,16.0,13.0,59.0,58.0,,9.0,,1.0,,,14.0,14.0,9.0,10.0,4.0,7.0,3.0,10.0,1.0,5.0,1.0,1.0,23.0,1.0,10.0,13.0,23.0,7.0,30.0,3.0,,6.0,11.0,13.0,,14.0,,4.0,,4.0,50.0,,1.0,,,0.5,0.5833333333333334,0.5,0.375,0.375,0.5,0.5227272727272727,0.59,0.75,,0.36363636363636365,0.65,0.625,0.1,0.6388888888888888,0.2916666666666667,,0.42857142857142855,0.7777777777777778,0.75,0.6666666666666666,0.5,87.73616545556176,15.075471698113208,17.678571428571427,14.283018867924529,16.571428571428573,0.29545454545454547,0.6923076923076923,1.0,0.5555555555555556,0.25,0.2727272727272727,0.3,0.3333333333333333,0.09090909090909091,0.5,0.5,0.5,0.13636363636363635,0.22727272727272727,0.4,0.4,0.25,,1.0,0.6590909090909091,0.4,0.5164568181818182,0.54885,0.15254237288135594,,7.153571428571429,25.35625,0.018867924528301886,3.0,5.0,6.0,2.0,8.0,3.0,10.0,0.6,0.75,0.8,0.42857142857142855,0.375,0.10526315789473684,0.44364166666666666,1.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,9.0,4.0,5.0,,1.0,5.0,2.0,,1.0,6.0,1.0,,,,0.17857142857142858,0.3076923076923077,,0.5,0.3333333333333333,1.0,0.16666666666666666,1.0,,,,0.14,0.18181818181818182,3.0,,,3.0,2.0,,,2.0,1.0,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.5,0.25,,,,,2.0,0.5,,,1.0,1.0,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
1628389-1628997-1629622-200768-202710,1610612748,"Bam Adebayo, Caleb Martin, Max Strus, Kyle Lowry, Jimmy Butler","Adebayo, Martin, Strus, Lowry, Butler",1628389-1628997-1629622-200768-202710,MIA,294.0,1,5.0,9.0,11.0,4.0,5.0,,20,2.0,2.0,,,,,,,1.0,3.0,1.0,2.0,2.0,1.0,3.0,,7.0,15.0,,,,1.0,,,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,,5.0,,,3.0,3.0,,3.0,1.0,,2.0,4.0,,,,,,,,7.0,,4.0,,,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.7,0.7,,,0.6,1.0,,,1.0,,,1.0,1.0,1.0,,,97.95918367346938,16.333333333333332,13.363636363636363,16.333333333333332,13.363636363636363,0.4,1.0,1.0,0.5,,,,,,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,1.0,1.0,0.3333333333333333,0.49734,0.2913,,,2.75,28.3,0.4444444444444444,,,,,3.0,2.0,4.0,,,0.75,,,,,-8.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
1628389-1628997-1629639-202710-203506,1610612748,"Bam Adebayo, Caleb Martin, Tyler Herro, Jimmy Butler, Victor Oladipo","Adebayo, Martin, Herro, Butler, Oladipo",1628389-1628997-1629639-202710-203506,MIA,150.0,2,2.0,5.0,5.0,2.0,3.0,1.0,10,,2.0,,,1.0,1.0,,,,,,1.0,3.0,,,5.0,7.0,9.0,,2.0,2.0,,1.0,3.0,2.0,,,,,1.0,,1.0,,,,1.0,2.0,,1.0,,1.0,1.0,2.0,,,1.0,1.0,3.0,,6.0,,,,,5.0,3.0,2.0,,,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,0.5833333333333334,1.0,0.5,,,1.0,,1.0,0.5,,,,,,1.0,96.0,13.8,16.2,13.2,16.2,0.6666666666666666,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,0.6666666666666666,,0.606,0.54965,0.2857142857142857,0.42857142857142855,7.066666666666666,,0.4,1.0,1.0,1.0,,,,,1.0,1.0,,0.5,,,0.4104,-2.0,,,,1.0,,,,,1.0,,,,,,,,,,3.0,,0.5,0.5,,,,,0.5,,,,,,0.5,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
1628389-1628997-200768-202710-203506,1610612748,"Bam Adebayo, Caleb Martin, Kyle Lowry, Jimmy Butler, Victor Oladipo","Adebayo, Martin, Lowry, Butler, Oladipo",1628389-1628997-200768-202710-203506,MIA,153.0,1,3.0,5.0,4.0,,,1.0,9,1.0,2.0,,,,1.0,,,1.0,2.0,,1.0,3.0,1.0,2.0,,5.0,2.0,,,,,,,2.0,,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,5.0,1.0,2.0,1.0,3.0,1.0,4.0,,,,,,,,,,,,5.0,,,,,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.5,0.5,,,0.4,0.5,1.0,1.0,0.75,0.3333333333333333,1.0,,,1.0,1.0,,84.70588235294119,16.8,17.25,15.4,17.0,0.4,0.5,0.5,1.0,,,,,0.2,,,,,0.4,0.5,0.5,1.0,,,0.8,0.5,0.46556,,,,8.566666666666666,26.05,,,1.0,,,,,1.0,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
1628389-1629130-1629216-1629639-200782,1610612748,"Bam Adebayo, Duncan Robinson, Gabe Vincent, Tyler Herro, P.J. Tucker","Adebayo, Robinson, Vincent, Herro, Tucker",1628389-1629130-1629216-1629639-200782,MIA,15.0,1,,1.0,,1.0,,,1,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,96.0,13.0,,13.0,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,0.552,0.552,,,,25.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
1628389-1629130-1629216-1629639-202710,1610612748,"Bam Adebayo, Duncan Robinson, Gabe Vincent, Tyler Herro, Jimmy Butler","Adebayo, Robinson, Vincent, Herro, Butler",1628389-1629130-1629216-1629639-202710,MIA,336.0,2,6.0,11.0,12.0,,,1.0,23,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,3.0,,3.0,5.0,2.0,4.0,1.0,13.0,10.0,,,,,,,,6.0,6.0,3.0,1.0,,2.0,2.0,1.0,,,,6.0,,4.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0,3.0,4.0,,2.0,,,,,13.0,,,,,,,1.0,0.5,0.5,0.6,0.6666666666666666,0.65,,,0.4444444444444444,0.5,1.0,,0.8333333333333334,0.25,,,,1.0,1.0,1.0,98.57142857142858,14.454545454545455,14.75,14.272727272727273,14.666666666666666,0.2222222222222222,0.5,0.5,,0.1111111111111111,1.0,1.0,,0.2222222222222222,0.5,0.5,,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,0.6666666666666666,0.3333333333333333,0.4898111111111111,,,,10.22,26.0,,,,1.0,,1.0,,2.0,,,0.5,0.5,,,,3.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,0.1,0.16666666666666666,,,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
1628389-1629130-1629216-200768-200782,1610612748,"Bam Adebayo, Duncan Robinson, Gabe Vincent, Kyle Lowry, P.J. Tucker","Adebayo, Robinson, Vincent, Lowry, Tucker",1628389-1629130-1629216-200768-200782,MIA,175.0,1,3.0,6.0,6.0,5.0,,,12,1.0,1.0,,,,1.0,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,10.0,6.0,,,2.0,2.0,,8.0,2.0,,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,5.0,,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,10.0,8.0,5.0,,,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,,1.0,0.5,1.0,0.5,,0.6666666666666666,,,,,1.0,0.5,,98.74285714285715,12.5,16.666666666666668,12.5,15.833333333333334,0.25,1.0,1.0,1.0,,,,,0.25,,,,,0.5,1.0,1.0,0.5,,0.5,0.75,1.0,0.554375,0.554375,,0.8,9.8,25.55,0.8333333333333334,,,,,1.0,1.0,1.0,,,1.0,,,,,4.0,,,1.0,1.0,,,,,1.0,3.0,,,,,,,,,1.0,,0.5,1.0,,,,,,,,,,,0.25,1.0,0.2,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
1628389-1629130-1629216-200768-202710,1610612748,"Bam Adebayo, Duncan Robinson, Gabe Vincent, Kyle Lowry, Jimmy Butler","Adebayo, Robinson, Vincent, Lowry, Butler",1628389-1629130-1629216-200768-202710,MIA,172.0,1,3.0,5.0,5.0,2.0,3.0,1.0,10,1.0,1.0,,,,,2.0,1.0,,2.0,2.0,1.0,1.0,2.0,4.0,2.0,10.0,4.0,,,,3.0,,3.0,2.0,,6.0,2.0,,1.0,2.0,3.0,,1.0,,,8.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,,2.0,,,,,10.0,3.0,2.0,1.0,,1.0,1.0,1.0,0.5,0.5,1.0,0.8,0.8333333333333334,,0.5,0.8,,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,,,,,0.5,83.72093023255813,13.8,20.6,12.8,17.6,0.2,1.0,1.0,1.0,,,,,,,,,0.4,0.4,,,,0.3333333333333333,0.6666666666666666,1.0,,0.59869,0.55805,,0.3,1.2,24.675,0.4,,,,,,,,,,,,,,,6.0,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,0.5,,,,,,,,1.0,,,,,0.16666666666666666,0.5,,,,,2.0,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
1628389-1629130-1629216-200782-202710,1610612748,"Bam Adebayo, Duncan Robinson, Gabe Vincent, P.J. Tucker, Jimmy Butler","Adebayo, Robinson, Vincent, Tucker, Butler",1628389-1629130-1629216-200782-202710,MIA,267.0,1,4.0,7.0,7.0,,1.0,2.0,14,,1.0,,2.0,,,,,1.0,5.0,,,3.0,1.0,5.0,,3.0,7.0,,3.0,,,,,,,3.0,5.0,1.0,,1.0,1.0,1.0,,,,3.0,1.0,1.0,1.0,2.0,3.0,5.0,,,1.0,3.0,1.0,,,,1.0,,1.0,,,,,,,,1.0,0.2,0.2,,0.1875,0.1875,0.75,,0.625,0.3333333333333333,0.5,0.25,0.4,0.42857142857142855,0.25,,,1.0,,1.0,75.50561797752809,14.857142857142858,23.285714285714285,13.857142857142858,21.0,0.125,,,,0.25,,,,,,,,,0.625,0.2,0.2,1.0,,,0.75,0.2,0.4699375,,1.0,,7.233333333333333,26.54,,,1.0,2.0,,,,2.0,,0.75,,0.6666666666666666,0.5,,0.5478,-4.0,,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,2.0,1.0,,,1.0,,,,0.3333333333333333,1.0,,1.0,0.5,,0.5,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
