EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,Fg2aBlocked,Blocked2s,BlockedAtRim,Blocks,FG2APctBlocked,AtRimPctBlocked,PenaltyCorner3Frequency,LongMidRangeFGA,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,OffTwoPtRebounds,FTDefRebounds,LiveBallTurnovers,LostBallTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,BadPassTurnovers,Offensive Fouls,LongMidRangeFGM,LongMidRangeAssists,BlockedLongMidRange,ShortMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,HeaveAttempts,SelfOReb,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,SelfORebPct,SecondChanceArc3Frequency,SecondChanceCorner3FGA,FTOffRebounds,LostBallOutOfBoundsTurnovers,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,OffLongMidRangeReboundPct,SecondChanceCorner3FGM,Charge Fouls,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedCorner3,Defensive 3 Seconds Violations,DefensiveGoaltends,OffensiveGoaltends,team_id,year,season,team_vs
1627759-1628369-1628401-1628464-1629684,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Daniel Theis, Grant Williams","Brown, Tatum, White, Theis, Williams",1627759-1628369-1628401-1628464-1629684,BOS,385.0,3,6.0,12.0,14.0,14.0,4.0,4.0,1.0,28.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,4.0,5.0,3.0,6.0,3.0,20.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,6.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,10.0,1.0,4.0,3.0,7.0,1.0,8.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,4.0,1.0,5.0,1.0,2.0,18.0,3.0,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.8,1.0,1.0,0.7727272727272727,1.0,0.5,0.7307692307692307,1.0,0.5,0.5454545454545454,0.75,1.0,0.3333333333333333,0.875,0.25,0.5,1.0,1.0,1.0,1.0,104.72727272727272,12.642857142857142,14.857142857142858,12.642857142857142,14.785714285714286,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.18181818181818182,1.0,1.0,0.5,0.18181818181818182,0.5,0.5,1.0,0.36363636363636365,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.8181818181818182,0.5,0.5304772727272727,0.60305,0.15384615384615385,0.2857142857142857,0.1,0.15,4.26,25.383333333333336,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628369-1628401-1628464-1630174,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Daniel Theis, Aaron Nesmith","Brown, Tatum, White, Theis, Nesmith",1627759-1628369-1628401-1628464-1630174,BOS,113.0,1,2.0,-7.0,4.0,5.0,4.0,5.0,,9.0,,1.0,,,,1.0,,,,1.0,,1.0,1.0,,1.0,,2.0,2.0,2.0,9.0,,,,,1.0,2.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,2.0,,1.0,2.0,2.0,4.0,,,,,,,,,,,,,0.25,,0.25,0.6666666666666666,0.5,,,0.5,,,0.5,,,,114.69026548672566,14.25,11.2,14.25,9.0,0.3333333333333333,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,1.0,,0.5868166666666667,0.5868166666666667,0.25,0.5,,1.0,2.2,25.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628369-1628401-1628464-1630202,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Daniel Theis, Payton Pritchard","Brown, Tatum, White, Theis, Pritchard",1627759-1628369-1628401-1628464-1630202,BOS,502.0,3,8.0,5.0,18.0,18.0,14.0,9.0,2.0,36.0,1.0,5.0,1.0,2.0,1.0,5.0,,3.0,1.0,3.0,3.0,6.0,5.0,1.0,9.0,4.0,9.0,4.0,18.0,13.0,1.0,3.0,2.0,1.0,6.0,8.0,4.0,15.0,2.0,,6.0,6.0,,6.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,,8.0,1.0,4.0,6.0,11.0,4.0,15.0,,,,,,,1.0,,1.0,2.0,,3.0,,4.0,,1.0,16.0,15.0,14.0,1.0,1.0,1.0,0.5,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.3888888888888889,0.3333333333333333,0.39285714285714285,0.45,0.3333333333333333,0.46875,0.5,1.0,1.0,0.25,1.0,0.3333333333333333,,1.0,1.0,1.0,1.0,103.26693227091633,12.222222222222221,15.666666666666666,10.444444444444445,15.666666666666666,0.2777777777777778,0.2,0.3333333333333333,1.0,0.16666666666666666,,,,0.16666666666666666,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,0.35714285714285715,0.2,0.35714285714285715,0.7777777777777778,0.5,0.5000861111111111,0.5175357142857143,0.05263157894736842,0.1,0.1111111111111111,0.8333333333333334,5.288888888888889,25.433333333333334,0.7777777777777778,3.0,2.0,2.0,,2.0,0.2222222222222222,0.4,0.21428571428571427,1.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.375,0.1111111111111111,0.3333333333333333,1.0,1.0,0.375,0.25,0.6666666666666666,1.0,1.0,1.0,0.05555555555555555,1.0,0.3333333333333333,0.4,0.5374333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628369-1628401-1628464-201143,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Daniel Theis, Al Horford","Brown, Tatum, White, Theis, Horford",1627759-1628369-1628401-1628464-201143,BOS,185.0,2,3.0,-1.0,8.0,6.0,4.0,6.0,,14.0,,,,,,,,1.0,1.0,1.0,,,,,2.0,1.0,1.0,3.0,6.0,7.0,,,,,1.0,,1.0,1.0,,,3.0,,,,,,1.0,1.0,,1.0,,,3.0,,1.0,2.0,3.0,,3.0,,,,,2.0,,3.0,2.0,,2.0,,3.0,,4.0,,1.0,6.0,1.0,4.0,,,,1.0,1.0,1.0,,,,0.5,,,0.6,,0.25,0.3333333333333333,1.0,1.0,,1.0,,,,1.0,,1.0,108.97297297297297,13.0,13.5,13.0,13.5,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,0.3333333333333333,,0.46021666666666666,0.4312,0.25,0.3333333333333333,,0.16666666666666666,13.4,23.3,0.5,,,,,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,1.0,,,,0.3333333333333333,,,,,,1.0,,0.3333333333333333,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628369-1628401-1628464-203935,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Daniel Theis, Marcus Smart","Brown, Tatum, White, Theis, Smart",1627759-1628369-1628401-1628464-203935,BOS,288.0,3,5.0,3.0,8.0,9.0,1.0,1.0,1.0,17.0,1.0,3.0,1.0,1.0,,,1.0,2.0,,1.0,1.0,2.0,,3.0,6.0,1.0,3.0,,9.0,6.0,1.0,1.0,2.0,,,,,,2.0,4.0,3.0,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,5.0,1.0,2.0,3.0,5.0,2.0,7.0,,,,,,,,,1.0,2.0,,2.0,,,,,7.0,,1.0,,0.3333333333333333,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,,0.5,1.0,,0.5,1.0,,0.3333333333333333,0.75,1.0,0.5,0.8333333333333334,0.4,,,1.0,1.0,,85.0,17.75,16.22222222222222,17.75,15.11111111111111,0.3333333333333333,0.3333333333333333,0.5,,0.2222222222222222,0.5,1.0,,0.1111111111111111,,,,0.2222222222222222,0.5,0.5,1.0,1.0,1.0,,,,0.6666666666666666,0.5,0.5322,,,,0.2222222222222222,,5.883333333333333,24.53333333333333,0.125,,2.0,2.0,,2.0,0.3333333333333333,0.3333333333333333,,1.0,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,0.3333333333333333,0.5,,1.0,0.5,0.5,0.1111111111111111,,,,0.5841,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628369-1628401-1629057-1629684,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Robert Williams III, Grant Williams","Brown, Tatum, White, Williams III, Williams",1627759-1628369-1628401-1629057-1629684,BOS,1942.0,9,32.0,15.0,67.0,65.0,28.0,27.0,9.0,132.0,10.0,18.0,3.0,3.0,3.0,4.0,3.0,9.0,4.0,8.0,6.0,17.0,6.0,16.0,30.0,10.0,25.0,22.0,84.0,69.0,3.0,5.0,12.0,6.0,8.0,12.0,13.0,40.0,20.0,12.0,18.0,12.0,6.0,16.0,6.0,10.0,6.0,16.0,2.0,4.0,7.0,3.0,38.0,3.0,10.0,16.0,27.0,10.0,37.0,5.0,4.0,1.0,2.0,3.0,,10.0,5.0,5.0,12.0,2.0,18.0,1.0,28.0,,9.0,72.0,40.0,28.0,2.0,0.625,0.7692307692307693,0.6,0.4,0.4166666666666667,0.5333333333333333,0.6,0.75,0.5636363636363636,0.5,0.675,0.6176470588235294,0.6666666666666666,0.7407407407407407,0.45454545454545453,0.8421052631578947,0.5882352941176471,0.21428571428571427,0.7222222222222222,0.35714285714285715,0.1,0.6,1.0,0.6428571428571429,0.3333333333333333,97.87847579814624,14.686567164179104,14.738461538461538,14.298507462686567,14.107692307692307,0.32727272727272727,0.5555555555555556,0.7142857142857143,0.7,0.16363636363636364,0.3333333333333333,0.3333333333333333,1.0,0.14545454545454545,0.5,0.5,1.0,0.3090909090909091,0.35294117647058826,0.35294117647058826,0.3333333333333333,0.5,1.0,0.2,0.75,0.3,0.7818181818181819,0.375,0.5262611111111111,0.47989736842105263,0.14516129032258066,0.24324324324324326,0.14285714285714285,0.47619047619047616,4.883333333333334,26.436,0.417910447761194,6.0,4.0,7.0,3.0,8.0,0.13333333333333333,0.2222222222222222,0.3,3.0,3.0,2.0,5.0,,7.0,1.0,7.0,2.0,2.0,6.0,3.0,6.0,4.0,0.4166666666666667,,,0.7,1.0,0.5,0.375,0.6666666666666666,0.5,0.8888888888888888,0.75,0.05454545454545454,,0.5,0.3333333333333333,0.43764000000000003,5.0,1.0,3.0,,1.0,,1.0,1.0,,1.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,0.041666666666666664,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628369-1628401-1629057-1630202,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Robert Williams III, Payton Pritchard","Brown, Tatum, White, Williams III, Pritchard",1627759-1628369-1628401-1629057-1630202,BOS,793.0,5,13.0,7.0,27.0,23.0,3.0,,2.0,50.0,2.0,2.0,,,,,3.0,6.0,3.0,4.0,2.0,6.0,,7.0,14.0,5.0,10.0,,29.0,22.0,,1.0,,1.0,2.0,,,2.0,10.0,4.0,12.0,3.0,,6.0,2.0,5.0,4.0,9.0,1.0,3.0,1.0,3.0,22.0,1.0,4.0,3.0,7.0,1.0,8.0,3.0,3.0,,,1.0,,4.0,1.0,,2.0,,4.0,1.0,,,,29.0,2.0,3.0,,0.7142857142857143,0.7142857142857143,0.8,0.5,0.5,0.5,,0.5,0.6041666666666666,,0.5,0.6041666666666666,,0.5,0.4166666666666667,0.6,0.8,0.2,0.7,0.09090909090909091,0.25,,1.0,0.75,1.0,90.79445145018916,15.666666666666666,16.08695652173913,14.962962962962964,15.956521739130435,0.08333333333333333,1.0,1.0,0.5,0.25,0.5,0.5,1.0,0.16666666666666666,0.75,0.75,1.0,0.25,0.3333333333333333,0.3333333333333333,0.5,,,,,,0.5,0.3333333333333333,0.46338541666666666,0.34535,,,,0.06896551724137931,11.65,25.3,0.1111111111111111,,,2.0,1.0,2.0,,,,6.0,,,,,,,3.0,2.0,,,1.0,1.0,,,,,0.75,,,,,,0.6666666666666666,0.5,0.25,,,,0.4302,1.0,,2.0,1.0,,,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628369-1628401-1629057-201143,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Robert Williams III, Al Horford","Brown, Tatum, White, Williams III, Horford",1627759-1628369-1628401-1629057-201143,BOS,2101.0,6,35.0,11.0,68.0,69.0,,,8.0,137.0,12.0,15.0,1.0,2.0,,,7.0,10.0,3.0,15.0,3.0,10.0,,23.0,34.0,6.0,25.0,7.0,71.0,60.0,2.0,4.0,6.0,,,,,,32.0,14.0,18.0,,,10.0,3.0,16.0,6.0,22.0,3.0,3.0,8.0,4.0,50.0,4.0,12.0,19.0,33.0,8.0,41.0,6.0,3.0,3.0,1.0,7.0,,14.0,,7.0,16.0,,11.0,1.0,9.0,,4.0,65.0,,,,0.6956521739130435,0.6956521739130435,1.0,0.24,0.24,0.6764705882352942,0.5,,0.5423728813559322,0.3333333333333333,,0.5725806451612904,0.42857142857142855,,0.423728813559322,0.6551724137931034,0.631578947368421,0.21052631578947367,0.6458333333333334,0.23333333333333334,0.2857142857142857,0.5,1.0,0.6363636363636364,0.625,93.89814374107569,16.073529411764707,14.608695652173912,14.926470588235293,13.855072463768115,0.2542372881355932,0.8,1.0,0.6666666666666666,0.1694915254237288,0.7,0.7,0.5714285714285714,0.2542372881355932,0.2,0.2,1.0,0.1694915254237288,0.3,0.3,1.0,0.3333333333333333,0.5,,,,0.6779661016949152,0.3,0.5363703389830509,,0.06451612903225806,0.10810810810810811,0.08450704225352113,,8.211764705882352,24.788,,,3.0,8.0,4.0,9.0,0.08823529411764706,0.2,,9.0,,,,,3.0,2.0,7.0,2.0,3.0,,4.0,4.0,,,,,0.5,1.0,0.2727272727272727,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.631578947368421,0.4444444444444444,0.15254237288135594,1.0,,,0.574275,5.0,2.0,4.0,4.0,,,0.4444444444444444,0.4444444444444444,1.0,,2.0,2.0,,,1.0,1.0,1.0,1.0,,,2.0,1.0,2.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628369-1628401-1629057-203935,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Robert Williams III, Marcus Smart","Brown, Tatum, White, Williams III, Smart",1627759-1628369-1628401-1629057-203935,BOS,1028.0,3,17.0,13.0,33.0,34.0,12.0,16.0,3.0,67.0,6.0,8.0,1.0,1.0,3.0,5.0,6.0,9.0,,,1.0,8.0,2.0,15.0,22.0,1.0,8.0,7.0,40.0,27.0,2.0,2.0,7.0,5.0,8.0,2.0,3.0,13.0,16.0,14.0,3.0,,2.0,8.0,1.0,8.0,1.0,9.0,1.0,,3.0,4.0,19.0,1.0,9.0,4.0,13.0,3.0,16.0,6.0,5.0,1.0,,4.0,,6.0,3.0,,4.0,,10.0,2.0,7.0,,4.0,33.0,13.0,12.0,3.0,0.5333333333333333,0.5714285714285714,1.0,0.125,0.125,0.6818181818181818,1.0,0.625,0.55,1.1666666666666667,0.5,0.6060606060606061,1.1666666666666667,0.5909090909090909,0.26666666666666666,0.4444444444444444,0.75,0.14285714285714285,0.6190476190476191,0.25,0.14285714285714285,,0.5,0.8,0.5,93.85214007782102,15.484848484848484,15.205882352941176,15.121212121212121,14.323529411764707,0.26666666666666666,0.75,0.75,0.5,0.3,0.6666666666666666,0.75,0.6666666666666666,,,,,0.26666666666666666,0.125,0.14285714285714285,1.0,0.3333333333333333,1.0,0.5,0.6,0.2,0.5333333333333333,0.125,0.4644683333333333,0.49372499999999997,0.125,0.16666666666666666,0.175,0.325,8.577272727272726,27.1375,0.36363636363636365,,1.0,2.0,,2.0,0.045454545454545456,,,5.0,,,,1.0,2.0,,2.0,2.0,2.0,1.0,2.0,,,,0.125,,0.3333333333333333,,0.4,0.5,0.3333333333333333,,0.42857142857142855,,0.16666666666666666,,,,0.48891666666666667,,1.0,3.0,1.0,,0.1111111111111111,0.6,0.6,0.3333333333333333,1.0,1.0,,,1.0,,2.0,,,0.1,0.3333333333333333,,,1.0,,,1.0,1.0,1.0,0.125,1.0,1.0,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628369-1628401-1629684-201143,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Grant Williams, Al Horford","Brown, Tatum, White, Williams, Horford",1627759-1628369-1628401-1629684-201143,BOS,2742.0,12,46.0,18.0,84.0,90.0,21.0,21.0,7.0,174.0,5.0,16.0,2.0,6.0,2.0,5.0,6.0,12.0,4.0,11.0,13.0,27.0,7.0,13.0,34.0,17.0,38.0,16.0,93.0,75.0,2.0,7.0,5.0,4.0,11.0,11.0,6.0,23.0,14.0,12.0,45.0,6.0,4.0,27.0,13.0,7.0,15.0,22.0,11.0,4.0,2.0,3.0,59.0,3.0,15.0,17.0,34.0,9.0,43.0,8.0,5.0,3.0,,3.0,1.0,12.0,2.0,5.0,11.0,,20.0,2.0,21.0,,8.0,88.0,23.0,21.0,1.0,0.5384615384615384,0.6363636363636364,0.8823529411764706,0.4473684210526316,0.4473684210526316,0.38235294117647056,0.2857142857142857,0.36363636363636365,0.5347222222222222,0.25,0.38636363636363635,0.5670731707317073,0.2777777777777778,0.4423076923076923,0.5277777777777778,0.6538461538461539,0.6818181818181818,0.15,0.6666666666666666,0.21951219512195122,0.14285714285714285,0.7,0.8,0.6842105263157895,0.6666666666666666,91.37855579868709,16.773809523809526,14.811111111111112,16.44047619047619,13.61111111111111,0.2222222222222222,0.3125,0.35714285714285715,0.4,0.16666666666666666,0.5,0.5454545454545454,0.5,0.1527777777777778,0.36363636363636365,0.36363636363636365,1.0,0.375,0.48148148148148145,0.48148148148148145,0.8461538461538461,0.75,0.3333333333333333,0.22727272727272727,0.4,0.3181818181818182,0.75,0.48148148148148145,0.50898125,0.5090295454545455,0.10126582278481013,0.1951219512195122,0.053763440860215055,0.24731182795698925,6.455882352941177,25.45,0.25,4.0,3.0,6.0,3.0,6.0,0.08823529411764706,0.125,0.18181818181818182,6.0,1.0,2.0,3.0,,6.0,2.0,9.0,6.0,,3.0,2.0,3.0,3.0,0.2727272727272727,,,0.75,1.0,0.2857142857142857,0.36363636363636365,0.16666666666666666,0.16666666666666666,0.5454545454545454,0.5,0.08333333333333333,,0.25,0.2857142857142857,0.48473,3.0,,2.0,2.0,1.0,0.08333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,,1.0,,1.0,,,0.02631578947368421,0.125,,,,,,,,,,,,2.0,0.25,,,,,,,,,,,,,,1610612738,2022,2021-22,False
