EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeAssists,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,DefAtRimReboundPct,ShortMidRangePctAssisted,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PenaltyTurnovers,Offensive Fouls,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,PtsUnassisted3s,Fg2aBlocked,Corner3Assists,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,LongMidRangeFGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG3M,PtsPutbacks,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,SecondChanceFg3Pct,PenaltyFg3Pct,OffThreePtReboundPct,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,LongMidRangeAssists,ShortMidRangePctBlocked,OffArc3ReboundPct,LongMidRangePctAssisted,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,OffAtRimReboundPct,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,LostBallTurnovers,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFtPoints,Travels,Charge Fouls Drawn,LongMidRangePctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,Blocked3s,BlockedCorner3,Technical Free Throw Trips,SecondChanceArc3PctAssisted,Clear Path Fouls,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,HeaveAttempts,Charge Fouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,3SecondViolations,BlockedLongMidRange,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,HeaveMakes,BlockedArc3,OffensiveGoaltends,Defensive 3 Seconds Violations,team_id,year,season,team_vs
101150-1628381-1629027-203524-203991,1610612737,"Lou Williams, John Collins, Trae Young, Solomon Hill, Clint Capela","Williams, Collins, Young, Hill, Capela",101150-1628381-1629027-203524-203991,ATL,36.0,1,1.0,2.0,2.0,1.0,,,3.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,120.0,6.5,23.0,6.5,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
101150-1628381-1629629-201568-203992,1610612737,"Lou Williams, John Collins, Cam Reddish, Danilo Gallinari, Bogdan Bogdanovic","Williams, Collins, Reddish, Gallinari, Bogdanovic",101150-1628381-1629629-201568-203992,ATL,101.0,1,2.0,-3.0,3.0,3.0,,,6.0,1.0,1.0,,,,1.0,,,,,1.0,2.0,,,2.0,5.0,,,,,,2.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,2.0,,,,,,,0.5,,0.5,,0.5,,,,1.0,,,1.0,,,,,,85.54455445544555,17.0,16.666666666666668,17.0,16.666666666666668,0.5,1.0,1.0,,0.5,,,,,,,,,,,,0.5,,0.4386,,,8.25,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
101150-1628381-1629631-203991-203992,1610612737,"Lou Williams, John Collins, De'Andre Hunter, Clint Capela, Bogdan Bogdanovic","Williams, Collins, Hunter, Capela, Bogdanovic",101150-1628381-1629631-203991-203992,ATL,123.0,1,2.0,3.0,5.0,4.0,,,9.0,1.0,1.0,,,,,,1.0,2.0,,1.0,1.0,1.0,3.0,5.0,2.0,,,,,2.0,,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,1.0,2.0,,3.0,,3.0,,,,,,1.0,,5.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.625,,0.625,,0.75,,1.0,,1.0,1.0,,,,1.0,,105.3658536585366,10.0,18.25,10.0,18.25,0.25,1.0,1.0,1.0,,,,,0.5,0.5,0.5,1.0,,,,,1.0,0.5,0.591225,,,1.3,25.099999999999998,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,1.0,1.0,,2.0,2.0,2.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
101150-1628411-1628419-1629027-1630219,1610612737,"Lou Williams, Wes Iwundu, Cameron Oliver, Trae Young, Skylar Mays","Williams, Iwundu, Oliver, Young, Mays",101150-1628411-1628419-1629027-1630219,ATL,3.0,1,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,480.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,2.0,2.0,,,2.0,1.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
101150-1628411-1628419-1629027-1630602,1610612737,"Lou Williams, Wes Iwundu, Cameron Oliver, Trae Young, Chaundee Brown Jr.","Williams, Iwundu, Oliver, Young, Brown Jr.",101150-1628411-1628419-1629027-1630602,ATL,,1,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
101150-1628411-1628419-1629027-203991,1610612737,"Lou Williams, Wes Iwundu, Cameron Oliver, Trae Young, Clint Capela","Williams, Iwundu, Oliver, Young, Capela",101150-1628411-1628419-1629027-203991,ATL,607.0,1,10.0,-4.0,21.0,19.0,19.0,2.0,40.0,2.0,5.0,,,2.0,3.0,4.0,3.0,6.0,,7.0,12.0,3.0,8.0,26.0,30.0,2.0,2.0,,5.0,6.0,8.0,3.0,6.0,3.0,3.0,1.0,4.0,1.0,2.0,9.0,1.0,2.0,1.0,1.0,4.0,2.0,6.0,,,,,1.0,6.0,3.0,21.0,5.0,0.42857142857142855,0.5,0.3333333333333333,0.375,0.375,0.5833333333333334,1.0,0.575,1.0,0.6190476190476191,1.25,0.4,1.0,0.5,0.2,1.0,0.75,0.2,,0.5,1.0,,94.89291598023064,17.333333333333332,12.789473684210526,17.285714285714285,12.789473684210526,0.25,0.4,0.5,1.0,0.15,0.6666666666666666,1.0,0.2,0.3,0.5,0.5,0.3333333333333333,,,,,0.65,0.5,0.4842111111111111,0.3213,0.19230769230769232,9.083333333333334,28.275,1.0,,,1.0,,0.5,8.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,9.0,,,3.0,,9.0,8.0,,0.5,0.5833333333333334,0.6428571428571429,0.1,0.3333333333333333,0.5,0.16666666666666666,0.5182333333333333,0.34615384615384615,0.38095238095238093,,6.0,2.0,,1.0,1.0,,1.0,,1.0,1.0,0.16666666666666666,0.2,1.0,,,1.0,,,,3.0,,1.0,1.0,,1.0,2.0,1.0,,,,,0.5,0.2,0.5,0.75,0.75,,0.16666666666666666,1.0,,0.3333333333333333,,,,2.0,0.09523809523809523,0.15384615384615385,0.3333333333333333,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
101150-1628411-1628419-1630219-1630602,1610612737,"Lou Williams, Wes Iwundu, Cameron Oliver, Skylar Mays, Chaundee Brown Jr.","Williams, Iwundu, Oliver, Mays, Brown Jr.",101150-1628411-1628419-1630219-1630602,ATL,159.0,1,3.0,-1.0,5.0,4.0,,,9.0,,1.0,,,,,,1.0,2.0,,,1.0,1.0,3.0,5.0,6.0,,,,,,,3.0,2.0,1.0,,1.0,1.0,1.0,,3.0,,,1.0,,1.0,,1.0,,,,,1.0,3.0,1.0,5.0,,,,1.0,0.3333333333333333,0.3333333333333333,,,0.375,,0.5,,0.75,,0.3333333333333333,,,0.3333333333333333,,,,,,81.50943396226415,15.6,20.25,15.6,20.0,0.25,,,,,,,,0.5,0.5,0.5,1.0,,,,,1.0,0.5,0.5237625,,,2.4,25.433333333333334,,,,,0.3333333333333333,,,,,1.0,,2.0,,,,,,,,2.0,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
101150-1628411-1628419-1630219-202362,1610612737,"Lou Williams, Wes Iwundu, Cameron Oliver, Skylar Mays, Lance Stephenson","Williams, Iwundu, Oliver, Mays, Stephenson",101150-1628411-1628419-1630219-202362,ATL,34.0,1,1.0,,1.0,1.0,,,2.0,,,,,,,1.0,,,,1.0,1.0,,,2.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,84.70588235294117,14.0,20.0,14.0,20.0,,,,,,,,1.0,,,,,,,,,,,0.4251,,,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
101150-1628411-1629027-1629629-203991,1610612737,"Lou Williams, Wes Iwundu, Trae Young, Cam Reddish, Clint Capela","Williams, Iwundu, Young, Reddish, Capela",101150-1628411-1629027-1629629-203991,ATL,217.0,1,4.0,-8.0,8.0,7.0,,2.0,15.0,1.0,2.0,1.0,1.0,,1.0,3.0,,1.0,,1.0,6.0,1.0,4.0,5.0,13.0,1.0,1.0,1.0,2.0,,2.0,3.0,1.0,,,1.0,1.0,,,3.0,1.0,,,,,2.0,2.0,,2.0,2.0,,,,,3.0,,,,1.0,0.25,0.25,0.16666666666666666,1.0,0.25,0.5,0.25,0.5,0.4,,,0.2,,,0.25,,,,,99.53917050691244,19.0,9.285714285714286,17.5,9.285714285714286,0.2,0.5,0.5,,0.1,,,0.3,0.1,,,,0.5,1.0,,,0.6,,0.538755,0.6808,0.4,11.033333333333333,23.55,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,0.3,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,2.0,1.0,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
101150-1628411-1629027-1630602-203991,1610612737,"Lou Williams, Wes Iwundu, Trae Young, Chaundee Brown Jr., Clint Capela","Williams, Iwundu, Young, Brown Jr., Capela",101150-1628411-1629027-1630602-203991,ATL,573.0,1,10.0,11.0,18.0,18.0,18.0,3.0,36.0,5.0,11.0,2.0,4.0,1.0,2.0,,2.0,4.0,,6.0,13.0,2.0,5.0,25.0,14.0,2.0,4.0,,4.0,4.0,8.0,3.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,4.0,5.0,5.0,,10.0,4.0,14.0,,,,,1.0,4.0,5.0,21.0,,0.3333333333333333,0.5,0.5,0.4,0.4,0.46153846153846156,0.5,0.5,0.5,0.5681818181818182,0.5,0.2777777777777778,,0.625,0.5714285714285714,0.8333333333333334,0.7142857142857143,0.4,1.0,0.5,0.8333333333333334,,90.47120418848166,13.444444444444445,18.38888888888889,12.61111111111111,16.27777777777778,0.6111111111111112,0.45454545454545453,0.625,0.4,0.1111111111111111,0.5,0.5,,0.2222222222222222,0.5,0.5,0.5,1.0,0.5,,,0.8888888888888888,0.5,0.6103777777777778,0.616675,0.16,1.8615384615384616,27.02,,,,,0.75,,14.0,4.0,9.0,1.0,1.0,7.0,5.0,11.0,4.0,4.0,17.0,,,9.0,2.0,17.0,14.0,2.0,0.45454545454545453,0.43333333333333335,0.4722222222222222,0.05555555555555555,0.6,0.4444444444444444,0.06666666666666667,0.58572,0.68,0.7777777777777778,,3.0,3.0,,,,,2.0,1.0,2.0,1.0,0.23076923076923078,0.2727272727272727,,0.5,,0.5,,,,,,1.0,3.0,,1.0,4.0,,,,,,0.25,,,,,,0.2,0.3333333333333333,,,,,,1.0,0.1,0.07142857142857142,0.5,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.16666666666666666,,,,,,,1610612737,2022,2021-22,False
101150-1628419-1629027-1630602-202362,1610612737,"Lou Williams, Cameron Oliver, Trae Young, Chaundee Brown Jr., Lance Stephenson","Williams, Oliver, Young, Brown Jr., Stephenson",101150-1628419-1629027-1630602-202362,ATL,114.0,1,2.0,3.0,4.0,5.0,,,9.0,,2.0,,,1.0,1.0,,,,,1.0,3.0,1.0,1.0,5.0,2.0,,,,,2.0,,3.0,,,1.0,1.0,2.0,,,5.0,,1.0,1.0,,2.0,,2.0,,1.0,,1.0,,,,5.0,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,0.625,,0.625,,0.25,,1.0,,1.0,1.0,,,1.0,1.0,,113.6842105263158,9.25,15.4,9.25,15.4,0.5,,,,0.25,1.0,1.0,,,,,,,,,,0.75,,0.5271375,,,3.966666666666667,22.9,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,0.25,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
101150-1628419-1629027-1630602-203991,1610612737,"Lou Williams, Cameron Oliver, Trae Young, Chaundee Brown Jr., Clint Capela","Williams, Oliver, Young, Brown Jr., Capela",101150-1628419-1629027-1630602-203991,ATL,16.0,1,,-3.0,,1.0,,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,16.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
101150-1628419-1630219-1630602-202362,1610612737,"Lou Williams, Cameron Oliver, Skylar Mays, Chaundee Brown Jr., Lance Stephenson","Williams, Oliver, Mays, Brown Jr., Stephenson",101150-1628419-1630219-1630602-202362,ATL,177.0,1,3.0,-8.0,6.0,7.0,,,13.0,,,,,,1.0,2.0,,1.0,,1.0,3.0,,2.0,2.0,10.0,,,,,,2.0,,1.0,,,,,,,,,2.0,,1.0,3.0,,3.0,,,,,3.0,4.0,1.0,2.0,,,,,,,0.3333333333333333,,0.2,,0.2,,0.4,0.5,,,1.0,1.0,,,,1.0,,105.76271186440677,15.5,12.0,15.5,11.428571428571429,,,,,0.2,,,0.4,0.2,,,,,,,,0.4,,0.47551,,,13.0,24.4,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612737,2022,2021-22,False
101150-1628989-1628995-1630168-203992,1610612737,"Lou Williams, Kevin Huerter, Kevin Knox II, Onyeka Okongwu, Bogdan Bogdanovic","Williams, Huerter, Knox II, Okongwu, Bogdanovic",101150-1628989-1628995-1630168-203992,ATL,191.0,1,3.0,2.0,6.0,6.0,,2.0,12.0,1.0,2.0,,,2.0,3.0,,,1.0,1.0,3.0,5.0,,1.0,9.0,7.0,,,1.0,2.0,4.0,2.0,,1.0,,2.0,,2.0,,1.0,4.0,2.0,1.0,,,1.0,2.0,3.0,1.0,2.0,2.0,,,,2.0,7.0,,0.6666666666666666,0.6666666666666666,,,,0.6,,0.5,,0.5625,0.5,0.16666666666666666,,,1.0,1.0,0.5,0.6666666666666666,1.0,,1.0,0.3333333333333333,90.47120418848168,17.166666666666668,14.666666666666666,16.166666666666668,14.666666666666666,0.3333333333333333,0.5,0.5,1.0,0.5,0.6666666666666666,0.6666666666666666,,0.16666666666666666,,,,,,,1.0,0.5,,0.5707833333333333,0.5772,0.2222222222222222,6.840000000000001,25.2,1.0,,,1.0,,0.5,,,,,,3.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.25,0.2857142857142857,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
101150-1628989-1629027-1629631-1630168,1610612737,"Lou Williams, Kevin Huerter, Trae Young, De'Andre Hunter, Onyeka Okongwu","Williams, Huerter, Young, Hunter, Okongwu",101150-1628989-1629027-1629631-1630168,ATL,91.0,1,2.0,-5.0,3.0,4.0,,,7.0,,,,,,1.0,1.0,,1.0,,,2.0,,1.0,,5.0,,,,,,,,1.0,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,1.0,,,1.0,,,1.0,,,110.76923076923077,15.0,11.5,15.0,11.5,,,,,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,,,,,,,,0.3333333333333333,,0.43731666666666663,,,13.55,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
101150-1628989-1629027-1629631-203991,1610612737,"Lou Williams, Kevin Huerter, Trae Young, De'Andre Hunter, Clint Capela","Williams, Huerter, Young, Hunter, Capela",101150-1628989-1629027-1629631-203991,ATL,43.0,1,1.0,-2.0,2.0,1.0,,,3.0,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,100.46511627906976,17.0,9.0,17.0,9.0,,,,,,,,,,,,,,,,,1.0,,0.5739,,,,23.6,,1.0,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
101150-1628989-1629027-1630168-201568,1610612737,"Lou Williams, Kevin Huerter, Trae Young, Onyeka Okongwu, Danilo Gallinari","Williams, Huerter, Young, Okongwu, Gallinari",101150-1628989-1629027-1630168-201568,ATL,182.0,2,3.0,5.0,9.0,6.0,1.0,1.0,15.0,2.0,2.0,,,,1.0,1.0,,1.0,,3.0,4.0,1.0,2.0,14.0,9.0,1.0,1.0,,2.0,4.0,2.0,3.0,1.0,,2.0,1.0,3.0,,2.0,7.0,,,,1.0,1.0,1.0,2.0,,1.0,1.0,,2.0,3.0,3.0,12.0,,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.75,1.0,0.75,1.0,0.875,1.0,0.3333333333333333,1.0,,,,,0.5,,,,,118.68131868131869,13.11111111111111,10.666666666666666,12.777777777777779,10.666666666666666,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,,,0.16666666666666666,0.16666666666666666,,,,,,,,0.6666666666666666,,0.5576916666666667,,0.14285714285714285,8.425,24.65,,1.0,,2.0,,,3.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,8.0,,1.0,5.0,,8.0,3.0,,1.0,1.25,1.3333333333333333,0.16666666666666666,0.5,1.0,0.5,0.616625,0.5714285714285714,0.3333333333333333,1.0,,,1.0,1.0,1.0,,,,,,,,0.5,,,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,3.0,0.375,0.5,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
101150-1628989-1629027-201568-203991,1610612737,"Lou Williams, Kevin Huerter, Trae Young, Danilo Gallinari, Clint Capela","Williams, Huerter, Young, Gallinari, Capela",101150-1628989-1629027-201568-203991,ATL,308.0,1,5.0,3.0,11.0,11.0,3.0,,22.0,,1.0,,,4.0,5.0,,1.0,3.0,,4.0,6.0,1.0,4.0,13.0,10.0,,,,,2.0,6.0,,3.0,1.0,1.0,,1.0,,,2.0,,2.0,3.0,,5.0,,5.0,,1.0,,1.0,1.0,2.0,2.0,13.0,,0.25,0.25,,0.25,0.25,0.6666666666666666,,0.55,,0.5909090909090909,,0.4,,0.75,,0.5,0.625,,,,0.5,,102.85714285714285,11.545454545454545,16.454545454545453,11.545454545454545,16.0,0.1,,,,0.5,0.8,0.8,,0.3,0.3333333333333333,0.3333333333333333,,,,,,0.5,0.3333333333333333,0.48485500000000004,,,8.35,28.7,1.0,,,,1.0,0.25,,,,1.0,,2.0,,,,,,,,2.0,,,,,,,,0.1,,,,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.09090909090909091,0.14285714285714285,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
101150-1628989-1629027-201568-203992,1610612737,"Lou Williams, Kevin Huerter, Trae Young, Danilo Gallinari, Bogdan Bogdanovic","Williams, Huerter, Young, Gallinari, Bogdanovic",101150-1628989-1629027-201568-203992,ATL,4.0,1,,,1.0,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,4.0,,4.0,,,,,,,,,1.0,,,,,,,,,,,0.2067,,,21.1,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,0.2067,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
101150-1628989-1629629-1629631-201568,1610612737,"Lou Williams, Kevin Huerter, Cam Reddish, De'Andre Hunter, Danilo Gallinari","Williams, Huerter, Reddish, Hunter, Gallinari",101150-1628989-1629629-1629631-201568,ATL,25.0,1,,,1.0,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,57.599999999999994,13.0,,13.0,,,,,,,,,1.0,,,,,,,,,,,0.4524,,,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
