EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,FTDefRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGM,LostBallSteals,BadPassTurnovers,Offensive Fouls,Technical Free Throw Trips,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,Arc3Assists,LongMidRangeAssists,SelfOReb,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedAtRim,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,OffFTReboundPct,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,StepOutOfBoundsTurnovers,SecondChanceArc3PctAssisted,OffensiveGoaltends,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,Defensive 3 Seconds Violations,DefensiveGoaltends,3SecondViolations,BlockedCorner3,Clear Path Fouls,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1626196-1628981-1629684-1630202-203935,1610612738,"Josh Richardson, Bruno Fernando, Grant Williams, Payton Pritchard, Marcus Smart","Richardson, Fernando, Williams, Pritchard, Smart",1626196-1628981-1629684-1630202-203935,BOS,89.0,1,1.0,-4.0,3.0,3.0,3.0,3.0,6.0,,,1.0,4.0,,2.0,6.0,1.0,4.0,,2.0,,,,2.0,,,,,1.0,2.0,,,,2.0,2.0,3.0,0.25,0.25,0.2,0.2,0.2,0.2,,97.07865168539325,17.666666666666668,12.0,14.666666666666666,12.0,,,,0.50746,0.50746,1.0,7.575,1.0,1.0,1.0,1.0,,,,3.0,,1.0,,,1.0,,1.0,,2.0,,,,1.0,,1.0,,1.0,,2.0,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,0.2,,,,,0.3333333333333333,,1.0,,0.5,,,1.0,,,,,0.2,1.0,1.0,1.0,0.6,,,,0.2,,,,,,,,0.4,0.5898,,,,23.2,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,0.2,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,0.25,,,0.5,,,,,1.0,,,,,,,0.2,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1626196-1629057-1629641-1629684-1630202,1610612738,"Josh Richardson, Robert Williams III, Romeo Langford, Grant Williams, Payton Pritchard","Richardson, Williams III, Langford, Williams, Pritchard",1626196-1629057-1629641-1629684-1630202,BOS,334.0,2,6.0,-11.0,11.0,12.0,,,23.0,,1.0,,5.0,,3.0,14.0,,,,,,,2.0,5.0,1.0,1.0,4.0,,1.0,1.0,2.0,,,3.0,,,,,0.15,,0.15,,,99.1616766467066,18.545454545454547,10.833333333333334,17.0,10.833333333333334,0.1,,,0.503825,,,11.02,,1.0,,1.0,,,,3.0,,1.0,4.0,1.0,5.0,,1.0,,,3.0,4.0,1.0,,1.0,1.0,,,,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,,,1.0,1.0,,,,,,,,,1.0,0.2,0.2,,,,0.5,0.2,1.0,0.75,1.0,0.2,1.0,0.5,1.0,0.3333333333333333,,0.3333333333333333,1.0,1.0,,1.0,,0.1,,,,0.3,,,,0.1,,,,0.4,,,,0.6,,,,,24.96,,,1.0,,,,,,1.0,,2.0,,,,,,,,,0.25,0.25,,,,,0.25,,1.0,,,1.0,,1.0,,1.0,,,,,2.0,,,,,,,,,0.3333333333333333,0.125,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1626196-1629057-1629641-1629684-203471,1610612738,"Josh Richardson, Robert Williams III, Romeo Langford, Grant Williams, Dennis Schroder","Richardson, Williams III, Langford, Williams, Schroder",1626196-1629057-1629641-1629684-203471,BOS,632.0,5,11.0,-3.0,22.0,23.0,6.0,,45.0,,1.0,4.0,11.0,2.0,22.0,25.0,,1.0,2.0,8.0,8.0,,8.0,10.0,2.0,,4.0,1.0,1.0,4.0,5.0,7.0,2.0,19.0,8.0,6.0,0.36363636363636365,,0.5555555555555556,1.0,0.5238095238095238,0.6666666666666666,,102.53164556962025,15.363636363636363,12.782608695652174,15.227272727272727,12.652173913043478,0.05555555555555555,,,0.49968611111111116,0.58425,0.36363636363636365,7.318181818181818,0.2727272727272727,1.0,1.0,4.0,1.0,1.0,3.0,6.0,3.0,3.0,4.0,4.0,7.0,1.0,1.0,3.0,,12.0,4.0,3.0,,4.0,4.0,3.0,,,12.0,,1.0,4.0,4.0,2.0,1.0,1.0,2.0,,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,1.0,0.5714285714285714,0.5714285714285714,1.0,1.0,0.75,0.3888888888888889,0.2727272727272727,0.5,0.5,0.6666666666666666,0.14285714285714285,1.0,,0.8,0.1,0.3333333333333333,,,0.75,1.0,1.0,1.0,0.2222222222222222,0.25,0.5,,0.3333333333333333,0.5,0.6,,0.16666666666666666,1.0,1.0,1.0,0.2222222222222222,1.0,1.0,,0.6111111111111112,0.563,0.10526315789473684,0.16666666666666666,0.13636363636363635,25.214285714285715,,1.0,1.0,,,2.0,2.0,,1.0,,1.0,2.0,,,2.0,1.0,,,1.0,0.25,0.25,0.3333333333333333,,,,0.25,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,0.16666666666666666,,,,,1.0,,,,,2.0,2.0,,1.0,2.0,1.0,0.3333333333333333,,0.6666666666666666,1.0,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1626196-1629057-1629641-1629684-203935,1610612738,"Josh Richardson, Robert Williams III, Romeo Langford, Grant Williams, Marcus Smart","Richardson, Williams III, Langford, Williams, Smart",1626196-1629057-1629641-1629684-203935,BOS,387.0,2,6.0,7.0,14.0,12.0,4.0,7.0,26.0,,1.0,4.0,8.0,5.0,16.0,9.0,2.0,4.0,2.0,6.0,2.0,,5.0,7.0,,,2.0,,,,3.0,6.0,,13.0,6.0,4.0,0.5,0.5,0.4583333333333333,0.4,0.5357142857142857,0.5,,96.74418604651163,14.857142857142858,14.916666666666666,14.0,13.916666666666666,0.08333333333333333,,,0.46017083333333336,0.42738,0.375,7.35,0.2857142857142857,3.0,2.0,2.0,,,2.0,5.0,,,4.0,1.0,4.0,1.0,2.0,3.0,6.0,3.0,4.0,,3.0,1.0,4.0,,2.0,1.0,9.0,1.0,1.0,1.0,4.0,2.0,1.0,,2.0,,,1.0,,3.0,1.0,,1.0,,,0.75,0.75,1.0,0.25,0.25,0.5,0.5,0.5,0.3333333333333333,,,1.0,0.5714285714285714,0.25,1.0,0.3333333333333333,0.625,0.2857142857142857,,0.3333333333333333,,1.0,0.5,,,0.16666666666666666,1.0,1.0,1.0,0.4166666666666667,0.4,0.4,0.5,,,,,0.3333333333333333,,,,0.5,,0.21428571428571427,0.3,0.1875,26.4,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,,1.0,0.25,0.25,0.2,1.0,0.2,,0.25,,,,,,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,0.3333333333333333,0.14285714285714285,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1626196-1629057-1629641-1630174-1630202,1610612738,"Josh Richardson, Robert Williams III, Romeo Langford, Aaron Nesmith, Payton Pritchard","Richardson, Williams III, Langford, Nesmith, Pritchard",1626196-1629057-1629641-1630174-1630202,BOS,62.0,1,1.0,-2.0,1.0,2.0,1.0,,3.0,,,,,,3.0,5.0,,,,3.0,,,,,,,,,,,,,,3.0,3.0,1.0,,,1.5,1.5,1.5,1.5,,69.6774193548387,28.0,17.0,28.0,15.5,,,,0.5181,0.5181,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,27.7,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1626196-1629057-1629641-203471-203935,1610612738,"Josh Richardson, Robert Williams III, Romeo Langford, Dennis Schroder, Marcus Smart","Richardson, Williams III, Langford, Schroder, Smart",1626196-1629057-1629641-203471-203935,BOS,137.0,1,2.0,5.0,3.0,4.0,,,7.0,2.0,2.0,2.0,2.0,,7.0,2.0,,,,,4.0,,3.0,4.0,,,,,1.0,1.0,,,,5.0,,,1.0,,0.875,,0.875,,,73.57664233576642,15.666666666666666,22.5,14.333333333333334,22.5,0.5,1.0,1.0,0.4874875,,,16.45,,1.0,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,1.0,,,,,,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,0.5,0.5,1.0,1.0,1.0,0.5,,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,0.25,,,,0.25,,,,0.5,,,,0.2857142857142857,25.2,,,1.0,,,,,3.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1626196-1629057-1629684-1630174-203471,1610612738,"Josh Richardson, Robert Williams III, Grant Williams, Aaron Nesmith, Dennis Schroder","Richardson, Williams III, Williams, Nesmith, Schroder",1626196-1629057-1629684-1630174-203471,BOS,164.0,1,3.0,,5.0,5.0,,,10.0,,,3.0,5.0,,6.0,6.0,,,,,6.0,,2.0,3.0,,,,,,,1.0,,,4.0,,,0.6,,0.5,,0.5,,,87.80487804878048,16.8,16.0,14.4,15.6,,,,0.47139166666666665,,,5.12,,2.0,1.0,2.0,1.0,2.0,2.0,3.0,,,1.0,,1.0,1.0,2.0,2.0,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.16666666666666666,0.2,0.5,,1.0,0.5,0.5,,0.6666666666666666,0.3333333333333333,,,,1.0,,,,0.3333333333333333,0.5,1.0,,0.5,0.6666666666666666,0.6666666666666666,,,,,,0.16666666666666666,1.0,0.5,,0.5,0.5266,,,0.3333333333333333,26.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1626196-1629057-1629684-1630174-203935,1610612738,"Josh Richardson, Robert Williams III, Grant Williams, Aaron Nesmith, Marcus Smart","Richardson, Williams III, Williams, Nesmith, Smart",1626196-1629057-1629684-1630174-203935,BOS,112.0,1,2.0,-3.0,3.0,4.0,,,7.0,,,,,,3.0,6.0,,,,,,,,,,,1.0,,,,1.0,,,3.0,,,,,0.75,,0.75,,,90.0,22.333333333333332,11.25,22.333333333333332,11.25,,,,0.562575,,,,,,,,,,,,,,2.0,1.0,2.0,,,,,3.0,2.0,,,1.0,1.0,,,,3.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,0.5,0.5,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,26.75,,,1.0,,,,,,1.0,,1.0,,,,,,,,,0.5,0.5,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612738,2022,2021-22,False
1626196-1629057-1629684-1630202-203935,1610612738,"Josh Richardson, Robert Williams III, Grant Williams, Payton Pritchard, Marcus Smart","Richardson, Williams III, Williams, Pritchard, Smart",1626196-1629057-1629684-1630202-203935,BOS,111.0,1,2.0,,4.0,3.0,4.0,,7.0,,,,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,2.0,4.0,,,,,0.3333333333333333,0.3333333333333333,,90.8108108108108,13.5,19.0,13.5,18.0,,,,0.42395,0.42395,1.0,8.05,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,0.6666666666666666,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1626196-1629057-1629684-203471-203935,1610612738,"Josh Richardson, Robert Williams III, Grant Williams, Dennis Schroder, Marcus Smart","Richardson, Williams III, Williams, Schroder, Smart",1626196-1629057-1629684-203471-203935,BOS,205.0,2,3.0,3.0,7.0,7.0,2.0,,14.0,1.0,1.0,2.0,4.0,2.0,9.0,6.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,5.0,2.0,,2.0,,2.0,3.0,2.0,2.0,1.0,9.0,4.0,2.0,0.5,1.0,0.5833333333333334,1.0,0.6428571428571429,1.0,1.0,98.34146341463415,12.857142857142858,16.428571428571427,12.714285714285714,16.428571428571427,0.16666666666666666,1.0,1.0,0.4840333333333333,0.4051,0.4444444444444444,7.525,0.2857142857142857,1.0,1.0,2.0,,,,1.0,,,2.0,1.0,2.0,,,,2.0,3.0,2.0,,1.0,1.0,2.0,,1.0,,5.0,,1.0,2.0,1.0,1.0,,,,,,,1.0,,1.0,,1.0,,,0.5,0.5,1.0,0.5,0.5,,,,0.3333333333333333,,,,0.3333333333333333,0.5,1.0,,0.6,0.5,,,,1.0,,1.0,,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,,,,,,,,0.3333333333333333,,,,0.6666666666666666,0.564,,,,25.3,,,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,0.5,0.5,,,,,0.5,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1626196-1629057-1630174-203471-203935,1610612738,"Josh Richardson, Robert Williams III, Aaron Nesmith, Dennis Schroder, Marcus Smart","Richardson, Williams III, Nesmith, Schroder, Smart",1626196-1629057-1630174-203471-203935,BOS,19.0,2,,2.0,1.0,,,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,1.0,,,75.78947368421053,19.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1626196-1629057-201143-203471-203935,1610612738,"Josh Richardson, Robert Williams III, Al Horford, Dennis Schroder, Marcus Smart","Richardson, Williams III, Horford, Schroder, Smart",1626196-1629057-201143-203471-203935,BOS,72.0,1,1.0,1.0,3.0,2.0,3.0,2.0,5.0,,1.0,2.0,3.0,,4.0,3.0,2.0,3.0,,4.0,2.0,,,,,,,,,1.0,2.0,,,4.0,4.0,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,100.0,19.0,7.5,19.0,7.5,0.3333333333333333,,,0.4064666666666667,0.4064666666666667,1.0,10.033333333333333,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,2.0,,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1626196-1629641-1629684-1630174-1630202,1610612738,"Josh Richardson, Romeo Langford, Grant Williams, Aaron Nesmith, Payton Pritchard","Richardson, Langford, Williams, Nesmith, Pritchard",1626196-1629641-1629684-1630174-1630202,BOS,89.0,2,1.0,2.0,4.0,5.0,4.0,5.0,9.0,,,,,2.0,2.0,,,,2.0,2.0,,,3.0,3.0,,,,,,,1.0,2.0,1.0,2.0,,3.0,,,,,0.3333333333333333,0.3333333333333333,,145.61797752808988,11.0,9.0,11.0,6.2,,,,0.528975,0.528975,1.0,,1.0,,,,,,,,,1.0,1.0,,2.0,,,,,,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,0.5,,,,0.5,,,,1.0,,,,,25.3,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1626196-1629641-1629684-1630174-203471,1610612738,"Josh Richardson, Romeo Langford, Grant Williams, Aaron Nesmith, Dennis Schroder","Richardson, Langford, Williams, Nesmith, Schroder",1626196-1629641-1629684-1630174-203471,BOS,15.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1626196-1629641-1629684-1630202-201143,1610612738,"Josh Richardson, Romeo Langford, Grant Williams, Payton Pritchard, Al Horford","Richardson, Langford, Williams, Pritchard, Horford",1626196-1629641-1629684-1630202-201143,BOS,30.0,1,,-2.0,,1.0,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,48.0,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1626196-1629641-1629684-1630202-202683,1610612738,"Josh Richardson, Romeo Langford, Grant Williams, Payton Pritchard, Enes Freedom","Richardson, Langford, Williams, Pritchard, Freedom",1626196-1629641-1629684-1630202-202683,BOS,91.0,2,2.0,,4.0,4.0,1.0,4.0,8.0,1.0,1.0,1.0,2.0,,2.0,2.0,,,,,,,3.0,4.0,1.0,,2.0,,,,,,,2.0,,1.0,0.5,,0.5,,0.5,,,126.5934065934066,10.75,12.0,10.75,12.0,0.5,1.0,1.0,0.4049,,,9.95,0.25,,,1.0,,,,,,,,,,,,,2.0,,,1.0,1.0,,1.0,,,,2.0,,1.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,0.5,1.0,0.5,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,0.5,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1626196-1629641-1629684-1630202-203471,1610612738,"Josh Richardson, Romeo Langford, Grant Williams, Payton Pritchard, Dennis Schroder","Richardson, Langford, Williams, Pritchard, Schroder",1626196-1629641-1629684-1630202-203471,BOS,181.0,1,3.0,-5.0,6.0,5.0,,3.0,11.0,,,,,,6.0,11.0,,,,,,,,,1.0,,3.0,,,3.0,,,,6.0,,,,,1.0,,1.0,,,87.51381215469614,16.166666666666668,16.8,16.166666666666668,14.0,,,,0.5284,,,,,,,,,,,,1.0,1.0,2.0,2.0,3.0,,,,,6.0,2.0,,,2.0,2.0,1.0,,,6.0,,,,,,,,2.0,,,1.0,,,1.0,,1.0,,1.0,,,1.0,0.6666666666666666,0.6666666666666666,,,,1.0,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,,,,1.0,,,,,26.566666666666666,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,0.5,0.5,,,,,0.5,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1626196-1629641-1629684-201143-203471,1610612738,"Josh Richardson, Romeo Langford, Grant Williams, Al Horford, Dennis Schroder","Richardson, Langford, Williams, Horford, Schroder",1626196-1629641-1629684-201143-203471,BOS,1866.0,9,31.0,-10.0,67.0,64.0,16.0,5.0,131.0,4.0,8.0,17.0,29.0,10.0,62.0,72.0,2.0,6.0,7.0,17.0,18.0,,21.0,26.0,5.0,1.0,11.0,,5.0,8.0,14.0,12.0,1.0,59.0,17.0,16.0,0.5862068965517241,0.3333333333333333,0.4727272727272727,0.35714285714285715,0.5081967213114754,0.4722222222222222,,101.09324758842443,14.597014925373134,13.875,14.164179104477611,13.5,0.14545454545454545,0.5,0.5714285714285714,0.5091081818181818,0.45269642857142856,0.27419354838709675,7.4896551724137925,0.23880597014925373,7.0,8.0,13.0,1.0,2.0,5.0,8.0,,2.0,24.0,6.0,26.0,1.0,4.0,3.0,16.0,18.0,24.0,3.0,8.0,6.0,14.0,,3.0,2.0,34.0,4.0,1.0,12.0,9.0,5.0,5.0,3.0,6.0,,1.0,3.0,1.0,5.0,4.0,1.0,4.0,1.0,,0.47058823529411764,0.5,1.0,0.23076923076923078,0.23076923076923078,0.25,0.2,0.25,0.4727272727272727,0.10344827586206896,0.07692307692307693,0.5454545454545454,0.6428571428571429,0.08333333333333333,0.8571428571428571,0.2222222222222222,0.75,0.16666666666666666,,0.25,,0.6666666666666666,0.6666666666666666,0.9,0.25,0.23636363636363636,0.6153846153846154,0.6666666666666666,0.375,0.14545454545454545,0.625,0.7142857142857143,0.4,0.03636363636363636,,,,0.43636363636363634,0.4,0.5,,0.7090909090909091,0.47225,0.08333333333333333,0.14705882352941177,0.04838709677419355,25.815384615384616,1.0,2.0,6.0,2.0,8.0,2.0,8.0,,6.0,2.0,3.0,1.0,,,1.0,0.25,,0.6,0.75,0.25,0.25,0.14285714285714285,0.5,0.5714285714285714,0.25,0.25,,,1.0,,1.0,,6.0,3.0,,1.0,,,1.0,,,,,3.0,,,0.125,,0.3333333333333333,,0.75,1.0,,,,0.2,,,,1.0,2.0,,,,,,,,,,0.125,,,,,,,,,,1610612738,2022,2021-22,False
