EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefShortMidRangeReboundPct,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefFTReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,ShortMidRangeAssists,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PtsUnassisted2s,Blocked2s,BlockedShortMidRange,Blocks,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,LostBallSteals,Loose Ball Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,BadPassSteals,PtsUnassisted3s,SecondChanceAtRimPctAssisted,Loose Ball Fouls,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,RecoveredBlocks,BlocksRecoveredPct,PenaltyArc3FGM,Charge Fouls,PenaltyArc3Accuracy,Blocked3s,BlockedArc3,SecondChanceFtPoints,Fg3aBlocked,Charge Fouls Drawn,BlockedAtRim,FG3APctBlocked,Corner3PctBlocked,Offensive Fouls Drawn,SecondChanceTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,ShortMidRangePctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Travels,Technical Free Throw Trips,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,OffensiveGoaltends,Clear Path Fouls,Arc3PctBlocked,team_id,year,season,team_vs
1626153-1627789-1628381-1628989-1629631,1610612737,"Delon Wright, Timothe Luwawu-Cabarrot, John Collins, Kevin Huerter, De'Andre Hunter","Wright, Luwawu-Cabarrot, Collins, Huerter, Hunter",1626153-1627789-1628381-1628989-1629631,ATL,83.0,1,1.0,2.0,3.0,3.0,6,2.0,2.0,1.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,104.09638554216868,11.333333333333334,16.333333333333332,11.333333333333334,16.333333333333332,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5667333333333333,7.133333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
1626153-1627789-1628381-1629027-201568,1610612737,"Delon Wright, Timothe Luwawu-Cabarrot, John Collins, Trae Young, Danilo Gallinari","Wright, Luwawu-Cabarrot, Collins, Young, Gallinari",1626153-1627789-1628381-1629027-201568,ATL,138.0,1,2.0,,5.0,4.0,9,1.0,1.0,,1.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,,2.0,2.0,2.0,4.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,,1.0,1.0,,93.91304347826087,15.6,15.0,15.6,15.0,0.5,1.0,1.0,1.0,,1.0,0.4669,2.8,5.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.4669,1.0,26.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
1626153-1627789-1628381-1629631-203991,1610612737,"Delon Wright, Timothe Luwawu-Cabarrot, John Collins, De'Andre Hunter, Clint Capela","Wright, Luwawu-Cabarrot, Collins, Hunter, Capela",1626153-1627789-1628381-1629631-203991,ATL,3.0,1,,,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
1626153-1627789-1628381-1629631-203992,1610612737,"Delon Wright, Timothe Luwawu-Cabarrot, John Collins, De'Andre Hunter, Bogdan Bogdanovic","Wright, Luwawu-Cabarrot, Collins, Hunter, Bogdanovic",1626153-1627789-1628381-1629631-203992,ATL,423.0,1,7.0,-3.0,14.0,14.0,28,1.0,1.0,1.0,2.0,3.0,17.0,20.0,4.0,2.0,5.0,1.0,13.0,,3.0,4.0,4.0,17.0,1.0,1.0,0.6666666666666666,0.7222222222222222,0.7727272727272727,0.75,,0.75,,,95.31914893617021,14.785714285714286,15.428571428571429,14.785714285714286,15.285714285714286,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,0.7777777777777778,0.5173944444444445,10.433333333333334,2.0,6.0,,,2.0,,6.0,4.0,,,,2.0,2.0,2.0,1.0,2.0,,,3.0,1.0,3.0,5.0,5.0,5.0,1.0,2.0,2.0,,1.0,,,1.0,0.6666666666666666,0.3333333333333333,1.0,0.2222222222222222,,,,,0.11764705882352941,24.416666666666668,0.14285714285714285,1.0,1.0,2.0,4.0,1.0,3.0,9.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,1.0,0.6666666666666666,0.1111111111111111,1.0,1.0,1.0,0.4444444444444444,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
1626153-1627789-1628989-1629631-1630168,1610612737,"Delon Wright, Timothe Luwawu-Cabarrot, Kevin Huerter, De'Andre Hunter, Onyeka Okongwu","Wright, Luwawu-Cabarrot, Huerter, Hunter, Okongwu",1626153-1627789-1628989-1629631-1630168,ATL,26.0,1,,2.0,1.0,1.0,2,,,,1.0,1.0,2.0,,2.0,1.0,1.0,,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,110.76923076923076,2.0,24.0,2.0,24.0,,,,,,,0.2912,4.1,1.0,1.0,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,0.2912,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
1626153-1627789-1628989-1629631-203476,1610612737,"Delon Wright, Timothe Luwawu-Cabarrot, Kevin Huerter, De'Andre Hunter, Gorgui Dieng","Wright, Luwawu-Cabarrot, Huerter, Hunter, Dieng",1626153-1627789-1628989-1629631-203476,ATL,70.0,1,1.0,-3.0,2.0,2.0,4,1.0,1.0,,1.0,1.0,2.0,5.0,,,,,,,,,,2.0,,,1.0,0.5,0.5,,,,,,82.28571428571428,18.5,16.5,18.5,16.5,0.5,1.0,1.0,,,1.0,0.512475,2.7,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,23.7,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
1626153-1627789-1629027-1630168-201568,1610612737,"Delon Wright, Timothe Luwawu-Cabarrot, Trae Young, Onyeka Okongwu, Danilo Gallinari","Wright, Luwawu-Cabarrot, Young, Okongwu, Gallinari",1626153-1627789-1629027-1630168-201568,ATL,31.0,1,1.0,-3.0,1.0,1.0,2,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,92.9032258064516,8.0,23.0,8.0,23.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
1626153-1628381-1628989-1629027-1629631,1610612737,"Delon Wright, John Collins, Kevin Huerter, Trae Young, De'Andre Hunter","Wright, Collins, Huerter, Young, Hunter",1626153-1628381-1628989-1629027-1629631,ATL,220.0,2,4.0,-3.0,6.0,6.0,12,1.0,1.0,,3.0,3.0,7.0,10.0,6.0,3.0,3.0,1.0,6.0,1.0,,1.0,1.0,7.0,1.0,1.0,1.0,0.75,0.875,,0.3333333333333333,0.16666666666666666,,0.3333333333333333,78.54545454545455,18.833333333333332,17.833333333333332,18.833333333333332,15.333333333333334,0.25,1.0,1.0,1.0,,0.5,0.53445,4.566666666666666,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,3.0,1.0,2.0,,,1.0,2.0,,2.0,2.0,3.0,1.0,,3.0,1.0,,,1.0,1.0,1.5,0.25,1.0,,0.25,,,,0.3844,0.42857142857142855,24.6,0.16666666666666666,2.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,0.5,,,,,,,,,,,,0.25,0.3333333333333333,2.0,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
1626153-1628381-1628989-1629027-1630168,1610612737,"Delon Wright, John Collins, Kevin Huerter, Trae Young, Onyeka Okongwu","Wright, Collins, Huerter, Young, Okongwu",1626153-1628381-1628989-1629027-1630168,ATL,116.0,1,2.0,-7.0,4.0,5.0,9,,1.0,,,2.0,,7.0,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,111.72413793103448,15.5,10.8,15.5,8.8,0.5,,,,,0.5,0.39745,5.1,,3.0,,,,,,,,,,,,,1.0,1.0,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
1626153-1628381-1628989-1629027-201568,1610612737,"Delon Wright, John Collins, Kevin Huerter, Trae Young, Danilo Gallinari","Wright, Collins, Huerter, Young, Gallinari",1626153-1628381-1628989-1629027-201568,ATL,273.0,2,5.0,6.0,9.0,8.0,17,3.0,5.0,2.0,6.0,9.0,15.0,9.0,,,1.0,,3.0,2.0,,3.0,8.0,9.0,,,0.6666666666666666,0.5357142857142857,0.5357142857142857,,1.0,1.0,,1.0,89.67032967032968,17.333333333333332,14.625,16.333333333333332,14.625,0.35714285714285715,0.6,0.75,,0.14285714285714285,0.7142857142857143,0.5164928571428572,6.300000000000001,3.0,6.0,1.0,2.0,4.0,2.0,5.0,,2.0,3.0,2.0,,4.0,4.0,,,,,,,2.0,4.0,1.0,,,4.0,3.0,1.0,,0.6666666666666666,0.4,0.4,0.35714285714285715,,,0.2857142857142857,0.4,0.5,0.4,0.53612,0.26666666666666666,27.060000000000002,0.3333333333333333,2.0,2.0,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,0.2,0.2,1.0,,0.14285714285714285,1.0,1.0,,0.07142857142857142,,,,0.25,0.25,1.0,0.25,,,1.0,,1.0,0.5,0.5,,12.0,,,,1.0,0.1111111111111111,0.2,3.0,3.0,4.0,3.0,4.0,6.0,4.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.5,0.7142857142857143,1.0,1.0,0.3333333333333333,1.0,0.16666666666666666,1.0,0.75,0.6025666666666667,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
