EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,Arc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,FoulsDrawn,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FtPoints,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,PtsUnassisted3s,ShortMidRangeAssists,LongMidRangeAssists,DefThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Travels,Fg3aBlocked,Loose Ball Fouls Drawn,BlockedAtRim,FG3APctBlocked,Arc3PctBlocked,SecondChanceTurnovers,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,OffAtRimReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls,SecondChanceFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,HeaveMakes,HeaveAttempts,AtRimPctBlocked,FTOffRebounds,OffFTReboundPct,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,Corner3PctBlocked,LostBallOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,LongMidRangePctBlocked,BlockedCorner3,OffensiveGoaltends,DefensiveGoaltends,team_id,year,season,team_vs
1626172-1627780-1629673-1630541-202691,1610612744,"Kevon Looney, Gary Payton II, Jordan Poole, Moses Moody, Klay Thompson","Looney, Payton II, Poole, Moody, Thompson",1626172-1627780-1629673-1630541-202691,GSW,172.0,1,3.0,-2.0,5.0,5.0,5.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,5.0,7.0,1.0,1.0,1.0,4.0,5.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,0.25,0.25,0.25,1.0,1.0,0.5,0.5,0.5,0.5,0.8,1.0,1.0,1.0,83.72093023255813,16.0,18.4,16.0,18.4,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.6,0.2,1.0,0.2,1.0,0.6,1.0,0.53994,0.53994,1.0,3.1,24.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,True
1626172-1627780-1629673-201939-202691,1610612744,"Kevon Looney, Gary Payton II, Jordan Poole, Stephen Curry, Klay Thompson","Looney, Payton II, Poole, Curry, Thompson",1626172-1627780-1629673-201939-202691,GSW,120.0,1,2.0,-1.0,4.0,5.0,,9.0,1.0,1.0,,,,1.0,,,3.0,,1.0,4.0,1.0,4.0,5.0,6.0,,,,,,,3.0,3.0,,1.0,1.0,,,3.0,1.0,1.0,5.0,,,,1.0,3.0,,,,,1.0,0.25,,0.25,0.25,,0.3125,,0.3125,,0.5,0.5,0.5,,108.0,19.0,8.8,16.0,8.4,0.125,1.0,1.0,,0.125,,,,0.375,,,,,,0.625,0.4755375,,,5.175,27.325,,5.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5303,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,True
1626172-1627780-1629673-201939-203490,1610612744,"Kevon Looney, Gary Payton II, Jordan Poole, Stephen Curry, Otto Porter Jr.","Looney, Payton II, Poole, Curry, Porter Jr.",1626172-1627780-1629673-201939-203490,GSW,864.0,5,14.0,-2.0,32.0,31.0,22.0,63.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,6.0,4.0,6.0,14.0,6.0,10.0,38.0,40.0,6.0,13.0,4.0,8.0,29.0,8.0,12.0,6.0,4.0,4.0,8.0,2.0,1.0,20.0,5.0,10.0,15.0,1.0,,2.0,8.0,31.0,29.0,22.0,0.6666666666666666,0.8,0.6666666666666666,0.6,0.5,0.6,0.42857142857142855,0.46153846153846156,0.625,0.5714285714285714,0.6785714285714286,0.6304347826086957,0.4166666666666667,0.8333333333333334,0.8181818181818182,1.0,105.0,14.15625,13.258064516129032,13.34375,12.806451612903226,0.125,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.5,0.5,1.0,0.25,0.14285714285714285,0.6666666666666666,0.19047619047619047,0.5,0.19047619047619047,0.5416666666666666,0.46309375,0.46449761904761905,0.7631578947368421,7.878571428571428,24.89,0.6875,20.0,3.0,1.0,1.0,8.0,4.0,2.0,3.0,7.0,4.0,2.0,4.0,1.0,2.0,2.0,3.0,5.0,5.0,,,0.6666666666666666,0.7,0.7,0.07142857142857142,0.125,0.375,0.5,0.4166666666666667,0.6,0.5,0.5,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.2,1.0,0.6666666666666666,0.4678833333333334,0.18421052631578946,3.0,1.0,3.0,1.0,1.0,1.0,2.0,8.0,1.0,2.0,5.0,6.0,2.0,1.0,4.0,1.0,1.0,1.0,7.0,1.0,5.0,2.0,2.0,9.0,4.0,1.0,9.0,1.0,5.0,1.0,1.0,1.0,1.0,0.5,0.7777777777777778,1.0,0.8,1.0,1.0,0.09090909090909091,1.0,0.375,0.42857142857142855,0.6666666666666666,0.125,0.3333333333333333,0.3333333333333333,1.0,0.2,0.2,1.0,1.0,0.5,0.17857142857142858,0.2777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,True
1626172-1627780-1629673-201939-203952,1610612744,"Kevon Looney, Gary Payton II, Jordan Poole, Stephen Curry, Andrew Wiggins","Looney, Payton II, Poole, Curry, Wiggins",1626172-1627780-1629673-201939-203952,GSW,369.0,3,6.0,-1.0,11.0,10.0,2.0,21.0,,,,,,,,,6.0,,2.0,6.0,2.0,6.0,10.0,11.0,1.0,1.0,,,2.0,2.0,6.0,6.0,1.0,2.0,3.0,,,8.0,,3.0,8.0,1.0,,1.0,1.0,2.0,2.0,2.0,0.5,0.5,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,0.4166666666666667,1.0,0.4166666666666667,1.0,0.5,,0.6,,81.95121951219512,18.636363636363637,16.4,16.545454545454547,16.1,,,,,,,,,0.5,,,,,,0.5,0.46126249999999996,0.441,0.2,12.766666666666666,26.316666666666666,0.18181818181818182,1.0,4.0,,,3.0,2.0,1.0,2.0,8.0,2.0,,2.0,,2.0,3.0,2.0,5.0,2.0,,,0.5,0.8,0.8,,,0.5,0.75,0.625,1.0,0.75,,,0.25,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,0.456475,0.8,1.0,1.0,3.0,,2.0,3.0,,,2.0,3.0,,,,1.0,3.0,,1.0,1.0,2.0,,1.0,2.0,1.0,4.0,1.0,,,,,,,,,0.6666666666666666,0.5,,0.6,,0.6,0.125,,0.3333333333333333,0.3333333333333333,,0.25,0.3333333333333333,0.3333333333333333,1.0,,0.6,0.6666666666666666,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,True
1626172-1627780-1629673-202691-203490,1610612744,"Kevon Looney, Gary Payton II, Jordan Poole, Klay Thompson, Otto Porter Jr.","Looney, Payton II, Poole, Thompson, Porter Jr.",1626172-1627780-1629673-202691-203490,GSW,409.0,3,7.0,4.0,11.0,12.0,5.0,23.0,2.0,2.0,1.0,1.0,,1.0,,1.0,7.0,4.0,3.0,7.0,2.0,8.0,16.0,12.0,1.0,3.0,2.0,5.0,8.0,4.0,3.0,7.0,2.0,1.0,3.0,,1.0,7.0,4.0,6.0,13.0,,,,1.0,14.0,8.0,5.0,0.6666666666666666,1.0,0.5,0.25,0.4,0.25,0.42857142857142855,0.3333333333333333,0.4,0.5,0.4444444444444444,0.5,0.5333333333333333,0.8,0.8571428571428571,1.0,80.97799511002445,20.363636363636363,15.416666666666666,17.727272727272727,15.333333333333334,0.13333333333333333,1.0,1.0,0.5,0.06666666666666667,,,,0.4666666666666667,0.125,1.0,0.125,,0.5,0.6666666666666666,0.47612333333333334,0.498625,0.5,6.0,25.8625,0.45454545454545453,5.0,3.0,1.0,1.0,5.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,,1.0,4.0,3.0,7.0,5.0,,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,,,0.75,0.6666666666666666,0.7,0.75,0.6,1.0,0.5,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.5,0.16666666666666666,1.0,0.2857142857142857,0.4988625,0.125,1.0,,,,,3.0,2.0,4.0,,3.0,,3.0,1.0,,2.0,,,,,,,,,,,,6.0,,3.0,2.0,,2.0,1.0,,,,1.0,1.0,1.0,,0.5,0.2,0.2,1.0,,,,,,0.5,,,0.5,0.16666666666666666,0.3,,1.0,1.0,2.0,0.125,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,True
1626172-1627780-1629673-202691-203952,1610612744,"Kevon Looney, Gary Payton II, Jordan Poole, Klay Thompson, Andrew Wiggins","Looney, Payton II, Poole, Thompson, Wiggins",1626172-1627780-1629673-202691-203952,GSW,30.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.5,1.0,48.0,,19.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,True
1626172-1627780-1629673-203490-203952,1610612744,"Kevon Looney, Gary Payton II, Jordan Poole, Otto Porter Jr., Andrew Wiggins","Looney, Payton II, Poole, Porter Jr., Wiggins",1626172-1627780-1629673-203490-203952,GSW,93.0,1,2.0,2.0,3.0,3.0,,6.0,,,,,,,,,,,2.0,2.0,,,5.0,3.0,,,,,,2.0,,,1.0,,1.0,,,2.0,,,,,,2.0,4.0,5.0,,,0.5,0.5,,,,,1.0,,1.0,,1.25,,,,,,92.90322580645162,14.0,17.0,10.333333333333334,12.333333333333334,,,,,,,,,,,,,,,,0.4231,,,12.0,,,,1.0,,,1.0,,,,,2.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,1.0,,0.5,1.0,1.0,1.0,,,,,,0.5,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,True
1626172-1627780-201939-202691-203110,1610612744,"Kevon Looney, Gary Payton II, Stephen Curry, Klay Thompson, Draymond Green","Looney, Payton II, Curry, Thompson, Green",1626172-1627780-201939-202691-203110,GSW,64.0,1,1.0,2.0,3.0,2.0,,5.0,,,,,,,,,1.0,,1.0,2.0,,1.0,2.0,,,,,,,,,1.0,,,,,,,1.0,2.0,2.0,,,,,2.0,,,,,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,1.0,1.0,,112.5,10.666666666666666,16.0,10.666666666666666,16.0,,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,0.44105,,,7.0,29.4,,,,,,2.0,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,0.5,0.5,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,True
1626172-1627780-201939-202691-203490,1610612744,"Kevon Looney, Gary Payton II, Stephen Curry, Klay Thompson, Otto Porter Jr.","Looney, Payton II, Curry, Thompson, Porter Jr.",1626172-1627780-201939-202691-203490,GSW,168.0,2,3.0,-8.0,3.0,5.0,,8.0,,,,,,1.0,,,,,,1.0,,1.0,,8.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.5,,1.0,,68.57142857142857,30.666666666666668,15.2,30.333333333333332,15.2,,,,,0.5,,,,,,,,,,0.5,0.47635,,,18.5,23.6,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,2.0,,2.0,,,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,True
1626172-1627780-201939-202691-203952,1610612744,"Kevon Looney, Gary Payton II, Stephen Curry, Klay Thompson, Andrew Wiggins","Looney, Payton II, Curry, Thompson, Wiggins",1626172-1627780-201939-202691-203952,GSW,657.0,4,11.0,-1.0,24.0,25.0,17.0,49.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,6.0,12.0,2.0,5.0,25.0,26.0,5.0,8.0,2.0,5.0,22.0,2.0,6.0,3.0,1.0,2.0,3.0,2.0,1.0,8.0,2.0,10.0,13.0,1.0,1.0,,1.0,20.0,22.0,17.0,0.16666666666666666,0.2,1.0,0.4,0.4,0.4,0.5,0.625,0.5294117647058824,0.6153846153846154,0.5952380952380952,0.6875,0.29411764705882354,1.0,0.7142857142857143,,107.3972602739726,12.5,14.28,11.875,14.12,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.11764705882352941,1.0,1.0,1.0,0.17647058823529413,0.15384615384615385,1.0,0.15384615384615385,1.0,0.23076923076923078,0.47058823529411764,0.47005294117647056,0.4843692307692308,0.88,8.158333333333333,24.6,0.7083333333333334,,3.0,1.0,1.0,7.0,,1.0,2.0,5.0,10.0,2.0,,1.0,,1.0,2.0,3.0,9.0,1.0,,0.5,0.8333333333333334,0.8333333333333334,0.08333333333333333,0.14285714285714285,0.4,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,,,0.4117647058823529,,,,0.3333333333333333,1.0,,0.55725,0.2,4.0,,2.0,1.0,,,,7.0,1.0,1.0,6.0,,,,8.0,,1.0,,4.0,2.0,3.0,3.0,1.0,7.0,4.0,1.0,10.0,2.0,6.0,,,1.0,1.0,1.0,0.5714285714285714,,0.6666666666666666,1.0,0.625,0.14285714285714285,1.0,0.5714285714285714,0.6666666666666666,,0.11764705882352941,,,,0.3333333333333333,,,,,0.2857142857142857,0.375,,,,,,,,,0.75,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,True
