EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
1628964-1628976-1630175-1630532-1630591,1610612753,"Mo Bamba, Wendell Carter Jr., Cole Anthony, Franz Wagner, Jalen Suggs","Bamba, Carter Jr., Anthony, Wagner, Suggs",1628964-1628976-1630175-1630532-1630591,ORL,25421.0,34,424,-11.0,864,869,103.0,78.0,106.0,1733,163.0,256.0,46.0,62.0,22.0,32.0,65.0,170.0,23.0,56.0,17.0,62.0,3.0,4.0,3.0,6.0,77.0,233.0,3.0,16.0,9.0,30.0,251.0,482.0,94.0,295.0,121.0,905.0,916.0,51.0,80.0,6.0,20.0,18.0,138.0,31.0,57.0,12.0,36.0,33.0,131.0,230.0,272.0,261.0,21.0,76.0,1.0,232.0,77.0,35.0,2.0,115.0,87.0,202.0,70.0,17.0,83.0,20.0,12.0,491.0,31.0,86.0,3.0,192.0,174.0,14.0,380.0,120.0,500.0,15.0,48.0,36.0,12.0,73.0,24.0,41.0,69.0,14.0,32.0,4.0,9.0,142.0,13.0,13.0,75.0,166.0,3.0,16.0,9.0,168.0,6.0,11.0,13.0,157.0,14.0,1.0,2.0,72.0,2.0,11.0,39.0,1.0,1.0,22.0,1.0,16.0,40.0,23.0,4.0,4.0,767.0,127.0,101.0,8.0,7.0,0.4581673306772908,0.539906103286385,0.925531914893617,0.31864406779661014,0.3,0.3333333333333333,0.3197278911564626,0.520746887966805,0.6375,0.543859649122807,0.5045045045045045,0.6,0.5268817204301075,0.5336481700118064,0.6388888888888888,0.6018518518518519,0.37966537966537967,0.006779661016949152,0.07261410788381743,0.06640625,0.1,0.017857142857142856,0.008583690987124463,0.5140845070422535,0.7777777777777778,0.21428571428571427,0.7131147540983607,0.3739130434782609,0.8,0.15736040609137056,0.756198347107438,0.27400468384074944,0.41304347826086957,0.4,0.18181818181818182,0.16447368421052633,0.13333333333333333,0.6708860759493671,0.648936170212766,0.8450704225352113,0.8108108108108109,0.7636363636363637,0.03836317135549872,98.16765666181503,0.575,14.43287037037037,14.903337169159954,13.912037037037036,14.238204833141541,0.32947232947232946,0.63671875,0.6820083682008368,0.50920245398773,0.2187902187902188,0.38235294117647056,0.42483660130718953,0.3076923076923077,0.07207207207207207,0.4107142857142857,0.41818181818181815,0.5217391304347826,0.07979407979407979,0.27419354838709675,0.27419354838709675,1.0,0.29987129987129985,0.33047210300429186,0.3333333333333333,0.9090909090909091,0.62,0.7419354838709677,0.13043478260869565,0.04,0.75,1.0,0.16,0.1875,1.0,0.34408602150537637,0.6875,0.06451612903225806,0.5,0.3225806451612903,0.3,0.7091377091377091,0.33189655172413796,0.5219461984536082,0.5438883116883116,0.532566304347826,0.08742514970059881,0.13333333333333333,0.003389830508474576,0.15248618784530388,0.14475138121546963,5.70643153526971,25.722372881355934,0.11921296296296297,,,,,,1610612753,2022,2021-22,False
1628964-1628976-1630175-1630532-203914,1610612753,"Mo Bamba, Wendell Carter Jr., Cole Anthony, Franz Wagner, Gary Harris","Bamba, Carter Jr., Anthony, Wagner, Harris",1628964-1628976-1630175-1630532-203914,ORL,9801.0,22,163,16.0,325,324,55.0,29.0,33.0,649,58.0,92.0,8.0,14.0,15.0,18.0,27.0,62.0,14.0,31.0,12.0,29.0,1.0,3.0,1.0,5.0,36.0,84.0,6.0,8.0,4.0,9.0,99.0,185.0,48.0,113.0,43.0,385.0,369.0,10.0,23.0,7.0,11.0,9.0,50.0,26.0,36.0,5.0,14.0,11.0,78.0,118.0,80.0,117.0,27.0,8.0,,84.0,36.0,23.0,1.0,59.0,39.0,98.0,27.0,12.0,41.0,11.0,7.0,235.0,13.0,28.0,,50.0,64.0,5.0,119.0,41.0,160.0,6.0,23.0,12.0,11.0,32.0,4.0,23.0,16.0,5.0,9.0,,2.0,48.0,4.0,4.0,22.0,54.0,1.0,3.0,,45.0,,2.0,2.0,51.0,8.0,,1.0,23.0,,5.0,21.0,2.0,1.0,10.0,1.0,10.0,23.0,15.0,1.0,1.0,335.0,76.0,54.0,4.0,4.0,0.5959595959595959,0.6210526315789474,0.8125,0.4247787610619469,0.6363636363636364,0.35714285714285715,0.4247787610619469,0.5351351351351351,0.43478260869565216,0.7222222222222222,0.5738255033557047,0.6029411764705882,0.67,0.6037735849056604,0.6578947368421053,0.6754385964912281,0.37919463087248323,0.008849557522123894,0.12432432432432433,0.15217391304347827,0.12903225806451613,0.03225806451612903,0.011904761904761904,0.6666666666666666,0.8333333333333334,,0.7529411764705882,0.32941176470588235,0.78125,0.2,0.7651006711409396,0.2733333333333333,0.29411764705882354,0.3235294117647059,0.4117647058823529,0.20833333333333334,0.17647058823529413,0.6666666666666666,0.8378378378378378,0.75,0.8269230769230769,0.5833333333333334,0.047244094488188976,95.35353535353536,0.6521739130434783,14.864615384615385,15.339506172839506,14.344615384615384,14.898148148148149,0.3087248322147651,0.6304347826086957,0.7435897435897436,0.7068965517241379,0.2080536912751678,0.43548387096774194,0.5,0.4074074074074074,0.1040268456375839,0.45161290322580644,0.4666666666666667,0.5,0.09731543624161074,0.41379310344827586,0.41379310344827586,1.0,0.28187919463087246,0.42857142857142855,0.43373493975903615,0.75,0.4117647058823529,0.5714285714285714,0.25,0.08823529411764706,0.3333333333333333,1.0,0.23529411764705882,0.75,0.8333333333333334,0.36,0.8333333333333334,0.1,0.2,0.18,0.4444444444444444,0.6879194630872483,0.42857142857142855,0.5315395973154362,0.540995652173913,0.5039549999999999,0.07348242811501597,0.115,,0.12987012987012986,0.2025974025974026,6.794594594594595,25.3858407079646,0.16923076923076924,1.0,1.0,,,,1610612753,2022,2021-22,False
1628964-1628976-1630175-1630181-1630532,1610612753,"Mo Bamba, Wendell Carter Jr., Cole Anthony, R.J. Hampton, Franz Wagner","Bamba, Carter Jr., Anthony, Hampton, Wagner",1628964-1628976-1630175-1630181-1630532,ORL,6030.0,11,100,-17.0,205,211,33.0,38.0,18.0,416,35.0,51.0,7.0,9.0,6.0,8.0,16.0,37.0,3.0,15.0,7.0,14.0,,,,,20.0,61.0,,3.0,3.0,9.0,54.0,103.0,27.0,75.0,35.0,224.0,241.0,8.0,13.0,,3.0,7.0,23.0,7.0,16.0,3.0,9.0,13.0,36.0,58.0,50.0,66.0,15.0,14.0,1.0,60.0,20.0,6.0,1.0,29.0,22.0,51.0,15.0,7.0,19.0,9.0,1.0,124.0,4.0,17.0,,36.0,41.0,5.0,82.0,21.0,103.0,3.0,12.0,9.0,3.0,18.0,3.0,15.0,11.0,2.0,3.0,,,29.0,2.0,4.0,23.0,43.0,,4.0,3.0,43.0,2.0,2.0,5.0,46.0,5.0,,1.0,16.0,2.0,6.0,2.0,1.0,1.0,,1.0,1.0,3.0,2.0,,1.0,201.0,36.0,33.0,4.0,6.0,0.5370370370370371,0.6170212765957447,0.8148148148148148,0.36,,0.3333333333333333,0.36486486486486486,0.5242718446601942,0.6153846153846154,0.4375,0.5308988764044944,0.5,0.46,0.565989847715736,0.6052631578947368,0.5294117647058824,0.42134831460674155,0.013333333333333334,0.05825242718446602,0.0784313725490196,0.05405405405405406,,0.01639344262295082,0.6206896551724138,1.0,,0.7192982456140351,0.3541666666666667,0.8571428571428571,0.08695652173913043,0.7777777777777778,0.22340425531914893,0.4375,0.2857142857142857,0.36363636363636365,0.10256410256410256,,0.7368421052631579,0.6551724137931034,0.8888888888888888,0.875,0.8,0.034482758620689655,99.34328358208955,0.6666666666666666,14.341463414634147,14.644549763033176,13.946341463414635,14.04739336492891,0.28651685393258425,0.6862745098039216,0.7446808510638298,0.5428571428571428,0.20786516853932585,0.43243243243243246,0.45714285714285713,0.5625,0.08426966292134831,0.2,0.2,0.3333333333333333,0.07865168539325842,0.5,0.5,1.0,0.34269662921348315,0.32786885245901637,0.3333333333333333,0.75,0.5625,0.7777777777777778,,,,,0.1875,,,0.32,0.75,,,0.36,0.3333333333333333,0.7078651685393258,0.3333333333333333,0.5151166666666667,0.5597533333333333,0.4872020833333333,0.09424083769633508,0.14035087719298245,0.025974025974025976,0.10267857142857142,0.16071428571428573,6.5106796116504855,25.833333333333332,0.16097560975609757,,,1.0,,,1610612753,2022,2021-22,False
1628964-1629643-1630175-1630181-1630532,1610612753,"Mo Bamba, Chuma Okeke, Cole Anthony, R.J. Hampton, Franz Wagner","Bamba, Okeke, Anthony, Hampton, Wagner",1628964-1629643-1630175-1630181-1630532,ORL,5095.0,7,85,-15.0,178,175,15.0,32.0,18.0,353,24.0,42.0,4.0,8.0,1.0,2.0,21.0,46.0,4.0,14.0,3.0,7.0,,,,1.0,23.0,61.0,2.0,4.0,1.0,2.0,49.0,102.0,26.0,68.0,15.0,191.0,206.0,6.0,14.0,2.0,4.0,,18.0,3.0,4.0,1.0,3.0,4.0,13.0,44.0,54.0,66.0,12.0,8.0,,61.0,23.0,12.0,1.0,22.0,22.0,44.0,20.0,2.0,13.0,9.0,,110.0,6.0,18.0,,33.0,33.0,2.0,68.0,24.0,92.0,6.0,12.0,7.0,5.0,10.0,4.0,6.0,14.0,,4.0,,1.0,24.0,2.0,5.0,16.0,33.0,,3.0,3.0,18.0,,,2.0,18.0,2.0,,,8.0,,2.0,9.0,,,2.0,2.0,5.0,9.0,5.0,,1.0,173.0,13.0,15.0,1.0,2.0,0.4489795918367347,0.4888888888888889,0.8461538461538461,0.38235294117647056,0.5,0.3333333333333333,0.38235294117647056,0.4803921568627451,0.42857142857142855,0.75,0.5176470588235295,0.5,0.6428571428571429,0.5365168539325843,0.47368421052631576,0.7222222222222222,0.4,0.014705882352941176,0.11764705882352941,0.11904761904761904,0.10869565217391304,0.14285714285714285,0.01639344262295082,0.4166666666666667,0.6666666666666666,,0.6875,0.33962264150943394,0.8461538461538461,0.15384615384615385,0.7586206896551724,0.2608695652173913,0.3333333333333333,0.48,,0.17142857142857143,,0.5384615384615384,0.7272727272727273,0.7692307692307693,0.8064516129032258,1.0,0.0759493670886076,99.76840039254171,0.5555555555555556,14.561797752808989,14.302857142857142,14.01123595505618,13.708571428571428,0.24705882352941178,0.5714285714285714,0.6486486486486487,0.5416666666666666,0.27058823529411763,0.45652173913043476,0.5121951219512195,0.42857142857142855,0.08235294117647059,0.2857142857142857,0.3333333333333333,,0.041176470588235294,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.3588235294117647,0.3770491803278688,0.38333333333333336,0.8695652173913043,0.4444444444444444,0.5,,,,,0.2222222222222222,0.5,0.5,0.2857142857142857,0.5,0.14285714285714285,,0.2857142857142857,0.5,0.6470588235294118,0.3770491803278688,0.49264705882352944,0.46393214285714285,0.46877142857142856,0.045454545454545456,0.07407407407407407,,0.09424083769633508,0.06806282722513089,6.7333333333333325,25.701470588235296,0.08426966292134831,,1.0,,,,1610612753,2022,2021-22,False
1628976-1629643-1630175-1630532-203914,1610612753,"Wendell Carter Jr., Chuma Okeke, Cole Anthony, Franz Wagner, Gary Harris","Carter Jr., Okeke, Anthony, Wagner, Harris",1628976-1629643-1630175-1630532-203914,ORL,4732.0,23,79,-8.0,170,171,36.0,54.0,13.0,341,26.0,35.0,3.0,6.0,7.0,10.0,16.0,32.0,4.0,15.0,6.0,13.0,1.0,1.0,,3.0,16.0,52.0,1.0,2.0,4.0,8.0,46.0,82.0,22.0,65.0,26.0,184.0,192.0,6.0,9.0,2.0,3.0,2.0,20.0,9.0,15.0,4.0,11.0,16.0,46.0,54.0,38.0,51.0,15.0,6.0,,52.0,16.0,2.0,,27.0,17.0,44.0,11.0,6.0,18.0,7.0,2.0,105.0,9.0,6.0,,33.0,30.0,7.0,70.0,15.0,85.0,3.0,14.0,8.0,6.0,13.0,3.0,5.0,11.0,1.0,8.0,,,24.0,,5.0,14.0,34.0,1.0,2.0,4.0,26.0,,2.0,,30.0,2.0,,,11.0,,5.0,6.0,,,5.0,,1.0,6.0,4.0,,,164.0,41.0,33.0,5.0,2.0,0.5869565217391305,0.627906976744186,0.7727272727272727,0.3384615384615385,0.6666666666666666,0.36363636363636365,0.3384615384615385,0.5609756097560976,0.6666666666666666,0.6,0.5374149659863946,0.75,0.5769230769230769,0.5714285714285714,0.7142857142857143,0.6571428571428571,0.4421768707482993,,0.024390243902439025,,0.0625,,,0.5416666666666666,1.0,,0.7317073170731707,0.16666666666666666,0.868421052631579,0.21428571428571427,0.7974683544303798,0.19230769230769232,0.3333333333333333,0.125,0.09090909090909091,0.2,0.2857142857142857,0.7647058823529411,0.6111111111111112,1.0,0.8484848484848485,1.0,0.039473684210526314,103.7700760777684,0.6666666666666666,14.129411764705882,13.625730994152047,13.864705882352942,13.216374269005849,0.23809523809523808,0.7428571428571429,0.7428571428571429,0.6923076923076923,0.21768707482993196,0.5,0.5333333333333333,0.4375,0.10204081632653061,0.26666666666666666,0.26666666666666666,0.5,0.08843537414965986,0.46153846153846156,0.46153846153846156,1.0,0.35374149659863946,0.3076923076923077,0.3076923076923077,0.6875,0.5,0.5,,0.08333333333333333,1.0,1.0,0.16666666666666666,0.5,1.0,0.38461538461538464,0.7,0.11538461538461539,,0.3076923076923077,0.5,0.6802721088435374,0.3076923076923077,0.5180010204081633,0.55825,0.5097769230769231,0.07051282051282051,0.12087912087912088,,0.10869565217391304,0.25,7.020731707317074,25.821538461538463,0.21176470588235294,,,,,,1610612753,2022,2021-22,False
1628964-1628976-1630532-1630591-203914,1610612753,"Mo Bamba, Wendell Carter Jr., Franz Wagner, Jalen Suggs, Gary Harris","Bamba, Carter Jr., Wagner, Suggs, Harris",1628964-1628976-1630532-1630591-203914,ORL,4076.0,8,68,2.0,140,140,8.0,16.0,10.0,280,27.0,45.0,5.0,8.0,3.0,3.0,10.0,26.0,3.0,6.0,7.0,9.0,,,1.0,1.0,10.0,38.0,1.0,2.0,,1.0,40.0,77.0,17.0,47.0,19.0,150.0,148.0,6.0,10.0,1.0,2.0,1.0,16.0,3.0,3.0,1.0,2.0,4.0,13.0,34.0,46.0,42.0,9.0,8.0,,38.0,10.0,7.0,1.0,17.0,14.0,31.0,7.0,7.0,15.0,1.0,1.0,76.0,,12.0,,31.0,31.0,5.0,67.0,12.0,79.0,2.0,5.0,5.0,,14.0,,6.0,3.0,,8.0,,1.0,17.0,,1.0,16.0,25.0,,2.0,1.0,24.0,1.0,2.0,,25.0,2.0,,,11.0,1.0,1.0,6.0,1.0,,3.0,,3.0,7.0,6.0,,,134.0,13.0,8.0,,,0.425,0.4722222222222222,0.8235294117647058,0.3617021276595745,0.5,0.5,0.3617021276595745,0.5194805194805194,0.6,1.0,0.5282258064516129,0.625,0.9,0.5555555555555556,0.6666666666666666,0.9285714285714286,0.3790322580645161,0.02127659574468085,0.09090909090909091,0.15555555555555556,,,0.02631578947368421,0.8235294117647058,1.0,,0.775,0.32432432432432434,0.9117647058823529,,0.8378378378378378,0.1791044776119403,0.3888888888888889,0.3125,,,,0.7333333333333333,0.7222222222222222,1.0,0.9285714285714286,0.8333333333333334,0.03389830508474576,98.92051030421982,0.8571428571428571,14.378571428571428,14.735714285714286,14.121428571428572,14.457142857142857,0.3629032258064516,0.6,0.7105263157894737,0.5555555555555556,0.20967741935483872,0.38461538461538464,0.38461538461538464,0.1,0.04838709677419355,0.5,0.5,0.3333333333333333,0.07258064516129033,0.7777777777777778,0.7777777777777778,1.0,0.3064516129032258,0.2631578947368421,0.2702702702702703,0.7,0.6666666666666666,0.625,0.2,,,,0.16666666666666666,0.5,1.0,0.6,1.0,0.2,1.0,0.2,,0.7419354838709677,0.2631578947368421,0.5196165322580646,0.5335,0.61932,0.08955223880597014,0.12790697674418605,0.020833333333333332,0.10666666666666667,0.08666666666666667,5.148051948051948,25.848936170212767,0.05714285714285714,1.0,,,,,1610612753,2022,2021-22,False
1629021-1629643-1630591-203082-203914,1610612753,"Moritz Wagner, Chuma Okeke, Jalen Suggs, Terrence Ross, Gary Harris","Wagner, Okeke, Suggs, Ross, Harris",1629021-1629643-1630591-203082-203914,ORL,3900.0,12,65,-17.0,138,137,38.0,22.0,7.0,275,21.0,28.0,3.0,4.0,4.0,6.0,6.0,16.0,1.0,10.0,10.0,17.0,1.0,1.0,2.0,3.0,11.0,40.0,,2.0,2.0,12.0,28.0,54.0,21.0,57.0,24.0,143.0,160.0,3.0,5.0,1.0,3.0,,9.0,7.0,16.0,4.0,15.0,5.0,31.0,30.0,26.0,63.0,,2.0,,40.0,11.0,4.0,,15.0,21.0,36.0,11.0,10.0,11.0,3.0,1.0,93.0,4.0,3.0,,21.0,22.0,2.0,45.0,7.0,52.0,,11.0,8.0,3.0,13.0,3.0,10.0,10.0,3.0,3.0,,1.0,23.0,,6.0,13.0,28.0,1.0,1.0,1.0,24.0,,2.0,2.0,28.0,1.0,1.0,1.0,11.0,2.0,1.0,6.0,,,3.0,,3.0,6.0,3.0,,,134.0,31.0,38.0,4.0,1.0,0.5357142857142857,0.5555555555555556,1.0,0.3684210526315789,0.3333333333333333,0.26666666666666666,0.3684210526315789,0.5185185185185185,0.6,0.4375,0.536036036036036,0.5625,0.41935483870967744,0.5772357723577236,0.5625,0.45588235294117646,0.5135135135135135,,0.07407407407407407,0.03571428571428571,0.1875,,,0.5652173913043478,0.6666666666666666,,0.7096774193548387,0.12,0.7241379310344828,0.11764705882352941,0.7166666666666667,0.11864406779661017,0.2857142857142857,0.1111111111111111,,0.14814814814814814,,0.6,0.6923076923076923,0.875,0.7,0.7777777777777778,,101.53846153846153,0.5,13.231884057971014,15.138686131386862,12.905797101449275,14.35036496350365,0.25225225225225223,0.75,0.7777777777777778,0.5238095238095238,0.14414414414414414,0.375,0.46153846153846156,0.5,0.09009009009009009,0.1,0.1,1.0,0.15315315315315314,0.5882352941176471,0.5882352941176471,1.0,0.36036036036036034,0.275,0.275,1.0,0.5,0.75,0.3333333333333333,0.125,1.0,1.0,0.25,,,0.1935483870967742,0.6666666666666666,0.0967741935483871,0.6666666666666666,0.3870967741935484,0.16666666666666666,0.7657657657657657,0.275,0.5147945945945946,0.49415,0.47292903225806454,0.10655737704918032,0.171875,0.034482758620689655,0.06293706293706294,0.21678321678321677,6.722222222222222,25.240350877192984,0.2753623188405797,,,,,,1610612753,2022,2021-22,False
1629643-1630175-1630532-201577-203914,1610612753,"Chuma Okeke, Cole Anthony, Franz Wagner, Robin Lopez, Gary Harris","Okeke, Anthony, Wagner, Lopez, Harris",1629643-1630175-1630532-201577-203914,ORL,3315.0,7,55,-23.0,113,111,9.0,8.0,11.0,224,18.0,34.0,2.0,9.0,,2.0,10.0,25.0,1.0,7.0,4.0,12.0,2.0,2.0,,,9.0,31.0,1.0,2.0,1.0,2.0,29.0,66.0,13.0,43.0,14.0,111.0,134.0,2.0,12.0,3.0,4.0,3.0,16.0,1.0,8.0,1.0,2.0,2.0,7.0,32.0,26.0,33.0,6.0,4.0,,31.0,9.0,5.0,1.0,16.0,11.0,27.0,7.0,4.0,11.0,5.0,,65.0,4.0,14.0,1.0,15.0,21.0,2.0,38.0,19.0,57.0,1.0,10.0,5.0,5.0,7.0,1.0,5.0,7.0,,2.0,3.0,2.0,14.0,1.0,,16.0,21.0,,1.0,1.0,16.0,,1.0,1.0,19.0,1.0,,1.0,9.0,,1.0,4.0,,,3.0,,1.0,4.0,3.0,,,95.0,7.0,9.0,,,0.5517241379310345,0.5925925925925926,0.8461538461538461,0.3023255813953488,0.75,0.5,0.3023255813953488,0.4393939393939394,0.16666666666666666,0.125,0.44495412844036697,0.40625,0.25,0.4703389830508475,0.42105263157894735,0.3181818181818182,0.3944954128440367,0.023255813953488372,0.07575757575757576,0.08823529411764706,0.08,,,0.5,1.0,0.3333333333333333,0.75,0.3783783783783784,0.8823529411764706,0.13333333333333333,0.8,0.26865671641791045,0.5625,0.13333333333333333,0.5,0.13636363636363635,0.125,0.8,0.75,0.6666666666666666,0.9230769230769231,0.75,0.01639344262295082,97.30316742081448,0.75,14.238938053097344,15.36936936936937,13.327433628318584,14.981981981981981,0.3119266055045872,0.5294117647058824,0.5806451612903226,0.6111111111111112,0.22935779816513763,0.4,0.43478260869565216,0.5,0.06422018348623854,0.14285714285714285,0.14285714285714285,,0.11009174311926606,0.3333333333333333,0.36363636363636365,1.0,0.28440366972477066,0.2903225806451613,0.2903225806451613,0.7777777777777778,0.5625,0.2222222222222222,,0.125,1.0,1.0,0.125,0.5,1.0,0.2,,,,0.2,0.5,0.7064220183486238,0.2903225806451613,0.5049077981651376,0.5301033333333334,0.47169999999999995,0.07692307692307693,0.12162162162162163,,0.14414414414414414,0.06306306306306306,6.006060606060606,25.313953488372093,0.07964601769911504,,,,0.08333333333333333,,1610612753,2022,2021-22,False
