EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,FG2A,OpponentPoints,SecondChanceFG2A,OffTwoPtRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,AtRimFGM,ShortMidRangeFGA,Corner3FGA,FG2M,FG3A,Points,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,ShootingFouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Avg3ptShotDistance,PenaltyOffPoss,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,Charge Fouls,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,PenaltyOffPossPct,DefTwoPtRebounds,DefRebounds,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,FTDefRebounds,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,DefAtRimReboundPct,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyAtRimFGM,ShortMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFtPoints,PenaltyFG2M,PtsUnassisted2s,Fg2aBlocked,OffThreePtRebounds,DefThreePtRebounds,LostBallSteals,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PtsUnassisted3s,SecondChanceAtRimFGM,LongMidRangeFGM,SecondChanceFG2M,PtsPutbacks,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,Technical Free Throw Trips,Blocked3s,BlockedCorner3,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimAccuracy,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,Fg3aBlocked,Corner3Assists,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Travels,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BadPassTurnovers,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,LongMidRangeAssists,Charge Fouls Drawn,LongMidRangePctAssisted,Clear Path Fouls,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,3pt And 1 Free Throw Trips,OffLongMidRangeReboundPct,BlockedArc3,BlockedLongMidRange,HeaveAttempts,team_id,year,season,team_vs
1626156-1626157-1627752-1629020-1629162,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Taurean Prince, Jarred Vanderbilt, Jordan McLaughlin","Russell, Towns, Prince, Vanderbilt, McLaughlin",1626156-1626157-1627752-1629020-1629162,MIN,229.0,1,4.0,3.0,9.0,8.0,5.0,1.0,17,3.0,1.0,5.0,9.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,0.3333333333333333,0.25,0.5,106.89956331877728,13.88888888888889,13.0,13.88888888888889,12.625,0.42857142857142855,1.0,0.7142857142857143,0.5842571428571429,0.5911,3.6799999999999997,1.0,2.0,,2.0,2.0,12.0,2.0,1.0,2.0,1.0,5.0,1.0,12.0,0.5,0.5,0.4,0.5,0.6666666666666666,0.2857142857142857,0.3333333333333333,0.5,1.0,0.2857142857142857,,25.85,,1.0,,,,,,,,,3.0,4.0,1.0,0.75,1.0,,,1.0,2.0,,,,,1.0,5.0,,,,,,,,,3.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,,1.0,1.0,1.0,,,1.0,0.5,,,0.5,,,,,1.0,1.0,,0.2857142857142857,0.5,0.5,1.0,,,,,,,0.5,,,,,1.0,,,,,2.0,1.0,,,1.0,,,1.0,,1.0,,0.2,0.3333333333333333,,,,,,1.0,0.5,0.5,,,,0.2222222222222222,0.16666666666666666,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626156-1626157-1627752-1629020-1630162,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Taurean Prince, Jarred Vanderbilt, Anthony Edwards","Russell, Towns, Prince, Vanderbilt, Edwards",1626156-1626157-1627752-1629020-1630162,MIN,74.0,1,1.0,,4.0,3.0,3.0,1.0,7,,,2.0,2.0,,1.0,1.0,3.0,,1.0,,,0.5,0.3333333333333333,,136.2162162162162,11.25,9.666666666666666,11.25,9.666666666666666,,,0.3333333333333333,0.45470000000000005,,13.85,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,0.25,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,23.2,,,,1.0,,,,,1.0,,2.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,2.0,,,2.0,,,,,,,,,,,,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,2.0,,,1.0,,,,,,1.0,,1.0,,0.5,,,,,,,1.0,,,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626156-1626157-1627752-1629020-201976,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Taurean Prince, Jarred Vanderbilt, Patrick Beverley","Russell, Towns, Prince, Vanderbilt, Beverley",1626156-1626157-1627752-1629020-201976,MIN,208.0,2,3.0,-3.0,5.0,5.0,1.0,2.0,10,2.0,1.0,5.0,10.0,2.0,2.0,2.0,3.0,,,1.0,,0.6666666666666666,0.5,,69.23076923076923,26.8,14.8,25.6,14.8,0.2857142857142857,0.5,0.5714285714285714,0.5241285714285714,0.57905,8.879999999999999,2.0,2.0,1.0,2.0,2.0,7.0,2.0,1.0,2.0,1.0,5.0,1.0,5.0,0.5,1.0,0.4,0.5,0.5,0.2857142857142857,1.0,1.0,0.5,0.2857142857142857,0.14285714285714285,24.35,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,2.0,,,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,0.5,,,0.5,0.5,,0.5,,,,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,,,,,,,1.0,,0.2857142857142857,,,,,,,,2.0,1.0,,1.0,,,,,,,,0.2,,1.0,,,,1.0,,,,,,,,,,1.0,,1.0,2.0,,,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626156-1626157-1627752-1629162-1630162,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Taurean Prince, Jordan McLaughlin, Anthony Edwards","Russell, Towns, Prince, McLaughlin, Edwards",1626156-1626157-1627752-1629162-1630162,MIN,23.0,1,,1.0,1.0,1.0,,,2,,,1.0,1.0,,,,,,,1.0,,,,,125.21739130434781,12.0,11.0,12.0,11.0,,,,0.4213,,12.0,,1.0,,1.0,,2.0,,,,,,1.0,2.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626156-1626157-1627752-1629162-201976,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Taurean Prince, Jordan McLaughlin, Patrick Beverley","Russell, Towns, Prince, McLaughlin, Beverley",1626156-1626157-1627752-1629162-201976,MIN,95.0,1,2.0,2.0,3.0,2.0,,,5,1.0,,2.0,2.0,,,,,,,1.0,,,,,75.78947368421053,19.666666666666668,18.0,19.666666666666668,18.0,0.3333333333333333,,0.6666666666666666,0.61185,,8.95,1.0,,1.0,2.0,1.0,4.0,2.0,1.0,1.0,,2.0,,4.0,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,,,0.3333333333333333,22.7,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626156-1626157-1627752-1630162-1630183,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Taurean Prince, Anthony Edwards, Jaden McDaniels","Russell, Towns, Prince, Edwards, McDaniels",1626156-1626157-1627752-1630162-1630183,MIN,91.0,1,2.0,-2.0,3.0,2.0,2.0,1.0,5,,,1.0,5.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,0.5,,79.12087912087912,18.333333333333332,18.0,17.0,18.0,,,0.6666666666666666,0.48513333333333336,0.5676,7.3,,1.0,,,2.0,3.0,,,,,,,3.0,,,,0.5,0.5,0.6666666666666666,,,,0.3333333333333333,,25.2,,,,1.0,,,,,1.0,,,,,,,,,1.0,2.0,,1.0,,,1.0,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,0.6666666666666666,0.5,0.5,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626156-1626157-1627752-1630162-201976,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Taurean Prince, Anthony Edwards, Patrick Beverley","Russell, Towns, Prince, Edwards, Beverley",1626156-1626157-1627752-1630162-201976,MIN,187.0,2,3.0,1.0,8.0,7.0,,,15,2.0,,3.0,11.0,,,,1.0,1.0,1.0,2.0,1.0,,,,115.50802139037432,13.5,11.285714285714286,13.5,11.285714285714286,0.3333333333333333,,0.8333333333333334,0.6170083333333333,,2.566666666666667,2.0,1.0,2.0,2.0,3.0,12.0,4.0,2.0,4.0,2.0,10.0,1.0,12.0,1.0,1.0,0.6666666666666666,0.8333333333333334,0.8571428571428571,0.5,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,23.433333333333334,1.0,2.0,1.0,,,,,,,0.125,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,2.0,2.0,,,,,,,2.0,2.0,6.0,1.0,1.0,2.0,1.0,,1.0,2.0,1.0,1.0,,1.0,,,1.0,0.6666666666666666,,,0.6666666666666666,,,,1.0,,,,0.16666666666666666,1.0,1.0,1.0,,,,,,,1.0,,,0.16666666666666666,,,,,,,,1.0,,,1.0,,,,1.0,1.0,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,0.5,0.5,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626156-1626157-1629020-1630162-1630183,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Jarred Vanderbilt, Anthony Edwards, Jaden McDaniels","Russell, Towns, Vanderbilt, Edwards, McDaniels",1626156-1626157-1629020-1630162-1630183,MIN,67.0,1,1.0,2.0,2.0,2.0,2.0,,4,,,,3.0,,,,1.0,,,2.0,,,,,85.97014925373134,20.0,13.5,20.0,13.5,,,1.0,0.5316,,,,,,,1.0,5.0,,,,,,1.0,5.0,,,,1.5,1.25,1.0,,,,,,24.8,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,1.0,1.0,,,1.0,2.0,2.0,,,,,,,,1.0,,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,1.0,3.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626156-1626157-1629020-1630162-201976,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Jarred Vanderbilt, Anthony Edwards, Patrick Beverley","Russell, Towns, Vanderbilt, Edwards, Beverley",1626156-1626157-1629020-1630162-201976,MIN,5094.0,6,85.0,-9.0,168.0,165.0,23.0,17.0,333,48.0,11.0,81.0,196.0,14.0,12.0,20.0,80.0,18.0,31.0,43.0,2.0,0.2857142857142857,0.2638888888888889,0.23809523809523808,94.13427561837455,15.55952380952381,15.030303030303031,14.94047619047619,14.066666666666666,0.3609022556390977,0.6470588235294118,0.7518796992481203,0.5595947368421053,0.5576392857142857,5.654320987654321,27.0,20.0,10.0,39.0,52.0,187.0,38.0,19.0,35.0,14.0,86.0,17.0,165.0,0.48717948717948717,0.5277777777777778,0.48148148148148145,0.5413533834586466,0.5886075949367089,0.39097744360902253,0.5625,0.675,0.5185185185185185,0.15037593984962405,0.07518796992481203,25.11346153846154,38.0,10.0,4.0,13.0,4.0,10.0,,38.0,0.41935483870967744,0.2261904761904762,30.0,60.0,0.6122448979591837,0.6551724137931034,0.65,7.0,13.0,18.0,42.0,2.0,3.0,3.0,8.0,22.0,43.0,2.0,3.0,22.0,12.0,4.0,11.0,11.0,35.0,48.0,42.0,18.0,16.0,12.0,3.0,50.0,56.0,3.0,8.0,6.0,8.0,35.0,3.0,0.7272727272727273,0.4230769230769231,0.6666666666666666,0.36363636363636365,0.4230769230769231,0.5882352941176471,0.5217391304347826,0.6111111111111112,0.5833333333333334,0.42857142857142855,0.5217391304347826,0.09774436090225563,0.3157894736842105,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.17647058823529413,0.6666666666666666,1.0,0.30434782608695654,0.34782608695652173,0.375,0.42857142857142855,0.5533413043478261,0.11764705882352941,0.18716577540106952,4.0,4.0,,3.0,2.0,6.0,40.0,10.0,7.0,27.0,6.0,4.0,2.0,23.0,2.0,2.0,0.5,0.12345679012345678,0.16666666666666666,0.7105263157894737,0.23333333333333334,0.20833333333333334,0.6296296296296297,0.9090909090909091,0.25,0.2,0.2222222222222222,,0.5714285714285714,0.13043478260869565,0.15483870967741936,0.22549019607843138,18.0,6.0,8.0,7.0,6.0,2.0,5.0,5.0,1.0,,,4.0,0.5,0.8333333333333334,0.5,0.6153846153846154,0.6153846153846154,0.5454545454545454,4.0,,1.0,,4.0,,,0.4,0.4,1.0,,,0.3333333333333333,3.0,1.0,0.018867924528301886,9.0,0.1,0.4375,3.0,,0.375,,1.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,0.14285714285714285,0.3333333333333333,0.03225806451612903,0.3333333333333333,,,,,,1610612750,2022,2021-22,False
1626156-1626157-1629162-1630162-1630183,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Jordan McLaughlin, Anthony Edwards, Jaden McDaniels","Russell, Towns, McLaughlin, Edwards, McDaniels",1626156-1626157-1629162-1630162-1630183,MIN,118.0,1,2.0,-1.0,5.0,4.0,4.0,,9,,,2.0,7.0,,,,1.0,,1.0,2.0,,,,,109.83050847457628,15.4,10.25,15.4,9.75,,,0.5,0.4076,,9.2,,2.0,1.0,,2.0,6.0,,,2.0,,6.0,1.0,6.0,,,,0.75,0.75,0.5,,,,0.5,0.25,24.2,5.0,,,1.0,1.0,1.0,,5.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,,,,1.0,1.0,,,1.0,1.0,2.0,,,,,2.0,2.0,2.0,,6.0,6.0,1.0,1.0,2.0,1.0,,,,,,,,6.0,,1.0,1.0,,1.0,1.0,,0.75,,0.75,,1.0,,0.25,1.0,1.0,1.0,,,,,0.25,1.0,1.0,0.4076,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626156-1626157-1629162-1630162-201976,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Jordan McLaughlin, Anthony Edwards, Patrick Beverley","Russell, Towns, McLaughlin, Edwards, Beverley",1626156-1626157-1629162-1630162-201976,MIN,148.0,1,2.0,1.0,5.0,5.0,,,10,2.0,,2.0,6.0,,,,2.0,1.0,1.0,3.0,,,,,97.29729729729729,13.6,16.0,13.6,15.6,0.6666666666666666,,1.0,0.5188666666666667,,2.75,1.0,,,1.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,1.0,0.5,0.8333333333333334,0.875,0.3333333333333333,0.5,1.0,1.0,,,25.2,5.0,,,,,1.0,1.0,5.0,,1.0,2.0,2.0,0.5,0.5,1.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,2.0,1.0,1.0,2.0,7.0,,1.0,1.0,,,,2.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,,1.0,,1.0,1.0,,0.8333333333333334,,0.875,,,,0.3333333333333333,1.0,1.0,,,,,0.6666666666666666,0.3333333333333333,1.0,1.0,0.5188666666666667,,1.0,1.0,,,,,1.0,,1.0,,,,1.0,,,,,0.5,0.5,0.5,,,,,,,,,,0.5,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626156-1626157-1629162-1630183-201976,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Jordan McLaughlin, Jaden McDaniels, Patrick Beverley","Russell, Towns, McLaughlin, McDaniels, Beverley",1626156-1626157-1629162-1630183-201976,MIN,96.0,1,2.0,5.0,4.0,3.0,,,7,2.0,,3.0,,,,,2.0,1.0,1.0,1.0,1.0,,,,105.0,9.0,20.0,9.0,20.0,0.6666666666666666,,0.6666666666666666,0.4723,,8.033333333333333,2.0,,,2.0,,5.0,,,,,,,5.0,,,0.6666666666666666,0.6666666666666666,0.8333333333333334,,1.0,1.0,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626156-1626157-1629669-1630162-1630183,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Jaylen Nowell, Anthony Edwards, Jaden McDaniels","Russell, Towns, Nowell, Edwards, McDaniels",1626156-1626157-1629669-1630162-1630183,MIN,72.0,1,1.0,,3.0,2.0,2.0,,5,,,1.0,5.0,,,,,,,,,,,,100.0,13.333333333333334,16.0,13.333333333333334,16.0,,,0.5,0.483925,,17.8,,,,,1.0,5.0,,,,,,,5.0,,,,0.75,0.8333333333333334,0.5,,,,,,25.0,3.0,,,,,,,3.0,,1.0,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,2.0,5.0,,1.0,1.0,,,,1.0,2.0,1.0,,,,5.0,1.0,,1.0,,1.0,1.0,,0.75,,0.8333333333333334,,,0.5,0.5,1.0,1.0,,,,,,0.5,1.0,1.0,0.483925,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626156-1626157-1630162-1630183-201976,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Anthony Edwards, Jaden McDaniels, Patrick Beverley","Russell, Towns, Edwards, McDaniels, Beverley",1626156-1626157-1630162-1630183-201976,MIN,1509.0,5,25.0,16.0,55.0,54.0,14.0,5.0,109,14.0,2.0,25.0,47.0,2.0,4.0,5.0,24.0,4.0,12.0,7.0,,0.3076923076923077,0.25,0.3333333333333333,104.01590457256462,14.618181818181819,13.055555555555555,14.50909090909091,12.796296296296296,0.3333333333333333,1.0,0.7380952380952381,0.5439666666666666,0.5461,6.692,8.0,6.0,4.0,11.0,17.0,63.0,14.0,7.0,15.0,5.0,38.0,3.0,56.0,0.6363636363636364,0.7,0.44,0.6190476190476191,0.6702127659574468,0.40476190476190477,0.5714285714285714,0.7272727272727273,0.625,0.14285714285714285,0.09523809523809523,24.841176470588238,17.0,8.0,6.0,8.0,3.0,3.0,,16.0,0.6666666666666666,0.3090909090909091,9.0,19.0,0.8181818181818182,0.7391304347826086,1.0,5.0,5.0,7.0,13.0,,,1.0,5.0,10.0,11.0,,,7.0,7.0,1.0,5.0,4.0,13.0,24.0,13.0,7.0,8.0,5.0,2.0,15.0,13.0,1.0,3.0,1.0,3.0,11.0,,0.8,0.5882352941176471,,0.2,0.5882352941176471,0.5,0.375,0.7,0.43333333333333335,1.0,0.6,0.11904761904761904,0.30952380952380953,0.5384615384615384,0.5384615384615384,0.7142857142857143,,,,0.4166666666666667,0.4166666666666667,0.2,0.5384615384615384,0.53495,0.1111111111111111,0.20634920634920634,2.0,2.0,,,5.0,3.0,8.0,3.0,1.0,8.0,2.0,,,4.0,2.0,2.0,0.42857142857142855,0.12,0.21428571428571427,0.6666666666666666,0.14285714285714285,0.16666666666666666,0.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,,0.4,,0.10869565217391304,0.13793103448275862,6.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,0.5,1.0,1.0,0.2,0.2,0.5,3.0,,,,3.0,,,0.75,0.75,1.0,,,,1.0,1.0,0.058823529411764705,5.0,,0.25,,1.0,,,,,2.0,,,2.0,,,,,,,1.0,0.3333333333333333,,,,1610612750,2022,2021-22,False
1626156-1627736-1627752-1629020-1629675,1610612750,"D'Angelo Russell, Malik Beasley, Taurean Prince, Jarred Vanderbilt, Naz Reid","Russell, Beasley, Prince, Vanderbilt, Reid",1626156-1627736-1627752-1629020-1629675,MIN,67.0,1,1.0,-3.0,4.0,3.0,,,7,,,2.0,3.0,,,,2.0,1.0,1.0,,,,,,150.44776119402985,8.0,11.666666666666666,8.0,11.666666666666666,,,0.3333333333333333,0.4857,,10.6,,2.0,,,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,0.6666666666666666,,25.2,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,0.5,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626156-1627736-1627752-1629020-1630183,1610612750,"D'Angelo Russell, Malik Beasley, Taurean Prince, Jarred Vanderbilt, Jaden McDaniels","Russell, Beasley, Prince, Vanderbilt, McDaniels",1626156-1627736-1627752-1629020-1630183,MIN,122.0,1,2.0,-4.0,5.0,5.0,5.0,1.0,10,5.0,1.0,6.0,8.0,1.0,1.0,1.0,1.0,,,3.0,,0.25,0.25,0.3333333333333333,118.03278688524591,15.8,8.6,14.6,8.6,0.8333333333333334,1.0,0.8333333333333334,0.5851333333333334,0.5442,5.45,2.0,,,2.0,,4.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.4,0.5,0.5,,,,3.0,,,,,,,3.0,,0.6,,,,,,4.0,1.0,,,,,,,,,,,,4.0,,,,2.0,,,,,,,1.0,,,,,,2.0,,,,,,,,0.25,,0.25,,,0.16666666666666666,,,,,,,,1.0,,,,0.608075,,0.5,1.0,,,,,1.0,2.0,1.0,,,,,,,,,0.25,0.16666666666666666,0.2,,,,,,,,,,0.25,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,,1610612750,2022,2021-22,False
1626156-1627736-1627752-1629675-1630162,1610612750,"D'Angelo Russell, Malik Beasley, Taurean Prince, Naz Reid, Anthony Edwards","Russell, Beasley, Prince, Reid, Edwards",1626156-1627736-1627752-1629675-1630162,MIN,87.0,1,1.0,-1.0,3.0,4.0,4.0,,7,1.0,,1.0,2.0,,,,3.0,1.0,2.0,2.0,1.0,,,,115.86206896551724,17.0,9.0,17.0,9.0,1.0,,1.0,0.7284,,1.4,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,3.0,,,1.0,1.0,2.0,,3.0,0.5,1.0,1.0,3.0,1.0,0.6666666666666666,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,0.7284,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
